Date,ICE
2015-07-01,39.375179290771484
2015-07-02,39.6019401550293
2015-07-06,39.13621139526367
2015-07-07,39.635074615478516
2015-07-08,38.698402404785156
2015-07-09,39.146671295166016
2015-07-10,40.02579879760742
2015-07-13,39.943817138671875
2015-07-14,39.767642974853516
2015-07-15,39.92986297607422
2015-07-16,40.52290725708008
2015-07-17,40.41825866699219
2015-07-20,40.38161849975586
2015-07-21,40.41477966308594
2015-07-22,40.69211959838867
2015-07-23,40.09033203125
2015-07-24,39.945560455322266
2015-07-27,39.507747650146484
2015-07-28,39.48158264160156
2015-07-29,39.71879959106445
2015-07-30,39.9525260925293
2015-07-31,39.7763671875
2015-08-03,40.09729766845703
2015-08-04,40.231624603271484
2015-08-05,41.43342590332031
2015-08-06,41.33924102783203
2015-08-07,41.382850646972656
2015-08-10,41.934024810791016
2015-08-11,41.3217887878418
2015-08-12,41.19621276855469
2015-08-13,41.46306610107422
2015-08-14,41.97589111328125
2015-08-17,42.036949157714844
2015-08-18,42.568939208984375
2015-08-19,42.556732177734375
2015-08-20,42.610809326171875
2015-08-21,41.288639068603516
2015-08-24,39.23389434814453
2015-08-25,38.81352615356445
2015-08-26,40.00311279296875
2015-08-27,40.461875915527344
2015-08-28,40.538612365722656
2015-08-31,39.84090042114258
2015-09-01,39.16238021850586
2015-09-02,39.509483337402344
2015-09-03,39.92810821533203
2015-09-04,39.558319091796875
2015-09-08,40.90491485595703
2015-09-09,40.3257942199707
2015-09-10,41.014801025390625
2015-09-11,41.20492172241211
2015-09-14,40.867210388183594
2015-09-15,40.85845947265625
2015-09-16,40.84794998168945
2015-09-17,40.281005859375
2015-09-18,39.941551208496094
2015-09-21,40.53474044799805
2015-09-22,39.62657928466797
2015-09-23,40.11827850341797
2015-09-24,39.66682434082031
2015-09-25,41.12092971801758
2015-09-28,39.89255142211914
2015-09-29,39.85930252075195
2015-09-30,41.11918258666992
2015-10-01,40.865447998046875
2015-10-02,40.5049934387207
2015-10-05,41.463897705078125
2015-10-06,41.344905853271484
2015-10-07,40.90920639038086
2015-10-08,40.97393798828125
2015-10-09,40.05352783203125
2015-10-12,40.84095764160156
2015-10-13,40.4489860534668
2015-10-14,40.13228988647461
2015-10-15,41.334407806396484
2015-10-16,41.62662124633789
2015-10-19,42.043087005615234
2015-10-20,42.28281784057617
2015-10-21,41.44990158081055
2015-10-22,43.0002326965332
2015-10-23,43.53569793701172
2015-10-26,43.28896713256836
2015-10-27,44.74482345581055
2015-10-28,45.087791442871094
2015-10-29,45.81747055053711
2015-10-30,44.16563415527344
2015-11-02,45.731719970703125
2015-11-03,45.58297348022461
2015-11-04,45.539249420166016
2015-11-05,45.75798034667969
2015-11-06,45.901466369628906
2015-11-09,45.722965240478516
2015-11-10,46.141178131103516
2015-11-11,46.19192123413086
2015-11-12,45.509498596191406
2015-11-13,45.227779388427734
2015-11-16,45.862953186035156
2015-11-17,45.831451416015625
2015-11-18,46.125431060791016
2015-11-19,46.008201599121094
2015-11-20,46.111446380615234
2015-11-23,46.07293701171875
2015-11-24,45.346763610839844
2015-11-25,45.409759521484375
2015-11-27,45.535736083984375
2015-11-30,45.467498779296875
2015-12-01,45.66172790527344
2015-12-02,45.32926559448242
2015-12-03,44.417606353759766
2015-12-04,46.21992874145508
2015-12-07,46.13767623901367
2015-12-08,45.70198440551758
2015-12-09,44.14463424682617
2015-12-10,44.1761360168457
2015-12-11,42.687042236328125
2015-12-14,43.10477066040039
2015-12-15,43.88057327270508
2015-12-16,43.48039245605469
2015-12-17,43.594478607177734
2015-12-18,42.92925262451172
2015-12-21,43.43124008178711
2015-12-22,43.89638137817383
2015-12-23,44.05610656738281
2015-12-24,44.21757507324219
2015-12-28,44.65463638305664
2015-12-29,45.23912048339844
2015-12-30,45.096946716308594
2015-12-31,44.97934341430664
2016-01-04,44.124549865722656
2016-01-05,45.211036682128906
2016-01-06,44.80733871459961
2016-01-07,44.61249923706055
2016-01-08,43.927982330322266
2016-01-11,44.343955993652344
2016-01-12,44.559837341308594
2016-01-13,43.287315368652344
2016-01-14,43.89286804199219
2016-01-15,43.08194351196289
2016-01-19,43.71031951904297
2016-01-20,42.6220703125
2016-01-21,42.490447998046875
2016-01-22,44.10525131225586
2016-01-25,43.664695739746094
2016-01-26,44.16843795776367
2016-01-27,44.368534088134766
2016-01-28,44.677452087402344
2016-01-29,46.30278778076172
2016-02-01,46.85393142700195
2016-02-02,46.42390060424805
2016-02-03,46.17641830444336
2016-02-04,43.194278717041016
2016-02-05,41.456607818603516
2016-02-08,41.946327209472656
2016-02-09,42.616817474365234
2016-02-10,41.50400161743164
2016-02-11,40.930049896240234
2016-02-12,41.47241973876953
2016-02-16,41.7549934387207
2016-02-17,43.24694061279297
2016-02-18,42.81867599487305
2016-02-19,43.54180908203125
2016-02-22,43.30310821533203
2016-02-23,42.41321563720703
2016-02-24,42.8853645324707
2016-02-25,43.00823211669922
2016-02-26,42.11482238769531
2016-02-29,41.855064392089844
2016-03-01,40.735225677490234
2016-03-02,40.71416091918945
2016-03-03,41.588253021240234
2016-03-04,41.9498291015625
2016-03-07,41.12137222290039
2016-03-08,40.90196990966797
2016-03-09,40.36487579345703
2016-03-10,40.740482330322266
2016-03-11,41.421504974365234
2016-03-14,41.63819122314453
2016-03-15,41.66987991333008
2016-03-16,41.070953369140625
2016-03-17,41.592384338378906
2016-03-18,41.83724594116211
2016-03-21,41.766780853271484
2016-03-22,41.43032455444336
2016-03-23,41.66987991333008
2016-03-24,41.28234100341797
2016-03-28,41.3968505859375
2016-03-29,41.34046936035156
2016-03-30,41.0815315246582
2016-03-31,41.42151641845703
2016-04-01,41.5201530456543
2016-04-04,41.66107177734375
2016-04-05,41.786155700683594
2016-04-06,41.90242004394531
2016-04-07,41.31052780151367
2016-04-08,41.136138916015625
2016-04-11,40.95293426513672
2016-04-12,41.04453659057617
2016-04-13,41.83899688720703
2016-04-14,41.71040725708008
2016-04-15,42.013389587402344
2016-04-18,42.177223205566406
2016-04-19,42.64755630493164
2016-04-20,42.73564910888672
2016-04-21,42.30583190917969
2016-04-22,42.4802131652832
2016-04-25,42.3498420715332
2016-04-26,43.0492057800293
2016-04-27,42.892417907714844
2016-04-28,42.42912292480469
2016-04-29,42.28291702270508
2016-05-02,43.102046966552734
2016-05-03,42.450260162353516
2016-05-04,45.53476333618164
2016-05-05,44.74736022949219
2016-05-06,45.47663497924805
2016-05-09,45.88883590698242
2016-05-10,45.980445861816406
2016-05-11,45.54534912109375
2016-05-12,46.17774200439453
2016-05-13,45.799007415771484
2016-05-16,46.08437728881836
2016-05-17,45.374473571777344
2016-05-18,46.057960510253906
2016-05-19,45.91175079345703
2016-05-20,46.327476501464844
2016-05-23,46.501861572265625
2016-05-24,47.683895111083984
2016-05-25,47.56232833862305
2016-05-26,47.210025787353516
2016-05-27,47.599327087402344
2016-05-31,47.75963592529297
2016-06-01,47.40027618408203
2016-06-02,47.076141357421875
2016-06-03,46.77139663696289
2016-06-06,46.59347915649414
2016-06-07,46.73263168334961
2016-06-08,46.64984130859375
2016-06-09,46.24468231201172
2016-06-10,46.02801513671875
2016-06-13,45.899410247802734
2016-06-14,45.600730895996094
2016-06-15,45.33742141723633
2016-06-16,45.34269332885742
2016-06-17,44.830177307128906
2016-06-20,44.572147369384766
2016-06-21,44.353004455566406
2016-06-22,44.53682327270508
2016-06-23,45.252567291259766
2016-06-24,43.54710006713867
2016-06-27,42.80658721923828
2016-06-28,43.88819122314453
2016-06-29,44.671112060546875
2016-06-30,45.2366828918457
2016-07-01,44.6675910949707
2016-07-05,45.04403305053711
2016-07-06,45.045806884765625
2016-07-07,44.883201599121094
2016-07-08,45.401031494140625
2016-07-11,45.586585998535156
2016-07-12,46.03550720214844
2016-07-13,45.876434326171875
2016-07-14,46.39956283569336
2016-07-15,46.48971939086914
2016-07-18,46.46495819091797
2016-07-19,46.68764114379883
2016-07-20,46.427860260009766
2016-07-21,46.38189697265625
2016-07-22,46.51091003417969
2016-07-25,46.553340911865234
2016-07-26,46.32181167602539
2016-07-27,46.6646728515625
2016-07-28,46.88028335571289
2016-07-29,46.692955017089844
2016-08-01,46.76893615722656
2016-08-02,46.645233154296875
2016-08-03,49.13540267944336
2016-08-04,49.19195556640625
2016-08-05,49.14423751831055
2016-08-08,48.9197883605957
2016-08-09,48.949832916259766
2016-08-10,48.925086975097656
2016-08-11,49.237911224365234
2016-08-12,49.244972229003906
2016-08-15,49.48887252807617
2016-08-16,49.15131759643555
2016-08-17,49.75396728515625
2016-08-18,49.72570037841797
2016-08-19,49.54366683959961
2016-08-22,49.39521408081055
2016-08-23,49.28739547729492
2016-08-24,48.979881286621094
2016-08-25,48.986942291259766
2016-08-26,49.075321197509766
2016-08-29,49.230838775634766
2016-08-30,49.4782829284668
2016-08-31,49.84233856201172
2016-09-01,50.25413131713867
2016-09-02,50.43440628051758
2016-09-06,50.34425354003906
2016-09-07,50.13041305541992
2016-09-08,49.932472229003906
2016-09-09,49.88298416137695
2016-09-12,50.36722946166992
2016-09-13,49.77694320678711
2016-09-14,49.59968185424805
2016-09-15,49.94003677368164
2016-09-16,49.90105056762695
2016-09-19,50.03398513793945
2016-09-20,49.67234802246094
2016-09-21,50.03575134277344
2016-09-22,49.76276779174805
2016-09-23,48.945556640625
2016-09-26,48.578609466552734
2016-09-27,48.48821258544922
2016-09-28,48.03262710571289
2016-09-29,47.57881164550781
2016-09-30,47.748985290527344
2016-10-03,47.449405670166016
2016-10-04,47.46535873413086
2016-10-05,47.562870025634766
2016-10-06,47.45826721191406
2016-10-07,47.385597229003906
2016-10-10,47.57881164550781
2016-10-11,47.03814697265625
2016-10-12,47.38913345336914
2016-10-13,47.25264358520508
2016-10-14,48.091129302978516
2016-10-17,47.13386917114258
2016-10-18,47.44586944580078
2016-10-19,47.34128952026367
2016-10-20,46.981422424316406
2016-10-21,47.21186065673828
2016-10-24,47.24910354614258
2016-10-25,47.32000732421875
2016-10-26,47.21010208129883
2016-10-27,47.172882080078125
2016-10-28,47.47776794433594
2016-10-31,47.93156814575195
2016-11-01,46.630435943603516
2016-11-02,47.01510238647461
2016-11-03,47.76850509643555
2016-11-04,47.30405044555664
2016-11-07,48.24356460571289
2016-11-08,48.411991119384766
2016-11-09,50.82283020019531
2016-11-10,50.78738021850586
2016-11-11,49.85670471191406
2016-11-14,49.2717399597168
2016-11-15,49.191959381103516
2016-11-16,48.26130294799805
2016-11-17,48.660160064697266
2016-11-18,48.58924865722656
2016-11-21,48.908329010009766
2016-11-22,48.225860595703125
2016-11-23,48.154945373535156
2016-11-25,48.474021911621094
2016-11-28,47.93336486816406
2016-11-29,48.60698699951172
2016-11-30,49.103309631347656
2016-12-01,49.945350646972656
2016-12-02,50.211246490478516
2016-12-05,51.221683502197266
2016-12-06,51.90415573120117
2016-12-07,52.36506271362305
2016-12-08,52.70187759399414
2016-12-09,52.87914276123047
2016-12-12,52.81709671020508
2016-12-13,52.80820083618164
2016-12-14,51.88378143310547
2016-12-15,51.84821701049805
2016-12-16,51.483795166015625
2016-12-19,51.25267791748047
2016-12-20,51.61711120605469
2016-12-21,50.959346771240234
2016-12-22,50.91489791870117
2016-12-23,50.506011962890625
2016-12-27,50.91489791870117
2016-12-28,50.35491180419922
2016-12-29,50.21269989013672
2016-12-30,50.15046310424805
2017-01-03,49.97270202636719
2017-01-04,50.8526725769043
2017-01-05,50.63935852050781
2017-01-06,50.968238830566406
2017-01-09,50.68379211425781
2017-01-10,50.461578369140625
2017-01-11,50.52378463745117
2017-01-12,50.4171257019043
2017-01-13,50.51491165161133
2017-01-17,50.18602752685547
2017-01-18,50.94156265258789
2017-01-19,50.630470275878906
2017-01-20,51.021568298339844
2017-01-23,50.52378463745117
2017-01-24,51.074886322021484
2017-01-25,51.51934051513672
2017-01-26,51.70600128173828
2017-01-27,51.44822692871094
2017-01-30,51.501564025878906
2017-01-31,51.87489700317383
2017-02-01,51.865997314453125
2017-02-02,51.901554107666016
2017-02-03,52.034889221191406
2017-02-06,52.00822830200195
2017-02-07,53.270416259765625
2017-02-08,50.70156478881836
2017-02-09,51.18156051635742
2017-02-10,51.24378204345703
2017-02-13,52.47043991088867
2017-02-14,52.13267135620117
2017-02-15,52.45267105102539
2017-02-16,52.13267135620117
2017-02-17,51.91044616699219
2017-02-21,51.51934051513672
2017-02-22,51.314903259277344
2017-02-23,51.65266799926758
2017-02-24,51.821556091308594
2017-02-27,51.288238525390625
2017-02-28,50.781578063964844
2017-03-01,52.38154983520508
2017-03-02,52.01710891723633
2017-03-03,52.21266174316406
2017-03-06,52.46155548095703
2017-03-07,52.11488723754883
2017-03-08,52.790435791015625
2017-03-09,53.385982513427734
2017-03-10,53.56374740600586
2017-03-13,53.688194274902344
2017-03-14,53.69710922241211
2017-03-15,53.86656188964844
2017-03-16,54.892173767089844
2017-03-17,54.75839614868164
2017-03-20,54.40167236328125
2017-03-21,53.536590576171875
2017-03-22,53.331459045410156
2017-03-23,53.39389419555664
2017-03-24,53.37605667114258
2017-03-27,52.974727630615234
2017-03-28,53.35821533203125
2017-03-29,52.88555908203125
2017-03-30,53.536590576171875
2017-03-31,53.39389419555664
2017-04-03,52.903385162353516
2017-04-04,52.98365020751953
2017-04-05,53.48308181762695
2017-04-06,53.72386932373047
2017-04-07,54.205467224121094
2017-04-10,53.86656188964844
2017-04-11,53.768470764160156
2017-04-12,53.35821533203125
2017-04-13,52.9925651550293
2017-04-17,53.599021911621094
2017-04-18,53.750614166259766
2017-04-19,53.46523666381836
2017-04-20,54.071678161621094
2017-04-21,53.875484466552734
2017-04-24,54.02709197998047
2017-04-25,54.37491226196289
2017-04-26,54.4908561706543
2017-04-27,53.69710922241211
2017-04-28,53.688209533691406
2017-05-01,53.86656188964844
2017-05-02,54.06276321411133
2017-05-03,53.80414962768555
2017-05-04,54.285728454589844
2017-05-05,53.920074462890625
2017-05-08,52.69826889038086
2017-05-09,52.53773498535156
2017-05-10,52.618011474609375
2017-05-11,52.6804313659668
2017-05-12,52.430721282958984
2017-05-15,52.876625061035156
2017-05-16,52.618011474609375
2017-05-17,51.788604736328125
2017-05-18,52.25235366821289
2017-05-19,52.903385162353516
2017-05-22,53.028236389160156
2017-05-23,53.39389419555664
2017-05-24,53.45633316040039
2017-05-25,53.90224075317383
2017-05-26,53.82197189331055
2017-05-30,53.65252685546875
2017-05-31,53.67927551269531
2017-06-01,53.81305694580078
2017-06-02,53.79521560668945
2017-06-05,55.02593231201172
2017-06-06,54.892173767089844
2017-06-07,56.73825454711914
2017-06-08,56.88988494873047
2017-06-09,57.05039596557617
2017-06-12,57.460655212402344
2017-06-13,57.48739242553711
2017-06-14,57.854190826416016
2017-06-15,57.800506591796875
2017-06-16,57.76472091674805
2017-06-19,57.94364547729492
2017-06-20,57.720008850097656
2017-06-21,57.51423645019531
2017-06-22,57.38899230957031
2017-06-23,57.505287170410156
2017-06-26,57.56791687011719
2017-06-27,58.48936462402344
2017-06-28,59.169254302978516
2017-06-29,58.900875091552734
2017-06-30,58.972442626953125
2017-07-03,59.65232849121094
2017-07-05,59.20505142211914
2017-07-06,59.017189025878906
2017-07-07,58.972442626953125
2017-07-10,58.596717834472656
2017-07-11,58.52515411376953
2017-07-12,58.927711486816406
2017-07-13,59.83125305175781
2017-07-14,58.641422271728516
2017-07-17,58.88299560546875
2017-07-18,58.79352951049805
2017-07-19,58.79352951049805
2017-07-20,58.900875091552734
2017-07-21,59.56289291381836
2017-07-24,59.7149658203125
2017-07-25,59.38395690917969
2017-07-26,59.34818649291992
2017-07-27,59.16031265258789
2017-07-28,59.375038146972656
2017-07-31,59.679176330566406
2017-08-01,60.18912124633789
2017-08-02,59.95649337768555
2017-08-03,58.283599853515625
2017-08-04,57.98838424682617
2017-08-07,57.5858154296875
2017-08-08,57.74683380126953
2017-08-09,58.8024787902832
2017-08-10,58.292537689208984
2017-08-11,58.15836715698242
2017-08-14,58.49831008911133
2017-08-15,58.91877365112305
2017-08-16,59.097694396972656
2017-08-17,58.283599853515625
2017-08-18,57.782623291015625
2017-08-21,57.74683380126953
2017-08-22,58.596717834472656
2017-08-23,58.16728973388672
2017-08-24,57.881019592285156
2017-08-25,58.51620101928711
2017-08-28,58.41779708862305
2017-08-29,57.98838424682617
2017-08-30,57.99732208251953
2017-08-31,57.854190826416016
2017-09-01,58.238868713378906
2017-09-05,58.10466766357422
2017-09-06,58.838253021240234
2017-09-07,57.523197174072266
2017-09-08,58.45355987548828
2017-09-11,58.78457260131836
2017-09-12,59.38395690917969
2017-09-13,59.24082565307617
2017-09-14,59.38440704345703
2017-09-15,58.66654968261719
2017-09-18,58.90882873535156
2017-09-19,59.51002883911133
2017-09-20,59.8240852355957
2017-09-21,59.9676513671875
2017-09-22,60.16507339477539
2017-09-25,60.31759262084961
2017-09-26,60.11121368408203
2017-09-27,61.1341667175293
2017-09-28,61.502052307128906
2017-09-29,61.64564895629883
2017-10-02,62.21092987060547
2017-10-03,62.70444107055664
2017-10-04,63.224891662597656
2017-10-05,63.673553466796875
2017-10-06,61.94175338745117
2017-10-09,62.32761001586914
2017-10-10,62.52500534057617
2017-10-11,62.89289855957031
2017-10-12,62.73139953613281
2017-10-13,62.26478576660156
2017-10-16,61.37643051147461
2017-10-17,61.17006301879883
2017-10-18,61.19697189331055
2017-10-19,59.98558807373047
2017-10-20,59.33055877685547
2017-10-23,58.944705963134766
2017-10-24,58.54092788696289
2017-10-25,59.14212417602539
2017-10-26,58.8729362487793
2017-10-27,58.75627899169922
2017-10-30,58.55887985229492
2017-10-31,59.312599182128906
2017-11-01,59.4202880859375
2017-11-02,61.618709564208984
2017-11-03,59.43822479248047
2017-11-06,59.402366638183594
2017-11-07,58.84600830078125
2017-11-08,59.213905334472656
2017-11-09,59.402366638183594
2017-11-10,59.465145111083984
2017-11-13,60.19197463989258
2017-11-14,60.389404296875
2017-11-15,59.69847106933594
2017-11-16,59.2946662902832
2017-11-17,59.75230026245117
2017-11-20,61.08928680419922
2017-11-21,61.268760681152344
2017-11-22,60.712425231933594
2017-11-24,60.86496353149414
2017-11-27,61.10723114013672
2017-11-28,62.228878021240234
2017-11-29,62.6326789855957
2017-11-30,64.1132583618164
2017-12-01,64.66958618164062
2017-12-04,64.4542236328125
2017-12-05,63.664588928222656
2017-12-06,63.47615432739258
2017-12-07,63.16209030151367
2017-12-08,63.64664840698242
2017-12-11,63.53895568847656
2017-12-12,63.8889274597168
2017-12-13,63.42101287841797
2017-12-14,63.277015686035156
2017-12-15,63.429996490478516
2017-12-18,64.07789611816406
2017-12-19,63.9519157409668
2017-12-20,63.0070915222168
2017-12-21,63.08804702758789
2017-12-22,63.21403503417969
2017-12-26,63.025062561035156
2017-12-27,63.2320442199707
2017-12-28,63.457008361816406
