Date,RSG
2016-02-24,38.77084732055664
2016-02-25,38.964683532714844
2016-02-26,38.94782638549805
2016-02-29,38.51798629760742
2016-03-01,39.26810073852539
2016-03-02,39.66425704956055
2016-03-03,39.79068374633789
2016-03-04,39.689552307128906
2016-03-07,39.537811279296875
2016-03-08,39.30183792114258
2016-03-09,39.613677978515625
2016-03-10,39.5546875
2016-03-11,39.86652374267578
2016-03-14,39.62211608886719
2016-03-15,39.99296951293945
2016-03-16,40.33852005004883
2016-03-17,40.44810485839844
2016-03-18,40.616661071777344
2016-03-21,40.59981155395508
2016-03-22,40.1278190612793
2016-03-23,40.35538101196289
2016-03-24,40.55765914916992
2016-03-28,40.717803955078125
2016-03-29,41.06338119506836
2016-03-30,41.003997802734375
2016-03-31,40.41036605834961
2016-04-01,40.91071319580078
2016-04-04,39.24003601074219
2016-04-05,39.452049255371094
2016-04-06,39.24003601074219
2016-04-07,39.21459197998047
2016-04-08,39.341796875
2016-04-11,38.92625427246094
2016-04-12,38.951698303222656
2016-04-13,39.0195198059082
2016-04-14,38.96017837524414
2016-04-15,39.138267517089844
2016-04-18,39.418128967285156
2016-04-19,39.3926887512207
2016-04-20,39.16370391845703
2016-04-21,38.68878173828125
2016-04-22,38.79054260253906
2016-04-25,38.80751419067383
2016-04-26,39.104339599609375
2016-04-27,39.42660140991211
2016-04-28,40.071128845214844
2016-04-29,39.918487548828125
2016-05-02,40.33403778076172
2016-05-03,39.977840423583984
2016-05-04,40.350990295410156
2016-05-05,40.23226547241211
2016-05-06,40.67326736450195
2016-05-09,41.02945327758789
2016-05-10,41.30930709838867
2016-05-11,41.22451400756836
2016-05-12,41.4195671081543
2016-05-13,41.0972900390625
2016-05-16,41.22451400756836
2016-05-17,40.3425178527832
2016-05-18,40.42731857299805
2016-05-19,40.4527587890625
2016-05-20,40.44428634643555
2016-05-23,40.42731857299805
2016-05-24,40.919193267822266
2016-05-25,40.57997512817383
2016-05-26,40.885276794433594
2016-05-27,40.995521545410156
2016-05-31,40.94463348388672
2016-06-01,41.063377380371094
2016-06-02,41.28385543823242
2016-06-03,41.39412307739258
2016-06-06,41.58069610595703
2016-06-07,41.682456970214844
2016-06-08,41.94536590576172
2016-06-09,42.233699798583984
2016-06-10,42.03865432739258
2016-06-13,42.021690368652344
2016-06-14,41.996238708496094
2016-06-15,41.84358215332031
2016-06-16,42.34395980834961
2016-06-17,41.76726531982422
2016-06-20,41.9368782043457
2016-06-21,42.123451232910156
2016-06-22,42.13193893432617
2016-06-23,42.27610778808594
2016-06-24,42.13193893432617
2016-06-27,41.8859977722168
2016-06-28,42.21675109863281
2016-06-29,42.86520004272461
2016-06-30,43.778114318847656
2016-07-01,43.99140930175781
2016-07-05,44.13646697998047
2016-07-06,44.62278366088867
2016-07-07,44.443603515625
2016-07-08,44.84463119506836
2016-07-11,44.88728713989258
2016-07-12,44.59719467163086
2016-07-13,44.76782989501953
2016-07-14,44.759300231933594
2016-07-15,44.665435791015625
2016-07-18,44.477752685546875
2016-07-19,44.62278366088867
2016-07-20,44.673988342285156
2016-07-21,44.40095138549805
2016-07-22,44.6995735168457
2016-07-25,44.72517013549805
2016-07-26,44.63132095336914
2016-07-27,44.10233688354492
2016-07-28,44.2815055847168
2016-07-29,43.73544692993164
2016-08-01,43.69278335571289
2016-08-02,43.496559143066406
2016-08-03,43.3173828125
2016-08-04,43.38563537597656
2016-08-05,43.60746765136719
2016-08-08,43.39417266845703
2016-08-09,43.53068542480469
2016-08-10,43.95729064941406
2016-08-11,44.204708099365234
2016-08-12,44.11940383911133
2016-08-15,43.79517364501953
2016-08-16,42.745723724365234
2016-08-17,43.701332092285156
2016-08-18,43.59894943237305
2016-08-19,43.68424606323242
2016-08-22,43.76104736328125
2016-08-23,43.752506256103516
2016-08-24,43.74398422241211
2016-08-25,43.624542236328125
2016-08-26,43.138221740722656
2016-08-29,43.27471923828125
2016-08-30,43.17232131958008
2016-08-31,43.10409164428711
2016-09-01,43.27471923828125
2016-09-02,43.581878662109375
2016-09-06,43.69278335571289
2016-09-07,43.3173828125
2016-09-08,43.36856460571289
2016-09-09,42.250858306884766
2016-09-12,42.890777587890625
2016-09-13,42.62627410888672
2016-09-14,42.4897575378418
2016-09-15,42.86520004272461
2016-09-16,42.88225173950195
2016-09-19,43.26618194580078
2016-09-20,43.308837890625
2016-09-21,43.79517364501953
2016-09-22,43.69278335571289
2016-09-23,43.32590866088867
2016-09-26,43.32590866088867
2016-09-27,43.3173828125
2016-09-28,43.16380310058594
2016-09-29,42.99208068847656
2016-09-30,43.318359375
2016-10-03,43.275428771972656
2016-10-04,42.863277435302734
2016-10-05,42.80317306518555
2016-10-06,42.69156265258789
2016-10-07,42.49407196044922
2016-10-10,42.83753204345703
2016-10-11,42.58852005004883
2016-10-12,42.665775299072266
2016-10-13,42.61427688598633
2016-10-14,42.777408599853516
2016-10-17,43.060768127441406
2016-10-18,43.138057708740234
2016-10-19,43.07793426513672
2016-10-20,42.9148063659668
2016-10-21,42.87186813354492
2016-10-24,43.40421676635742
2016-10-25,43.747676849365234
2016-10-26,44.039615631103516
2016-10-27,43.76483917236328
2016-10-28,44.63206100463867
2016-10-31,45.19020080566406
2016-11-01,44.039615631103516
2016-11-02,43.919410705566406
2016-11-03,43.816368103027344
2016-11-04,43.988101959228516
2016-11-07,44.65782928466797
2016-11-08,44.855323791503906
2016-11-09,45.30180358886719
2016-11-10,45.42202377319336
2016-11-11,46.08317565917969
2016-11-14,46.452396392822266
2016-11-15,47.14788818359375
2016-11-16,46.8559455871582
2016-11-17,46.94181442260742
2016-11-18,46.890296936035156
2016-11-21,47.525691986083984
2016-11-22,47.594390869140625
2016-11-23,47.379730224609375
2016-11-25,47.76610565185547
2016-11-28,47.96358871459961
2016-11-29,47.99794387817383
2016-11-30,47.645896911621094
2016-12-01,47.62873840332031
2016-12-02,47.920658111572266
2016-12-05,47.46559524536133
2016-12-06,47.84339141845703
2016-12-07,48.33281326293945
2016-12-08,48.461605072021484
2016-12-09,48.53030014038086
2016-12-12,48.873748779296875
2016-12-13,48.98537826538086
2016-12-14,48.52170181274414
2016-12-15,48.641929626464844
2016-12-16,48.59040832519531
2016-12-19,49.29447937011719
2016-12-20,49.371761322021484
2016-12-21,49.19145584106445
2016-12-22,49.21721267700195
2016-12-23,49.251548767089844
2016-12-27,49.29447937011719
2016-12-28,49.21721267700195
2016-12-29,49.34672927856445
2016-12-30,49.2603874206543
2017-01-03,49.1049690246582
2017-01-04,49.19129180908203
2017-01-05,49.39854049682617
2017-01-06,49.243106842041016
2017-01-09,48.716400146484375
2017-01-10,48.94953536987305
2017-01-11,49.139495849609375
2017-01-12,49.30356216430664
2017-01-13,49.424442291259766
2017-01-17,49.139495849609375
2017-01-18,49.528053283691406
2017-01-19,49.48488235473633
2017-01-20,49.528053283691406
2017-01-23,49.424442291259766
2017-01-24,49.683467864990234
2017-01-25,49.92523956298828
2017-01-26,49.778465270996094
2017-01-27,49.6575813293457
2017-01-30,49.60576629638672
2017-01-31,49.54533004760742
2017-02-01,49.130855560302734
2017-02-02,49.51941680908203
2017-02-03,49.718013763427734
2017-02-06,49.528053283691406
2017-02-07,49.778465270996094
2017-02-08,49.85616683959961
2017-02-09,49.95978546142578
2017-02-10,50.046138763427734
2017-02-13,50.50376892089844
2017-02-14,50.45195388793945
2017-02-15,51.039119720458984
2017-02-16,50.98729705810547
2017-02-17,52.45519256591797
2017-02-21,52.86101531982422
2017-02-22,53.25819778442383
2017-02-23,53.1632194519043
2017-02-24,52.973262786865234
2017-02-27,53.31863021850586
2017-02-28,53.491329193115234
2017-03-01,53.70719909667969
2017-03-02,53.73310470581055
2017-03-03,53.54314422607422
2017-03-06,53.47407150268555
2017-03-07,53.60359191894531
2017-03-08,53.629493713378906
2017-03-09,53.79355239868164
2017-03-10,54.19937515258789
2017-03-13,54.38932800292969
2017-03-14,54.28573226928711
2017-03-15,54.993743896484375
2017-03-16,54.449771881103516
2017-03-17,54.717445373535156
2017-03-20,54.58792495727539
2017-03-21,54.03531265258789
2017-03-22,54.18211364746094
2017-03-23,54.078495025634766
2017-03-24,53.95761489868164
2017-03-27,53.620853424072266
2017-03-28,53.89716720581055
2017-03-29,53.81081008911133
2017-03-30,54.52250671386719
2017-03-31,54.51382827758789
2017-04-03,54.227413177490234
2017-04-04,54.340248107910156
2017-04-05,54.40967559814453
2017-04-06,54.357608795166016
2017-04-07,54.52250671386719
2017-04-10,54.38364028930664
2017-04-11,54.583248138427734
2017-04-12,54.25345993041992
2017-04-13,53.975711822509766
2017-04-17,54.47910690307617
2017-04-18,54.55723190307617
2017-04-19,54.722137451171875
2017-04-20,54.687416076660156
2017-04-21,55.008544921875
2017-04-24,55.56401443481445
2017-04-25,55.451168060302734
2017-04-26,54.87834930419922
2017-04-27,54.97380828857422
2017-04-28,54.67005920410156
2017-05-01,54.93910217285156
2017-05-02,54.96514129638672
2017-05-03,54.678741455078125
2017-05-04,54.76551818847656
2017-05-05,54.87834930419922
2017-05-08,54.82625961303711
2017-05-09,54.687416076660156
2017-05-10,55.208160400390625
2017-05-11,54.97380828857422
2017-05-12,54.400997161865234
2017-05-15,54.583248138427734
2017-05-16,53.967041015625
2017-05-17,53.159881591796875
2017-05-18,53.5244026184082
2017-05-19,53.27269744873047
2017-05-22,53.71534729003906
2017-05-23,54.123260498046875
2017-05-24,54.16666030883789
2017-05-25,54.53985595703125
2017-05-26,54.739479064941406
2017-05-30,54.57459259033203
2017-05-31,55.208160400390625
2017-06-01,55.91984939575195
2017-06-02,56.136817932128906
2017-06-05,55.7202262878418
2017-06-06,55.54664993286133
2017-06-07,55.64212417602539
2017-06-08,55.286277770996094
2017-06-09,55.494564056396484
2017-06-12,55.694190979003906
2017-06-13,55.8764533996582
2017-06-14,55.67682647705078
2017-06-15,56.29305648803711
2017-06-16,56.249664306640625
2017-06-19,56.5100212097168
2017-06-20,56.04136276245117
2017-06-21,55.61607360839844
2017-06-22,55.451168060302734
2017-06-23,55.58136749267578
2017-06-26,55.598716735839844
2017-06-27,55.52928924560547
2017-06-28,55.74625778198242
2017-06-29,55.153133392333984
2017-06-30,55.589263916015625
2017-07-03,55.6415901184082
2017-07-05,55.79859924316406
2017-07-06,55.45842742919922
2017-07-07,55.90327072143555
2017-07-10,56.12134552001953
2017-07-11,56.03411865234375
2017-07-12,56.1998405456543
2017-07-13,56.09516525268555
2017-07-14,56.21729278564453
2017-07-17,56.38302230834961
2017-07-18,56.548763275146484
2017-07-19,56.461509704589844
2017-07-20,56.50514221191406
2017-07-21,56.60980987548828
2017-07-24,56.26962661743164
2017-07-25,56.679588317871094
2017-07-26,56.52259063720703
2017-07-27,57.045955657958984
2017-07-28,56.086448669433594
2017-07-31,56.01667404174805
2017-08-01,56.3306770324707
2017-08-02,56.3132438659668
2017-08-03,56.513851165771484
2017-08-04,56.461509704589844
2017-08-07,56.43535232543945
2017-08-08,56.20857620239258
2017-08-09,56.15623092651367
2017-08-10,55.89456558227539
2017-08-11,55.80732345581055
2017-08-14,56.34812545776367
2017-08-15,56.3132438659668
2017-08-16,56.39173889160156
2017-08-17,55.938175201416016
2017-08-18,55.72882843017578
2017-08-21,55.95561218261719
2017-08-22,56.56620407104492
2017-08-23,56.14751052856445
2017-08-24,55.96432876586914
2017-08-25,56.14751052856445
2017-08-28,56.164955139160156
2017-08-29,56.592376708984375
2017-08-30,56.76683044433594
2017-08-31,56.906368255615234
2017-09-01,56.862762451171875
2017-09-05,56.37428665161133
2017-09-06,56.2347412109375
2017-09-07,56.35685729980469
2017-09-08,57.0982666015625
2017-09-11,57.813533782958984
2017-09-12,58.2060432434082
2017-09-13,57.857139587402344
2017-09-14,58.30198669433594
2017-09-15,58.345611572265625
2017-09-18,58.389244079589844
2017-09-19,58.31945037841797
2017-09-20,58.08392333984375
2017-09-21,57.70014190673828
2017-09-22,57.79608154296875
2017-09-25,58.040321350097656
2017-09-26,57.935646057128906
2017-09-27,58.08392333984375
2017-09-28,57.87459182739258
2017-09-29,57.92279815673828
2017-10-02,58.3699836730957
2017-10-03,58.352455139160156
2017-10-04,55.511558532714844
2017-10-05,55.853515625
2017-10-06,55.39757537841797
2017-10-09,55.783355712890625
2017-10-10,55.57292938232422
2017-10-11,55.52032470703125
2017-10-12,55.82721710205078
2017-10-13,55.52908706665039
2017-10-16,55.029300689697266
2017-10-17,55.23098373413086
2017-10-18,55.26603698730469
2017-10-19,55.809661865234375
2017-10-20,56.28314971923828
2017-10-23,56.23931121826172
2017-10-24,56.03764724731445
2017-10-25,55.91489028930664
2017-10-26,57.317806243896484
2017-10-27,57.32657241821289
2017-10-30,57.43178939819336
2017-10-31,57.054771423339844
2017-11-01,56.59880828857422
2017-11-02,56.81801986694336
2017-11-03,56.02888870239258
2017-11-06,55.721988677978516
2017-11-07,56.23931121826172
2017-11-08,56.011348724365234
2017-11-09,55.91489028930664
2017-11-10,55.634300231933594
2017-11-13,56.03764724731445
2017-11-14,56.046409606933594
2017-11-15,55.362491607666016
2017-11-16,55.45017623901367
2017-11-17,54.748714447021484
2017-11-20,54.941627502441406
2017-11-21,55.2397346496582
2017-11-22,54.6698112487793
2017-11-24,54.65226745605469
2017-11-27,54.93284225463867
2017-11-28,55.67816162109375
2017-11-29,56.388370513916016
2017-11-30,56.9407844543457
2017-12-01,56.3094596862793
2017-12-04,57.019683837890625
2017-12-05,57.06352996826172
2017-12-06,57.238887786865234
2017-12-07,57.20381164550781
2017-12-08,57.11614227294922
2017-12-11,57.21258544921875
2017-12-12,56.81801986694336
2017-12-13,57.11614227294922
2017-12-14,56.86186218261719
2017-12-15,57.94911193847656
2017-12-18,58.25600051879883
2017-12-19,57.43178939819336
2017-12-20,58.115726470947266
2017-12-21,58.53657531738281
2017-12-22,58.685638427734375
2017-12-26,58.54535675048828
2017-12-27,58.685638427734375
2017-12-28,59.10651397705078
2017-12-29,59.586856842041016
2018-01-02,58.6790657043457
2018-01-03,58.96110534667969
2018-01-04,60.31835174560547
2018-01-05,60.15971755981445
2018-01-08,60.080387115478516
2018-01-09,59.91292190551758
2018-01-10,59.51633834838867
2018-01-11,60.15971755981445
2018-01-12,60.26546859741211
2018-01-16,60.009891510009766
2018-01-17,60.15090560913086
2018-01-18,59.851234436035156
2018-01-19,60.106834411621094
2018-01-22,60.177345275878906
2018-01-23,60.177345275878906
2018-01-24,60.04513931274414
2018-01-25,60.37122344970703
2018-01-26,61.076316833496094
2018-01-29,60.31835174560547
2018-01-30,60.16851806640625
2018-01-31,60.6356315612793
2018-02-01,60.626827239990234
2018-02-02,60.1420783996582
2018-02-05,57.23369598388672
2018-02-06,56.8987922668457
2018-02-07,56.93402099609375
2018-02-08,55.27714157104492
2018-02-09,54.607322692871094
2018-02-12,55.188995361328125
2018-02-13,55.77068328857422
2018-02-14,56.86353302001953
2018-02-15,56.59912872314453
2018-02-16,57.40996170043945
2018-02-20,57.163185119628906
2018-02-21,57.23369598388672
2018-02-22,57.674354553222656
2018-02-23,58.520442962646484
2018-02-26,59.04042053222656
2018-02-27,59.093318939208984
2018-02-28,59.20787048339844
2018-03-01,58.78480911254883
2018-03-02,58.643821716308594
2018-03-05,59.868873596191406
2018-03-06,60.00107192993164
2018-03-07,59.81601333618164
2018-03-08,60.106834411621094
2018-03-09,60.723751068115234
2018-03-12,60.6796989440918
2018-03-13,60.8119010925293
2018-03-14,60.327152252197266
2018-03-15,60.432918548583984
2018-03-16,60.600379943847656
2018-03-19,60.46817398071289
2018-03-20,60.44173049926758
2018-03-21,59.930572509765625
2018-03-22,58.69670104980469
2018-03-23,57.674354553222656
2018-03-26,58.71434020996094
2018-03-27,58.115028381347656
2018-03-28,58.03569412231445
2018-03-29,58.678043365478516
2018-04-02,58.33250045776367
2018-04-03,59.47541427612305
2018-04-04,60.03358459472656
2018-04-05,60.3525276184082
2018-04-06,59.22732162475586
2018-04-09,59.245059967041016
2018-04-10,59.84751892089844
2018-04-11,58.066707611083984
2018-04-12,58.16417694091797
2018-04-13,58.048988342285156
2018-04-16,58.137596130371094
2018-04-17,58.429954528808594
2018-04-18,58.438819885253906
2018-04-19,58.37681579589844
2018-04-20,58.07557678222656
2018-04-23,58.21732711791992
2018-04-24,57.51740646362305
2018-04-25,57.65031433105469
2018-04-26,57.827484130859375
2018-04-27,58.03126907348633
2018-04-30,57.304779052734375
2018-05-01,57.33135986328125
2018-05-02,57.03012466430664
2018-05-03,59.5728874206543
2018-05-04,60.74235916137695
2018-05-07,60.28165054321289
2018-05-08,60.00699996948242
2018-05-09,59.91838836669922
2018-05-10,60.28165054321289
2018-05-11,60.16645812988281
2018-05-14,60.05128479003906
2018-05-15,59.7855110168457
2018-05-16,59.27164077758789
2018-05-17,59.01471710205078
2018-05-18,59.01471710205078
2018-05-21,59.66144561767578
2018-05-22,59.44883728027344
2018-05-23,59.89181900024414
2018-05-24,59.95384216308594
2018-05-25,59.98927307128906
2018-05-29,59.422245025634766
2018-05-30,60.54743576049805
2018-05-31,59.74123001098633
2018-06-01,60.22846984863281
2018-06-04,60.175315856933594
2018-06-05,60.19305419921875
2018-06-06,60.46771240234375
2018-06-07,60.3525276184082
2018-06-08,60.458831787109375
2018-06-11,60.88410949707031
2018-06-12,61.495445251464844
2018-06-13,60.892967224121094
2018-06-14,61.335968017578125
2018-06-15,61.90299606323242
2018-06-18,61.335968017578125
2018-06-19,61.27395248413086
2018-06-20,61.05243682861328
2018-06-21,61.27395248413086
2018-06-22,61.77893829345703
2018-06-25,61.53974533081055
2018-06-26,61.32708740234375
2018-06-27,60.44111633300781
2018-06-28,60.99928283691406
2018-06-29,60.87017822265625
2018-07-02,61.38662338256836
2018-07-03,60.93251037597656
2018-07-05,61.40443801879883
2018-07-06,61.28866958618164
2018-07-09,61.43114471435547
2018-07-10,61.7338981628418
2018-07-11,62.07225799560547
2018-07-12,62.499671936035156
2018-07-13,62.45513916015625
2018-07-16,61.7784309387207
2018-07-17,61.71607971191406
2018-07-18,60.95922088623047
2018-07-19,61.048255920410156
2018-07-20,60.772239685058594
2018-07-23,60.93251037597656
2018-07-24,60.91468811035156
2018-07-25,62.85584259033203
2018-07-26,63.310001373291016
2018-07-27,64.54768371582031
2018-07-30,63.71067428588867
2018-07-31,64.53878021240234
2018-08-01,64.73466491699219
2018-08-02,65.09083557128906
2018-08-03,64.69013977050781
2018-08-06,65.01959228515625
2018-08-07,64.88607788085938
2018-08-08,64.86820983886719
2018-08-09,65.16207885742188
2018-08-10,64.87712860107422
2018-08-13,65.06412506103516
2018-08-14,65.16207885742188
2018-08-15,65.45592498779297
2018-08-16,65.8121109008789
2018-08-17,66.32855224609375
2018-08-20,66.35526275634766
2018-08-21,65.68742370605469
2018-08-22,65.23330688476562
2018-08-23,65.17989349365234
2018-08-24,65.19770050048828
2018-08-27,65.13536071777344
2018-08-28,65.11753845214844
2018-08-29,65.4024658203125
2018-08-30,65.39360046386719
2018-08-31,65.3223648071289
2018-09-04,65.59837341308594
2018-09-05,65.87442016601562
2018-09-06,66.24839782714844
2018-09-07,66.47991943359375
2018-09-10,66.96076965332031
2018-09-11,66.98748016357422
2018-09-12,66.33745574951172
2018-09-13,66.5600814819336
2018-09-14,66.72035217285156
2018-09-17,66.8895263671875
2018-09-18,67.18336486816406
2018-09-19,66.50664520263672
2018-09-20,66.6045913696289
2018-09-21,66.47101593017578
2018-09-24,65.65181732177734
2018-09-25,65.22441864013672
2018-09-26,64.74357604980469
2018-09-27,64.69013977050781
2018-09-28,65.03472137451172
2018-10-01,64.89153289794922
2018-10-02,64.59618377685547
2018-10-03,64.44401550292969
2018-10-04,64.11285400390625
2018-10-05,64.59618377685547
2018-10-08,65.2048110961914
2018-10-09,65.2048110961914
2018-10-10,63.978572845458984
2018-10-11,62.7433967590332
2018-10-12,63.217769622802734
2018-10-15,63.17304229736328
2018-10-16,64.43505859375
2018-10-17,64.4082260131836
2018-10-18,64.39924621582031
2018-10-19,64.53350830078125
2018-10-22,64.18444061279297
2018-10-23,63.50420379638672
2018-10-24,61.96470642089844
2018-10-25,61.18600082397461
2018-10-26,62.600196838378906
2018-10-29,63.4683952331543
2018-10-30,64.43505859375
2018-10-31,65.05262756347656
2018-11-01,64.4082260131836
2018-11-02,64.11285400390625
2018-11-05,64.4082260131836
2018-11-06,64.72146606445312
2018-11-07,65.67024230957031
2018-11-08,66.26099395751953
2018-11-09,66.89645385742188
2018-11-12,66.84275817871094
2018-11-13,66.77115631103516
2018-11-14,66.8517074584961
2018-11-15,67.71097564697266
2018-11-16,67.7020263671875
2018-11-19,68.48069763183594
2018-11-20,68.74028015136719
2018-11-21,68.57917785644531
2018-11-23,67.89892578125
2018-11-26,68.38226318359375
2018-11-27,68.31063079833984
2018-11-28,68.91927337646484
2018-11-29,68.7313232421875
2018-11-30,69.22360229492188
2018-12-03,69.23253631591797
2018-12-04,68.06897735595703
2018-12-06,67.59458923339844
2018-12-07,67.03070831298828
2018-12-10,66.46682739257812
2018-12-11,66.35942840576172
2018-12-12,65.9566650390625
2018-12-13,67.00387573242188
2018-12-14,66.61003875732422
2018-12-17,66.03717803955078
2018-12-18,65.83135223388672
2018-12-19,65.07949829101562
2018-12-20,64.53350830078125
2018-12-21,64.05018615722656
2018-12-24,61.90206527709961
2018-12-26,63.93384552001953
2018-12-27,64.4082260131836
2018-12-28,64.3813705444336
2018-12-31,64.86270904541016
2019-01-02,64.35888671875
2019-01-03,64.20588684082031
2019-01-04,65.51051330566406
2019-01-07,65.77146911621094
2019-01-08,66.5632553100586
2019-01-09,66.500244140625
2019-01-10,67.07608795166016
2019-01-11,67.16607666015625
2019-01-14,66.4462661743164
2019-01-15,67.37300872802734
2019-01-16,66.95912170410156
2019-01-17,67.5529556274414
2019-01-18,68.61465454101562
2019-01-22,68.54266357421875
2019-01-23,68.62362670898438
2019-01-24,68.23677062988281
2019-01-25,68.59664916992188
2019-01-28,68.13778686523438
2019-01-29,68.41670227050781
2019-01-30,68.88457489013672
2019-01-31,69.01954650878906
2019-02-01,69.23545837402344
2019-02-04,69.93727111816406
2019-02-05,70.34215545654297
2019-02-06,69.6133804321289
2019-02-07,69.93727111816406
2019-02-08,68.9925537109375
2019-02-11,69.19049835205078
2019-02-12,69.79331970214844
2019-02-13,69.47840881347656
2019-02-14,68.8755874633789
2019-02-15,69.84730529785156
2019-02-19,69.52339935302734
2019-02-20,69.48741149902344
2019-02-21,69.8563003540039
2019-02-22,69.84730529785156
2019-02-25,69.90128326416016
2019-02-26,69.73035430908203
2019-02-27,70.18020629882812
2019-02-28,70.56708526611328
2019-03-01,70.64807891845703
2019-03-04,70.22518157958984
2019-03-05,70.2431869506836
2019-03-06,70.58509063720703
2019-03-07,70.61207580566406
2019-03-08,70.0902328491211
2019-03-11,70.61207580566406
2019-03-12,70.57609558105469
2019-03-13,70.81005096435547
2019-03-14,71.01698303222656
2019-03-15,70.74705505371094
