Date,IFF
2016-04-29,93.58186340332031
2016-05-02,93.84817504882812
2016-05-03,93.49569702148438
2016-05-04,92.93170166015625
2016-05-05,92.91606140136719
2016-05-06,92.89253997802734
2016-05-09,93.91083526611328
2016-05-10,98.88484191894531
2016-05-11,96.83258056640625
2016-05-12,98.82219696044922
2016-05-13,98.89266204833984
2016-05-16,100.1068115234375
2016-05-17,99.8718032836914
2016-05-18,99.19036102294922
2016-05-19,100.26347351074219
2016-05-20,100.28697204589844
2016-05-23,100.20079803466797
2016-05-24,100.45930480957031
2016-05-25,101.04678344726562
2016-05-26,100.99193572998047
2016-05-27,101.31311798095703
2016-05-31,101.04678344726562
2016-06-01,100.98410034179688
2016-06-02,100.81961822509766
2016-06-03,100.52197265625
2016-06-06,100.92145538330078
2016-06-07,101.46192932128906
2016-06-08,102.62123107910156
2016-06-09,101.67340850830078
2016-06-10,100.8587646484375
2016-06-13,99.74649047851562
2016-06-14,99.7699966430664
2016-06-15,98.86134338378906
2016-06-16,98.64200592041016
2016-06-17,98.30518341064453
2016-06-20,99.48016357421875
2016-06-21,99.6994857788086
2016-06-22,99.37049865722656
2016-06-23,100.10220336914062
2016-06-24,96.09748840332031
2016-06-27,94.06759643554688
2016-06-28,95.31858825683594
2016-06-29,97.41141510009766
2016-06-30,99.18951416015625
2016-07-01,99.15807342529297
2016-07-05,98.89056396484375
2016-07-06,99.91340637207031
2016-07-07,100.35397338867188
2016-07-08,101.91179656982422
2016-07-11,101.79381561279297
2016-07-12,103.2257080078125
2016-07-13,104.04398345947266
2016-07-14,103.65846252441406
2016-07-15,103.93383026123047
2016-07-18,104.02825164794922
2016-07-19,104.25640106201172
2016-07-20,105.36579132080078
2016-07-21,104.53965759277344
2016-07-22,105.45230102539062
2016-07-25,106.41218566894531
2016-07-26,105.7513198852539
2016-07-27,104.79926300048828
2016-07-28,104.84651947021484
2016-07-29,104.83866882324219
2016-08-01,104.94879150390625
2016-08-02,104.53965759277344
2016-08-03,105.46019744873047
2016-08-04,106.81346130371094
2016-08-05,105.43658447265625
2016-08-08,104.41377258300781
2016-08-09,107.30126190185547
2016-08-10,106.64035034179688
2016-08-11,107.03375244140625
2016-08-12,106.67967987060547
2016-08-15,106.91571044921875
2016-08-16,105.46019744873047
2016-08-17,105.60184478759766
2016-08-18,107.1596450805664
2016-08-19,108.20608520507812
2016-08-22,108.25324249267578
2016-08-23,108.64665985107422
2016-08-24,108.46568298339844
2016-08-25,109.0007095336914
2016-08-26,107.33274841308594
2016-08-29,108.14311218261719
2016-08-30,108.92989349365234
2016-08-31,109.03218078613281
2016-09-01,108.86695098876953
2016-09-02,109.35475158691406
2016-09-06,109.18167114257812
2016-09-07,109.62224578857422
2016-09-08,109.07151794433594
2016-09-09,106.01879119873047
2016-09-12,106.21549224853516
2016-09-13,106.23123168945312
2016-09-14,105.88504028320312
2016-09-15,106.435791015625
2016-09-16,106.8842544555664
2016-09-19,108.41060638427734
2016-09-20,108.76465606689453
2016-09-21,111.01487731933594
2016-09-22,112.14510345458984
2016-09-23,111.36260223388672
2016-09-26,110.80147552490234
2016-09-27,111.65504455566406
2016-09-28,112.23206329345703
2016-09-29,112.2161865234375
2016-09-30,112.9986801147461
2016-10-03,112.200439453125
2016-10-04,110.98320007324219
2016-10-05,109.50527954101562
2016-10-06,109.24446868896484
2016-10-07,108.62004089355469
2016-10-10,108.83346557617188
2016-10-11,107.078857421875
2016-10-12,103.81462097167969
2016-10-13,102.91362762451172
2016-10-14,102.20228576660156
2016-10-17,102.03631591796875
2016-10-18,102.74761962890625
2016-10-19,102.297119140625
2016-10-20,102.12326049804688
2016-10-21,102.550048828125
2016-10-24,103.15863037109375
2016-10-25,103.142822265625
2016-10-26,104.37577819824219
2016-10-27,105.41908264160156
2016-10-28,106.33587646484375
2016-10-31,103.3641128540039
2016-11-01,105.78264617919922
2016-11-02,103.26136016845703
2016-11-03,102.18644714355469
2016-11-04,101.68855285644531
2016-11-07,103.63284301757812
2016-11-08,99.63359832763672
2016-11-09,98.02914428710938
2016-11-10,93.63470458984375
2016-11-11,93.57938385009766
2016-11-14,92.88386535644531
2016-11-15,93.31066131591797
2016-11-16,95.49999237060547
2016-11-17,94.40927124023438
2016-11-18,94.67007446289062
2016-11-21,94.88346862792969
2016-11-22,95.11267852783203
2016-11-23,95.10478973388672
2016-11-25,95.1443099975586
2016-11-28,95.12060546875
2016-11-29,95.83192443847656
2016-11-30,95.67387390136719
2016-12-01,93.66632843017578
2016-12-02,94.89927673339844
2016-12-05,95.64224243164062
2016-12-06,96.25871276855469
2016-12-07,98.52708435058594
2016-12-08,99.39647674560547
2016-12-09,99.03292083740234
2016-12-12,97.37313079833984
2016-12-13,96.22710418701172
2016-12-14,93.60308837890625
2016-12-15,94.97832489013672
2016-12-16,93.2711410522461
2016-12-19,93.16048431396484
2016-12-20,93.09724426269531
2016-12-21,93.45291137695312
2016-12-22,94.3302230834961
2016-12-23,93.95674133300781
2016-12-27,94.57656860351562
2016-12-28,94.4017562866211
2016-12-29,94.48121643066406
2016-12-30,93.63095092773438
2017-01-03,93.10650634765625
2017-01-04,93.28134155273438
2017-01-05,92.25627899169922
2017-01-06,92.19268035888672
2017-01-09,91.82714080810547
2017-01-10,91.76360321044922
2017-01-11,92.41520690917969
2017-01-12,91.58878326416016
2017-01-13,92.70123291015625
2017-01-17,92.82044219970703
2017-01-18,93.63095092773438
2017-01-19,93.3766860961914
2017-01-20,93.86935424804688
2017-01-23,93.26542663574219
2017-01-24,94.98979187011719
2017-01-25,95.21226501464844
2017-01-26,95.11689758300781
2017-01-27,95.23612213134766
2017-01-30,94.5606918334961
2017-01-31,93.13829040527344
2017-02-01,92.60590362548828
2017-02-02,92.84426879882812
2017-02-03,93.75015258789062
2017-02-06,93.34489440917969
2017-02-07,92.77275848388672
2017-02-08,93.70248413085938
2017-02-09,93.5594253540039
2017-02-10,93.69451904296875
2017-02-13,95.379150390625
2017-02-14,93.68658447265625
2017-02-15,94.68782806396484
2017-02-16,98.55764770507812
2017-02-17,97.23858642578125
2017-02-21,96.6426010131836
2017-02-22,97.4451675415039
2017-02-23,99.43968200683594
2017-02-24,99.32843017578125
2017-02-27,99.17747497558594
2017-02-28,99.88468933105469
2017-03-01,100.99714660644531
2017-03-02,100.22637176513672
2017-03-03,99.4317398071289
2017-03-06,98.84371185302734
2017-03-07,98.44640350341797
2017-03-08,98.75630187988281
2017-03-09,98.26364135742188
2017-03-10,99.5906753540039
2017-03-13,100.5998306274414
2017-03-14,100.29789733886719
2017-03-15,101.79180145263672
2017-03-16,102.45928192138672
2017-03-17,104.97029113769531
2017-03-20,107.5925521850586
2017-03-21,107.35421752929688
2017-03-22,108.77656555175781
2017-03-23,107.83451843261719
2017-03-24,106.33356475830078
2017-03-27,105.83062744140625
2017-03-28,105.02427673339844
2017-03-29,105.35160827636719
2017-03-30,105.67893981933594
2017-03-31,105.80667877197266
2017-04-03,105.05621337890625
2017-04-04,104.94442749023438
2017-04-05,105.19992065429688
2017-04-06,106.21381378173828
2017-04-07,105.58314514160156
2017-04-10,106.06217956542969
2017-04-11,106.50122833251953
2017-04-12,105.83062744140625
2017-04-13,105.33563232421875
2017-04-17,106.19786071777344
2017-04-18,107.0361328125
2017-04-19,107.40337371826172
2017-04-20,108.41729736328125
2017-04-21,108.67277526855469
2017-04-24,110.19766998291016
2017-04-25,111.0439224243164
2017-04-26,110.81237030029297
2017-04-27,111.55484771728516
2017-04-28,110.64470672607422
2017-05-01,110.95606994628906
2017-05-02,110.34932708740234
2017-05-03,110.83633422851562
2017-05-04,110.54893493652344
2017-05-05,111.18760681152344
2017-05-08,109.67871856689453
2017-05-09,102.97249603271484
2017-05-10,104.0502700805664
2017-05-11,104.46542358398438
2017-05-12,104.3536605834961
2017-05-15,105.77474975585938
2017-05-16,106.30964660644531
2017-05-17,106.30162811279297
2017-05-18,107.18783569335938
2017-05-19,107.62692260742188
2017-05-22,108.45722198486328
2017-05-23,108.99208068847656
2017-05-24,110.09384155273438
2017-05-25,110.50103759765625
2017-05-26,110.52495574951172
2017-05-30,109.36737823486328
2017-05-31,110.08586120605469
2017-06-01,110.3174057006836
2017-06-02,111.16366577148438
2017-06-05,111.33131408691406
2017-06-06,110.81237030029297
2017-06-07,110.06990814208984
2017-06-08,108.3294906616211
2017-06-09,109.53500366210938
2017-06-12,108.92827606201172
2017-06-13,108.97615814208984
2017-06-14,108.98412322998047
2017-06-15,107.85045623779297
2017-06-16,107.44329071044922
2017-06-19,108.68873596191406
2017-06-20,108.72866821289062
2017-06-21,108.64083862304688
2017-06-22,108.39217376708984
2017-06-23,109.21033477783203
2017-06-26,109.94832611083984
2017-06-27,108.5846939086914
2017-06-28,109.01786041259766
2017-06-29,107.06864929199219
2017-06-30,108.28789520263672
2017-07-03,108.20769500732422
2017-07-05,107.65423583984375
2017-07-06,106.00984191894531
2017-07-07,105.78526306152344
2017-07-10,105.6328353881836
2017-07-11,105.8655014038086
2017-07-12,107.13285064697266
2017-07-13,106.467041015625
2017-07-14,107.26920318603516
2017-07-17,107.38951110839844
2017-07-18,108.33601379394531
2017-07-19,108.47238159179688
2017-07-20,106.98041534423828
2017-07-21,106.69165802001953
2017-07-24,106.29059600830078
2017-07-25,106.6676025390625
2017-07-26,106.98845672607422
2017-07-27,107.14888000488281
2017-07-28,106.80393981933594
2017-07-31,106.8279800415039
2017-08-01,107.9429702758789
2017-08-02,107.3574447631836
2017-08-03,107.75047302246094
2017-08-04,108.12748718261719
2017-08-07,108.135498046875
2017-08-08,107.99911499023438
2017-08-09,112.0418930053711
2017-08-10,109.77184295654297
2017-08-11,108.59270477294922
2017-08-14,109.9403076171875
2017-08-15,109.94832611083984
2017-08-16,111.12744903564453
2017-08-17,108.51250457763672
2017-08-18,108.15153503417969
2017-08-21,108.19164276123047
2017-08-22,108.97773742675781
2017-08-23,108.3841552734375
2017-08-24,108.47238159179688
2017-08-25,109.0258560180664
2017-08-28,109.20233917236328
2017-08-29,109.0499267578125
2017-08-30,109.26649475097656
2017-08-31,109.77184295654297
2017-09-01,110.64616394042969
2017-09-05,111.7049560546875
2017-09-06,111.5445556640625
2017-09-07,112.74771881103516
2017-09-08,113.76644897460938
2017-09-11,114.81727600097656
2017-09-12,114.87340545654297
2017-09-13,114.81727600097656
2017-09-14,115.2343521118164
2017-09-15,115.33063507080078
2017-09-18,115.619384765625
2017-09-19,116.0044174194336
2017-09-20,116.31722259521484
2017-09-21,115.32264709472656
2017-09-22,116.2333755493164
2017-09-25,116.78144073486328
2017-09-26,115.9271011352539
2017-09-27,113.6622543334961
2017-09-28,114.93574523925781
2017-09-29,115.1855697631836
2017-10-02,116.44293212890625
2017-10-03,117.60358428955078
2017-10-04,118.19999694824219
2017-10-05,118.68364715576172
2017-10-06,117.37789154052734
2017-10-09,117.98241424560547
2017-10-10,119.49766540527344
2017-10-11,119.07050323486328
2017-10-12,118.95763397216797
2017-10-13,119.43321228027344
2017-10-16,120.72286224365234
2017-10-17,119.7556381225586
2017-10-18,118.70779418945312
2017-10-19,119.38487243652344
2017-10-20,121.19029998779297
2017-10-23,121.02912139892578
2017-10-24,120.13441467285156
2017-10-25,120.25529479980469
2017-10-26,120.90015411376953
2017-10-27,119.73948669433594
2017-10-30,118.2967529296875
2017-10-31,118.82064819335938
2017-11-01,119.54607391357422
2017-11-02,119.4493179321289
2017-11-03,119.53799438476562
2017-11-06,118.03880310058594
2017-11-07,120.89209747314453
2017-11-08,118.90928649902344
2017-11-09,118.2725830078125
2017-11-10,118.2967529296875
2017-11-13,120.67444610595703
2017-11-14,121.42401885986328
2017-11-15,119.24781799316406
2017-11-16,119.76368713378906
2017-11-17,119.89262390136719
2017-11-20,120.85179138183594
2017-11-21,122.27835083007812
2017-11-22,121.69000244140625
2017-11-24,122.81842803955078
2017-11-27,122.08493041992188
2017-11-28,124.48685455322266
2017-11-29,124.5754623413086
2017-11-30,125.2848129272461
2017-12-01,124.6883773803711
2017-12-04,124.39814758300781
2017-12-05,124.90595245361328
2017-12-06,123.96294403076172
2017-12-07,123.52766418457031
2017-12-08,123.35033416748047
2017-12-11,122.75395202636719
2017-12-12,122.72171020507812
2017-12-13,123.35033416748047
2017-12-14,122.21394348144531
2017-12-15,124.26111602783203
2017-12-18,124.39814758300781
2017-12-19,124.446533203125
2017-12-20,123.37458038330078
2017-12-21,122.39929962158203
2017-12-22,122.92318725585938
2017-12-26,122.70558166503906
2017-12-27,123.2536392211914
2017-12-28,124.50053405761719
2017-12-29,123.56133270263672
2018-01-02,125.14017486572266
2018-01-03,126.09554290771484
2018-01-04,124.4924087524414
2018-01-05,127.01043701171875
2018-01-08,126.16838836669922
2018-01-09,124.89723205566406
2018-01-10,124.50860595703125
2018-01-11,124.30619049072266
2018-01-12,124.4438247680664
2018-01-16,123.5046615600586
2018-01-17,126.7513198852539
2018-01-18,125.60162353515625
2018-01-19,125.65023040771484
2018-01-22,123.9256362915039
2018-01-23,123.88518524169922
2018-01-24,123.76373291015625
2018-01-25,125.37496948242188
2018-01-26,124.2738265991211
2018-01-29,122.1767807006836
2018-01-30,121.375244140625
2018-01-31,121.6910171508789
2018-02-01,119.82071685791016
2018-02-02,118.3147201538086
2018-02-05,114.12884521484375
2018-02-06,115.30287170410156
2018-02-07,115.53765106201172
2018-02-08,111.73226165771484
2018-02-09,113.67540740966797
2018-02-12,115.31095886230469
2018-02-13,115.82910919189453
2018-02-14,117.27841186523438
2018-02-15,116.60639190673828
2018-02-16,114.83325958251953
2018-02-20,115.278564453125
2018-02-21,114.51746368408203
2018-02-22,115.5052490234375
2018-02-23,118.06378936767578
2018-02-26,117.74799346923828
2018-02-27,115.44049835205078
2018-02-28,114.3636245727539
2018-03-01,112.03995513916016
2018-03-02,111.60270690917969
2018-03-05,112.19379425048828
2018-03-06,113.05201721191406
2018-03-07,112.80099487304688
2018-03-08,112.54190826416016
2018-03-09,114.16934967041016
2018-03-12,115.01139068603516
2018-03-13,114.3960189819336
2018-03-14,112.77671813964844
2018-03-15,112.56619262695312
2018-03-16,112.33141326904297
2018-03-19,111.60270690917969
2018-03-20,109.8052978515625
2018-03-21,110.17774963378906
2018-03-22,107.88642120361328
2018-03-23,107.91897583007812
2018-03-26,110.53147888183594
2018-03-27,110.19781494140625
2018-03-28,109.92106628417969
2018-03-29,111.42671966552734
2018-04-02,109.13975524902344
2018-04-03,110.14897155761719
2018-04-04,111.5162582397461
2018-04-05,112.54174041748047
2018-04-06,110.14082336425781
2018-04-09,110.58033752441406
2018-04-10,111.5243911743164
2018-04-11,111.06047821044922
2018-04-12,111.77668762207031
2018-04-13,112.05339050292969
2018-04-16,114.31599426269531
2018-04-17,115.63442993164062
2018-04-18,116.41576385498047
2018-04-19,115.2682113647461
2018-04-20,115.2437973022461
2018-04-23,114.76361083984375
2018-04-24,112.58244323730469
2018-04-25,114.14503479003906
2018-04-26,115.61003875732422
2018-04-27,116.22855377197266
2018-04-30,114.96704864501953
2018-05-01,115.61817169189453
2018-05-02,114.02302551269531
2018-05-03,114.00668334960938
2018-05-04,115.69139099121094
2018-05-07,103.27178192138672
2018-05-08,102.94622802734375
2018-05-09,106.12032318115234
2018-05-10,103.71940612792969
2018-05-11,103.86589050292969
2018-05-14,102.79161834716797
2018-05-15,100.87899780273438
2018-05-16,100.9685287475586
2018-05-17,101.79053497314453
2018-05-18,102.84043884277344
2018-05-21,101.75798034667969
2018-05-22,101.70916748046875
2018-05-23,101.85564422607422
2018-05-24,101.70101928710938
2018-05-25,102.05098724365234
2018-05-29,101.00921630859375
2018-05-30,101.57893371582031
2018-05-31,99.39777374267578
2018-06-01,100.93595886230469
2018-06-04,101.35918426513672
2018-06-05,101.2696762084961
2018-06-06,102.22187805175781
2018-06-07,102.72651672363281
2018-06-08,102.88113403320312
2018-06-11,102.18933868408203
2018-06-12,101.2696762084961
2018-06-13,100.53717041015625
2018-06-14,101.33477783203125
2018-06-15,102.71833038330078
2018-06-18,102.1811752319336
2018-06-19,101.9858627319336
2018-06-20,102.15676879882812
2018-06-21,101.46499633789062
2018-06-22,101.97238159179688
2018-06-25,101.18675231933594
2018-06-26,100.82662200927734
2018-06-27,100.76116943359375
2018-06-28,101.23580932617188
2018-06-29,101.44862365722656
2018-07-02,101.12127685546875
2018-07-03,100.62203979492188
2018-07-05,101.89053344726562
2018-07-06,102.47164154052734
2018-07-09,102.89717864990234
2018-07-10,105.52423095703125
2018-07-11,104.56671905517578
2018-07-12,104.88591003417969
2018-07-13,104.96771240234375
2018-07-16,104.24752807617188
2018-07-17,105.56517791748047
2018-07-18,104.94316864013672
2018-07-19,106.30990600585938
2018-07-20,105.52423095703125
2018-07-23,104.1083984375
2018-07-24,105.13959503173828
2018-07-25,105.68791961669922
2018-07-26,107.43111419677734
2018-07-27,107.39019012451172
2018-07-30,106.67817687988281
2018-07-31,108.6505126953125
2018-08-01,108.33953094482422
2018-08-02,108.16766357421875
2018-08-03,109.82901000976562
2018-08-06,109.74716186523438
2018-08-07,109.85354614257812
2018-08-08,109.87812042236328
2018-08-09,110.03361511230469
2018-08-10,108.36408996582031
2018-08-13,107.41472625732422
2018-08-14,107.45567321777344
2018-08-15,107.3410873413086
2018-08-16,107.71753692626953
2018-08-17,108.15950012207031
2018-08-20,109.41981506347656
2018-08-21,108.92877960205078
2018-08-22,107.70117950439453
2018-08-23,107.07101440429688
2018-08-24,107.79122924804688
2018-08-27,107.39836883544922
2018-08-28,106.71910858154297
2018-08-29,106.61270904541016
2018-08-30,106.29351806640625
2018-08-31,106.62908935546875
2018-09-04,106.05620574951172
2018-09-05,104.52581024169922
2018-09-06,106.29351806640625
2018-09-07,103.98566436767578
2018-09-10,105.28690338134766
2018-09-11,104.19023895263672
2018-09-12,107.3329086303711
2018-09-13,112.30875396728516
2018-09-14,111.71131896972656
2018-09-17,111.7031478881836
2018-09-18,113.14352416992188
2018-09-19,112.53789520263672
2018-09-20,114.50206756591797
2018-09-21,115.55513000488281
2018-09-24,114.07424926757812
2018-09-25,112.74150085449219
2018-09-26,112.71682739257812
2018-09-27,113.97550964355469
2018-09-28,114.45271301269531
2018-10-01,113.90974426269531
2018-10-02,114.68305969238281
2018-10-03,112.26433563232422
2018-10-04,113.02944946289062
2018-10-05,114.000244140625
2018-10-08,114.72417449951172
2018-10-09,113.11170959472656
2018-10-10,110.24053192138672
2018-10-11,109.11344909667969
2018-10-12,107.70662689208984
2018-10-15,108.29075622558594
2018-10-16,113.1446304321289
2018-10-17,113.72049713134766
2018-10-18,112.59342956542969
2018-10-19,114.45271301269531
2018-10-22,114.93807983398438
2018-10-23,114.94633483886719
2018-10-24,112.9965591430664
2018-10-25,114.95453643798828
2018-10-26,115.28363800048828
2018-10-29,115.00391387939453
2018-10-30,118.78826141357422
2018-10-31,119.01039123535156
2018-11-01,120.27738189697266
2018-11-02,120.09636688232422
2018-11-05,120.13751220703125
2018-11-06,122.32585144042969
2018-11-07,119.38056945800781
2018-11-08,121.11648559570312
2018-11-09,119.98939514160156
2018-11-12,117.64474487304688
2018-11-13,117.60362243652344
2018-11-14,116.35311126708984
2018-11-15,117.20870971679688
2018-11-16,117.70234680175781
2018-11-19,115.66209411621094
2018-11-20,113.70406341552734
2018-11-21,114.75712585449219
2018-11-23,114.9627456665039
2018-11-26,115.05330657958984
2018-11-27,115.20133209228516
2018-11-28,115.65383911132812
2018-11-29,116.4765396118164
2018-11-30,116.51766204833984
2018-12-03,116.6492919921875
2018-12-04,113.73696899414062
2018-12-06,114.15653991699219
2018-12-07,112.70861053466797
2018-12-10,113.28446960449219
2018-12-11,113.34207153320312
2018-12-12,112.48648071289062
2018-12-13,111.4992446899414
2018-12-14,111.47457122802734
2018-12-17,108.6445083618164
2018-12-18,108.96537017822266
2018-12-19,108.0686264038086
2018-12-20,105.56765747070312
2018-12-21,105.47714233398438
2018-12-24,102.79518127441406
2018-12-26,107.1883544921875
2018-12-27,109.55449676513672
2018-12-28,109.39730072021484
2018-12-31,111.08506774902344
2019-01-02,111.34152221679688
2019-01-03,108.59481048583984
2019-01-04,112.62387084960938
2019-01-07,113.91451263427734
2019-01-08,113.4181137084961
2019-01-09,112.99618530273438
2019-01-10,112.28466796875
2019-01-11,111.64763641357422
2019-01-14,110.43144989013672
2019-01-15,110.52245330810547
2019-01-16,111.16777801513672
2019-01-17,112.1026611328125
2019-01-18,114.22061157226562
2019-01-22,114.2288818359375
2019-01-23,113.62493896484375
2019-01-24,113.51742553710938
2019-01-25,114.0054931640625
2019-01-28,113.3188247680664
2019-01-29,114.94864654541016
2019-01-30,115.46991729736328
2019-01-31,117.29826354980469
2019-02-01,117.16590118408203
2019-02-04,117.76988220214844
2019-02-05,118.94464874267578
2019-02-06,118.58062744140625
2019-02-07,117.7119140625
2019-02-08,117.28997802734375
2019-02-11,118.46481323242188
2019-02-12,120.6903076171875
2019-02-13,120.14425659179688
2019-02-14,109.75304412841797
2019-02-15,109.21527099609375
2019-02-19,105.98872375488281
2019-02-20,107.52754974365234
2019-02-21,106.50992584228516
2019-02-22,106.08799743652344
2019-02-25,105.31031036376953
2019-02-26,104.24305725097656
2019-02-27,105.35994720458984
2019-02-28,105.48404693603516
2019-03-01,105.7901611328125
2019-03-04,105.86463928222656
2019-03-05,104.9959487915039
2019-03-06,104.88011169433594
2019-03-07,103.01036071777344
2019-03-08,103.74667358398438
2019-03-11,104.52435302734375
2019-03-12,104.39199829101562
2019-03-13,103.7797622680664
2019-03-14,103.38264465332031
2019-03-15,103.07654571533203
2019-03-18,103.35781860351562
