Date,PRU
2015-10-20,49.90870666503906
2015-10-21,49.652191162109375
2015-10-22,50.92852783203125
2015-10-23,51.6042594909668
2015-10-26,51.3539924621582
2015-10-27,50.371726989746094
2015-10-28,52.53022766113281
2015-10-29,52.18610763549805
2015-10-30,51.61676788330078
2015-11-02,52.6616096496582
2015-11-03,53.193424224853516
2015-11-04,52.81801986694336
2015-11-05,52.77424240112305
2015-11-06,54.863922119140625
2015-11-09,53.8190803527832
2015-11-10,54.00676727294922
2015-11-11,54.27581024169922
2015-11-12,52.986961364746094
2015-11-13,52.7366828918457
2015-11-16,53.587589263916016
2015-11-17,53.46870040893555
2015-11-18,54.669979095458984
2015-11-19,54.68246841430664
2015-11-20,54.57524871826172
2015-11-23,54.32927703857422
2015-11-24,54.190528869628906
2015-11-25,54.10223388671875
2015-11-27,54.41756820678711
2015-11-30,54.58788299560547
2015-12-01,55.18075180053711
2015-12-02,54.3986701965332
2015-12-03,53.3138313293457
2015-12-04,54.695106506347656
2015-12-07,54.2977409362793
2015-12-08,53.50935363769531
2015-12-09,53.03003692626953
2015-12-10,52.84711456298828
2015-12-11,50.89193344116211
2015-12-14,50.89193344116211
2015-12-15,52.386695861816406
2015-12-16,53.09941482543945
2015-12-17,51.62355422973633
2015-12-18,50.172916412353516
2015-12-21,50.48826599121094
2015-12-22,51.396480560302734
2015-12-23,52.323638916015625
2015-12-24,52.06505584716797
2015-12-28,52.0019645690918
2015-12-29,52.48130416870117
2015-12-30,51.82537078857422
2015-12-31,51.346038818359375
2016-01-04,50.35581588745117
2016-01-05,50.185523986816406
2016-01-06,48.5141487121582
2016-01-07,46.5400276184082
2016-01-08,46.073299407958984
2016-01-11,45.972389221191406
2016-01-12,46.11745834350586
2016-01-13,45.29753875732422
2016-01-14,45.455196380615234
2016-01-15,44.25685501098633
2016-01-19,43.70184326171875
2016-01-20,42.48456573486328
2016-01-21,42.970211029052734
2016-01-22,44.06764602661133
2016-01-25,42.812522888183594
2016-01-26,43.588314056396484
2016-01-27,43.209877014160156
2016-01-28,43.41801834106445
2016-01-29,44.20009994506836
2016-02-01,43.87843322753906
2016-02-02,42.4025764465332
2016-02-03,42.125064849853516
2016-02-04,42.244903564453125
2016-02-05,41.21684265136719
2016-02-08,39.94281768798828
2016-02-09,40.10679626464844
2016-02-10,40.40322494506836
2016-02-11,36.58113479614258
2016-02-12,38.87690353393555
2016-02-16,40.01219177246094
2016-02-17,42.00523376464844
2016-02-18,41.71510314941406
2016-02-19,41.66410446166992
2016-02-22,42.123077392578125
2016-02-23,41.17326736450195
2016-02-24,41.24976348876953
2016-02-25,42.116695404052734
2016-02-26,42.70317077636719
2016-02-29,42.129451751708984
2016-03-01,44.819515228271484
2016-03-02,45.10636901855469
2016-03-03,45.81393814086914
2016-03-04,45.558963775634766
2016-03-07,45.97968292236328
2016-03-08,44.819515228271484
2016-03-09,44.88325881958008
2016-03-10,44.9788703918457
2016-03-11,46.8848762512207
2016-03-14,46.53427505493164
2016-03-15,46.16455078125
2016-03-16,46.253780364990234
2016-03-17,46.76374816894531
2016-03-18,47.770931243896484
2016-03-21,47.52232360839844
2016-03-22,47.248233795166016
2016-03-23,46.425899505615234
2016-03-24,45.10636901855469
2016-03-28,45.9031867980957
2016-03-29,45.590850830078125
2016-03-30,46.50239944458008
2016-03-31,46.03705596923828
2016-04-01,46.69363784790039
2016-04-04,46.07530212402344
2016-04-05,45.3868408203125
2016-04-06,45.79481887817383
2016-04-07,44.62827682495117
2016-04-08,44.730262756347656
2016-04-11,45.60358428955078
2016-04-12,46.70637512207031
2016-04-13,48.300010681152344
2016-04-14,48.631507873535156
2016-04-15,48.4530143737793
2016-04-18,48.86098861694336
2016-04-19,49.40282440185547
2016-04-20,50.28886795043945
2016-04-21,50.097652435302734
2016-04-22,50.72870635986328
2016-04-25,50.263389587402344
2016-04-26,50.81160354614258
2016-04-27,50.77335739135742
2016-04-28,49.68330764770508
2016-04-29,49.4920539855957
2016-05-02,50.14865493774414
2016-05-03,49.383697509765625
2016-05-04,48.618736267089844
2016-05-05,48.33827209472656
2016-05-06,48.4785041809082
2016-05-09,48.21078109741211
2016-05-10,49.18608474731445
2016-05-11,48.580509185791016
2016-05-12,48.72075271606445
2016-05-13,48.064144134521484
2016-05-16,48.41474914550781
2016-05-17,48.389259338378906
2016-05-18,50.37174987792969
2016-05-19,49.59406661987305
2016-05-20,49.960689544677734
2016-05-23,49.65838623046875
2016-05-24,50.636112213134766
2016-05-25,51.260066986083984
2016-05-26,50.47531509399414
2016-05-27,51.1635627746582
2016-05-31,50.97702407836914
2016-06-01,50.700439453125
2016-06-02,50.64256286621094
2016-06-03,48.96366500854492
2016-06-06,49.70341110229492
2016-06-07,49.41396713256836
2016-06-08,49.40751266479492
2016-06-09,48.33973693847656
2016-06-10,47.30410385131836
2016-06-13,47.03395462036133
2016-06-14,46.30066680908203
2016-06-15,46.16557312011719
2016-06-16,46.14627456665039
2016-06-17,46.43573760986328
2016-06-20,47.09183883666992
2016-06-21,47.419921875
2016-06-22,47.61928939819336
2016-06-23,49.497562408447266
2016-06-24,45.61238479614258
2016-06-27,43.05226516723633
2016-06-28,44.19081497192383
2016-06-29,45.11709213256836
2016-06-30,45.88897705078125
2016-07-01,45.6702766418457
2016-07-05,44.2165412902832
2016-07-06,44.47383117675781
2016-07-07,44.409515380859375
2016-07-08,45.6638298034668
2016-07-11,46.19129943847656
2016-07-12,47.27194595336914
2016-07-13,47.02108383178711
2016-07-14,48.25611877441406
2016-07-15,48.31401443481445
2016-07-18,48.50054168701172
2016-07-19,48.35259246826172
2016-07-20,48.59060287475586
2016-07-21,48.51984405517578
2016-07-22,48.73210906982422
2016-07-25,48.59060287475586
2016-07-26,48.81572723388672
2016-07-27,48.51340866088867
2016-07-28,48.73854064941406
2016-07-29,48.42979431152344
2016-08-01,48.14675521850586
2016-08-02,47.58070373535156
2016-08-03,48.98299026489258
2016-08-04,46.853843688964844
2016-08-05,48.905792236328125
2016-08-08,49.722713470458984
2016-08-09,49.8385009765625
2016-08-10,49.00226593017578
2016-08-11,49.21455764770508
2016-08-12,48.577735900878906
2016-08-15,49.34319305419922
2016-08-16,49.35606002807617
2016-08-17,49.55547332763672
2016-08-18,49.22097396850586
2016-08-19,49.45467758178711
2016-08-22,49.3832893371582
2016-08-23,49.63645553588867
2016-08-24,49.79875564575195
2016-08-25,50.17527389526367
2016-08-26,50.3570556640625
2016-08-29,51.032196044921875
2016-08-30,51.6489143371582
2016-08-31,51.53207015991211
2016-09-01,51.18149185180664
2016-09-02,51.60346603393555
2016-09-06,51.019195556640625
2016-09-07,50.967281341552734
2016-09-08,51.084144592285156
2016-09-09,51.4022331237793
2016-09-12,51.765777587890625
2016-09-13,51.22045135498047
2016-09-14,51.6489143371582
2016-09-15,52.22667694091797
2016-09-16,51.55802917480469
2016-09-19,51.830692291259766
2016-09-20,51.9020881652832
2016-09-21,52.38896942138672
2016-09-22,52.02544021606445
2016-09-23,52.15529251098633
2016-09-26,51.55154037475586
2016-09-27,52.363014221191406
2016-09-28,53.00571060180664
2016-09-29,51.91508102416992
2016-09-30,53.00571060180664
2016-10-03,52.86289978027344
2016-10-04,53.61594009399414
2016-10-05,55.04413986206055
2016-10-06,55.186954498291016
2016-10-07,54.87535095214844
2016-10-10,55.141536712646484
2016-10-11,54.7714729309082
2016-10-12,54.84939956665039
2016-10-13,54.323570251464844
2016-10-14,54.8104362487793
2016-10-17,54.86238479614258
2016-10-18,54.7714729309082
2016-10-19,54.855865478515625
2016-10-20,54.47935485839844
2016-10-21,53.97946548461914
2016-10-24,54.232669830322266
2016-10-25,53.81068420410156
2016-10-26,54.46639633178711
2016-10-27,55.03116226196289
2016-10-28,54.855865478515625
2016-10-31,55.04413986206055
2016-11-01,54.64813995361328
2016-11-02,54.394962310791016
2016-11-03,56.264591217041016
2016-11-04,55.69333267211914
2016-11-07,57.66034698486328
2016-11-08,57.61488723754883
2016-11-09,60.70499038696289
2016-11-10,63.4510498046875
2016-11-11,63.57438278198242
2016-11-14,64.061279296875
2016-11-15,64.09374237060547
2016-11-16,63.38611602783203
2016-11-17,64.37287902832031
2016-11-18,64.8239974975586
2016-11-21,65.75238800048828
2016-11-22,65.56934356689453
2016-11-23,65.79817199707031
2016-11-25,65.89620971679688
2016-11-28,64.98744201660156
2016-11-29,65.2293701171875
2016-11-30,65.77201843261719
2016-12-01,66.99461364746094
2016-12-02,66.51081085205078
2016-12-05,67.15151977539062
2016-12-06,67.75956726074219
2016-12-07,68.95601654052734
2016-12-08,69.6751708984375
2016-12-09,69.3155746459961
2016-12-12,68.33488464355469
2016-12-13,68.53756713867188
2016-12-14,67.98836517333984
2016-12-15,70.00861358642578
2016-12-16,69.15213775634766
2016-12-19,69.24368286132812
2016-12-20,70.02169799804688
2016-12-21,69.60979461669922
2016-12-22,69.07369232177734
2016-12-23,69.43325805664062
2016-12-27,69.64248657226562
2016-12-28,68.62256622314453
2016-12-29,67.94261932373047
2016-12-30,68.0341567993164
2017-01-03,68.55718994140625
2017-01-04,69.39404296875
2017-01-05,68.35450744628906
2017-01-06,68.74678039550781
2017-01-09,68.47874450683594
2017-01-10,69.02140045166016
2017-01-11,69.62289428710938
2017-01-12,68.1387710571289
2017-01-13,68.79910278320312
2017-01-17,67.94261932373047
2017-01-18,69.03446197509766
2017-01-19,68.4918212890625
2017-01-20,69.03446197509766
2017-01-23,68.31529235839844
2017-01-24,69.099853515625
2017-01-25,70.1916732788086
2017-01-26,70.1785888671875
2017-01-27,69.6882553100586
2017-01-30,69.02140045166016
2017-01-31,68.72063446044922
2017-02-01,69.01483917236328
2017-02-02,68.27606964111328
2017-02-03,69.51826477050781
2017-02-06,69.37444305419922
2017-02-07,69.6882553100586
2017-02-08,68.79256439208984
2017-02-09,70.86507415771484
2017-02-10,71.10045623779297
2017-02-13,71.7869644165039
2017-02-14,72.21194458007812
2017-02-15,73.08800506591797
2017-02-16,73.29722595214844
2017-02-17,73.13267517089844
2017-02-21,73.20507049560547
2017-02-22,72.73117065429688
2017-02-23,72.9681167602539
2017-02-24,72.37574005126953
2017-02-27,73.0273666381836
2017-02-28,72.75748443603516
2017-03-01,74.91639709472656
2017-03-02,73.58683776855469
2017-03-03,74.08706665039062
2017-03-06,73.56710052490234
2017-03-07,73.21823120117188
2017-03-08,73.11949157714844
2017-03-09,73.0536880493164
2017-03-10,73.09976196289062
2017-03-13,73.46178436279297
2017-03-14,73.10635375976562
2017-03-15,73.31698608398438
2017-03-16,73.46834564208984
2017-03-17,72.34940338134766
2017-03-20,71.8228530883789
2017-03-21,69.66394805908203
2017-03-22,69.38751983642578
2017-03-23,69.4401626586914
2017-03-24,69.40066528320312
2017-03-27,68.78196716308594
2017-03-28,69.63763427734375
2017-03-29,69.21637725830078
2017-03-30,70.62491607666016
2017-03-31,70.21682739257812
2017-04-03,70.05886840820312
2017-04-04,69.89433288574219
2017-04-05,69.42701721191406
2017-04-06,69.96013641357422
2017-04-07,69.67710876464844
2017-04-10,69.59154510498047
2017-04-11,69.37435150146484
2017-04-12,68.34754180908203
2017-04-13,67.74201202392578
2017-04-17,68.65032196044922
2017-04-18,68.16983032226562
2017-04-19,68.56475830078125
2017-04-20,69.66394805908203
2017-04-21,69.53890228271484
2017-04-24,71.00010681152344
2017-04-25,71.01326751708984
2017-04-26,70.55908966064453
2017-04-27,70.4801254272461
2017-04-28,70.44720458984375
2017-05-01,70.7302474975586
2017-05-02,70.79605865478516
2017-05-03,71.40158081054688
2017-05-04,71.82942199707031
2017-05-05,71.566162109375
2017-05-08,71.25679779052734
2017-05-09,71.00667572021484
2017-05-10,71.38844299316406
2017-05-11,70.94744110107422
2017-05-12,69.90747833251953
2017-05-15,70.71710968017578
2017-05-16,70.95403289794922
2017-05-17,68.07110595703125
2017-05-18,68.09085083007812
2017-05-19,68.9461441040039
2017-05-22,69.13176727294922
2017-05-23,69.71520233154297
2017-05-24,69.58924865722656
2017-05-25,70.29202270507812
2017-05-26,69.66217803955078
2017-05-30,69.52294921875
2017-05-31,69.51631164550781
2017-06-01,70.74287414550781
2017-06-02,70.5572509765625
2017-06-05,69.99366760253906
2017-06-06,68.42234802246094
2017-06-07,68.6544189453125
2017-06-08,69.88761901855469
2017-06-09,71.43903350830078
2017-06-12,71.84346771240234
2017-06-13,71.63794708251953
2017-06-14,71.67106628417969
2017-06-15,71.7904281616211
2017-06-16,71.41251373291016
2017-06-19,71.92304992675781
2017-06-20,71.22686767578125
2017-06-21,69.5428237915039
2017-06-22,68.49529266357422
2017-06-23,68.5284423828125
2017-06-26,68.73396301269531
2017-06-27,69.3505630493164
2017-06-28,71.1141586303711
2017-06-29,71.85672760009766
2017-06-30,71.69761657714844
2017-07-03,73.0501480102539
2017-07-05,73.07667541503906
2017-07-06,73.46121215820312
2017-07-07,73.83250427246094
2017-07-10,73.81922149658203
2017-07-11,73.36174774169922
2017-07-12,73.73304748535156
2017-07-13,74.21041107177734
2017-07-14,73.86563110351562
2017-07-17,73.77945709228516
2017-07-18,73.32859802246094
2017-07-19,73.79270935058594
2017-07-20,73.63359832763672
2017-07-21,74.08441162109375
2017-07-24,74.34300994873047
2017-07-25,75.26459503173828
2017-07-26,74.38279724121094
2017-07-27,74.7474365234375
2017-07-28,75.05242156982422
2017-07-31,75.07231140136719
2017-08-01,75.84805297851562
2017-08-02,76.39835357666016
2017-08-03,73.10980987548828
2017-08-04,74.58169555664062
2017-08-07,74.05130004882812
2017-08-08,73.91206359863281
2017-08-09,72.8910140991211
2017-08-10,70.31855773925781
2017-08-11,70.07323455810547
2017-08-14,70.76942443847656
2017-08-15,70.44451141357422
2017-08-16,69.75498962402344
2017-08-17,68.0643310546875
2017-08-18,68.0910415649414
2017-08-21,67.510009765625
2017-08-22,68.05763244628906
2017-08-23,67.5233383178711
2017-08-24,67.91739654541016
2017-08-25,68.67211151123047
2017-08-28,68.5785903930664
2017-08-29,67.6702880859375
2017-08-30,68.21795654296875
2017-08-31,68.17786407470703
2017-09-01,68.89251708984375
2017-09-05,67.28290557861328
2017-09-06,67.1760482788086
2017-09-07,65.88703155517578
2017-09-08,66.06067657470703
2017-09-11,67.40982055664062
2017-09-12,68.24466705322266
2017-09-13,68.3648681640625
2017-09-14,68.10443115234375
2017-09-15,68.6453857421875
2017-09-18,69.04613494873047
2017-09-19,69.66726684570312
2017-09-20,70.24164581298828
2017-09-21,69.9811782836914
2017-09-22,70.12809753417969
2017-09-25,70.36854553222656
2017-09-26,70.75591278076172
2017-09-27,71.31694793701172
2017-09-28,70.79600524902344
2017-09-29,71.00971984863281
2017-10-02,71.65088653564453
2017-10-03,72.02488708496094
2017-10-04,72.0315933227539
2017-10-05,72.97331237792969
2017-10-06,73.2337646484375
2017-10-09,72.83970642089844
2017-10-10,73.4675521850586
2017-10-11,73.47421264648438
2017-10-12,73.0334243774414
2017-10-13,72.87311553955078
2017-10-16,73.0467758178711
2017-10-17,72.65938568115234
2017-10-18,72.72618865966797
2017-10-19,73.20037078857422
2017-10-20,73.98848724365234
2017-10-23,73.99516296386719
2017-10-24,74.91683959960938
2017-10-25,74.30240631103516
2017-10-26,74.72982025146484
2017-10-27,74.81666564941406
2017-10-30,74.5361557006836
2017-10-31,73.77476501464844
2017-11-01,73.85489654541016
2017-11-02,75.43111419677734
2017-11-03,74.69644165039062
2017-11-06,75.06378173828125
2017-11-07,74.76323699951172
2017-11-08,75.09716796875
2017-11-09,74.7698974609375
2017-11-10,73.94840240478516
2017-11-13,73.76140594482422
2017-11-14,73.17366790771484
2017-11-15,73.61446380615234
2017-11-16,73.71466064453125
2017-11-17,73.63450622558594
2017-11-20,73.48090362548828
2017-11-21,73.5075912475586
2017-11-22,73.26715850830078
2017-11-24,73.24698638916016
2017-11-27,73.64375305175781
2017-11-28,75.87641143798828
2017-11-29,77.92076110839844
2017-11-30,77.90059661865234
2017-12-01,77.60469055175781
2017-12-04,78.51927947998047
2017-12-05,77.67865753173828
2017-12-06,77.59123992919922
2017-12-07,78.23011779785156
2017-12-08,78.78153991699219
2017-12-11,78.18302154541016
2017-12-12,78.27044677734375
2017-12-13,76.62959289550781
2017-12-14,76.9792709350586
2017-12-15,77.82662200927734
2017-12-18,78.08888244628906
2017-12-19,78.58651733398438
2017-12-20,78.75463104248047
2017-12-21,78.50582885742188
2017-12-22,78.11577606201172
2017-12-26,77.7728271484375
2017-12-27,77.55762481689453
2017-12-28,77.4701919555664
2017-12-29,77.32225036621094
2018-01-02,77.6383285522461
2018-01-03,77.66521453857422
2018-01-04,78.35115814208984
2018-01-05,79.13797760009766
2018-01-08,79.09086608886719
2018-01-09,80.025634765625
2018-01-10,81.71359252929688
2018-01-11,83.19975280761719
2018-01-12,83.46875762939453
2018-01-16,82.10360717773438
2018-01-17,83.011474609375
2018-01-18,82.92404174804688
2018-01-19,83.47547912597656
2018-01-22,83.60997009277344
2018-01-23,83.5225601196289
2018-01-24,83.94622039794922
2018-01-25,83.65705108642578
2018-01-26,84.7464599609375
2018-01-29,84.30936431884766
2018-01-30,81.63285827636719
2018-01-31,79.90457916259766
2018-02-01,81.04782104492188
2018-02-02,78.902587890625
2018-02-05,74.50453186035156
2018-02-06,74.6390380859375
2018-02-07,74.76009368896484
2018-02-08,69.52143859863281
2018-02-09,71.31022644042969
2018-02-12,72.53416442871094
2018-02-13,71.8818588256836
2018-02-14,74.82730102539062
2018-02-15,73.79170989990234
2018-02-16,73.58995819091797
2018-02-20,73.5560531616211
2018-02-21,73.65777587890625
2018-02-22,73.08820343017578
2018-02-23,73.89508056640625
2018-02-26,74.6680908203125
2018-02-27,73.69843292236328
2018-02-28,72.0914535522461
2018-03-01,70.47087097167969
2018-03-02,71.60322570800781
2018-03-05,72.02364349365234
2018-03-06,72.918701171875
2018-03-07,72.76273345947266
2018-03-08,72.88478088378906
2018-03-09,74.79012298583984
2018-03-12,74.5121078491211
2018-03-13,74.31549072265625
2018-03-14,73.26448059082031
2018-03-15,73.56282806396484
2018-03-16,73.67132568359375
2018-03-19,73.04072570800781
2018-03-20,73.84082794189453
2018-03-21,73.82727813720703
2018-03-22,71.2370834350586
2018-03-23,68.24005889892578
2018-03-26,70.63360595703125
2018-03-27,69.54191589355469
2018-03-28,69.77247619628906
2018-03-29,70.21321868896484
2018-04-02,68.45027160644531
2018-04-03,69.72500610351562
2018-04-04,70.8031234741211
2018-04-05,71.13536834716797
2018-04-06,69.385986328125
2018-04-09,69.12831115722656
2018-04-10,70.99300384521484
2018-04-11,69.81316375732422
2018-04-12,71.21672821044922
2018-04-13,70.70818328857422
2018-04-16,71.25065612792969
2018-04-17,71.12857818603516
2018-04-18,71.7659683227539
2018-04-19,72.59998321533203
2018-04-20,72.57289123535156
2018-04-23,72.81018829345703
2018-04-24,72.64745330810547
2018-04-25,72.39656829833984
2018-04-26,72.68135833740234
2018-04-27,72.9729232788086
2018-04-30,72.0914535522461
2018-05-01,71.94905090332031
2018-05-02,68.64012908935547
2018-05-03,66.17877197265625
2018-05-04,68.25363159179688
2018-05-07,68.14513397216797
2018-05-08,67.87389373779297
2018-05-09,67.89425659179688
2018-05-10,68.37566375732422
2018-05-11,67.7247543334961
2018-05-14,67.71794128417969
2018-05-15,68.1722640991211
2018-05-16,68.59944152832031
2018-05-17,69.57581329345703
2018-05-18,69.45378875732422
2018-05-21,69.50850677490234
2018-05-22,69.74794006347656
2018-05-23,69.02281951904297
2018-05-24,68.6670913696289
2018-05-25,68.42084503173828
2018-05-29,64.96629333496094
2018-05-30,66.93640899658203
2018-05-31,66.2454833984375
2018-06-01,67.61363220214844
2018-06-04,67.83939361572266
2018-06-05,67.42208862304688
2018-06-06,68.16773223876953
2018-06-07,68.22930908203125
2018-06-08,68.78341674804688
2018-06-11,68.98177337646484
2018-06-12,68.24298858642578
2018-06-13,67.92829895019531
2018-06-14,67.55205535888672
2018-06-15,67.42208862304688
2018-06-18,67.00482177734375
2018-06-19,66.76539611816406
2018-06-20,66.2454833984375
2018-06-21,65.95819091796875
2018-06-22,66.01290893554688
2018-06-25,65.65719604492188
2018-06-26,65.19886016845703
2018-06-27,63.7691535949707
2018-06-28,64.02225494384766
2018-06-29,63.967533111572266
2018-07-02,64.52847290039062
2018-07-03,64.29586791992188
2018-07-05,64.53530883789062
2018-07-06,64.88418579101562
2018-07-09,66.81327056884766
2018-07-10,66.36178588867188
2018-07-11,65.26043701171875
2018-07-12,65.19202423095703
2018-07-13,65.03469848632812
2018-07-16,65.87609100341797
2018-07-17,65.6845474243164
2018-07-18,66.69012451171875
2018-07-19,65.46563720703125
2018-07-20,65.15780639648438
2018-07-23,66.30020904541016
2018-07-24,67.1416244506836
2018-07-25,66.33441925048828
2018-07-26,67.107421875
2018-07-27,67.64783477783203
2018-07-30,68.50291442871094
2018-07-31,69.0296630859375
2018-08-01,68.75605010986328
2018-08-02,68.3250961303711
2018-08-03,68.01039123535156
2018-08-06,68.18141174316406
2018-08-07,68.63290405273438
2018-08-08,69.44694519042969
2018-08-09,68.36610412597656
2018-08-10,66.33441925048828
2018-08-13,65.98554229736328
2018-08-14,66.62173461914062
2018-08-15,65.8897705078125
2018-08-16,67.107421875
2018-08-17,67.5862808227539
2018-08-20,67.7657699584961
2018-08-21,68.80819702148438
2018-08-22,68.15238952636719
2018-08-23,67.57246398925781
2018-08-24,68.02810668945312
2018-08-27,69.29147338867188
2018-08-28,69.30525970458984
2018-08-29,68.81510925292969
2018-08-30,67.95216369628906
2018-08-31,67.82788848876953
2018-09-04,68.1730728149414
2018-09-05,68.84269714355469
2018-09-06,68.15927124023438
2018-09-07,67.85552978515625
2018-09-10,68.1385498046875
2018-09-11,67.42060089111328
2018-09-12,66.81305694580078
2018-09-13,67.02017974853516
2018-09-14,68.93939208984375
2018-09-17,68.3387680053711
2018-09-18,69.1810073852539
2018-09-19,70.99664306640625
2018-09-20,71.95626068115234
2018-09-21,72.26691436767578
2018-09-24,71.3142318725586
2018-09-25,70.79645538330078
2018-09-26,69.7954330444336
2018-09-27,69.76780700683594
2018-09-28,69.94731903076172
2018-10-01,70.11988830566406
2018-10-02,70.05085754394531
2018-10-03,70.72050476074219
2018-10-04,72.34976959228516
2018-10-05,72.11503601074219
2018-10-08,73.17127227783203
2018-10-09,73.1436767578125
2018-10-10,70.96215057373047
2018-10-11,67.44821166992188
2018-10-12,67.4896011352539
2018-10-15,67.24108123779297
2018-10-16,67.53795623779297
2018-10-17,68.82890319824219
2018-10-18,67.33084869384766
2018-10-19,67.37916564941406
2018-10-22,66.07438659667969
2018-10-23,65.63945770263672
2018-10-24,62.69852828979492
2018-10-25,63.76166915893555
2018-10-26,62.242889404296875
2018-10-29,62.650203704833984
2018-10-30,63.816917419433594
2018-10-31,64.74199676513672
2018-11-01,65.50138854980469
2018-11-02,66.21247863769531
2018-11-05,67.53103637695312
2018-11-06,67.91765594482422
2018-11-07,69.51238250732422
2018-11-08,66.94424438476562
2018-11-09,66.17103576660156
2018-11-12,64.66606903076172
2018-11-13,65.32189178466797
2018-11-14,64.0999526977539
2018-11-15,63.93425369262695
2018-11-16,63.20939636230469
2018-11-19,63.27151870727539
2018-11-20,62.04267501831055
2018-11-21,62.85039520263672
2018-11-23,62.5226936340332
2018-11-26,64.02875518798828
2018-11-27,64.0705795288086
2018-11-28,65.73703002929688
2018-11-29,64.78180694580078
2018-11-30,65.37445068359375
2018-12-03,65.72308349609375
2018-12-04,62.18103790283203
2018-12-06,60.89809036254883
2018-12-07,59.873130798339844
2018-12-10,58.08118438720703
2018-12-11,57.272369384765625
2018-12-12,57.76743698120117
2018-12-13,57.690731048583984
2018-12-14,57.432743072509766
2018-12-17,56.916778564453125
2018-12-18,57.09109878540039
2018-12-19,56.198612213134766
2018-12-20,56.05915451049805
2018-12-21,54.699520111083984
2018-12-24,53.56996536254883
2018-12-26,56.17768478393555
2018-12-27,56.756412506103516
2018-12-28,56.32411193847656
2018-12-31,56.86098861694336
2019-01-02,57.64191818237305
2019-01-03,56.66576385498047
2019-01-04,59.29441452026367
2019-01-07,59.26652526855469
2019-01-08,59.61515808105469
2019-01-09,60.57738494873047
2019-01-10,60.87717819213867
2019-01-11,61.176998138427734
2019-01-14,61.72782897949219
2019-01-15,62.04158020019531
2019-01-16,63.087467193603516
2019-01-17,63.56858444213867
2019-01-18,64.32859802246094
2019-01-22,63.28966522216797
2019-01-23,63.19902038574219
2019-01-24,63.71499252319336
2019-01-25,64.78180694580078
2019-01-28,64.55867767333984
2019-01-29,63.505828857421875
2019-01-30,63.67316436767578
2019-01-31,64.24492645263672
2019-02-01,64.8166732788086
2019-02-04,64.9770278930664
2019-02-05,64.83756256103516
2019-02-06,65.13043212890625
2019-02-07,63.6452751159668
2019-02-08,63.44305419921875
2019-02-11,63.79866409301758
2019-02-12,65.09556579589844
2019-02-13,65.45115661621094
2019-02-14,63.924163818359375
2019-02-15,65.64639282226562
2019-02-19,66.21018981933594
2019-02-20,66.96426391601562
2019-02-21,66.59072875976562
2019-02-22,66.95720672607422
2019-02-25,67.34481048583984
2019-02-26,67.35186004638672
2019-02-27,67.7042236328125
2019-02-28,67.54917907714844
2019-03-01,68.07775115966797
2019-03-04,68.16934967041016
2019-03-05,68.26097106933594
2019-03-06,67.30253601074219
2019-03-07,66.32294464111328
2019-03-08,65.7520980834961
2019-03-11,66.64007568359375
2019-03-12,66.76692199707031
2019-03-13,67.04176330566406
2019-03-14,67.14044189453125
2019-03-15,67.64080047607422
