Date,GM
2017-05-11,29.012285232543945
2017-05-12,28.595510482788086
2017-05-15,28.765621185302734
2017-05-16,28.425405502319336
2017-05-17,27.57485008239746
2017-05-18,27.617374420166016
2017-05-19,27.830015182495117
2017-05-22,28.000123977661133
2017-05-23,28.25528907775879
2017-05-24,28.238283157348633
2017-05-25,27.727954864501953
2017-05-26,28.12770652770996
2017-05-30,28.518962860107422
2017-05-31,28.859188079833984
2017-06-01,29.284456253051758
2017-06-02,29.30147361755371
2017-06-05,29.309972763061523
2017-06-06,29.284456253051758
2017-06-07,29.53387451171875
2017-06-08,29.336063385009766
2017-06-09,29.53387451171875
2017-06-12,29.826284408569336
2017-06-13,29.680076599121094
2017-06-14,29.76608657836914
2017-06-15,29.75748062133789
2017-06-16,29.490861892700195
2017-06-19,29.542470932006836
2017-06-20,29.585474014282227
2017-06-21,29.35325813293457
2017-06-22,29.404869079589844
2017-06-23,29.413469314575195
2017-06-26,29.688671112060547
2017-06-27,29.422060012817383
2017-06-28,29.74027442932129
2017-06-29,29.98109245300293
2017-06-30,30.041297912597656
2017-07-03,30.59173011779785
2017-07-05,30.110095977783203
2017-07-06,29.98969841003418
2017-07-07,30.049894332885742
2017-07-10,30.26490020751953
2017-07-11,30.445510864257812
2017-07-12,30.531524658203125
2017-07-13,30.84113883972168
2017-07-14,31.262556076049805
2017-07-17,31.288358688354492
2017-07-18,31.331357955932617
2017-07-19,31.365760803222656
2017-07-20,31.314149856567383
2017-07-21,31.02174949645996
2017-07-24,30.806732177734375
2017-07-25,30.59173011779785
2017-07-26,30.63473129272461
2017-07-27,30.909936904907227
2017-07-28,30.76373291015625
2017-07-31,30.9443416595459
2017-08-01,29.89508628845215
2017-08-02,29.946691513061523
2017-08-03,29.903690338134766
2017-08-04,30.333711624145508
2017-08-07,30.359508514404297
2017-08-08,30.43691062927246
2017-08-09,30.34231185913086
2017-08-10,29.99829864501953
2017-08-11,30.041297912597656
2017-08-14,30.505727767944336
2017-08-15,30.5659236907959
2017-08-16,30.74653434753418
2017-08-17,30.10149574279785
2017-08-18,29.955289840698242
2017-08-21,30.024085998535156
2017-08-22,30.359508514404297
2017-08-23,30.52292251586914
2017-08-24,30.548707962036133
2017-08-25,30.617515563964844
2017-08-28,30.54011344909668
2017-08-29,30.548707962036133
2017-08-30,30.806732177734375
2017-08-31,31.42597198486328
2017-09-01,32.13120651245117
2017-09-05,32.01939010620117
2017-09-06,32.39781188964844
2017-09-07,32.06766891479492
2017-09-08,32.1458625793457
2017-09-11,32.4499397277832
2017-09-12,32.91910171508789
2017-09-13,33.19710922241211
2017-09-14,33.701019287109375
2017-09-15,33.77922058105469
2017-09-18,33.527259826660156
2017-09-19,33.622833251953125
2017-09-20,33.77922058105469
2017-09-21,33.97035598754883
2017-09-22,34.24837112426758
2017-09-25,35.01292037963867
2017-09-26,34.978153228759766
2017-09-27,35.25617980957031
2017-09-28,35.25617980957031
2017-09-29,35.082420349121094
2017-10-02,36.62021255493164
2017-10-03,37.749664306640625
2017-10-04,38.03636932373047
2017-10-05,38.09718322753906
2017-10-06,39.03550338745117
2017-10-09,39.38302993774414
2017-10-10,39.27875900268555
2017-10-11,39.504661560058594
2017-10-12,39.0007438659668
2017-10-13,39.860870361328125
2017-10-16,39.75660705566406
2017-10-17,39.11369323730469
2017-10-18,39.20056915283203
2017-10-19,39.400390625
2017-10-20,39.62629318237305
2017-10-23,39.22664260864258
2017-10-24,40.38214111328125
2017-10-25,39.20056915283203
2017-10-26,39.31351852416992
2017-10-27,38.783546447753906
2017-10-30,37.68016815185547
2017-10-31,37.34132385253906
2017-11-01,37.471649169921875
2017-11-02,37.011173248291016
2017-11-03,36.78529357910156
2017-11-06,36.61153030395508
2017-11-07,36.229248046875
2017-11-08,36.58545684814453
2017-11-09,36.58545684814453
2017-11-10,37.06330108642578
2017-11-13,37.853919982910156
2017-11-14,37.35869216918945
2017-11-15,37.2370719909668
2017-11-16,37.87998962402344
2017-11-17,38.12324523925781
2017-11-20,38.99205780029297
2017-11-21,39.070247650146484
2017-11-22,38.47946548461914
2017-11-24,38.62716293334961
2017-11-27,38.37520217895508
2017-11-28,39.02681350708008
2017-11-29,38.062435150146484
2017-11-30,37.4368896484375
2017-12-01,37.17625427246094
2017-12-04,37.40213394165039
2017-12-05,37.184932708740234
2017-12-06,36.62021255493164
2017-12-07,36.83940124511719
2017-12-08,36.83940124511719
2017-12-11,36.532535552978516
2017-12-12,36.40980529785156
2017-12-13,36.295841217041016
2017-12-14,35.77857208251953
2017-12-15,35.90131759643555
2017-12-18,36.953372955322266
2017-12-19,37.2514533996582
2017-12-20,37.277748107910156
2017-12-21,36.96213150024414
2017-12-22,36.83940124511719
2017-12-26,36.64651870727539
2017-12-27,36.2169303894043
2017-12-28,36.278297424316406
2017-12-29,35.93638610839844
2018-01-02,36.64651870727539
2018-01-03,37.540767669677734
2018-01-04,38.69802474975586
2018-01-05,38.58404541015625
2018-01-08,38.768157958984375
2018-01-09,38.61912155151367
2018-01-10,37.698570251464844
2018-01-11,38.74184799194336
2018-01-12,38.63664245605469
2018-01-16,38.74184799194336
2018-01-17,38.60158157348633
2018-01-18,38.452545166015625
2018-01-19,37.830078125
2018-01-22,37.95282745361328
2018-01-23,38.031715393066406
2018-01-24,38.715553283691406
2018-01-25,37.838836669921875
2018-01-26,38.1281623840332
2018-01-29,37.716102600097656
2018-01-30,37.435550689697266
2018-01-31,37.18131637573242
2018-02-01,37.198848724365234
2018-02-02,35.94515609741211
2018-02-05,34.66515350341797
2018-02-06,36.69912338256836
2018-02-07,37.16377639770508
2018-02-08,35.72597885131836
2018-02-09,36.34843444824219
2018-02-12,36.82185745239258
2018-02-13,36.295841217041016
2018-02-14,36.6552848815918
2018-02-15,36.69035720825195
2018-02-16,36.024051666259766
2018-02-20,35.74351501464844
2018-02-21,35.55940246582031
2018-02-22,35.866249084472656
2018-02-23,35.866249084472656
2018-02-26,36.41857147216797
2018-02-27,35.21748733520508
2018-02-28,34.49857711791992
2018-03-01,33.13090896606445
2018-03-02,32.815284729003906
2018-03-05,33.08707809448242
2018-03-06,33.25364685058594
2018-03-07,33.08707809448242
2018-03-08,33.51217269897461
2018-03-09,33.51217269897461
2018-03-12,33.503326416015625
2018-03-13,33.6627311706543
2018-03-14,33.37931823730469
2018-03-15,33.521026611328125
2018-03-16,33.600738525390625
2018-03-19,32.77709197998047
2018-03-20,32.67082595825195
2018-03-21,33.28190612792969
2018-03-22,32.19258117675781
2018-03-23,31.147546768188477
2018-03-26,31.873760223388672
2018-03-27,30.881858825683594
2018-03-28,31.41324234008789
2018-03-29,32.1837272644043
2018-04-02,31.670063018798828
2018-04-03,32.71510696411133
2018-04-04,33.68043899536133
2018-04-05,33.65387725830078
2018-04-06,33.37047576904297
2018-04-09,33.503326416015625
2018-04-10,34.601497650146484
2018-04-11,34.53950119018555
2018-04-12,34.388938903808594
2018-04-13,34.30038070678711
2018-04-16,34.69005584716797
2018-04-17,34.73433303833008
2018-04-18,34.47750473022461
2018-04-19,33.45017623901367
2018-04-20,33.3084831237793
2018-04-23,33.37931823730469
2018-04-24,33.59187316894531
2018-04-25,33.751285552978516
2018-04-26,33.875274658203125
2018-04-27,33.343902587890625
2018-04-30,32.53797912597656
2018-05-01,32.25457763671875
2018-05-02,32.05974197387695
2018-05-03,32.01545333862305
2018-05-04,32.51140213012695
2018-05-07,32.1837272644043
2018-05-08,32.17487335205078
2018-05-09,32.12173080444336
2018-05-10,32.90993881225586
2018-05-11,32.67082595825195
2018-05-14,32.4405632019043
2018-05-15,32.71510696411133
2018-05-16,33.68043899536133
2018-05-17,33.91956329345703
2018-05-18,33.467891693115234
2018-05-21,33.73358154296875
2018-05-22,33.901851654052734
2018-05-23,33.521026611328125
2018-05-24,33.999271392822266
2018-05-25,33.91956329345703
2018-05-29,33.10478591918945
2018-05-30,33.503326416015625
2018-05-31,37.816322326660156
2018-06-01,38.25913619995117
2018-06-04,38.772804260253906
2018-06-05,38.44512176513672
2018-06-06,38.905635833740234
2018-06-07,39.31659698486328
2018-06-08,39.5309944152832
2018-06-11,40.067012786865234
2018-06-12,39.46847152709961
2018-06-13,39.70967102050781
2018-06-14,38.92351531982422
2018-06-15,39.227256774902344
2018-06-18,39.26299285888672
2018-06-19,37.75321578979492
2018-06-20,37.47626876831055
2018-06-21,36.73479080200195
2018-06-22,36.850929260253906
2018-06-25,36.279178619384766
2018-06-26,36.63652420043945
2018-06-27,36.06477355957031
2018-06-28,36.19878387451172
2018-06-29,35.19821548461914
2018-07-02,35.28755569458008
2018-07-03,34.814083099365234
2018-07-05,35.26075744628906
2018-07-06,34.98381805419922
2018-07-09,35.510902404785156
2018-07-10,35.814640045166016
2018-07-11,35.108882904052734
2018-07-12,35.08207321166992
2018-07-13,35.16250228881836
2018-07-16,35.341163635253906
2018-07-17,35.76103210449219
2018-07-18,35.618099212646484
2018-07-19,35.11781692504883
2018-07-20,35.19821548461914
2018-07-23,35.08207321166992
2018-07-24,35.269691467285156
2018-07-25,33.634849548339844
2018-07-26,32.83082580566406
2018-07-27,33.527645111083984
2018-07-30,33.652713775634766
2018-07-31,33.867122650146484
2018-08-01,33.179229736328125
2018-08-02,32.71469497680664
2018-08-03,33.706321716308594
2018-08-06,33.590171813964844
2018-08-07,33.57231140136719
2018-08-08,33.64378356933594
2018-08-09,33.50977325439453
2018-08-10,32.687889099121094
2018-08-13,32.303749084472656
2018-08-14,32.339481353759766
2018-08-15,32.107208251953125
2018-08-16,32.41988754272461
2018-08-17,32.50028991699219
2018-08-20,32.84870529174805
2018-08-21,32.97376251220703
2018-08-22,32.276947021484375
2018-08-23,31.865997314453125
2018-08-24,32.11614990234375
2018-08-27,33.67057418823242
2018-08-28,33.34004592895508
2018-08-29,33.16136932373047
2018-08-30,32.48241424560547
2018-08-31,32.20547866821289
2018-09-04,31.803464889526367
2018-09-05,31.526525497436523
2018-09-06,31.04789924621582
2018-09-07,30.623451232910156
2018-09-10,30.587326049804688
2018-09-11,30.49701690673828
2018-09-12,30.758909225463867
2018-09-13,30.930496215820312
2018-09-14,31.273662567138672
2018-09-17,31.625864028930664
2018-09-18,31.698110580444336
2018-09-19,32.26705551147461
2018-09-20,32.58313751220703
2018-09-21,31.89680290222168
2018-09-24,31.38204002380371
2018-09-25,30.298337936401367
2018-09-26,30.460893630981445
2018-09-27,30.406705856323242
2018-09-28,30.406705856323242
2018-10-01,30.885345458984375
2018-10-02,30.07257080078125
2018-10-03,30.70472526550293
2018-10-04,30.930496215820312
2018-10-05,30.813100814819336
2018-10-08,30.930496215820312
2018-10-09,29.48556900024414
2018-10-10,29.440414428710938
2018-10-11,29.17852020263672
2018-10-12,28.70891761779785
2018-10-15,29.00693130493164
2018-10-16,29.205615997314453
2018-10-17,28.835350036621094
2018-10-18,28.067731857299805
2018-10-19,28.176103591918945
2018-10-22,28.302536010742188
2018-10-23,29.00693130493164
2018-10-24,27.598127365112305
2018-10-25,28.8985652923584
2018-10-26,29.48556900024414
2018-10-29,29.91904640197754
2018-10-30,30.289304733276367
2018-10-31,33.04370880126953
2018-11-01,32.93533706665039
2018-11-02,32.53797149658203
2018-11-05,32.736656188964844
2018-11-06,32.92630386352539
2018-11-07,33.30560302734375
2018-11-08,33.0256462097168
2018-11-09,32.239967346191406
2018-11-12,32.230934143066406
2018-11-13,32.447669982910156
2018-11-14,31.815515518188477
2018-11-15,32.10449981689453
2018-11-16,32.28512191772461
2018-11-19,32.221900939941406
2018-11-20,31.68907928466797
2018-11-21,32.10449981689453
2018-11-23,32.447669982910156
2018-11-26,34.000972747802734
2018-11-27,33.13401412963867
2018-11-28,33.368812561035156
2018-11-29,33.197227478027344
2018-11-30,34.27189254760742
2018-12-03,34.72343444824219
2018-12-04,32.98048782348633
2018-12-06,32.57896423339844
2018-12-07,31.657255172729492
2018-12-10,31.410860061645508
2018-12-11,31.657255172729492
2018-12-12,32.56069564819336
2018-12-13,32.0405387878418
2018-12-14,32.031410217285156
2018-12-17,31.6298770904541
2018-12-18,31.848892211914062
2018-12-19,31.87628173828125
2018-12-20,31.273971557617188
2018-12-21,30.096744537353516
2018-12-24,29.540081024169922
2018-12-26,30.58953094482422
2018-12-27,30.99106216430664
2018-12-28,30.954561233520508
2018-12-31,30.525665283203125
2019-01-02,30.69905662536621
2019-01-03,29.430572509765625
2019-01-04,30.416149139404297
2019-01-07,31.35610008239746
2019-01-08,31.76676368713379
2019-01-09,32.10441589355469
2019-01-10,31.693754196166992
2019-01-11,33.9295654296875
2019-01-14,34.36759948730469
2019-01-15,34.267215728759766
2019-01-16,34.37672424316406
2019-01-17,34.915157318115234
2019-01-18,35.234554290771484
2019-01-22,34.81475830078125
2019-01-23,34.37672424316406
2019-01-24,34.823890686035156
2019-01-25,35.26192092895508
2019-01-28,35.097660064697266
2019-01-29,35.10679244995117
2019-01-30,35.672584533691406
2019-01-31,35.60870361328125
2019-02-01,35.389686584472656
2019-02-04,35.526573181152344
2019-02-05,35.864227294921875
2019-02-06,36.4208984375
2019-02-07,35.27104949951172
2019-02-08,35.31669235229492
2019-02-11,35.252803802490234
2019-02-12,35.61783218383789
2019-02-13,35.5904541015625
2019-02-14,35.49005889892578
2019-02-15,35.672584533691406
2019-02-19,36.0741081237793
2019-02-20,36.457401275634766
2019-02-21,36.1562614440918
2019-02-22,36.493900299072266
2019-02-25,36.630794525146484
2019-02-26,36.6034049987793
2019-02-27,36.50302505493164
2019-02-28,36.02848815917969
2019-03-01,36.0741081237793
2019-03-04,35.818599700927734
2019-03-05,35.84597396850586
2019-03-06,35.289302825927734
2019-03-07,35.058895111083984
2019-03-08,35.012813568115234
2019-03-11,35.593448638916016
2019-03-12,35.593448638916016
2019-03-13,35.75933837890625
2019-03-14,35.049678802490234
2019-03-15,35.0865478515625
