Date,NWSA
2016-04-21,11.330578804016113
2016-04-22,11.383939743041992
2016-04-25,11.223854064941406
2016-04-26,11.375046730041504
2016-04-27,11.268325805664062
2016-04-28,11.152705192565918
2016-04-29,11.045980453491211
2016-05-02,11.214960098266602
2016-05-03,10.876999855041504
2016-05-04,10.805850982666016
2016-05-05,10.823637008666992
2016-05-06,11.295002937316895
2016-05-09,10.921470642089844
2016-05-10,10.95704460144043
2016-05-11,10.850320816040039
2016-05-12,10.619083404541016
2016-05-13,10.361166000366211
2016-05-16,10.450103759765625
2016-05-17,10.396738052368164
2016-05-18,10.325587272644043
2016-05-19,10.2455472946167
2016-05-20,10.539039611816406
2016-05-23,10.405633926391602
2016-05-24,10.503464698791504
2016-05-25,10.699125289916992
2016-05-26,10.547931671142578
2016-05-27,10.592402458190918
2016-05-31,10.636870384216309
2016-06-01,10.690232276916504
2016-06-02,10.796957015991211
2016-06-03,10.645764350891113
2016-06-06,10.814743995666504
2016-06-07,10.5568265914917
2016-06-08,10.494568824768066
2016-06-09,10.396738052368164
2016-06-10,10.236652374267578
2016-06-13,10.272226333618164
2016-06-14,10.18328857421875
2016-06-15,10.378952980041504
2016-06-16,10.138824462890625
2016-06-17,10.032096862792969
2016-06-20,10.147716522216797
2016-06-21,10.272226333618164
2016-06-22,10.370061874389648
2016-06-23,10.547931671142578
2016-06-24,9.898693084716797
2016-06-27,9.445113182067871
2016-06-28,9.54294204711914
2016-06-29,9.987628936767578
2016-06-30,10.094353675842285
2016-07-01,10.209973335266113
2016-07-05,9.996521949768066
2016-07-06,9.987628936767578
2016-07-07,10.103248596191406
2016-07-08,10.378952980041504
2016-07-11,10.539039611816406
2016-07-12,10.788063049316406
2016-07-13,10.903681755065918
2016-07-14,10.96593952178955
2016-07-15,10.93925666809082
2016-07-18,11.06376838684082
2016-07-19,11.117131233215332
2016-07-20,11.099343299865723
2016-07-21,11.028193473815918
2016-07-22,11.223854064941406
2016-07-25,11.214960098266602
2016-07-26,11.383939743041992
2016-07-27,11.330578804016113
2016-07-28,11.366153717041016
2016-07-29,11.535133361816406
2016-08-01,11.43730354309082
2016-08-02,11.277217864990234
2016-08-03,11.259429931640625
2016-08-04,11.330578804016113
2016-08-05,11.410622596740723
2016-08-08,11.419515609741211
2016-08-09,11.846412658691406
2016-08-10,11.695219039916992
2016-08-11,11.908670425415039
2016-08-12,12.01539421081543
2016-08-15,12.13990592956543
2016-08-16,12.166587829589844
2016-08-17,12.237736701965332
2016-08-18,12.22884464263916
2016-08-19,12.219948768615723
2016-08-22,12.291097640991211
2016-08-23,12.317779541015625
2016-08-24,12.308886528015137
2016-08-25,12.35335636138916
2016-08-26,12.43339729309082
2016-08-29,12.486760139465332
2016-08-30,12.460081100463867
2016-08-31,12.504549980163574
2016-09-01,12.424505233764648
2016-09-02,12.397822380065918
2016-09-06,12.237736701965332
2016-09-07,12.255524635314941
2016-09-08,12.282204627990723
2016-09-09,11.881988525390625
2016-09-12,12.455477714538574
2016-09-13,12.222498893737793
2016-09-14,12.285223007202148
2016-09-15,12.222498893737793
2016-09-16,12.222498893737793
2016-09-19,12.204574584960938
2016-09-20,12.285223007202148
2016-09-21,12.48236083984375
2016-09-22,12.670538902282715
2016-09-23,12.589890480041504
2016-09-26,12.383790016174316
2016-09-27,12.50924301147461
2016-09-28,12.563008308410645
2016-09-29,12.446516990661621
2016-09-30,12.527162551879883
2016-10-03,12.930400848388672
2016-10-04,12.795988082885742
2016-10-05,13.100653648376465
2016-10-06,13.01104736328125
2016-10-07,12.643654823303223
2016-10-10,12.47340202331543
2016-10-11,12.249382019042969
2016-10-12,12.07016372680664
2016-10-13,12.132890701293945
2016-10-14,11.980558395385742
2016-10-17,11.989519119262695
2016-10-18,12.106009483337402
2016-10-19,12.23145866394043
2016-10-20,12.106009483337402
2016-10-21,12.016401290893555
2016-10-24,11.622126579284668
2016-10-25,11.335379600524902
2016-10-26,11.56836223602295
2016-10-27,10.950067520141602
2016-10-28,10.905263900756836
2016-10-31,10.860458374023438
2016-11-01,10.797734260559082
2016-11-02,10.60955810546875
2016-11-03,10.600598335266113
2016-11-04,10.654362678527832
2016-11-07,10.950067520141602
2016-11-08,10.43930435180664
2016-11-09,10.735010147094727
2016-11-10,10.708126068115234
2016-11-11,10.860458374023438
2016-11-14,10.905263900756836
2016-11-15,10.761893272399902
2016-11-16,10.770852088928223
2016-11-17,10.752930641174316
2016-11-18,10.636442184448242
2016-11-21,10.510990142822266
2016-11-22,10.466184616088867
2016-11-23,10.573715209960938
2016-11-25,10.573715209960938
2016-11-28,10.60955810546875
2016-11-29,10.340736389160156
2016-11-30,10.358658790588379
2016-12-01,10.537873268127441
2016-12-02,10.44826602935791
2016-12-05,10.58267593383789
2016-12-06,10.564754486083984
2016-12-07,10.600598335266113
2016-12-08,10.681244850158691
2016-12-09,10.797734260559082
2016-12-12,10.761893272399902
2016-12-13,10.645401954650879
2016-12-14,10.645401954650879
2016-12-15,10.47514533996582
2016-12-16,10.403459548950195
2016-12-19,10.510990142822266
2016-12-20,10.43930435180664
2016-12-21,10.50202751159668
2016-12-22,10.519950866699219
2016-12-23,10.510990142822266
2016-12-27,10.672283172607422
2016-12-28,10.47514533996582
2016-12-29,10.44826602935791
2016-12-30,10.269047737121582
2017-01-03,10.47514533996582
2017-01-04,10.636442184448242
2017-01-05,10.654362678527832
2017-01-06,10.690206527709961
2017-01-09,10.752930641174316
2017-01-10,10.752930641174316
2017-01-11,10.788775444030762
2017-01-12,10.770852088928223
2017-01-13,10.797734260559082
2017-01-17,10.959028244018555
2017-01-18,10.87838077545166
2017-01-19,10.788775444030762
2017-01-20,10.726048469543457
2017-01-23,10.717086791992188
2017-01-24,10.851500511169434
2017-01-25,11.030716896057129
2017-01-26,10.950067520141602
2017-01-27,11.075516700744629
2017-01-30,11.048638343811035
2017-01-31,11.012794494628906
2017-02-01,11.075516700744629
2017-02-02,10.950067520141602
2017-02-03,10.994872093200684
2017-02-06,10.950067520141602
2017-02-07,10.932147026062012
2017-02-08,10.8963041305542
2017-02-09,11.102397918701172
2017-02-10,11.9088716506958
2017-02-13,11.720695495605469
2017-02-14,11.720695495605469
2017-02-15,11.738617897033691
2017-02-16,11.69381046295166
2017-02-17,11.720695495605469
2017-02-21,11.944714546203613
2017-02-22,11.9088716506958
2017-02-23,11.864067077636719
2017-02-24,11.738617897033691
2017-02-27,11.702773094177246
2017-02-28,11.487717628479004
2017-03-01,11.729655265808105
2017-03-02,11.505636215209961
2017-03-03,11.559402465820312
2017-03-06,11.604205131530762
2017-03-07,11.344344139099121
2017-03-08,11.192008972167969
2017-03-09,11.120323181152344
2017-03-10,11.093439102172852
2017-03-13,11.093439102172852
2017-03-14,11.2018461227417
2017-03-15,11.382519721984863
2017-03-16,11.418654441833496
2017-03-17,11.427690505981445
2017-03-20,11.409621238708496
2017-03-21,11.310250282287598
2017-03-22,11.310250282287598
2017-03-23,11.337353706359863
2017-03-24,11.337353706359863
2017-03-27,11.364450454711914
2017-03-28,11.599332809448242
2017-03-29,11.743871688842773
2017-03-30,11.960677146911621
2017-03-31,11.743871688842773
2017-04-03,11.554162979125977
2017-04-04,11.53609561920166
2017-04-05,11.409621238708496
2017-04-06,11.35541820526123
2017-04-07,11.301217079162598
2017-04-10,11.319287300109863
2017-04-11,11.292181968688965
2017-04-12,11.283149719238281
2017-04-13,11.138609886169434
2017-04-17,11.210880279541016
2017-04-18,11.138609886169434
2017-04-19,11.228946685791016
2017-04-20,11.689666748046875
2017-04-21,11.644498825073242
2017-04-24,11.780004501342773
2017-04-25,11.80710506439209
2017-04-26,11.689666748046875
2017-04-27,11.707734107971191
2017-04-28,11.490924835205078
2017-05-01,11.508995056152344
2017-05-02,11.40058708190918
2017-05-03,11.35541820526123
2017-05-04,11.35541820526123
2017-05-05,11.463822364807129
2017-05-08,11.554162979125977
2017-05-09,11.843241691589355
2017-05-10,11.481892585754395
2017-05-11,11.454791069030762
2017-05-12,11.481892585754395
2017-05-15,11.644498825073242
2017-05-16,11.680635452270508
2017-05-17,11.436723709106445
2017-05-18,11.472857475280762
2017-05-19,11.581262588500977
2017-05-22,11.852273941040039
2017-05-23,11.879376411437988
2017-05-24,11.942611694335938
2017-05-25,11.93358039855957
2017-05-26,12.123286247253418
2017-05-30,12.005849838256836
2017-05-31,12.087151527404785
2017-06-01,12.258794784545898
2017-06-02,12.26782512664795
2017-06-05,12.141355514526367
2017-06-06,12.177489280700684
2017-06-07,12.069085121154785
2017-06-08,12.20458984375
2017-06-09,12.331062316894531
2017-06-12,12.349132537841797
2017-06-13,12.249760627746582
2017-06-14,12.26782512664795
2017-06-15,12.294928550720215
2017-06-16,12.403334617614746
2017-06-19,12.448504447937012
2017-06-20,12.186525344848633
2017-06-21,12.22265911102295
2017-06-22,12.150388717651367
2017-06-23,12.276861190795898
2017-06-26,12.34009838104248
2017-06-27,12.34009838104248
2017-06-28,12.511739730834961
2017-06-29,12.285894393920898
2017-06-30,12.376232147216797
2017-07-03,12.547873497009277
2017-07-05,12.403334617614746
2017-07-06,11.960677146911621
2017-07-07,12.032950401306152
2017-07-10,11.879376411437988
2017-07-11,11.98778247833252
2017-07-12,11.924544334411621
2017-07-13,11.951648712158203
2017-07-14,12.258794784545898
2017-07-17,12.35816478729248
2017-07-18,12.312995910644531
2017-07-19,12.584009170532227
2017-07-20,12.611109733581543
2017-07-21,12.584009170532227
2017-07-24,12.629178047180176
2017-07-25,12.75564956665039
2017-07-26,12.855019569396973
2017-07-27,12.891156196594238
2017-07-28,12.99955940246582
2017-07-31,12.927292823791504
2017-08-01,13.035696029663086
2017-08-02,12.891156196594238
2017-08-03,12.873089790344238
2017-08-04,12.75564956665039
2017-08-07,12.95439338684082
2017-08-08,12.864055633544922
2017-08-09,12.800819396972656
2017-08-10,12.35816478729248
2017-08-11,12.132320404052734
2017-08-14,12.078119277954102
2017-08-15,12.023917198181152
2017-08-16,11.969714164733887
2017-08-17,11.951648712158203
2017-08-18,11.98778247833252
2017-08-21,12.023917198181152
2017-08-22,12.096186637878418
2017-08-23,11.906479835510254
2017-08-24,11.924544334411621
2017-08-25,12.123286247253418
2017-08-28,12.132320404052734
2017-08-29,12.069085121154785
2017-08-30,12.014883041381836
2017-08-31,12.078119277954102
2017-09-01,12.150388717651367
2017-09-05,11.99681568145752
2017-09-06,12.096186637878418
2017-09-07,12.22265911102295
2017-09-08,11.870342254638672
2017-09-11,12.051017761230469
2017-09-12,12.069221496582031
2017-09-13,11.832571029663086
2017-09-14,11.878080368041992
2017-09-15,11.914488792419434
2017-09-18,11.914488792419434
2017-09-19,11.878080368041992
2017-09-20,11.987303733825684
2017-09-21,11.905385971069336
2017-09-22,11.85987663269043
2017-09-25,12.014610290527344
2017-09-26,11.93269157409668
2017-09-27,12.069221496582031
2017-09-28,12.069221496582031
2017-09-29,12.069221496582031
2017-10-02,12.08742618560791
2017-10-03,12.169342994689941
2017-10-04,12.16024112701416
2017-10-05,12.223956108093262
2017-10-06,12.096529006958008
2017-10-09,11.996406555175781
2017-10-10,12.287666320800781
2017-10-11,12.269465446472168
2017-10-12,12.324077606201172
2017-10-13,12.451505661010742
2017-10-16,12.451505661010742
2017-10-17,12.396891593933105
2017-10-18,12.497014045715332
2017-10-19,12.396891593933105
2017-10-20,12.478809356689453
2017-10-23,12.515218734741211
2017-10-24,12.405994415283203
2017-10-25,12.433300971984863
2017-10-26,12.451505661010742
2017-10-27,12.460606575012207
2017-10-30,12.569830894470215
2017-10-31,12.433300971984863
2017-11-01,12.478809356689453
2017-11-02,12.560728073120117
2017-11-03,12.624442100524902
2017-11-06,12.9976224899292
2017-11-07,12.87929630279541
2017-11-08,12.870196342468262
2017-11-09,13.07043743133545
2017-11-10,13.743987083435059
2017-11-13,13.862311363220215
2017-11-14,13.898720741271973
2017-11-15,13.825901985168457
2017-11-16,14.308306694030762
2017-11-17,14.417532920837402
2017-11-20,14.262799263000488
2017-11-21,14.372021675109863
2017-11-22,14.3538179397583
2017-11-24,14.3538179397583
2017-11-27,14.326509475708008
2017-11-28,14.69969367980957
2017-11-29,14.881732940673828
2017-11-30,14.708794593811035
2017-12-01,14.74520492553711
2017-12-04,15.054672241210938
2017-12-05,14.927240371704102
2017-12-06,14.91814136505127
2017-12-07,14.890833854675293
2017-12-08,15.06377124786377
2017-12-11,15.100181579589844
2017-12-12,14.763408660888672
2017-12-13,14.818018913269043
2017-12-14,14.763408660888672
2017-12-15,14.581368446350098
2017-12-18,14.863529205322266
2017-12-19,14.808917045593262
2017-12-20,14.781610488891602
2017-12-21,14.872628211975098
2017-12-22,14.94544506072998
2017-12-26,14.845324516296387
2017-12-27,14.790711402893066
2017-12-28,14.863529205322266
2017-12-29,14.754303932189941
2018-01-02,14.954550743103027
2018-01-03,15.009159088134766
2018-01-04,15.100181579589844
2018-01-05,15.291318893432617
2018-01-08,15.318628311157227
2018-01-09,15.36413860321045
2018-01-10,15.336831092834473
2018-01-11,15.546177864074707
2018-01-12,15.60988998413086
2018-01-16,15.446053504943848
2018-01-17,15.664501190185547
2018-01-18,15.482462882995605
2018-01-19,15.673603057861328
2018-01-22,15.637198448181152
2018-01-23,15.537076950073242
2018-01-24,15.555277824401855
2018-01-25,15.509770393371582
2018-01-26,15.600787162780762
2018-01-29,15.527974128723145
2018-01-30,15.518868446350098
2018-01-31,15.57348918914795
2018-02-01,15.309526443481445
2018-02-02,14.936345100402832
2018-02-05,14.408431053161621
2018-02-06,14.827120780944824
2018-02-07,14.61777400970459
2018-02-08,14.244592666625977
2018-02-09,14.3538179397583
2018-02-12,14.335615158081055
2018-02-13,14.763408660888672
2018-02-14,14.872628211975098
2018-02-15,14.899934768676758
2018-02-16,14.799813270568848
2018-02-20,14.517654418945312
2018-02-21,14.572263717651367
2018-02-22,14.763408660888672
2018-02-23,15.018261909484863
2018-02-26,15.1456880569458
2018-02-27,14.909037590026855
2018-02-28,14.681488037109375
2018-03-01,14.335615158081055
2018-03-02,14.444836616516113
2018-03-05,14.69969367980957
2018-03-06,14.94544506072998
2018-03-07,14.836223602294922
2018-03-08,14.763408660888672
2018-03-09,14.990954399108887
2018-03-12,15.06377124786377
2018-03-13,14.990513801574707
2018-03-14,14.95388412475586
2018-03-15,15.036299705505371
2018-03-16,15.201131820678711
2018-03-19,14.96303939819336
2018-03-20,14.981355667114258
2018-03-21,15.118718147277832
2018-03-22,14.898941040039062
2018-03-23,14.248770713806152
2018-03-26,14.358660697937012
2018-03-27,14.267085075378418
2018-03-28,14.129727363586426
2018-03-29,14.468546867370605
2018-04-02,14.111412048339844
2018-04-03,14.32203197479248
2018-04-04,14.450231552124023
2018-04-05,14.422760009765625
2018-04-06,14.193828582763672
2018-04-09,14.331188201904297
2018-04-10,14.60590648651123
2018-04-11,14.468546867370605
2018-04-12,14.569276809692383
2018-04-13,14.39529037475586
2018-04-16,14.60590648651123
2018-04-17,14.743267059326172
2018-04-18,14.679166793823242
2018-04-19,14.825682640075684
2018-04-20,14.807367324829102
2018-04-23,14.816524505615234
2018-04-24,14.560120582580566
2018-04-25,14.541805267333984
2018-04-26,14.62421989440918
2018-04-27,14.660850524902344
2018-04-30,14.633378982543945
2018-05-01,14.660850524902344
2018-05-02,14.386131286621094
2018-05-03,14.541805267333984
2018-05-04,14.779894828796387
2018-05-07,15.008827209472656
2018-05-08,14.990513801574707
2018-05-09,15.118718147277832
2018-05-10,15.191976547241211
2018-05-11,13.90079402923584
2018-05-14,14.486863136291504
2018-05-15,14.459390640258789
2018-05-16,14.550963401794434
2018-05-17,14.413601875305176
2018-05-18,14.312870979309082
2018-05-21,14.376972198486328
2018-05-22,14.294557571411133
2018-05-23,14.175512313842773
2018-05-24,14.212142944335938
2018-05-25,14.267085075378418
2018-05-29,13.809220314025879
2018-05-30,14.102252960205078
2018-05-31,13.763433456420898
2018-06-01,13.928264617919922
2018-06-04,14.001523971557617
2018-06-05,14.303715705871582
2018-06-06,14.376972198486328
2018-06-07,14.34034252166748
2018-06-08,14.486863136291504
2018-06-11,14.532648086547852
2018-06-12,14.651694297790527
2018-06-13,14.514333724975586
2018-06-14,14.67000961303711
2018-06-15,14.633378982543945
2018-06-18,14.706636428833008
2018-06-19,14.60590648651123
2018-06-20,14.660850524902344
2018-06-21,14.459390640258789
2018-06-22,14.486863136291504
2018-06-25,14.23045825958252
2018-06-26,14.212142944335938
2018-06-27,14.138884544372559
2018-06-28,14.22130012512207
2018-06-29,14.193828582763672
2018-07-02,13.873323440551758
2018-07-03,13.992365837097168
2018-07-05,13.992365837097168
2018-07-06,14.102252960205078
2018-07-09,14.193828582763672
2018-07-10,14.44107437133789
2018-07-11,14.23961353302002
2018-07-12,14.248770713806152
2018-07-13,14.276243209838867
2018-07-16,14.111412048339844
2018-07-17,14.083939552307129
2018-07-18,14.23961353302002
2018-07-19,14.184671401977539
2018-07-20,13.992365837097168
2018-07-23,13.983207702636719
2018-07-24,13.781747817993164
2018-07-25,13.891636848449707
2018-07-26,13.818378448486328
2018-07-27,13.635232925415039
2018-07-30,13.690176010131836
2018-07-31,13.800065040588379
2018-08-01,13.800065040588379
2018-08-02,13.74512004852295
2018-08-03,13.809220314025879
2018-08-06,13.84585189819336
2018-08-07,13.864164352416992
2018-08-08,13.864164352416992
2018-08-09,13.974054336547852
2018-08-10,12.087645530700684
2018-08-13,12.435623168945312
2018-08-14,12.536355018615723
2018-08-15,12.518044471740723
2018-08-16,12.728658676147461
2018-08-17,12.728658676147461
2018-08-20,12.426467895507812
2018-08-21,12.426467895507812
2018-08-22,12.499724388122559
2018-08-23,12.279950141906738
2018-08-24,12.270792961120605
2018-08-27,12.13343334197998
2018-08-28,12.096805572509766
2018-08-29,12.215849876403809
2018-08-30,12.105961799621582
2018-08-31,11.968602180480957
2018-09-04,11.8312406539917
2018-09-05,11.794614791870117
2018-09-06,11.629781723022461
2018-09-07,11.593152046203613
2018-09-10,11.556523323059082
2018-09-11,11.565753936767578
2018-09-12,11.408836364746094
2018-09-13,11.53806209564209
2018-09-14,11.482677459716797
2018-09-17,11.325762748718262
2018-09-18,11.464219093322754
2018-09-19,11.556524276733398
2018-09-20,11.648829460144043
2018-09-21,11.824207305908203
2018-09-24,11.76882266998291
2018-09-25,11.916510581970215
2018-09-26,11.861129760742188
2018-09-27,11.88882064819336
2018-09-28,12.174962043762207
2018-10-01,12.091889381408691
2018-10-02,12.06419849395752
2018-10-03,12.350341796875
2018-10-04,12.304189682006836
2018-10-05,12.267268180847168
2018-10-08,12.294960021972656
2018-10-09,12.442644119262695
2018-10-10,11.787285804748535
2018-10-11,11.722670555114746
2018-10-12,11.833436012268066
2018-10-15,11.990354537963867
2018-10-16,12.128813743591309
2018-10-17,12.193424224853516
2018-10-18,12.128813743591309
2018-10-19,12.11958122253418
2018-10-22,12.174962043762207
2018-10-23,12.082659721374512
2018-10-24,11.861129760742188
2018-10-25,11.87035846710205
2018-10-26,11.694979667663574
2018-10-29,11.510372161865234
2018-10-30,11.833436012268066
2018-10-31,12.174962043762207
2018-11-01,12.11958122253418
2018-11-02,12.156500816345215
2018-11-05,12.147270202636719
2018-11-06,12.248805046081543
2018-11-07,12.396496772766113
2018-11-08,13.05185604095459
2018-11-09,13.144161224365234
2018-11-12,12.636487007141113
2018-11-13,12.608796119689941
2018-11-14,12.74725341796875
2018-11-15,12.525720596313477
2018-11-16,12.525720596313477
2018-11-19,12.276497840881348
2018-11-20,11.63036823272705
2018-11-21,11.621137619018555
2018-11-23,11.639596939086914
2018-11-26,12.027276039123535
2018-11-27,11.87959098815918
2018-11-28,12.11958122253418
2018-11-29,12.193424224853516
2018-11-30,11.981124877929688
2018-12-03,12.276497840881348
2018-12-04,11.898051261901855
2018-12-06,11.510372161865234
2018-12-07,11.408836364746094
2018-12-10,11.565753936767578
2018-12-11,11.501141548156738
2018-12-12,11.750362396240234
2018-12-13,11.63036823272705
2018-12-14,11.307300567626953
2018-12-17,11.141152381896973
2018-12-18,11.048850059509277
2018-12-19,10.928853034973145
2018-12-20,10.467330932617188
2018-12-21,10.190418243408203
2018-12-24,10.03349781036377
2018-12-26,10.3196439743042
2018-12-27,10.347335815429688
2018-12-28,10.384257316589355
2018-12-31,10.47655963897705
2019-01-02,10.513482093811035
2019-01-03,10.411946296691895
2019-01-04,10.864240646362305
2019-01-07,11.058077812194824
2019-01-08,11.224227905273438
2019-01-09,11.270379066467285
2019-01-10,11.242687225341797
2019-01-11,11.298069953918457
2019-01-14,11.344222068786621
2019-01-15,11.427297592163086
2019-01-16,11.427297592163086
2019-01-17,11.482677459716797
2019-01-18,11.556524276733398
2019-01-22,11.399608612060547
2019-01-23,11.233458518981934
2019-01-24,11.482677459716797
2019-01-25,11.71343994140625
2019-01-28,11.658058166503906
2019-01-29,11.741132736206055
2019-01-30,11.694979667663574
2019-01-31,11.842667579650879
2019-02-01,11.759592056274414
2019-02-04,11.87959098815918
2019-02-05,11.981124877929688
2019-02-06,11.925742149353027
2019-02-07,11.731903076171875
2019-02-08,11.501141548156738
2019-02-11,11.279610633850098
2019-02-12,11.445757865905762
2019-02-13,11.482677459716797
2019-02-14,11.53806209564209
2019-02-15,11.76882266998291
2019-02-19,11.778053283691406
2019-02-20,11.88882064819336
2019-02-21,11.814976692199707
2019-02-22,11.981124877929688
2019-02-25,12.018046379089355
2019-02-26,12.018046379089355
2019-02-27,12.036506652832031
2019-02-28,12.018046379089355
2019-03-01,12.230345726013184
2019-03-04,12.221115112304688
2019-03-05,12.165733337402344
2019-03-06,12.110352516174316
2019-03-07,11.907280921936035
2019-03-08,11.814976692199707
2019-03-11,12.036506652832031
2019-03-12,11.971394538879395
2019-03-13,11.850472450256348
2019-03-14,11.757452964782715
