Date,EXR
2015-07-01,44.819950103759766
2015-07-02,45.20893859863281
2015-07-06,45.148582458496094
2015-07-07,45.96677780151367
2015-07-08,46.14786148071289
2015-07-09,46.20820999145508
2015-07-10,46.664268493652344
2015-07-13,46.74474334716797
2015-07-14,46.65755844116211
2015-07-15,46.65755844116211
2015-07-16,47.19408416748047
2015-07-17,47.05995559692383
2015-07-20,47.469058990478516
2015-07-21,47.13371658325195
2015-07-22,47.55624771118164
2015-07-23,47.515987396240234
2015-07-24,47.603179931640625
2015-07-27,47.73060989379883
2015-07-28,47.609886169433594
2015-07-29,47.717193603515625
2015-07-30,48.84387969970703
2015-07-31,49.306644439697266
2015-08-03,49.910247802734375
2015-08-04,49.836463928222656
2015-08-05,50.09132385253906
2015-08-06,50.527252197265625
2015-08-07,50.7686653137207
2015-08-10,50.500423431396484
2015-08-11,51.04365158081055
2015-08-12,51.43933868408203
2015-08-13,51.80820083618164
2015-08-14,52.61300277709961
2015-08-17,52.78064727783203
2015-08-18,52.666629791259766
2015-08-19,52.61300277709961
2015-08-20,52.230712890625
2015-08-21,51.325313568115234
2015-08-24,48.434783935546875
2015-08-25,46.966060638427734
2015-08-26,48.361026763916016
2015-08-27,49.52124786376953
2015-08-28,49.715736389160156
2015-08-31,49.27981185913086
2015-09-01,48.615875244140625
2015-09-02,49.340179443359375
2015-09-03,49.15910339355469
2015-09-04,47.89826583862305
2015-09-08,49.01156234741211
2015-09-09,48.22018814086914
2015-09-10,48.26712417602539
2015-09-11,49.3422966003418
2015-09-14,49.39638137817383
2015-09-15,50.593257904052734
2015-09-16,50.05905532836914
2015-09-17,50.89079284667969
2015-09-18,51.0395622253418
2015-09-21,51.796897888183594
2015-09-22,51.13422393798828
2015-09-23,51.627838134765625
2015-09-24,51.12746047973633
2015-09-25,51.57375717163086
2015-09-28,51.03278732299805
2015-09-29,51.803653717041016
2015-09-30,52.17555618286133
2015-10-01,51.66842269897461
2015-10-02,51.9794807434082
2015-10-05,52.89910125732422
2015-10-06,51.87804412841797
2015-10-07,51.587257385253906
2015-10-08,52.30403518676758
2015-10-09,52.13498306274414
2015-10-12,52.790916442871094
2015-10-13,52.08766555786133
2015-10-14,51.445281982421875
2015-10-15,52.22963333129883
2015-10-16,52.27699279785156
2015-10-19,53.7849235534668
2015-10-20,54.56928634643555
2015-10-21,54.63018798828125
2015-10-22,55.02912139892578
2015-10-23,54.623409271240234
2015-10-26,54.589595794677734
2015-10-27,55.00883865356445
2015-10-28,54.603126525878906
2015-10-29,54.64369583129883
2015-10-30,53.58206558227539
2015-11-02,54.41376495361328
2015-11-03,53.521209716796875
2015-11-04,53.521209716796875
2015-11-05,53.5076789855957
2015-11-06,52.41224670410156
2015-11-09,51.566993713378906
2015-11-10,52.243186950683594
2015-11-11,52.87883377075195
2015-11-12,53.47386932373047
2015-11-13,53.33186340332031
2015-11-16,53.66996383666992
2015-11-17,54.988563537597656
2015-11-18,54.718074798583984
2015-11-19,54.75189208984375
2015-11-20,56.08399963378906
2015-11-23,55.97578811645508
2015-11-24,55.7391242980957
2015-11-25,56.422115325927734
2015-11-27,56.75343704223633
2015-11-30,56.631717681884766
2015-12-01,57.95708084106445
2015-12-02,57.52429962158203
2015-12-03,57.0442008972168
2015-12-04,58.011165618896484
2015-12-07,58.32221984863281
2015-12-08,58.52507781982422
2015-12-09,57.89622116088867
2015-12-10,57.42285919189453
2015-12-11,58.062923431396484
2015-12-14,58.69621658325195
2015-12-15,59.24095153808594
2015-12-16,60.384918212890625
2015-12-17,60.18064880371094
2015-12-18,59.69036865234375
2015-12-21,60.66409683227539
2015-12-22,60.62325668334961
2015-12-23,60.06488037109375
2015-12-24,60.07851028442383
2015-12-28,60.643672943115234
2015-12-29,61.43357849121094
2015-12-30,60.91605758666992
2015-12-31,60.06488037109375
2016-01-04,59.79930877685547
2016-01-05,61.55612564086914
2016-01-06,62.06681823730469
2016-01-07,61.40631103515625
2016-01-08,61.222469329833984
2016-01-11,61.835304260253906
2016-01-12,61.63101577758789
2016-01-13,60.97732925415039
2016-01-14,59.39077377319336
2016-01-15,58.58045959472656
2016-01-19,60.26235580444336
2016-01-20,57.77695846557617
2016-01-21,57.68844223022461
2016-01-22,59.479251861572266
2016-01-25,59.6495246887207
2016-01-26,61.596961975097656
2016-01-27,60.42576599121094
2016-01-28,60.83434295654297
2016-01-29,61.75358963012695
2016-02-01,60.93647384643555
2016-02-02,62.032772064208984
2016-02-03,60.167030334472656
2016-02-04,58.62810134887695
2016-02-05,55.63882827758789
2016-02-08,53.39857482910156
2016-02-09,53.984169006347656
2016-02-10,54.37910079956055
2016-02-11,55.07365798950195
2016-02-12,55.42094802856445
2016-02-16,56.503604888916016
2016-02-17,57.83143615722656
2016-02-18,57.57267761230469
2016-02-19,58.69621658325195
2016-02-22,58.553218841552734
2016-02-23,58.491912841796875
2016-02-24,55.95206832885742
2016-02-25,57.56587600708008
2016-02-26,56.5921630859375
2016-02-29,55.938453674316406
2016-03-01,57.36158752441406
2016-03-02,58.757503509521484
2016-03-03,57.76334762573242
2016-03-04,57.18454360961914
2016-03-07,56.925777435302734
2016-03-08,56.82364273071289
2016-03-09,57.84504699707031
2016-03-10,57.988040924072266
2016-03-11,59.70912170410156
2016-03-14,59.846229553222656
2016-03-15,60.511348724365234
2016-03-16,61.69072341918945
2016-03-17,62.58209228515625
2016-03-18,61.44388198852539
2016-03-21,60.68964385986328
2016-03-22,60.77875900268555
2016-03-23,61.27931594848633
2016-03-24,61.76614761352539
2016-03-28,62.486114501953125
2016-03-29,63.75463104248047
2016-03-30,63.432350158691406
2016-03-31,64.08373260498047
2016-04-01,64.1180191040039
2016-04-04,64.10431671142578
2016-04-05,63.51462936401367
2016-04-06,64.09745025634766
2016-04-07,63.5626220703125
2016-04-08,64.1660385131836
2016-04-11,63.048362731933594
2016-04-12,63.171791076660156
2016-04-13,62.732967376708984
2016-04-14,61.20389938354492
2016-04-15,61.841590881347656
2016-04-18,62.09526062011719
2016-04-19,60.374229431152344
2016-04-20,60.01765060424805
2016-04-21,58.550289154052734
2016-04-22,58.96856689453125
2016-04-25,59.277122497558594
2016-04-26,59.798221588134766
2016-04-27,58.98915481567383
2016-04-28,59.064571380615234
2016-04-29,58.24860382080078
2016-05-02,59.56511688232422
2016-05-03,60.94333267211914
2016-05-04,62.00614547729492
2016-05-05,62.21183395385742
2016-05-06,63.37749099731445
2016-05-09,64.0083236694336
2016-05-10,64.48143768310547
2016-05-11,62.93181610107422
2016-05-12,64.04261779785156
2016-05-13,63.747772216796875
2016-05-16,64.15918731689453
2016-05-17,63.13751983642578
2016-05-18,62.527252197265625
2016-05-19,61.53988265991211
2016-05-20,62.41754150390625
2016-05-23,62.49982452392578
2016-05-24,63.06206512451172
2016-05-25,63.26094055175781
2016-05-26,63.52149200439453
2016-05-27,63.7203483581543
2016-05-31,63.747772216796875
2016-06-01,63.768333435058594
2016-06-02,64.0494613647461
2016-06-03,64.1523208618164
2016-06-06,63.020957946777344
2016-06-07,63.06206512451172
2016-06-08,62.39696502685547
2016-06-09,61.485008239746094
2016-06-10,60.7581901550293
2016-06-13,60.647525787353516
2016-06-14,59.589111328125
2016-06-15,60.39847183227539
2016-06-16,60.813560485839844
2016-06-17,60.26702880859375
2016-06-20,60.39154815673828
2016-06-21,60.40538024902344
2016-06-22,60.50917053222656
2016-06-23,60.21168518066406
2016-06-24,60.094093322753906
2016-06-27,62.47378921508789
2016-06-28,63.28315734863281
2016-06-29,63.20012283325195
2016-06-30,64.01644134521484
2016-07-01,62.70899200439453
2016-07-05,64.50759887695312
2016-07-06,63.961097717285156
2016-07-07,63.670562744140625
2016-07-08,64.50759887695312
2016-07-11,64.79813385009766
2016-07-12,64.67359161376953
2016-07-13,65.2892837524414
2016-07-14,65.1025161743164
2016-07-15,64.134033203125
2016-07-18,63.89883804321289
2016-07-19,63.808921813964844
2016-07-20,64.22394561767578
2016-07-21,64.25855255126953
2016-07-22,64.76355743408203
2016-07-25,63.54603576660156
2016-07-26,62.53604507446289
2016-07-27,62.19014358520508
2016-07-28,59.47840118408203
2016-07-29,59.506099700927734
2016-08-01,59.88657760620117
2016-08-02,58.91808319091797
2016-08-03,57.4515380859375
2016-08-04,56.7182502746582
2016-08-05,57.05723190307617
2016-08-08,56.92577362060547
2016-08-09,57.34777069091797
2016-08-10,57.94268798828125
2016-08-11,57.79741287231445
2016-08-12,57.721336364746094
2016-08-15,57.493045806884766
2016-08-16,57.11256790161133
2016-08-17,57.126407623291016
2016-08-18,56.566070556640625
2016-08-19,55.88813781738281
2016-08-22,56.27552795410156
2016-08-23,56.157920837402344
2016-08-24,55.73595428466797
2016-08-25,56.02647399902344
2016-08-26,55.25862121582031
2016-08-29,55.74285888671875
2016-08-30,55.61835861206055
2016-08-31,55.722129821777344
2016-09-01,56.04033660888672
2016-09-02,56.62833786010742
2016-09-06,56.77360153198242
2016-09-07,57.18173599243164
2016-09-08,56.63523483276367
2016-09-09,55.28627395629883
2016-09-12,54.324729919433594
2016-09-13,53.22077178955078
2016-09-14,53.89152145385742
2016-09-15,54.33170700073242
2016-09-16,53.94042205810547
2016-09-19,54.19198226928711
2016-09-20,54.02427291870117
2016-09-21,54.25484848022461
2016-09-22,55.498565673828125
2016-09-23,55.91080093383789
2016-09-26,56.86104965209961
2016-09-27,56.51169204711914
2016-09-28,57.021759033203125
2016-09-29,56.53964614868164
2016-09-30,55.484580993652344
2016-10-03,54.261844635009766
2016-10-04,53.584083557128906
2016-10-05,51.795379638671875
2016-10-06,51.781429290771484
2016-10-07,52.7316780090332
2016-10-10,52.822505950927734
2016-10-11,52.347373962402344
2016-10-12,52.934295654296875
2016-10-13,53.15788650512695
2016-10-14,53.05308532714844
2016-10-17,53.30460739135742
2016-10-18,53.234745025634766
2016-10-19,53.30460739135742
2016-10-20,53.2906379699707
2016-10-21,52.27750778198242
2016-10-24,52.46615219116211
2016-10-25,52.598915100097656
2016-10-26,53.25571060180664
2016-10-27,49.32194900512695
2016-10-28,50.37004089355469
2016-10-31,51.110660552978516
2016-11-01,49.790103912353516
2016-11-02,49.97175598144531
2016-11-03,49.203189849853516
2016-11-04,50.069576263427734
2016-11-07,51.767452239990234
2016-11-08,52.668785095214844
2016-11-09,53.09499740600586
2016-11-10,51.313297271728516
2016-11-11,51.53688049316406
2016-11-14,52.2984733581543
2016-11-15,51.27833938598633
2016-11-16,50.216312408447266
2016-11-17,49.266056060791016
2016-11-18,49.33594512939453
2016-11-21,48.057308197021484
2016-11-22,48.77698516845703
2016-11-23,48.65819549560547
2016-11-25,48.96562576293945
2016-11-28,49.57351303100586
2016-11-29,49.50362777709961
2016-11-30,49.02153015136719
2016-12-01,48.35774230957031
2016-12-02,49.03549575805664
2016-12-05,49.21016311645508
2016-12-06,50.237281799316406
2016-12-07,51.84430694580078
2016-12-08,52.53602600097656
2016-12-09,52.41026306152344
2016-12-12,52.221622467041016
2016-12-13,51.8023796081543
2016-12-14,51.292327880859375
2016-12-15,51.11576843261719
2016-12-16,52.401092529296875
2016-12-19,52.92368698120117
2016-12-20,52.47170639038086
2016-12-21,51.963226318359375
2016-12-22,52.51408386230469
2016-12-23,52.796573638916016
2016-12-27,53.234405517578125
2016-12-28,52.49995422363281
2016-12-29,53.382720947265625
2016-12-30,54.547969818115234
2017-01-03,54.41379928588867
2017-01-04,54.70335388183594
2017-01-05,55.41664123535156
2017-01-06,55.932151794433594
2017-01-09,55.268306732177734
2017-01-10,54.117191314697266
2017-01-11,52.71889114379883
2017-01-12,52.12567138671875
2017-01-13,51.306461334228516
2017-01-17,51.581871032714844
2017-01-18,51.673675537109375
2017-01-19,51.624271392822266
2017-01-20,51.850250244140625
2017-01-23,52.9660530090332
2017-01-24,53.064937591552734
2017-01-25,52.097412109375
2017-01-26,52.245723724365234
2017-01-27,51.69487380981445
2017-01-30,51.059288024902344
2017-01-31,50.88271713256836
2017-02-01,50.59317398071289
2017-02-02,51.172271728515625
2017-02-03,51.560691833496094
2017-02-06,51.70193099975586
2017-02-07,52.062103271484375
2017-02-08,52.394020080566406
2017-02-09,52.6200065612793
2017-02-10,52.9660530090332
2017-02-13,52.86012649536133
2017-02-14,51.90672302246094
2017-02-15,51.93498611450195
2017-02-16,52.874237060546875
2017-02-17,54.555030822753906
2017-02-21,55.34598922729492
2017-02-22,55.0281982421875
2017-02-23,55.8897819519043
2017-02-24,56.13695526123047
2017-02-27,56.151084899902344
2017-02-28,55.92509078979492
2017-03-01,56.3700065612793
2017-03-02,56.0875129699707
2017-03-03,55.84739685058594
2017-03-06,56.11576843261719
2017-03-07,55.783851623535156
2017-03-08,55.52256393432617
2017-03-09,53.834693908691406
2017-03-10,52.78245162963867
2017-03-13,52.27573013305664
2017-03-14,52.90374755859375
2017-03-15,53.881465911865234
2017-03-16,53.29627990722656
2017-03-17,53.781558990478516
2017-03-20,53.7886962890625
2017-03-21,53.745880126953125
2017-03-22,53.86008071899414
2017-03-23,53.881465911865234
2017-03-24,53.553192138671875
2017-03-27,53.1392707824707
2017-03-28,53.35337448120117
2017-03-29,52.85380554199219
2017-03-30,52.810997009277344
2017-03-31,53.08931350708008
2017-04-03,53.91001892089844
2017-04-04,54.338226318359375
2017-04-05,55.2231559753418
2017-04-06,55.44438171386719
2017-04-07,55.715599060058594
2017-04-10,56.2222900390625
2017-04-11,56.150909423828125
2017-04-12,55.61566162109375
2017-04-13,55.73699951171875
2017-04-17,57.399810791015625
2017-04-18,57.66387176513672
2017-04-19,57.42837905883789
2017-04-20,57.53544235229492
2017-04-21,57.42837905883789
2017-04-24,56.33647918701172
2017-04-25,56.07955551147461
2017-04-26,56.35789489746094
2017-04-27,54.27399444580078
2017-04-28,53.90288162231445
2017-05-01,53.83152389526367
2017-05-02,52.48270797729492
2017-05-03,51.97600173950195
2017-05-04,52.31855392456055
2017-05-05,52.375640869140625
2017-05-08,52.2472038269043
2017-05-09,52.19723129272461
2017-05-10,52.20436477661133
2017-05-11,51.74763107299805
2017-05-12,51.68341064453125
2017-05-15,52.27573013305664
2017-05-16,51.23379135131836
2017-05-17,53.71731948852539
2017-05-18,54.16693878173828
2017-05-19,54.588008880615234
2017-05-22,55.33735275268555
2017-05-23,55.579994201660156
2017-05-24,56.15806198120117
2017-05-25,56.407840728759766
2017-05-26,55.66561508178711
2017-05-30,55.073299407958984
2017-05-31,55.287391662597656
2017-06-01,54.07417678833008
2017-06-02,54.566612243652344
2017-06-05,54.009925842285156
2017-06-06,53.1535530090332
2017-06-07,54.11699295043945
2017-06-08,53.645965576171875
2017-06-09,53.18209457397461
2017-06-12,53.845787048339844
2017-06-13,54.22798156738281
2017-06-14,54.37222671508789
2017-06-15,55.37456130981445
2017-06-16,56.6076545715332
2017-06-19,56.189414978027344
2017-06-20,56.45622634887695
2017-06-21,56.31203842163086
2017-06-22,55.749542236328125
2017-06-23,56.78795623779297
2017-06-26,56.79515075683594
2017-06-27,56.47066116333008
2017-06-28,56.21105194091797
2017-06-29,55.90819549560547
2017-06-30,56.24709701538086
2017-07-03,56.6004524230957
2017-07-05,55.807220458984375
2017-07-06,54.739967346191406
2017-07-07,55.18706512451172
2017-07-10,53.91069793701172
2017-07-11,53.45637512207031
2017-07-12,54.39384460449219
2017-07-13,54.49479293823242
2017-07-14,55.29521942138672
2017-07-17,55.81446075439453
2017-07-18,55.87213897705078
2017-07-19,56.81678771972656
2017-07-20,56.41297149658203
2017-07-21,56.94660186767578
2017-07-24,56.7086296081543
2017-07-25,57.31438446044922
2017-07-26,57.90568161010742
2017-07-27,55.16542434692383
2017-07-28,56.189414978027344
2017-07-31,57.32880783081055
2017-08-01,57.17734909057617
2017-08-02,57.15572738647461
2017-08-03,55.68464660644531
2017-08-04,56.06683349609375
2017-08-07,56.153377532958984
2017-08-08,55.52599334716797
2017-08-09,55.23032760620117
2017-08-10,54.97074508666992
2017-08-11,55.02842330932617
2017-08-14,55.43225860595703
2017-08-15,55.237545013427734
2017-08-16,54.71113204956055
2017-08-17,54.9419059753418
2017-08-18,53.89628219604492
2017-08-21,54.458744049072266
2017-08-22,54.675079345703125
2017-08-23,56.0019416809082
2017-08-24,55.90819549560547
2017-08-25,55.453880310058594
2017-08-28,55.720699310302734
2017-08-29,56.304805755615234
2017-08-30,55.951446533203125
2017-08-31,55.98030090332031
2017-09-01,56.08848571777344
2017-09-05,56.53556442260742
2017-09-06,57.24945068359375
2017-09-07,58.583526611328125
2017-09-08,59.311859130859375
2017-09-11,57.494632720947266
2017-09-12,55.86491775512695
2017-09-13,56.016357421875
2017-09-14,57.087154388427734
2017-09-15,57.597049713134766
2017-09-18,57.83744430541992
2017-09-19,57.86655807495117
2017-09-20,57.881126403808594
2017-09-21,57.793704986572266
2017-09-22,57.465919494628906
2017-09-25,58.04869842529297
2017-09-26,57.81557083129883
2017-09-27,56.84675598144531
2017-09-28,57.60432815551758
2017-09-29,58.21620559692383
2017-10-02,57.98311996459961
2017-10-03,57.56062698364258
2017-10-04,57.98311996459961
2017-10-05,58.60956573486328
2017-10-06,58.551300048828125
2017-10-09,58.28904342651367
2017-10-10,58.42017364501953
2017-10-11,58.689693450927734
2017-10-12,59.4472770690918
2017-10-13,60.248538970947266
2017-10-16,59.636653900146484
2017-10-17,59.8697395324707
2017-10-18,59.67308044433594
2017-10-19,59.512813568115234
2017-10-20,59.56382369995117
2017-10-23,59.636653900146484
2017-10-24,58.573143005371094
2017-10-25,58.74797821044922
2017-10-26,57.32753372192383
2017-10-27,58.493019104003906
2017-10-30,59.068477630615234
2017-10-31,59.43269348144531
2017-11-01,59.43996810913086
2017-11-02,60.54719924926758
2017-11-03,61.9457893371582
2017-11-06,62.65964889526367
2017-11-07,62.411983489990234
2017-11-08,62.65235900878906
2017-11-09,62.244441986083984
2017-11-10,62.64507293701172
2017-11-13,63.27883529663086
2017-11-14,62.89274215698242
2017-11-15,62.404693603515625
2017-11-16,63.51919937133789
2017-11-17,63.51919937133789
2017-11-20,63.62847137451172
2017-11-21,63.85426712036133
2017-11-22,63.6794548034668
2017-11-24,63.650325775146484
2017-11-27,63.664878845214844
2017-11-28,62.069618225097656
2017-11-29,61.96034622192383
2017-11-30,62.178890228271484
2017-12-01,62.06233596801758
2017-12-04,61.807403564453125
2017-12-05,61.821956634521484
2017-12-06,62.23716354370117
2017-12-07,62.0987434387207
2017-12-08,62.84904861450195
