Date,KHC
2016-05-24,53.80074691772461
2016-05-25,54.2027473449707
2016-05-26,53.906864166259766
2016-05-27,54.09339904785156
2016-05-31,53.50809097290039
2016-06-01,53.996910095214844
2016-06-02,54.53076934814453
2016-06-03,54.8652458190918
2016-06-06,54.665855407714844
2016-06-07,54.511474609375
2016-06-08,54.78807830810547
2016-06-09,55.071067810058594
2016-06-10,54.89097213745117
2016-06-13,54.640113830566406
2016-06-14,54.59510040283203
2016-06-15,54.56937789916992
2016-06-16,54.852378845214844
2016-06-17,54.556495666503906
2016-06-20,54.99388885498047
2016-06-21,55.1160774230957
2016-06-22,54.80735778808594
2016-06-23,55.553462982177734
2016-06-24,53.85541534423828
2016-06-27,53.791080474853516
2016-06-28,54.524349212646484
2016-06-29,55.379817962646484
2016-06-30,56.91062545776367
2016-07-01,56.75627136230469
2016-07-05,57.07785415649414
2016-07-06,57.72106170654297
2016-07-07,57.44449234008789
2016-07-08,57.791812896728516
2016-07-11,57.78537368774414
2016-07-12,56.473270416259766
2016-07-13,57.25796127319336
2016-07-14,56.82057571411133
2016-07-15,57.15505599975586
2016-07-18,57.30942153930664
2016-07-19,57.225791931152344
2016-07-20,56.71123504638672
2016-07-21,56.37034606933594
2016-07-22,56.70479202270508
2016-07-25,56.865596771240234
2016-07-26,55.99726867675781
2016-07-27,55.07749557495117
2016-07-28,55.289756774902344
2016-07-29,55.56635665893555
2016-08-01,55.29619216918945
2016-08-02,54.76877212524414
2016-08-03,54.60796356201172
2016-08-04,55.01959228515625
2016-08-05,57.11003875732422
2016-08-08,57.08427810668945
2016-08-09,57.74678421020508
2016-08-10,57.47022247314453
2016-08-11,57.52811050415039
2016-08-12,57.60527420043945
2016-08-15,57.296566009521484
2016-08-16,57.2193717956543
2016-08-17,57.50880432128906
2016-08-18,57.73393630981445
2016-08-19,57.83684158325195
2016-08-22,57.868995666503906
2016-08-23,57.54740905761719
2016-08-24,57.59920120239258
2016-08-25,57.56683349609375
2016-08-26,57.09412384033203
2016-08-29,57.353145599365234
2016-08-30,56.9646110534668
2016-08-31,57.94886779785156
2016-09-01,57.94240188598633
2016-09-02,58.02659225463867
2016-09-06,58.11077117919922
2016-09-07,58.143150329589844
2016-09-08,57.754615783691406
2016-09-09,55.66952896118164
2016-09-12,57.34665298461914
2016-09-13,57.15888595581055
2016-09-14,56.776817321777344
2016-09-15,57.74165725708008
2016-09-16,57.59273147583008
2016-09-19,56.31706619262695
2016-09-20,56.41419219970703
2016-09-21,56.925758361816406
2016-09-22,57.663970947265625
2016-09-23,57.52150344848633
2016-09-26,57.327232360839844
2016-09-27,57.780521392822266
2016-09-28,57.987728118896484
2016-09-29,57.353145599365234
2016-09-30,57.96185302734375
2016-10-03,57.68339538574219
2016-10-04,56.99700164794922
2016-10-05,56.58256149291992
2016-10-06,56.65380096435547
2016-10-07,56.595516204833984
2016-10-10,57.30781936645508
2016-10-11,56.49189376831055
2016-10-12,56.42715072631836
2016-10-13,56.36886978149414
2016-10-14,57.327232360839844
2016-10-17,57.52150344848633
2016-10-18,57.58624267578125
2016-10-19,57.03583526611328
2016-10-20,56.9581413269043
2016-10-21,56.932247161865234
2016-10-24,57.57331085205078
2016-10-25,57.21715545654297
2016-10-26,57.03583526611328
2016-10-27,56.783294677734375
2016-10-28,57.03583526611328
2016-10-31,57.59920120239258
2016-11-01,57.2236442565918
2016-11-02,57.0811767578125
2016-11-03,55.85081100463867
2016-11-04,54.42624282836914
2016-11-07,55.70838165283203
2016-11-08,57.20419692993164
2016-11-09,55.00254821777344
2016-11-10,52.72318649291992
2016-11-11,52.58720397949219
2016-11-14,51.85546875
2016-11-15,52.5418701171875
2016-11-16,53.35776901245117
2016-11-17,53.6426887512207
2016-11-18,53.44196319580078
2016-11-21,54.160736083984375
2016-11-22,54.45213317871094
2016-11-23,53.38368606567383
2016-11-25,53.71392822265625
2016-11-28,53.888763427734375
2016-11-29,54.39384841918945
2016-11-30,53.25250244140625
2016-12-01,52.495948791503906
2016-12-02,52.769874572753906
2016-12-05,52.35897445678711
2016-12-06,52.150272369384766
2016-12-07,54.10036087036133
2016-12-08,53.68294906616211
2016-12-09,54.64168167114258
2016-12-12,54.91560363769531
2016-12-13,55.398250579833984
2016-12-14,55.01996994018555
2016-12-15,55.67869567871094
2016-12-16,56.389583587646484
2016-12-19,56.48090362548828
2016-12-20,56.0765266418457
2016-12-21,56.4874382019043
2016-12-22,56.924400329589844
2016-12-23,57.113548278808594
2016-12-27,57.12007141113281
2016-12-28,56.94395065307617
2016-12-29,57.34833908081055
2016-12-30,56.950496673583984
2017-01-03,57.08746337890625
2017-01-04,56.76136016845703
2017-01-05,56.43526077270508
2017-01-06,56.29176712036133
2017-01-09,56.135231018066406
2017-01-10,56.0308952331543
2017-01-11,56.58525848388672
2017-01-12,57.015716552734375
2017-01-13,56.76136016845703
2017-01-17,57.34182357788086
2017-01-18,57.62224578857422
2017-01-19,57.29615020751953
2017-01-20,58.01359176635742
2017-01-23,57.91576385498047
2017-01-24,57.844017028808594
2017-01-25,57.94184875488281
2017-01-26,58.31361389160156
2017-01-27,58.32664108276367
2017-01-30,58.09838104248047
2017-01-31,58.23533630371094
2017-02-01,57.661376953125
2017-02-02,57.791839599609375
2017-02-03,58.2222785949707
2017-02-06,57.850528717041016
2017-02-07,57.922271728515625
2017-02-08,58.17012023925781
2017-02-09,58.55492401123047
2017-02-10,58.82886505126953
2017-02-13,59.07668685913086
2017-02-14,59.22669219970703
2017-02-15,59.41255569458008
2017-02-16,56.924400329589844
2017-02-17,63.035552978515625
2017-02-21,61.8746452331543
2017-02-22,60.88980484008789
2017-02-23,60.61589050292969
2017-02-24,60.707191467285156
2017-02-27,59.09624099731445
2017-02-28,59.68324279785156
2017-03-01,60.02460861206055
2017-03-02,59.9261360168457
2017-03-03,60.07057189941406
2017-03-06,59.84736251831055
2017-03-07,59.611019134521484
2017-03-08,59.676666259765625
2017-03-09,60.090274810791016
2017-03-10,60.07713317871094
2017-03-13,59.8604736328125
2017-03-14,59.78171920776367
2017-03-15,60.29377746582031
2017-03-16,60.90431213378906
2017-03-17,60.38569259643555
2017-03-20,60.63517379760742
2017-03-21,60.333168029785156
2017-03-22,60.589210510253906
2017-03-23,60.4053955078125
2017-03-24,60.188743591308594
2017-03-27,59.906455993652344
2017-03-28,60.011478424072266
2017-03-29,60.06401443481445
2017-03-30,59.80797576904297
2017-03-31,59.617584228515625
2017-04-03,59.78171920776367
2017-04-04,59.886741638183594
2017-04-05,60.01803207397461
2017-04-06,59.709495544433594
2017-04-07,59.54536437988281
2017-04-10,59.67010498046875
2017-04-11,59.63072204589844
2017-04-12,60.35287857055664
2017-04-13,60.07057189941406
2017-04-17,60.12310028076172
2017-04-18,60.72709274291992
2017-04-19,60.30032730102539
2017-04-20,60.42509841918945
2017-04-21,60.13622283935547
2017-04-24,60.76645278930664
2017-04-25,60.589210510253906
2017-04-26,59.68981170654297
2017-04-27,59.63072204589844
2017-04-28,59.34185028076172
2017-05-01,58.73787307739258
2017-05-02,58.429290771484375
2017-05-03,58.5212287902832
2017-05-04,58.88887023925781
2017-05-05,58.842891693115234
2017-05-08,58.744441986083984
2017-05-09,58.560630798339844
2017-05-10,58.64595413208008
2017-05-11,58.61310958862305
2017-05-12,58.39646530151367
2017-05-15,58.72472381591797
2017-05-16,58.501522064208984
2017-05-17,59.162471771240234
2017-05-18,59.59210968017578
2017-05-19,59.671424865722656
2017-05-22,60.26628112792969
2017-05-23,60.72235107421875
2017-05-24,61.19824981689453
2017-05-25,61.3436393737793
2017-05-26,61.46260452270508
2017-05-30,61.1123161315918
2017-05-31,60.94045639038086
2017-06-01,61.290767669677734
2017-06-02,61.826114654541016
2017-06-05,61.760047912597656
2017-06-06,61.60801696777344
2017-06-07,61.97814178466797
2017-06-08,61.18500518798828
2017-06-09,60.03496170043945
2017-06-12,60.31254577636719
2017-06-13,60.53727340698242
2017-06-14,60.45136260986328
2017-06-15,60.57693099975586
2017-06-16,59.096378326416016
2017-06-19,59.387210845947266
2017-06-20,59.01045608520508
2017-06-21,59.089778900146484
2017-06-22,58.89149856567383
2017-06-23,58.72625732421875
2017-06-26,58.785728454589844
2017-06-27,57.84056091308594
2017-06-28,58.04545974731445
2017-06-29,56.68389129638672
2017-06-30,56.60456085205078
2017-07-03,55.83124542236328
2017-07-05,55.38179016113281
2017-07-06,54.74065399169922
2017-07-07,54.88606643676758
2017-07-10,54.707611083984375
2017-07-11,55.3553466796875
2017-07-12,55.983253479003906
2017-07-13,56.08241271972656
2017-07-14,56.61116409301758
2017-07-17,56.578125
2017-07-18,56.578125
2017-07-19,56.63761520385742
2017-07-20,56.776424407958984
2017-07-21,56.9482536315918
2017-07-24,56.98790740966797
2017-07-25,57.78107833862305
2017-07-26,57.939701080322266
2017-07-27,58.290008544921875
2017-07-28,57.92648696899414
2017-07-31,57.807498931884766
2017-08-01,57.28535079956055
2017-08-02,57.41754913330078
2017-08-03,57.17959213256836
2017-08-04,57.27874755859375
2017-08-07,57.51668167114258
2017-08-08,56.9482536315918
2017-08-09,57.14654541015625
2017-08-10,56.769798278808594
2017-08-11,57.15315628051758
2017-08-14,57.51668167114258
2017-08-15,57.33161544799805
2017-08-16,57.58794021606445
2017-08-17,56.662532806396484
2017-08-18,56.24977111816406
2017-08-21,56.28971481323242
2017-08-22,56.622589111328125
2017-08-23,56.4228630065918
2017-08-24,55.1246337890625
2017-08-25,54.99147415161133
2017-08-28,54.685245513916016
2017-08-29,54.219207763671875
2017-08-30,54.54542922973633
2017-08-31,53.759849548339844
2017-09-01,53.826416015625
2017-09-05,54.02615737915039
2017-09-06,54.14598083496094
2017-09-07,54.23251724243164
2017-09-08,54.4056282043457
2017-09-11,54.95820617675781
2017-09-12,54.71186447143555
2017-09-13,54.53211212158203
2017-09-14,54.11268615722656
2017-09-15,54.212562561035156
2017-09-18,54.19258499145508
2017-09-19,53.8130989074707
2017-09-20,53.17396926879883
2017-09-21,52.60141372680664
2017-09-22,51.609432220458984
2017-09-25,52.208614349365234
2017-09-26,52.32179641723633
2017-09-27,52.08214569091797
2017-09-28,51.909034729003906
2017-09-29,51.62940216064453
2017-10-02,51.82912826538086
2017-10-03,51.809173583984375
2017-10-04,51.77589416503906
2017-10-05,52.09543228149414
2017-10-06,52.04884719848633
2017-10-09,51.482933044433594
2017-10-10,52.02220153808594
2017-10-11,52.055503845214844
2017-10-12,52.028873443603516
2017-10-13,51.75590515136719
2017-10-16,51.69599533081055
2017-10-17,51.62276077270508
2017-10-18,51.32982635498047
2017-10-19,50.91039276123047
2017-10-20,51.0701789855957
2017-10-23,51.303199768066406
2017-10-24,51.40970993041992
2017-10-25,51.482933044433594
2017-10-26,51.462982177734375
2017-10-27,51.462982177734375
2017-10-30,50.11148452758789
2017-10-31,51.482933044433594
2017-11-01,51.72926712036133
2017-11-02,51.948978424072266
2017-11-03,51.928993225097656
2017-11-06,51.26325607299805
2017-11-07,52.04884719848633
2017-11-08,52.98090362548828
2017-11-09,52.86771011352539
2017-11-10,53.07411193847656
2017-11-13,53.16065216064453
2017-11-14,52.84773254394531
2017-11-15,52.44828414916992
2017-11-16,53.471683502197266
2017-11-17,53.43813705444336
2017-11-20,53.63945007324219
2017-11-21,53.693153381347656
2017-11-22,53.56563949584961
2017-11-24,53.5253791809082
2017-11-27,53.424713134765625
2017-11-28,53.001949310302734
2017-11-29,54.41790771484375
2017-11-30,54.60581588745117
2017-12-01,54.498451232910156
2017-12-04,54.97489929199219
2017-12-05,54.11593246459961
2017-12-06,54.015262603759766
2017-12-07,53.256927490234375
2017-12-08,52.66640090942383
2017-12-11,52.59257507324219
2017-12-12,52.9818000793457
2017-12-13,53.2032585144043
2017-12-14,53.001949310302734
2017-12-15,53.37773895263672
2017-12-18,53.26366424560547
2017-12-19,52.6932373046875
2017-12-20,51.92821502685547
2017-12-21,52.26374053955078
2017-12-22,52.505332946777344
2017-12-26,52.41810989379883
2017-12-27,52.33085632324219
2017-12-28,52.29059982299805
2017-12-29,52.183223724365234
2018-01-02,51.686614990234375
2018-01-03,51.679901123046875
2018-01-04,52.28388214111328
2018-01-05,52.236907958984375
2018-01-08,52.66640090942383
2018-01-09,52.760345458984375
2018-01-10,52.27045440673828
2018-01-11,51.760440826416016
2018-01-12,51.9080696105957
2018-01-16,52.773765563964844
2018-01-17,53.733421325683594
2018-01-18,53.19654846191406
2018-01-19,53.458274841308594
2018-01-22,53.80052185058594
2018-01-23,53.86762237548828
2018-01-24,53.59248733520508
2018-01-25,53.464988708496094
2018-01-26,53.277061462402344
2018-01-29,52.62612533569336
2018-01-30,52.679813385009766
2018-01-31,52.60599136352539
2018-02-01,52.7267951965332
2018-02-02,51.80070114135742
2018-02-05,49.83443069458008
2018-02-06,49.86799240112305
2018-02-07,49.357967376708984
2018-02-08,48.035945892333984
2018-02-09,47.90171813964844
2018-02-12,48.190284729003906
2018-02-13,48.12318420410156
2018-02-14,48.26411819458008
2018-02-15,48.794254302978516
2018-02-16,47.51250457763672
2018-02-20,46.096527099609375
2018-02-21,45.277801513671875
2018-02-22,45.39189147949219
2018-02-23,46.317962646484375
2018-02-26,46.8011589050293
2018-02-27,45.54623031616211
2018-02-28,44.99594497680664
2018-03-01,44.88856506347656
2018-03-02,45.07648468017578
2018-03-05,45.250953674316406
2018-03-06,45.479122161865234
2018-03-07,45.27108383178711
2018-03-08,45.37608337402344
2018-03-09,45.53865051269531
2018-03-12,45.85701370239258
2018-03-13,45.63347625732422
2018-03-14,45.098365783691406
2018-03-15,44.33972930908203
2018-03-16,44.27198791503906
2018-03-19,43.31690979003906
2018-03-20,42.795352935791016
2018-03-21,41.98930358886719
2018-03-22,41.00035095214844
2018-03-23,40.661685943603516
2018-03-26,41.758995056152344
2018-03-27,41.115509033203125
2018-03-28,41.5693473815918
2018-03-29,42.19251251220703
2018-04-02,40.6820068359375
2018-04-03,40.803932189941406
2018-04-04,41.57611083984375
2018-04-05,41.5286979675293
2018-04-06,41.00714111328125
2018-04-09,41.08163070678711
2018-04-10,41.488059997558594
2018-04-11,41.68449401855469
2018-04-12,41.2780876159668
2018-04-13,41.2645378112793
2018-04-16,41.447418212890625
2018-04-17,41.78609848022461
2018-04-18,41.17646789550781
2018-04-19,40.458473205566406
2018-04-20,39.435665130615234
2018-04-23,39.06988525390625
2018-04-24,38.29093933105469
2018-04-25,38.507694244384766
2018-04-26,38.83281707763672
2018-04-27,39.05635070800781
2018-04-30,38.189334869384766
2018-05-01,37.728729248046875
2018-05-02,36.71269989013672
2018-05-03,37.2207145690918
2018-05-04,39.29342269897461
2018-05-07,39.848854064941406
2018-05-08,39.80143737792969
2018-05-09,39.61178207397461
2018-05-10,39.9911003112793
2018-05-11,40.12657165527344
2018-05-14,40.15365982055664
2018-05-15,39.9911003112793
2018-05-16,40.16044235229492
2018-05-17,39.74628448486328
2018-05-18,38.87686538696289
2018-05-21,38.64411163330078
2018-05-22,38.73310470581055
2018-05-23,39.00693130493164
2018-05-24,39.06169509887695
2018-05-25,39.54774856567383
2018-05-29,39.29445266723633
2018-05-30,40.28023147583008
2018-05-31,39.349212646484375
2018-06-01,39.46559524536133
2018-06-04,39.992713928222656
2018-06-05,39.65043258666992
2018-06-06,39.65043258666992
2018-06-07,39.47929382324219
2018-06-08,40.02695083618164
2018-06-11,40.99220275878906
2018-06-12,41.156497955322266
2018-06-13,41.14279556274414
2018-06-14,41.53300094604492
2018-06-15,42.17650604248047
2018-06-18,41.669921875
2018-06-19,42.53932571411133
2018-06-20,43.15544891357422
2018-06-21,42.83369445800781
2018-06-22,43.271820068359375
2018-06-25,43.34712219238281
2018-06-26,43.271820068359375
2018-06-27,42.91584777832031
2018-06-28,42.888450622558594
2018-06-29,43.00483322143555
2018-07-02,42.505088806152344
2018-07-03,42.881614685058594
2018-07-05,43.77840805053711
2018-07-06,44.10700607299805
2018-07-09,43.792091369628906
2018-07-10,43.8126220703125
2018-07-11,43.63463592529297
2018-07-12,43.56618118286133
2018-07-13,43.70995330810547
2018-07-16,42.881614685058594
2018-07-17,43.16229248046875
2018-07-18,42.162803649902344
2018-07-19,41.991668701171875
2018-07-20,41.54670333862305
2018-07-23,41.27970504760742
2018-07-24,40.848426818847656
2018-07-25,40.96481704711914
2018-07-26,41.4029426574707
2018-07-27,41.25232696533203
2018-07-30,41.266021728515625
2018-07-31,41.245487213134766
2018-08-01,40.58145523071289
2018-08-02,40.663612365722656
2018-08-03,44.141231536865234
2018-08-06,42.64885330200195
2018-08-07,41.97798156738281
2018-08-08,41.266021728515625
2018-08-09,41.0743408203125
2018-08-10,40.834747314453125
2018-08-13,40.58145523071289
2018-08-14,40.74574661254883
2018-08-15,40.45138168334961
2018-08-16,41.53418731689453
2018-08-17,42.219154357910156
2018-08-20,41.95623779296875
2018-08-21,41.402732849121094
2018-08-22,41.20208740234375
2018-08-23,40.68315505981445
2018-08-24,40.8422966003418
2018-08-27,41.215919494628906
2018-08-28,40.67623519897461
2018-08-29,41.029109954833984
2018-08-30,40.2818717956543
2018-08-31,40.316463470458984
2018-09-04,39.202518463134766
2018-09-05,39.4377555847168
2018-09-06,39.29938507080078
2018-09-07,39.15407943725586
2018-09-10,39.60382080078125
2018-09-11,39.96359634399414
2018-09-12,40.90456771850586
2018-09-13,41.16057205200195
2018-09-14,40.80078887939453
2018-09-17,40.3718147277832
2018-09-18,39.5069465637207
2018-09-19,39.36164855957031
2018-09-20,39.83213424682617
2018-09-21,39.520782470703125
2018-09-24,39.105655670166016
2018-09-25,38.51062774658203
2018-09-26,38.171600341796875
2018-09-27,38.08164978027344
2018-09-28,38.13008117675781
2018-10-01,38.42759704589844
2018-10-02,38.69743728637695
2018-10-03,38.469120025634766
2018-10-04,38.413761138916016
2018-10-05,38.669761657714844
2018-10-08,39.47927474975586
2018-10-09,38.79430389404297
2018-10-10,38.56598663330078
2018-10-11,37.23755645751953
2018-10-12,37.52814865112305
2018-10-15,37.687278747558594
2018-10-16,38.3584098815918
2018-10-17,39.02262496948242
2018-10-18,38.42759704589844
2018-10-19,39.82521438598633
2018-10-22,38.89116668701172
2018-10-23,39.161006927490234
2018-10-24,38.593650817871094
2018-10-25,38.732025146484375
2018-10-26,37.81182098388672
2018-10-29,38.413761138916016
2018-10-30,38.6420783996582
2018-10-31,38.033226013183594
2018-11-01,38.88425064086914
2018-11-02,35.099609375
2018-11-05,36.24814224243164
2018-11-06,36.98847198486328
2018-11-07,37.05073547363281
2018-11-08,36.884681701660156
2018-11-09,37.355167388916016
2018-11-12,37.13376235961914
2018-11-13,36.93312454223633
2018-11-14,36.42112350463867
2018-11-15,36.40361404418945
2018-11-16,36.46663284301758
2018-11-19,36.333595275878906
2018-11-20,35.668399810791016
2018-11-21,35.82243728637695
2018-11-23,35.73842239379883
2018-11-26,35.75942611694336
2018-11-27,36.270572662353516
2018-11-28,35.836448669433594
2018-11-29,35.84345245361328
2018-11-30,35.7944450378418
2018-12-03,36.00450134277344
2018-12-04,34.99620819091797
2018-12-06,34.67410659790039
2018-12-07,34.1069450378418
2018-12-10,33.798851013183594
2018-12-11,33.87588119506836
2018-12-12,33.791847229003906
2018-12-13,33.93889617919922
2018-12-14,33.231685638427734
2018-12-17,32.78355407714844
2018-12-18,32.31442642211914
2018-12-19,31.57220458984375
2018-12-20,31.404146194458008
2018-12-21,30.84398651123047
2018-12-24,29.78668212890625
2018-12-26,30.311838150024414
2018-12-27,30.640926361083984
2018-12-28,30.50790023803711
2018-12-31,30.13679313659668
2019-01-02,30.346853256225586
2019-01-03,30.32584571838379
2019-01-04,31.152084350585938
2019-01-07,31.74026870727539
2019-01-08,31.768268585205078
2019-01-09,31.600208282470703
2019-01-10,31.929304122924805
2019-01-11,31.93631362915039
2019-01-14,32.38444900512695
2019-01-15,32.84657669067383
2019-01-16,32.79756546020508
2019-01-17,32.96561813354492
2019-01-18,33.280704498291016
2019-01-22,33.10565185546875
2019-01-23,32.95161437988281
2019-01-24,32.587501525878906
2019-01-25,32.73454284667969
2019-01-28,32.83957290649414
2019-01-29,32.8255729675293
2019-01-30,32.73454284667969
2019-01-31,33.65181350708008
2019-02-01,33.44175338745117
2019-02-04,33.42074203491211
2019-02-05,33.70783615112305
2019-02-06,33.39273452758789
2019-02-07,33.070640563964844
2019-02-08,33.231685638427734
2019-02-11,33.14066696166992
2019-02-12,33.686832427978516
2019-02-13,33.357723236083984
2019-02-14,33.147674560546875
2019-02-15,33.34371566772461
2019-02-19,33.448753356933594
2019-02-20,33.791847229003906
2019-02-21,33.73583984375
2019-02-22,24.472135543823242
2019-02-25,23.967992782592773
2019-02-26,23.19076156616211
2019-02-27,22.54657554626465
2019-02-28,23.239770889282227
2019-03-01,22.686616897583008
2019-03-04,23.26778221130371
2019-03-05,23.13474464416504
2019-03-06,23.008708953857422
2019-03-07,22.60467529296875
2019-03-08,22.75353240966797
2019-03-11,22.803144454956055
2019-03-12,22.675556182861328
2019-03-13,22.895294189453125
2019-03-14,22.590499877929688
2019-03-15,22.746440887451172
2019-03-18,22.703908920288086
2019-03-19,22.774791717529297
