Date,EFX
2015-10-09,105.4800033569336
2015-10-12,105.77999877929688
2015-10-13,104.08000183105469
2015-10-14,104.18000030517578
2015-10-15,105.83000183105469
2015-10-16,106.36000061035156
2015-10-19,106.86000061035156
2015-10-20,107.66999816894531
2015-10-21,105.9000015258789
2015-10-22,103.29000091552734
2015-10-23,106.02999877929688
2015-10-26,106.66000366210938
2015-10-27,106.91999816894531
2015-10-28,106.8499984741211
2015-10-29,106.66000366210938
2015-10-30,106.56999969482422
2015-11-02,107.66999816894531
2015-11-03,106.72000122070312
2015-11-04,106.3499984741211
2015-11-05,106.08999633789062
2015-11-06,106.05999755859375
2015-11-09,104.91000366210938
2015-11-10,105.44000244140625
2015-11-11,106.72000122070312
2015-11-12,105.94999694824219
2015-11-13,104.66999816894531
2015-11-16,106.94999694824219
2015-11-17,107.52999877929688
2015-11-18,110.55999755859375
2015-11-19,109.87999725341797
2015-11-20,110.22000122070312
2015-11-23,111.04000091552734
2015-11-24,110.05000305175781
2015-11-25,110.9800033569336
2015-11-27,112.31999969482422
2015-11-30,111.5
2015-12-01,112.5199966430664
2015-12-02,111.95999908447266
2015-12-03,109.3499984741211
2015-12-04,111.7699966430664
2015-12-07,111.43000030517578
2015-12-08,111.95999908447266
2015-12-09,109.91000366210938
2015-12-10,110.97000122070312
2015-12-11,107.77999877929688
2015-12-14,108.4000015258789
2015-12-15,109.23999786376953
2015-12-16,112.94999694824219
2015-12-17,113.19999694824219
2015-12-18,109.62999725341797
2015-12-21,110.98999786376953
2015-12-22,111.63999938964844
2015-12-23,112.88999938964844
2015-12-24,112.75
2015-12-28,113.06999969482422
2015-12-29,113.61000061035156
2015-12-30,112.7699966430664
2015-12-31,111.37000274658203
2016-01-04,109.44999694824219
2016-01-05,110.11000061035156
2016-01-06,109.2300033569336
2016-01-07,105.29000091552734
2016-01-08,102.23999786376953
2016-01-11,101.83000183105469
2016-01-12,102.41999816894531
2016-01-13,101.04000091552734
2016-01-14,103.45999908447266
2016-01-15,102.86000061035156
2016-01-19,103.86000061035156
2016-01-20,101.68000030517578
2016-01-21,102.62000274658203
2016-01-22,104.83999633789062
2016-01-25,104.13999938964844
2016-01-26,104.8499984741211
2016-01-27,102.9800033569336
2016-01-28,101.7699966430664
2016-01-29,105.80000305175781
2016-02-01,106.91999816894531
2016-02-02,103.75
2016-02-03,103.16999816894531
2016-02-04,103.66999816894531
2016-02-05,99.87999725341797
2016-02-08,93.9000015258789
2016-02-09,93.22000122070312
2016-02-10,94.5199966430664
2016-02-11,93.44999694824219
2016-02-12,97.47000122070312
2016-02-16,99.16999816894531
2016-02-17,101.79000091552734
2016-02-18,100.88999938964844
2016-02-19,100.98999786376953
2016-02-22,103.36000061035156
2016-02-23,103.13999938964844
2016-02-24,104.44000244140625
2016-02-25,106.52999877929688
2016-02-26,106.37000274658203
2016-02-29,104.87999725341797
2016-03-01,106.48999786376953
2016-03-02,107.0
2016-03-03,107.12999725341797
2016-03-04,107.66000366210938
2016-03-07,106.08000183105469
2016-03-08,106.0
2016-03-09,106.76000213623047
2016-03-10,106.77999877929688
2016-03-11,108.44999694824219
2016-03-14,109.70999908447266
2016-03-15,109.5
2016-03-16,110.12999725341797
2016-03-17,111.30999755859375
2016-03-18,112.51000213623047
2016-03-21,112.22000122070312
2016-03-22,112.51000213623047
2016-03-23,111.54000091552734
2016-03-24,111.2300033569336
2016-03-28,111.94999694824219
2016-03-29,112.8499984741211
2016-03-30,113.9000015258789
2016-03-31,114.29000091552734
2016-04-01,116.58999633789062
2016-04-04,115.41999816894531
2016-04-05,114.56999969482422
2016-04-06,115.44999694824219
2016-04-07,113.77999877929688
2016-04-08,115.0199966430664
2016-04-11,113.69000244140625
2016-04-12,113.4800033569336
2016-04-13,114.94999694824219
2016-04-14,115.97000122070312
2016-04-15,116.18000030517578
2016-04-18,116.75
2016-04-19,116.41000366210938
2016-04-20,117.33000183105469
2016-04-21,115.91000366210938
2016-04-22,115.70999908447266
2016-04-25,116.30999755859375
2016-04-26,117.18000030517578
2016-04-27,118.61000061035156
2016-04-28,120.31999969482422
2016-04-29,120.25
2016-05-02,121.22000122070312
2016-05-03,120.08999633789062
2016-05-04,119.30000305175781
2016-05-05,120.04000091552734
2016-05-06,119.91999816894531
2016-05-09,120.97000122070312
2016-05-10,124.58999633789062
2016-05-11,122.18000030517578
2016-05-12,122.6500015258789
2016-05-13,122.58999633789062
2016-05-16,123.69000244140625
2016-05-17,122.94000244140625
2016-05-18,122.41000366210938
2016-05-19,122.55000305175781
2016-05-20,122.87999725341797
2016-05-23,122.38999938964844
2016-05-24,125.16000366210938
2016-05-25,124.88999938964844
2016-05-26,125.06999969482422
2016-05-27,126.29000091552734
2016-05-31,125.7300033569336
2016-06-01,125.48999786376953
2016-06-02,126.30999755859375
2016-06-03,125.19999694824219
2016-06-06,125.81999969482422
2016-06-07,125.16999816894531
2016-06-08,125.95999908447266
2016-06-09,125.94000244140625
2016-06-10,123.9000015258789
2016-06-13,123.38999938964844
2016-06-14,122.37000274658203
2016-06-15,121.56999969482422
2016-06-16,122.3499984741211
2016-06-17,122.6500015258789
2016-06-20,124.19000244140625
2016-06-21,124.95999908447266
2016-06-22,125.1500015258789
2016-06-23,126.95999908447266
2016-06-24,122.08999633789062
2016-06-27,118.62999725341797
2016-06-28,121.98999786376953
2016-06-29,125.69999694824219
2016-06-30,128.39999389648438
2016-07-01,128.47000122070312
2016-07-05,128.89999389648438
2016-07-06,130.0399932861328
2016-07-07,130.41000366210938
2016-07-08,132.24000549316406
2016-07-11,132.4499969482422
2016-07-12,133.3699951171875
2016-07-13,133.4199981689453
2016-07-14,133.6199951171875
2016-07-15,134.0500030517578
2016-07-18,133.92999267578125
2016-07-19,134.5399932861328
2016-07-20,135.69000244140625
2016-07-21,134.8300018310547
2016-07-22,135.77999877929688
2016-07-25,136.42999267578125
2016-07-26,136.0399932861328
2016-07-27,135.3800048828125
2016-07-28,133.49000549316406
2016-07-29,132.4600067138672
2016-08-01,131.94000244140625
2016-08-02,130.82000732421875
2016-08-03,130.3699951171875
2016-08-04,131.27999877929688
2016-08-05,132.83999633789062
2016-08-08,131.36000061035156
2016-08-09,132.22000122070312
2016-08-10,132.38999938964844
2016-08-11,132.69000244140625
2016-08-12,132.36000061035156
2016-08-15,131.55999755859375
2016-08-16,130.30999755859375
2016-08-17,130.97999572753906
2016-08-18,131.41000366210938
2016-08-19,131.4199981689453
2016-08-22,131.57000732421875
2016-08-23,131.2899932861328
2016-08-24,130.4199981689453
2016-08-25,130.49000549316406
2016-08-26,131.47000122070312
2016-08-29,131.88999938964844
2016-08-30,132.10000610351562
2016-08-31,131.89999389648438
2016-09-01,133.08999633789062
2016-09-02,134.16000366210938
2016-09-06,135.10000610351562
2016-09-07,135.19000244140625
2016-09-08,134.67999267578125
2016-09-09,131.08999633789062
2016-09-12,133.0800018310547
2016-09-13,131.4600067138672
2016-09-14,131.89999389648438
2016-09-15,134.35000610351562
2016-09-16,132.2100067138672
2016-09-19,131.5500030517578
2016-09-20,131.85000610351562
2016-09-21,133.1199951171875
2016-09-22,133.66000366210938
2016-09-23,132.1300048828125
2016-09-26,131.30999755859375
2016-09-27,132.64999389648438
2016-09-28,134.4199981689453
2016-09-29,133.3300018310547
2016-09-30,134.5800018310547
2016-10-03,133.97000122070312
2016-10-04,133.27000427246094
2016-10-05,132.0500030517578
2016-10-06,132.2100067138672
2016-10-07,130.13999938964844
2016-10-10,131.11000061035156
2016-10-11,128.64999389648438
2016-10-12,130.02999877929688
2016-10-13,128.99000549316406
2016-10-14,130.35000610351562
2016-10-17,129.52999877929688
2016-10-18,130.27999877929688
2016-10-19,130.2100067138672
2016-10-20,129.52999877929688
2016-10-21,129.75999450683594
2016-10-24,131.19000244140625
2016-10-25,130.42999267578125
2016-10-26,128.7100067138672
2016-10-27,123.16999816894531
2016-10-28,122.0
2016-10-31,123.97000122070312
2016-11-01,123.63999938964844
2016-11-02,122.43000030517578
2016-11-03,122.97000122070312
2016-11-04,123.61000061035156
2016-11-07,126.08999633789062
2016-11-08,127.06999969482422
2016-11-09,122.52999877929688
2016-11-10,116.2300033569336
2016-11-11,114.02999877929688
2016-11-14,115.13999938964844
2016-11-15,118.1500015258789
2016-11-16,119.5
2016-11-17,121.80999755859375
2016-11-18,121.55999755859375
2016-11-21,121.5999984741211
2016-11-22,120.23999786376953
2016-11-23,120.06999969482422
2016-11-25,120.05999755859375
2016-11-28,119.19000244140625
2016-11-29,119.31999969482422
2016-11-30,114.44999694824219
2016-12-01,111.54000091552734
2016-12-02,114.02999877929688
2016-12-05,114.33000183105469
2016-12-06,113.5
2016-12-07,115.98999786376953
2016-12-08,117.5999984741211
2016-12-09,117.16000366210938
2016-12-12,117.02999877929688
2016-12-13,116.4800033569336
2016-12-14,115.8499984741211
2016-12-15,117.12999725341797
2016-12-16,116.97000122070312
2016-12-19,116.0199966430664
2016-12-20,116.08999633789062
2016-12-21,118.6500015258789
2016-12-22,118.91000366210938
2016-12-23,119.6500015258789
2016-12-27,118.58999633789062
2016-12-28,118.4800033569336
2016-12-29,118.66999816894531
2016-12-30,118.2300033569336
2017-01-03,118.76000213623047
2017-01-04,119.33999633789062
2017-01-05,119.9800033569336
2017-01-06,121.0
2017-01-09,119.83999633789062
2017-01-10,120.04000091552734
2017-01-11,120.5199966430664
2017-01-12,120.86000061035156
2017-01-13,120.30999755859375
2017-01-17,120.66000366210938
2017-01-18,120.26000213623047
2017-01-19,120.18000030517578
2017-01-20,118.08000183105469
2017-01-23,118.18000030517578
2017-01-24,118.87000274658203
2017-01-25,118.62999725341797
2017-01-26,117.83999633789062
2017-01-27,118.08999633789062
2017-01-30,117.33999633789062
2017-01-31,117.27999877929688
2017-02-01,117.20999908447266
2017-02-02,118.05000305175781
2017-02-03,120.3499984741211
2017-02-06,120.52999877929688
2017-02-07,121.13999938964844
2017-02-08,121.98999786376953
2017-02-09,128.1300048828125
2017-02-10,130.55999755859375
2017-02-13,130.1199951171875
2017-02-14,130.32000732421875
2017-02-15,130.05999755859375
2017-02-16,129.92999267578125
2017-02-17,130.13999938964844
2017-02-21,129.36000061035156
2017-02-22,129.05999755859375
2017-02-23,129.22000122070312
2017-02-24,129.3800048828125
2017-02-27,130.80999755859375
2017-02-28,131.11000061035156
2017-03-01,133.17999267578125
2017-03-02,132.91000366210938
2017-03-03,132.8000030517578
2017-03-06,132.05999755859375
2017-03-07,131.3699951171875
2017-03-08,131.80999755859375
2017-03-09,132.5500030517578
2017-03-10,133.25999450683594
2017-03-13,133.3800048828125
2017-03-14,133.49000549316406
2017-03-15,135.19000244140625
2017-03-16,135.0399932861328
2017-03-17,136.1199951171875
2017-03-20,135.6999969482422
2017-03-21,135.10000610351562
2017-03-22,136.97999572753906
2017-03-23,135.63999938964844
2017-03-24,135.92999267578125
2017-03-27,135.5500030517578
2017-03-28,136.2899932861328
2017-03-29,135.67999267578125
2017-03-30,136.55999755859375
2017-03-31,136.74000549316406
2017-04-03,136.10000610351562
2017-04-04,135.80999755859375
2017-04-05,136.39999389648438
2017-04-06,136.07000732421875
2017-04-07,136.22000122070312
2017-04-10,135.58999633789062
2017-04-11,135.74000549316406
2017-04-12,135.30999755859375
2017-04-13,134.86000061035156
2017-04-17,137.02999877929688
2017-04-18,137.2899932861328
2017-04-19,136.39999389648438
2017-04-20,137.30999755859375
2017-04-21,137.3300018310547
2017-04-24,139.24000549316406
2017-04-25,139.47000122070312
2017-04-26,138.74000549316406
2017-04-27,136.19000244140625
2017-04-28,135.30999755859375
2017-05-01,135.0
2017-05-02,136.47999572753906
2017-05-03,136.0800018310547
2017-05-04,136.86000061035156
2017-05-05,138.80999755859375
2017-05-08,137.22999572753906
2017-05-09,135.8699951171875
2017-05-10,135.91000366210938
2017-05-11,135.64999389648438
2017-05-12,135.0500030517578
2017-05-15,136.6300048828125
2017-05-16,135.67999267578125
2017-05-17,134.22999572753906
2017-05-18,135.27000427246094
2017-05-19,136.3699951171875
2017-05-22,137.3000030517578
2017-05-23,136.75999450683594
2017-05-24,136.38999938964844
2017-05-25,137.1300048828125
2017-05-26,136.42999267578125
2017-05-30,136.7100067138672
2017-05-31,136.8000030517578
2017-06-01,137.88999938964844
2017-06-02,137.61000061035156
2017-06-05,138.16000366210938
2017-06-06,137.1300048828125
2017-06-07,137.3800048828125
2017-06-08,135.4499969482422
2017-06-09,135.52000427246094
2017-06-12,136.8300018310547
2017-06-13,140.33999633789062
2017-06-14,141.00999450683594
2017-06-15,141.6199951171875
2017-06-16,142.5800018310547
2017-06-19,141.8000030517578
2017-06-20,139.55999755859375
2017-06-21,139.02999877929688
2017-06-22,138.92999267578125
2017-06-23,139.38999938964844
2017-06-26,139.42999267578125
2017-06-27,138.35000610351562
2017-06-28,139.50999450683594
2017-06-29,137.14999389648438
2017-06-30,137.4199981689453
2017-07-03,138.00999450683594
2017-07-05,139.5500030517578
2017-07-06,137.22000122070312
2017-07-07,138.3699951171875
2017-07-10,139.0
2017-07-11,138.92999267578125
2017-07-12,139.8000030517578
2017-07-13,139.1300048828125
2017-07-14,139.77000427246094
2017-07-17,140.05999755859375
2017-07-18,141.52000427246094
2017-07-19,142.72000122070312
2017-07-20,142.99000549316406
2017-07-21,143.88999938964844
2017-07-24,144.52000427246094
2017-07-25,144.8000030517578
2017-07-26,146.2100067138672
2017-07-27,142.67999267578125
2017-07-28,145.08999633789062
2017-07-31,145.44000244140625
2017-08-01,146.25999450683594
2017-08-02,145.49000549316406
2017-08-03,144.94000244140625
2017-08-04,145.42999267578125
2017-08-07,145.47000122070312
2017-08-08,142.3699951171875
2017-08-09,142.94000244140625
2017-08-10,142.05999755859375
2017-08-11,141.35000610351562
2017-08-14,142.80999755859375
2017-08-15,142.8800048828125
2017-08-16,143.0
2017-08-17,140.6300048828125
2017-08-18,139.88999938964844
2017-08-21,139.83999633789062
2017-08-22,142.22000122070312
2017-08-23,140.97999572753906
2017-08-24,140.3800048828125
2017-08-25,140.6999969482422
2017-08-28,140.6199951171875
2017-08-29,140.8000030517578
2017-08-30,141.4199981689453
2017-08-31,142.47000122070312
2017-09-01,141.58999633789062
2017-09-05,141.10000610351562
2017-09-06,141.38999938964844
2017-09-07,142.72000122070312
2017-09-08,123.2300033569336
2017-09-11,113.12000274658203
2017-09-12,115.95999908447266
2017-09-13,98.98999786376953
2017-09-14,96.66000366210938
2017-09-15,92.9800033569336
2017-09-18,94.37999725341797
2017-09-19,94.87000274658203
2017-09-20,96.0
2017-09-21,98.25
2017-09-22,105.04000091552734
2017-09-25,105.08999633789062
2017-09-26,106.05000305175781
2017-09-27,106.44000244140625
2017-09-28,106.37000274658203
2017-09-29,105.98999786376953
2017-10-02,107.80999755859375
2017-10-03,110.44999694824219
2017-10-04,111.93000030517578
2017-10-05,112.97000122070312
2017-10-06,111.33999633789062
2017-10-09,112.25
2017-10-10,113.54000091552734
2017-10-11,110.5
2017-10-12,108.80999755859375
2017-10-13,109.5
2017-10-16,108.69999694824219
2017-10-17,108.58000183105469
2017-10-18,110.62000274658203
2017-10-19,110.51000213623047
2017-10-20,109.97000122070312
2017-10-23,109.36000061035156
2017-10-24,108.80000305175781
2017-10-25,107.54000091552734
2017-10-26,108.94999694824219
2017-10-27,109.38999938964844
2017-10-30,109.01000213623047
2017-10-31,108.52999877929688
2017-11-01,109.80000305175781
2017-11-02,108.91999816894531
2017-11-03,108.69999694824219
2017-11-06,108.02999877929688
2017-11-07,107.41999816894531
2017-11-08,107.19999694824219
2017-11-09,108.94999694824219
2017-11-10,108.73999786376953
2017-11-13,108.79000091552734
2017-11-14,109.30999755859375
2017-11-15,110.20999908447266
2017-11-16,109.58000183105469
2017-11-17,111.37000274658203
2017-11-20,110.91000366210938
2017-11-21,110.70999908447266
2017-11-22,109.80999755859375
2017-11-24,109.9000015258789
2017-11-27,110.5
2017-11-28,112.08999633789062
2017-11-29,112.6500015258789
2017-11-30,114.12000274658203
2017-12-01,112.93000030517578
2017-12-04,113.4000015258789
2017-12-05,114.38999938964844
2017-12-06,115.69000244140625
2017-12-07,116.83000183105469
2017-12-08,117.4000015258789
2017-12-11,118.5199966430664
2017-12-12,118.22000122070312
2017-12-13,117.4000015258789
2017-12-14,118.19000244140625
2017-12-15,119.51000213623047
2017-12-18,118.33000183105469
2017-12-19,119.44000244140625
2017-12-20,118.88999938964844
2017-12-21,119.56999969482422
2017-12-22,119.7300033569336
2017-12-26,118.9800033569336
2017-12-27,119.77999877929688
2017-12-28,119.7300033569336
2017-12-29,117.91999816894531
2018-01-02,119.54000091552734
2018-01-03,120.16000366210938
2018-01-04,121.63999938964844
2018-01-05,122.83000183105469
2018-01-08,121.98999786376953
2018-01-09,122.25
2018-01-10,121.18000030517578
2018-01-11,121.48999786376953
2018-01-12,122.8499984741211
2018-01-16,122.16000366210938
2018-01-17,123.22000122070312
2018-01-18,122.83999633789062
2018-01-19,124.52999877929688
2018-01-22,125.0
2018-01-23,124.98999786376953
2018-01-24,125.7300033569336
2018-01-25,126.75
2018-01-26,127.48999786376953
2018-01-29,124.7699966430664
2018-01-30,123.08000183105469
2018-01-31,124.93000030517578
2018-02-01,124.1500015258789
2018-02-02,121.48999786376953
2018-02-05,118.4000015258789
2018-02-06,118.41000366210938
2018-02-07,117.5999984741211
2018-02-08,114.0
2018-02-09,112.19999694824219
2018-02-12,114.4000015258789
2018-02-13,114.55000305175781
2018-02-14,114.05000305175781
2018-02-15,117.16999816894531
2018-02-16,117.45999908447266
2018-02-20,115.55000305175781
2018-02-21,113.83000183105469
2018-02-22,115.20999908447266
2018-02-23,115.4000015258789
2018-02-26,115.04000091552734
2018-02-27,114.19000244140625
2018-02-28,113.0
2018-03-01,111.5
2018-03-02,117.2300033569336
2018-03-05,121.3499984741211
2018-03-06,121.38999938964844
2018-03-07,121.12000274658203
2018-03-08,120.95999908447266
2018-03-09,124.91999816894531
2018-03-12,124.87000274658203
2018-03-13,123.73999786376953
2018-03-14,123.19000244140625
2018-03-15,123.6500015258789
2018-03-16,123.45999908447266
2018-03-19,122.26000213623047
2018-03-20,123.08999633789062
2018-03-21,121.06999969482422
2018-03-22,117.62999725341797
2018-03-23,115.8499984741211
2018-03-26,117.97000122070312
2018-03-27,116.41999816894531
2018-03-28,119.04000091552734
2018-03-29,117.80999755859375
2018-04-02,114.94999694824219
2018-04-03,118.37999725341797
2018-04-04,119.08000183105469
2018-04-05,119.62000274658203
2018-04-06,117.58000183105469
2018-04-09,116.8499984741211
2018-04-10,117.9800033569336
2018-04-11,117.30999755859375
2018-04-12,116.91000366210938
2018-04-13,116.0
2018-04-16,116.66000366210938
2018-04-17,118.9000015258789
2018-04-18,118.4000015258789
2018-04-19,118.77999877929688
2018-04-20,118.87999725341797
2018-04-23,119.62000274658203
2018-04-24,119.12999725341797
2018-04-25,119.83999633789062
2018-04-26,115.97000122070312
2018-04-27,114.27999877929688
2018-04-30,112.05000305175781
2018-05-01,113.02999877929688
2018-05-02,112.70999908447266
2018-05-03,112.5
2018-05-04,112.45999908447266
2018-05-07,113.0
2018-05-08,111.26000213623047
2018-05-09,113.86000061035156
2018-05-10,114.81999969482422
2018-05-11,114.72000122070312
2018-05-14,113.48999786376953
2018-05-15,114.0199966430664
2018-05-16,114.47000122070312
2018-05-17,114.66999816894531
2018-05-18,114.70999908447266
2018-05-21,116.48999786376953
2018-05-22,115.63999938964844
2018-05-23,115.75
2018-05-24,114.66000366210938
2018-05-25,115.20999908447266
2018-05-29,113.91000366210938
2018-05-30,114.5199966430664
2018-05-31,113.95999908447266
2018-06-01,114.29000091552734
2018-06-04,116.79000091552734
2018-06-05,117.5199966430664
2018-06-06,124.72000122070312
2018-06-07,126.48999786376953
2018-06-08,127.81999969482422
2018-06-11,124.44000244140625
2018-06-12,124.6500015258789
2018-06-13,125.08000183105469
2018-06-14,125.33999633789062
2018-06-15,124.01000213623047
2018-06-18,124.79000091552734
2018-06-19,126.0199966430664
2018-06-20,128.02999877929688
2018-06-21,127.22000122070312
2018-06-22,126.5999984741211
2018-06-25,124.58000183105469
2018-06-26,124.45999908447266
2018-06-27,122.98999786376953
2018-06-28,126.16000366210938
2018-06-29,125.11000061035156
2018-07-02,124.2300033569336
2018-07-03,124.12999725341797
2018-07-05,126.16999816894531
2018-07-06,127.23999786376953
2018-07-09,128.52999877929688
2018-07-10,128.6300048828125
2018-07-11,128.66000366210938
2018-07-12,128.5500030517578
2018-07-13,126.98999786376953
2018-07-16,126.63999938964844
2018-07-17,125.87999725341797
2018-07-18,126.19999694824219
2018-07-19,125.86000061035156
2018-07-20,126.51000213623047
2018-07-23,127.08000183105469
2018-07-24,127.19000244140625
2018-07-25,127.69999694824219
2018-07-26,123.25
2018-07-27,123.48999786376953
2018-07-30,125.55000305175781
2018-07-31,125.5
2018-08-01,125.22000122070312
2018-08-02,125.77999877929688
2018-08-03,127.76000213623047
2018-08-06,128.0500030517578
2018-08-07,127.56999969482422
2018-08-08,127.4800033569336
2018-08-09,128.39999389648438
2018-08-10,128.36000061035156
2018-08-13,128.83999633789062
2018-08-14,129.52000427246094
2018-08-15,129.02999877929688
2018-08-16,129.75999450683594
2018-08-17,133.08999633789062
2018-08-20,132.85000610351562
2018-08-21,134.27999877929688
2018-08-22,134.2899932861328
2018-08-23,135.1999969482422
2018-08-24,132.57000732421875
2018-08-27,132.3000030517578
2018-08-28,132.60000610351562
2018-08-29,133.88999938964844
2018-08-30,133.3800048828125
2018-08-31,133.97000122070312
2018-09-04,134.6199951171875
2018-09-05,134.5399932861328
2018-09-06,135.75999450683594
2018-09-07,135.91000366210938
2018-09-10,134.55999755859375
2018-09-11,134.83999633789062
2018-09-12,135.64999389648438
2018-09-13,135.89999389648438
2018-09-14,136.67999267578125
2018-09-17,135.94000244140625
2018-09-18,138.05999755859375
2018-09-19,134.32000732421875
2018-09-20,133.52999877929688
2018-09-21,133.41000366210938
2018-09-24,131.88999938964844
2018-09-25,131.74000549316406
2018-09-26,130.86000061035156
2018-09-27,130.38999938964844
2018-09-28,130.57000732421875
2018-10-01,130.7899932861328
2018-10-02,132.38999938964844
2018-10-03,131.7899932861328
2018-10-04,128.25999450683594
2018-10-05,129.22000122070312
2018-10-08,127.5
2018-10-09,127.30000305175781
2018-10-10,122.29000091552734
2018-10-11,118.5199966430664
2018-10-12,123.05000305175781
2018-10-15,123.0999984741211
2018-10-16,124.45999908447266
2018-10-17,124.2699966430664
2018-10-18,123.3499984741211
2018-10-19,123.55999755859375
2018-10-22,122.94999694824219
2018-10-23,119.04000091552734
2018-10-24,115.36000061035156
2018-10-25,98.30999755859375
2018-10-26,97.19000244140625
2018-10-29,96.62000274658203
2018-10-30,99.02999877929688
2018-10-31,101.44000244140625
2018-11-01,104.73999786376953
2018-11-02,103.86000061035156
2018-11-05,103.91999816894531
2018-11-06,103.55999755859375
2018-11-07,103.87000274658203
2018-11-08,101.98999786376953
2018-11-09,102.12000274658203
2018-11-12,100.37999725341797
2018-11-13,100.37999725341797
2018-11-14,97.7300033569336
2018-11-15,99.62999725341797
2018-11-16,100.91999816894531
2018-11-19,101.5199966430664
2018-11-20,100.88999938964844
2018-11-21,101.0
2018-11-23,101.05999755859375
2018-11-26,102.26000213623047
2018-11-27,103.0
2018-11-28,105.76000213623047
2018-11-29,102.80000305175781
2018-11-30,102.66999816894531
2018-12-03,102.9800033569336
2018-12-04,99.27999877929688
2018-12-06,100.31999969482422
2018-12-07,99.36000061035156
2018-12-10,98.44000244140625
2018-12-11,97.04000091552734
2018-12-12,98.05000305175781
2018-12-13,97.12000274658203
2018-12-14,97.18000030517578
2018-12-17,97.23999786376953
2018-12-18,95.12000274658203
2018-12-19,94.2300033569336
2018-12-20,91.27999877929688
2018-12-21,91.0
2018-12-24,90.0
2018-12-26,92.69999694824219
2018-12-27,94.12999725341797
2018-12-28,92.86000061035156
2018-12-31,93.12999725341797
2019-01-02,93.04000091552734
2019-01-03,91.33999633789062
2019-01-04,94.25
2019-01-07,93.68000030517578
2019-01-08,94.38999938964844
2019-01-09,96.0
2019-01-10,96.66000366210938
2019-01-11,96.6500015258789
2019-01-14,96.16999816894531
2019-01-15,97.41000366210938
2019-01-16,98.41000366210938
2019-01-17,101.05000305175781
2019-01-18,104.23999786376953
2019-01-22,103.62000274658203
2019-01-23,104.0199966430664
2019-01-24,103.81999969482422
2019-01-25,105.62999725341797
2019-01-28,105.20999908447266
2019-01-29,104.91000366210938
2019-01-30,105.9000015258789
2019-01-31,107.0199966430664
2019-02-01,107.94000244140625
2019-02-04,107.7699966430664
2019-02-05,107.77999877929688
2019-02-06,107.06999969482422
2019-02-07,106.5999984741211
2019-02-08,106.87999725341797
2019-02-11,107.25
2019-02-12,108.41999816894531
2019-02-13,108.5
2019-02-14,108.93000030517578
2019-02-15,109.30999755859375
2019-02-19,109.31999969482422
2019-02-20,108.12999725341797
2019-02-21,110.48999786376953
2019-02-22,110.76000213623047
2019-02-25,110.38999938964844
2019-02-26,110.94999694824219
2019-02-27,108.73999786376953
2019-02-28,109.51000213623047
2019-03-01,110.45999908447266
2019-03-04,110.22000122070312
2019-03-05,109.91000366210938
2019-03-06,109.37999725341797
2019-03-07,108.70999908447266
2019-03-08,108.52999877929688
2019-03-11,110.04000091552734
2019-03-12,111.08999633789062
2019-03-13,111.56999969482422
2019-03-14,110.31999969482422
2019-03-15,111.0199966430664
2019-03-18,112.70999908447266
2019-03-19,113.43000030517578
2019-03-20,112.44999694824219
2019-03-21,115.0
2019-03-22,112.87999725341797
2019-03-25,112.37000274658203
2019-03-26,113.36000061035156
2019-03-27,114.91999816894531
2019-03-28,116.77999877929688
2019-03-29,118.5
2019-04-01,119.5199966430664
2019-04-02,120.2300033569336
