Date,LNT
2016-01-11,22.297502517700195
2016-01-12,22.118152618408203
2016-01-13,22.13249397277832
2016-01-14,22.466100692749023
2016-01-15,22.39076805114746
2016-01-19,22.627517700195312
2016-01-20,22.154020309448242
2016-01-21,22.085866928100586
2016-01-22,22.641868591308594
2016-01-25,22.369247436523438
2016-01-26,22.562950134277344
2016-01-27,22.551362991333008
2016-01-28,23.040191650390625
2016-01-29,23.659372329711914
2016-02-01,23.88387680053711
2016-02-02,24.064929962158203
2016-02-03,24.550142288208008
2016-02-04,24.43063735961914
2016-02-05,24.539274215698242
2016-02-08,24.60444450378418
2016-02-09,24.749290466308594
2016-02-10,24.727561950683594
2016-02-11,24.325634002685547
2016-02-12,24.245962142944336
2016-02-16,24.24959373474121
2016-02-17,24.050439834594727
2016-02-18,24.405296325683594
2016-02-19,24.303913116455078
2016-02-22,24.550142288208008
2016-02-23,24.897750854492188
2016-02-24,25.046201705932617
2016-02-25,25.357608795166016
2016-02-26,24.66238021850586
2016-02-29,24.60444450378418
2016-03-01,24.60444450378418
2016-03-02,24.803598403930664
2016-03-03,24.868785858154297
2016-03-04,25.115007400512695
2016-03-07,25.187429428100586
2016-03-08,25.498823165893555
2016-03-09,25.647287368774414
2016-03-10,25.607460021972656
2016-03-11,25.654523849487305
2016-03-14,25.629182815551758
2016-03-15,25.86092185974121
2016-03-16,26.089040756225586
2016-03-17,26.302682876586914
2016-03-18,26.223018646240234
2016-03-21,26.067317962646484
2016-03-22,26.04560089111328
2016-03-23,26.288198471069336
2016-03-24,26.429414749145508
2016-03-28,26.367856979370117
2016-03-29,26.849443435668945
2016-03-30,26.75530242919922
2016-03-31,26.896514892578125
2016-04-01,27.168088912963867
2016-04-04,27.124635696411133
2016-04-05,26.617712020874023
2016-04-06,26.603225708007812
2016-04-07,26.585111618041992
2016-04-08,26.711843490600586
2016-04-11,26.483728408813477
2016-04-12,26.668394088745117
2016-04-13,26.40406608581543
2016-04-14,26.295433044433594
2016-04-15,26.545286178588867
2016-04-18,26.585111618041992
2016-04-19,26.509069442749023
2016-04-20,25.672632217407227
2016-04-21,24.904991149902344
2016-04-22,25.020858764648438
2016-04-25,24.970163345336914
2016-04-26,25.002761840820312
2016-04-27,25.31244468688965
2016-04-28,25.39280128479004
2016-04-29,25.754344940185547
2016-05-02,26.03190040588379
2016-05-03,26.042863845825195
2016-05-04,26.349639892578125
2016-05-05,26.477458953857422
2016-05-06,26.45189094543457
2016-05-09,26.638147354125977
2016-05-10,26.733102798461914
2016-05-11,26.80613899230957
2016-05-12,27.061784744262695
2016-05-13,26.941272735595703
2016-05-16,27.014320373535156
2016-05-17,26.28754234313965
2016-05-18,25.820087432861328
2016-05-19,26.10494613647461
2016-05-20,26.229114532470703
2016-05-23,26.112253189086914
2016-05-24,26.579710006713867
2016-05-25,26.60892677307129
2016-05-26,26.828054428100586
2016-05-27,26.90841293334961
2016-05-31,27.061784744262695
2016-06-01,27.2443904876709
2016-06-02,27.31743049621582
2016-06-03,27.98210334777832
2016-06-06,27.960189819335938
2016-06-07,28.135501861572266
2016-06-08,28.3984432220459
2016-06-09,28.792871475219727
2016-06-10,28.478792190551758
2016-06-13,28.35462188720703
2016-06-14,28.566431045532227
2016-06-15,28.252363204956055
2016-06-16,28.35462188720703
2016-06-17,28.42034912109375
2016-06-20,28.405738830566406
2016-06-21,28.522607803344727
2016-06-22,28.223148345947266
2016-06-23,28.340003967285156
2016-06-24,28.690616607666016
2016-06-27,29.106948852539062
2016-06-28,29.077726364135742
2016-06-29,29.08502769470215
2016-06-30,28.99738883972168
2016-07-01,29.501375198364258
2016-07-05,29.85197639465332
2016-07-06,29.786226272583008
2016-07-07,29.106948852539062
2016-07-08,29.618236541748047
2016-07-11,29.55249786376953
2016-07-12,28.73443603515625
2016-07-13,29.00469398498535
2016-07-14,28.73443603515625
2016-07-15,28.785564422607422
2016-07-18,28.902427673339844
2016-07-19,28.931644439697266
2016-07-20,28.887821197509766
2016-07-21,29.01930046081543
2016-07-22,29.472150802612305
2016-07-25,29.508670806884766
2016-07-26,29.282243728637695
2016-07-27,29.027650833129883
2016-07-28,29.402917861938477
2016-07-29,29.61629867553711
2016-08-01,29.631011962890625
2016-08-02,29.741384506225586
2016-08-03,29.520647048950195
2016-08-04,29.528003692626953
2016-08-05,28.98349952697754
2016-08-08,28.90256690979004
2016-08-09,28.87312889099121
2016-08-10,28.887853622436523
2016-08-11,28.990873336791992
2016-08-12,29.0938777923584
2016-08-15,28.65239143371582
2016-08-16,28.107894897460938
2016-08-17,28.637678146362305
2016-08-18,29.071800231933594
2016-08-19,28.578807830810547
2016-08-22,28.755399703979492
2016-08-23,28.387496948242188
2016-08-24,28.56410026550293
2016-08-25,28.60089111328125
2016-08-26,27.9018611907959
2016-08-29,28.144683837890625
2016-08-30,27.84300422668457
2016-08-31,27.923948287963867
2016-09-01,27.717910766601562
2016-09-02,28.115238189697266
2016-09-06,28.55673599243164
2016-09-07,28.681819915771484
2016-09-08,28.59352684020996
2016-09-09,27.335289001464844
2016-09-12,27.75469970703125
2016-09-13,27.49717140197754
2016-09-14,27.636966705322266
2016-09-15,27.93130111694336
2016-09-16,28.277128219604492
2016-09-19,28.527297973632812
2016-09-20,28.586172103881836
2016-09-21,29.211599349975586
2016-09-22,29.417633056640625
2016-09-23,29.513286590576172
2016-09-26,29.6236572265625
2016-09-27,29.19688606262207
2016-09-28,28.98349952697754
2016-09-29,28.59352684020996
2016-09-30,28.188827514648438
2016-10-03,27.813568115234375
2016-10-04,27.173419952392578
2016-10-05,27.06304168701172
2016-10-06,26.996826171875
2016-10-07,26.88645362854004
2016-10-10,27.136632919311523
2016-10-11,26.76136016845703
2016-10-12,27.16606330871582
2016-10-13,27.394155502319336
2016-10-14,27.202852249145508
2016-10-17,27.37943458557129
2016-10-18,27.504528045654297
2016-10-19,27.438312530517578
2016-10-20,27.460386276245117
2016-10-21,27.27642822265625
2016-10-24,27.460386276245117
2016-10-25,27.511882781982422
2016-10-26,27.578113555908203
2016-10-27,27.45500373840332
2016-10-28,27.610740661621094
2016-10-31,28.2188777923584
2016-11-01,27.751651763916016
2016-11-02,27.425334930419922
2016-11-03,27.506908416748047
2016-11-04,27.314090728759766
2016-11-07,28.12987518310547
2016-11-08,28.5526065826416
2016-11-09,27.29925537109375
2016-11-10,26.3203067779541
2016-11-11,26.223899841308594
2016-11-14,26.335142135620117
2016-11-15,26.7133731842041
2016-11-16,26.535385131835938
2016-11-17,26.557634353637695
2016-11-18,26.431556701660156
2016-11-21,26.57246971130371
2016-11-22,26.79495620727539
2016-11-23,26.513134002685547
2016-11-25,26.95811653137207
2016-11-28,27.506908416748047
2016-11-29,27.625568389892578
2016-11-30,26.639209747314453
2016-12-01,26.335142135620117
2016-12-02,26.691118240356445
2016-12-05,26.750450134277344
2016-12-06,26.757869720458984
2016-12-07,27.047100067138672
2016-12-08,27.024858474731445
2016-12-09,27.314090728759766
2016-12-12,27.595901489257812
2016-12-13,27.818397521972656
2016-12-14,27.158353805541992
2016-12-15,27.447587966918945
2016-12-16,27.892559051513672
2016-12-19,28.011219024658203
2016-12-20,28.033466339111328
2016-12-21,27.95189094543457
2016-12-22,28.0408878326416
2016-12-23,28.077978134155273
2016-12-27,28.181795120239258
2016-12-28,27.840646743774414
2016-12-29,28.32270622253418
2016-12-30,28.1002254486084
2017-01-03,28.12987518310547
2017-01-04,28.300457000732422
2017-01-05,28.263370513916016
2017-01-06,28.033466339111328
2017-01-09,27.6478271484375
2017-01-10,27.61815643310547
2017-01-11,27.996381759643555
2017-01-12,27.92222023010254
2017-01-13,27.803569793701172
2017-01-17,27.996381759643555
2017-01-18,27.959306716918945
2017-01-19,27.6478271484375
2017-01-20,27.707162857055664
2017-01-23,27.46240997314453
2017-01-24,27.403087615966797
2017-01-25,27.358598709106445
2017-01-26,27.403087615966797
2017-01-27,27.59383773803711
2017-01-30,27.57138442993164
2017-01-31,28.16230583190918
2017-02-01,27.66114616394043
2017-02-02,28.057592391967773
2017-02-03,28.289470672607422
2017-02-06,28.16979217529297
2017-02-07,28.27450942993164
2017-02-08,28.536312103271484
2017-02-09,28.16230583190918
2017-02-10,28.319400787353516
2017-02-13,28.416629791259766
2017-02-14,28.17726707458496
2017-02-15,28.080028533935547
2017-02-16,28.37174415588379
2017-02-17,28.483951568603516
2017-02-21,28.74574851989746
2017-02-22,28.910324096679688
2017-02-23,29.25438690185547
2017-02-24,29.56108283996582
2017-02-27,29.20951271057129
2017-02-28,29.531143188476562
2017-03-01,29.231950759887695
2017-03-02,29.359121322631836
2017-03-03,29.314226150512695
2017-03-06,29.30674934387207
2017-03-07,29.38155746459961
2017-03-08,28.715831756591797
2017-03-09,28.64850616455078
2017-03-10,28.88038444519043
2017-03-13,28.985111236572266
2017-03-14,29.074878692626953
2017-03-15,29.605953216552734
2017-03-16,29.26935386657715
2017-03-17,29.591001510620117
2017-03-20,29.246912002563477
2017-03-21,29.695707321166992
2017-03-22,29.75556182861328
2017-03-23,29.800432205200195
2017-03-24,29.994911193847656
2017-03-27,29.964996337890625
2017-03-28,30.009878158569336
2017-03-29,29.905153274536133
2017-03-30,29.598464965820312
2017-03-31,29.62839698791504
2017-04-03,29.61342430114746
2017-04-04,29.8228759765625
2017-04-05,29.905153274536133
2017-04-06,29.8228759765625
2017-04-07,29.695707321166992
2017-04-10,29.70319938659668
2017-04-11,29.695707321166992
2017-04-12,29.83783531188965
2017-04-13,29.63587760925293
2017-04-17,29.830360412597656
2017-04-18,30.032312393188477
2017-04-19,29.77799415588379
2017-04-20,29.71068000793457
2017-04-21,29.890193939208984
2017-04-24,29.97246742248535
2017-04-25,29.92759895324707
2017-04-26,29.76549530029297
2017-04-27,29.94645118713379
2017-04-28,29.644874572753906
2017-05-01,29.4789981842041
2017-05-02,29.720260620117188
2017-05-03,29.62224769592285
2017-05-04,30.059537887573242
2017-05-05,30.202787399291992
2017-05-08,29.99921989440918
2017-05-09,29.833349227905273
2017-05-10,29.795663833618164
2017-05-11,29.70519256591797
2017-05-12,29.863513946533203
2017-05-15,29.99168586730957
2017-05-16,29.690107345581055
2017-05-17,29.87104606628418
2017-05-18,30.021835327148438
2017-05-19,29.96906089782715
2017-05-22,30.444055557250977
2017-05-23,30.843639373779297
2017-05-24,31.001955032348633
2017-05-25,31.333698272705078
2017-05-26,31.182893753051758
2017-05-30,31.265844345092773
2017-05-31,31.265844345092773
2017-06-01,31.3864688873291
2017-06-02,31.537260055541992
2017-06-05,31.394001007080078
2017-06-06,31.25829315185547
2017-06-07,31.371387481689453
2017-06-08,31.099966049194336
2017-06-09,31.107501983642578
2017-06-12,31.0396671295166
2017-06-13,31.099966049194336
2017-06-14,31.341232299804688
2017-06-15,31.41663360595703
2017-06-16,31.801130294799805
2017-06-19,31.55987548828125
2017-06-20,31.544797897338867
2017-06-21,31.514629364013672
2017-06-22,31.356306076049805
2017-06-23,31.250768661499023
2017-06-26,31.431699752807617
2017-06-27,31.001955032348633
2017-06-28,30.8134822845459
2017-06-29,30.496822357177734
2017-06-30,30.285717010498047
2017-07-03,30.07461166381836
2017-07-05,29.97660255432129
2017-07-06,29.908748626708984
2017-07-07,29.938899993896484
2017-07-10,29.825820922851562
2017-07-11,29.848426818847656
2017-07-12,30.06708335876465
2017-07-13,29.953981399536133
2017-07-14,30.134944915771484
2017-07-17,30.25556182861328
2017-07-18,30.3686580657959
2017-07-19,30.534523010253906
2017-07-20,30.919029235839844
2017-07-21,31.19799041748047
2017-07-24,30.79085350036621
2017-07-25,30.572221755981445
2017-07-26,30.8134822845459
2017-07-27,30.946439743041992
2017-07-28,30.748891830444336
2017-07-31,30.79448127746582
2017-08-01,31.02242088317871
2017-08-02,31.11359405517578
2017-08-03,31.219959259033203
2017-08-04,31.219959259033203
2017-08-07,31.36433219909668
2017-08-08,31.584667205810547
2017-08-09,31.539073944091797
2017-08-10,31.6302547454834
2017-08-11,31.43271827697754
2017-08-14,31.660654067993164
2017-08-15,31.84300994873047
2017-08-16,31.972164154052734
2017-08-17,31.73662757873535
2017-08-18,32.09373474121094
2017-08-21,32.215293884277344
2017-08-22,32.458438873291016
2017-08-23,32.678775787353516
2017-08-24,32.56480026245117
2017-08-25,32.5723991394043
2017-08-28,32.731964111328125
2017-08-29,32.71675491333008
2017-08-30,32.496421813964844
2017-08-31,32.47361755371094
2017-09-01,32.344451904296875
2017-09-05,32.60279846191406
2017-09-06,32.367252349853516
2017-09-07,32.63319396972656
2017-09-08,32.81553268432617
2017-09-11,33.12704849243164
2017-09-12,32.48121643066406
2017-09-13,32.25328826904297
2017-09-14,32.61037826538086
2017-09-15,32.5952033996582
2017-09-18,32.28368377685547
2017-09-19,32.3140754699707
2017-09-20,32.02535629272461
2017-09-21,31.956968307495117
2017-09-22,31.70623207092285
2017-09-25,32.1013298034668
2017-09-26,32.1013298034668
2017-09-27,31.592256546020508
2017-09-28,31.68343734741211
2017-09-29,31.584667205810547
2017-10-02,31.60745620727539
2017-10-03,31.440311431884766
2017-10-04,31.87339210510254
2017-10-05,31.83539581298828
2017-10-06,31.850589752197266
2017-10-09,31.90378761291504
2017-10-10,32.169715881347656
2017-10-11,32.412845611572266
2017-10-12,32.678775787353516
2017-10-13,32.709171295166016
2017-10-16,32.7623405456543
2017-10-17,33.00547409057617
2017-10-18,32.95989990234375
2017-10-19,33.3170051574707
2017-10-20,33.33219909667969
2017-10-23,33.25621795654297
2017-10-24,33.0358772277832
2017-10-25,32.861122131347656
2017-10-26,32.95989990234375
2017-10-27,33.24102783203125
2017-10-30,33.04587936401367
2017-10-31,33.10708236694336
2017-11-01,32.96167755126953
2017-11-02,32.95402526855469
2017-11-03,33.54331588745117
2017-11-06,33.359642028808594
2017-11-07,33.803524017333984
2017-11-08,33.72698974609375
2017-11-09,33.74993133544922
2017-11-10,33.42852783203125
2017-11-13,33.90299987792969
2017-11-14,34.576480865478516
2017-11-15,34.216793060302734
2017-11-16,34.15555953979492
2017-11-17,33.979549407958984
2017-11-20,33.87240219116211
2017-11-21,33.788211822509766
2017-11-22,33.81882858276367
2017-11-24,33.84178924560547
2017-11-27,34.1402473449707
2017-11-28,34.27035903930664
2017-11-29,34.3621826171875
2017-11-30,34.52290344238281
2017-12-01,34.30862808227539
2017-12-04,34.20146942138672
2017-12-05,33.933624267578125
2017-12-06,34.08668518066406
2017-12-07,34.163211822509766
2017-12-08,34.39280319213867
2017-12-11,34.49994659423828
2017-12-12,33.681068420410156
2017-12-13,33.895362854003906
2017-12-14,33.63516616821289
2017-12-15,34.00249481201172
2017-12-18,33.36729431152344
2017-12-19,32.732093811035156
2017-12-20,32.533119201660156
2017-12-21,32.38770294189453
2017-12-22,32.52545928955078
2017-12-26,32.288211822509766
2017-12-27,32.46424865722656
2017-12-28,32.647911071777344
2017-12-29,32.60964584350586
2018-01-02,32.22700881958008
2018-01-03,31.94382667541504
2018-01-04,31.56882095336914
2018-01-05,31.438730239868164
2018-01-08,31.79077911376953
2018-01-09,31.308629989624023
2018-01-10,30.75760269165039
2018-01-11,30.489744186401367
2018-01-12,30.252492904663086
2018-01-16,30.275468826293945
2018-01-17,30.658117294311523
2018-01-18,30.367294311523438
2018-01-19,30.16067123413086
2018-01-22,30.26780128479004
2018-01-23,30.734643936157227
2018-01-24,30.497390747070312
2018-01-25,30.91066551208496
2018-01-26,30.8417911529541
2018-01-29,30.31372833251953
2018-01-30,30.30291748046875
2018-01-31,30.68113136291504
2018-02-01,30.163990020751953
2018-02-02,30.03277587890625
2018-02-05,29.50019073486328
2018-02-06,28.952171325683594
2018-02-07,28.944456100463867
2018-02-08,28.666595458984375
2018-02-09,29.654565811157227
2018-02-12,29.70087432861328
2018-02-13,29.816659927368164
2018-02-14,29.41529655456543
2018-02-15,30.140836715698242
2018-02-16,30.68113136291504
2018-02-20,30.21030044555664
2018-02-21,29.808935165405273
2018-02-22,29.793500900268555
2018-02-23,30.426410675048828
2018-02-26,30.511322021484375
2018-02-27,29.94786834716797
2018-02-28,29.832096099853516
2018-03-01,29.708600997924805
2018-03-02,29.50019073486328
2018-03-05,30.04821014404297
2018-03-06,29.461597442626953
2018-03-07,29.376707077026367
2018-03-08,29.57737922668457
2018-03-09,29.878393173217773
2018-03-12,30.264331817626953
2018-03-13,30.333797454833984
2018-03-14,30.519041061401367
2018-03-15,30.611656188964844
2018-03-16,30.97443389892578
2018-03-19,30.74287223815918
2018-03-20,30.627094268798828
2018-03-21,30.611656188964844
2018-03-22,30.74287223815918
2018-03-23,30.449569702148438
2018-03-26,30.75059700012207
2018-03-27,31.283170700073242
2018-03-28,31.352642059326172
2018-03-29,31.53787612915039
2018-04-02,31.48386573791504
2018-04-03,31.50700569152832
2018-04-04,31.58418846130371
2018-04-05,31.900665283203125
2018-04-06,31.66138458251953
2018-04-09,31.684541702270508
2018-04-10,31.452983856201172
2018-04-11,31.66138458251953
2018-04-12,31.275455474853516
2018-04-13,31.730844497680664
2018-04-16,32.1013298034668
2018-04-17,32.30202102661133
2018-04-18,32.10905456542969
2018-04-19,32.05501937866211
2018-04-20,32.062747955322266
2018-04-23,32.17852020263672
2018-04-24,32.49498748779297
2018-04-25,32.5953254699707
2018-04-26,33.081581115722656
2018-04-27,33.4977912902832
2018-04-30,33.4122200012207
2018-05-01,33.31108856201172
2018-05-02,33.34998321533203
2018-05-03,33.630027770996094
2018-05-04,33.66115188598633
2018-05-07,33.40443420410156
2018-05-08,32.455360412597656
2018-05-09,32.097496032714844
2018-05-10,32.47091293334961
2018-05-11,32.4086799621582
2018-05-14,32.21419906616211
2018-05-15,31.93415069580078
2018-05-16,31.809675216674805
2018-05-17,31.615182876586914
2018-05-18,31.56072998046875
2018-05-21,31.335128784179688
2018-05-22,31.335128784179688
2018-05-23,31.49850845336914
2018-05-24,31.700756072998047
2018-05-25,31.73187255859375
2018-05-29,31.895240783691406
2018-05-30,32.23753356933594
2018-05-31,32.22196960449219
2018-06-01,31.607410430908203
2018-06-04,31.296232223510742
2018-06-05,30.922828674316406
2018-06-06,30.44051742553711
2018-06-07,30.487184524536133
2018-06-08,30.5183048248291
2018-06-11,29.8570556640625
2018-06-12,30.378278732299805
2018-06-13,30.471622467041016
2018-06-14,30.821685791015625
2018-06-15,31.086185455322266
2018-06-18,31.374027252197266
2018-06-19,31.957468032836914
2018-06-20,31.93415069580078
2018-06-21,31.87190818786621
2018-06-22,31.965255737304688
2018-06-25,32.875431060791016
2018-06-26,32.89099884033203
2018-06-27,32.992130279541016
2018-06-28,32.95322036743164
2018-06-29,32.922115325927734
2018-07-02,33.225502014160156
2018-07-03,33.443328857421875
2018-07-05,33.770057678222656
2018-07-06,34.10457229614258
2018-07-09,32.813201904296875
2018-07-10,33.101043701171875
2018-07-11,33.536678314208984
2018-07-12,33.560020446777344
2018-07-13,33.396644592285156
2018-07-16,33.279964447021484
2018-07-17,33.35775375366211
2018-07-18,33.2099494934082
2018-07-19,33.41998291015625
2018-07-20,33.093257904052734
2018-07-23,32.813201904296875
2018-07-24,32.82099151611328
2018-07-25,32.766517639160156
2018-07-26,33.4977912902832
2018-07-27,33.40443420410156
2018-07-30,33.17314147949219
2018-07-31,33.69061279296875
2018-08-01,33.220184326171875
2018-08-02,33.298580169677734
2018-08-03,33.52595901489258
2018-08-06,33.64356994628906
2018-08-07,33.39267349243164
2018-08-08,33.298580169677734
2018-08-09,33.54164123535156
2018-08-10,33.494598388671875
2018-08-13,33.494598388671875
2018-08-14,33.50244140625
2018-08-15,33.72980880737305
2018-08-16,34.059112548828125
2018-08-17,34.176727294921875
2018-08-20,34.08264923095703
2018-08-21,33.870941162109375
2018-08-22,33.59653091430664
2018-08-23,33.7454948425293
2018-08-24,33.85527038574219
2018-08-27,33.54948425292969
2018-08-28,33.4005126953125
2018-08-29,33.65140151977539
2018-08-30,33.706295013427734
2018-08-31,33.588687896728516
2018-09-04,33.78469467163086
2018-09-05,34.28647994995117
2018-09-06,34.3884162902832
2018-09-07,33.92582702636719
2018-09-10,34.32569122314453
2018-09-11,34.18456268310547
2018-09-12,34.176727294921875
2018-09-13,34.41978454589844
2018-09-14,34.364898681640625
2018-09-17,34.490352630615234
2018-09-18,34.37273406982422
2018-09-19,33.588687896728516
2018-09-20,33.80821228027344
2018-09-21,33.89446258544922
2018-09-24,33.65140151977539
2018-09-25,33.11825942993164
2018-09-26,32.75758361816406
2018-09-27,32.977134704589844
2018-09-28,33.376991271972656
2018-10-01,33.251548767089844
2018-10-02,33.80821228027344
2018-10-03,33.36914825439453
2018-10-04,33.53379821777344
2018-10-05,34.19240951538086
2018-10-08,34.58442306518555
2018-10-09,34.576595306396484
2018-10-10,34.4276237487793
2018-10-11,33.416194915771484
2018-10-12,33.29074478149414
2018-10-15,33.36914825439453
2018-10-16,33.77685546875
2018-10-17,33.89446258544922
2018-10-18,33.96501922607422
2018-10-19,34.53738021850586
2018-10-22,34.23944854736328
2018-10-23,34.18456268310547
2018-10-24,34.764766693115234
2018-10-25,34.121849060058594
2018-10-26,33.604366302490234
2018-10-29,34.20808029174805
2018-10-30,34.37796401977539
2018-10-31,33.959197998046875
2018-11-01,33.864383697509766
2018-11-02,33.556236267089844
2018-11-05,33.93549728393555
2018-11-06,34.25944137573242
2018-11-07,34.630802154541016
2018-11-08,34.630802154541016
2018-11-09,35.247074127197266
2018-11-12,35.705360412597656
2018-11-13,35.650047302246094
2018-11-14,35.28659439086914
2018-11-15,35.650047302246094
2018-11-16,35.75275802612305
2018-11-19,35.85546875
2018-11-20,35.76065444946289
2018-11-21,34.820430755615234
2018-11-23,34.74931335449219
2018-11-26,34.994239807128906
2018-11-27,35.389312744140625
2018-11-28,35.37350082397461
2018-11-29,35.29448699951172
2018-11-30,35.86337661743164
2018-12-03,36.266334533691406
2018-12-04,36.479671478271484
2018-12-06,36.124114990234375
2018-12-07,36.21892166137695
2018-12-10,36.29793930053711
2018-12-11,36.56657791137695
2018-12-12,36.25843048095703
2018-12-13,36.44015884399414
2018-12-14,35.808067321777344
2018-12-17,34.867828369140625
2018-12-18,34.701904296875
2018-12-19,34.543880462646484
2018-12-20,34.622894287109375
2018-12-21,34.33055877685547
2018-12-24,32.56068801879883
2018-12-26,32.93204879760742
2018-12-27,33.176979064941406
2018-12-28,33.22439193725586
2018-12-31,33.38241195678711
2019-01-02,32.51329040527344
2019-01-03,32.56859588623047
2019-01-04,32.96364974975586
2019-01-07,32.73452377319336
2019-01-08,33.24018859863281
2019-01-09,32.939945220947266
2019-01-10,33.58784866333008
2019-01-11,33.15327453613281
2019-01-14,32.59229278564453
2019-01-15,33.208587646484375
2019-01-16,33.49303436279297
2019-01-17,33.6036491394043
2019-01-18,33.93549728393555
2019-01-22,34.08562088012695
2019-01-23,34.48066711425781
2019-01-24,34.701904296875
2019-01-25,34.05400848388672
2019-01-28,33.943382263183594
2019-01-29,34.00660705566406
2019-01-30,34.520469665527344
2019-01-31,35.42870330810547
2019-02-01,35.18171691894531
2019-02-04,35.25342559814453
2019-02-05,35.34105682373047
2019-02-06,35.237491607666016
2019-02-07,35.64380645751953
2019-02-08,35.85092544555664
2019-02-11,35.787200927734375
2019-02-12,35.811092376708984
2019-02-13,35.77126693725586
2019-02-14,35.755332946777344
2019-02-15,35.83499526977539
2019-02-19,35.970436096191406
2019-02-20,35.98637008666992
2019-02-21,36.352848052978516
2019-02-22,36.392677307128906
2019-02-25,36.12179946899414
2019-02-26,36.2174186706543
2019-02-27,36.20945358276367
2019-02-28,36.5440559387207
2019-03-01,36.5440559387207
2019-03-04,36.870697021484375
2019-03-05,36.567955017089844
2019-03-06,36.66355514526367
2019-03-07,36.79899215698242
2019-03-08,36.84679412841797
2019-03-11,37.197349548339844
2019-03-12,37.563812255859375
2019-03-13,37.555843353271484
2019-03-14,37.3885383605957
