Date,TPR
2015-12-10,31.1200008392334
2015-12-11,30.3799991607666
2015-12-14,31.09000015258789
2015-12-15,32.34000015258789
2015-12-16,33.33000183105469
2015-12-17,32.63999938964844
2015-12-18,31.989999771118164
2015-12-21,32.70000076293945
2015-12-22,33.029998779296875
2015-12-23,33.279998779296875
2015-12-24,32.650001525878906
2015-12-28,32.619998931884766
2015-12-29,33.0
2015-12-30,32.66999816894531
2015-12-31,32.72999954223633
2016-01-04,33.63999938964844
2016-01-05,33.970001220703125
2016-01-06,32.790000915527344
2016-01-07,32.88999938964844
2016-01-08,31.950000762939453
2016-01-11,32.77000045776367
2016-01-12,32.59000015258789
2016-01-13,31.520000457763672
2016-01-14,31.760000228881836
2016-01-15,31.43000030517578
2016-01-19,31.15999984741211
2016-01-20,31.459999084472656
2016-01-21,32.470001220703125
2016-01-22,32.43000030517578
2016-01-25,30.350000381469727
2016-01-26,33.33000183105469
2016-01-27,34.189998626708984
2016-01-28,35.81999969482422
2016-01-29,37.04999923706055
2016-02-01,37.209999084472656
2016-02-02,37.150001525878906
2016-02-03,36.41999816894531
2016-02-04,36.09000015258789
2016-02-05,35.04999923706055
2016-02-08,34.43000030517578
2016-02-09,34.04999923706055
2016-02-10,33.650001525878906
2016-02-11,33.630001068115234
2016-02-12,34.529998779296875
2016-02-16,35.58000183105469
2016-02-17,35.970001220703125
2016-02-18,36.310001373291016
2016-02-19,35.81999969482422
2016-02-22,36.18000030517578
2016-02-23,36.95000076293945
2016-02-24,37.88999938964844
2016-02-25,38.900001525878906
2016-02-26,38.56999969482422
2016-02-29,38.939998626708984
2016-03-01,39.33000183105469
2016-03-02,38.869998931884766
2016-03-03,38.790000915527344
2016-03-04,38.779998779296875
2016-03-07,39.189998626708984
2016-03-08,38.459999084472656
2016-03-09,38.810001373291016
2016-03-10,39.09000015258789
2016-03-11,39.65999984741211
2016-03-14,39.400001525878906
2016-03-15,38.86000061035156
2016-03-16,39.0099983215332
2016-03-17,39.720001220703125
2016-03-18,39.27000045776367
2016-03-21,39.40999984741211
2016-03-22,38.86000061035156
2016-03-23,38.75
2016-03-24,38.68000030517578
2016-03-28,38.93000030517578
2016-03-29,39.40999984741211
2016-03-30,40.31999969482422
2016-03-31,40.09000015258789
2016-04-01,40.52000045776367
2016-04-04,40.150001525878906
2016-04-05,39.709999084472656
2016-04-06,40.29999923706055
2016-04-07,40.310001373291016
2016-04-08,38.970001220703125
2016-04-11,39.310001373291016
2016-04-12,39.0099983215332
2016-04-13,39.45000076293945
2016-04-14,38.720001220703125
2016-04-15,38.97999954223633
2016-04-18,39.63999938964844
2016-04-19,40.06999969482422
2016-04-20,40.4900016784668
2016-04-21,39.9900016784668
2016-04-22,40.279998779296875
2016-04-25,40.189998626708984
2016-04-26,41.86000061035156
2016-04-27,42.0
2016-04-28,41.209999084472656
2016-04-29,40.27000045776367
2016-05-02,41.34000015258789
2016-05-03,40.709999084472656
2016-05-04,40.41999816894531
2016-05-05,39.619998931884766
2016-05-06,39.90999984741211
2016-05-09,40.689998626708984
2016-05-10,40.61000061035156
2016-05-11,38.18000030517578
2016-05-12,38.0099983215332
2016-05-13,37.29999923706055
2016-05-16,37.650001525878906
2016-05-17,37.880001068115234
2016-05-18,37.380001068115234
2016-05-19,38.099998474121094
2016-05-20,39.130001068115234
2016-05-23,38.880001068115234
2016-05-24,39.47999954223633
2016-05-25,39.5099983215332
2016-05-26,39.33000183105469
2016-05-27,39.599998474121094
2016-05-31,39.41999816894531
2016-06-01,39.34000015258789
2016-06-02,39.77000045776367
2016-06-03,38.79999923706055
2016-06-06,38.380001068115234
2016-06-07,39.150001525878906
2016-06-08,39.220001220703125
2016-06-09,38.63999938964844
2016-06-10,37.849998474121094
2016-06-13,37.79999923706055
2016-06-14,37.45000076293945
2016-06-15,38.31999969482422
2016-06-16,38.290000915527344
2016-06-17,38.84000015258789
2016-06-20,39.400001525878906
2016-06-21,40.40999984741211
2016-06-22,40.290000915527344
2016-06-23,40.43000030517578
2016-06-24,38.47999954223633
2016-06-27,37.40999984741211
2016-06-28,38.540000915527344
2016-06-29,39.86000061035156
2016-06-30,40.7400016784668
2016-07-01,40.72999954223633
2016-07-05,39.970001220703125
2016-07-06,40.02000045776367
2016-07-07,40.56999969482422
2016-07-08,41.560001373291016
2016-07-11,41.97999954223633
2016-07-12,42.59000015258789
2016-07-13,42.0099983215332
2016-07-14,42.18000030517578
2016-07-15,42.29999923706055
2016-07-18,43.369998931884766
2016-07-19,43.279998779296875
2016-07-20,43.040000915527344
2016-07-21,42.720001220703125
2016-07-22,42.93000030517578
2016-07-25,43.2599983215332
2016-07-26,43.130001068115234
2016-07-27,43.099998474121094
2016-07-28,42.79999923706055
2016-07-29,43.11000061035156
2016-08-01,43.459999084472656
2016-08-02,41.66999816894531
2016-08-03,41.75
2016-08-04,41.400001525878906
2016-08-05,42.029998779296875
2016-08-08,41.45000076293945
2016-08-09,40.52000045776367
2016-08-10,39.599998474121094
2016-08-11,39.869998931884766
2016-08-12,39.33000183105469
2016-08-15,39.720001220703125
2016-08-16,39.45000076293945
2016-08-17,39.220001220703125
2016-08-18,39.459999084472656
2016-08-19,40.310001373291016
2016-08-22,39.7599983215332
2016-08-23,40.470001220703125
2016-08-24,39.869998931884766
2016-08-25,39.83000183105469
2016-08-26,38.90999984741211
2016-08-29,38.9900016784668
2016-08-30,38.59000015258789
2016-08-31,38.18000030517578
2016-09-01,38.38999938964844
2016-09-02,38.150001525878906
2016-09-06,37.84000015258789
2016-09-07,38.529998779296875
2016-09-08,37.41999816894531
2016-09-09,36.59000015258789
2016-09-12,37.25
2016-09-13,36.290000915527344
2016-09-14,35.470001220703125
2016-09-15,35.869998931884766
2016-09-16,35.040000915527344
2016-09-19,35.939998626708984
2016-09-20,35.84000015258789
2016-09-21,36.029998779296875
2016-09-22,36.619998931884766
2016-09-23,36.040000915527344
2016-09-26,35.56999969482422
2016-09-27,35.650001525878906
2016-09-28,35.900001525878906
2016-09-29,36.209999084472656
2016-09-30,36.560001373291016
2016-10-03,36.540000915527344
2016-10-04,36.77000045776367
2016-10-05,36.650001525878906
2016-10-06,36.56999969482422
2016-10-07,36.5
2016-10-10,36.66999816894531
2016-10-11,36.25
2016-10-12,36.529998779296875
2016-10-13,36.290000915527344
2016-10-14,35.86000061035156
2016-10-17,34.880001068115234
2016-10-18,35.220001220703125
2016-10-19,35.83000183105469
2016-10-20,35.90999984741211
2016-10-21,35.54999923706055
2016-10-24,36.0
2016-10-25,35.650001525878906
2016-10-26,35.720001220703125
2016-10-27,35.52000045776367
2016-10-28,35.720001220703125
2016-10-31,35.88999938964844
2016-11-01,36.68000030517578
2016-11-02,35.470001220703125
2016-11-03,35.29999923706055
2016-11-04,35.34000015258789
2016-11-07,36.27000045776367
2016-11-08,36.040000915527344
2016-11-09,36.36000061035156
2016-11-10,36.720001220703125
2016-11-11,36.9900016784668
2016-11-14,37.97999954223633
2016-11-15,37.439998626708984
2016-11-16,37.619998931884766
2016-11-17,37.970001220703125
2016-11-18,38.0
2016-11-21,38.150001525878906
2016-11-22,38.47999954223633
2016-11-23,38.380001068115234
2016-11-25,38.349998474121094
2016-11-28,37.83000183105469
2016-11-29,37.400001525878906
2016-11-30,36.38999938964844
2016-12-01,36.279998779296875
2016-12-02,36.22999954223633
2016-12-05,37.47999954223633
2016-12-06,37.86000061035156
2016-12-07,38.220001220703125
2016-12-08,38.63999938964844
2016-12-09,38.58000183105469
2016-12-12,38.08000183105469
2016-12-13,38.09000015258789
2016-12-14,37.7400016784668
2016-12-15,36.36000061035156
2016-12-16,35.31999969482422
2016-12-19,35.279998779296875
2016-12-20,35.81999969482422
2016-12-21,35.65999984741211
2016-12-22,34.2400016784668
2016-12-23,34.36000061035156
2016-12-27,34.439998626708984
2016-12-28,35.13999938964844
2016-12-29,35.0099983215332
2016-12-30,35.02000045776367
2017-01-03,35.5099983215332
2017-01-04,36.2400016784668
2017-01-05,35.290000915527344
2017-01-06,35.540000915527344
2017-01-09,34.9900016784668
2017-01-10,35.47999954223633
2017-01-11,35.13999938964844
2017-01-12,35.11000061035156
2017-01-13,35.08000183105469
2017-01-17,35.72999954223633
2017-01-18,35.349998474121094
2017-01-19,35.099998474121094
2017-01-20,35.310001373291016
2017-01-23,35.439998626708984
2017-01-24,36.75
2017-01-25,36.2599983215332
2017-01-26,35.900001525878906
2017-01-27,35.58000183105469
2017-01-30,35.97999954223633
2017-01-31,37.349998474121094
2017-02-01,37.810001373291016
2017-02-02,36.9900016784668
2017-02-03,36.77000045776367
2017-02-06,37.15999984741211
2017-02-07,36.880001068115234
2017-02-08,37.470001220703125
2017-02-09,37.529998779296875
2017-02-10,38.06999969482422
2017-02-13,38.130001068115234
2017-02-14,38.099998474121094
2017-02-15,38.150001525878906
2017-02-16,37.959999084472656
2017-02-17,38.209999084472656
2017-02-21,38.65999984741211
2017-02-22,38.630001068115234
2017-02-23,37.95000076293945
2017-02-24,38.02000045776367
2017-02-27,38.709999084472656
2017-02-28,38.09000015258789
2017-03-01,38.38999938964844
2017-03-02,38.43000030517578
2017-03-03,38.06999969482422
2017-03-06,38.02000045776367
2017-03-07,37.81999969482422
2017-03-08,38.70000076293945
2017-03-09,38.47999954223633
2017-03-10,39.27000045776367
2017-03-13,38.90999984741211
2017-03-14,38.970001220703125
2017-03-15,39.86000061035156
2017-03-16,39.66999816894531
2017-03-17,39.7400016784668
2017-03-20,39.150001525878906
2017-03-21,38.68000030517578
2017-03-22,38.540000915527344
2017-03-23,38.880001068115234
2017-03-24,39.09000015258789
2017-03-27,40.029998779296875
2017-03-28,40.90999984741211
2017-03-29,41.38999938964844
2017-03-30,41.689998626708984
2017-03-31,41.33000183105469
2017-04-03,40.619998931884766
2017-04-04,39.560001373291016
2017-04-05,39.34000015258789
2017-04-06,40.040000915527344
2017-04-07,39.630001068115234
2017-04-10,39.619998931884766
2017-04-11,40.060001373291016
2017-04-12,40.13999938964844
2017-04-13,39.72999954223633
2017-04-17,39.720001220703125
2017-04-18,39.52000045776367
2017-04-19,39.40999984741211
2017-04-20,39.779998779296875
2017-04-21,39.11000061035156
2017-04-24,39.29999923706055
2017-04-25,39.56999969482422
2017-04-26,39.41999816894531
2017-04-27,39.81999969482422
2017-04-28,39.38999938964844
2017-05-01,38.7400016784668
2017-05-02,43.150001525878906
2017-05-03,42.65999984741211
2017-05-04,42.560001373291016
2017-05-05,42.65999984741211
2017-05-08,44.709999084472656
2017-05-09,45.20000076293945
2017-05-10,45.939998626708984
2017-05-11,45.72999954223633
2017-05-12,45.27000045776367
2017-05-15,45.40999984741211
2017-05-16,44.9900016784668
2017-05-17,44.75
2017-05-18,44.66999816894531
2017-05-19,45.31999969482422
2017-05-22,45.7400016784668
2017-05-23,46.0099983215332
2017-05-24,46.11000061035156
2017-05-25,46.06999969482422
2017-05-26,46.33000183105469
2017-05-30,46.06999969482422
2017-05-31,46.209999084472656
2017-06-01,46.15999984741211
2017-06-02,46.0
2017-06-05,46.560001373291016
2017-06-06,46.5
2017-06-07,46.349998474121094
2017-06-08,46.4900016784668
2017-06-09,46.720001220703125
2017-06-12,46.369998931884766
2017-06-13,46.13999938964844
2017-06-14,46.290000915527344
2017-06-15,46.06999969482422
2017-06-16,46.22999954223633
2017-06-19,46.54999923706055
2017-06-20,45.70000076293945
2017-06-21,46.54999923706055
2017-06-22,46.47999954223633
2017-06-23,46.709999084472656
2017-06-26,47.2599983215332
2017-06-27,47.119998931884766
2017-06-28,47.33000183105469
2017-06-29,46.86000061035156
2017-06-30,47.34000015258789
2017-07-03,47.33000183105469
2017-07-05,47.099998474121094
2017-07-06,46.68000030517578
2017-07-07,47.68000030517578
2017-07-10,47.56999969482422
2017-07-11,47.0099983215332
2017-07-12,47.04999923706055
2017-07-13,47.439998626708984
2017-07-14,47.9900016784668
2017-07-17,47.939998626708984
2017-07-18,47.75
2017-07-19,48.150001525878906
2017-07-20,48.08000183105469
2017-07-21,48.7400016784668
2017-07-24,48.54999923706055
2017-07-25,48.52000045776367
2017-07-26,47.88999938964844
2017-07-27,47.970001220703125
2017-07-28,48.689998626708984
2017-07-31,47.13999938964844
2017-08-01,47.790000915527344
2017-08-02,46.220001220703125
2017-08-03,46.150001525878906
2017-08-04,47.0099983215332
2017-08-07,47.56999969482422
2017-08-08,47.83000183105469
2017-08-09,47.7599983215332
2017-08-10,47.09000015258789
2017-08-11,47.54999923706055
2017-08-14,47.91999816894531
2017-08-15,40.63999938964844
2017-08-16,40.720001220703125
2017-08-17,41.0
2017-08-18,40.380001068115234
2017-08-21,40.88999938964844
2017-08-22,40.97999954223633
2017-08-23,40.95000076293945
2017-08-24,41.31999969482422
2017-08-25,41.880001068115234
2017-08-28,41.900001525878906
2017-08-29,41.709999084472656
2017-08-30,41.20000076293945
2017-08-31,41.70000076293945
2017-09-01,41.970001220703125
2017-09-05,41.369998931884766
2017-09-06,41.52000045776367
2017-09-07,40.65999984741211
2017-09-08,40.43000030517578
2017-09-11,40.79999923706055
2017-09-12,41.279998779296875
2017-09-13,42.099998474121094
2017-09-14,41.630001068115234
2017-09-15,41.400001525878906
2017-09-18,40.470001220703125
2017-09-19,40.349998474121094
2017-09-20,39.459999084472656
2017-09-21,39.61000061035156
2017-09-22,39.95000076293945
2017-09-25,39.150001525878906
2017-09-26,39.68000030517578
2017-09-27,40.2400016784668
2017-09-28,40.119998931884766
2017-09-29,40.279998779296875
2017-10-02,40.66999816894531
2017-10-03,39.83000183105469
2017-10-04,39.720001220703125
2017-10-05,39.810001373291016
2017-10-06,39.83000183105469
2017-10-09,39.68000030517578
2017-10-10,40.0
2017-10-11,38.869998931884766
2017-10-12,39.41999816894531
2017-10-13,39.56999969482422
2017-10-16,39.31999969482422
2017-10-17,39.63999938964844
2017-10-18,39.470001220703125
2017-10-19,39.470001220703125
2017-10-20,40.349998474121094
2017-10-23,39.79999923706055
2017-10-24,40.2599983215332
2017-10-25,40.2599983215332
2017-10-26,40.38999938964844
2017-10-27,40.279998779296875
2017-10-30,39.900001525878906
2017-10-31,40.95000076293945
2017-11-01,40.68000030517578
2017-11-02,41.349998474121094
2017-11-03,41.150001525878906
2017-11-06,41.47999954223633
2017-11-07,41.93000030517578
2017-11-08,40.08000183105469
2017-11-09,40.15999984741211
2017-11-10,40.81999969482422
2017-11-13,40.439998626708984
2017-11-14,40.20000076293945
2017-11-15,40.2599983215332
2017-11-16,41.0
2017-11-17,41.65999984741211
2017-11-20,42.06999969482422
2017-11-21,41.25
2017-11-22,41.029998779296875
2017-11-24,40.86000061035156
2017-11-27,40.59000015258789
2017-11-28,40.650001525878906
2017-11-29,41.5099983215332
2017-11-30,41.689998626708984
2017-12-01,41.540000915527344
2017-12-04,41.650001525878906
2017-12-05,41.650001525878906
2017-12-06,41.709999084472656
2017-12-07,41.97999954223633
2017-12-08,42.2599983215332
2017-12-11,41.38999938964844
2017-12-12,41.5099983215332
2017-12-13,42.27000045776367
2017-12-14,42.81999969482422
2017-12-15,42.83000183105469
2017-12-18,43.4900016784668
2017-12-19,43.47999954223633
2017-12-20,43.279998779296875
2017-12-21,44.27000045776367
2017-12-22,44.380001068115234
2017-12-26,44.95000076293945
2017-12-27,44.650001525878906
2017-12-28,44.34000015258789
2017-12-29,44.22999954223633
2018-01-02,45.2599983215332
2018-01-03,45.27000045776367
2018-01-04,45.20000076293945
2018-01-05,45.40999984741211
2018-01-08,45.290000915527344
2018-01-09,45.349998474121094
2018-01-10,45.22999954223633
2018-01-11,45.52000045776367
2018-01-12,45.779998779296875
2018-01-16,45.900001525878906
2018-01-17,46.9900016784668
2018-01-18,47.310001373291016
2018-01-19,47.7599983215332
2018-01-22,47.5099983215332
2018-01-23,47.58000183105469
2018-01-24,47.540000915527344
2018-01-25,47.43000030517578
2018-01-26,47.7400016784668
2018-01-29,48.439998626708984
2018-01-30,47.849998474121094
2018-01-31,47.040000915527344
2018-02-01,46.959999084472656
2018-02-02,45.959999084472656
2018-02-05,44.970001220703125
2018-02-06,49.02000045776367
2018-02-07,50.099998474121094
2018-02-08,48.849998474121094
2018-02-09,49.060001373291016
2018-02-12,49.90999984741211
2018-02-13,50.13999938964844
2018-02-14,50.4900016784668
2018-02-15,50.630001068115234
2018-02-16,50.060001373291016
2018-02-20,49.40999984741211
2018-02-21,49.58000183105469
2018-02-22,49.77000045776367
2018-02-23,50.650001525878906
2018-02-26,51.15999984741211
2018-02-27,50.650001525878906
2018-02-28,50.90999984741211
2018-03-01,50.27000045776367
2018-03-02,50.95000076293945
2018-03-05,50.97999954223633
2018-03-06,51.20000076293945
2018-03-07,50.689998626708984
2018-03-08,51.959999084472656
2018-03-09,52.4900016784668
2018-03-12,52.459999084472656
2018-03-13,52.97999954223633
2018-03-14,52.47999954223633
2018-03-15,52.369998931884766
2018-03-16,52.77000045776367
2018-03-19,52.209999084472656
2018-03-20,53.18000030517578
2018-03-21,52.970001220703125
2018-03-22,51.95000076293945
2018-03-23,51.7400016784668
2018-03-26,53.2400016784668
2018-03-27,53.11000061035156
2018-03-28,52.5099983215332
2018-03-29,52.61000061035156
2018-04-02,51.47999954223633
2018-04-03,51.810001373291016
2018-04-04,52.619998931884766
2018-04-05,54.0
2018-04-06,52.470001220703125
2018-04-09,52.61000061035156
2018-04-10,53.06999969482422
2018-04-11,52.459999084472656
2018-04-12,52.68000030517578
2018-04-13,52.5099983215332
2018-04-16,53.189998626708984
2018-04-17,53.70000076293945
2018-04-18,53.33000183105469
2018-04-19,53.290000915527344
2018-04-20,53.029998779296875
2018-04-23,53.560001373291016
2018-04-24,53.15999984741211
2018-04-25,53.439998626708984
2018-04-26,54.61000061035156
2018-04-27,54.63999938964844
2018-04-30,53.77000045776367
2018-05-01,47.459999084472656
2018-05-02,46.369998931884766
2018-05-03,46.09000015258789
2018-05-04,46.15999984741211
2018-05-07,45.40999984741211
2018-05-08,45.540000915527344
2018-05-09,45.400001525878906
2018-05-10,45.95000076293945
2018-05-11,46.040000915527344
2018-05-14,45.70000076293945
2018-05-15,45.2400016784668
2018-05-16,44.34000015258789
2018-05-17,44.41999816894531
2018-05-18,44.47999954223633
2018-05-21,44.9900016784668
2018-05-22,43.93000030517578
2018-05-23,44.61000061035156
2018-05-24,44.56999969482422
2018-05-25,44.290000915527344
2018-05-29,43.790000915527344
2018-05-30,43.959999084472656
2018-05-31,43.720001220703125
2018-06-01,44.5
2018-06-04,45.150001525878906
2018-06-05,44.7599983215332
2018-06-06,45.7400016784668
2018-06-07,45.83000183105469
2018-06-08,46.2400016784668
2018-06-11,46.310001373291016
2018-06-12,45.81999969482422
2018-06-13,45.470001220703125
2018-06-14,45.529998779296875
2018-06-15,46.40999984741211
2018-06-18,46.93000030517578
2018-06-19,46.880001068115234
2018-06-20,47.040000915527344
2018-06-21,48.040000915527344
2018-06-22,47.27000045776367
2018-06-25,47.060001373291016
2018-06-26,47.13999938964844
2018-06-27,46.220001220703125
2018-06-28,46.81999969482422
2018-06-29,46.709999084472656
2018-07-02,46.369998931884766
2018-07-03,46.45000076293945
2018-07-05,46.2599983215332
2018-07-06,46.79999923706055
2018-07-09,46.40999984741211
2018-07-10,46.5
2018-07-11,45.5
2018-07-12,45.630001068115234
2018-07-13,46.529998779296875
2018-07-16,47.029998779296875
2018-07-17,47.38999938964844
2018-07-18,47.29999923706055
2018-07-19,48.02000045776367
2018-07-20,48.31999969482422
2018-07-23,48.2400016784668
2018-07-24,47.970001220703125
2018-07-25,48.04999923706055
2018-07-26,47.9900016784668
2018-07-27,47.56999969482422
2018-07-30,47.529998779296875
2018-07-31,47.119998931884766
2018-08-01,46.470001220703125
2018-08-02,46.529998779296875
2018-08-03,46.529998779296875
2018-08-06,45.40999984741211
2018-08-07,45.7599983215332
2018-08-08,47.04999923706055
2018-08-09,47.540000915527344
2018-08-10,47.93000030517578
2018-08-13,47.459999084472656
2018-08-14,53.15999984741211
2018-08-15,52.06999969482422
2018-08-16,51.380001068115234
2018-08-17,51.40999984741211
2018-08-20,52.189998626708984
2018-08-21,52.029998779296875
2018-08-22,51.650001525878906
2018-08-23,51.38999938964844
2018-08-24,51.029998779296875
2018-08-27,50.7400016784668
2018-08-28,51.36000061035156
2018-08-29,51.31999969482422
2018-08-30,50.61000061035156
2018-08-31,50.689998626708984
2018-09-04,50.86000061035156
2018-09-05,50.43000030517578
2018-09-06,49.959999084472656
2018-09-07,49.18000030517578
2018-09-10,49.75
2018-09-11,50.119998931884766
2018-09-12,50.529998779296875
2018-09-13,49.959999084472656
2018-09-14,49.939998626708984
2018-09-17,50.5099983215332
2018-09-18,50.81999969482422
2018-09-19,50.43000030517578
2018-09-20,50.34000015258789
2018-09-21,50.20000076293945
2018-09-24,49.33000183105469
2018-09-25,49.25
2018-09-26,49.689998626708984
2018-09-27,50.13999938964844
2018-09-28,50.27000045776367
2018-10-01,50.34000015258789
2018-10-02,49.83000183105469
2018-10-03,50.13999938964844
2018-10-04,48.43000030517578
2018-10-05,47.959999084472656
2018-10-08,48.2599983215332
2018-10-09,47.779998779296875
2018-10-10,43.77000045776367
2018-10-11,42.68000030517578
2018-10-12,43.81999969482422
2018-10-15,43.060001373291016
2018-10-16,44.470001220703125
2018-10-17,43.9900016784668
2018-10-18,43.439998626708984
2018-10-19,42.5099983215332
2018-10-22,42.619998931884766
2018-10-23,42.439998626708984
2018-10-24,41.70000076293945
2018-10-25,41.52000045776367
2018-10-26,41.2400016784668
2018-10-29,40.79999923706055
2018-10-30,40.31999969482422
2018-10-31,42.310001373291016
2018-11-01,42.939998626708984
2018-11-02,42.810001373291016
2018-11-05,42.75
2018-11-06,42.45000076293945
2018-11-07,42.43000030517578
2018-11-08,43.029998779296875
2018-11-09,42.0
2018-11-12,41.27000045776367
2018-11-13,41.099998474121094
2018-11-14,41.09000015258789
2018-11-15,41.0099983215332
2018-11-16,40.630001068115234
2018-11-19,39.13999938964844
2018-11-20,38.06999969482422
2018-11-21,37.869998931884766
2018-11-23,37.66999816894531
2018-11-26,38.72999954223633
2018-11-27,37.34000015258789
2018-11-28,38.5
2018-11-29,38.0099983215332
2018-11-30,38.93000030517578
2018-12-03,39.540000915527344
2018-12-04,38.220001220703125
2018-12-06,37.58000183105469
2018-12-07,35.34000015258789
2018-12-10,35.84000015258789
2018-12-11,34.959999084472656
2018-12-12,36.040000915527344
2018-12-13,34.83000183105469
2018-12-14,34.599998474121094
2018-12-17,34.72999954223633
2018-12-18,34.68000030517578
2018-12-19,33.95000076293945
2018-12-20,33.40999984741211
2018-12-21,32.810001373291016
2018-12-24,32.29999923706055
2018-12-26,33.88999938964844
2018-12-27,34.150001525878906
2018-12-28,33.810001373291016
2018-12-31,33.75
2019-01-02,34.40999984741211
2019-01-03,33.02000045776367
2019-01-04,34.27000045776367
2019-01-07,34.61000061035156
2019-01-08,35.41999816894531
2019-01-09,37.0
2019-01-10,36.11000061035156
2019-01-11,36.349998474121094
2019-01-14,36.13999938964844
2019-01-15,35.900001525878906
2019-01-16,35.29999923706055
2019-01-17,36.119998931884766
2019-01-18,37.08000183105469
2019-01-22,36.349998474121094
2019-01-23,36.5099983215332
2019-01-24,36.119998931884766
2019-01-25,37.5
2019-01-28,37.880001068115234
2019-01-29,37.790000915527344
2019-01-30,38.380001068115234
2019-01-31,38.709999084472656
2019-02-01,38.630001068115234
2019-02-04,38.47999954223633
2019-02-05,38.7400016784668
2019-02-06,39.310001373291016
2019-02-07,33.47999954223633
2019-02-08,33.86000061035156
2019-02-11,34.650001525878906
2019-02-12,35.349998474121094
2019-02-13,35.099998474121094
2019-02-14,35.150001525878906
2019-02-15,35.90999984741211
2019-02-19,35.529998779296875
2019-02-20,34.9900016784668
2019-02-21,34.83000183105469
2019-02-22,35.459999084472656
2019-02-25,36.15999984741211
2019-02-26,35.65999984741211
2019-02-27,35.45000076293945
2019-02-28,34.939998626708984
2019-03-01,35.36000061035156
2019-03-04,34.599998474121094
2019-03-05,34.61000061035156
2019-03-06,34.52000045776367
2019-03-07,34.18000030517578
2019-03-08,33.540000915527344
2019-03-11,33.86000061035156
2019-03-12,33.779998779296875
2019-03-13,33.86000061035156
2019-03-14,33.099998474121094
2019-03-15,32.20000076293945
2019-03-18,32.939998626708984
2019-03-19,32.93000030517578
2019-03-20,31.850000381469727
2019-03-21,31.950000762939453
2019-03-22,30.93000030517578
2019-03-25,31.56999969482422
2019-03-26,31.950000762939453
2019-03-27,32.47999954223633
