Date,STLD
2022-11-07,95.95999908447266
2022-11-08,96.7699966430664
2022-11-09,92.05000305175781
2022-11-10,96.33999633789062
2022-11-11,96.73999786376953
2022-11-14,100.4000015258789
2022-11-15,100.4800033569336
2022-11-16,99.30000305175781
2022-11-17,101.01000213623047
2022-11-18,100.63999938964844
2022-11-21,103.0199966430664
2022-11-22,106.44000244140625
2022-11-23,103.94999694824219
2022-11-25,103.9800033569336
2022-11-28,102.87999725341797
2022-11-29,102.63999938964844
2022-11-30,103.93000030517578
2022-12-01,105.12999725341797
2022-12-02,109.55000305175781
2022-12-05,106.73999786376953
2022-12-06,108.2699966430664
2022-12-07,107.5999984741211
2022-12-08,110.04000091552734
2022-12-09,108.41000366210938
2022-12-12,109.76000213623047
2022-12-13,110.37999725341797
2022-12-14,108.66000366210938
2022-12-15,101.91999816894531
2022-12-16,101.0199966430664
2022-12-19,101.54000091552734
2022-12-20,103.19999694824219
2022-12-21,104.81999969482422
2022-12-22,102.8499984741211
2022-12-23,102.58999633789062
2022-12-27,102.9000015258789
2022-12-28,99.88999938964844
2022-12-29,98.41000366210938
2022-12-30,97.69999694824219
2023-01-03,95.16999816894531
2023-01-04,98.70999908447266
2023-01-05,98.79000091552734
2023-01-06,102.69000244140625
2023-01-09,101.37999725341797
2023-01-10,106.86000061035156
2023-01-11,110.0
2023-01-12,110.37000274658203
2023-01-13,111.5199966430664
2023-01-17,110.19000244140625
2023-01-18,108.22000122070312
2023-01-19,107.33000183105469
2023-01-20,108.0199966430664
2023-01-23,107.69000244140625
2023-01-24,108.02999877929688
2023-01-25,110.41000366210938
2023-01-26,121.44000244140625
2023-01-27,118.93000030517578
2023-01-30,119.08999633789062
2023-01-31,120.63999938964844
2023-02-01,125.31999969482422
2023-02-02,125.8499984741211
2023-02-03,128.17999267578125
2023-02-06,123.51000213623047
2023-02-07,123.19999694824219
2023-02-08,124.02999877929688
2023-02-09,121.3499984741211
2023-02-10,122.31999969482422
2023-02-13,123.75
2023-02-14,126.5
2023-02-15,125.68000030517578
2023-02-16,126.18000030517578
2023-02-17,124.97000122070312
2023-02-21,121.77999877929688
2023-02-22,120.44000244140625
2023-02-23,119.01000213623047
2023-02-24,118.5
2023-02-27,121.33999633789062
2023-02-28,126.11000061035156
2023-03-01,129.1199951171875
2023-03-02,132.88999938964844
2023-03-03,136.05999755859375
2023-03-06,131.97999572753906
2023-03-07,130.99000549316406
2023-03-08,132.61000061035156
2023-03-09,128.19000244140625
2023-03-10,120.36000061035156
2023-03-13,117.08000183105469
2023-03-14,116.29000091552734
2023-03-15,101.75
2023-03-16,106.2699966430664
2023-03-17,103.91000366210938
2023-03-20,107.66999816894531
2023-03-21,111.05000305175781
2023-03-22,107.2699966430664
2023-03-23,107.5
2023-03-24,108.38999938964844
2023-03-27,110.69000244140625
2023-03-28,109.2300033569336
2023-03-29,110.45999908447266
2023-03-30,111.3499984741211
2023-03-31,113.05999755859375
2023-04-03,113.16999816894531
2023-04-04,103.29000091552734
2023-04-05,103.22000122070312
2023-04-06,103.43000030517578
2023-04-10,106.31999969482422
2023-04-11,108.01000213623047
2023-04-12,106.56999969482422
2023-04-13,105.19999694824219
2023-04-14,104.45999908447266
2023-04-17,106.04000091552734
2023-04-18,107.48999786376953
2023-04-19,106.22000122070312
2023-04-20,111.45999908447266
2023-04-21,110.05000305175781
2023-04-24,109.04000091552734
2023-04-25,104.0
2023-04-26,102.16000366210938
2023-04-27,104.37000274658203
2023-04-28,103.94999694824219
2023-05-01,104.43000030517578
2023-05-02,103.13999938964844
2023-05-03,102.05999755859375
2023-05-04,96.37000274658203
2023-05-05,98.19999694824219
2023-05-08,97.87999725341797
2023-05-09,97.5199966430664
2023-05-10,96.4800033569336
2023-05-11,96.98999786376953
2023-05-12,97.19999694824219
2023-05-15,98.0199966430664
2023-05-16,95.4800033569336
2023-05-17,96.6500015258789
2023-05-18,97.80999755859375
2023-05-19,97.05999755859375
2023-05-22,97.19000244140625
2023-05-23,95.83999633789062
2023-05-24,93.25
2023-05-25,94.7300033569336
2023-05-26,95.6500015258789
2023-05-30,93.02999877929688
2023-05-31,91.9000015258789
2023-06-01,92.16999816894531
2023-06-02,97.70999908447266
2023-06-05,97.68000030517578
2023-06-06,99.30000305175781
2023-06-07,101.37000274658203
2023-06-08,100.36000061035156
2023-06-09,99.22000122070312
2023-06-12,101.05000305175781
2023-06-13,107.0999984741211
2023-06-14,104.69000244140625
2023-06-15,105.95999908447266
2023-06-16,102.52999877929688
2023-06-20,100.9800033569336
2023-06-21,102.11000061035156
2023-06-22,102.41999816894531
2023-06-23,102.68000030517578
2023-06-26,103.72000122070312
2023-06-27,106.7300033569336
2023-06-28,106.97000122070312
2023-06-29,109.13999938964844
2023-06-30,108.93000030517578
2023-07-03,110.77999877929688
2023-07-05,105.25
2023-07-06,104.0199966430664
2023-07-07,105.16000366210938
2023-07-10,105.20999908447266
2023-07-11,106.80000305175781
2023-07-12,106.95999908447266
2023-07-13,107.88999938964844
2023-07-14,106.36000061035156
2023-07-17,106.94000244140625
2023-07-18,108.72000122070312
2023-07-19,105.30000305175781
2023-07-20,102.16999816894531
2023-07-21,100.30000305175781
2023-07-24,101.9800033569336
2023-07-25,105.12000274658203
2023-07-26,103.76000213623047
2023-07-27,102.48999786376953
2023-07-28,103.80999755859375
2023-07-31,106.58000183105469
2023-08-01,107.0
2023-08-02,105.36000061035156
2023-08-03,105.44000244140625
2023-08-04,103.79000091552734
2023-08-07,104.45999908447266
2023-08-08,103.94999694824219
2023-08-09,104.56999969482422
2023-08-10,102.08999633789062
2023-08-11,102.30000305175781
2023-08-14,107.6500015258789
2023-08-15,104.20999908447266
2023-08-16,105.86000061035156
2023-08-17,105.44000244140625
2023-08-18,105.23999786376953
2023-08-21,103.86000061035156
2023-08-22,104.8499984741211
2023-08-23,102.88999938964844
2023-08-24,101.05000305175781
2023-08-25,101.76000213623047
2023-08-28,102.12000274658203
2023-08-29,106.56999969482422
2023-08-30,106.41999816894531
2023-08-31,106.58999633789062
2023-09-01,107.30000305175781
2023-09-05,105.58000183105469
2023-09-06,103.98999786376953
2023-09-07,105.05999755859375
2023-09-08,102.94000244140625
2023-09-11,100.33999633789062
2023-09-12,100.18000030517578
2023-09-13,98.6500015258789
2023-09-14,102.52999877929688
2023-09-15,98.70999908447266
2023-09-18,98.11000061035156
2023-09-19,99.29000091552734
2023-09-20,100.25
2023-09-21,99.54000091552734
2023-09-22,101.0999984741211
2023-09-25,104.38999938964844
2023-09-26,102.81999969482422
2023-09-27,106.44000244140625
2023-09-28,105.94999694824219
2023-09-29,107.22000122070312
2023-10-02,106.30999755859375
2023-10-03,106.20999908447266
2023-10-04,106.55999755859375
2023-10-05,106.97000122070312
2023-10-06,108.25
2023-10-09,108.7300033569336
2023-10-10,109.76000213623047
2023-10-11,110.48999786376953
2023-10-12,105.81999969482422
2023-10-13,105.91000366210938
2023-10-16,104.72000122070312
2023-10-17,106.77999877929688
2023-10-18,103.41000366210938
2023-10-19,99.19999694824219
2023-10-20,98.94999694824219
2023-10-23,98.75
2023-10-24,101.62000274658203
2023-10-25,99.83999633789062
2023-10-26,102.36000061035156
2023-10-27,104.11000061035156
2023-10-30,104.58999633789062
2023-10-31,106.51000213623047
2023-11-01,109.0199966430664
2023-11-02,111.54000091552734
2023-11-03,111.87000274658203
2023-11-06,111.80999755859375
2023-11-07,110.25
2023-11-08,109.16999816894531
2023-11-09,108.69999694824219
2023-11-10,109.0199966430664
2023-11-13,107.44000244140625
2023-11-14,110.75
2023-11-15,111.26000213623047
2023-11-16,109.87999725341797
2023-11-17,110.93000030517578
2023-11-20,111.86000061035156
2023-11-21,112.66000366210938
2023-11-22,112.69999694824219
2023-11-24,111.5
2023-11-27,115.25
2023-11-28,114.2300033569336
2023-11-29,115.48999786376953
2023-11-30,119.12999725341797
2023-12-01,119.75
2023-12-04,118.7699966430664
2023-12-05,116.61000061035156
2023-12-06,113.68000030517578
2023-12-07,114.41000366210938
2023-12-08,113.16000366210938
2023-12-11,114.7699966430664
2023-12-12,113.79000091552734
2023-12-13,115.36000061035156
2023-12-14,119.12999725341797
2023-12-15,124.5199966430664
2023-12-18,122.12999725341797
2023-12-19,123.31999969482422
2023-12-20,120.2699966430664
2023-12-21,120.19000244140625
2023-12-22,121.83999633789062
2023-12-26,121.25
2023-12-27,120.9000015258789
2023-12-28,119.08000183105469
2023-12-29,118.0999984741211
2024-01-02,118.91000366210938
2024-01-03,119.11000061035156
2024-01-04,116.45999908447266
2024-01-05,116.22000122070312
2024-01-08,117.04000091552734
2024-01-09,113.01000213623047
2024-01-10,112.83999633789062
2024-01-11,113.12000274658203
2024-01-12,113.22000122070312
2024-01-16,111.5999984741211
2024-01-17,112.3499984741211
2024-01-18,112.69000244140625
2024-01-19,112.86000061035156
2024-01-22,115.43000030517578
2024-01-23,116.13999938964844
2024-01-24,116.54000091552734
2024-01-25,115.9000015258789
2024-01-26,116.0
2024-01-29,116.86000061035156
2024-01-30,122.44999694824219
2024-01-31,120.69000244140625
2024-02-01,119.79000091552734
2024-02-02,120.16000366210938
2024-02-05,121.48999786376953
2024-02-06,120.16999816894531
2024-02-07,124.55999755859375
2024-02-08,124.83999633789062
2024-02-09,124.98999786376953
2024-02-12,123.80999755859375
2024-02-13,118.37000274658203
2024-02-14,119.73999786376953
2024-02-15,124.11000061035156
2024-02-16,123.33999633789062
2024-02-20,122.61000061035156
2024-02-21,122.05000305175781
2024-02-22,124.77999877929688
2024-02-23,127.01000213623047
2024-02-26,131.07000732421875
2024-02-27,132.97000122070312
2024-02-28,132.49000549316406
2024-02-29,133.82000732421875
2024-03-01,133.7100067138672
2024-03-04,130.24000549316406
2024-03-05,128.5
2024-03-06,129.9600067138672
2024-03-07,132.41000366210938
2024-03-08,131.47999572753906
2024-03-11,129.9199981689453
2024-03-12,131.33999633789062
2024-03-13,133.9499969482422
2024-03-14,132.16000366210938
2024-03-15,137.89999389648438
2024-03-18,139.97000122070312
2024-03-19,140.8800048828125
2024-03-20,142.72000122070312
2024-03-21,143.86000061035156
2024-03-22,144.00999450683594
2024-03-25,144.14999389648438
2024-03-26,144.8300018310547
2024-03-27,146.99000549316406
2024-03-28,148.22999572753906
2024-04-01,149.25999450683594
2024-04-02,147.89999389648438
2024-04-03,147.72999572753906
2024-04-04,146.7100067138672
2024-04-05,147.27000427246094
2024-04-08,147.85000610351562
2024-04-09,146.72999572753906
2024-04-10,144.64999389648438
2024-04-11,144.22999572753906
2024-04-12,140.6300048828125
2024-04-15,140.97000122070312
2024-04-16,139.77000427246094
2024-04-17,138.92999267578125
2024-04-18,136.07000732421875
2024-04-19,136.89999389648438
2024-04-22,137.3000030517578
2024-04-23,134.16000366210938
2024-04-24,129.9199981689453
2024-04-25,133.02999877929688
2024-04-26,134.0399932861328
2024-04-29,135.07000732421875
2024-04-30,130.1199951171875
2024-05-01,129.64999389648438
2024-05-02,130.7899932861328
2024-05-03,135.47000122070312
2024-05-06,132.60000610351562
2024-05-07,132.7100067138672
2024-05-08,130.82000732421875
2024-05-09,134.83999633789062
2024-05-10,135.17999267578125
2024-05-13,134.85000610351562
2024-05-14,135.07000732421875
2024-05-15,136.92999267578125
2024-05-16,134.9499969482422
2024-05-17,133.92999267578125
2024-05-20,133.0800018310547
2024-05-21,134.35000610351562
2024-05-22,132.72999572753906
2024-05-23,133.57000732421875
2024-05-24,133.33999633789062
2024-05-28,134.27999877929688
2024-05-29,131.72999572753906
2024-05-30,133.5
2024-05-31,133.8699951171875
2024-06-03,132.61000061035156
2024-06-04,127.23999786376953
2024-06-05,127.16000366210938
2024-06-06,128.35000610351562
2024-06-07,125.5199966430664
2024-06-10,123.66999816894531
2024-06-11,121.52999877929688
2024-06-12,120.77999877929688
2024-06-13,121.41999816894531
2024-06-14,120.69000244140625
2024-06-17,126.55000305175781
2024-06-18,125.0
2024-06-20,125.68000030517578
2024-06-21,128.17999267578125
2024-06-24,126.33999633789062
2024-06-25,123.58999633789062
2024-06-26,124.77999877929688
2024-06-27,125.05000305175781
2024-06-28,129.5
2024-07-01,129.14999389648438
2024-07-02,128.3000030517578
2024-07-03,127.12999725341797
2024-07-05,124.41999816894531
2024-07-08,124.2699966430664
2024-07-09,124.25
2024-07-10,127.27999877929688
2024-07-11,129.77000427246094
2024-07-12,129.22000122070312
2024-07-15,131.91000366210938
2024-07-16,132.7100067138672
2024-07-17,130.07000732421875
2024-07-18,129.1300048828125
2024-07-19,128.44000244140625
2024-07-22,127.7699966430664
2024-07-23,126.62000274658203
2024-07-24,123.29000091552734
2024-07-25,127.5999984741211
2024-07-26,130.5399932861328
2024-07-29,130.52000427246094
2024-07-30,128.85000610351562
2024-07-31,133.22000122070312
2024-08-01,126.3499984741211
2024-08-02,121.27999877929688
2024-08-05,121.41000366210938
2024-08-06,122.37999725341797
2024-08-07,119.12000274658203
2024-08-08,120.20999908447266
2024-08-09,119.43000030517578
2024-08-12,115.97000122070312
2024-08-13,117.2699966430664
2024-08-14,115.05000305175781
2024-08-15,118.05000305175781
2024-08-16,116.69999694824219
2024-08-19,116.05999755859375
2024-08-20,115.94999694824219
2024-08-21,119.05000305175781
2024-08-22,118.94000244140625
2024-08-23,120.87999725341797
2024-08-26,122.7300033569336
2024-08-27,121.41000366210938
2024-08-28,118.02999877929688
2024-08-29,118.80000305175781
2024-08-30,119.51000213623047
2024-09-03,113.95999908447266
2024-09-04,113.12000274658203
2024-09-05,111.31999969482422
2024-09-06,111.0
2024-09-09,110.73999786376953
2024-09-10,108.73999786376953
2024-09-11,108.0999984741211
2024-09-12,110.54000091552734
2024-09-13,112.83999633789062
2024-09-16,111.01000213623047
2024-09-17,114.48999786376953
2024-09-18,115.12000274658203
2024-09-19,120.08999633789062
2024-09-20,119.83000183105469
2024-09-23,120.95999908447266
2024-09-24,124.66999816894531
2024-09-25,123.33999633789062
2024-09-26,125.23999786376953
2024-09-27,125.9800033569336
2024-09-30,126.08000183105469
2024-10-01,129.22999572753906
2024-10-02,127.5999984741211
2024-10-03,127.54000091552734
2024-10-04,128.22000122070312
2024-10-07,130.07000732421875
2024-10-08,127.02999877929688
2024-10-09,130.17999267578125
2024-10-10,128.4600067138672
2024-10-11,129.86000061035156
2024-10-14,130.17999267578125
2024-10-15,128.4600067138672
2024-10-16,129.86000061035156
2024-10-17,135.0500030517578
2024-10-18,136.57000732421875
2024-10-21,133.4499969482422
2024-10-22,131.8000030517578
2024-10-23,128.63999938964844
2024-10-24,130.33999633789062
2024-10-25,129.5800018310547
2024-10-28,135.72000122070312
2024-10-29,135.16000366210938
2024-10-30,132.77000427246094
2024-10-31,130.5
2024-11-01,133.64999389648438
2024-11-04,133.5800018310547
2024-11-05,135.64999389648438
2024-11-06,154.32000732421875
2024-11-07,147.9499969482422
2024-11-08,148.5500030517578
2024-11-11,147.8000030517578
2024-11-12,144.35000610351562
2024-11-13,141.89999389648438
2024-11-14,137.80999755859375
2024-11-15,139.41000366210938
2024-11-18,140.69000244140625
2024-11-19,140.24000549316406
2024-11-20,144.0399932861328
2024-11-21,144.9600067138672
2024-11-22,143.57000732421875
2024-11-25,144.97999572753906
2024-11-26,143.6300048828125
2024-11-27,143.8300018310547
2024-11-29,145.27000427246094
2024-12-02,144.80999755859375
2024-12-03,143.1999969482422
2024-12-04,141.3800048828125
2024-12-05,138.6999969482422
2024-12-06,136.89999389648438
2024-12-09,138.25
2024-12-10,135.2899932861328
2024-12-11,133.5500030517578
2024-12-12,126.91000366210938
2024-12-13,122.37000274658203
2024-12-16,121.70999908447266
2024-12-17,118.58000183105469
2024-12-18,116.76000213623047
2024-12-19,115.29000091552734
2024-12-20,115.69000244140625
2024-12-23,115.75
2024-12-24,117.05999755859375
2024-12-26,117.08999633789062
2024-12-27,115.7699966430664
2024-12-30,113.80000305175781
2024-12-31,114.06999969482422
2025-01-02,111.93000030517578
2025-01-03,113.1500015258789
2025-01-06,118.63999938964844
2025-01-07,119.80999755859375
2025-01-08,116.4800033569336
2025-01-10,116.33000183105469
2025-01-13,123.2699966430664
2025-01-14,123.5199966430664
2025-01-15,125.13999938964844
2025-01-16,125.0
2025-01-17,125.83000183105469
2025-01-21,124.69000244140625
2025-01-22,122.88999938964844
2025-01-23,122.37000274658203
2025-01-24,122.3499984741211
2025-01-27,122.01000213623047
2025-01-28,127.05000305175781
2025-01-29,129.1699981689453
2025-01-30,130.7100067138672
2025-01-31,128.1999969482422
2025-02-03,127.91999816894531
2025-02-04,126.37999725341797
2025-02-05,129.4199981689453
2025-02-06,128.9600067138672
2025-02-07,126.70999908447266
2025-02-10,132.8699951171875
2025-02-11,134.86000061035156
2025-02-12,132.3000030517578
2025-02-13,132.8800048828125
2025-02-14,135.8300018310547
2025-02-18,139.05999755859375
2025-02-19,136.75999450683594
2025-02-20,135.07000732421875
2025-02-21,130.7100067138672
2025-02-24,133.14999389648438
2025-02-25,133.47999572753906
2025-02-26,133.47999572753906
2025-02-27,133.32000732421875
2025-02-28,135.07000732421875
2025-03-03,130.5
2025-03-04,126.37000274658203
2025-03-05,127.72000122070312
2025-03-06,125.25
2025-03-07,125.02999877929688
2025-03-10,119.4000015258789
2025-03-11,120.76000213623047
2025-03-12,123.52999877929688
2025-03-13,123.25
2025-03-14,127.13999938964844
2025-03-17,124.94000244140625
2025-03-18,127.08999633789062
2025-03-19,128.52000427246094
2025-03-20,126.63999938964844
2025-03-21,122.66999816894531
2025-03-24,126.66000366210938
2025-03-25,128.0
2025-03-26,128.33999633789062
2025-03-27,127.98999786376953
2025-03-28,123.97000122070312
2025-03-31,125.08000183105469
2025-04-01,124.0
2025-04-02,127.36000061035156
2025-04-03,116.05999755859375
2025-04-04,109.20999908447266
2025-04-07,111.04000091552734
2025-04-08,110.2300033569336
2025-04-09,122.6500015258789
2025-04-10,117.48999786376953
2025-04-11,120.41000366210938
2025-04-14,118.75
2025-04-15,118.23999786376953
2025-04-16,117.20999908447266
2025-04-17,118.29000091552734
2025-04-21,113.55000305175781
2025-04-22,117.38999938964844
2025-04-23,122.48999786376953
2025-04-24,127.37999725341797
2025-04-25,127.33999633789062
2025-04-28,127.94000244140625
2025-04-29,129.27999877929688
2025-04-30,129.7100067138672
2025-05-01,130.2899932861328
2025-05-02,134.94000244140625
2025-05-05,133.1199951171875
2025-05-06,131.1699981689453
2025-05-07,130.6999969482422
2025-05-08,129.6300048828125
2025-05-09,130.50999450683594
2025-05-12,136.52999877929688
2025-05-13,135.4199981689453
2025-05-14,133.72000122070312
2025-05-15,133.8000030517578
2025-05-16,134.77999877929688
2025-05-19,136.05999755859375
2025-05-20,135.3800048828125
2025-05-21,132.2100067138672
2025-05-22,129.88999938964844
2025-05-23,125.31999969482422
2025-05-27,128.74000549316406
2025-05-28,126.72000122070312
2025-05-29,125.1500015258789
2025-05-30,123.06999969482422
2025-06-02,135.7100067138672
2025-06-03,136.83999633789062
2025-06-04,134.97000122070312
2025-06-05,132.10000610351562
2025-06-06,133.55999755859375
2025-06-09,133.6300048828125
2025-06-10,133.80999755859375
2025-06-11,130.02999877929688
2025-06-12,131.85000610351562
2025-06-13,133.47999572753906
2025-06-16,132.1199951171875
2025-06-17,133.16000366210938
2025-06-18,130.11000061035156
2025-06-20,125.9000015258789
2025-06-23,127.43000030517578
2025-06-24,128.22000122070312
2025-06-25,128.47999572753906
2025-06-26,131.5
2025-06-27,131.2100067138672
2025-06-30,128.00999450683594
2025-07-01,130.16000366210938
2025-07-02,134.05999755859375
2025-07-03,133.24000549316406
2025-07-07,133.49000549316406
2025-07-08,136.0399932861328
2025-07-09,136.0800018310547
2025-07-10,137.3699951171875
2025-07-11,135.07000732421875
2025-07-14,133.22000122070312
2025-07-15,128.86000061035156
2025-07-16,127.47000122070312
2025-07-17,131.14999389648438
2025-07-18,131.6300048828125
2025-07-21,134.52999877929688
2025-07-22,132.24000549316406
2025-07-23,130.72000122070312
2025-07-24,126.83000183105469
2025-07-25,130.8300018310547
2025-07-28,130.22999572753906
2025-07-29,127.5199966430664
2025-07-30,127.44999694824219
2025-07-31,127.55999755859375
2025-08-01,122.37000274658203
2025-08-04,121.36000061035156
2025-08-05,123.52999877929688
2025-08-06,122.2300033569336
2025-08-07,122.06999969482422
2025-08-08,123.0199966430664
2025-08-11,122.41000366210938
2025-08-12,125.5999984741211
2025-08-13,129.24000549316406
2025-08-14,127.4800033569336
2025-08-15,126.41999816894531
2025-08-18,125.91000366210938
2025-08-19,128.22000122070312
2025-08-20,125.44999694824219
2025-08-21,125.76000213623047
2025-08-22,132.67999267578125
2025-08-25,133.27999877929688
2025-08-26,131.72999572753906
2025-08-27,132.6999969482422
2025-08-28,131.57000732421875
2025-08-29,130.9199981689453
2025-09-02,129.02000427246094
2025-09-03,129.58999633789062
2025-09-04,130.86000061035156
2025-09-05,134.6300048828125
2025-09-08,134.5399932861328
2025-09-09,130.2899932861328
2025-09-10,132.72000122070312
2025-09-11,133.99000549316406
2025-09-12,130.64999389648438
2025-09-15,131.5800018310547
2025-09-16,139.6699981689453
2025-09-17,136.85000610351562
2025-09-18,139.83999633789062
2025-09-19,139.27000427246094
2025-09-22,139.07000732421875
2025-09-23,136.69000244140625
2025-09-24,136.3699951171875
2025-09-25,136.08999633789062
2025-09-26,139.6300048828125
2025-09-29,138.8800048828125
2025-09-30,139.42999267578125
2025-10-01,141.0
2025-10-02,144.38999938964844
2025-10-03,145.08999633789062
2025-10-06,141.6300048828125
2025-10-07,142.72999572753906
2025-10-08,146.5500030517578
2025-10-09,147.77999877929688
2025-10-10,141.22999572753906
2025-10-13,145.5399932861328
2025-10-14,146.97999572753906
2025-10-15,146.0500030517578
2025-10-16,142.64999389648438
2025-10-17,142.75
2025-10-20,146.27999877929688
2025-10-21,153.82000732421875
2025-10-22,148.55999755859375
2025-10-23,150.72000122070312
2025-10-24,152.9499969482422
2025-10-27,158.02000427246094
2025-10-28,161.07000732421875
2025-10-29,163.47000122070312
2025-10-30,158.17999267578125
2025-10-31,156.8000030517578
2025-11-03,155.97000122070312
2025-11-04,151.6199951171875
2025-11-05,154.1300048828125
2025-11-06,152.9199981689453
2025-11-07,151.94000244140625
2025-11-10,152.42999267578125
2025-11-11,152.3800048828125
2025-11-12,157.85000610351562
2025-11-13,154.58999633789062
2025-11-14,155.41000366210938
2025-11-17,155.07000732421875
2025-11-18,154.61000061035156
2025-11-19,155.4600067138672
2025-11-20,153.11000061035156
2025-11-21,158.16000366210938
2025-11-24,161.19000244140625
2025-11-25,164.25
2025-11-26,166.6199951171875
2025-11-28,167.8300018310547
2025-12-01,167.6199951171875
2025-12-02,167.6300048828125
2025-12-03,171.5
2025-12-04,168.11000061035156
2025-12-05,165.22000122070312
2025-12-08,166.13999938964844
2025-12-09,165.42999267578125
2025-12-10,171.22999572753906
2025-12-11,173.00999450683594
2025-12-12,171.97000122070312
2025-12-15,168.9499969482422
2025-12-16,169.1300048828125
2025-12-17,172.74000549316406
2025-12-18,174.5800018310547
2025-12-19,174.27999877929688
2025-12-22,175.75999450683594
2025-12-23,177.1999969482422
2025-12-24,175.3800048828125
2025-12-26,175.4600067138672
2025-12-29,172.8800048828125
2025-12-30,171.02999877929688
