Date,WY
2015-07-01,32.0
2015-07-02,31.84000015258789
2015-07-06,31.729999542236328
2015-07-07,32.060001373291016
2015-07-08,31.559999465942383
2015-07-09,31.260000228881836
2015-07-10,31.290000915527344
2015-07-13,31.649999618530273
2015-07-14,31.260000228881836
2015-07-15,31.209999084472656
2015-07-16,30.959999084472656
2015-07-17,30.479999542236328
2015-07-20,30.540000915527344
2015-07-21,30.260000228881836
2015-07-22,30.18000030517578
2015-07-23,30.030000686645508
2015-07-24,29.770000457763672
2015-07-27,29.989999771118164
2015-07-28,30.049999237060547
2015-07-29,30.299999237060547
2015-07-30,30.459999084472656
2015-07-31,30.690000534057617
2015-08-03,30.81999969482422
2015-08-04,31.06999969482422
2015-08-05,30.790000915527344
2015-08-06,30.65999984741211
2015-08-07,31.059999465942383
2015-08-10,31.059999465942383
2015-08-11,30.809999465942383
2015-08-12,30.950000762939453
2015-08-13,30.989999771118164
2015-08-14,31.190000534057617
2015-08-17,31.079999923706055
2015-08-18,31.149999618530273
2015-08-19,30.90999984741211
2015-08-20,30.579999923706055
2015-08-21,29.969999313354492
2015-08-24,28.170000076293945
2015-08-25,26.899999618530273
2015-08-26,27.479999542236328
2015-08-27,28.0
2015-08-28,28.239999771118164
2015-08-31,27.940000534057617
2015-09-01,27.59000015258789
2015-09-02,27.81999969482422
2015-09-03,27.899999618530273
2015-09-04,27.3700008392334
2015-09-08,27.649999618530273
2015-09-09,26.90999984741211
2015-09-10,27.290000915527344
2015-09-11,27.31999969482422
2015-09-14,27.18000030517578
2015-09-15,27.3700008392334
2015-09-16,28.450000762939453
2015-09-17,28.6200008392334
2015-09-18,28.260000228881836
2015-09-21,28.25
2015-09-22,27.700000762939453
2015-09-23,27.59000015258789
2015-09-24,27.25
2015-09-25,27.200000762939453
2015-09-28,26.8700008392334
2015-09-29,27.059999465942383
2015-09-30,27.34000015258789
2015-10-01,27.0
2015-10-02,27.450000762939453
2015-10-05,27.969999313354492
2015-10-06,27.829999923706055
2015-10-07,28.149999618530273
2015-10-08,28.549999237060547
2015-10-09,28.850000381469727
2015-10-12,28.75
2015-10-13,28.8799991607666
2015-10-14,28.770000457763672
2015-10-15,28.940000534057617
2015-10-16,29.420000076293945
2015-10-19,29.25
2015-10-20,29.139999389648438
2015-10-21,29.219999313354492
2015-10-22,30.010000228881836
2015-10-23,30.030000686645508
2015-10-26,29.280000686645508
2015-10-27,29.030000686645508
2015-10-28,29.280000686645508
2015-10-29,29.170000076293945
2015-10-30,29.329999923706055
2015-11-02,30.75
2015-11-03,31.059999465942383
2015-11-04,30.920000076293945
2015-11-05,31.079999923706055
2015-11-06,30.399999618530273
2015-11-09,29.5
2015-11-10,29.239999771118164
2015-11-11,29.809999465942383
2015-11-12,29.389999389648438
2015-11-13,29.25
2015-11-16,30.139999389648438
2015-11-17,30.75
2015-11-18,31.93000030517578
2015-11-19,31.93000030517578
2015-11-20,32.189998626708984
2015-11-23,31.959999084472656
2015-11-24,32.16999816894531
2015-11-25,32.279998779296875
2015-11-27,32.369998931884766
2015-11-30,32.16999816894531
2015-12-01,32.13999938964844
2015-12-02,31.760000228881836
2015-12-03,31.459999084472656
2015-12-04,32.04999923706055
2015-12-07,31.770000457763672
2015-12-08,31.549999237060547
2015-12-09,31.190000534057617
2015-12-10,30.93000030517578
2015-12-11,30.479999542236328
2015-12-14,30.010000228881836
2015-12-15,30.100000381469727
2015-12-16,30.8700008392334
2015-12-17,30.639999389648438
2015-12-18,29.510000228881836
2015-12-21,29.690000534057617
2015-12-22,30.149999618530273
2015-12-23,30.6200008392334
2015-12-24,30.719999313354492
2015-12-28,30.56999969482422
2015-12-29,30.610000610351562
2015-12-30,30.34000015258789
2015-12-31,29.979999542236328
2016-01-04,29.829999923706055
2016-01-05,29.899999618530273
2016-01-06,29.239999771118164
2016-01-07,28.15999984741211
2016-01-08,27.899999618530273
2016-01-11,27.610000610351562
2016-01-12,27.020000457763672
2016-01-13,26.75
2016-01-14,26.40999984741211
2016-01-15,25.81999969482422
2016-01-19,25.469999313354492
2016-01-20,24.600000381469727
2016-01-21,25.0
2016-01-22,25.420000076293945
2016-01-25,24.510000228881836
2016-01-26,24.75
2016-01-27,24.520000457763672
2016-01-28,24.420000076293945
2016-01-29,25.610000610351562
2016-02-01,26.09000015258789
2016-02-02,25.329999923706055
2016-02-03,25.459999084472656
2016-02-04,25.739999771118164
2016-02-05,23.989999771118164
2016-02-08,23.399999618530273
2016-02-09,23.079999923706055
2016-02-10,22.68000030517578
2016-02-11,22.219999313354492
2016-02-12,22.600000381469727
2016-02-16,23.770000457763672
2016-02-17,24.18000030517578
2016-02-18,23.84000015258789
2016-02-19,22.8700008392334
2016-02-22,23.579999923706055
2016-02-23,24.25
2016-02-24,25.0
2016-02-25,25.360000610351562
2016-02-26,25.59000015258789
2016-02-29,25.979999542236328
2016-03-01,26.649999618530273
2016-03-02,27.06999969482422
2016-03-03,27.260000228881836
2016-03-04,27.440000534057617
2016-03-07,27.6299991607666
2016-03-08,27.489999771118164
2016-03-09,27.56999969482422
2016-03-10,28.059999465942383
2016-03-11,28.719999313354492
2016-03-14,29.079999923706055
2016-03-15,29.329999923706055
2016-03-16,29.450000762939453
2016-03-17,30.079999923706055
2016-03-18,30.09000015258789
2016-03-21,30.270000457763672
2016-03-22,30.59000015258789
2016-03-23,30.239999771118164
2016-03-24,30.34000015258789
2016-03-28,30.6200008392334
2016-03-29,31.030000686645508
2016-03-30,31.049999237060547
2016-03-31,30.979999542236328
2016-04-01,31.149999618530273
2016-04-04,31.190000534057617
2016-04-05,30.780000686645508
2016-04-06,30.790000915527344
2016-04-07,30.790000915527344
2016-04-08,31.239999771118164
2016-04-11,31.309999465942383
2016-04-12,31.450000762939453
2016-04-13,31.770000457763672
2016-04-14,31.709999084472656
2016-04-15,31.729999542236328
2016-04-18,31.989999771118164
2016-04-19,31.979999542236328
2016-04-20,31.920000076293945
2016-04-21,31.829999923706055
2016-04-22,32.2599983215332
2016-04-25,31.889999389648438
2016-04-26,32.2400016784668
2016-04-27,32.31999969482422
2016-04-28,32.02000045776367
2016-04-29,32.119998931884766
2016-05-02,32.279998779296875
2016-05-03,31.56999969482422
2016-05-04,31.440000534057617
2016-05-05,31.540000915527344
2016-05-06,31.610000610351562
2016-05-09,30.950000762939453
2016-05-10,31.09000015258789
2016-05-11,30.989999771118164
2016-05-12,31.229999542236328
2016-05-13,30.860000610351562
2016-05-16,30.969999313354492
2016-05-17,30.690000534057617
2016-05-18,30.459999084472656
2016-05-19,30.309999465942383
2016-05-20,30.420000076293945
2016-05-23,30.8700008392334
2016-05-24,31.1299991607666
2016-05-25,31.450000762939453
2016-05-26,31.25
2016-05-27,31.479999542236328
2016-05-31,31.5
2016-06-01,31.31999969482422
2016-06-02,31.329999923706055
2016-06-03,31.1200008392334
2016-06-06,31.139999389648438
2016-06-07,31.190000534057617
2016-06-08,30.8700008392334
2016-06-09,30.3700008392334
2016-06-10,30.59000015258789
2016-06-13,29.709999084472656
2016-06-14,28.75
2016-06-15,28.700000762939453
2016-06-16,28.719999313354492
2016-06-17,28.690000534057617
2016-06-20,29.020000457763672
2016-06-21,28.579999923706055
2016-06-22,28.6200008392334
2016-06-23,29.520000457763672
2016-06-24,27.729999542236328
2016-06-27,26.770000457763672
2016-06-28,27.8799991607666
2016-06-29,29.229999542236328
2016-06-30,29.770000457763672
2016-07-01,30.1200008392334
2016-07-05,29.700000762939453
2016-07-06,30.1200008392334
2016-07-07,30.139999389648438
2016-07-08,30.670000076293945
2016-07-11,31.239999771118164
2016-07-12,31.850000381469727
2016-07-13,31.969999313354492
2016-07-14,32.040000915527344
2016-07-15,32.029998779296875
2016-07-18,32.2400016784668
2016-07-19,31.979999542236328
2016-07-20,32.29999923706055
2016-07-21,32.290000915527344
2016-07-22,32.43000030517578
2016-07-25,32.4900016784668
2016-07-26,32.90999984741211
2016-07-27,32.58000183105469
2016-07-28,32.369998931884766
2016-07-29,32.720001220703125
2016-08-01,32.75
2016-08-02,32.439998626708984
2016-08-03,32.369998931884766
2016-08-04,32.650001525878906
2016-08-05,32.880001068115234
2016-08-08,32.369998931884766
2016-08-09,32.33000183105469
2016-08-10,32.720001220703125
2016-08-11,32.470001220703125
2016-08-12,31.860000610351562
2016-08-15,31.899999618530273
2016-08-16,31.5
2016-08-17,31.68000030517578
2016-08-18,31.40999984741211
2016-08-19,31.18000030517578
2016-08-22,31.219999313354492
2016-08-23,31.540000915527344
2016-08-24,31.139999389648438
2016-08-25,31.540000915527344
2016-08-26,31.100000381469727
2016-08-29,31.639999389648438
2016-08-30,31.84000015258789
2016-08-31,31.850000381469727
2016-09-01,31.8700008392334
2016-09-02,31.850000381469727
2016-09-06,32.16999816894531
2016-09-07,31.790000915527344
2016-09-08,31.790000915527344
2016-09-09,30.309999465942383
2016-09-12,30.969999313354492
2016-09-13,30.0
2016-09-14,29.829999923706055
2016-09-15,30.139999389648438
2016-09-16,29.90999984741211
2016-09-19,30.1299991607666
2016-09-20,29.959999084472656
2016-09-21,30.34000015258789
2016-09-22,32.08000183105469
2016-09-23,32.18000030517578
2016-09-26,31.639999389648438
2016-09-27,31.729999542236328
2016-09-28,32.38999938964844
2016-09-29,31.860000610351562
2016-09-30,31.940000534057617
2016-10-03,31.799999237060547
2016-10-04,31.030000686645508
2016-10-05,30.639999389648438
2016-10-06,31.100000381469727
2016-10-07,31.0
2016-10-10,31.059999465942383
2016-10-11,30.760000228881836
2016-10-12,31.34000015258789
2016-10-13,31.200000762939453
2016-10-14,31.3799991607666
2016-10-17,31.610000610351562
2016-10-18,31.700000762939453
2016-10-19,31.90999984741211
2016-10-20,31.5
2016-10-21,31.290000915527344
2016-10-24,31.1200008392334
2016-10-25,31.149999618530273
2016-10-26,30.260000228881836
2016-10-27,30.459999084472656
2016-10-28,29.989999771118164
2016-10-31,29.93000030517578
2016-11-01,29.360000610351562
2016-11-02,28.799999237060547
2016-11-03,28.639999389648438
2016-11-04,28.649999618530273
2016-11-07,29.290000915527344
2016-11-08,29.3799991607666
2016-11-09,29.690000534057617
2016-11-10,29.170000076293945
2016-11-11,28.700000762939453
2016-11-14,29.709999084472656
2016-11-15,30.299999237060547
2016-11-16,30.139999389648438
2016-11-17,30.049999237060547
2016-11-18,31.1299991607666
2016-11-21,31.639999389648438
2016-11-22,32.130001068115234
2016-11-23,31.809999465942383
2016-11-25,32.0
2016-11-28,31.219999313354492
2016-11-29,31.15999984741211
2016-11-30,30.829999923706055
2016-12-01,30.610000610351562
2016-12-02,31.049999237060547
2016-12-05,31.719999313354492
2016-12-06,31.850000381469727
2016-12-07,32.93000030517578
2016-12-08,32.779998779296875
2016-12-09,32.720001220703125
2016-12-12,33.119998931884766
2016-12-13,32.06999969482422
2016-12-14,31.329999923706055
2016-12-15,30.610000610351562
2016-12-16,30.719999313354492
2016-12-19,30.469999313354492
2016-12-20,30.690000534057617
2016-12-21,30.81999969482422
2016-12-22,30.6200008392334
2016-12-23,30.56999969482422
2016-12-27,30.43000030517578
2016-12-28,29.889999389648438
2016-12-29,30.350000381469727
2016-12-30,30.09000015258789
2017-01-03,30.360000610351562
2017-01-04,30.6299991607666
2017-01-05,30.950000762939453
2017-01-06,30.850000381469727
2017-01-09,30.969999313354492
2017-01-10,30.729999542236328
2017-01-11,30.959999084472656
2017-01-12,30.56999969482422
2017-01-13,30.639999389648438
2017-01-17,30.600000381469727
2017-01-18,30.5
2017-01-19,30.209999084472656
2017-01-20,30.229999542236328
2017-01-23,30.43000030517578
2017-01-24,31.1299991607666
2017-01-25,32.189998626708984
2017-01-26,31.799999237060547
2017-01-27,31.239999771118164
2017-01-30,31.15999984741211
2017-01-31,31.329999923706055
2017-02-01,31.110000610351562
2017-02-02,31.440000534057617
2017-02-03,32.11000061035156
2017-02-06,31.420000076293945
2017-02-07,32.04999923706055
2017-02-08,32.40999984741211
2017-02-09,33.16999816894531
2017-02-10,33.15999984741211
2017-02-13,33.790000915527344
2017-02-14,33.290000915527344
2017-02-15,33.65999984741211
2017-02-16,33.52000045776367
2017-02-17,33.52000045776367
2017-02-21,33.97999954223633
2017-02-22,33.7599983215332
2017-02-23,33.65999984741211
2017-02-24,33.470001220703125
2017-02-27,33.939998626708984
2017-02-28,33.720001220703125
2017-03-01,34.06999969482422
2017-03-02,34.189998626708984
2017-03-03,34.13999938964844
2017-03-06,33.720001220703125
2017-03-07,33.470001220703125
2017-03-08,33.599998474121094
2017-03-09,33.220001220703125
2017-03-10,33.279998779296875
2017-03-13,33.34000015258789
2017-03-14,33.310001373291016
2017-03-15,33.880001068115234
2017-03-16,33.7400016784668
2017-03-17,33.20000076293945
2017-03-20,33.380001068115234
2017-03-21,33.08000183105469
2017-03-22,33.15999984741211
2017-03-23,33.470001220703125
2017-03-24,33.130001068115234
2017-03-27,33.5099983215332
2017-03-28,33.630001068115234
2017-03-29,33.529998779296875
2017-03-30,33.88999938964844
2017-03-31,33.97999954223633
2017-04-03,33.709999084472656
2017-04-04,33.959999084472656
2017-04-05,33.970001220703125
2017-04-06,34.40999984741211
2017-04-07,34.86000061035156
2017-04-10,34.72999954223633
2017-04-11,34.63999938964844
2017-04-12,34.58000183105469
2017-04-13,34.43000030517578
2017-04-17,34.959999084472656
2017-04-18,34.7599983215332
2017-04-19,34.4900016784668
2017-04-20,34.779998779296875
2017-04-21,34.560001373291016
2017-04-24,34.88999938964844
2017-04-25,34.0
2017-04-26,34.2599983215332
2017-04-27,34.66999816894531
2017-04-28,33.869998931884766
2017-05-01,33.58000183105469
2017-05-02,33.70000076293945
2017-05-03,33.2599983215332
2017-05-04,33.099998474121094
2017-05-05,33.54999923706055
2017-05-08,33.34000015258789
2017-05-09,33.209999084472656
2017-05-10,33.209999084472656
2017-05-11,32.970001220703125
2017-05-12,32.869998931884766
2017-05-15,33.099998474121094
2017-05-16,33.119998931884766
2017-05-17,32.7599983215332
2017-05-18,32.70000076293945
2017-05-19,33.02000045776367
2017-05-22,33.130001068115234
2017-05-23,33.06999969482422
2017-05-24,33.18000030517578
2017-05-25,33.16999816894531
2017-05-26,33.0099983215332
2017-05-30,33.13999938964844
2017-05-31,32.959999084472656
2017-06-01,33.5099983215332
2017-06-02,33.5099983215332
2017-06-05,33.380001068115234
2017-06-06,33.40999984741211
2017-06-07,33.02000045776367
2017-06-08,32.59000015258789
2017-06-09,33.22999954223633
2017-06-12,33.599998474121094
2017-06-13,33.810001373291016
2017-06-14,33.77000045776367
2017-06-15,33.599998474121094
2017-06-16,33.65999984741211
2017-06-19,34.040000915527344
2017-06-20,33.959999084472656
2017-06-21,33.7599983215332
2017-06-22,33.939998626708984
2017-06-23,34.13999938964844
2017-06-26,33.630001068115234
2017-06-27,32.849998474121094
2017-06-28,33.20000076293945
2017-06-29,33.06999969482422
2017-06-30,33.5
2017-07-03,33.689998626708984
2017-07-05,33.209999084472656
2017-07-06,32.060001373291016
2017-07-07,32.0099983215332
2017-07-10,32.220001220703125
2017-07-11,32.5099983215332
2017-07-12,32.93000030517578
2017-07-13,32.720001220703125
2017-07-14,33.150001525878906
2017-07-17,33.400001525878906
2017-07-18,33.08000183105469
2017-07-19,33.81999969482422
2017-07-20,34.0
2017-07-21,34.43000030517578
2017-07-24,34.130001068115234
2017-07-25,34.119998931884766
2017-07-26,33.91999816894531
2017-07-27,34.22999954223633
2017-07-28,32.939998626708984
2017-07-31,33.02000045776367
2017-08-01,33.220001220703125
2017-08-02,32.369998931884766
2017-08-03,32.86000061035156
2017-08-04,32.779998779296875
2017-08-07,32.720001220703125
2017-08-08,32.459999084472656
2017-08-09,32.43000030517578
2017-08-10,32.119998931884766
2017-08-11,32.220001220703125
2017-08-14,32.2400016784668
2017-08-15,31.940000534057617
2017-08-16,31.90999984741211
2017-08-17,31.280000686645508
2017-08-18,31.170000076293945
2017-08-21,31.479999542236328
2017-08-22,31.3799991607666
2017-08-23,31.360000610351562
2017-08-24,31.3799991607666
2017-08-25,31.700000762939453
2017-08-28,31.770000457763672
2017-08-29,31.520000457763672
2017-08-30,31.75
2017-08-31,32.61000061035156
2017-09-01,32.06999969482422
2017-09-05,32.29999923706055
2017-09-06,33.22999954223633
2017-09-07,33.150001525878906
2017-09-08,33.58000183105469
2017-09-11,33.33000183105469
2017-09-12,33.2400016784668
2017-09-13,33.099998474121094
2017-09-14,33.060001373291016
2017-09-15,32.9900016784668
2017-09-18,33.369998931884766
2017-09-19,33.279998779296875
2017-09-20,33.400001525878906
2017-09-21,33.41999816894531
2017-09-22,33.58000183105469
2017-09-25,33.810001373291016
2017-09-26,33.720001220703125
2017-09-27,33.79999923706055
2017-09-28,34.0099983215332
2017-09-29,34.029998779296875
2017-10-02,34.119998931884766
2017-10-03,34.119998931884766
2017-10-04,34.31999969482422
2017-10-05,34.220001220703125
2017-10-06,34.20000076293945
2017-10-09,34.119998931884766
2017-10-10,34.31999969482422
2017-10-11,34.38999938964844
2017-10-12,34.59000015258789
2017-10-13,34.900001525878906
2017-10-16,35.02000045776367
2017-10-17,35.029998779296875
2017-10-18,35.22999954223633
2017-10-19,35.18000030517578
2017-10-20,35.279998779296875
2017-10-23,34.81999969482422
2017-10-24,34.869998931884766
2017-10-25,34.68000030517578
2017-10-26,34.880001068115234
2017-10-27,35.5099983215332
2017-10-30,35.61000061035156
2017-10-31,35.90999984741211
2017-11-01,35.810001373291016
2017-11-02,35.61000061035156
2017-11-03,35.709999084472656
2017-11-06,35.65999984741211
2017-11-07,35.9900016784668
2017-11-08,36.40999984741211
2017-11-09,36.27000045776367
2017-11-10,36.13999938964844
2017-11-13,35.959999084472656
2017-11-14,36.20000076293945
2017-11-15,36.54999923706055
2017-11-16,36.54999923706055
2017-11-17,36.279998779296875
2017-11-20,36.11000061035156
2017-11-21,36.11000061035156
2017-11-22,36.189998626708984
2017-11-24,36.16999816894531
2017-11-27,35.529998779296875
2017-11-28,35.68000030517578
2017-11-29,35.369998931884766
2017-11-30,35.380001068115234
2017-12-01,35.400001525878906
2017-12-04,35.130001068115234
2017-12-05,35.189998626708984
2017-12-06,35.2400016784668
2017-12-07,35.619998931884766
2017-12-08,35.43000030517578
2017-12-11,35.439998626708984
2017-12-12,35.630001068115234
2017-12-13,35.7599983215332
2017-12-14,35.650001525878906
2017-12-15,35.84000015258789
2017-12-18,36.0099983215332
2017-12-19,35.47999954223633
2017-12-20,35.41999816894531
2017-12-21,35.209999084472656
2017-12-22,34.939998626708984
2017-12-26,35.060001373291016
2017-12-27,35.099998474121094
2017-12-28,35.2599983215332
2017-12-29,35.2599983215332
2018-01-02,35.29999923706055
2018-01-03,35.61000061035156
2018-01-04,35.31999969482422
2018-01-05,35.27000045776367
2018-01-08,35.5
2018-01-09,35.2599983215332
2018-01-10,34.83000183105469
2018-01-11,34.9900016784668
2018-01-12,35.2599983215332
2018-01-16,34.7599983215332
2018-01-17,35.209999084472656
2018-01-18,35.29999923706055
2018-01-19,35.79999923706055
2018-01-22,35.97999954223633
2018-01-23,36.61000061035156
2018-01-24,37.59000015258789
2018-01-25,37.72999954223633
2018-01-26,37.849998474121094
2018-01-29,37.06999969482422
2018-01-30,36.790000915527344
2018-01-31,37.540000915527344
2018-02-01,37.15999984741211
2018-02-02,35.68000030517578
2018-02-05,34.790000915527344
2018-02-06,34.68000030517578
2018-02-07,34.52000045776367
2018-02-08,33.599998474121094
2018-02-09,33.790000915527344
2018-02-12,34.36000061035156
2018-02-13,34.209999084472656
2018-02-14,34.959999084472656
2018-02-15,34.95000076293945
2018-02-16,35.18000030517578
2018-02-20,34.939998626708984
2018-02-21,34.7599983215332
2018-02-22,34.86000061035156
2018-02-23,35.400001525878906
2018-02-26,35.65999984741211
2018-02-27,35.2599983215332
2018-02-28,35.029998779296875
2018-03-01,34.36000061035156
2018-03-02,34.650001525878906
2018-03-05,34.0099983215332
2018-03-06,34.22999954223633
2018-03-07,34.279998779296875
2018-03-08,34.470001220703125
2018-03-09,34.86000061035156
2018-03-12,35.119998931884766
2018-03-13,35.54999923706055
2018-03-14,35.2400016784668
2018-03-15,35.619998931884766
2018-03-16,35.81999969482422
2018-03-19,35.529998779296875
2018-03-20,35.38999938964844
2018-03-21,35.380001068115234
2018-03-22,35.20000076293945
2018-03-23,34.04999923706055
2018-03-26,34.529998779296875
2018-03-27,34.900001525878906
2018-03-28,35.02000045776367
2018-03-29,35.0
2018-04-02,34.61000061035156
2018-04-03,34.68000030517578
2018-04-04,35.2400016784668
2018-04-05,35.7400016784668
2018-04-06,35.47999954223633
2018-04-09,35.279998779296875
2018-04-10,35.41999816894531
2018-04-11,35.7599983215332
2018-04-12,35.91999816894531
2018-04-13,36.189998626708984
2018-04-16,36.47999954223633
2018-04-17,36.939998626708984
2018-04-18,36.849998474121094
2018-04-19,36.630001068115234
2018-04-20,36.2599983215332
2018-04-23,36.209999084472656
2018-04-24,36.18000030517578
2018-04-25,36.18000030517578
2018-04-26,36.650001525878906
2018-04-27,37.0
2018-04-30,36.779998779296875
2018-05-01,36.38999938964844
2018-05-02,36.540000915527344
2018-05-03,36.33000183105469
2018-05-04,36.5099983215332
2018-05-07,36.720001220703125
2018-05-08,36.38999938964844
2018-05-09,36.45000076293945
2018-05-10,36.779998779296875
2018-05-11,36.619998931884766
2018-05-14,36.38999938964844
2018-05-15,35.959999084472656
2018-05-16,36.130001068115234
2018-05-17,36.290000915527344
2018-05-18,36.45000076293945
2018-05-21,36.81999969482422
2018-05-22,37.11000061035156
2018-05-23,36.81999969482422
2018-05-24,36.65999984741211
2018-05-25,36.95000076293945
2018-05-29,36.83000183105469
2018-05-30,37.22999954223633
2018-05-31,37.33000183105469
2018-06-01,37.689998626708984
2018-06-04,37.939998626708984
2018-06-05,38.220001220703125
2018-06-06,38.349998474121094
2018-06-07,38.119998931884766
2018-06-08,38.11000061035156
2018-06-11,37.91999816894531
2018-06-12,38.36000061035156
2018-06-13,37.189998626708984
2018-06-14,37.2599983215332
2018-06-15,36.95000076293945
2018-06-18,37.119998931884766
2018-06-19,36.9900016784668
2018-06-20,36.38999938964844
2018-06-21,35.75
2018-06-22,35.599998474121094
2018-06-25,35.36000061035156
2018-06-26,36.150001525878906
2018-06-27,35.630001068115234
2018-06-28,36.11000061035156
2018-06-29,36.459999084472656
2018-07-02,36.29999923706055
2018-07-03,36.56999969482422
2018-07-05,37.040000915527344
2018-07-06,37.27000045776367
2018-07-09,36.83000183105469
2018-07-10,37.0
