Date,ODFL
2015-11-19,20.641515731811523
2015-11-20,20.65751838684082
2015-11-23,20.41429901123047
2015-11-24,20.60311508178711
2015-11-25,20.651121139526367
2015-11-27,20.926340103149414
2015-11-30,20.388702392578125
2015-12-01,20.263883590698242
2015-12-02,20.148685455322266
2015-12-03,20.03986930847168
2015-12-04,20.167879104614258
2015-12-07,19.815853118896484
2015-12-08,19.47662925720215
2015-12-09,19.52783203125
2015-12-10,19.563034057617188
2015-12-11,18.894184112548828
2015-12-14,18.660572052001953
2015-12-15,18.95819091796875
2015-12-16,19.547040939331055
2015-12-17,19.23661231994629
2015-12-18,18.321346282958984
2015-12-21,18.388547897338867
2015-12-22,18.791780471801758
2015-12-23,18.810977935791016
2015-12-24,18.788576126098633
2015-12-28,18.78537940979004
2015-12-29,18.932588577270508
2015-12-30,18.78537940979004
2015-12-31,18.903793334960938
2016-01-04,18.695768356323242
2016-01-05,18.85898780822754
2016-01-06,18.407756805419922
2016-01-07,17.70050048828125
2016-01-08,17.56928825378418
2016-01-11,17.4412899017334
2016-01-12,17.71649932861328
2016-01-13,16.95804786682129
2016-01-14,16.926042556762695
2016-01-15,16.641220092773438
2016-01-19,16.298799514770508
2016-01-20,16.189985275268555
2016-01-21,16.449207305908203
2016-01-22,16.833240509033203
2016-01-25,16.426801681518555
2016-01-26,17.038061141967773
2016-01-27,16.842838287353516
2016-01-28,16.721235275268555
2016-01-29,17.54689598083496
2016-02-01,18.1357364654541
2016-02-02,17.70370864868164
2016-02-03,17.726097106933594
2016-02-04,19.220609664916992
2016-02-05,19.057403564453125
2016-02-08,19.163007736206055
2016-02-09,19.521432876586914
2016-02-10,19.163007736206055
2016-02-11,18.855785369873047
2016-02-12,19.505434036254883
2016-02-16,19.991870880126953
2016-02-17,20.001468658447266
2016-02-18,20.110275268554688
2016-02-19,20.167879104614258
2016-02-22,20.430301666259766
2016-02-23,20.31509017944336
2016-02-24,20.295888900756836
2016-02-25,20.385501861572266
2016-02-26,20.740718841552734
2016-02-29,20.66071891784668
2016-03-01,21.50557518005371
2016-03-02,21.358369827270508
2016-03-03,21.51837921142578
2016-03-04,21.796794891357422
2016-03-07,21.988819122314453
2016-03-08,21.550382614135742
2016-03-09,21.534379959106445
2016-03-10,21.713590621948242
2016-03-11,22.020816802978516
2016-03-14,21.63359260559082
2016-03-15,21.534379959106445
2016-03-16,21.684789657592773
2016-03-17,22.24163055419922
2016-03-18,22.35044288635254
2016-03-21,22.193628311157227
2016-03-22,22.03681755065918
2016-03-23,21.905614852905273
2016-03-24,21.918411254882812
2016-03-28,21.691192626953125
2016-03-29,22.308841705322266
2016-03-30,22.286436080932617
2016-03-31,22.280038833618164
2016-04-01,22.228832244873047
2016-04-04,22.030414581298828
2016-04-05,21.761600494384766
2016-04-06,21.74559783935547
2016-04-07,21.47998046875
2016-04-08,21.45757484436035
2016-04-11,21.646392822265625
2016-04-12,21.751998901367188
2016-04-13,22.04962158203125
2016-04-14,21.979217529296875
2016-04-15,22.177629470825195
2016-04-18,22.248031616210938
2016-04-19,22.39204978942871
2016-04-20,22.57765769958496
2016-04-21,21.816007614135742
2016-04-22,22.078426361083984
2016-04-25,21.71039581298828
2016-04-26,22.318439483642578
2016-04-27,23.08969497680664
2016-04-28,21.3167667388916
2016-04-29,21.137554168701172
2016-05-02,21.12155532836914
2016-05-03,20.859130859375
2016-05-04,20.430301666259766
2016-05-05,20.135881423950195
2016-05-06,20.430301666259766
2016-05-09,20.708715438842773
2016-05-10,20.88153839111328
2016-05-11,20.619112014770508
2016-05-12,20.40149688720703
2016-05-13,19.899065017700195
2016-05-16,19.806257247924805
2016-05-17,19.9118709564209
2016-05-18,19.716650009155273
2016-05-19,19.963069915771484
2016-05-20,20.254281997680664
2016-05-23,20.36309242248535
2016-05-24,20.443099975585938
2016-05-25,20.519906997680664
2016-05-26,20.462303161621094
2016-05-27,20.58070945739746
2016-05-31,20.593517303466797
2016-06-01,20.327896118164062
2016-06-02,20.05267333984375
2016-06-03,20.004667282104492
2016-06-06,20.132675170898438
2016-06-07,20.020668029785156
2016-06-08,20.129484176635742
2016-06-09,19.591842651367188
2016-06-10,19.2174129486084
2016-06-13,19.022199630737305
2016-06-14,18.638174057006836
2016-06-15,18.695768356323242
2016-06-16,18.714981079101562
2016-06-17,18.967792510986328
2016-06-20,19.649444580078125
2016-06-21,19.1566104888916
2016-06-22,19.220609664916992
2016-06-23,19.531028747558594
2016-06-24,18.833385467529297
2016-06-27,18.289348602294922
2016-06-28,18.47815704345703
2016-06-29,19.01259994506836
2016-06-30,19.300621032714844
2016-07-01,19.617441177368164
2016-07-05,19.326221466064453
2016-07-06,19.255821228027344
2016-07-07,19.22380828857422
2016-07-08,19.89266586303711
2016-07-11,20.145484924316406
2016-07-12,20.331087112426758
2016-07-13,20.356700897216797
2016-07-14,20.82712745666504
2016-07-15,20.875139236450195
2016-07-18,20.81113052368164
2016-07-19,20.756723403930664
2016-07-20,20.731115341186523
2016-07-21,20.759929656982422
2016-07-22,21.550382614135742
2016-07-25,21.483171463012695
2016-07-26,21.774398803710938
2016-07-27,21.684789657592773
2016-07-28,22.289642333984375
2016-07-29,22.292835235595703
2016-08-01,22.206424713134766
2016-08-02,21.9824161529541
2016-08-03,22.107223510742188
2016-08-04,22.18082618713379
2016-08-05,22.609668731689453
2016-08-08,22.67366600036621
2016-08-09,22.481653213500977
2016-08-10,22.321640014648438
2016-08-11,22.430450439453125
2016-08-12,22.200037002563477
2016-08-15,22.324838638305664
2016-08-16,22.289642333984375
2016-08-17,22.24483871459961
2016-08-18,22.232036590576172
2016-08-19,22.39204978942871
2016-08-22,22.232036590576172
2016-08-23,22.337644577026367
2016-08-24,22.478450775146484
2016-08-25,22.232036590576172
2016-08-26,22.132827758789062
2016-08-29,22.33443832397461
2016-08-30,22.6480655670166
2016-08-31,22.763267517089844
2016-09-01,22.740873336791992
2016-09-02,22.689664840698242
2016-09-06,22.430450439453125
2016-09-07,22.584056854248047
2016-09-08,22.452842712402344
2016-09-09,21.556785583496094
2016-09-12,21.992013931274414
2016-09-13,21.556785583496094
2016-09-14,21.662397384643555
2016-09-15,22.068824768066406
2016-09-16,21.988819122314453
2016-09-19,22.104022979736328
2016-09-20,21.64959144592285
2016-09-21,21.822402954101562
2016-09-22,21.668790817260742
2016-09-23,21.441574096679688
2016-09-26,21.49597930908203
2016-09-27,21.435178756713867
2016-09-28,21.53118133544922
2016-09-29,21.543983459472656
2016-09-30,21.956815719604492
2016-10-03,22.097623825073242
2016-10-04,22.123231887817383
2016-10-05,22.459253311157227
2016-10-06,22.584056854248047
2016-10-07,22.593652725219727
2016-10-10,22.91368293762207
2016-10-11,22.734468460083008
2016-10-12,22.680070877075195
2016-10-13,22.312040328979492
2016-10-14,22.257638931274414
2016-10-17,22.331247329711914
2016-10-18,22.40484619140625
2016-10-19,22.481653213500977
2016-10-20,22.315235137939453
2016-10-21,22.430450439453125
2016-10-24,22.72487449645996
2016-10-25,22.795276641845703
2016-10-26,23.572935104370117
2016-10-27,24.536203384399414
2016-10-28,24.07217025756836
2016-10-31,23.89936065673828
2016-11-01,23.649734497070312
2016-11-02,23.512126922607422
2016-11-03,23.528125762939453
2016-11-04,23.371313095092773
2016-11-07,23.92176055908203
2016-11-08,24.081764221191406
2016-11-09,24.7506160736084
2016-11-10,25.905908584594727
2016-11-11,26.27073097229004
2016-11-14,27.093191146850586
2016-11-15,27.26920509338379
2016-11-16,27.445219039916992
2016-11-17,27.781238555908203
2016-11-18,27.589223861694336
2016-11-21,27.726837158203125
2016-11-22,27.730039596557617
2016-11-23,28.23567771911621
2016-11-25,28.510894775390625
2016-11-28,27.845245361328125
2016-11-29,27.701231002807617
2016-11-30,27.938060760498047
2016-12-01,28.59730339050293
2016-12-02,28.206872940063477
2016-12-05,28.149263381958008
2016-12-06,28.446889877319336
2016-12-07,29.144542694091797
2016-12-08,29.272550582885742
2016-12-09,28.52369499206543
2016-12-12,28.38608741760254
2016-12-13,28.11086082458496
2016-12-14,27.957258224487305
2016-12-15,28.094858169555664
2016-12-16,28.011655807495117
2016-12-19,28.053264617919922
2016-12-20,28.344482421875
2016-12-21,28.02765464782715
2016-12-22,27.81964683532715
2016-12-23,27.803638458251953
2016-12-27,27.906047821044922
2016-12-28,27.419620513916016
2016-12-29,27.595626831054688
2016-12-30,27.454814910888672
2017-01-03,27.771638870239258
2017-01-04,27.886852264404297
2017-01-05,27.55722427368164
2017-01-06,27.554027557373047
2017-01-09,27.40361976623535
2017-01-10,27.74283790588379
2017-01-11,27.86764907836914
2017-01-12,27.842042922973633
2017-01-13,28.23567771911621
2017-01-17,27.691627502441406
2017-01-18,28.1524715423584
2017-01-19,27.80044174194336
2017-01-20,28.021255493164062
2017-01-23,27.928455352783203
2017-01-24,28.46929168701172
2017-01-25,29.22774887084961
2017-01-26,28.85011863708496
2017-01-27,28.974931716918945
2017-01-30,28.6389102935791
2017-01-31,28.25168228149414
2017-02-01,28.075666427612305
2017-02-02,27.701231002807617
2017-02-03,28.517297744750977
2017-02-06,28.626100540161133
2017-02-07,28.149263381958008
2017-02-08,28.45648765563965
2017-02-09,29.000534057617188
2017-02-10,29.538171768188477
2017-02-13,29.630977630615234
2017-02-14,29.394163131713867
2017-02-15,29.65657615661621
2017-02-16,29.57976722717285
2017-02-17,29.557373046875
2017-02-21,29.515766143798828
2017-02-22,29.339759826660156
2017-02-23,29.02933120727539
2017-02-24,29.355754852294922
2017-02-27,29.5861759185791
2017-02-28,29.3653564453125
2017-03-01,30.261425018310547
2017-03-02,29.514978408813477
2017-03-03,29.252283096313477
2017-03-06,29.10811996459961
2017-03-07,28.8486270904541
2017-03-08,28.723690032958984
2017-03-09,28.380895614624023
2017-03-10,28.656404495239258
2017-03-13,28.611557006835938
2017-03-14,28.156644821166992
2017-03-15,28.304006576538086
2017-03-16,28.131010055541992
2017-03-17,27.983652114868164
2017-03-20,27.708131790161133
2017-03-21,27.195554733276367
2017-03-22,27.224390029907227
2017-03-23,27.32049560546875
2017-03-24,27.14430046081543
2017-03-27,27.08342742919922
2017-03-28,27.554363250732422
2017-03-29,27.365345001220703
2017-03-30,27.515918731689453
2017-03-31,27.413400650024414
2017-04-03,27.0642032623291
2017-04-04,27.096240997314453
2017-04-05,26.804716110229492
2017-04-06,26.89120864868164
2017-04-07,26.66695785522461
2017-04-10,27.061002731323242
2017-04-11,26.897615432739258
2017-04-12,26.28893280029297
2017-04-13,25.821205139160156
2017-04-17,26.33698272705078
2017-04-18,26.170398712158203
2017-04-19,26.20884132385254
2017-04-20,26.75986099243164
2017-04-21,27.016159057617188
2017-04-24,27.644062042236328
2017-04-25,27.57037925720215
2017-04-26,27.913166046142578
2017-04-27,28.903087615966797
2017-04-28,28.358470916748047
2017-05-01,28.26556396484375
2017-05-02,28.300811767578125
2017-05-03,28.105384826660156
2017-05-04,27.948410034179688
2017-05-05,27.688919067382812
2017-05-08,27.358938217163086
2017-05-09,27.278850555419922
2017-05-10,27.192354202270508
2017-05-11,26.910430908203125
2017-05-12,26.9072265625
2017-05-15,27.073816299438477
2017-05-16,27.326900482177734
2017-05-17,26.705402374267578
2017-05-18,27.288461685180664
2017-05-19,27.547956466674805
2017-05-22,27.804243087768555
2017-05-23,28.131010055541992
2017-05-24,28.499427795410156
2017-05-25,28.752521514892578
2017-05-26,28.531471252441406
2017-05-30,28.672420501708984
2017-05-31,28.614761352539062
2017-06-01,28.83260726928711
2017-06-02,28.95447540283203
2017-06-05,29.30727195739746
2017-06-06,29.480457305908203
2017-06-07,30.0096435546875
2017-06-08,30.06737518310547
2017-06-09,30.112276077270508
2017-06-12,30.439409255981445
2017-06-13,30.615798950195312
2017-06-14,30.20528221130371
2017-06-15,30.21811294555664
2017-06-16,30.37206268310547
2017-06-19,30.439409255981445
2017-06-20,29.720993041992188
2017-06-21,29.554224014282227
2017-06-22,29.326507568359375
2017-06-23,29.551008224487305
2017-06-26,29.656848907470703
2017-06-27,29.781930923461914
2017-06-28,30.705598831176758
2017-06-29,30.471477508544922
2017-06-30,30.545244216918945
2017-07-03,31.04556655883789
2017-07-05,31.305343627929688
2017-07-06,31.068017959594727
2017-07-07,31.379119873046875
2017-07-10,31.478527069091797
2017-07-11,31.29572868347168
2017-07-12,31.757566452026367
2017-07-13,31.828115463256836
2017-07-14,32.068668365478516
2017-07-17,31.86980628967285
2017-07-18,31.529855728149414
2017-07-19,31.472116470336914
2017-07-20,31.154611587524414
2017-07-21,31.25402069091797
2017-07-24,31.635690689086914
2017-07-25,32.04621505737305
2017-07-26,32.20015335083008
2017-07-27,30.917272567749023
2017-07-28,31.446462631225586
2017-07-31,30.760122299194336
2017-08-01,30.288663864135742
2017-08-02,30.237356185913086
2017-08-03,30.336780548095703
2017-08-04,30.859548568725586
2017-08-07,30.917272567749023
2017-08-08,31.02952766418457
2017-08-09,31.128944396972656
2017-08-10,30.558073043823242
2017-08-11,30.878786087036133
2017-08-14,31.347036361694336
2017-08-15,31.302141189575195
2017-08-16,31.071229934692383
2017-08-17,30.606176376342773
2017-08-18,30.400920867919922
2017-08-21,30.089824676513672
2017-08-22,30.487512588500977
2017-08-23,30.07057762145996
2017-08-24,30.01606559753418
2017-08-25,30.60297966003418
2017-08-28,31.180261611938477
2017-08-29,31.79926109313965
2017-08-30,32.11677551269531
2017-08-31,32.03980255126953
2017-09-01,32.168216705322266
2017-09-05,32.181053161621094
2017-09-06,32.139312744140625
2017-09-07,32.17462921142578
2017-09-08,32.723602294921875
2017-09-11,32.736446380615234
2017-09-12,32.68828582763672
2017-09-13,32.30305099487305
2017-09-14,32.09757614135742
2017-09-15,32.20994186401367
2017-09-18,32.57913589477539
2017-09-19,32.89055633544922
2017-09-20,33.35926818847656
2017-09-21,33.513362884521484
2017-09-22,33.966041564941406
2017-09-25,34.28385925292969
2017-09-26,34.52784729003906
2017-09-27,34.94198989868164
2017-09-28,34.913108825683594
2017-09-29,35.3497200012207
2017-10-02,35.20844650268555
2017-10-03,34.99015426635742
2017-10-04,34.68516540527344
2017-10-05,34.66912078857422
2017-10-06,34.922725677490234
2017-10-09,34.92915344238281
2017-10-10,34.791107177734375
2017-10-11,34.80393981933594
2017-10-12,35.124996185302734
2017-10-13,34.5053825378418
2017-10-16,34.752586364746094
2017-10-17,34.65626907348633
2017-10-18,35.202030181884766
2017-10-19,35.516658782958984
2017-10-20,36.117000579833984
2017-10-23,35.89226531982422
2017-10-24,36.056007385253906
2017-10-25,35.64506912231445
2017-10-26,37.63552474975586
2017-10-27,39.75758361816406
2017-10-30,38.72063446044922
2017-10-31,38.887577056884766
2017-11-01,38.515174865722656
2017-11-02,38.983890533447266
2017-11-03,38.85547637939453
2017-11-06,38.73027038574219
2017-11-07,38.916465759277344
2017-11-08,38.82978057861328
2017-11-09,38.239070892333984
2017-11-10,38.17164611816406
2017-11-13,37.95977783203125
2017-11-14,38.21338653564453
2017-11-15,37.66442108154297
2017-11-16,38.23264694213867
2017-11-17,38.194129943847656
2017-11-20,38.6628532409668
2017-11-21,39.55855941772461
2017-11-22,39.571388244628906
2017-11-24,39.50717544555664
2017-11-27,39.59707260131836
2017-11-28,40.0882682800293
2017-11-29,40.78813934326172
2017-11-30,41.4912109375
2017-12-01,40.903709411621094
2017-12-04,41.0096549987793
2017-12-05,40.90042495727539
2017-12-06,41.314884185791016
2017-12-07,41.64902114868164
2017-12-08,41.92854309082031
2017-12-11,41.32130432128906
2017-12-12,41.46909713745117
2017-12-13,41.44660949707031
2017-12-14,41.16065979003906
2017-12-15,41.58475875854492
2017-12-18,41.54619598388672
2017-12-19,41.69721221923828
2017-12-20,41.55585479736328
2017-12-21,41.62972640991211
2017-12-22,42.62895965576172
2017-12-26,42.6032600402832
2017-12-27,42.92776870727539
2017-12-28,42.6642951965332
2017-12-29,42.265892028808594
2018-01-02,43.19443893432617
2018-01-03,43.239418029785156
2018-01-04,43.49323272705078
2018-01-05,43.88842010498047
2018-01-08,44.32537841796875
2018-01-09,44.81053161621094
2018-01-10,44.302886962890625
2018-01-11,45.23783493041992
2018-01-12,45.80974578857422
2018-01-16,45.68122863769531
2018-01-17,46.458763122558594
2018-01-18,46.869998931884766
2018-01-19,47.541507720947266
2018-01-22,47.904571533203125
2018-01-23,47.94633483886719
2018-01-24,47.64752960205078
2018-01-25,47.7631950378418
2018-01-26,48.168025970458984
2018-01-29,47.541507720947266
2018-01-30,47.16559600830078
2018-01-31,47.05314636230469
2018-02-01,47.31017303466797
2018-02-02,46.616188049316406
2018-02-05,44.74306106567383
2018-02-06,45.10612487792969
2018-02-07,45.62660217285156
2018-02-08,42.317298889160156
2018-02-09,41.8128776550293
2018-02-12,42.42974853515625
2018-02-13,43.56713104248047
2018-02-14,44.505287170410156
2018-02-15,43.840232849121094
2018-02-16,43.90127944946289
2018-02-20,43.44825744628906
2018-02-21,43.88842010498047
2018-02-22,44.70128631591797
2018-02-23,44.82339859008789
2018-02-26,45.23783493041992
2018-02-27,44.60811233520508
2018-02-28,44.633819580078125
2018-03-01,44.28361511230469
2018-03-02,44.592044830322266
2018-03-05,44.47628402709961
2018-03-06,44.8525390625
2018-03-07,45.67582702636719
2018-03-08,45.8301887512207
2018-03-09,47.46388626098633
2018-03-12,47.56035232543945
2018-03-13,47.740440368652344
2018-03-14,46.93647003173828
2018-03-15,47.31273651123047
2018-03-16,47.299861907958984
2018-03-19,47.553916931152344
2018-03-20,48.22605895996094
2018-03-21,48.42222595214844
2018-03-22,47.15837097167969
2018-03-23,46.22573471069336
2018-03-26,47.48317337036133
2018-03-27,45.90735626220703
2018-03-28,45.70154571533203
2018-03-29,47.26449966430664
2018-04-02,45.52788162231445
2018-04-03,46.48623275756836
2018-04-04,47.039363861083984
2018-04-05,46.64382553100586
2018-04-06,45.293121337890625
2018-04-09,45.0776481628418
2018-04-10,45.849483489990234
2018-04-11,45.955604553222656
2018-04-12,46.75638198852539
2018-04-13,46.325443267822266
2018-04-16,47.4928092956543
2018-04-17,48.10063171386719
2018-04-18,48.55729293823242
2018-04-19,48.20354461669922
2018-04-20,47.759742736816406
2018-04-23,47.75008010864258
2018-04-24,45.78195571899414
2018-04-25,45.605064392089844
2018-04-26,42.749324798583984
2018-04-27,43.0902214050293
2018-04-30,43.04841613769531
2018-05-01,42.36983871459961
2018-05-02,42.78470993041992
2018-05-03,42.826507568359375
2018-05-04,43.1931266784668
2018-05-07,44.3572883605957
2018-05-08,45.47964859008789
2018-05-09,46.55699157714844
2018-05-10,46.65346145629883
2018-05-11,47.303062438964844
2018-05-14,47.04258728027344
2018-05-15,46.5216064453125
2018-05-16,46.83677291870117
2018-05-17,47.06831359863281
2018-05-18,47.35776138305664
2018-05-21,48.595882415771484
2018-05-22,47.685768127441406
2018-05-23,48.209964752197266
2018-05-24,49.377349853515625
2018-05-25,49.58638000488281
2018-05-29,49.75040817260742
2018-05-30,50.94672393798828
2018-05-31,50.155616760253906
2018-06-01,51.249027252197266
2018-06-04,49.563873291015625
2018-06-05,49.69261932373047
2018-06-06,50.70970916748047
2018-06-07,50.91892623901367
2018-06-08,51.704280853271484
2018-06-11,52.0422248840332
2018-06-12,52.531455993652344
2018-06-13,52.12591552734375
2018-06-14,51.588401794433594
2018-06-15,52.0164909362793
2018-06-18,51.81370162963867
2018-06-19,51.36953353881836
2018-06-20,52.48640823364258
2018-06-21,51.75577163696289
2018-06-22,50.7901725769043
2018-06-25,49.33534622192383
2018-06-26,49.21302795410156
2018-06-27,48.318260192871094
2018-06-28,48.24745559692383
2018-06-29,47.94489288330078
2018-07-02,47.99639892578125
2018-07-03,47.45566177368164
2018-07-05,47.09840393066406
2018-07-06,47.4395637512207
2018-07-09,48.89439392089844
2018-07-10,47.64235305786133
2018-07-11,46.956787109375
2018-07-12,47.46531295776367
2018-07-13,47.72924041748047
2018-07-16,46.010494232177734
2018-07-17,46.92137145996094
2018-07-18,47.722808837890625
2018-07-19,48.006046295166016
2018-07-20,47.989952087402344
2018-07-23,48.60472106933594
2018-07-24,45.872093200683594
2018-07-25,47.62303924560547
2018-07-26,46.403160095214844
2018-07-27,46.3001823425293
2018-07-30,46.023372650146484
2018-07-31,47.24966812133789
2018-08-01,46.428924560546875
2018-08-02,47.58440399169922
2018-08-03,46.90849685668945
2018-08-06,47.14667892456055
2018-08-07,47.17243194580078
2018-08-08,47.37841796875
2018-08-09,47.34624099731445
2018-08-10,47.17885971069336
2018-08-13,46.432132720947266
2018-08-14,46.773311614990234
2018-08-15,46.650997161865234
2018-08-16,47.050113677978516
2018-08-17,47.24966812133789
2018-08-20,47.82258224487305
2018-08-21,48.144447326660156
2018-08-22,47.93523406982422
2018-08-23,47.55223083496094
2018-08-24,47.20460510253906
2018-08-27,48.01570510864258
2018-08-28,48.01570510864258
2018-08-29,49.23234939575195
2018-08-30,49.29994201660156
2018-08-31,49.05210876464844
2018-09-04,49.72480392456055
2018-09-05,51.14864730834961
2018-09-06,53.265079498291016
2018-09-07,53.2103157043457
2018-09-10,53.983436584472656
2018-09-11,54.12840270996094
2018-09-12,53.67096710205078
2018-09-13,53.596866607666016
2018-09-14,53.43901824951172
2018-09-17,52.227806091308594
2018-09-18,52.45973587036133
2018-09-19,51.91532897949219
2018-09-20,50.95858383178711
2018-09-21,50.501155853271484
2018-09-24,50.94248580932617
2018-09-25,51.54165267944336
2018-09-26,52.02808380126953
2018-09-27,51.757484436035156
2018-09-28,51.94755172729492
2018-10-01,52.0538444519043
2018-10-02,50.356201171875
2018-10-03,50.507598876953125
2018-10-04,49.760250091552734
2018-10-05,48.92268753051758
2018-10-08,48.56190490722656
2018-10-09,47.80487823486328
2018-10-10,44.776817321777344
2018-10-11,43.91025924682617
2018-10-12,43.9940185546875
2018-10-15,43.675106048583984
2018-10-16,44.776817321777344
2018-10-17,43.68476486206055
2018-10-18,42.57017517089844
2018-10-19,42.54119110107422
2018-10-22,42.24482345581055
2018-10-23,41.368614196777344
2018-10-24,39.78692626953125
2018-10-25,40.17670822143555
2018-10-26,40.07041549682617
2018-10-29,38.852745056152344
2018-10-30,40.656707763671875
2018-10-31,42.012882232666016
2018-11-01,43.03083801269531
2018-11-02,43.034053802490234
2018-11-05,43.08559799194336
2018-11-06,44.052001953125
2018-11-07,45.20525360107422
2018-11-08,44.43534851074219
2018-11-09,43.48505401611328
2018-11-12,42.66038513183594
2018-11-13,42.367244720458984
2018-11-14,42.9180908203125
2018-11-15,43.842613220214844
2018-11-16,43.375526428222656
2018-11-19,43.2660026550293
2018-11-20,40.895084381103516
2018-11-21,41.77449417114258
2018-11-23,41.5780143737793
2018-11-26,42.96319580078125
2018-11-27,42.73125457763672
2018-11-28,44.232398986816406
2018-11-29,43.49149703979492
2018-11-30,44.045570373535156
2018-12-03,43.64611053466797
2018-12-04,41.77128219604492
2018-12-06,43.27071762084961
2018-12-07,41.51655197143555
2018-12-10,41.83900833129883
2018-12-11,41.8228874206543
2018-12-12,41.993770599365234
2018-12-13,40.79746627807617
2018-12-14,39.80106735229492
2018-12-17,40.12030029296875
2018-12-18,40.426631927490234
2018-12-19,39.30448532104492
2018-12-20,38.94009780883789
2018-12-21,38.479000091552734
2018-12-24,37.2697639465332
2018-12-26,38.84336853027344
2018-12-27,39.74947738647461
2018-12-28,39.53664779663086
2018-12-31,39.82040786743164
2019-01-02,39.79783630371094
2019-01-03,38.337093353271484
2019-01-04,39.6591796875
2019-01-07,40.11707305908203
2019-01-08,41.30693054199219
2019-01-09,41.32630157470703
2019-01-10,41.297271728515625
2019-01-11,41.223106384277344
2019-01-14,40.60398864746094
2019-01-15,40.58464050292969
2019-01-16,40.85550308227539
2019-01-17,41.993770599365234
2019-01-18,44.05751037597656
2019-01-22,42.85474395751953
2019-01-23,42.22273254394531
2019-01-24,42.42911148071289
2019-01-25,43.39002990722656
2019-01-28,43.74795150756836
2019-01-29,44.03173065185547
2019-01-30,44.9862060546875
2019-01-31,43.8317985534668
2019-02-01,44.50251388549805
2019-02-04,45.592430114746094
2019-02-05,45.70528030395508
2019-02-06,44.818519592285156
2019-02-07,46.108367919921875
2019-02-08,45.70851516723633
2019-02-11,45.33444595336914
2019-02-12,45.747196197509766
2019-02-13,46.43404006958008
2019-02-14,46.71457290649414
2019-02-15,47.19826889038086
2019-02-19,48.21723556518555
2019-02-20,49.174930572509766
2019-02-21,49.01370620727539
2019-02-22,48.96857452392578
2019-02-25,49.00403594970703
2019-02-26,48.691246032714844
2019-02-27,48.517127990722656
2019-02-28,48.6170768737793
2019-03-01,49.21040725708008
2019-03-04,47.92701721191406
2019-03-05,47.09412384033203
2019-03-06,46.6227912902832
2019-03-07,45.47676086425781
2019-03-08,46.070762634277344
2019-03-11,47.226478576660156
2019-03-12,47.249080657958984
2019-03-13,47.97221755981445
2019-03-14,47.68166732788086
2019-03-15,47.491214752197266
