Date,ETR
2016-08-29,27.06616973876953
2016-08-30,26.8519344329834
2016-08-31,27.0212459564209
2016-09-01,26.831209182739258
2016-09-02,27.287309646606445
2016-09-06,27.49464225769043
2016-09-07,27.73651885986328
2016-09-08,27.91274642944336
2016-09-09,26.800098419189453
2016-09-12,27.162919998168945
2016-09-13,26.568586349487305
2016-09-14,26.585872650146484
2016-09-15,26.824289321899414
2016-09-16,27.114545822143555
2016-09-19,27.346054077148438
2016-09-20,27.384063720703125
2016-09-21,27.97838020324707
2016-09-22,28.24100112915039
2016-09-23,28.137344360351562
2016-09-26,27.98184585571289
2016-09-27,27.505001068115234
2016-09-28,27.270038604736328
2016-09-29,26.72062873840332
2016-09-30,26.513307571411133
2016-10-03,26.178131103515625
2016-10-04,25.576881408691406
2016-10-05,25.345378875732422
2016-10-06,25.504318237304688
2016-10-07,25.269359588623047
2016-10-10,25.531963348388672
2016-10-11,25.32465171813965
2016-10-12,25.590702056884766
2016-10-13,25.874052047729492
2016-10-14,25.62526512145996
2016-10-17,25.7911376953125
2016-10-18,25.89133071899414
2016-10-19,25.877504348754883
2016-10-20,25.746198654174805
2016-10-21,25.628719329833984
2016-10-24,25.594165802001953
2016-10-25,25.044755935668945
2016-10-26,24.97564697265625
2016-10-27,24.837430953979492
2016-10-28,25.0032901763916
2016-10-31,25.45940589904785
2016-11-01,24.854711532592773
2016-11-02,24.67848777770996
2016-11-03,24.668121337890625
2016-11-04,24.471158981323242
2016-11-07,24.7095890045166
2016-11-08,25.090864181518555
2016-11-09,24.083450317382812
2016-11-10,23.74065589904785
2016-11-11,23.579744338989258
2016-11-14,23.796619415283203
2016-11-15,24.00649070739746
2016-11-16,23.82810401916504
2016-11-17,23.849088668823242
2016-11-18,23.726665496826172
2016-11-21,23.933034896850586
2016-11-22,23.929536819458008
2016-11-23,23.82810401916504
2016-11-25,24.321308135986328
2016-11-28,24.688589096069336
2016-11-29,24.97542953491211
2016-11-30,24.041481018066406
2016-12-01,24.093935012817383
2016-12-02,24.23386573791504
2016-12-05,24.26883888244629
2016-12-06,24.22686195373535
2016-12-07,24.63962745666504
2016-12-08,24.62912940979004
2016-12-09,24.751558303833008
2016-12-12,25.03139877319336
2016-12-13,25.44066047668457
2016-12-14,25.069873809814453
2016-12-15,25.321718215942383
2016-12-16,25.594572067260742
2016-12-19,25.598064422607422
2016-12-20,25.615556716918945
2016-12-21,25.5001277923584
2016-12-22,25.598064422607422
2016-12-23,25.496623992919922
2016-12-27,25.538597106933594
2016-12-28,25.181804656982422
2016-12-29,25.709989547729492
2016-12-30,25.699504852294922
2017-01-03,25.51411247253418
2017-01-04,25.626056671142578
2017-01-05,25.535106658935547
2017-01-06,25.61905288696289
2017-01-09,24.866994857788086
2017-01-10,24.919456481933594
2017-01-11,25.08036994934082
2017-01-12,25.12584114074707
2017-01-13,25.038393020629883
2017-01-17,25.234277725219727
2017-01-18,25.14682388305664
2017-01-19,24.86349868774414
2017-01-20,24.894975662231445
2017-01-23,24.723573684692383
2017-01-24,24.63962745666504
2017-01-25,24.688589096069336
2017-01-26,24.671106338500977
2017-01-27,24.6781005859375
2017-01-30,24.699087142944336
2017-01-31,25.059383392333984
2017-02-01,24.737564086914062
2017-02-02,24.989412307739258
2017-02-03,25.122350692749023
2017-02-06,25.069873809814453
2017-02-07,25.02737808227539
2017-02-08,25.282333374023438
2017-02-09,25.14069175720215
2017-02-10,25.363773345947266
2017-02-13,25.480621337890625
2017-02-14,25.066329956054688
2017-02-15,25.059246063232422
2017-02-16,25.767440795898438
2017-02-17,26.04363250732422
2017-02-21,26.171106338500977
2017-02-22,26.100284576416016
2017-02-23,26.60663414001465
2017-02-24,26.840351104736328
2017-02-27,26.72702980041504
2017-02-28,27.144865036010742
2017-03-01,26.76243782043457
2017-03-02,26.74827003479004
2017-03-03,26.691621780395508
2017-03-06,26.54644775390625
2017-03-07,26.557071685791016
2017-03-08,25.951574325561523
2017-03-09,25.901988983154297
2017-03-10,26.06487464904785
2017-03-13,26.23129653930664
2017-03-14,26.153400421142578
2017-03-15,26.620805740356445
2017-03-16,26.53937339782715
2017-03-17,26.70224952697754
2017-03-20,26.62788963317871
2017-03-21,26.826183319091797
2017-03-22,27.095293045043945
2017-03-23,27.134239196777344
2017-03-24,27.197982788085938
2017-03-27,27.081132888793945
2017-03-28,27.091747283935547
2017-03-29,26.97844123840332
2017-03-30,26.858049392700195
2017-03-31,26.89699935913086
2017-04-03,26.8013916015625
2017-04-04,26.8438777923584
2017-04-05,26.957191467285156
2017-04-06,26.86866569519043
2017-04-07,26.89345932006836
2017-04-10,26.858049392700195
2017-04-11,27.123620986938477
2017-04-12,27.2935848236084
2017-04-13,27.261716842651367
2017-04-17,27.311283111572266
2017-04-18,27.22630500793457
2017-04-19,27.038631439208984
2017-04-20,26.840351104736328
2017-04-21,27.05634307861328
2017-04-24,27.07404136657715
2017-04-25,27.162569046020508
2017-04-26,26.907617568969727
2017-04-27,27.151945114135742
2017-04-28,27.00322914123535
2017-05-01,26.840351104736328
2017-05-02,27.00322914123535
2017-05-03,27.06696128845215
2017-05-04,27.109455108642578
2017-05-05,27.392724990844727
2017-05-08,27.3148250579834
2017-05-09,26.9423770904541
2017-05-10,27.103530883789062
2017-05-11,26.9960994720459
2017-05-12,27.110692977905273
2017-05-15,27.146516799926758
2017-05-16,26.91014289855957
2017-05-17,26.9960994720459
2017-05-18,27.135761260986328
2017-05-19,27.107114791870117
2017-05-22,27.347057342529297
2017-05-23,27.41868782043457
2017-05-24,27.583438873291016
2017-05-25,27.884262084960938
2017-05-26,27.809051513671875
2017-05-30,28.020357131958008
2017-05-31,28.314023971557617
2017-06-01,28.604116439819336
2017-06-02,28.736616134643555
2017-06-05,28.697219848632812
2017-06-06,28.661407470703125
2017-06-07,28.811819076538086
2017-06-08,28.40355682373047
2017-06-09,28.392812728881836
2017-06-12,28.34624671936035
2017-06-13,28.428619384765625
2017-06-14,28.44295310974121
2017-06-15,28.661407470703125
2017-06-16,28.654245376586914
2017-06-19,28.471601486206055
2017-06-20,28.557546615600586
2017-06-21,28.425045013427734
2017-06-22,28.360578536987305
2017-06-23,28.288942337036133
2017-06-26,28.56829833984375
2017-06-27,27.980953216552734
2017-06-28,27.873517990112305
2017-06-29,27.53329086303711
2017-06-30,27.493892669677734
2017-07-03,27.38646125793457
2017-07-05,27.203807830810547
2017-07-06,27.04623031616211
2017-07-07,27.14292335510254
2017-07-10,26.97101593017578
2017-07-11,26.924467086791992
2017-07-12,27.107114791870117
2017-07-13,26.881494522094727
2017-07-14,27.03548240661621
2017-07-17,27.078458786010742
2017-07-18,27.08920669555664
2017-07-19,27.18232536315918
2017-07-20,27.38646125793457
2017-07-21,27.640735626220703
2017-07-24,27.32915687561035
2017-07-25,27.010412216186523
2017-07-26,27.08920669555664
2017-07-27,27.2718563079834
2017-07-28,27.30766487121582
2017-07-31,27.475997924804688
2017-08-01,27.629980087280273
2017-08-02,27.40794563293457
2017-08-03,27.526126861572266
2017-08-04,27.53329086303711
2017-08-07,27.4294376373291
2017-08-08,28.074230194091797
2017-08-09,27.82427978515625
2017-08-10,27.835147857666016
2017-08-11,27.60331153869629
2017-08-14,27.911226272583008
2017-08-15,28.09958839416504
2017-08-16,28.298837661743164
2017-08-17,28.09234619140625
2017-08-18,28.197399139404297
2017-08-21,28.345916748046875
2017-08-22,28.47270393371582
2017-08-23,28.679180145263672
2017-08-24,28.613977432250977
2017-08-25,28.925514221191406
2017-08-28,28.921892166137695
2017-08-29,28.925514221191406
2017-08-30,28.755258560180664
2017-08-31,28.679180145263672
2017-09-01,28.71179962158203
2017-09-05,28.903783798217773
2017-09-06,28.51980209350586
2017-09-07,28.69729995727539
2017-09-08,28.911026000976562
2017-09-11,29.10301971435547
2017-09-12,28.632102966308594
2017-09-13,28.338680267333984
2017-09-14,28.668317794799805
2017-09-15,28.570518493652344
2017-09-18,28.389394760131836
2017-09-19,28.273473739624023
2017-09-20,28.182907104492188
2017-09-21,28.240875244140625
2017-09-22,27.802547454833984
2017-09-25,28.16842269897461
2017-09-26,28.056119918823242
2017-09-27,27.697492599487305
2017-09-28,27.654020309448242
2017-09-29,27.661266326904297
2017-10-02,27.683006286621094
2017-10-03,27.414947509765625
2017-10-04,28.403881072998047
2017-10-05,28.65020751953125
2017-10-06,28.490821838378906
2017-10-09,28.56689453125
2017-10-10,28.84944725036621
2017-10-11,29.10664176940918
2017-10-12,29.63190460205078
2017-10-13,29.809404373168945
2017-10-16,30.215120315551758
2017-10-17,30.646196365356445
2017-10-18,30.66793441772461
2017-10-19,30.921504974365234
2017-10-20,31.03017234802246
2017-10-23,30.874420166015625
2017-10-24,31.14610481262207
2017-10-25,31.27651023864746
2017-10-26,31.218542098999023
2017-10-27,31.432273864746094
2017-10-30,31.294620513916016
2017-10-31,31.247516632080078
2017-11-01,31.033803939819336
2017-11-02,31.385183334350586
2017-11-03,31.515586853027344
2017-11-06,31.283750534057617
2017-11-07,31.46126365661621
2017-11-08,31.563732147216797
2017-11-09,31.62961196899414
2017-11-10,31.157474517822266
2017-11-13,31.71013069152832
2017-11-14,31.99561309814453
2017-11-15,31.633275985717773
2017-11-16,31.43930435180664
2017-11-17,31.66256332397461
2017-11-20,31.347793579101562
2017-11-21,31.333166122436523
2017-11-22,31.29655647277832
2017-11-24,31.245319366455078
2017-11-27,31.50517463684082
2017-11-28,31.600330352783203
2017-11-29,31.530799865722656
2017-11-30,31.651573181152344
2017-12-01,31.300207138061523
2017-12-04,30.879323959350586
2017-12-05,30.425479888916016
2017-12-06,30.593841552734375
2017-12-07,30.63409996032715
2017-12-08,30.758544921875
2017-12-11,30.9561767578125
2017-12-12,30.473060607910156
2017-12-13,30.495019912719727
2017-12-14,30.253461837768555
2017-12-15,30.67069435119629
2017-12-18,30.264442443847656
2017-12-19,29.65687370300293
2017-12-20,29.35310935974121
2017-12-21,29.323827743530273
2017-12-22,29.393360137939453
2017-12-26,29.243295669555664
2017-12-27,29.462900161743164
2017-12-28,29.70445442199707
2017-12-29,29.788646697998047
2018-01-02,30.23149871826172
2018-01-03,29.898448944091797
2018-01-04,29.477537155151367
2018-01-05,29.250619888305664
2018-01-08,29.58733558654785
2018-01-09,29.323827743530273
2018-01-10,29.08959197998047
2018-01-11,28.97611427307129
2018-01-12,28.628429412841797
2018-01-16,28.4271297454834
2018-01-17,28.734567642211914
2018-01-18,28.47104263305664
2018-01-19,28.178247451782227
2018-01-22,28.119686126708984
2018-01-23,28.423463821411133
2018-01-24,28.07210350036621
2018-01-25,28.577184677124023
2018-01-26,28.65403938293457
2018-01-29,28.119686126708984
2018-01-30,28.511308670043945
2018-01-31,28.800445556640625
2018-02-01,28.225820541381836
2018-02-02,27.808591842651367
2018-02-05,27.233970642089844
2018-02-06,26.99607276916504
2018-02-07,26.95902442932129
2018-02-08,26.681171417236328
2018-02-09,27.462862014770508
2018-02-12,27.648096084594727
2018-02-13,27.803701400756836
2018-02-14,27.40729331970215
2018-02-15,28.270479202270508
2018-02-16,28.422374725341797
2018-02-20,27.944475173950195
2018-02-21,27.577714920043945
2018-02-22,27.796289443969727
2018-02-23,28.800254821777344
2018-02-26,28.507591247558594
2018-02-27,28.170467376708984
2018-02-28,28.08896255493164
2018-03-01,28.111181259155273
2018-03-02,28.355690002441406
2018-03-05,29.107749938964844
2018-03-06,28.792842864990234
2018-03-07,28.437192916870117
2018-03-08,28.400148391723633
2018-03-09,28.444610595703125
2018-03-12,28.611318588256836
2018-03-13,28.559446334838867
2018-03-14,28.711341857910156
2018-03-15,28.722463607788086
2018-03-16,29.222591400146484
2018-03-19,29.096630096435547
2018-03-20,29.178136825561523
2018-03-21,28.989194869995117
2018-03-22,29.02623176574707
2018-03-23,28.6557674407959
2018-03-26,28.948442459106445
2018-03-27,29.374481201171875
2018-03-28,29.26704978942871
2018-03-29,29.185543060302734
2018-04-02,29.226299285888672
2018-04-03,29.337434768676758
2018-04-04,29.35595703125
2018-04-05,29.548606872558594
2018-04-06,29.259641647338867
2018-04-09,29.25223731994629
2018-04-10,29.08551025390625
2018-04-11,29.06328773498535
2018-04-12,28.6557674407959
2018-04-13,29.13738441467285
2018-04-16,29.500444412231445
2018-04-17,29.693090438842773
2018-04-18,29.474504470825195
2018-04-19,29.64491844177246
2018-04-20,29.259641647338867
2018-04-23,29.359664916992188
2018-04-24,29.674558639526367
2018-04-25,29.422643661499023
2018-04-26,30.11541175842285
2018-04-27,30.41920280456543
2018-04-30,30.226560592651367
2018-05-01,30.09319305419922
2018-05-02,30.233964920043945
2018-05-03,30.50811195373535
2018-05-04,30.452539443969727
2018-05-07,30.211732864379883
2018-05-08,29.415241241455078
2018-05-09,29.231647491455078
2018-05-10,29.583829879760742
2018-05-11,29.542619705200195
2018-05-14,29.430221557617188
2018-05-15,29.055551528930664
2018-05-16,28.838237762451172
2018-05-17,28.572229385375977
2018-05-18,28.52726936340332
2018-05-21,28.568483352661133
2018-05-22,28.729591369628906
2018-05-23,29.50140380859375
2018-05-24,29.778657913208008
2018-05-25,29.87233543395996
2018-05-29,29.83111572265625
2018-05-30,30.093385696411133
2018-05-31,30.31444549560547
2018-06-01,30.014694213867188
2018-06-04,29.3365535736084
2018-06-05,29.115497589111328
2018-06-06,28.62468719482422
2018-06-07,28.71085548400879
2018-06-08,28.80826759338379
2018-06-11,28.493549346923828
2018-06-12,28.84200096130371
2018-06-13,28.590957641601562
2018-06-14,28.740827560424805
2018-06-15,29.302825927734375
2018-06-18,29.374032974243164
2018-06-19,29.96599578857422
2018-06-20,30.067157745361328
2018-06-21,29.913545608520508
2018-06-22,30.052175521850586
2018-06-25,30.355653762817383
2018-06-26,30.310691833496094
2018-06-27,30.625402450561523
2018-06-28,30.44558334350586
2018-06-29,30.269472122192383
2018-07-02,30.509265899658203
2018-07-03,30.490528106689453
2018-07-05,30.707839965820312
2018-07-06,30.93263053894043
2018-07-09,30.02968978881836
2018-07-10,30.321937561035156
2018-07-11,30.8015079498291
2018-07-12,30.790267944335938
2018-07-13,30.681612014770508
2018-07-16,30.651634216308594
2018-07-17,30.610424041748047
2018-07-18,30.175813674926758
2018-07-19,30.348142623901367
2018-07-20,30.16456413269043
2018-07-23,29.7524356842041
2018-07-24,29.591327667236328
2018-07-25,29.692489624023438
2018-07-26,30.13459587097168
2018-07-27,30.179569244384766
2018-07-30,30.07465171813965
2018-07-31,30.45305633544922
2018-08-01,30.65538215637207
2018-08-02,31.00758171081543
2018-08-03,31.38599395751953
2018-08-06,31.266101837158203
2018-08-07,31.19491195678711
2018-08-08,31.28959083557129
2018-08-09,31.558473587036133
2018-08-10,31.58119773864746
2018-08-13,31.679672241210938
2018-08-14,31.804645538330078
2018-08-15,31.865236282348633
2018-08-16,32.243953704833984
2018-08-17,32.31212615966797
2018-08-20,32.27804183959961
2018-08-21,32.14926528930664
2018-08-22,31.922040939331055
2018-08-23,32.050811767578125
2018-08-24,32.225013732910156
2018-08-27,31.774351119995117
2018-08-28,31.66830062866211
2018-08-29,31.600133895874023
2018-08-30,31.937198638916016
2018-08-31,31.65694236755371
2018-09-04,31.925840377807617
2018-09-05,32.175785064697266
2018-09-06,32.39165496826172
2018-09-07,32.081092834472656
2018-09-10,32.262901306152344
2018-09-11,31.997785568237305
2018-09-12,31.827363967895508
2018-09-13,31.89553451538086
2018-09-14,31.721324920654297
2018-09-17,31.97127342224121
2018-09-18,31.78569984436035
2018-09-19,31.01691436767578
2018-09-20,31.240358352661133
2018-09-21,31.270648956298828
2018-09-24,30.91844940185547
2018-09-25,30.365522384643555
2018-09-26,29.952713012695312
2018-09-27,30.27083969116211
2018-09-28,30.72530174255371
2018-10-01,30.543514251708984
2018-10-02,30.990406036376953
2018-10-03,30.422327041625977
2018-10-04,30.751808166503906
2018-10-05,31.34261131286621
2018-10-08,31.67587661743164
2018-10-09,31.59635353088379
2018-10-10,31.414562225341797
2018-10-11,30.751808166503906
2018-10-12,30.808626174926758
2018-10-15,30.99797248840332
2018-10-16,31.327468872070312
2018-10-17,31.293380737304688
2018-10-18,31.28580665588379
2018-10-19,31.857662200927734
2018-10-22,31.573623657226562
2018-10-23,31.49030303955078
2018-10-24,32.34621047973633
2018-10-25,31.62285804748535
2018-10-26,31.21763801574707
2018-10-29,31.816017150878906
2018-10-30,31.410778045654297
2018-10-31,31.79328727722168
2018-11-01,31.437288284301758
2018-11-02,31.531959533691406
2018-11-05,31.952341079711914
2018-11-06,32.350006103515625
2018-11-07,32.652408599853516
2018-11-08,32.58733367919922
2018-11-09,32.75192642211914
2018-11-12,32.88590621948242
2018-11-13,32.88208770751953
2018-11-14,32.72514343261719
2018-11-15,32.908878326416016
2018-11-16,33.042850494384766
2018-11-19,33.211280822753906
2018-11-20,33.04669189453125
2018-11-21,32.671539306640625
2018-11-23,32.67919921875
2018-11-26,32.86676788330078
2018-11-27,33.031375885009766
2018-11-28,32.950984954833984
2018-11-29,32.87059783935547
2018-11-30,33.32611846923828
2018-12-03,33.613216400146484
2018-12-04,34.06108093261719
2018-12-06,33.781646728515625
2018-12-07,33.862037658691406
2018-12-10,34.12615966796875
2018-12-11,34.294586181640625
2018-12-12,34.0342903137207
2018-12-13,34.627628326416016
2018-12-14,34.36732482910156
2018-12-17,33.21893310546875
2018-12-18,33.33760070800781
2018-12-19,33.241905212402344
2018-12-20,33.43330001831055
2018-12-21,33.211280822753906
2018-12-24,31.863842010498047
2018-12-26,32.32319641113281
2018-12-27,32.667720794677734
2018-12-28,32.72514343261719
2018-12-31,32.94715118408203
2019-01-02,32.154762268066406
2019-01-03,32.2198486328125
2019-01-04,32.46100616455078
2019-01-07,32.307884216308594
2019-01-08,32.88208770751953
2019-01-09,32.7098274230957
2019-01-10,33.16151809692383
2019-01-11,32.8514518737793
2019-01-14,32.426544189453125
2019-01-15,33.165348052978516
2019-01-16,33.073486328125
2019-01-17,32.931846618652344
2019-01-18,33.031375885009766
2019-01-22,33.17300796508789
2019-01-23,33.63618087768555
2019-01-24,33.927101135253906
2019-01-25,33.341434478759766
2019-01-28,33.11558532714844
2019-01-29,33.15003967285156
2019-01-30,33.34526062011719
2019-01-31,34.1414794921875
2019-02-01,34.003662109375
2019-02-04,34.1414794921875
2019-02-05,34.1414794921875
2019-02-06,34.27927780151367
2019-02-07,34.55488967895508
2019-02-08,34.76543045043945
2019-02-11,34.681209564208984
2019-02-12,34.780738830566406
2019-02-13,34.5526123046875
2019-02-14,34.680206298828125
2019-02-15,34.745941162109375
2019-02-19,34.81941604614258
2019-02-20,35.279541015625
2019-02-21,35.260215759277344
2019-02-22,35.87114334106445
2019-02-25,35.747413635253906
2019-02-26,35.844078063964844
2019-02-27,35.75126266479492
2019-02-28,36.087669372558594
2019-03-01,36.0567512512207
2019-03-04,35.82087707519531
2019-03-05,35.63914489746094
2019-03-06,35.60820770263672
2019-03-07,35.623680114746094
2019-03-08,35.76288604736328
2019-03-11,36.3312873840332
2019-03-12,36.69087600708008
2019-03-13,36.737274169921875
2019-03-14,36.710205078125
2019-03-15,36.60193634033203
