Date,MCHP
2015-12-14,18.26679039001465
2015-12-15,18.864622116088867
2015-12-16,19.290470123291016
2015-12-17,19.016128540039062
2015-12-18,18.872806549072266
2015-12-21,19.184011459350586
2015-12-22,19.315038681030273
2015-12-23,19.37236976623535
2015-12-24,19.351890563964844
2015-12-28,19.462453842163086
2015-12-29,19.70404624938965
2015-12-30,19.548442840576172
2015-12-31,19.05707550048828
2016-01-04,18.827774047851562
2016-01-05,18.68854331970215
2016-01-06,18.39781951904297
2016-01-07,17.468297958374023
2016-01-08,17.005598068237305
2016-01-11,16.993303298950195
2016-01-12,17.13662338256836
2016-01-13,16.91550636291504
2016-01-14,17.214420318603516
2016-01-15,16.59201431274414
2016-01-19,17.075204849243164
2016-01-20,17.54610252380371
2016-01-21,17.85730743408203
2016-01-22,17.664844512939453
2016-01-25,17.689416885375977
2016-01-26,18.119373321533203
2016-01-27,17.742650985717773
2016-01-28,17.673044204711914
2016-01-29,18.348684310913086
2016-02-01,18.19307518005371
2016-02-02,17.681232452392578
2016-02-03,17.329084396362305
2016-02-04,17.501062393188477
2016-02-05,17.28813362121582
2016-02-08,16.878662109375
2016-02-09,16.895036697387695
2016-02-10,16.489652633666992
2016-02-11,16.235774993896484
2016-02-12,16.546979904174805
2016-02-16,17.046539306640625
2016-02-17,17.468297958374023
2016-02-18,17.335742950439453
2016-02-19,17.496795654296875
2016-02-22,17.785858154296875
2016-02-23,17.451366424560547
2016-02-24,18.037757873535156
2016-02-25,18.09144401550293
2016-02-26,18.533309936523438
2016-02-29,18.372255325317383
2016-03-01,18.6737060546875
2016-03-02,18.888446807861328
2016-03-03,19.045372009277344
2016-03-04,19.33856201171875
2016-03-07,19.706090927124023
2016-03-08,19.27249526977539
2016-03-09,19.619369506835938
2016-03-10,19.45005989074707
2016-03-11,20.0736141204834
2016-03-14,19.863006591796875
2016-03-15,19.8588809967041
2016-03-16,19.834104537963867
2016-03-17,19.999284744262695
2016-03-18,20.28009033203125
2016-03-21,20.131433486938477
2016-03-22,19.949737548828125
2016-03-23,19.80519676208496
2016-03-24,19.87127113342285
2016-03-28,19.825847625732422
2016-03-29,20.15620994567871
2016-03-30,20.168601989746094
2016-03-31,19.904314041137695
2016-04-01,19.937339782714844
2016-04-04,19.9786376953125
2016-04-05,20.09014129638672
2016-04-06,20.086008071899414
2016-04-07,19.772167205810547
2016-04-08,20.007545471191406
2016-04-11,19.986906051635742
2016-04-12,19.945598602294922
2016-04-13,20.325519561767578
2016-04-14,20.346162796020508
2016-04-15,20.135562896728516
2016-04-18,20.19337272644043
2016-04-19,20.036455154418945
2016-04-20,20.47831916809082
2016-04-21,20.4122371673584
2016-04-22,20.52786636352539
2016-04-25,20.47005271911621
2016-04-26,20.68065643310547
2016-04-27,20.788026809692383
2016-04-28,20.445280075073242
2016-04-29,20.06536102294922
2016-05-02,20.379201889038086
2016-05-03,20.152084350585938
2016-05-04,19.995155334472656
2016-05-05,19.747385025024414
2016-05-06,19.801071166992188
2016-05-09,19.644147872924805
2016-05-10,19.962125778198242
2016-05-11,19.9538631439209
2016-05-12,19.545040130615234
2016-05-13,19.474838256835938
2016-05-16,19.801071166992188
2016-05-17,19.73086929321289
2016-05-18,19.957988739013672
2016-05-19,19.820697784423828
2016-05-20,20.31163215637207
2016-05-23,20.32828140258789
2016-05-24,20.785932540893555
2016-05-25,20.873300552368164
2016-05-26,21.07716941833496
2016-05-27,21.214466094970703
2016-05-31,21.501541137695312
2016-06-01,21.514026641845703
2016-06-02,21.518190383911133
2016-06-03,21.555631637573242
2016-06-06,21.534826278686523
2016-06-07,21.9716796875
2016-06-08,22.046567916870117
2016-06-09,21.955036163330078
2016-06-10,21.738689422607422
2016-06-13,21.59723472595215
2016-06-14,21.717893600463867
2016-06-15,21.676284790039062
2016-06-16,21.655487060546875
2016-06-17,21.305999755859375
2016-06-20,21.580595016479492
2016-06-21,21.59723472595215
2016-06-22,21.46409797668457
2016-06-23,21.98416519165039
2016-06-24,20.99812126159668
2016-06-27,20.02456283569336
2016-06-28,20.536304473876953
2016-06-29,20.677764892578125
2016-06-30,21.118770599365234
2016-07-01,20.977317810058594
2016-07-05,20.736005783081055
2016-07-06,20.590391159057617
2016-07-07,20.968997955322266
2016-07-08,21.580595016479492
2016-07-11,21.78028678894043
2016-07-12,22.092330932617188
2016-07-13,22.15474510192871
2016-07-14,22.304523468017578
2016-07-15,22.371091842651367
2016-07-18,22.483430862426758
2016-07-19,22.34612274169922
2016-07-20,22.60824203491211
2016-07-21,22.38357162475586
2016-07-22,22.537511825561523
2016-07-25,22.57911491394043
2016-07-26,23.85639762878418
2016-07-27,23.748220443725586
2016-07-28,23.585962295532227
2016-07-29,23.14910888671875
2016-08-01,23.219833374023438
2016-08-02,22.874513626098633
2016-08-03,23.020130157470703
2016-08-04,23.194873809814453
2016-08-05,23.531879425048828
2016-08-08,23.56100082397461
2016-08-09,25.22520637512207
2016-08-10,25.108705520629883
2016-08-11,25.283451080322266
2016-08-12,25.175273895263672
2016-08-15,25.46651840209961
2016-08-16,25.308422088623047
2016-08-17,25.35834503173828
2016-08-18,25.626192092895508
2016-08-19,25.655492782592773
2016-08-22,25.64293670654297
2016-08-23,25.697345733642578
2016-08-24,25.538311004638672
2016-08-25,25.584339141845703
2016-08-26,25.772674560546875
2016-08-29,25.781047821044922
2016-08-30,25.709896087646484
2016-08-31,25.91079330444336
2016-09-01,26.283273696899414
2016-09-02,26.23723793029785
2016-09-06,26.061458587646484
2016-09-07,25.437856674194336
2016-09-08,25.38764190673828
2016-09-09,24.491994857788086
2016-09-12,25.05281639099121
2016-09-13,24.74729347229004
2016-09-14,24.864482879638672
2016-09-15,25.29555892944336
2016-09-16,25.24114990234375
2016-09-19,25.35834503173828
2016-09-20,25.195110321044922
2016-09-21,25.580156326293945
2016-09-22,25.60527229309082
2016-09-23,25.3792667388916
2016-09-26,25.308116912841797
2016-09-27,25.663856506347656
2016-09-28,25.801977157592773
2016-09-29,25.935903549194336
2016-09-30,26.007047653198242
2016-10-03,25.873125076293945
2016-10-04,25.663856506347656
2016-10-05,25.998687744140625
2016-10-06,26.191207885742188
2016-10-07,25.973567962646484
2016-10-10,25.65967559814453
2016-10-11,24.981670379638672
2016-10-12,24.692886352539062
2016-10-13,24.44595718383789
2016-10-14,24.692886352539062
2016-10-17,24.56732940673828
2016-10-18,24.63429832458496
2016-10-19,25.11559295654297
2016-10-20,24.99004554748535
2016-10-21,24.90215301513672
2016-10-24,25.3792667388916
2016-10-25,25.492271423339844
2016-10-26,25.341602325439453
2016-10-27,25.2620849609375
2016-10-28,25.236967086791992
2016-10-31,25.341602325439453
2016-11-01,25.18674659729004
2016-11-02,25.05281639099121
2016-11-03,24.95655632019043
2016-11-04,25.20348358154297
2016-11-07,26.04471778869629
2016-11-08,26.768766403198242
2016-11-09,26.915245056152344
2016-11-10,26.132606506347656
2016-11-11,26.429765701293945
2016-11-14,26.588796615600586
2016-11-15,27.283552169799805
2016-11-16,27.476062774658203
2016-11-17,27.543825149536133
2016-11-18,27.17348289489746
2016-11-21,27.438613891601562
2016-11-22,27.594331741333008
2016-11-23,27.821575164794922
2016-11-25,27.808950424194336
2016-11-28,27.73320198059082
2016-11-29,27.787919998168945
2016-11-30,27.851032257080078
2016-12-01,25.767887115478516
2016-12-02,26.112977981567383
2016-12-05,26.60956573486328
2016-12-06,26.71898651123047
2016-12-07,27.14402961730957
2016-12-08,27.43440818786621
2016-12-09,27.156654357910156
2016-12-12,26.769493103027344
2016-12-13,27.396530151367188
2016-12-14,27.375490188598633
2016-12-15,27.703744888305664
2016-12-16,27.156654357910156
2016-12-19,27.35865592956543
2016-12-20,27.480697631835938
2016-12-21,27.42598533630371
2016-12-22,27.514366149902344
2016-12-23,27.52277946472168
2016-12-27,27.52277946472168
2016-12-28,27.2155704498291
2016-12-29,27.253448486328125
2016-12-30,26.996740341186523
2017-01-03,26.8704891204834
2017-01-04,26.857864379882812
2017-01-05,26.34022331237793
2017-01-06,26.798940658569336
2017-01-09,27.110363006591797
2017-01-10,27.29132843017578
2017-01-11,27.9772891998291
2017-01-12,27.9772891998291
2017-01-13,27.918371200561523
2017-01-17,27.333406448364258
2017-01-18,27.985700607299805
2017-01-19,27.644826889038086
2017-01-20,28.16666603088379
2017-01-23,28.208751678466797
2017-01-24,28.574874877929688
2017-01-25,28.962045669555664
2017-01-26,28.46125602722168
2017-01-27,28.936792373657227
2017-01-30,29.063051223754883
2017-01-31,28.343414306640625
2017-02-01,28.789514541625977
2017-02-02,28.945209503173828
2017-02-03,29.21875762939453
2017-02-06,29.109344482421875
2017-02-07,29.298723220825195
2017-02-08,31.057825088500977
2017-02-09,29.85000991821289
2017-02-10,29.83739471435547
2017-02-13,29.736392974853516
2017-02-14,29.786890029907227
2017-02-15,30.258230209350586
2017-02-16,30.33054542541504
2017-02-17,30.317869186401367
2017-02-21,30.65624237060547
2017-02-22,30.893091201782227
2017-02-23,30.753509521484375
2017-02-24,30.804271697998047
2017-02-27,30.931150436401367
2017-02-28,30.67315101623535
2017-03-01,31.146869659423828
2017-03-02,30.880407333374023
2017-03-03,31.003067016601562
2017-03-06,31.265295028686523
2017-03-07,31.23145294189453
2017-03-08,31.100337982177734
2017-03-09,31.07919692993164
2017-03-10,31.277978897094727
2017-03-13,31.510622024536133
2017-03-14,31.294906616210938
2017-03-15,31.519073486328125
2017-03-16,31.349878311157227
2017-03-17,31.417570114135742
2017-03-20,31.447175979614258
2017-03-21,30.597013473510742
2017-03-22,31.087657928466797
2017-03-23,30.77043342590332
2017-03-24,30.93961524963379
2017-03-27,30.800033569335938
2017-03-28,31.087657928466797
2017-03-29,31.163782119750977
2017-03-30,31.248390197753906
2017-03-31,31.206083297729492
2017-04-03,30.96500015258789
2017-04-04,31.066513061523438
2017-04-05,30.884639739990234
2017-04-06,31.096101760864258
2017-04-07,31.324512481689453
2017-04-10,31.049585342407227
2017-04-11,30.73236846923828
2017-04-12,30.51664924621582
2017-04-13,30.55472183227539
2017-04-17,30.884639739990234
2017-04-18,31.354124069213867
2017-04-19,31.662883758544922
2017-04-20,31.988563537597656
2017-04-21,31.48101234436035
2017-04-24,32.1239128112793
2017-04-25,32.453819274902344
2017-04-26,32.208499908447266
2017-04-27,32.462284088134766
2017-04-28,31.967411041259766
2017-05-01,32.21274185180664
2017-05-02,32.01393508911133
2017-05-03,31.827836990356445
2017-05-04,31.72632598876953
2017-05-05,31.793994903564453
2017-05-08,31.916658401489258
2017-05-09,32.33537292480469
2017-05-10,33.206687927246094
2017-05-11,33.43086242675781
2017-05-12,33.413944244384766
2017-05-15,33.89188766479492
2017-05-16,34.526329040527344
2017-05-17,33.13478088378906
2017-05-18,33.55774688720703
2017-05-19,34.068485260009766
2017-05-22,34.46363830566406
2017-05-23,34.56559753417969
2017-05-24,34.69733810424805
2017-05-25,34.74406814575195
2017-05-26,34.714324951171875
2017-05-30,35.058494567871094
2017-05-31,35.394168853759766
2017-06-01,35.44940948486328
2017-06-02,35.8360595703125
2017-06-05,35.908294677734375
2017-06-06,36.19723892211914
2017-06-07,36.66887664794922
2017-06-08,36.90681457519531
2017-06-09,35.47064971923828
2017-06-12,35.30068588256836
2017-06-13,35.491886138916016
2017-06-14,34.96926498413086
2017-06-15,34.659088134765625
2017-06-16,34.514625549316406
2017-06-19,35.10099411010742
2017-06-20,34.14071273803711
2017-06-21,34.344669342041016
2017-06-22,34.021732330322266
2017-06-23,34.667579650878906
2017-06-26,34.11947250366211
2017-06-27,33.443878173828125
2017-06-28,33.919761657714844
2017-06-29,32.87875747680664
2017-06-30,32.79377746582031
2017-07-03,32.2116584777832
2017-07-05,33.11670684814453
2017-07-06,32.768280029296875
2017-07-07,33.2951545715332
2017-07-10,33.465110778808594
2017-07-11,33.613826751708984
2017-07-12,34.05997848510742
2017-07-13,33.775306701660156
2017-07-14,34.34891128540039
2017-07-17,34.42964172363281
2017-07-18,34.659088134765625
2017-07-19,34.973506927490234
2017-07-20,35.283687591552734
2017-07-21,34.36589813232422
2017-07-24,34.22570037841797
2017-07-25,34.39139175415039
2017-07-26,35.134986877441406
2017-07-27,34.387149810791016
2017-07-28,34.289424896240234
2017-07-31,34.00899887084961
2017-08-01,34.13221740722656
2017-08-02,33.91550064086914
2017-08-03,34.280921936035156
2017-08-04,35.47489929199219
2017-08-07,36.10799789428711
2017-08-08,35.95503616333008
2017-08-09,35.521629333496094
2017-08-10,34.51887130737305
2017-08-11,34.931026458740234
2017-08-14,35.700096130371094
2017-08-15,35.814815521240234
2017-08-16,35.759578704833984
2017-08-17,34.842952728271484
2017-08-18,34.81307601928711
2017-08-21,34.791748046875
2017-08-22,35.2952880859375
2017-08-23,35.376373291015625
2017-08-24,35.28675079345703
2017-08-25,35.26115417480469
2017-08-28,35.743370056152344
2017-08-29,35.77322769165039
2017-08-30,36.56270217895508
2017-08-31,37.04063034057617
2017-09-01,37.48870086669922
2017-09-05,36.90834426879883
2017-09-06,36.75046920776367
2017-09-07,37.29240036010742
2017-09-08,36.94248962402344
2017-09-11,37.71487808227539
2017-09-12,37.744754791259766
2017-09-13,37.69780349731445
2017-09-14,38.08186721801758
2017-09-15,38.24403381347656
2017-09-18,38.837196350097656
2017-09-19,38.82439041137695
2017-09-20,37.68927764892578
2017-09-21,37.71487808227539
2017-09-22,38.2739143371582
2017-09-25,37.582584381103516
2017-09-26,37.45030212402344
2017-09-27,37.945316314697266
2017-09-28,38.0391960144043
2017-09-29,38.312320709228516
2017-10-02,38.64090347290039
2017-10-03,38.71344757080078
2017-10-04,39.088966369628906
2017-10-05,38.96094512939453
2017-10-06,39.067630767822266
2017-10-09,39.04202651977539
2017-10-10,39.22551727294922
2017-10-11,39.22978973388672
2017-10-12,39.16577911376953
2017-10-13,39.1572380065918
2017-10-16,39.212711334228516
2017-10-17,39.131649017333984
2017-10-18,39.31086730957031
2017-10-19,39.707740783691406
2017-10-20,39.57117462158203
2017-10-23,39.51997756958008
2017-10-24,39.81869125366211
2017-10-25,39.396217346191406
2017-10-26,39.737606048583984
2017-10-27,40.42039108276367
2017-10-30,40.62948226928711
2017-10-31,40.45451354980469
2017-11-01,39.682132720947266
2017-11-02,39.882694244384766
2017-11-03,39.968040466308594
2017-11-06,40.693485260009766
2017-11-07,39.020694732666016
2017-11-08,39.60530471801758
2017-11-09,38.75185012817383
2017-11-10,39.071895599365234
2017-11-13,38.841461181640625
2017-11-14,38.837196350097656
2017-11-15,38.23124313354492
2017-11-16,38.73904800415039
2017-11-17,38.96094512939453
2017-11-20,39.155033111572266
2017-11-21,39.36067581176758
2017-11-22,38.73086929321289
2017-11-24,38.9750862121582
2017-11-27,38.10107421875
2017-11-28,38.80799102783203
2017-11-29,37.094234466552734
2017-11-30,37.2698974609375
2017-12-01,37.27418518066406
2017-12-04,36.97428512573242
2017-12-05,36.93570327758789
2017-12-06,36.97856521606445
2017-12-07,37.44126510620117
2017-12-08,37.449851989746094
2017-12-11,37.44126510620117
2017-12-12,36.777191162109375
2017-12-13,37.01712417602539
2017-12-14,36.6186637878418
2017-12-15,37.16707992553711
2017-12-18,38.118221282958984
2017-12-19,38.38384246826172
2017-12-20,38.65376281738281
2017-12-21,38.32815170288086
2017-12-22,38.09678649902344
2017-12-26,37.972530364990234
2017-12-27,37.87399673461914
2017-12-28,37.96397399902344
2017-12-29,37.65121078491211
2018-01-02,38.73516845703125
2018-01-03,39.317832946777344
2018-01-04,39.412086486816406
2018-01-05,39.52777099609375
2018-01-08,39.6820068359375
2018-01-09,39.6348991394043
2018-01-10,38.96652603149414
2018-01-11,39.46351623535156
2018-01-12,40.03333282470703
2018-01-16,39.986209869384766
2018-01-17,41.138702392578125
2018-01-18,41.68282699584961
2018-01-19,41.751380920410156
2018-01-22,42.28263473510742
2018-01-23,42.20980453491211
2018-01-24,40.85593032836914
2018-01-25,39.622032165527344
2018-01-26,41.52001953125
2018-01-29,41.50715637207031
2018-01-30,40.69741439819336
2018-01-31,40.79595184326172
2018-02-01,40.50461196899414
2018-02-02,39.97762680053711
2018-02-05,38.34528350830078
2018-02-06,39.38209533691406
2018-02-07,35.521873474121094
2018-02-08,34.232261657714844
2018-02-09,34.720680236816406
2018-02-12,35.56899642944336
2018-02-13,34.62214660644531
2018-02-14,35.22196578979492
2018-02-15,35.341922760009766
2018-02-16,35.73609161376953
2018-02-20,36.5162467956543
2018-02-21,36.21072006225586
2018-02-22,36.111751556396484
2018-02-23,36.64533233642578
2018-02-26,37.170318603515625
2018-02-27,38.10410690307617
2018-02-28,38.26760482788086
2018-03-01,38.30633544921875
2018-03-02,39.283145904541016
2018-03-05,40.65154266357422
2018-03-06,41.5551872253418
2018-03-07,41.1248779296875
2018-03-08,41.02591323852539
2018-03-09,42.58794403076172
2018-03-12,43.134437561035156
2018-03-13,42.183441162109375
2018-03-14,41.847801208496094
2018-03-15,41.96828842163086
2018-03-16,42.24800109863281
2018-03-19,41.7273063659668
2018-03-20,42.40290832519531
2018-03-21,42.691219329833984
2018-03-22,41.54658126831055
2018-03-23,40.45357894897461
2018-03-26,42.166229248046875
2018-03-27,40.62141799926758
2018-03-28,39.227203369140625
2018-03-29,39.31327438354492
2018-04-02,37.70820617675781
2018-04-03,38.31064224243164
2018-04-04,38.80550765991211
2018-04-05,38.564517974853516
2018-04-06,37.12297821044922
2018-04-09,37.09286117553711
2018-04-10,38.18154525756836
2018-04-11,38.08256912231445
2018-04-12,38.32354736328125
2018-04-13,37.57910919189453
2018-04-16,37.10577392578125
2018-04-17,38.327857971191406
2018-04-18,37.8674201965332
2018-04-19,36.636722564697266
2018-04-20,36.86909484863281
2018-04-23,36.31829071044922
2018-04-24,35.47488784790039
2018-04-25,35.7072639465332
2018-04-26,36.5334587097168
2018-04-27,36.4301872253418
2018-04-30,35.9998664855957
2018-05-01,36.58509063720703
2018-05-02,36.4818229675293
2018-05-03,37.05412673950195
2018-05-04,37.65656661987305
2018-05-07,38.18585205078125
2018-05-08,39.007747650146484
2018-05-09,39.52840805053711
2018-05-10,40.087825775146484
2018-05-11,39.99747085571289
2018-05-14,40.21692657470703
2018-05-15,40.17388916015625
2018-05-16,40.23844528198242
2018-05-17,40.178199768066406
2018-05-18,40.089195251464844
2018-05-21,40.525508880615234
2018-05-22,40.750152587890625
2018-05-23,40.64215850830078
2018-05-24,40.97479248046875
2018-05-25,41.38951110839844
2018-05-29,41.13895034790039
2018-05-30,42.12390899658203
2018-05-31,42.06774139404297
2018-06-01,43.653175354003906
2018-06-04,43.80868148803711
2018-06-05,44.12404251098633
2018-06-06,44.62948226928711
2018-06-07,44.158607482910156
2018-06-08,44.128360748291016
2018-06-11,44.23636245727539
2018-06-12,44.36164855957031
2018-06-13,44.09812927246094
2018-06-14,44.30979919433594
2018-06-15,44.054927825927734
2018-06-18,43.90803909301758
2018-06-19,43.372371673583984
2018-06-20,43.73093795776367
2018-06-21,42.63798141479492
2018-06-22,41.869014739990234
2018-06-25,40.2792854309082
2018-06-26,40.236083984375
2018-06-27,39.00920867919922
2018-06-28,39.069698333740234
2018-06-29,39.290008544921875
2018-07-02,39.514644622802734
2018-07-03,38.92280197143555
2018-07-05,39.79976272583008
2018-07-06,40.35271453857422
2018-07-09,40.339759826660156
2018-07-10,40.86678695678711
2018-07-11,39.747928619384766
2018-07-12,40.72855758666992
2018-07-13,40.620548248291016
2018-07-16,40.65511703491211
2018-07-17,41.06119155883789
2018-07-18,41.367916107177734
2018-07-19,40.95319366455078
2018-07-20,40.767433166503906
2018-07-23,40.693992614746094
2018-07-24,40.28792953491211
2018-07-25,40.14535903930664
2018-07-26,40.897037506103516
2018-07-27,41.17351150512695
2018-07-30,40.266319274902344
2018-07-31,40.361366271972656
2018-08-01,40.43047332763672
2018-08-02,40.871116638183594
2018-08-03,41.0784797668457
2018-08-06,41.298789978027344
2018-08-07,42.015907287597656
2018-08-08,42.231903076171875
2018-08-09,42.37013244628906
2018-08-10,37.76075744628906
2018-08-13,37.59658432006836
2018-08-14,36.322208404541016
2018-08-15,35.570518493652344
2018-08-16,35.33293151855469
2018-08-17,35.859954833984375
2018-08-20,35.79661560058594
2018-08-21,36.890037536621094
2018-08-22,37.063602447509766
2018-08-23,37.17207717895508
2018-08-24,37.7404899597168
2018-08-27,38.343597412109375
2018-08-28,37.96611022949219
2018-08-29,37.671051025390625
2018-08-30,37.120018005371094
2018-08-31,37.328277587890625
2018-09-04,37.354305267333984
2018-09-05,36.942100524902344
2018-09-06,36.404083251953125
2018-09-07,36.035247802734375
2018-09-10,36.45612716674805
2018-09-11,36.11335372924805
2018-09-12,36.21750259399414
2018-09-13,36.34766387939453
2018-09-14,36.273902893066406
2018-09-17,35.09370422363281
2018-09-18,34.88108444213867
2018-09-19,35.30632019042969
2018-09-20,36.178443908691406
2018-09-21,35.90509033203125
2018-09-24,35.70983123779297
2018-09-25,34.17816925048828
2018-09-26,34.18685531616211
2018-09-27,34.10874938964844
2018-09-28,34.238914489746094
2018-10-01,33.47960662841797
2018-10-02,33.69220733642578
2018-10-03,32.594444274902344
2018-10-04,30.99335479736328
2018-10-05,30.06047821044922
2018-10-08,29.374921798706055
2018-10-09,29.23607063293457
2018-10-10,28.82820701599121
2018-10-11,29.374921798706055
2018-10-12,29.617904663085938
2018-10-15,29.60055160522461
2018-10-16,30.004072189331055
2018-10-17,29.960681915283203
2018-10-18,29.309837341308594
2018-10-19,29.084203720092773
2018-10-22,28.997426986694336
2018-10-23,29.166648864746094
2018-10-24,26.59796714782715
2018-10-25,27.122983932495117
2018-10-26,27.06224250793457
2018-10-29,27.02753257751465
2018-10-30,28.138307571411133
2018-10-31,28.54183578491211
2018-11-01,30.533430099487305
2018-11-02,30.260074615478516
2018-11-05,30.082176208496094
2018-11-06,30.38590431213379
2018-11-07,30.503063201904297
2018-11-08,32.303741455078125
2018-11-09,31.297088623046875
2018-11-12,30.225358963012695
2018-11-13,30.74603271484375
2018-11-14,31.249361038208008
2018-11-15,32.69424819946289
2018-11-16,32.80705642700195
2018-11-19,32.0564079284668
2018-11-20,31.831851959228516
2018-11-21,31.831851959228516
2018-11-23,32.41178512573242
2018-11-26,33.026634216308594
2018-11-27,32.14144515991211
2018-11-28,33.09203338623047
2018-11-29,32.4510383605957
2018-11-30,32.703948974609375
2018-12-03,33.90746307373047
2018-12-04,32.477203369140625
2018-12-06,32.006263732910156
2018-12-07,30.637065887451172
2018-12-10,31.352190017700195
2018-12-11,31.483001708984375
2018-12-12,32.08475875854492
2018-12-13,31.58330726623535
2018-12-14,31.238813400268555
2018-12-17,31.051311492919922
2018-12-18,31.45683479309082
2018-12-19,29.91757583618164
2018-12-20,29.9611759185791
2018-12-21,29.6472225189209
2018-12-24,28.661741256713867
2018-12-26,30.689388275146484
2018-12-27,31.17340850830078
2018-12-28,31.238813400268555
2018-12-31,31.36091423034668
2019-01-02,31.11235237121582
2019-01-03,28.91901969909668
2019-01-04,30.09199333190918
2019-01-07,30.972814559936523
2019-01-08,31.81439971923828
2019-01-09,33.07460021972656
2019-01-10,33.41035461425781
2019-01-11,33.63273620605469
2019-01-14,32.3725471496582
2019-01-15,32.70831298828125
2019-01-16,32.73883056640625
2019-01-17,33.205413818359375
2019-01-18,33.855125427246094
2019-01-22,32.782432556152344
2019-01-23,32.42488098144531
2019-01-24,34.20396423339844
2019-01-25,35.15892791748047
2019-01-28,34.993221282958984
2019-01-29,34.661834716796875
2019-01-30,35.097877502441406
2019-01-31,35.04555892944336
2019-02-01,35.69963455200195
2019-02-04,36.00922775268555
2019-02-05,36.297019958496094
2019-02-06,38.9438591003418
2019-02-07,38.40315246582031
2019-02-08,38.1153678894043
2019-02-11,38.79124069213867
2019-02-12,39.90317153930664
2019-02-13,39.76365280151367
2019-02-14,39.50637435913086
2019-02-15,39.724395751953125
2019-02-19,39.545616149902344
2019-02-20,39.25009536743164
2019-02-21,38.96551513671875
2019-02-22,38.9830207824707
2019-02-25,39.32014083862305
2019-02-26,38.99177932739258
2019-02-27,38.12052536010742
2019-02-28,38.032962799072266
2019-03-01,38.807899475097656
2019-03-04,38.777259826660156
2019-03-05,38.208091735839844
2019-03-06,37.86221694946289
2019-03-07,36.973445892333984
2019-03-08,37.23614501953125
2019-03-11,38.0023193359375
2019-03-12,37.783416748046875
2019-03-13,37.24051284790039
2019-03-14,36.77642822265625
