Date,DTE
2016-03-23,54.67371368408203
2016-03-24,54.71650695800781
2016-03-28,54.6064338684082
2016-03-29,55.57892990112305
2016-03-30,55.48719024658203
2016-03-31,55.45048141479492
2016-04-01,55.68902587890625
2016-04-04,55.48719024658203
2016-04-05,54.465755462646484
2016-04-06,54.429046630859375
2016-04-07,54.29449462890625
2016-04-08,54.43516159057617
2016-04-11,54.18440246582031
2016-04-12,54.490234375
2016-04-13,54.245567321777344
2016-04-14,53.994789123535156
2016-04-15,54.508575439453125
2016-04-18,54.58197784423828
2016-04-19,54.77156448364258
2016-04-20,53.24861145019531
2016-04-21,52.031455993652344
2016-04-22,52.459598541259766
2016-04-25,52.76543045043945
2016-04-26,52.64309310913086
2016-04-27,53.48713684082031
2016-04-28,53.8541145324707
2016-04-29,54.53303527832031
2016-05-02,55.12631607055664
2016-05-03,54.86331558227539
2016-05-04,55.786865234375
2016-05-05,55.71959686279297
2016-05-06,55.07128143310547
2016-05-09,55.254756927490234
2016-05-10,55.21806335449219
2016-05-11,55.46882629394531
2016-05-12,55.86026382446289
2016-05-13,55.57892990112305
2016-05-16,55.58503723144531
2016-05-17,54.508575439453125
2016-05-18,53.65228271484375
2016-05-19,54.221107482910156
2016-05-20,54.245567321777344
2016-05-23,53.670650482177734
2016-05-24,54.569725036621094
2016-05-25,54.245567321777344
2016-05-26,54.87556076049805
2016-05-27,55.17523193359375
2016-05-31,55.462703704833984
2016-06-01,55.73181915283203
2016-06-02,55.7257194519043
2016-06-03,56.77772521972656
2016-06-06,56.63093948364258
2016-06-07,56.69820785522461
2016-06-08,57.11411666870117
2016-06-09,57.523902893066406
2016-06-10,57.43828201293945
2016-06-13,57.38935852050781
2016-06-14,58.09271240234375
2016-06-15,57.49331283569336
2016-06-16,57.90633773803711
2016-06-17,58.17756271362305
2016-06-20,57.88783264160156
2016-06-21,57.961830139160156
2016-06-22,57.78921127319336
2016-06-23,57.98031234741211
2016-06-24,58.91725540161133
2016-06-27,59.478187561035156
2016-06-28,59.663124084472656
2016-06-29,59.85420227050781
2016-06-30,61.09939956665039
2016-07-01,61.19800567626953
2016-07-05,61.70347595214844
2016-07-06,61.610992431640625
2016-07-07,60.52611541748047
2016-07-08,61.11170959472656
2016-07-11,61.000762939453125
2016-07-12,60.211734771728516
2016-07-13,60.47062683105469
2016-07-14,59.84803771972656
2016-07-15,60.19940185546875
2016-07-18,60.39665985107422
2016-07-19,60.43980407714844
2016-07-20,60.119258880615234
2016-07-21,60.63090896606445
2016-07-22,61.27815246582031
2016-07-25,60.914451599121094
2016-07-26,60.408973693847656
2016-07-27,59.93434524536133
2016-07-28,59.85420227050781
2016-07-29,60.11312484741211
2016-08-01,60.51994323730469
2016-08-02,60.495304107666016
2016-08-03,59.58915710449219
2016-08-04,59.74326705932617
2016-08-05,58.62137985229492
2016-08-08,58.61519241333008
2016-08-09,58.74467086791992
2016-08-10,58.911102294921875
2016-08-11,59.102195739746094
2016-08-12,59.410400390625
2016-08-15,58.411808013916016
2016-08-16,57.746055603027344
2016-08-17,58.602874755859375
2016-08-18,59.5953254699707
2016-08-19,58.37479782104492
2016-08-22,58.633724212646484
2016-08-23,58.3193244934082
2016-08-24,58.51656723022461
2016-08-25,58.65835952758789
2016-08-26,57.07417678833008
2016-08-29,57.647457122802734
2016-08-30,57.012535095214844
2016-08-31,57.265254974365234
2016-09-01,56.83992385864258
2016-09-02,57.45017623901367
2016-09-06,58.041954040527344
2016-09-07,58.27617263793945
2016-09-08,58.251522064208984
2016-09-09,56.09405517578125
2016-09-12,57.0556640625
2016-09-13,56.309814453125
2016-09-14,56.92621612548828
2016-09-15,57.38621520996094
2016-09-16,58.156978607177734
2016-09-19,58.67914581298828
2016-09-20,58.36212921142578
2016-09-21,59.58047866821289
2016-09-22,59.77314758300781
2016-09-23,60.20205307006836
2016-09-26,60.0653190612793
2016-09-27,59.095603942871094
2016-09-28,58.977508544921875
2016-09-29,57.83998489379883
2016-09-30,58.22536087036133
2016-10-03,57.70942687988281
2016-10-04,56.69622039794922
2016-10-05,57.075416564941406
2016-10-06,57.32406234741211
2016-10-07,57.06919860839844
2016-10-10,57.40485382080078
2016-10-11,56.93865203857422
2016-10-12,57.031890869140625
2016-10-13,57.64105987548828
2016-10-14,57.187313079833984
2016-10-17,57.429718017578125
2016-10-18,57.70942687988281
2016-10-19,57.65971755981445
2016-10-20,57.877281188964844
2016-10-21,57.65351867675781
2016-10-24,57.895938873291016
2016-10-25,58.42427444458008
2016-10-26,58.36833953857422
2016-10-27,58.237789154052734
2016-10-28,58.393218994140625
2016-10-31,59.679927825927734
2016-11-01,58.61077117919922
2016-11-02,57.92080307006836
2016-11-03,57.976707458496094
2016-11-04,57.86485290527344
2016-11-07,59.23236846923828
2016-11-08,59.76694869995117
2016-11-09,57.41728591918945
2016-11-10,56.73972702026367
2016-11-11,56.54704666137695
2016-11-14,56.801902770996094
2016-11-15,58.05133056640625
2016-11-16,57.16244125366211
2016-11-17,56.98837661743164
2016-11-18,56.70244598388672
2016-11-21,57.36136245727539
2016-11-22,58.324832916259766
2016-11-23,57.59756851196289
2016-11-25,58.44917297363281
2016-11-28,59.54938507080078
2016-11-29,59.54938507080078
2016-11-30,57.86485290527344
2016-12-01,58.188072204589844
2016-12-02,59.13290023803711
2016-12-05,59.10184860229492
2016-12-06,59.170204162597656
2016-12-07,60.233154296875
2016-12-08,59.791812896728516
2016-12-09,60.57502746582031
2016-12-12,61.17796325683594
2016-12-13,61.48255920410156
2016-12-14,60.239349365234375
2016-12-15,60.618648529052734
2016-12-16,61.565330505371094
2016-12-19,61.615474700927734
2016-12-20,61.82866287231445
2016-12-21,61.57162094116211
2016-12-22,61.75969696044922
2016-12-23,61.903873443603516
2016-12-27,61.84745407104492
2016-12-28,61.39606857299805
2016-12-29,62.02300262451172
2016-12-30,61.75969696044922
2017-01-03,61.57162094116211
2017-01-04,61.734615325927734
2017-01-05,61.81610870361328
2017-01-06,61.97911071777344
2017-01-09,61.364715576171875
2017-01-10,61.082584381103516
2017-01-11,61.69699478149414
2017-01-12,61.671913146972656
2017-01-13,61.62804412841797
2017-01-17,62.192264556884766
2017-01-18,61.99794006347656
2017-01-19,61.5277214050293
2017-01-20,61.69071578979492
2017-01-23,61.458770751953125
2017-01-24,61.414859771728516
2017-01-25,61.40234375
2017-01-26,61.57786560058594
2017-01-27,60.875709533691406
2017-01-30,60.90704345703125
2017-01-31,61.84119415283203
2017-02-01,61.39606857299805
2017-02-02,62.035545349121094
2017-02-03,62.073177337646484
2017-02-06,61.50891876220703
2017-02-07,61.69071578979492
2017-02-08,61.89762496948242
2017-02-09,60.944637298583984
2017-02-10,61.03871154785156
2017-02-13,61.48384475708008
2017-02-14,61.57162094116211
2017-02-15,61.414859771728516
2017-02-16,61.85999298095703
2017-02-17,61.515174865722656
2017-02-21,62.035545349121094
2017-02-22,62.24869918823242
2017-02-23,62.743988037109375
2017-02-24,63.377197265625
2017-02-27,63.069976806640625
2017-02-28,63.55900955200195
2017-03-01,63.270606994628906
2017-03-02,63.65930938720703
2017-03-03,63.40226745605469
2017-03-06,63.73451614379883
2017-03-07,63.665565490722656
2017-03-08,62.762794494628906
2017-03-09,62.51829147338867
2017-03-10,62.8568115234375
2017-03-13,63.076263427734375
2017-03-14,63.00102233886719
2017-03-15,64.29876708984375
2017-03-16,63.33494186401367
2017-03-17,63.77104568481445
2017-03-20,63.34761047363281
2017-03-21,64.13129425048828
2017-03-22,64.39042663574219
2017-03-23,64.21347045898438
2017-03-24,64.57369995117188
2017-03-27,64.3967514038086
2017-03-28,64.27664947509766
2017-03-29,64.32723236083984
2017-03-30,64.00487518310547
2017-03-31,64.5357894897461
2017-04-03,64.25137329101562
2017-04-04,64.61793518066406
2017-04-05,65.18045043945312
2017-04-06,65.07935333251953
2017-04-07,65.07935333251953
2017-04-10,65.22468566894531
2017-04-11,65.18045043945312
2017-04-12,65.70503234863281
2017-04-13,65.42062377929688
2017-04-17,66.00838470458984
2017-04-18,65.99578857421875
2017-04-19,65.62919616699219
2017-04-20,65.37637329101562
2017-04-21,65.69871520996094
2017-04-24,66.01470184326172
2017-04-25,65.90727233886719
2017-04-26,66.00838470458984
2017-04-27,66.40657043457031
2017-04-28,66.10319519042969
2017-05-01,65.6924057006836
2017-05-02,65.89466857910156
2017-05-03,65.62919616699219
2017-05-04,65.85040283203125
2017-05-05,66.07160949707031
2017-05-08,66.0400161743164
2017-05-09,65.71135711669922
2017-05-10,66.12216186523438
2017-05-11,66.21067810058594
2017-05-12,66.62779235839844
2017-05-15,66.96275329589844
2017-05-16,66.23596954345703
2017-05-17,66.46979522705078
2017-05-18,66.57721710205078
2017-05-19,67.01333618164062
2017-05-22,67.65165710449219
2017-05-23,67.86021423339844
2017-05-24,68.20783996582031
2017-05-25,68.87777709960938
2017-05-26,68.81458282470703
2017-05-30,68.98521423339844
2017-05-31,69.21907806396484
2017-06-01,69.78157043457031
2017-06-02,70.11021423339844
2017-06-05,69.65516662597656
2017-06-06,69.62356567382812
2017-06-07,69.92061614990234
2017-06-08,68.87777709960938
2017-06-09,68.87777709960938
2017-06-12,68.87147521972656
2017-06-13,69.14957427978516
2017-06-14,69.8321304321289
2017-06-15,70.40206146240234
2017-06-16,70.8031997680664
2017-06-19,70.61856842041016
2017-06-20,70.69498443603516
2017-06-21,70.12823486328125
2017-06-22,69.77800750732422
2017-06-23,69.33863067626953
2017-06-26,69.66339111328125
2017-06-27,68.56178283691406
2017-06-28,67.65119171142578
2017-06-29,67.44741821289062
2017-06-30,67.3646469116211
2017-07-03,67.20543670654297
2017-07-05,67.1417465209961
2017-07-06,66.96983337402344
2017-07-07,67.02713775634766
2017-07-10,66.81700897216797
2017-07-11,66.65780639648438
2017-07-12,67.23728942871094
2017-07-13,66.79153442382812
2017-07-14,67.10990142822266
2017-07-17,67.5492935180664
2017-07-18,67.33916473388672
2017-07-19,67.46013641357422
2017-07-20,67.98867797851562
2017-07-21,68.73369598388672
2017-07-24,67.73396301269531
2017-07-25,67.68939971923828
2017-07-26,68.37710571289062
2017-07-27,68.35802459716797
2017-07-28,67.95681762695312
2017-07-31,68.17333221435547
2017-08-01,68.12875366210938
2017-08-02,68.5172119140625
2017-08-03,69.3259048461914
2017-08-04,69.37047576904297
2017-08-07,69.36409759521484
2017-08-08,69.66339111328125
2017-08-09,69.1093978881836
2017-08-10,69.44686889648438
2017-08-11,68.68912506103516
2017-08-14,69.44052124023438
2017-08-15,69.51692962646484
2017-08-16,69.96903991699219
2017-08-17,69.98178100585938
2017-08-18,70.4466323852539
2017-08-21,70.61219787597656
2017-08-22,70.9178237915039
2017-08-23,71.24895477294922
2017-08-24,71.1534423828125
2017-08-25,71.0006103515625
2017-08-28,71.40818786621094
2017-08-29,71.38905334472656
2017-08-30,71.29991912841797
2017-08-31,71.52275848388672
2017-09-01,71.39542388916016
2017-09-05,71.80933380126953
2017-09-06,71.11524200439453
2017-09-07,71.22985076904297
2017-09-08,71.8539047241211
2017-09-11,72.2805404663086
2017-09-12,70.86691284179688
2017-09-13,70.19193267822266
2017-09-14,71.05156707763672
2017-09-15,71.49742126464844
2017-09-18,70.9072265625
2017-09-19,70.68269348144531
2017-09-20,69.84872436523438
2017-09-21,69.93852233886719
2017-09-22,69.5279312133789
2017-09-25,70.40045166015625
2017-09-26,70.26570129394531
2017-09-27,68.79659271240234
2017-09-28,69.06603240966797
2017-09-29,68.87361145019531
2017-10-02,68.8800048828125
2017-10-03,68.38605499267578
2017-10-04,68.9955062866211
2017-10-05,69.123779296875
2017-10-06,69.07890319824219
2017-10-09,69.2392807006836
2017-10-10,70.11174774169922
2017-10-11,70.37476348876953
2017-10-12,70.99703979492188
2017-10-13,70.49665069580078
2017-10-16,70.32984161376953
2017-10-17,70.66986083984375
2017-10-18,70.92003631591797
2017-10-19,71.94009399414062
2017-10-20,72.00423431396484
2017-10-23,72.52384948730469
2017-10-24,72.29933166503906
2017-10-25,71.06119537353516
2017-10-26,70.64421844482422
2017-10-27,71.09968566894531
2017-10-30,70.78533935546875
2017-10-31,70.86231994628906
2017-11-01,70.74681854248047
2017-11-02,71.08045196533203
2017-11-03,71.14459228515625
2017-11-06,71.58081817626953
2017-11-07,72.36988067626953
2017-11-08,72.61367797851562
2017-11-09,72.63290405273438
2017-11-10,72.1389389038086
2017-11-13,73.28724670410156
2017-11-14,74.14690399169922
2017-11-15,73.43482208251953
2017-11-16,73.12686920166016
2017-11-17,72.44047546386719
2017-11-20,71.997802734375
2017-11-21,72.26081848144531
2017-11-22,72.24800109863281
2017-11-24,72.26724243164062
2017-11-27,72.90235900878906
2017-11-28,73.3514175415039
2017-11-29,73.49254608154297
2017-11-30,74.1404800415039
2017-12-01,73.90953063964844
2017-12-04,74.11481475830078
2017-12-05,73.35783386230469
2017-12-06,73.7748031616211
2017-12-07,73.81970977783203
2017-12-08,74.08915710449219
2017-12-11,74.40991973876953
2017-12-12,73.13970947265625
2017-12-13,73.01782989501953
2017-12-14,72.88949584960938
2017-12-15,73.208251953125
2017-12-18,71.86991882324219
2017-12-19,70.47984313964844
2017-12-20,69.98847198486328
2017-12-21,69.98847198486328
2017-12-22,70.29234313964844
2017-12-26,69.910888671875
2017-12-27,70.3052749633789
2017-12-28,70.8677749633789
2017-12-29,70.77080535888672
2018-01-02,70.11778259277344
2018-01-03,69.8915023803711
2018-01-04,68.72770690917969
2018-01-05,68.66303253173828
2018-01-08,69.1673583984375
2018-01-09,68.32685852050781
2018-01-10,67.6544418334961
2018-01-11,67.19540405273438
2018-01-12,67.18893432617188
2018-01-16,67.3311767578125
2018-01-17,67.29882049560547
2018-01-18,66.89796447753906
2018-01-19,66.69108581542969
2018-01-22,66.82687377929688
2018-01-23,67.67383575439453
2018-01-24,67.51866912841797
2018-01-25,68.50786590576172
2018-01-26,68.2104721069336
2018-01-29,67.4928207397461
2018-01-30,67.39582061767578
2018-01-31,68.30099487304688
2018-02-01,67.38289642333984
2018-02-02,66.77513122558594
2018-02-05,65.94757080078125
2018-02-06,64.24069213867188
2018-02-07,64.18247985839844
2018-02-08,63.67818069458008
2018-02-09,65.33982849121094
2018-02-12,65.46265411376953
2018-02-13,66.0833511352539
2018-02-14,65.4497299194336
2018-02-15,66.69108581542969
2018-02-16,68.02944946289062
2018-02-20,66.723388671875
2018-02-21,65.88290405273438
2018-02-22,65.85704803466797
2018-02-23,67.6932373046875
2018-02-26,67.08549499511719
2018-02-27,65.96697235107422
2018-02-28,65.15876770019531
2018-03-01,65.12645721435547
2018-03-02,65.16525268554688
2018-03-05,66.31607818603516
2018-03-06,65.4303207397461
2018-03-07,64.60275268554688
2018-03-08,64.9130859375
2018-03-09,64.99715423583984
2018-03-12,65.24283599853516
2018-03-13,65.2557601928711
2018-03-14,65.7988510131836
2018-03-15,65.76652526855469
2018-03-16,66.70113372802734
2018-03-19,66.64897155761719
2018-03-20,66.62287139892578
2018-03-21,66.87073516845703
2018-03-22,66.88377380371094
2018-03-23,65.93153381347656
2018-03-26,66.60331726074219
2018-03-27,67.70555114746094
2018-03-28,67.82945251464844
2018-03-29,68.0903549194336
2018-04-02,67.61421966552734
2018-04-03,68.10338592529297
2018-04-04,67.75772857666016
2018-04-05,68.24036407470703
2018-04-06,67.86859893798828
2018-04-09,68.05121612548828
2018-04-10,67.54248809814453
2018-04-11,67.39900207519531
2018-04-12,66.59025573730469
2018-04-13,66.81201171875
2018-04-16,67.5750961303711
2018-04-17,68.14905548095703
2018-04-18,67.83599090576172
2018-04-19,67.6598892211914
2018-04-20,67.00115203857422
2018-04-23,67.39250183105469
2018-04-24,67.95991516113281
2018-04-25,67.83599090576172
2018-04-26,68.37078094482422
2018-04-27,68.90560150146484
2018-04-30,68.74254608154297
2018-05-01,68.48165893554688
2018-05-02,68.31861114501953
2018-05-03,68.22077941894531
2018-05-04,68.27296447753906
2018-05-07,67.92730712890625
2018-05-08,65.93804168701172
2018-05-09,65.37716674804688
2018-05-10,66.08807373046875
2018-05-11,66.81854248046875
2018-05-14,66.71417999267578
2018-05-15,66.17938995361328
2018-05-16,65.52717590332031
2018-05-17,64.7771224975586
2018-05-18,65.16847229003906
2018-05-21,65.20106506347656
2018-05-22,65.29889678955078
2018-05-23,66.1532974243164
2018-05-24,66.60984802246094
2018-05-25,66.64244079589844
2018-05-29,66.59025573730469
2018-05-30,66.81854248046875
2018-05-31,66.80549621582031
2018-06-01,65.89240264892578
2018-06-04,65.24673461914062
2018-06-05,64.75757598876953
2018-06-06,63.22489547729492
2018-06-07,63.29010772705078
2018-06-08,63.24446487426758
2018-06-11,61.763946533203125
2018-06-12,62.93141174316406
2018-06-13,62.66399002075195
2018-06-14,63.296627044677734
2018-06-15,63.8844108581543
2018-06-18,64.10820007324219
2018-06-19,65.22709655761719
2018-06-20,65.35218048095703
2018-06-21,65.86555480957031
2018-06-22,66.11569213867188
2018-06-25,67.65583038330078
2018-06-26,67.92568969726562
2018-06-27,68.57074737548828
2018-06-28,68.41277313232422
2018-06-29,68.20873260498047
2018-07-02,68.8405990600586
2018-07-03,69.12361145019531
2018-07-05,69.98587036132812
2018-07-06,70.44661712646484
2018-07-09,67.8927993774414
2018-07-10,68.45225524902344
2018-07-11,69.54486083984375
2018-07-12,69.71601867675781
2018-07-13,69.89372253417969
2018-07-16,69.96611785888672
2018-07-17,70.0187759399414
2018-07-18,69.80815887451172
2018-07-19,70.67037963867188
2018-07-20,70.1635971069336
2018-07-23,70.05168151855469
2018-07-24,70.2425537109375
2018-07-25,71.28251647949219
2018-07-26,71.62477111816406
2018-07-27,71.48654174804688
2018-07-30,70.94023895263672
2018-07-31,71.44046783447266
2018-08-01,70.97974395751953
2018-08-02,71.54578399658203
2018-08-03,72.46725463867188
2018-08-06,72.73053741455078
2018-08-07,72.63179779052734
2018-08-08,72.50674438476562
2018-08-09,72.87535095214844
2018-08-10,72.62523651123047
2018-08-13,72.92140197753906
2018-08-14,73.08595275878906
2018-08-15,73.89554595947266
2018-08-16,74.4945068359375
2018-08-17,74.78408813476562
2018-08-20,74.57347106933594
2018-08-21,74.19173431396484
2018-08-22,73.21102142333984
2018-08-23,73.3426742553711
2018-08-24,73.65200805664062
2018-08-27,73.28340148925781
2018-08-28,72.88192749023438
2018-08-29,73.23735046386719
2018-08-30,73.62567138671875
2018-08-31,73.15177917480469
2018-09-04,73.5006103515625
2018-09-05,74.55374908447266
2018-09-06,75.03423309326172
2018-09-07,74.34969329833984
2018-09-10,74.63932037353516
2018-09-11,74.52082824707031
2018-09-12,74.3891830444336
2018-09-13,74.87625885009766
2018-09-14,74.49349212646484
2018-09-17,74.52003479003906
2018-09-18,74.6327896118164
2018-09-19,72.36415100097656
2018-09-20,72.42388153076172
2018-09-21,72.35089111328125
2018-09-24,71.97943115234375
2018-09-25,71.30281829833984
2018-09-26,70.63947296142578
2018-09-27,71.24974060058594
2018-09-28,72.39069366455078
2018-10-01,72.32437133789062
2018-10-02,73.47196197509766
2018-10-03,72.05902099609375
2018-10-04,72.55653381347656
2018-10-05,74.04241943359375
2018-10-08,74.68586730957031
2018-10-09,75.38240051269531
2018-10-10,74.78536987304688
2018-10-11,73.3525619506836
2018-10-12,73.06068420410156
2018-10-15,73.04740905761719
2018-10-16,73.79034423828125
2018-10-17,73.82353210449219
2018-10-18,73.73728942871094
2018-10-19,74.91802215576172
2018-10-22,74.49349212646484
2018-10-23,74.25469970703125
2018-10-24,78.07554626464844
2018-10-25,76.31770324707031
2018-10-26,74.85836029052734
2018-10-29,75.375732421875
2018-10-30,75.8599853515625
2018-10-31,74.55982208251953
2018-11-01,74.35419464111328
2018-11-02,73.88323974609375
2018-11-05,75.1966552734375
2018-11-06,76.17839050292969
2018-11-07,77.0407485961914
2018-11-08,77.199951171875
2018-11-09,78.36742401123047
2018-11-12,78.9710693359375
2018-11-13,79.56807708740234
2018-11-14,79.13029479980469
2018-11-15,79.14353942871094
2018-11-16,78.95780944824219
2018-11-19,79.07721710205078
2018-11-20,78.60624694824219
2018-11-21,77.44538116455078
2018-11-23,77.39232635498047
2018-11-26,77.41222381591797
2018-11-27,77.9428939819336
2018-11-28,77.87654876708984
2018-11-29,78.05567169189453
2018-11-30,79.42878723144531
2018-12-03,79.04402923583984
2018-12-04,79.05065155029297
2018-12-06,79.19660186767578
2018-12-07,79.2828598022461
2018-12-10,79.14353942871094
2018-12-11,79.5150146484375
2018-12-12,78.76541900634766
2018-12-13,79.4818344116211
2018-12-14,79.04391479492188
2018-12-17,76.31594848632812
2018-12-18,75.97496795654297
2018-12-19,76.09530639648438
2018-12-20,76.58340454101562
2018-12-21,76.25576782226562
2018-12-24,72.8458251953125
2018-12-26,73.31385803222656
2018-12-27,73.65483093261719
2018-12-28,73.62141418457031
2018-12-31,73.74845123291016
2019-01-02,72.13709259033203
2019-01-03,72.4379653930664
2019-01-04,73.54118347167969
2019-01-07,73.2938003540039
2019-01-08,73.9423599243164
2019-01-09,73.59468078613281
2019-01-10,74.68450927734375
2019-01-11,74.79150390625
2019-01-14,73.51443481445312
2019-01-15,74.3836441040039
2019-01-16,74.70458221435547
2019-01-17,75.68075561523438
2019-01-18,75.54035186767578
2019-01-22,75.58047485351562
2019-01-23,76.40287017822266
2019-01-24,77.22528839111328
2019-01-25,76.30926513671875
2019-01-28,76.28919219970703
2019-01-29,76.84414672851562
2019-01-30,77.0848617553711
2019-01-31,78.72966003417969
2019-02-01,78.4688949584961
2019-02-04,78.48894500732422
2019-02-05,78.42877960205078
2019-02-06,78.28168487548828
2019-02-07,79.09739685058594
2019-02-08,79.27123260498047
2019-02-11,79.59217834472656
2019-02-12,79.89305114746094
2019-02-13,79.79944610595703
2019-02-14,79.70584106445312
2019-02-15,80.10700988769531
2019-02-19,80.57504272460938
2019-02-20,81.41749572753906
2019-02-21,82.0660400390625
2019-02-22,82.7212905883789
2019-02-25,82.1195297241211
2019-02-26,81.77186584472656
2019-02-27,81.81196594238281
2019-02-28,82.61431884765625
2019-03-01,82.17302703857422
2019-03-04,82.31344604492188
2019-03-05,82.07943725585938
2019-03-06,81.8253402709961
2019-03-07,81.90558624267578
2019-03-08,82.37361907958984
2019-03-11,82.70122528076172
2019-03-12,82.94861602783203
2019-03-13,83.0155029296875
2019-03-14,83.1625747680664
2019-03-15,83.5297622680664
