Date,LW
2017-03-29,37.09651565551758
2017-03-30,36.618019104003906
2017-03-31,36.59190368652344
2017-04-03,36.53971481323242
2017-04-04,36.70500183105469
2017-04-05,36.313514709472656
2017-04-06,37.53152084350586
2017-04-07,37.40100860595703
2017-04-10,37.20090866088867
2017-04-11,37.305301666259766
2017-04-12,36.67891311645508
2017-04-13,36.42662048339844
2017-04-17,36.739803314208984
2017-04-18,36.87031173706055
2017-04-19,36.71371078491211
2017-04-20,37.061710357666016
2017-04-21,36.76591110229492
2017-04-24,37.12260818481445
2017-04-25,36.93992233276367
2017-04-26,36.91194534301758
2017-04-27,37.26150131225586
2017-04-28,36.48375701904297
2017-05-01,36.52744674682617
2017-05-02,36.169158935546875
2017-05-03,35.740966796875
2017-05-04,36.055564880371094
2017-05-05,36.326446533203125
2017-05-08,36.335205078125
2017-05-09,36.48375701904297
2017-05-10,37.112937927246094
2017-05-11,36.87699508666992
2017-05-12,36.87699508666992
2017-05-15,37.514915466308594
2017-05-16,38.86065673828125
2017-05-17,38.59849548339844
2017-05-18,38.39751434326172
2017-05-19,38.782012939453125
2017-05-22,38.956787109375
2017-05-23,38.64219665527344
2017-05-24,39.75199508666992
2017-05-25,39.87432861328125
2017-05-26,39.90055465698242
2017-05-30,40.346221923828125
2017-05-31,40.55596160888672
2017-06-01,41.35116958618164
2017-06-02,41.40359878540039
2017-06-05,40.818115234375
2017-06-06,40.78315353393555
2017-06-07,40.992881774902344
2017-06-08,40.63460159301758
2017-06-09,40.22388458251953
2017-06-12,39.69956588745117
2017-06-13,40.18019104003906
2017-06-14,39.83938217163086
2017-06-15,39.60343933105469
2017-06-16,39.38498306274414
2017-06-19,39.80443572998047
2017-06-20,39.96172332763672
2017-06-21,40.04037857055664
2017-06-22,39.83938217163086
2017-06-23,39.813167572021484
2017-06-26,39.620906829833984
2017-06-27,39.05289077758789
2017-06-28,39.647125244140625
2017-06-29,38.56354522705078
2017-06-30,38.48490905761719
2017-07-03,38.327598571777344
2017-07-05,37.81201934814453
2017-07-06,37.48868179321289
2017-07-07,37.6634635925293
2017-07-10,37.348876953125
2017-07-11,38.26643371582031
2017-07-12,38.449947357177734
2017-07-13,38.24895095825195
2017-07-14,38.14409637451172
2017-07-17,38.44120788574219
2017-07-18,38.56354522705078
2017-07-19,38.782012939453125
2017-07-20,38.69462203979492
2017-07-21,39.32380676269531
2017-07-24,39.10533905029297
2017-07-25,39.91802978515625
2017-07-26,38.69462203979492
2017-07-27,38.327598571777344
2017-07-28,38.29265594482422
2017-07-31,38.43246841430664
2017-08-01,38.48490905761719
2017-08-02,38.40416717529297
2017-08-03,37.93025588989258
2017-08-04,38.28128433227539
2017-08-07,38.491920471191406
2017-08-08,38.22863006591797
2017-08-09,38.18475341796875
2017-08-10,38.913177490234375
2017-08-11,39.32564926147461
2017-08-14,39.32564926147461
2017-08-15,39.50994110107422
2017-08-16,39.80833435058594
2017-08-17,39.81710433959961
2017-08-18,39.729347229003906
2017-08-21,39.8873176574707
2017-08-22,40.071617126464844
2017-08-23,40.01017761230469
2017-08-24,39.49238204956055
2017-08-25,39.527503967285156
2017-08-28,39.3870849609375
2017-08-29,39.553829193115234
2017-08-30,39.64158630371094
2017-08-31,39.91364669799805
2017-09-01,40.36122512817383
2017-09-05,40.141822814941406
2017-09-06,39.77322769165039
2017-09-07,39.73811340332031
2017-09-08,39.87853240966797
2017-09-11,40.04528045654297
2017-09-12,40.369998931884766
2017-09-13,40.85268783569336
2017-09-14,40.43144226074219
2017-09-15,40.71226119995117
2017-09-18,40.61574172973633
2017-09-19,40.71226119995117
2017-09-20,40.940460205078125
2017-09-21,40.24714279174805
2017-09-22,39.82588577270508
2017-09-25,39.64158630371094
2017-09-26,39.95752716064453
2017-09-27,40.40510559082031
2017-09-28,40.8790168762207
2017-09-29,41.15107345581055
2017-10-02,41.721519470214844
2017-10-03,41.39680099487305
2017-10-04,42.485042572021484
2017-10-05,42.64301681518555
2017-10-06,43.116912841796875
2017-10-09,42.8536262512207
2017-10-10,43.037925720214844
2017-10-11,43.32753372192383
2017-10-12,43.617149353027344
2017-10-13,43.880435943603516
2017-10-16,44.48598861694336
2017-10-17,44.07350158691406
2017-10-18,44.37189865112305
2017-10-19,44.143714904785156
2017-10-20,44.43333435058594
2017-10-23,44.67028045654297
2017-10-24,44.51231002807617
2017-10-25,44.424564361572266
2017-10-26,44.40699768066406
2017-10-27,44.60007095336914
2017-10-30,44.213924407958984
2017-10-31,44.7492790222168
2017-11-01,45.06520080566406
2017-11-02,45.62718200683594
2017-11-03,45.9090461730957
2017-11-06,45.856197357177734
2017-11-07,45.50386047363281
2017-11-08,46.146873474121094
2017-11-09,45.4686279296875
2017-11-10,45.76811599731445
2017-11-13,46.49040222167969
2017-11-14,47.02771759033203
2017-11-15,46.455162048339844
2017-11-16,47.08055877685547
2017-11-17,46.869144439697266
2017-11-20,47.29195022583008
2017-11-21,47.33599090576172
2017-11-22,47.785213470458984
2017-11-24,47.952579498291016
2017-11-27,47.591434478759766
2017-11-28,47.591434478759766
2017-11-29,47.52097702026367
2017-11-30,47.89093017578125
2017-12-01,48.32252502441406
2017-12-04,48.401798248291016
2017-12-05,47.961402893066406
2017-12-06,47.961402893066406
2017-12-07,48.42823028564453
2017-12-08,49.50284957885742
2017-12-11,50.101810455322266
2017-12-12,49.106475830078125
2017-12-13,49.1505126953125
2017-12-14,48.84221649169922
2017-12-15,48.88626480102539
2017-12-18,49.432376861572266
2017-12-19,49.19456100463867
2017-12-20,49.30906295776367
2017-12-21,48.82460403442383
2017-12-22,49.168128967285156
2017-12-26,48.60440444946289
2017-12-27,48.85103225708008
2017-12-28,49.203365325927734
2017-12-29,49.72304916381836
2018-01-02,48.771759033203125
2018-01-03,49.379520416259766
2018-01-04,50.401302337646484
2018-01-05,50.824092864990234
2018-01-08,51.58161544799805
2018-01-09,51.12358093261719
2018-01-10,50.97383499145508
2018-01-11,51.08834457397461
2018-01-12,51.334991455078125
2018-01-16,51.54638671875
2018-01-17,52.26866912841797
2018-01-18,51.99561309814453
2018-01-19,52.885250091552734
2018-01-22,53.11427307128906
2018-01-23,53.13187789916992
2018-01-24,52.735504150390625
2018-01-25,52.18058395385742
2018-01-26,52.67384719848633
2018-01-29,52.04845428466797
2018-01-30,51.308563232421875
2018-01-31,51.61684036254883
2018-02-01,50.725181579589844
2018-02-02,50.18611526489258
2018-02-05,49.7884407043457
2018-02-06,49.31123733520508
2018-02-07,50.3098258972168
2018-02-08,48.36566162109375
2018-02-09,48.12705612182617
2018-02-12,48.67496109008789
2018-02-13,48.19776153564453
2018-02-14,47.93264389038086
2018-02-15,48.95775604248047
2018-02-16,49.116817474365234
2018-02-20,47.97682189941406
2018-02-21,47.287532806396484
2018-02-22,47.4996223449707
2018-02-23,48.34797286987305
2018-02-26,48.268455505371094
2018-02-27,48.06520080566406
2018-02-28,47.80007553100586
2018-03-01,48.12705612182617
2018-03-02,48.931243896484375
2018-03-05,49.38194274902344
2018-03-06,50.21261978149414
2018-03-07,49.76192855834961
2018-03-08,50.08005905151367
2018-03-09,50.66331481933594
2018-03-12,50.60145568847656
2018-03-13,49.90332794189453
2018-03-14,49.558677673339844
2018-03-15,49.15217208862305
2018-03-16,49.18750762939453
2018-03-19,49.019622802734375
2018-03-20,49.21403121948242
2018-03-21,48.92240905761719
2018-03-22,48.23310852050781
2018-03-23,47.764739990234375
2018-03-26,49.86796951293945
2018-03-27,49.48798370361328
2018-03-28,49.8326301574707
2018-03-29,51.44982147216797
2018-04-02,51.31726837158203
2018-04-03,52.254005432128906
2018-04-04,52.51912307739258
2018-04-05,54.32189178466797
2018-04-06,54.59584045410156
2018-04-09,55.046539306640625
2018-04-10,56.354434967041016
2018-04-11,56.34560775756836
2018-04-12,55.95676803588867
2018-04-13,56.66373825073242
2018-04-16,57.20280456542969
2018-04-17,57.88327407836914
2018-04-18,57.892112731933594
2018-04-19,57.662330627441406
2018-04-20,57.759544372558594
2018-04-23,58.024658203125
2018-04-24,57.83023452758789
2018-04-25,58.192562103271484
2018-04-26,58.68745803833008
2018-04-27,58.84649658203125
2018-04-30,57.72419357299805
2018-05-01,57.41489791870117
2018-05-02,56.681419372558594
2018-05-03,56.76205825805664
2018-05-04,57.69272994995117
2018-05-07,58.685455322265625
2018-05-08,59.084312438964844
2018-05-09,60.032711029052734
2018-05-10,60.29861068725586
2018-05-11,60.209983825683594
2018-05-14,59.93522644042969
2018-05-15,59.66044235229492
2018-05-16,59.509742736816406
2018-05-17,59.385684967041016
2018-05-18,59.19955062866211
2018-05-21,59.15522384643555
2018-05-22,57.6484260559082
2018-05-23,57.75477981567383
2018-05-24,57.79023361206055
2018-05-25,57.99408721923828
2018-05-29,57.22296905517578
2018-05-30,57.61295700073242
2018-05-31,56.50503158569336
2018-06-01,56.82411575317383
2018-06-04,57.861148834228516
2018-06-05,58.2599983215332
2018-06-06,57.311614990234375
2018-06-07,57.48887634277344
2018-06-08,58.21569061279297
2018-06-11,57.93204879760742
2018-06-12,58.224552154541016
2018-06-13,57.914329528808594
2018-06-14,58.366371154785156
2018-06-15,57.55092239379883
2018-06-18,57.55092239379883
2018-06-19,58.836124420166016
2018-06-20,59.811119079589844
2018-06-21,59.64272689819336
2018-06-22,60.165645599365234
2018-06-25,60.404991149902344
2018-06-26,60.8304443359375
2018-06-27,60.41386413574219
2018-06-28,60.91021728515625
2018-06-29,60.72407913208008
2018-07-02,60.26317596435547
2018-07-03,60.599971771240234
2018-07-05,61.93838119506836
2018-07-06,62.2131462097168
2018-07-09,62.38155746459961
2018-07-10,62.292911529541016
2018-07-11,62.22201919555664
2018-07-12,62.52336502075195
2018-07-13,62.798133850097656
2018-07-16,62.22201919555664
2018-07-17,62.69178009033203
2018-07-18,62.56768035888672
2018-07-19,62.38155746459961
2018-07-20,62.4169807434082
2018-07-23,61.176116943359375
2018-07-24,60.57338333129883
2018-07-25,62.408164978027344
2018-07-26,62.08905792236328
2018-07-27,61.867454528808594
2018-07-30,62.2574462890625
2018-07-31,62.2840461730957
2018-08-01,61.77882766723633
2018-08-02,62.68627166748047
2018-08-03,64.13501739501953
2018-08-06,64.50830078125
2018-08-07,63.78837203979492
2018-08-08,63.468421936035156
2018-08-09,63.66394805908203
2018-08-10,63.18400192260742
2018-08-13,63.03290939331055
2018-08-14,63.726165771484375
2018-08-15,61.557518005371094
2018-08-16,59.184452056884766
2018-08-17,58.29566192626953
2018-08-20,58.33121109008789
2018-08-21,57.98459243774414
2018-08-22,58.820037841796875
2018-08-23,59.61994934082031
2018-08-24,59.57552719116211
2018-08-27,60.5443000793457
2018-08-28,60.348777770996094
2018-08-29,60.19768524169922
2018-08-30,59.65550994873047
2018-08-31,60.082122802734375
2018-09-04,59.699951171875
2018-09-05,59.81547927856445
2018-09-06,59.74437713623047
2018-09-07,59.39778137207031
2018-09-10,59.57552719116211
2018-09-11,59.66440200805664
2018-09-12,59.673282623291016
2018-09-13,59.85991287231445
2018-09-14,60.446533203125
2018-09-17,59.27333450317383
2018-09-18,59.406654357910156
2018-09-19,58.002357482910156
2018-09-20,58.775604248046875
2018-09-21,59.548858642578125
2018-09-24,59.042240142822266
2018-09-25,59.63772201538086
2018-09-26,59.2822265625
2018-09-27,58.29566192626953
2018-09-28,59.19334030151367
2018-10-01,58.60675048828125
2018-10-02,63.99280548095703
2018-10-03,64.20612335205078
2018-10-04,65.10379791259766
2018-10-05,66.39253234863281
2018-10-08,65.76148223876953
2018-10-09,66.3214340209961
2018-10-10,65.07714080810547
2018-10-11,64.10833740234375
2018-10-12,64.84600830078125
2018-10-15,65.04158020019531
2018-10-16,66.89913940429688
2018-10-17,67.64571380615234
2018-10-18,67.23687744140625
2018-10-19,68.05457305908203
2018-10-22,68.5700454711914
2018-10-23,69.46774291992188
2018-10-24,70.25877380371094
2018-10-25,69.3699951171875
2018-10-26,68.44563293457031
2018-10-29,68.614501953125
2018-10-30,68.2500991821289
2018-10-31,69.46774291992188
2018-11-01,68.80931854248047
2018-11-02,68.58657836914062
2018-11-05,70.0566635131836
2018-11-06,71.50894165039062
2018-11-07,71.99895477294922
2018-11-08,72.77413177490234
2018-11-09,73.07703399658203
2018-11-12,73.1839599609375
2018-11-13,74.26204681396484
2018-11-14,73.9412841796875
2018-11-15,73.24632263183594
2018-11-16,73.63834381103516
2018-11-19,71.99895477294922
2018-11-20,71.81187438964844
2018-11-21,72.87211608886719
2018-11-23,72.30191802978516
2018-11-26,71.6069564819336
2018-11-27,69.09444427490234
2018-11-28,68.69347381591797
2018-11-29,68.37275695800781
2018-11-30,68.33709716796875
2018-12-03,67.33922576904297
2018-12-04,67.25904083251953
2018-12-06,66.04730987548828
2018-12-07,65.44146728515625
2018-12-10,65.37019348144531
2018-12-11,66.97392272949219
2018-12-12,68.06090545654297
2018-12-13,69.21919250488281
2018-12-14,67.56197357177734
2018-12-17,67.21448516845703
2018-12-18,67.3837661743164
2018-12-19,66.81356048583984
2018-12-20,65.39692687988281
2018-12-21,65.5750961303711
2018-12-24,63.730804443359375
2018-12-26,65.37019348144531
2018-12-27,65.6909408569336
2018-12-28,65.58403015136719
2018-12-31,65.53946685791016
2019-01-02,65.6285629272461
2019-01-03,65.02272033691406
2019-01-04,67.33922576904297
2019-01-07,62.857669830322266
2019-01-08,63.178428649902344
2019-01-09,62.1181640625
2019-01-10,62.242889404296875
2019-01-11,61.89543151855469
2019-01-14,60.264957427978516
2019-01-15,61.3875732421875
2019-01-16,62.52800369262695
2019-01-17,63.16950225830078
2019-01-18,63.151676177978516
2019-01-22,63.035850524902344
2019-01-23,64.79997253417969
2019-01-24,63.579368591308594
2019-01-25,63.347686767578125
2019-01-28,63.61498260498047
2019-01-29,64.54158782958984
2019-01-30,64.66633605957031
2019-01-31,64.59485626220703
2019-02-01,64.6841812133789
2019-02-04,63.70142364501953
2019-02-05,64.00519561767578
2019-02-06,63.71036148071289
2019-02-07,63.0849494934082
2019-02-08,63.093910217285156
2019-02-11,62.88838195800781
2019-02-12,61.66440200805664
2019-02-13,61.25343704223633
2019-02-14,61.61973571777344
2019-02-15,62.10218811035156
2019-02-19,62.8079948425293
2019-02-20,62.593570709228516
2019-02-21,63.41553497314453
2019-02-22,62.98668670654297
2019-02-25,62.08430862426758
2019-02-26,61.64653015136719
2019-02-27,61.735877990722656
2019-02-28,61.923500061035156
2019-03-01,63.388736724853516
2019-03-04,63.24576187133789
2019-03-05,63.57633972167969
2019-03-06,63.02241897583008
2019-03-07,62.99562072753906
2019-03-08,62.54890823364258
2019-03-11,62.727577209472656
2019-03-12,62.27194595336914
2019-03-13,62.39701461791992
2019-03-14,60.922889709472656
2019-03-15,62.10218811035156
2019-03-18,62.45063400268555
2019-03-19,62.28087615966797
2019-03-20,61.977108001708984
2019-03-21,63.43340301513672
2019-03-22,64.0230484008789
2019-03-25,65.06836700439453
2019-03-26,65.22024536132812
2019-03-27,64.56806182861328
2019-03-28,66.04220581054688
2019-03-29,66.9534912109375
2019-04-01,66.08688354492188
2019-04-02,66.4353256225586
2019-04-03,65.3006591796875
2019-04-04,62.82585906982422
2019-04-05,63.99627685546875
2019-04-08,65.1041259765625
2019-04-09,65.1487808227539
2019-04-10,64.6841812133789
2019-04-11,63.99627685546875
2019-04-12,63.53167724609375
2019-04-15,63.61207962036133
2019-04-16,62.236202239990234
2019-04-17,61.31596755981445
2019-04-18,60.41360092163086
2019-04-22,61.55720520019531
2019-04-23,62.075382232666016
2019-04-24,61.9056396484375
2019-04-25,61.82522201538086
2019-04-26,62.263031005859375
2019-04-29,61.2444953918457
2019-04-30,62.58464431762695
2019-05-01,62.62932205200195
2019-05-02,59.466495513916016
2019-05-03,60.12056350708008
2019-05-06,60.47895050048828
2019-05-07,61.15092849731445
2019-05-08,61.19572830200195
2019-05-09,61.49140548706055
2019-05-10,60.434146881103516
2019-05-13,59.61879348754883
2019-05-14,60.048885345458984
2019-05-15,60.093685150146484
2019-05-16,59.92344284057617
2019-05-17,60.595428466796875
2019-05-20,60.51479721069336
2019-05-21,58.56153106689453
2019-05-22,57.03837585449219
2019-05-23,56.51870346069336
2019-05-24,55.66751480102539
2019-05-28,54.466896057128906
2019-05-29,53.69634246826172
2019-05-30,53.803863525390625
2019-05-31,53.08707046508789
2019-06-03,53.9741096496582
2019-06-04,54.86112594604492
2019-06-05,55.864627838134766
2019-06-06,55.90046691894531
2019-06-07,54.64608383178711
2019-06-10,55.03135681152344
2019-06-11,55.479347229003906
2019-06-12,54.98656463623047
2019-06-13,54.84321212768555
2019-06-14,55.29119873046875
2019-06-17,53.62467956542969
2019-06-18,52.83620834350586
2019-06-19,54.941768646240234
2019-06-20,54.959693908691406
2019-06-21,54.51169204711914
2019-06-24,54.44001007080078
2019-06-25,56.03486633300781
2019-06-26,56.44702911376953
2019-06-27,55.28223419189453
2019-06-28,56.76957321166992
2019-07-01,56.025909423828125
2019-07-02,56.10654067993164
2019-07-03,57.09212875366211
2019-07-05,57.647640228271484
2019-07-08,57.69242858886719
2019-07-09,58.310665130615234
2019-07-10,59.31416702270508
2019-07-11,60.550628662109375
2019-07-12,59.072261810302734
2019-07-15,59.466495513916016
2019-07-16,59.842811584472656
2019-07-17,60.10261917114258
2019-07-18,60.891117095947266
2019-07-19,61.43765640258789
2019-07-22,60.532711029052734
2019-07-23,57.03837585449219
2019-07-24,56.88605499267578
2019-07-25,58.050846099853516
2019-07-26,57.952274322509766
2019-07-29,58.731773376464844
2019-07-30,60.51479721069336
2019-07-31,60.13846969604492
2019-08-01,59.80598068237305
2019-08-02,60.26428985595703
2019-08-05,58.7365608215332
2019-08-06,58.36811065673828
2019-08-07,58.970218658447266
2019-08-08,60.066585540771484
2019-08-09,60.26428985595703
2019-08-12,61.01917266845703
2019-08-13,60.47996520996094
2019-08-14,60.030643463134766
2019-08-15,61.01917266845703
2019-08-16,61.83695602416992
2019-08-19,63.01420974731445
2019-08-20,61.33369445800781
2019-08-21,61.50444412231445
2019-08-22,62.46600341796875
2019-08-23,61.46851348876953
2019-08-26,61.89088439941406
2019-08-27,61.513427734375
2019-08-28,61.80100631713867
2019-08-29,62.83446502685547
2019-08-30,63.256832122802734
2019-09-03,64.1285400390625
2019-09-04,65.04518127441406
2019-09-05,64.51496887207031
2019-09-06,64.00271606445312
2019-09-09,63.85892105102539
2019-09-10,63.4185905456543
2019-09-11,64.32625579833984
2019-09-12,64.65874481201172
2019-09-13,64.8384780883789
2019-09-16,65.7730941772461
2019-09-17,66.50101470947266
2019-09-18,66.27633666992188
2019-09-19,66.16848754882812
2019-09-20,66.06965637207031
2019-09-23,66.62681579589844
2019-09-24,66.37519836425781
2019-09-25,66.37519836425781
2019-09-26,66.13256072998047
2019-09-27,65.92585754394531
2019-09-30,65.35072326660156
2019-10-01,66.11459350585938
2019-10-02,65.91688537597656
2019-10-03,69.98780059814453
2019-10-04,69.88896942138672
2019-10-07,68.21745300292969
2019-10-08,68.81056213378906
2019-10-09,68.26237487792969
2019-10-10,68.6667709350586
2019-10-11,68.37920379638672
2019-10-14,68.154541015625
2019-10-15,67.8489990234375
2019-10-16,68.50501251220703
2019-10-17,69.24192810058594
2019-10-18,69.17002868652344
2019-10-21,69.03522491455078
2019-10-22,67.69622039794922
2019-10-23,67.22892761230469
2019-10-24,67.04020690917969
2019-10-25,67.3996810913086
2019-10-28,68.32528686523438
2019-10-29,69.21495056152344
2019-10-30,69.87100219726562
2019-10-31,70.31246948242188
2019-11-01,69.8890151977539
2019-11-04,69.56464385986328
2019-11-05,69.24930572509766
2019-11-06,71.2404556274414
2019-11-07,71.17741394042969
2019-11-08,71.13235473632812
2019-11-11,72.51985168457031
2019-11-12,72.18653106689453
2019-11-13,72.9793701171875
2019-11-14,73.01542663574219
2019-11-15,74.72725677490234
2019-11-18,75.10570526123047
2019-11-19,75.4570541381836
2019-11-20,75.22283172607422
2019-11-21,74.63716125488281
2019-11-22,74.70023345947266
2019-11-25,75.16876220703125
2019-11-26,75.54715728759766
2019-11-27,75.70032501220703
2019-11-29,75.66429138183594
2019-12-02,75.70932006835938
2019-12-03,76.05171203613281
2019-12-04,75.7994155883789
2019-12-05,76.05171203613281
2019-12-06,75.88054656982422
2019-12-09,75.82647705078125
2019-12-10,75.70032501220703
2019-12-11,76.02467346191406
2019-12-12,75.78141021728516
2019-12-13,75.77240753173828
2019-12-16,75.65528869628906
2019-12-17,75.76339721679688
2019-12-18,75.83547973632812
2019-12-19,75.86249542236328
2019-12-20,77.33110809326172
2019-12-23,77.03379821777344
2019-12-24,76.70943450927734
2019-12-26,77.61943817138672
2019-12-27,77.54732513427734
2019-12-30,76.98873138427734
2019-12-31,77.51129150390625
2020-01-02,75.76339721679688
2020-01-03,84.29566192626953
2020-01-06,81.71886444091797
2020-01-07,82.17838287353516
2020-01-08,82.22344970703125
2020-01-09,81.79996490478516
2020-01-10,81.52066802978516
2020-01-13,82.19640350341797
2020-01-14,81.69184112548828
2020-01-15,81.88105010986328
2020-01-16,81.98916625976562
2020-01-17,81.53868103027344
2020-01-21,82.16937255859375
2020-01-22,82.16036224365234
2020-01-23,81.89009094238281
2020-01-24,81.70985412597656
2020-01-27,81.47560119628906
2020-01-28,82.58381652832031
2020-01-29,82.9352035522461
2020-01-30,83.20616912841797
2020-01-31,82.47455596923828
2020-02-03,82.87196350097656
2020-02-04,83.35070037841797
2020-02-05,83.62166595458984
2020-02-06,84.1545639038086
2020-02-07,85.31072998046875
2020-02-10,85.42814636230469
2020-02-11,85.92491912841797
2020-02-12,85.36489868164062
2020-02-13,85.88878631591797
2020-02-14,85.96101379394531
2020-02-18,86.59331512451172
2020-02-19,85.22038269042969
2020-02-20,85.73524475097656
2020-02-21,85.66297149658203
2020-02-24,86.09651947021484
2020-02-25,84.69650268554688
2020-02-26,83.58551025390625
2020-02-27,80.79452514648438
2020-02-28,78.48223876953125
2020-03-02,78.2654800415039
2020-03-03,77.22675323486328
2020-03-04,79.56613159179688
2020-03-05,78.00352478027344
2020-03-06,75.3028564453125
2020-03-09,66.27951049804688
2020-03-10,65.69242858886719
2020-03-11,64.51820373535156
2020-03-12,57.22907257080078
2020-03-13,57.67166519165039
2020-03-16,47.365726470947266
2020-03-17,47.98896789550781
2020-03-18,40.654685974121094
2020-03-19,44.086978912353516
2020-03-20,43.02116775512695
2020-03-23,43.09342575073242
2020-03-24,49.714149475097656
2020-03-25,50.87932205200195
2020-03-26,53.14645004272461
2020-03-27,51.71030044555664
2020-03-30,52.06256103515625
2020-03-31,51.57482147216797
2020-04-01,46.065067291259766
2020-04-02,45.05344009399414
2020-04-03,45.342491149902344
2020-04-06,46.805728912353516
2020-04-07,49.768333435058594
2020-04-08,52.161922454833984
2020-04-09,52.7490348815918
2020-04-13,52.62256622314453
2020-04-14,54.82646179199219
2020-04-15,50.49996566772461
2020-04-16,51.98128128051758
2020-04-17,54.1219482421875
2020-04-20,51.94514846801758
2020-04-21,50.31931686401367
2020-04-22,50.87932205200195
2020-04-23,51.20449447631836
2020-04-24,52.189022064208984
2020-04-27,52.8845100402832
2020-04-28,54.338722229003906
2020-04-29,58.61103439331055
2020-04-30,55.422603607177734
2020-05-01,52.70386505126953
2020-05-04,52.116764068603516
2020-05-05,53.263877868652344
2020-05-06,53.29096221923828
2020-05-07,50.25327682495117
2020-05-08,55.80272674560547
2020-05-11,54.09798812866211
2020-05-12,52.80131149291992
2020-05-13,49.67294692993164
2020-05-14,49.42811584472656
2020-05-15,47.233734130859375
2020-05-18,51.114715576171875
2020-05-19,50.65226364135742
2020-05-20,51.02402877807617
2020-05-21,50.625064849853516
2020-05-22,51.88548278808594
2020-05-26,55.04103088378906
2020-05-27,56.174503326416016
2020-05-28,54.06171798706055
2020-05-29,54.46070861816406
2020-06-01,55.84805679321289
2020-06-02,56.01129150390625
2020-06-03,58.74067687988281
2020-06-04,59.674625396728516
2020-06-05,64.60749053955078
2020-06-08,67.62702178955078
2020-06-09,65.19688415527344
2020-06-10,63.94554138183594
2020-06-11,57.36237335205078
2020-06-12,58.9129524230957
2020-06-15,59.41166687011719
2020-06-16,61.62420654296875
2020-06-17,61.50632858276367
2020-06-18,61.47006607055664
2020-06-19,60.02828598022461
2020-06-22,59.710914611816406
2020-06-23,60.336585998535156
2020-06-24,57.17195510864258
2020-06-25,57.90643310546875
2020-06-26,56.700435638427734
2020-06-29,57.36237335205078
2020-06-30,57.969913482666016
2020-07-01,57.50745391845703
2020-07-02,57.543731689453125
2020-07-06,58.07871627807617
2020-07-07,57.17195510864258
2020-07-08,56.08382034301758
2020-07-09,54.370018005371094
2020-07-10,57.13568115234375
2020-07-13,57.85202407836914
2020-07-14,59.982948303222656
2020-07-15,61.8962287902832
2020-07-16,60.68116760253906
2020-07-17,60.209625244140625
2020-07-20,58.940155029296875
2020-07-21,59.79252624511719
2020-07-22,61.8055534362793
2020-07-23,62.31334686279297
2020-07-24,61.47006607055664
2020-07-27,63.92738723754883
2020-07-28,56.60068893432617
