Date,GLW
2016-04-15,16.117626190185547
2016-04-18,16.117626190185547
2016-04-19,16.125333786010742
2016-04-20,16.163854598999023
2016-04-21,16.025175094604492
2016-04-22,16.17156219482422
2016-04-25,16.156150817871094
2016-04-26,14.807876586914062
2016-04-27,14.869515419006348
2016-04-28,14.553630828857422
2016-04-29,14.384140014648438
2016-05-02,14.491996765136719
2016-05-03,14.345617294311523
2016-05-04,14.153002738952637
2016-05-05,14.114481925964355
2016-05-06,14.206936836242676
2016-05-09,14.129889488220215
2016-05-10,14.530516624450684
2016-05-11,14.538228034973145
2016-05-12,14.545928001403809
2016-05-13,14.399543762207031
2016-05-16,14.800168991088867
2016-05-17,14.723129272460938
2016-05-18,14.62297248840332
2016-05-19,14.592157363891602
2016-05-20,15.03130054473877
2016-05-23,15.193097114562988
2016-05-24,15.478157997131348
2016-05-25,15.408820152282715
2016-05-26,15.614377975463867
2016-05-27,15.909130096435547
2016-05-31,16.203887939453125
2016-06-01,16.110815048217773
2016-06-02,16.413320541381836
2016-06-03,16.351266860961914
2016-06-06,16.335750579833984
2016-06-07,16.359025955200195
2016-06-08,16.273698806762695
2016-06-09,16.312484741210938
2016-06-10,15.916891098022461
2016-06-13,15.699699401855469
2016-06-14,15.722967147827148
2016-06-15,15.668672561645508
2016-06-16,15.598862648010254
2016-06-17,15.738490104675293
2016-06-20,15.847081184387207
2016-06-21,15.80053424835205
2016-06-22,15.940159797668457
2016-06-23,16.12632179260254
2016-06-24,15.273078918457031
2016-06-27,14.78439712524414
2016-06-28,15.032610893249512
2016-06-29,15.366157531738281
2016-06-30,15.885866165161133
2016-07-01,15.738490104675293
2016-07-05,15.459237098693848
2016-07-06,15.598862648010254
2016-07-07,15.83932113647461
2016-07-08,16.21940040588379
2016-07-11,16.281463623046875
2016-07-12,16.63827133178711
2016-07-13,16.57621955871582
2016-07-14,16.61500358581543
2016-07-15,16.560699462890625
2016-07-18,16.58397102355957
2016-07-19,16.53742790222168
2016-07-20,16.762378692626953
2016-07-21,16.67705726623535
2016-07-22,16.79340171813965
2016-07-25,16.79340171813965
2016-07-26,16.83994483947754
2016-07-27,16.669292449951172
2016-07-28,17.289838790893555
2016-07-29,17.235538482666016
2016-08-01,17.289838790893555
2016-08-02,17.150218963623047
2016-08-03,17.22002601623535
2016-08-04,17.35965347290039
2016-08-05,17.561325073242188
2016-08-08,17.68543243408203
2016-08-09,17.770753860473633
2016-08-10,17.708702087402344
2016-08-11,17.778514862060547
2016-08-12,17.73973274230957
2016-08-15,17.89486312866211
2016-08-16,17.638887405395508
2016-08-17,17.522537231445312
2016-08-18,17.584596633911133
2016-08-19,17.66216278076172
2016-08-22,17.631134033203125
2016-08-23,17.708702087402344
2016-08-24,17.576841354370117
2016-08-25,17.592355728149414
2016-08-26,17.584596633911133
2016-08-29,17.70553970336914
2016-08-30,17.767969131469727
2016-08-31,17.70553970336914
2016-09-01,17.72115135192871
2016-09-02,17.767969131469727
2016-09-06,17.85380744934082
2016-09-07,17.806989669799805
2016-09-08,17.760169982910156
2016-09-09,17.463647842407227
2016-09-12,17.541671752929688
2016-09-13,17.440237045288086
2016-09-14,17.455841064453125
2016-09-15,17.62751007080078
2016-09-16,17.650922775268555
2016-09-19,17.713350296020508
2016-09-20,17.713350296020508
2016-09-21,17.916234970092773
2016-09-22,18.033279418945312
2016-09-23,18.056690216064453
2016-09-26,17.947446823120117
2016-09-27,18.204954147338867
2016-09-28,18.43905258178711
2016-09-29,18.353208541870117
2016-09-30,18.454660415649414
2016-10-03,18.46245765686035
2016-10-04,18.26737403869629
2016-10-05,18.571704864501953
2016-10-06,18.626325607299805
2016-10-07,18.55609893798828
2016-10-10,18.579505920410156
2016-10-11,18.446847915649414
2016-10-12,18.26737403869629
2016-10-13,18.1035099029541
2016-10-14,18.25177001953125
2016-10-17,18.282978057861328
2016-10-18,18.423437118530273
2016-10-19,18.540491104125977
2016-10-20,18.571704864501953
2016-10-21,18.587312698364258
2016-10-24,18.641931533813477
2016-10-25,17.92403221130371
2016-10-26,17.96304702758789
2016-10-27,17.885021209716797
2016-10-28,17.697744369506836
2016-10-31,17.72115135192871
2016-11-01,17.619707107543945
2016-11-02,17.526071548461914
2016-11-03,17.424631118774414
2016-11-04,17.4792537689209
2016-11-07,17.931840896606445
2016-11-08,18.072294235229492
2016-11-09,18.11130714416504
2016-11-10,18.095706939697266
2016-11-11,18.25957489013672
2016-11-14,18.329803466796875
2016-11-15,18.56133460998535
2016-11-16,18.577022552490234
2016-11-17,18.69475555419922
2016-11-18,18.702598571777344
2016-11-21,18.733997344970703
2016-11-22,18.83601951599121
2016-11-23,18.985143661499023
2016-11-25,19.06362533569336
2016-11-28,18.992990493774414
2016-11-29,18.969440460205078
2016-11-30,18.859567642211914
2016-12-01,18.467151641845703
2016-12-02,18.482847213745117
2016-12-05,18.545637130737305
2016-12-06,18.828170776367188
2016-12-07,19.291229248046875
2016-12-08,19.526670455932617
2016-12-09,19.27553367614746
2016-12-12,19.087169647216797
2016-12-13,19.197046279907227
2016-12-14,19.102867126464844
2016-12-15,19.024381637573242
2016-12-16,19.07147216796875
2016-12-19,19.11856460571289
2016-12-20,19.2990779876709
2016-12-21,19.487430572509766
2016-12-22,19.424650192260742
2016-12-23,19.440340042114258
2016-12-27,19.573762893676758
2016-12-28,19.18920135498047
2016-12-29,19.18134880065918
2016-12-30,19.047927856445312
2017-01-03,19.07147216796875
2017-01-04,19.197046279907227
2017-01-05,19.079322814941406
2017-01-06,19.244138717651367
2017-01-09,19.204896926879883
2017-01-10,19.2205867767334
2017-01-11,19.361860275268555
2017-01-12,19.251985549926758
2017-01-13,19.495281219482422
2017-01-17,18.985143661499023
2017-01-18,19.27553367614746
2017-01-19,19.165653228759766
2017-01-20,19.456037521362305
2017-01-23,19.440340042114258
2017-01-24,20.54696273803711
2017-01-25,20.93937873840332
2017-01-26,20.83734703063965
2017-01-27,20.93937873840332
2017-01-30,20.915830612182617
2017-01-31,20.79025650024414
2017-02-01,20.57050323486328
2017-02-02,20.70392608642578
2017-02-03,20.978622436523438
2017-02-06,20.962921142578125
2017-02-07,20.868743896484375
2017-02-08,20.782405853271484
2017-02-09,21.03356170654297
2017-02-10,20.9550724029541
2017-02-13,20.978622436523438
2017-02-14,21.378883361816406
2017-02-15,21.473064422607422
2017-02-16,21.747758865356445
2017-02-17,21.700672149658203
2017-02-21,21.76345443725586
2017-02-22,21.771299362182617
2017-02-23,21.630029678344727
2017-02-24,21.886547088623047
2017-02-27,21.823408126831055
2017-02-28,21.791837692260742
2017-03-01,22.257505416870117
2017-03-02,22.004934310913086
2017-03-03,22.004934310913086
2017-03-06,21.8786563873291
2017-03-07,21.8786563873291
2017-03-08,21.799732208251953
2017-03-09,21.76026153564453
2017-03-10,21.75236701965332
2017-03-13,21.870763778686523
2017-03-14,21.19198989868164
2017-03-15,21.491910934448242
2017-03-16,21.531370162963867
2017-03-17,21.499801635742188
2017-03-20,21.54715919494629
2017-03-21,21.2077693939209
2017-03-22,21.586620330810547
2017-03-23,21.5787296295166
2017-03-24,21.63398551940918
2017-03-27,21.63398551940918
2017-03-28,21.744476318359375
2017-03-29,21.689226150512695
2017-03-30,21.75236701965332
2017-03-31,21.310375213623047
2017-04-03,21.184091567993164
2017-04-04,21.144634246826172
2017-04-05,21.073593139648438
2017-04-06,21.136734008789062
2017-04-07,21.160417556762695
2017-04-10,21.144634246826172
2017-04-11,21.19198989868164
2017-04-12,20.89995002746582
2017-04-13,20.773666381835938
2017-04-17,20.947309494018555
2017-04-18,21.223552703857422
2017-04-19,21.199880599975586
2017-04-20,21.39719581604004
2017-04-21,21.32615852355957
2017-04-24,21.720794677734375
2017-04-25,22.525859832763672
2017-04-26,22.40746307373047
2017-04-27,22.904708862304688
2017-04-28,22.770540237426758
2017-05-01,22.975740432739258
2017-05-02,22.904708862304688
2017-05-03,22.699501037597656
2017-05-04,22.76263999938965
2017-05-05,22.817888259887695
2017-05-08,22.983633041381836
2017-05-09,22.95206642150879
2017-05-10,22.975740432739258
2017-05-11,22.7310733795166
2017-05-12,22.936279296875
2017-05-15,23.149391174316406
2017-05-16,23.36248779296875
2017-05-17,22.604780197143555
2017-05-18,22.7073917388916
2017-05-19,22.92838478088379
2017-05-22,23.133594512939453
2017-05-23,23.03099822998047
2017-05-24,23.02309226989746
2017-05-25,23.33881187438965
2017-05-26,23.24756622314453
2017-05-30,23.263431549072266
2017-05-31,23.08888053894043
2017-06-01,23.541135787963867
2017-06-02,23.557003021240234
2017-06-05,23.437986373901367
2017-06-06,23.461793899536133
2017-06-07,23.39830780029297
2017-06-08,23.24756622314453
2017-06-09,22.96986198425293
2017-06-12,23.05713653564453
2017-06-13,23.326906204223633
2017-06-14,23.207889556884766
2017-06-15,23.3189754486084
2017-06-16,23.33484649658203
2017-06-19,23.707752227783203
2017-06-20,23.541135787963867
2017-06-21,23.612545013427734
2017-06-22,23.57286834716797
2017-06-23,23.795028686523438
2017-06-26,23.985454559326172
2017-06-27,23.795028686523438
2017-06-28,24.199687957763672
2017-06-29,24.096540451049805
2017-06-30,23.842636108398438
2017-07-03,23.906110763549805
2017-07-05,24.191749572753906
2017-07-06,23.65221405029297
2017-07-07,24.025129318237305
2017-07-10,24.23141860961914
2017-07-11,24.064802169799805
2017-07-12,24.477380752563477
2017-07-13,24.453582763671875
2017-07-14,24.651935577392578
2017-07-17,24.850299835205078
2017-07-18,24.92170524597168
2017-07-19,25.17560386657715
2017-07-20,25.15973663330078
2017-07-21,25.27081871032715
2017-07-24,25.27081871032715
2017-07-25,25.492982864379883
2017-07-26,24.136207580566406
2017-07-27,23.39830780029297
2017-07-28,23.207889556884766
2017-07-31,23.120615005493164
2017-08-01,23.422121047973633
2017-08-02,23.620481491088867
2017-08-03,23.231691360473633
2017-08-04,23.207889556884766
2017-08-07,23.199962615966797
2017-08-08,23.24756622314453
2017-08-09,23.29517364501953
2017-08-10,22.668357849121094
2017-08-11,22.993663787841797
2017-08-14,23.33484649658203
2017-08-15,22.604881286621094
2017-08-16,22.573148727416992
2017-08-17,22.112957000732422
2017-08-18,22.120891571044922
2017-08-21,22.366851806640625
2017-08-22,22.612823486328125
2017-08-23,22.596952438354492
2017-08-24,22.660425186157227
2017-08-25,22.739765167236328
2017-08-28,22.81911277770996
2017-08-29,22.791189193725586
2017-08-30,22.847028732299805
2017-08-31,22.94276237487793
2017-09-01,23.06241798400879
2017-09-05,22.83108139038086
2017-09-06,22.799169540405273
2017-09-07,22.91883087158203
2017-09-08,22.767261505126953
2017-09-11,23.070396423339844
2017-09-12,23.253877639770508
2017-09-13,23.293758392333984
2017-09-14,23.33364486694336
2017-09-15,23.41342544555664
2017-09-18,23.564987182617188
2017-09-19,23.860153198242188
2017-09-20,23.95587921142578
2017-09-21,24.011720657348633
2017-09-22,23.971832275390625
2017-09-25,23.939926147460938
2017-09-26,23.780378341674805
2017-09-27,23.963855743408203
2017-09-28,23.892061233520508
2017-09-29,23.868125915527344
2017-10-02,24.05958366394043
2017-10-03,24.179243087768555
2017-10-04,24.3068790435791
2017-10-05,24.290929794311523
2017-10-06,24.003740310668945
2017-10-09,24.027673721313477
2017-10-10,23.95587921142578
2017-10-11,23.84419822692871
2017-10-12,23.884082794189453
2017-10-13,23.724529266357422
2017-10-16,23.84419822692871
2017-10-17,23.668699264526367
2017-10-18,23.868125915527344
2017-10-19,23.97981071472168
2017-10-20,23.97981071472168
2017-10-23,23.939926147460938
2017-10-24,25.479549407958984
2017-10-25,25.16045379638672
2017-10-26,25.2880916595459
2017-10-27,25.136520385742188
2017-10-30,24.93708610534668
2017-10-31,24.976978302001953
2017-11-01,25.232250213623047
2017-11-02,25.19236183166504
2017-11-03,25.264158248901367
2017-11-06,25.39977264404297
2017-11-07,25.726842880249023
2017-11-08,25.70290756225586
2017-11-09,25.35988426208496
2017-11-10,25.312021255493164
2017-11-13,25.256181716918945
2017-11-14,25.2880916595459
2017-11-15,25.10772132873535
2017-11-16,25.37226676940918
2017-11-17,25.356231689453125
2017-11-20,25.4363956451416
2017-11-21,25.596729278564453
2017-11-22,25.492517471313477
2017-11-24,25.532596588134766
2017-11-27,25.692920684814453
2017-11-28,26.005571365356445
2017-11-29,26.037639617919922
2017-11-30,25.965484619140625
2017-12-01,25.532596588134766
2017-12-04,25.821189880371094
2017-12-05,25.845243453979492
2017-12-06,25.3882999420166
2017-12-07,25.4363956451416
2017-12-08,25.933422088623047
2017-12-11,26.109786987304688
2017-12-12,26.1658992767334
2017-12-13,25.88532257080078
2017-12-14,25.500526428222656
2017-12-15,25.692920684814453
2017-12-18,25.90936851501465
2017-12-19,25.861270904541016
2017-12-20,25.989538192749023
2017-12-21,25.893339157104492
2017-12-22,25.957468032836914
2017-12-26,25.957468032836914
2017-12-27,25.933422088623047
2017-12-28,25.893339157104492
2017-12-29,25.644819259643555
2018-01-02,26.149864196777344
2018-01-03,26.791183471679688
2018-01-04,27.063743591308594
2018-01-05,26.967552185058594
2018-01-08,27.071762084960938
2018-01-09,26.975568771362305
2018-01-10,26.719039916992188
2018-01-11,27.063743591308594
2018-01-12,27.78523063659668
2018-01-16,27.584823608398438
2018-01-17,27.9215145111084
2018-01-18,27.937545776367188
2018-01-19,27.78523063659668
2018-01-22,27.825313568115234
2018-01-23,27.705066680908203
2018-01-24,27.352344512939453
2018-01-25,27.103836059570312
2018-01-26,27.56077003479004
2018-01-29,27.456554412841797
2018-01-30,25.917387008666992
2018-01-31,25.02754783630371
2018-02-01,25.40433120727539
2018-02-02,25.075658798217773
2018-02-05,23.87318229675293
2018-02-06,23.889209747314453
2018-02-07,23.905235290527344
2018-02-08,22.806982040405273
2018-02-09,23.063508987426758
2018-02-12,23.608631134033203
2018-02-13,23.440282821655273
2018-02-14,23.66474723815918
2018-02-15,23.68077850341797
2018-02-16,23.624664306640625
2018-02-20,23.768962860107422
2018-02-21,23.456314086914062
2018-02-22,23.41623306274414
2018-02-23,23.488384246826172
2018-02-26,23.91326141357422
2018-02-27,23.65517807006836
2018-02-28,23.45354461669922
2018-03-01,22.905118942260742
2018-03-02,23.22772216796875
2018-03-05,23.292240142822266
2018-03-06,23.550325393676758
2018-03-07,23.663240432739258
2018-03-08,23.65517807006836
2018-03-09,24.139083862304688
2018-03-12,24.066497802734375
2018-03-13,24.066497802734375
2018-03-14,23.824539184570312
2018-03-15,23.816476821899414
2018-03-16,23.79228401184082
2018-03-19,23.30030632019043
2018-03-20,23.598712921142578
2018-03-21,23.687435150146484
2018-03-22,23.03415298461914
2018-03-23,22.405071258544922
2018-03-26,22.83252716064453
2018-03-27,22.372804641723633
2018-03-28,22.058265686035156
2018-03-29,22.485721588134766
2018-04-02,21.800186157226562
2018-04-03,22.066335678100586
2018-04-04,22.090530395507812
2018-04-05,22.146984100341797
2018-04-06,21.413055419921875
2018-04-09,21.542097091674805
2018-04-10,22.050199508666992
2018-04-11,22.10666275024414
2018-04-12,22.235700607299805
2018-04-13,22.114730834960938
2018-04-16,22.171175003051758
2018-04-17,22.380876541137695
2018-04-18,22.47765350341797
2018-04-19,22.276031494140625
2018-04-20,22.219568252563477
2018-04-23,22.179244995117188
2018-04-24,21.5582275390625
2018-04-25,21.824377059936523
2018-04-26,21.695335388183594
2018-04-27,21.96148109436035
2018-04-30,21.7921142578125
2018-05-01,21.630807876586914
2018-05-02,21.53403091430664
2018-05-03,21.429183959960938
2018-05-04,21.84050941467285
2018-05-07,21.74372100830078
2018-05-08,21.61467742919922
2018-05-09,21.84050941467285
2018-05-10,22.066335678100586
2018-05-11,22.58250617980957
2018-05-14,22.63895606994629
2018-05-15,22.35667610168457
2018-05-16,22.67928695678711
2018-05-17,22.445398330688477
2018-05-18,22.332483291625977
2018-05-21,22.38894271850586
2018-05-22,22.29215431213379
2018-05-23,22.397005081176758
2018-05-24,22.042139053344727
2018-05-25,21.824377059936523
2018-05-29,21.566287994384766
2018-05-30,21.395774841308594
2018-05-31,22.061601638793945
2018-06-01,22.69495391845703
2018-06-04,22.832990646362305
2018-06-05,23.19838523864746
2018-06-06,23.474454879760742
2018-06-07,23.39325714111328
2018-06-08,23.34453582763672
2018-06-11,23.417617797851562
2018-06-12,23.22273826599121
2018-06-13,23.22273826599121
2018-06-14,23.45821762084961
2018-06-15,23.620615005493164
2018-06-18,23.441970825195312
2018-06-19,23.044103622436523
2018-06-20,23.05221939086914
2018-06-21,22.971025466918945
2018-06-22,23.133420944213867
2018-06-25,22.516313552856445
2018-06-26,22.491952896118164
2018-06-27,22.329553604125977
2018-06-28,21.915447235107422
2018-06-29,22.337675094604492
2018-07-02,22.500072479248047
2018-07-03,22.207759857177734
2018-07-05,22.703065872192383
2018-07-06,22.841110229492188
2018-07-09,23.547527313232422
2018-07-10,23.506935119628906
2018-07-11,22.94666862487793
2018-07-12,23.279573440551758
2018-07-13,23.385141372680664
2018-07-16,23.22273826599121
2018-07-17,23.70180892944336
2018-07-18,23.91292381286621
2018-07-19,23.823606491088867
2018-07-20,23.644969940185547
2018-07-23,23.839845657348633
2018-07-24,24.221481323242188
2018-07-25,26.96599006652832
2018-07-26,27.307024002075195
2018-07-27,27.23394775390625
2018-07-30,26.746749877929688
2018-07-31,26.94162940979004
2018-08-01,26.71427345275879
2018-08-02,26.624956130981445
2018-08-03,26.665550231933594
2018-08-06,26.746749877929688
2018-08-07,26.844192504882812
2018-08-08,27.030941009521484
2018-08-09,26.86855125427246
2018-08-10,26.5843505859375
2018-08-13,26.39759063720703
2018-08-14,26.559993743896484
2018-08-15,26.283920288085938
2018-08-16,26.568113327026367
2018-08-17,26.811708450317383
2018-08-20,26.787349700927734
2018-08-21,26.698030471801758
2018-08-22,26.706148147583008
2018-08-23,26.649316787719727
2018-08-24,26.79547119140625
2018-08-27,27.298900604248047
2018-08-28,27.339494705200195
2018-08-29,27.45317840576172
2018-08-30,27.32256507873535
2018-08-31,27.3552188873291
2018-09-04,27.281742095947266
2018-09-05,27.200119018554688
2018-09-06,27.371540069580078
2018-09-07,27.41236114501953
2018-09-10,27.730724334716797
2018-09-11,27.387868881225586
2018-09-12,27.763376235961914
2018-09-13,28.620527267456055
2018-09-14,28.791961669921875
2018-09-17,28.718482971191406
2018-09-18,28.791961669921875
2018-09-19,28.775634765625
2018-09-20,29.494001388549805
2018-09-21,29.322566986083984
2018-09-24,29.134815216064453
2018-09-25,28.987873077392578
2018-09-26,28.898082733154297
2018-09-27,28.889917373657227
2018-09-28,28.81644058227539
2018-10-01,28.800125122070312
2018-10-02,28.95522689819336
2018-10-03,29.17563247680664
2018-10-04,29.142980575561523
2018-10-05,28.351144790649414
2018-10-08,28.138891220092773
2018-10-09,27.959300994873047
2018-10-10,26.3837833404541
2018-10-11,25.583782196044922
2018-10-12,26.228683471679688
2018-10-15,25.951128005981445
2018-10-16,26.645009994506836
2018-10-17,26.440921783447266
2018-10-18,25.44500160217285
2018-10-19,25.126638412475586
2018-10-22,25.167451858520508
2018-10-23,25.64092254638672
2018-10-24,24.73479652404785
2018-10-25,25.6735782623291
2018-10-26,25.05316734313965
2018-10-29,24.971532821655273
2018-10-30,25.493982315063477
2018-10-31,26.081745147705078
2018-11-01,27.020517349243164
2018-11-02,26.865413665771484
2018-11-05,26.987871170043945
2018-11-06,27.249094009399414
2018-11-07,27.763376235961914
2018-11-08,27.83684730529785
2018-11-09,27.396032333374023
2018-11-12,25.885822296142578
2018-11-13,26.147045135498047
2018-11-14,25.78786277770996
2018-11-15,26.313302993774414
2018-11-16,26.296884536743164
2018-11-19,25.582609176635742
2018-11-20,25.328092575073242
2018-11-21,25.213157653808594
2018-11-23,25.590818405151367
2018-11-26,25.894588470458984
2018-11-27,25.927433013916016
2018-11-28,26.477508544921875
2018-11-29,26.15731430053711
2018-11-30,26.452880859375
2018-12-03,27.41345977783203
2018-12-04,26.395408630371094
2018-12-06,26.49393081665039
2018-12-07,25.804279327392578
2018-12-10,26.075220108032227
2018-12-11,25.935646057128906
2018-12-12,26.25583839416504
2018-12-13,26.247623443603516
2018-12-14,25.804279327392578
2018-12-17,25.36914825439453
2018-12-18,25.163894653320312
2018-12-19,24.67949867248535
2018-12-20,24.26078224182129
2018-12-21,23.628610610961914
2018-12-24,22.963600158691406
2018-12-26,23.957014083862305
2018-12-27,24.38393783569336
2018-12-28,24.424991607666016
2018-12-31,24.802656173706055
2019-01-02,24.53172492980957
2019-01-03,23.012855529785156
2019-01-04,23.981645584106445
2019-01-07,23.97343635559082
2019-01-08,24.20331573486328
2019-01-09,24.367517471313477
2019-01-10,24.917600631713867
2019-01-11,24.671293258666992
2019-01-14,24.507091522216797
2019-01-15,24.712343215942383
2019-01-16,24.68770980834961
2019-01-17,24.85191535949707
2019-01-18,25.147476196289062
2019-01-22,24.154054641723633
2019-01-23,24.063743591308594
2019-01-24,24.515304565429688
2019-01-25,24.92580223083496
2019-01-28,24.92580223083496
2019-01-29,27.684391021728516
2019-01-30,27.520191192626953
2019-01-31,27.306730270385742
2019-02-01,27.167158126831055
2019-02-04,27.544816970825195
2019-02-05,27.544816970825195
2019-02-06,27.72543716430664
2019-02-07,27.26567840576172
2019-02-08,27.41345977783203
2019-02-11,27.38883399963379
2019-02-12,27.93069076538086
2019-02-13,27.947113037109375
2019-02-14,27.692602157592773
2019-02-15,28.33298683166504
2019-02-19,28.078487396240234
2019-02-20,28.456132888793945
2019-02-21,28.32477569580078
2019-02-22,28.612131118774414
2019-02-25,28.80095863342285
2019-02-26,28.661388397216797
2019-02-27,28.644872665405273
2019-02-28,28.74397087097168
2019-03-01,28.84304428100586
2019-03-04,28.801767349243164
2019-03-05,28.644872665405273
2019-03-06,28.496244430541992
2019-03-07,28.05035400390625
2019-03-08,27.909971237182617
2019-03-11,28.24026870727539
2019-03-12,28.24026870727539
2019-03-13,28.33109474182129
2019-03-14,28.25678253173828
