Date,REGN
2016-02-12,376.4667053222656
2016-02-16,389.1311950683594
2016-02-17,394.59423828125
2016-02-18,384.7010498046875
2016-02-19,392.3295593261719
2016-02-22,393.13409423828125
2016-02-23,384.2342224121094
2016-02-24,390.9886169433594
2016-02-25,391.3461608886719
2016-02-26,391.5845642089844
2016-02-29,381.4430847167969
2016-03-01,407.45733642578125
2016-03-02,405.0733947753906
2016-03-03,399.2428283691406
2016-03-04,401.1102600097656
2016-03-07,405.540283203125
2016-03-08,392.16070556640625
2016-03-09,372.23529052734375
2016-03-10,375.02642822265625
2016-03-11,374.58941650390625
2016-03-14,370.7652587890625
2016-03-15,364.755859375
2016-03-16,365.9875183105469
2016-03-17,363.017578125
2016-03-18,362.0639953613281
2016-03-21,368.5502014160156
2016-03-22,375.7713928222656
2016-03-23,362.92816162109375
2016-03-24,368.3117980957031
2016-03-28,361.408447265625
2016-03-29,364.9048156738281
2016-03-30,357.26641845703125
2016-03-31,358.02130126953125
2016-04-01,402.5306396484375
2016-04-04,402.5802917480469
2016-04-05,400.94134521484375
2016-04-06,424.3333435058594
2016-04-07,415.671875
2016-04-08,402.22271728515625
2016-04-11,393.48175048828125
2016-04-12,405.33172607421875
2016-04-13,407.7652282714844
2016-04-14,404.1000061035156
2016-04-15,404.000732421875
2016-04-18,419.5456848144531
2016-04-19,411.0033874511719
2016-04-20,397.0675048828125
2016-04-21,406.8216552734375
2016-04-22,401.6664733886719
2016-04-25,404.189453125
2016-04-26,403.93115234375
2016-04-27,387.6611022949219
2016-04-28,388.6742248535156
2016-04-29,374.1820983886719
2016-05-02,381.939697265625
2016-05-03,368.8283386230469
2016-05-04,358.2200012207031
2016-05-05,375.1953125
2016-05-06,367.467529296875
2016-05-09,372.9504699707031
2016-05-10,383.2806701660156
2016-05-11,369.3646545410156
2016-05-12,363.1864318847656
2016-05-13,366.98077392578125
2016-05-16,389.31988525390625
2016-05-17,383.7872619628906
2016-05-18,387.6611022949219
2016-05-19,380.7278747558594
2016-05-20,383.4097900390625
2016-05-23,390.0052490234375
2016-05-24,395.0312805175781
2016-05-25,391.84283447265625
2016-05-26,390.89923095703125
2016-05-27,393.5612487792969
2016-05-31,396.2530517578125
2016-06-01,401.596923828125
2016-06-02,404.39801025390625
2016-06-03,398.06085205078125
2016-06-06,401.17974853515625
2016-06-07,391.822998046875
2016-06-08,386.3598937988281
2016-06-09,378.52276611328125
2016-06-10,369.53350830078125
2016-06-13,364.7657165527344
2016-06-14,364.03070068359375
2016-06-15,365.4411926269531
2016-06-16,364.0605163574219
2016-06-17,351.8331298828125
2016-06-20,350.29351806640625
2016-06-21,342.82403564453125
2016-06-22,349.5585021972656
2016-06-23,354.74346923828125
2016-06-24,337.2019958496094
2016-06-27,328.82855224609375
2016-06-28,337.4999694824219
2016-06-29,345.5257263183594
2016-06-30,346.88653564453125
2016-07-01,356.0943298339844
2016-07-05,357.1968994140625
2016-07-06,369.0766296386719
2016-07-07,368.9574279785156
2016-07-08,375.8111267089844
2016-07-11,373.2185974121094
2016-07-12,366.27557373046875
2016-07-13,362.0540771484375
2016-07-14,362.81890869140625
2016-07-15,371.30157470703125
2016-07-18,378.9797058105469
2016-07-19,374.6191711425781
2016-07-20,382.1185607910156
2016-07-21,386.9062194824219
2016-07-22,388.71392822265625
2016-07-25,392.25006103515625
2016-07-26,395.5975036621094
2016-07-27,412.3045959472656
2016-07-28,408.28179931640625
2016-07-29,422.26727294921875
2016-08-01,431.0877380371094
2016-08-02,431.9816589355469
2016-08-03,438.4082336425781
2016-08-04,430.4917297363281
2016-08-05,420.1615295410156
2016-08-08,418.21466064453125
2016-08-09,416.4267272949219
2016-08-10,412.6920166015625
2016-08-11,418.5225830078125
2016-08-12,418.7113342285156
2016-08-15,420.0323791503906
2016-08-16,410.8643493652344
2016-08-17,408.9174499511719
2016-08-18,408.1129150390625
2016-08-19,401.58697509765625
2016-08-22,415.8406982421875
2016-08-23,417.78753662109375
2016-08-24,402.5306396484375
2016-08-25,397.56414794921875
2016-08-26,400.26593017578125
2016-08-29,396.70001220703125
2016-08-30,392.5679016113281
2016-08-31,389.91583251953125
2016-09-01,390.76019287109375
2016-09-02,386.0320739746094
2016-09-06,395.63720703125
2016-09-07,397.20660400390625
2016-09-08,399.1335754394531
2016-09-09,381.850341796875
2016-09-12,396.82916259765625
2016-09-13,388.3663024902344
2016-09-14,394.8922424316406
2016-09-15,400.04742431640625
2016-09-16,405.887939453125
2016-09-19,400.1268310546875
2016-09-20,403.51397705078125
2016-09-21,403.7920837402344
2016-09-22,405.2721252441406
2016-09-23,407.6361083984375
2016-09-26,401.408203125
2016-09-27,418.6219482421875
2016-09-28,416.2876892089844
2016-09-29,403.6331481933594
2016-09-30,399.3222961425781
2016-10-03,400.116943359375
2016-10-04,394.5346374511719
2016-10-05,389.9654846191406
2016-10-06,385.9923400878906
2016-10-07,387.44256591796875
2016-10-10,391.217041015625
2016-10-11,383.4594421386719
2016-10-12,370.9638977050781
2016-10-13,373.268310546875
2016-10-14,369.1858825683594
2016-10-17,364.26910400390625
2016-10-18,369.03692626953125
2016-10-19,365.88818359375
2016-10-20,368.74884033203125
2016-10-21,361.0906066894531
2016-10-24,359.8191833496094
2016-10-25,364.4677734375
2016-10-26,360.6435852050781
2016-10-27,362.8984069824219
2016-10-28,353.4422302246094
2016-10-31,342.70477294921875
2016-11-01,344.2245178222656
2016-11-02,341.35394287109375
2016-11-03,333.7552490234375
2016-11-04,339.09918212890625
2016-11-07,362.9381408691406
2016-11-08,365.3021240234375
2016-11-09,415.61224365234375
2016-11-10,420.1615295410156
2016-11-11,416.97308349609375
2016-11-14,441.537109375
2016-11-15,425.7735595703125
2016-11-16,417.2611083984375
2016-11-17,401.84527587890625
2016-11-18,394.81280517578125
2016-11-21,402.75909423828125
2016-11-22,396.29278564453125
2016-11-23,399.709716796875
2016-11-25,395.4881896972656
2016-11-28,387.7603759765625
2016-11-29,384.66131591796875
2016-11-30,376.6951599121094
2016-12-01,373.03985595703125
2016-12-02,370.2090148925781
2016-12-05,367.33837890625
2016-12-06,366.4742126464844
2016-12-07,359.580810546875
2016-12-08,366.6728515625
2016-12-09,370.3281555175781
2016-12-12,384.5024108886719
2016-12-13,379.4366455078125
2016-12-14,378.94000244140625
2016-12-15,375.4734191894531
2016-12-16,376.3077697753906
2016-12-19,369.25543212890625
2016-12-20,368.5303039550781
2016-12-21,362.61029052734375
2016-12-22,369.8811950683594
2016-12-23,379.2181396484375
2016-12-27,383.360107421875
2016-12-28,376.20843505859375
2016-12-29,371.2121887207031
2016-12-30,364.6266784667969
2017-01-03,377.1520690917969
2017-01-04,380.5391540527344
2017-01-05,378.3638916015625
2017-01-06,356.27313232421875
2017-01-09,352.6774597167969
2017-01-10,370.4970397949219
2017-01-11,362.0242614746094
2017-01-12,361.9944763183594
2017-01-13,365.6894836425781
2017-01-17,360.8025207519531
2017-01-18,360.5144958496094
2017-01-19,360.971435546875
2017-01-20,360.1271057128906
2017-01-23,351.9820556640625
2017-01-24,345.62506103515625
2017-01-25,346.58856201171875
2017-01-26,338.46343994140625
2017-01-27,344.17486572265625
2017-01-30,342.1882629394531
2017-01-31,356.8789978027344
2017-02-01,361.726318359375
2017-02-02,358.1405029296875
2017-02-03,355.8559265136719
2017-02-06,359.57086181640625
2017-02-07,355.289794921875
2017-02-08,350.87957763671875
2017-02-09,357.5842590332031
2017-02-10,357.4551086425781
2017-02-13,373.13916015625
2017-02-14,373.993408203125
2017-02-15,381.4232177734375
2017-02-16,370.5169372558594
2017-02-17,368.6892395019531
2017-02-21,369.11639404296875
2017-02-22,367.7357177734375
2017-02-23,358.537841796875
2017-02-24,358.5874938964844
2017-02-27,370.54669189453125
2017-02-28,370.99365234375
2017-03-01,376.50640869140625
2017-03-02,373.3377685546875
2017-03-03,376.1190490722656
2017-03-06,379.3670959472656
2017-03-07,370.0202331542969
2017-03-08,378.81085205078125
2017-03-09,387.52203369140625
2017-03-10,385.6248474121094
2017-03-13,386.2704772949219
2017-03-14,388.4755859375
2017-03-15,395.1305847167969
2017-03-16,389.9555969238281
2017-03-17,377.7381286621094
2017-03-20,379.45648193359375
2017-03-21,368.4906005859375
2017-03-22,366.6629333496094
2017-03-23,362.5705871582031
2017-03-24,370.4970397949219
2017-03-27,381.1053466796875
2017-03-28,379.98291015625
2017-03-29,391.4952087402344
2017-03-30,383.5885925292969
2017-03-31,384.90966796875
2017-04-03,380.61865234375
2017-04-04,380.3504943847656
2017-04-05,374.8277587890625
2017-04-06,376.93359375
2017-04-07,377.9963684082031
2017-04-10,370.7552795410156
2017-04-11,364.6068115234375
2017-04-12,363.87176513671875
2017-04-13,367.88470458984375
2017-04-17,370.94403076171875
2017-04-18,363.60357666015625
2017-04-19,368.470703125
2017-04-20,373.87420654296875
2017-04-21,367.6363525390625
2017-04-24,369.4342041015625
2017-04-25,369.8216247558594
2017-04-26,368.8978576660156
2017-04-27,364.15985107421875
2017-04-28,385.8830871582031
2017-05-01,393.5115661621094
2017-05-02,399.3421630859375
2017-05-03,404.2986755371094
2017-05-04,431.3956298828125
2017-05-05,426.12127685546875
2017-05-08,420.5389404296875
2017-05-09,424.3134460449219
2017-05-10,428.67401123046875
2017-05-11,437.4745178222656
2017-05-12,439.0836486816406
2017-05-15,447.3876037597656
2017-05-16,451.698486328125
2017-05-17,443.7223815917969
2017-05-18,454.2611389160156
2017-05-19,446.99029541015625
2017-05-22,457.8965759277344
2017-05-23,458.2740173339844
2017-05-24,455.1650085449219
2017-05-25,452.64208984375
2017-05-26,452.11566162109375
2017-05-30,445.6593017578125
2017-05-31,455.9795227050781
2017-06-01,462.892822265625
2017-06-02,477.20611572265625
2017-06-05,477.0372619628906
2017-06-06,474.5242614746094
2017-06-07,478.7655944824219
2017-06-08,482.639404296875
2017-06-09,472.5972900390625
2017-06-12,473.03436279296875
2017-06-13,470.49151611328125
2017-06-14,473.6402282714844
2017-06-15,466.3494873046875
2017-06-16,456.8238220214844
2017-06-19,468.50494384765625
2017-06-20,492.00616455078125
2017-06-21,518.51708984375
2017-06-22,522.996826171875
2017-06-23,513.8585815429688
2017-06-26,512.4480590820312
2017-06-27,498.7505798339844
2017-06-28,509.746337890625
2017-06-29,506.5081787109375
2017-06-30,487.84429931640625
2017-07-03,484.4571838378906
2017-07-05,493.6649169921875
2017-07-06,486.900634765625
2017-07-07,493.1683044433594
2017-07-10,496.5554504394531
2017-07-11,488.6985168457031
2017-07-12,493.655029296875
2017-07-13,501.6609191894531
2017-07-14,501.51190185546875
2017-07-17,494.7674865722656
2017-07-18,494.2907409667969
2017-07-19,503.3892822265625
2017-07-20,517.633056640625
2017-07-21,512.4578857421875
2017-07-24,517.7223510742188
2017-07-25,510.00457763671875
2017-07-26,512.169921875
2017-07-27,504.9983825683594
2017-07-28,505.29638671875
2017-07-31,488.3210144042969
2017-08-01,468.8326721191406
2017-08-02,473.6203918457031
2017-08-03,463.9754943847656
2017-08-04,465.6144714355469
2017-08-07,466.9454650878906
2017-08-08,466.5282897949219
2017-08-09,470.90869140625
2017-08-10,456.99267578125
2017-08-11,463.458984375
2017-08-14,471.3556823730469
2017-08-15,469.3988952636719
2017-08-16,465.3959045410156
2017-08-17,460.90625
2017-08-18,464.8396911621094
2017-08-21,466.5878601074219
2017-08-22,475.43804931640625
2017-08-23,473.9481201171875
2017-08-24,482.00372314453125
2017-08-25,474.59375
2017-08-28,476.0042724609375
2017-08-29,475.8155212402344
2017-08-30,483.8512268066406
2017-08-31,493.56561279296875
2017-09-01,500.6179504394531
2017-09-05,491.0426940917969
2017-09-06,496.86334228515625
2017-09-07,468.7532653808594
2017-09-08,468.32611083984375
2017-09-11,442.1231384277344
2017-09-12,441.4974060058594
2017-09-13,434.8025817871094
2017-09-14,438.29901123046875
2017-09-15,430.5414123535156
2017-09-18,431.7234191894531
2017-09-19,428.48529052734375
2017-09-20,435.2297058105469
2017-09-21,430.5414123535156
2017-09-22,429.8162841796875
2017-09-25,435.2098388671875
2017-09-26,432.05120849609375
2017-09-27,432.50811767578125
2017-09-28,432.19024658203125
2017-09-29,444.11962890625
2017-10-02,459.13818359375
2017-10-03,452.5725402832031
2017-10-04,452.9897155761719
2017-10-05,460.2904052734375
2017-10-06,466.7964782714844
2017-10-09,466.4090881347656
2017-10-10,458.03564453125
2017-10-11,449.9303894042969
2017-10-12,444.1494445800781
2017-10-13,439.987548828125
2017-10-16,442.6893310546875
2017-10-17,439.5902404785156
2017-10-18,436.4216613769531
2017-10-19,437.98114013671875
2017-10-20,430.0745544433594
2017-10-23,429.85601806640625
2017-10-24,423.64794921875
2017-10-25,419.09869384765625
2017-10-26,413.24822998046875
2017-10-27,406.4739685058594
2017-10-30,403.7920837402344
2017-10-31,399.91827392578125
2017-11-01,394.33599853515625
2017-11-02,394.782958984375
2017-11-03,405.66943359375
2017-11-06,403.9013977050781
2017-11-07,401.6764221191406
2017-11-08,412.3840637207031
2017-11-09,403.48419189453125
2017-11-10,401.82537841796875
2017-11-13,390.97869873046875
2017-11-14,382.2178039550781
2017-11-15,383.7077941894531
2017-11-16,392.04150390625
2017-11-17,388.9622802734375
2017-11-20,382.6350402832031
2017-11-21,381.8602600097656
2017-11-22,384.9394836425781
2017-11-24,382.2674865722656
2017-11-27,372.0167541503906
2017-11-28,363.5439758300781
2017-11-29,356.22344970703125
2017-11-30,359.4317626953125
2017-12-01,370.9638977050781
2017-12-04,375.8309631347656
2017-12-05,369.8414611816406
2017-12-06,372.6127624511719
2017-12-07,371.1029357910156
2017-12-08,378.2248229980469
2017-12-11,378.7611999511719
2017-12-12,379.1585388183594
2017-12-13,384.0753479003906
2017-12-14,380.5491027832031
2017-12-15,386.34002685546875
2017-12-18,380.8173522949219
2017-12-19,383.1316833496094
2017-12-20,380.3207092285156
2017-12-21,381.56231689453125
2017-12-22,378.4433288574219
2017-12-26,384.8302001953125
2017-12-27,381.5126037597656
2017-12-28,380.25115966796875
2017-12-29,373.4371643066406
2018-01-02,380.0326232910156
2018-01-03,391.1376037597656
2018-01-04,380.3802795410156
2018-01-05,382.5158386230469
2018-01-08,370.0202331542969
2018-01-09,366.1762390136719
2018-01-10,364.00091552734375
2018-01-11,365.7888488769531
2018-01-12,364.49755859375
2018-01-16,367.7257385253906
2018-01-17,371.5598449707031
2018-01-18,368.78857421875
2018-01-19,369.03692626953125
2018-01-22,373.3377685546875
2018-01-23,379.1485595703125
2018-01-24,380.7477722167969
2018-01-25,389.21063232421875
2018-01-26,371.847900390625
2018-01-29,380.31072998046875
2018-01-30,377.2215881347656
2018-01-31,364.18963623046875
2018-02-01,343.4696350097656
2018-02-02,345.5257263183594
2018-02-05,329.7523193359375
2018-02-06,336.5265197753906
2018-02-07,332.3646240234375
2018-02-08,320.4551086425781
2018-02-09,334.12274169921875
2018-02-12,340.3705749511719
2018-02-13,322.39202880859375
2018-02-14,328.4709777832031
2018-02-15,330.9442138671875
2018-02-16,329.9211730957031
2018-02-20,320.8722839355469
2018-02-21,315.3794250488281
2018-02-22,313.7007141113281
2018-02-23,321.686767578125
2018-02-26,322.70989990234375
2018-02-27,318.816162109375
2018-02-28,318.28973388671875
2018-03-01,319.6207275390625
2018-03-02,328.2524108886719
2018-03-05,331.66937255859375
2018-03-06,331.24224853515625
2018-03-07,332.166015625
2018-03-08,338.4932556152344
2018-03-09,339.4071044921875
2018-03-12,342.2379455566406
2018-03-13,335.4835510253906
2018-03-14,339.12896728515625
2018-03-15,332.6824951171875
2018-03-16,340.9963073730469
2018-03-19,336.8045959472656
2018-03-20,331.61968994140625
2018-03-21,332.6228942871094
2018-03-22,325.4910888671875
2018-03-23,319.134033203125
2018-03-26,328.4908142089844
2018-03-27,327.0306701660156
2018-03-28,336.20867919921875
2018-03-29,342.0492248535156
2018-04-02,328.341796875
2018-04-03,329.9708557128906
2018-04-04,335.0862731933594
2018-04-05,326.3850402832031
2018-04-06,317.4653015136719
2018-04-09,317.5547180175781
2018-04-10,325.8387451171875
2018-04-11,320.6140441894531
2018-04-12,322.8985595703125
2018-04-13,319.4021911621094
2018-04-16,316.0647888183594
2018-04-17,320.4649963378906
2018-04-18,319.2333679199219
2018-04-19,313.7106628417969
2018-04-20,312.1412353515625
2018-04-23,313.8894958496094
2018-04-24,309.9063720703125
2018-04-25,314.04840087890625
2018-04-26,321.7960510253906
2018-04-27,310.9493103027344
2018-04-30,301.6421813964844
2018-05-01,299.19873046875
2018-05-02,294.1528015136719
2018-05-03,290.44781494140625
2018-05-04,289.29559326171875
2018-05-07,286.6037902832031
2018-05-08,283.9417419433594
2018-05-09,282.6902160644531
2018-05-10,286.9613952636719
2018-05-11,304.8803405761719
2018-05-14,307.462890625
2018-05-15,298.43389892578125
2018-05-16,301.1753234863281
2018-05-17,305.9331970214844
2018-05-18,299.7847595214844
2018-05-21,294.6097412109375
2018-05-22,292.70257568359375
2018-05-23,293.3283386230469
2018-05-24,292.6330261230469
2018-05-25,291.7688903808594
2018-05-29,294.5103759765625
2018-05-30,298.8709716796875
2018-05-31,298.30474853515625
2018-06-01,304.82073974609375
2018-06-04,309.9957580566406
2018-06-05,309.75738525390625
2018-06-06,313.0153503417969
2018-06-07,306.64837646484375
2018-06-08,306.03253173828125
2018-06-11,309.85675048828125
2018-06-12,307.45294189453125
2018-06-13,306.2113037109375
2018-06-14,313.5517578125
2018-06-15,313.1841735839844
2018-06-18,313.49212646484375
2018-06-19,324.8752746582031
2018-06-20,334.6690979003906
2018-06-21,326.8320007324219
2018-06-22,329.7423400878906
2018-06-25,324.91497802734375
2018-06-26,325.0341796875
2018-06-27,334.3512268066406
2018-06-28,339.5262756347656
2018-06-29,342.67498779296875
2018-07-02,348.78375244140625
2018-07-03,351.4854736328125
2018-07-05,358.52789306640625
2018-07-06,367.10992431640625
2018-07-09,368.818359375
2018-07-10,363.81219482421875
2018-07-11,362.75927734375
2018-07-12,363.97113037109375
2018-07-13,365.1730041503906
2018-07-16,362.3023681640625
2018-07-17,362.97784423828125
2018-07-18,363.5241394042969
2018-07-19,365.27227783203125
2018-07-20,364.6465148925781
2018-07-23,363.7525634765625
2018-07-24,370.2685546875
2018-07-25,371.9770202636719
2018-07-26,371.08306884765625
2018-07-27,365.1332702636719
2018-07-30,369.0170593261719
2018-07-31,365.54052734375
2018-08-01,368.54022216796875
2018-08-02,394.33599853515625
2018-08-03,392.230224609375
2018-08-06,387.4325866699219
2018-08-07,388.79345703125
2018-08-08,371.7585144042969
2018-08-09,369.642822265625
2018-08-10,366.30535888671875
2018-08-13,363.9909973144531
2018-08-14,363.7724304199219
2018-08-15,359.44171142578125
2018-08-16,369.28521728515625
2018-08-17,371.7486267089844
2018-08-20,372.28497314453125
2018-08-21,376.01971435546875
2018-08-22,377.6189270019531
2018-08-23,376.6455383300781
2018-08-24,373.8046875
2018-08-27,385.83343505859375
2018-08-28,387.4325866699219
2018-08-29,403.8913879394531
2018-08-30,405.7687683105469
2018-08-31,404.02056884765625
2018-09-04,401.21942138671875
2018-09-05,404.20928955078125
2018-09-06,395.2597351074219
2018-09-07,392.7666320800781
2018-09-10,392.3891296386719
2018-09-11,391.12762451171875
2018-09-12,386.2704772949219
2018-09-13,395.0412292480469
2018-09-14,389.53839111328125
2018-09-17,383.896484375
2018-09-18,385.72412109375
2018-09-19,381.1252746582031
2018-09-20,384.65142822265625
2018-09-21,387.6611022949219
2018-09-24,387.5716552734375
2018-09-25,387.4325866699219
2018-09-26,388.9026794433594
2018-09-27,403.27557373046875
2018-09-28,401.3287658691406
2018-10-01,391.5845642089844
2018-10-02,397.8820495605469
2018-10-03,400.33544921875
2018-10-04,389.4191589355469
2018-10-05,389.1410217285156
2018-10-08,391.50506591796875
2018-10-09,389.89599609375
2018-10-10,379.3770446777344
2018-10-11,369.17596435546875
2018-10-12,381.5821533203125
2018-10-15,375.0165100097656
2018-10-16,395.84576416015625
2018-10-17,396.3821105957031
2018-10-18,392.5679016113281
2018-10-19,387.2140808105469
2018-10-22,385.1977233886719
2018-10-23,378.1354064941406
2018-10-24,349.03204345703125
2018-10-25,334.6789855957031
2018-10-26,333.5665283203125
2018-10-29,333.9241027832031
2018-10-30,337.4205017089844
2018-10-31,336.96356201171875
2018-11-01,352.7270812988281
2018-11-02,350.2239685058594
2018-11-05,352.54827880859375
2018-11-06,355.2103271484375
2018-11-07,361.8057556152344
2018-11-08,360.90185546875
2018-11-09,354.2666931152344
2018-11-12,344.23443603515625
2018-11-13,339.80438232421875
2018-11-14,335.02667236328125
2018-11-15,339.3573913574219
2018-11-16,343.0126953125
2018-11-19,336.7152404785156
2018-11-20,335.02667236328125
2018-11-21,340.8672180175781
2018-11-23,338.5726623535156
2018-11-26,350.8100280761719
2018-11-27,351.2172546386719
2018-11-28,361.1998596191406
2018-11-29,357.1571960449219
2018-11-30,363.19635009765625
2018-12-03,380.0425109863281
2018-12-04,370.2983703613281
2018-12-06,379.12872314453125
2018-12-07,370.3281555175781
2018-12-10,375.0562438964844
2018-12-11,373.1987609863281
2018-12-12,375.4237365722656
2018-12-13,375.9700927734375
2018-12-14,378.6122131347656
2018-12-17,372.9802551269531
2018-12-18,366.5238952636719
2018-12-19,358.2795715332031
2018-12-20,353.839599609375
2018-12-21,342.28759765625
2018-12-24,338.35418701171875
2018-12-26,360.8521728515625
2018-12-27,362.3421325683594
2018-12-28,360.1867370605469
2018-12-31,370.99365234375
2019-01-02,369.9408264160156
2019-01-03,369.5831604003906
2019-01-04,394.88226318359375
2019-01-07,393.9684753417969
2019-01-08,394.59423828125
2019-01-09,396.898681640625
2019-01-10,405.32177734375
2019-01-11,405.887939453125
2019-01-14,398.0409851074219
2019-01-15,402.30218505859375
2019-01-16,401.82537841796875
2019-01-17,414.5792541503906
2019-01-18,416.02947998046875
2019-01-22,402.03399658203125
2019-01-23,398.5177307128906
2019-01-24,405.192626953125
2019-01-25,415.4831237792969
2019-01-28,411.1722717285156
2019-01-29,414.35076904296875
2019-01-30,417.09228515625
2019-01-31,426.3894348144531
2019-02-01,427.2635192871094
2019-02-04,422.54541015625
2019-02-05,418.21466064453125
2019-02-06,403.8318176269531
2019-02-07,403.73248291015625
2019-02-08,404.1297912597656
2019-02-11,405.7687683105469
2019-02-12,413.5461730957031
2019-02-13,409.3247375488281
2019-02-14,412.18536376953125
2019-02-15,421.1250305175781
2019-02-19,417.77764892578125
2019-02-20,419.6748046875
2019-02-21,415.8109130859375
2019-02-22,419.6847229003906
2019-02-25,417.5590515136719
2019-02-26,423.2903747558594
2019-02-27,430.42218017578125
2019-02-28,427.8495788574219
2019-03-01,436.6203308105469
2019-03-04,430.9188537597656
2019-03-05,434.19671630859375
2019-03-06,420.8468933105469
2019-03-07,406.8315734863281
2019-03-08,399.9381408691406
2019-03-11,409.28497314453125
2019-03-12,414.8175964355469
2019-03-13,406.265380859375
2019-03-14,404.7655334472656
2019-03-15,411.6887512207031
2019-03-18,404.8648681640625
2019-03-19,404.25897216796875
2019-03-20,402.7789611816406
2019-03-21,399.8884582519531
2019-03-22,389.1708679199219
2019-03-25,392.3493957519531
2019-03-26,402.89813232421875
2019-03-27,400.1666259765625
2019-03-28,402.1134338378906
2019-03-29,407.86456298828125
