Date,ITW
2015-12-22,72.52918243408203
2015-12-23,73.61531829833984
2015-12-24,73.55279541015625
2015-12-28,73.240234375
2015-12-29,74.0812759399414
2015-12-30,73.24809265136719
2015-12-31,72.84722900390625
2016-01-04,71.57389831542969
2016-01-05,70.52849578857422
2016-01-06,68.79141998291016
2016-01-07,66.59844207763672
2016-01-08,66.04039764404297
2016-01-11,65.38802337646484
2016-01-12,65.85962677001953
2016-01-13,64.82997131347656
2016-01-14,65.10504913330078
2016-01-15,63.86315155029297
2016-01-19,64.2090072631836
2016-01-20,63.933868408203125
2016-01-21,64.17758178710938
2016-01-22,64.57843017578125
2016-01-25,63.70597457885742
2016-01-26,66.26834106445312
2016-01-27,67.76174926757812
2016-01-28,69.76607513427734
2016-01-29,70.7957534790039
2016-02-01,70.67784118652344
2016-02-02,69.64033508300781
2016-02-03,70.72501373291016
2016-02-04,71.8883056640625
2016-02-05,71.06300354003906
2016-02-08,70.94509887695312
2016-02-09,71.02368927001953
2016-02-10,71.07083892822266
2016-02-11,70.42633819580078
2016-02-12,72.21843719482422
2016-02-16,73.52320861816406
2016-02-17,74.61575317382812
2016-02-18,75.1187973022461
2016-02-19,75.34674072265625
2016-02-22,75.79475402832031
2016-02-23,74.47429656982422
2016-02-24,74.0498275756836
2016-02-25,74.6550521850586
2016-02-26,74.61575317382812
2016-02-29,74.0812759399414
2016-03-01,76.1170425415039
2016-03-02,76.25849151611328
2016-03-03,75.90481567382812
2016-03-04,76.81657409667969
2016-03-07,76.85587310791016
2016-03-08,76.32137298583984
2016-03-09,76.14849090576172
2016-03-10,76.28995513916016
2016-03-11,77.16240692138672
2016-03-14,77.06025695800781
2016-03-15,77.0130844116211
2016-03-16,77.28031921386719
2016-03-17,79.13529968261719
2016-03-18,79.63835906982422
2016-03-21,79.976318359375
2016-03-22,80.39291381835938
2016-03-23,80.2514419555664
2016-03-24,79.693359375
2016-03-28,79.70123291015625
2016-03-29,80.14379119873047
2016-03-30,81.10794067382812
2016-03-31,80.95779418945312
2016-04-01,81.74810028076172
2016-04-04,81.13956451416016
2016-04-05,80.45199584960938
2016-04-06,81.1711654663086
2016-04-07,81.0526123046875
2016-04-08,81.56633758544922
2016-04-11,81.47149658203125
2016-04-12,82.490966796875
2016-04-13,82.95722198486328
2016-04-14,82.92564392089844
2016-04-15,82.8861083984375
2016-04-18,83.21806335449219
2016-04-19,83.5104751586914
2016-04-20,82.4672622680664
2016-04-21,82.64109802246094
2016-04-22,82.7122573852539
2016-04-25,82.57003021240234
2016-04-26,83.31287384033203
2016-04-27,83.36820220947266
2016-04-28,82.64109802246094
2016-04-29,82.60161590576172
2016-05-02,82.95722198486328
2016-05-03,82.56210327148438
2016-05-04,81.81920623779297
2016-05-05,81.52680206298828
2016-05-06,82.34081268310547
2016-05-09,82.26177978515625
2016-05-10,83.24964904785156
2016-05-11,82.41195678710938
2016-05-12,82.60950469970703
2016-05-13,81.38455963134766
2016-05-16,82.427734375
2016-05-17,82.05632019042969
2016-05-18,81.64535522460938
2016-05-19,81.210693359375
2016-05-20,81.51100158691406
2016-05-23,81.59003448486328
2016-05-24,82.90979766845703
2016-05-25,83.09159088134766
2016-05-26,83.18643951416016
2016-05-27,83.24964904785156
2016-05-31,83.7949447631836
2016-06-01,84.32445526123047
2016-06-02,84.6563949584961
2016-06-03,84.72752380371094
2016-06-06,85.16219329833984
2016-06-07,85.77066802978516
2016-06-08,86.45036315917969
2016-06-09,85.98406982421875
2016-06-10,85.42295837402344
2016-06-13,83.47883605957031
2016-06-14,83.5341567993164
2016-06-15,83.12319946289062
2016-06-16,83.22593688964844
2016-06-17,83.9609146118164
2016-06-20,84.3481674194336
2016-06-21,83.82657623291016
2016-06-22,83.61317443847656
2016-06-23,84.41928100585938
2016-06-24,80.36506652832031
2016-06-27,78.00208282470703
2016-06-28,79.8935317993164
2016-06-29,80.91873168945312
2016-06-30,82.77837371826172
2016-07-01,83.294921875
2016-07-05,82.5797119140625
2016-07-06,83.5810546875
2016-07-07,84.17708587646484
2016-07-08,86.1162109375
2016-07-11,86.6327896118164
2016-07-12,87.4354476928711
2016-07-13,87.88843536376953
2016-07-14,88.25404357910156
2016-07-15,88.38911437988281
2016-07-18,87.94408416748047
2016-07-19,88.30171203613281
2016-07-20,90.77330780029297
2016-07-21,90.59844207763672
2016-07-22,91.05940246582031
2016-07-25,91.24217987060547
2016-07-26,92.10844421386719
2016-07-27,91.98921203613281
2016-07-28,91.67929077148438
2016-07-29,91.7110824584961
2016-08-01,91.74285125732422
2016-08-02,91.4567642211914
2016-08-03,91.51239013671875
2016-08-04,91.90181732177734
2016-08-05,92.85546112060547
2016-08-08,93.34819030761719
2016-08-09,93.8409423828125
2016-08-10,93.61841583251953
2016-08-11,94.47671508789062
2016-08-12,94.48466491699219
2016-08-15,94.79459381103516
2016-08-16,94.06346893310547
2016-08-17,94.56412506103516
2016-08-18,94.55615997314453
2016-08-19,95.08068084716797
2016-08-22,95.16812896728516
2016-08-23,95.19194793701172
2016-08-24,94.99327087402344
2016-08-25,94.88995361328125
2016-08-26,95.07276916503906
2016-08-29,95.75621032714844
2016-08-30,95.50191497802734
2016-08-31,94.45286560058594
2016-09-01,95.08068084716797
2016-09-02,96.25689697265625
2016-09-06,95.22374725341797
2016-09-07,95.0965805053711
2016-09-08,94.58798217773438
2016-09-09,92.01305389404297
2016-09-12,93.58663177490234
2016-09-13,91.94154357910156
2016-09-14,92.28327178955078
2016-09-15,93.26078796386719
2016-09-16,92.33889770507812
2016-09-19,93.10978698730469
2016-09-20,94.09524536132812
2016-09-21,94.6197280883789
2016-09-22,95.12042236328125
2016-09-23,93.6263427734375
2016-09-26,93.5627670288086
2016-09-27,94.57207489013672
2016-09-28,95.8985595703125
2016-09-29,95.12345123291016
2016-09-30,95.76271057128906
2016-10-03,95.80267333984375
2016-10-04,95.13941192626953
2016-10-05,95.30723571777344
2016-10-06,95.5389633178711
2016-10-07,93.65313720703125
2016-10-10,93.0218276977539
2016-10-11,91.92707824707031
2016-10-12,93.33345794677734
2016-10-13,92.56636810302734
2016-10-14,92.6063461303711
2016-10-17,92.75017547607422
2016-10-18,91.95905303955078
2016-10-19,92.47046661376953
2016-10-20,90.52070617675781
2016-10-21,90.34488677978516
2016-10-24,90.3688735961914
2016-10-25,89.36998748779297
2016-10-26,90.60061645507812
2016-10-27,90.55268859863281
2016-10-28,90.96818542480469
2016-10-31,90.75244140625
2016-11-01,89.59376525878906
2016-11-02,90.63255310058594
2016-11-03,90.74443817138672
2016-11-04,91.11201477050781
2016-11-07,93.62117004394531
2016-11-08,94.08462524414062
2016-11-09,96.80950927734375
2016-11-10,98.48757934570312
2016-11-11,99.01502227783203
2016-11-14,98.69537353515625
2016-11-15,99.86204528808594
2016-11-16,99.54238891601562
2016-11-17,99.15885162353516
2016-11-18,99.05494689941406
2016-11-21,98.67138671875
2016-11-22,99.43852996826172
2016-11-23,99.83807373046875
2016-11-25,100.50130462646484
2016-11-28,99.7821273803711
2016-11-29,100.37345123291016
2016-11-30,100.02984619140625
2016-12-01,100.125732421875
2016-12-02,100.04583740234375
2016-12-05,100.77300262451172
2016-12-06,101.07665252685547
2016-12-07,102.22734832763672
2016-12-08,101.30836486816406
2016-12-09,101.50016021728516
2016-12-12,101.47621154785156
2016-12-13,100.81295013427734
2016-12-14,99.21476745605469
2016-12-15,99.94192504882812
2016-12-16,99.82206726074219
2016-12-19,100.65314483642578
2016-12-20,100.62116241455078
2016-12-21,99.64627838134766
2016-12-22,99.60633087158203
2016-12-23,99.76615142822266
2016-12-27,100.05379486083984
2016-12-28,98.51155853271484
2016-12-29,98.39108276367188
2016-12-30,98.36697387695312
2017-01-03,98.4151611328125
2017-01-04,98.792724609375
2017-01-05,97.6842041015625
2017-01-06,98.7043228149414
2017-01-09,98.22235870361328
2017-01-10,98.45535278320312
2017-01-11,98.92926788330078
2017-01-12,98.48747253417969
2017-01-13,99.114013671875
2017-01-17,98.6561508178711
2017-01-18,99.33087921142578
2017-01-19,99.09795379638672
2017-01-20,99.3951644897461
2017-01-23,99.6441650390625
2017-01-24,102.06195068359375
2017-01-25,103.27490234375
2017-01-26,102.98570251464844
2017-01-27,103.5078353881836
2017-01-30,103.45159149169922
2017-01-31,102.17443084716797
2017-02-01,101.9173812866211
2017-02-02,101.99769592285156
2017-02-03,102.18244934082031
2017-02-06,102.24671173095703
2017-02-07,101.96556854248047
2017-02-08,102.11015319824219
2017-02-09,102.22261047363281
2017-02-10,102.81704711914062
2017-02-13,103.91747283935547
2017-02-14,104.10223388671875
2017-02-15,104.23076629638672
2017-02-16,104.63239288330078
2017-02-17,104.67256164550781
2017-02-21,104.75288391113281
2017-02-22,104.51994323730469
2017-02-23,104.76091766357422
2017-02-24,105.77301788330078
2017-02-27,105.93366241455078
2017-02-28,106.03807830810547
2017-03-01,108.37557220458984
2017-03-02,107.82935333251953
2017-03-03,107.90164184570312
2017-03-06,107.7490463256836
2017-03-07,107.55624389648438
2017-03-08,107.54019165039062
2017-03-09,106.79315185546875
2017-03-10,107.65264129638672
2017-03-13,107.85346984863281
2017-03-14,107.02610778808594
2017-03-15,108.80934143066406
2017-03-16,108.02212524414062
2017-03-17,108.84146118164062
2017-03-20,108.61652374267578
2017-03-21,107.21888732910156
2017-03-22,107.51608276367188
2017-03-23,107.1867446899414
2017-03-24,106.6485824584961
2017-03-27,105.74088287353516
2017-03-28,106.76101684570312
2017-03-29,106.51078796386719
2017-03-30,107.04353332519531
2017-03-31,106.93054962158203
2017-04-03,106.21211242675781
2017-04-04,106.23632049560547
2017-04-05,105.79237365722656
2017-04-06,106.244384765625
2017-04-07,106.33317565917969
2017-04-10,106.74488067626953
2017-04-11,107.2049789428711
2017-04-12,105.63902282714844
2017-04-13,105.07395935058594
2017-04-17,106.0426025390625
2017-04-18,106.8659439086914
2017-04-19,106.6479721069336
2017-04-20,108.63372802734375
2017-04-21,108.8678207397461
2017-04-24,112.8150634765625
2017-04-25,112.41143798828125
2017-04-26,112.31458282470703
2017-04-27,112.54060363769531
2017-04-28,111.4670181274414
2017-05-01,111.1118392944336
2017-05-02,110.7647476196289
2017-05-03,111.35401916503906
2017-05-04,111.61231231689453
2017-05-05,112.6859130859375
2017-05-08,112.63744354248047
2017-05-09,112.16121673583984
2017-05-10,111.63655853271484
2017-05-11,111.39439392089844
2017-05-12,110.8939208984375
2017-05-15,111.1441421508789
2017-05-16,111.16834259033203
2017-05-17,108.79520416259766
2017-05-18,109.25528717041016
2017-05-19,110.587158203125
2017-05-22,111.28133392333984
2017-05-23,112.02399444580078
2017-05-24,112.6213150024414
2017-05-25,113.41242218017578
2017-05-26,113.30747985839844
2017-05-30,113.89673614501953
2017-05-31,113.99358367919922
2017-06-01,115.70484161376953
2017-06-02,115.92277526855469
2017-06-05,116.25372314453125
2017-06-06,115.41425323486328
2017-06-07,116.69773864746094
2017-06-08,116.71385192871094
2017-06-09,116.8833236694336
2017-06-12,116.81878662109375
2017-06-13,118.1910400390625
2017-06-14,118.44937133789062
2017-06-15,119.63595581054688
2017-06-16,119.9749755859375
2017-06-19,121.22614288330078
2017-06-20,120.75798034667969
2017-06-21,118.34442901611328
2017-06-22,118.00540161132812
2017-06-23,117.67445373535156
2017-06-26,117.3192367553711
2017-06-27,114.84114074707031
2017-06-28,116.47109985351562
2017-06-29,114.84114074707031
2017-06-30,116.16290283203125
2017-07-03,116.86032104492188
2017-07-05,117.97126007080078
2017-07-06,117.05493927001953
2017-07-07,118.44158935546875
2017-07-10,118.5875473022461
2017-07-11,118.24695587158203
2017-07-12,118.5875473022461
2017-07-13,117.3387451171875
2017-07-14,118.14966583251953
2017-07-17,118.56324005126953
2017-07-18,118.91191101074219
2017-07-19,119.75527954101562
2017-07-20,119.3011245727539
2017-07-21,119.43902587890625
2017-07-24,115.13306427001953
2017-07-25,114.86549377441406
2017-07-26,113.58423614501953
2017-07-27,114.19239044189453
2017-07-28,114.2005615234375
2017-07-31,114.10326385498047
2017-08-01,113.4544677734375
2017-08-02,114.96278381347656
2017-08-03,114.68707275390625
2017-08-04,115.8628921508789
2017-08-07,114.88167572021484
2017-08-08,114.61407470703125
2017-08-09,114.11942291259766
2017-08-10,111.47588348388672
2017-08-11,112.19757080078125
2017-08-14,112.7571029663086
2017-08-15,112.78954315185547
2017-08-16,113.55180358886719
2017-08-17,110.43789672851562
2017-08-18,110.01622009277344
2017-08-21,109.95948791503906
2017-08-22,111.80023193359375
2017-08-23,110.67304992675781
2017-08-24,110.17839813232422
2017-08-25,110.94063568115234
2017-08-28,110.71363830566406
2017-08-29,110.97311401367188
2017-08-30,111.04609680175781
2017-08-31,111.50828552246094
2017-09-01,111.6785888671875
2017-09-05,110.64875793457031
2017-09-06,111.0136489868164
2017-09-07,112.01104736328125
2017-09-08,113.55987548828125
2017-09-11,114.76008605957031
2017-09-12,115.83856964111328
2017-09-13,115.96019744873047
2017-09-14,117.6387710571289
2017-09-15,118.10099792480469
2017-09-18,119.15516662597656
2017-09-19,120.0147705078125
2017-09-20,119.8201904296875
2017-09-21,119.47954559326172
2017-09-22,119.52818298339844
2017-09-25,119.26058959960938
2017-09-26,119.27678680419922
2017-09-27,119.8201904296875
2017-09-28,119.99948120117188
2017-09-29,120.61904907226562
2017-10-02,122.41252899169922
2017-10-03,122.11090087890625
2017-10-04,122.29023742675781
2017-10-05,123.50491333007812
2017-10-06,123.61090087890625
2017-10-09,123.66791534423828
2017-10-10,123.60271453857422
2017-10-11,123.45600128173828
2017-10-12,124.9151840209961
2017-10-13,124.58100891113281
2017-10-16,125.06195068359375
2017-10-17,124.78480529785156
2017-10-18,125.34729766845703
2017-10-19,125.11904907226562
2017-10-20,126.38258361816406
2017-10-23,126.77391052246094
2017-10-24,129.14614868164062
2017-10-25,128.42880249023438
2017-10-26,128.39617919921875
2017-10-27,129.66790771484375
2017-10-30,128.2738494873047
2017-10-31,127.5972900390625
2017-11-01,126.45600128173828
2017-11-02,127.9722900390625
2017-11-03,128.23313903808594
2017-11-06,128.79563903808594
2017-11-07,128.6652069091797
2017-11-08,128.5184326171875
2017-11-09,127.45867156982422
2017-11-10,128.1027069091797
2017-11-13,128.48587036132812
2017-11-14,129.24400329589844
2017-11-15,127.05111694335938
2017-11-16,128.73855590820312
2017-11-17,128.1027069091797
2017-11-20,129.49673461914062
2017-11-21,129.99404907226562
2017-11-22,130.12445068359375
2017-11-24,130.3037567138672
2017-11-27,131.1026611328125
2017-11-28,134.0863494873047
2017-11-29,135.22769165039062
2017-11-30,137.9749755859375
2017-12-01,134.40428161621094
2017-12-04,135.50486755371094
2017-12-05,134.526611328125
2017-12-06,135.570068359375
2017-12-07,135.72499084472656
2017-12-08,135.72499084472656
2017-12-11,134.5347137451172
2017-12-12,133.59722900390625
2017-12-13,133.54835510253906
2017-12-14,132.59449768066406
2017-12-15,134.6488800048828
2017-12-18,135.37442016601562
2017-12-19,136.51573181152344
2017-12-20,137.40426635742188
2017-12-21,137.16786193847656
2017-12-22,136.24667358398438
2017-12-26,136.2222442626953
2017-12-27,136.24667358398438
2017-12-28,136.54156494140625
2017-12-29,136.65621948242188
2018-01-02,135.36216735839844
2018-01-03,135.92727661132812
2018-01-04,136.08287048339844
2018-01-05,135.984619140625
2018-01-08,137.2459259033203
2018-01-09,138.30245971679688
2018-01-10,137.03294372558594
2018-01-11,138.4171600341797
2018-01-12,139.66207885742188
2018-01-16,138.59730529785156
2018-01-17,140.0716094970703
2018-01-18,139.498291015625
2018-01-19,141.21824645996094
2018-01-22,142.01271057128906
2018-01-23,141.74246215820312
2018-01-24,142.3157196044922
2018-01-25,143.13479614257812
2018-01-26,146.50926208496094
2018-01-29,144.88751220703125
2018-01-30,143.48699951171875
2018-01-31,142.24203491210938
2018-02-01,141.75880432128906
2018-02-02,139.54737854003906
2018-02-05,131.963134765625
2018-02-06,134.4365997314453
2018-02-07,133.86331176757812
2018-02-08,127.89250183105469
2018-02-09,131.15228271484375
2018-02-12,132.20880126953125
2018-02-13,132.5609893798828
2018-02-14,133.06883239746094
2018-02-15,133.79782104492188
2018-02-16,133.13433837890625
2018-02-20,132.14328002929688
2018-02-21,132.0778045654297
2018-02-22,133.7649688720703
2018-02-23,134.28919982910156
2018-02-26,135.50958251953125
2018-02-27,133.69949340820312
2018-02-28,132.22525024414062
2018-03-01,129.76806640625
2018-03-02,129.8663787841797
2018-03-05,130.78372192382812
2018-03-06,132.397216796875
2018-03-07,133.50296020507812
2018-03-08,136.16481018066406
2018-03-09,139.4818572998047
2018-03-12,138.58094787597656
2018-03-13,139.17881774902344
2018-03-14,138.69561767578125
2018-03-15,139.38357543945312
2018-03-16,140.02247619628906
2018-03-19,137.2950897216797
2018-03-20,137.43431091308594
2018-03-21,137.77833557128906
2018-03-22,133.2981719970703
2018-03-23,128.51498413085938
2018-03-26,131.05397033691406
2018-03-27,127.47481536865234
2018-03-28,126.65164947509766
2018-03-29,128.95657348632812
2018-04-02,125.8285140991211
2018-04-03,127.88636016845703
2018-04-04,130.084228515625
2018-04-05,130.6521759033203
2018-04-06,125.61447143554688
2018-04-09,125.60623931884766
2018-04-10,128.6272735595703
2018-04-11,127.178466796875
2018-04-12,128.19921875
2018-04-13,127.60652923583984
2018-04-16,128.70953369140625
2018-04-17,130.03488159179688
2018-04-18,131.2119598388672
2018-04-19,130.956787109375
2018-04-20,130.2982635498047
2018-04-23,128.9071044921875
2018-04-24,123.18611907958984
2018-04-25,124.79129791259766
2018-04-26,116.40326690673828
2018-04-27,117.3581314086914
2018-04-30,116.90543365478516
2018-05-01,118.53528594970703
2018-05-02,117.80268096923828
2018-05-03,118.77399444580078
2018-05-04,119.74529266357422
2018-05-07,119.18557739257812
2018-05-08,118.93862915039062
2018-05-09,120.56849670410156
2018-05-10,120.033447265625
2018-05-11,120.00870513916016
2018-05-14,119.76998138427734
2018-05-15,120.148681640625
2018-05-16,118.79043579101562
2018-05-17,119.99227905273438
2018-05-18,120.84012603759766
2018-05-21,123.25198364257812
2018-05-22,121.21880340576172
2018-05-23,121.87735748291016
2018-05-24,121.30110931396484
2018-05-25,121.35869598388672
2018-05-29,118.55172729492188
2018-05-30,119.9593505859375
2018-05-31,118.28831481933594
2018-06-01,120.97186279296875
2018-06-04,120.34622955322266
2018-06-05,119.88526153564453
2018-06-06,121.15292358398438
2018-06-07,122.00901794433594
2018-06-08,121.63036346435547
2018-06-11,122.79923248291016
2018-06-12,123.42486572265625
2018-06-13,122.3958969116211
2018-06-14,122.56053924560547
2018-06-15,122.36299133300781
2018-06-18,119.95109558105469
2018-06-19,117.80268096923828
2018-06-20,117.68743133544922
2018-06-21,115.86824798583984
2018-06-22,116.4444580078125
2018-06-25,116.03289031982422
2018-06-26,116.0246353149414
2018-06-27,116.06578063964844
2018-06-28,114.6917495727539
2018-06-29,114.6751937866211
2018-07-02,114.73310089111328
2018-07-03,115.24630737304688
2018-07-05,116.61207580566406
2018-07-06,115.585693359375
2018-07-09,118.94635772705078
2018-07-10,119.24433135986328
2018-07-11,117.21636962890625
2018-07-12,117.92823791503906
2018-07-13,118.98773956298828
2018-07-16,117.39017486572266
2018-07-17,118.5324478149414
2018-07-18,118.85528564453125
2018-07-19,120.40315246582031
2018-07-20,121.56201171875
2018-07-23,112.78795623779297
2018-07-24,114.39375305175781
2018-07-25,114.27787780761719
2018-07-26,116.91835021972656
2018-07-27,116.05754089355469
2018-07-30,115.66020202636719
2018-07-31,118.64006042480469
2018-08-01,115.19664764404297
2018-08-02,115.0807876586914
2018-08-03,115.51119232177734
2018-08-06,116.35551452636719
2018-08-07,116.16512298583984
2018-08-08,116.21478271484375
2018-08-09,114.65032958984375
2018-08-10,112.96177673339844
2018-08-13,112.48170471191406
2018-08-14,113.64877319335938
2018-08-15,114.71656799316406
2018-08-16,115.01457214355469
2018-08-17,115.4118881225586
2018-08-20,114.46826934814453
2018-08-21,114.27787780761719
2018-08-22,112.7051773071289
2018-08-23,111.86088562011719
2018-08-24,112.20025634765625
2018-08-27,114.33580780029297
2018-08-28,114.5013656616211
2018-08-29,114.8076171875
2018-08-30,114.6917495727539
2018-08-31,114.95660400390625
2018-09-04,115.00627899169922
2018-09-05,117.00941467285156
2018-09-06,116.7693862915039
2018-09-07,116.40515899658203
2018-09-10,117.91165924072266
2018-09-11,117.15013122558594
2018-09-12,117.26602935791016
2018-09-13,118.2013931274414
2018-09-14,119.93132019042969
2018-09-17,121.01567840576172
2018-09-18,121.1729507446289
2018-09-19,121.46269989013672
2018-09-20,122.49735260009766
2018-09-21,122.86981201171875
2018-09-24,120.86668395996094
2018-09-25,118.78905487060547
2018-09-26,118.3089599609375
2018-09-27,118.35064697265625
2018-09-28,117.63377380371094
2018-10-01,119.31761169433594
2018-10-02,120.62628936767578
2018-10-03,119.78439331054688
2018-10-04,119.62598419189453
2018-10-05,117.5420913696289
2018-10-08,117.25868225097656
2018-10-09,114.0910873413086
2018-10-10,110.86517333984375
2018-10-11,107.8226318359375
2018-10-12,108.92295837402344
2018-10-15,109.39807891845703
2018-10-16,110.9401626586914
2018-10-17,110.0399398803711
2018-10-18,107.05572509765625
2018-10-19,105.88873291015625
2018-10-22,106.13046264648438
2018-10-23,105.50531005859375
2018-10-24,99.88703155517578
2018-10-25,102.2626953125
2018-10-26,103.44636535644531
2018-10-29,104.88011932373047
2018-10-30,108.11438751220703
2018-10-31,106.33885192871094
2018-11-01,107.92266082763672
2018-11-02,108.95628356933594
2018-11-05,109.15634155273438
2018-11-06,109.78152465820312
2018-11-07,111.54036712646484
2018-11-08,111.54036712646484
2018-11-09,110.49840545654297
2018-11-12,109.35639190673828
2018-11-13,110.84850311279297
2018-11-14,111.04022216796875
2018-11-15,112.72407531738281
2018-11-16,113.03248596191406
2018-11-19,111.69037628173828
2018-11-20,111.42365264892578
2018-11-21,111.74039459228516
2018-11-23,111.87377166748047
2018-11-26,113.28252410888672
2018-11-27,113.27418518066406
2018-11-28,115.05806732177734
2018-11-29,113.28252410888672
2018-11-30,115.90829467773438
2018-12-03,116.2333984375
2018-12-04,110.66511535644531
2018-12-06,111.08189392089844
2018-12-07,107.92266082763672
2018-12-10,108.91460418701172
2018-12-11,109.3063735961914
2018-12-12,110.20665740966797
2018-12-13,111.0652084350586
2018-12-14,109.23135375976562
2018-12-17,106.78067779541016
2018-12-18,106.04712677001953
2018-12-19,104.70506286621094
2018-12-20,104.36328125
2018-12-21,103.39635467529297
2018-12-24,99.1534652709961
2018-12-26,103.02125549316406
2018-12-27,104.98013305664062
2018-12-28,104.79530334472656
2018-12-31,106.45057678222656
2019-01-02,106.37496185302734
2019-01-03,103.72817993164062
2019-01-04,106.86229705810547
2019-01-07,106.88749694824219
2019-01-08,109.24018859863281
2019-01-09,109.22338104248047
2019-01-10,110.44172668457031
2019-01-11,109.49224090576172
2019-01-14,109.37461853027344
2019-01-15,109.3073959350586
2019-01-16,109.20654296875
2019-01-17,111.4752197265625
2019-01-18,114.83621215820312
2019-01-22,111.05509948730469
2019-01-23,110.16446685791016
2019-01-24,110.0132064819336
2019-01-25,111.96257019042969
2019-01-28,110.11402893066406
2019-01-29,113.38258361816406
2019-01-30,113.94554901123047
2019-01-31,115.37397003173828
2019-02-01,112.9540786743164
2019-02-04,116.29825592041016
2019-02-05,115.81929779052734
2019-02-06,115.59243774414062
2019-02-07,113.44981384277344
2019-02-08,114.03800964355469
2019-02-11,114.46649932861328
2019-02-12,116.49146270751953
2019-02-13,117.48297882080078
2019-02-14,116.58390808105469
2019-02-15,121.17166900634766
2019-02-19,120.36502838134766
2019-02-20,120.66751861572266
2019-02-21,120.33985137939453
2019-02-22,121.69261932373047
2019-02-25,121.85225677490234
2019-02-26,121.28086853027344
2019-02-27,122.0875473022461
2019-02-28,121.06243133544922
2019-03-01,121.33967590332031
2019-03-04,121.28086853027344
2019-03-05,120.70953369140625
2019-03-06,119.7768783569336
2019-03-07,118.26441955566406
2019-03-08,118.180419921875
2019-03-11,120.684326171875
2019-03-12,120.97843170166016
2019-03-13,122.0287094116211
2019-03-14,121.75144958496094
2019-03-15,120.30624389648438
2019-03-18,122.15473175048828
2019-03-19,122.66732025146484
