Date,BK
2016-10-17,30.57574462890625
2016-10-18,31.143695831298828
2016-10-19,31.45490837097168
2016-10-20,32.870872497558594
2016-10-21,33.493282318115234
2016-10-24,33.77337646484375
2016-10-25,33.765594482421875
2016-10-26,33.92897415161133
2016-10-27,33.9990119934082
2016-10-28,33.99119186401367
2016-10-31,33.811458587646484
2016-11-01,33.91303634643555
2016-11-02,33.49888610839844
2016-11-03,33.63174819946289
2016-11-04,33.592655181884766
2016-11-07,34.40531921386719
2016-11-08,34.288108825683594
2016-11-09,35.58525466918945
2016-11-10,36.10877990722656
2016-11-11,36.515113830566406
2016-11-14,37.140235900878906
2016-11-15,37.452816009521484
2016-11-16,36.765167236328125
2016-11-17,37.1949348449707
2016-11-18,37.069908142089844
2016-11-21,37.054290771484375
2016-11-22,36.92144012451172
2016-11-23,37.09336853027344
2016-11-25,37.09336853027344
2016-11-28,36.749549865722656
2016-11-29,36.765167236328125
2016-11-30,37.054290771484375
2016-12-01,37.97635269165039
2016-12-02,37.23401641845703
2016-12-05,37.39810562133789
2016-12-06,37.499691009521484
2016-12-07,37.93727493286133
2016-12-08,38.421749114990234
2016-12-09,37.99197769165039
2016-12-12,37.679420471191406
2016-12-13,37.726295471191406
2016-12-14,37.56220245361328
2016-12-15,37.78099060058594
2016-12-16,37.16368865966797
2016-12-19,36.944881439208984
2016-12-20,37.257450103759766
2016-12-21,37.15587615966797
2016-12-22,37.2027587890625
2016-12-23,37.1793212890625
2016-12-27,37.2965202331543
2016-12-28,37.23401641845703
2016-12-29,36.99178695678711
2016-12-30,37.023033142089844
2017-01-03,37.47624969482422
2017-01-04,38.06230545043945
2017-01-05,37.57783508300781
2017-01-06,37.64033889770508
2017-01-09,37.226200103759766
2017-01-10,37.28870391845703
2017-01-11,37.530941009521484
2017-01-12,37.08552932739258
2017-01-13,37.3043327331543
2017-01-17,36.28069305419922
2017-01-18,36.124420166015625
2017-01-19,35.038265228271484
2017-01-20,34.81948471069336
2017-01-23,34.280296325683594
2017-01-24,34.874168395996094
2017-01-25,35.09296417236328
2017-01-26,35.13985061645508
2017-01-27,35.13984680175781
2017-01-30,35.053524017333984
2017-01-31,35.100608825683594
2017-02-01,35.32816696166992
2017-02-02,35.155540466308594
2017-02-03,35.83824920654297
2017-02-06,35.83039855957031
2017-02-07,35.66560745239258
2017-02-08,35.422332763671875
2017-02-09,35.70484924316406
2017-02-10,35.75191879272461
2017-02-13,36.191368103027344
2017-02-14,36.74067687988281
2017-02-15,37.21934509277344
2017-02-16,36.936859130859375
2017-02-17,36.991798400878906
2017-02-21,37.2742919921875
2017-02-22,37.1094970703125
2017-02-23,37.14873504638672
2017-02-24,36.952552795410156
2017-02-27,36.96824645996094
2017-02-28,36.991798400878906
2017-03-01,38.05900955200195
2017-03-02,37.65879821777344
2017-03-03,37.627410888671875
2017-03-06,37.58818817138672
2017-03-07,37.407684326171875
2017-03-08,37.81574630737305
2017-03-09,37.61172866821289
2017-03-10,37.8000373840332
2017-03-13,37.94129180908203
2017-03-14,37.87066650390625
2017-03-15,37.92561340332031
2017-03-16,38.03546142578125
2017-03-17,37.59603500366211
2017-03-20,37.04671859741211
2017-03-21,36.42679214477539
2017-03-22,36.22275161743164
2017-03-23,36.316925048828125
2017-03-24,36.29337692260742
2017-03-27,36.29337692260742
2017-03-28,36.881919860839844
2017-03-29,36.662208557128906
2017-03-30,37.297828674316406
2017-03-31,37.062416076660156
2017-04-03,36.98393249511719
2017-04-04,36.8583984375
2017-04-05,36.881919860839844
2017-04-06,37.125186920166016
2017-04-07,36.999629974365234
2017-04-10,36.929019927978516
2017-04-11,37.085960388183594
2017-04-12,36.79560089111328
2017-04-13,36.42679214477539
2017-04-17,36.92116928100586
2017-04-18,36.79560089111328
2017-04-19,36.772056579589844
2017-04-20,36.607276916503906
2017-04-21,36.68573760986328
2017-04-24,37.31352233886719
2017-04-25,37.062416076660156
2017-04-26,36.999629974365234
2017-04-27,37.054569244384766
2017-04-28,37.07820129394531
2017-05-01,37.17275619506836
2017-05-02,37.1254768371582
2017-05-03,37.34608459472656
2017-05-04,37.51155090332031
2017-05-05,37.543067932128906
2017-05-08,37.56669616699219
2017-05-09,37.1254768371582
2017-05-10,37.1569938659668
2017-05-11,36.97577667236328
2017-05-12,36.84183883666992
2017-05-15,37.117591857910156
2017-05-16,37.17275619506836
2017-05-17,36.47151184082031
2017-05-18,36.40061950683594
2017-05-19,36.66848373413086
2017-05-22,36.873348236083984
2017-05-23,37.054569244384766
2017-05-24,36.999420166015625
2017-05-25,37.33031463623047
2017-05-26,37.35396194458008
2017-05-30,37.109710693359375
2017-05-31,37.1254768371582
2017-06-01,37.36184310913086
2017-06-02,37.43274688720703
2017-06-05,37.45638656616211
2017-06-06,37.21213912963867
2017-06-07,37.74003601074219
2017-06-08,38.126094818115234
2017-06-09,38.92186737060547
2017-06-12,38.68550109863281
2017-06-13,39.05581283569336
2017-06-14,39.213382720947266
2017-06-15,39.22126388549805
2017-06-16,39.30793762207031
2017-06-19,39.615203857421875
2017-06-20,39.284305572509766
2017-06-21,39.071571350097656
2017-06-22,39.0400505065918
2017-06-23,38.740657806396484
2017-06-26,39.0400505065918
2017-06-27,39.14248275756836
2017-06-28,39.867340087890625
2017-06-29,40.19036865234375
2017-06-30,40.1982536315918
2017-07-03,40.836448669433594
2017-07-05,41.18312072753906
2017-07-06,40.363712310791016
2017-07-07,40.773414611816406
2017-07-10,40.87583541870117
2017-07-11,40.55280685424805
2017-07-12,40.53705596923828
2017-07-13,41.01765060424805
2017-07-14,41.25402069091797
2017-07-17,42.03404998779297
2017-07-18,42.17586135864258
2017-07-19,41.80555725097656
2017-07-20,42.47526550292969
2017-07-21,42.04192352294922
2017-07-24,42.12858581542969
2017-07-25,42.33343505859375
2017-07-26,42.0655632019043
2017-07-27,41.64798355102539
2017-07-28,41.67964553833008
2017-07-31,41.972476959228516
2017-08-01,42.51069641113281
2017-08-02,42.66899108886719
2017-08-03,42.59775161743164
2017-08-04,42.75606155395508
2017-08-07,42.51069641113281
2017-08-08,42.57400894165039
2017-08-09,42.77189636230469
2017-08-10,41.11768341064453
2017-08-11,41.30763244628906
2017-08-14,41.814186096191406
2017-08-15,42.067466735839844
2017-08-16,41.853759765625
2017-08-17,40.99894714355469
2017-08-18,41.23640823364258
2017-08-21,41.30763244628906
2017-08-22,41.67964553833008
2017-08-23,41.76670455932617
2017-08-24,41.782527923583984
2017-08-25,41.671714782714844
2017-08-28,41.3709602355957
2017-08-29,41.22848892211914
2017-08-30,41.44218444824219
2017-08-31,41.378875732421875
2017-09-01,41.41844940185547
2017-09-05,40.524078369140625
2017-09-06,40.5794677734375
2017-09-07,39.795894622802734
2017-09-08,39.91463088989258
2017-09-11,40.785255432128906
2017-09-12,41.14934158325195
2017-09-13,40.832759857177734
2017-09-14,40.46866226196289
2017-09-15,40.80900192260742
2017-09-18,40.9197998046875
2017-09-19,41.18891525268555
2017-09-20,41.47385025024414
2017-09-21,41.489681243896484
2017-09-22,41.45009994506836
2017-09-25,41.31555938720703
2017-09-26,41.25224304199219
2017-09-27,41.7587776184082
2017-09-28,41.9566535949707
2017-09-29,41.96458053588867
2017-10-02,42.46320724487305
2017-10-03,42.58193588256836
2017-10-04,42.58193588256836
2017-10-05,43.08056640625
2017-10-06,43.11222457885742
2017-10-09,43.00141143798828
2017-10-10,43.262596130371094
2017-10-11,43.43674087524414
2017-10-12,43.32594299316406
2017-10-13,43.27052688598633
2017-10-16,43.302181243896484
2017-10-17,42.708560943603516
2017-10-18,43.104305267333984
2017-10-19,41.83002471923828
2017-10-20,42.0437126159668
2017-10-23,41.560909271240234
2017-10-24,41.853759765625
2017-10-25,40.959381103515625
2017-10-26,41.33138656616211
2017-10-27,41.26806640625
2017-10-30,41.06928253173828
2017-10-31,40.910247802734375
2017-11-01,41.06928253173828
2017-11-02,40.870487213134766
2017-11-03,40.81483840942383
2017-11-06,40.83073806762695
2017-11-07,40.60808563232422
2017-11-08,40.72737503051758
2017-11-09,40.409305572509766
2017-11-10,40.49677658081055
2017-11-13,40.56833267211914
2017-11-14,41.228302001953125
2017-11-15,41.29987335205078
2017-11-16,41.530460357666016
2017-11-17,41.7213020324707
2017-11-20,41.761051177978516
2017-11-21,41.681541442871094
2017-11-22,41.689491271972656
2017-11-24,41.530460357666016
2017-11-27,41.49070739746094
2017-11-28,42.246097564697266
2017-11-29,43.26388168334961
2017-11-30,43.52629089355469
2017-12-01,43.295692443847656
2017-12-04,43.70915603637695
2017-12-05,43.27978515625
2017-12-06,42.953773498535156
2017-12-07,43.11280059814453
2017-12-08,43.47061538696289
2017-12-11,43.36725616455078
2017-12-12,43.70915603637695
2017-12-13,43.240028381347656
2017-12-14,42.953773498535156
2017-12-15,43.09689712524414
2017-12-18,43.27183532714844
2017-12-19,43.09689712524414
2017-12-20,42.89810562133789
2017-12-21,43.22412109375
2017-12-22,42.93787384033203
2017-12-26,42.78679275512695
2017-12-27,42.810646057128906
2017-12-28,43.03327941894531
2017-12-29,42.8265495300293
2018-01-02,42.794734954833984
2018-01-03,43.057132720947266
2018-01-04,43.48651123046875
2018-01-05,43.59783172607422
2018-01-08,43.78071594238281
2018-01-09,44.17829895019531
2018-01-10,45.56184387207031
2018-01-11,45.98326873779297
2018-01-12,46.45241165161133
2018-01-16,45.75267791748047
2018-01-17,46.03098678588867
2018-01-18,44.01131057739258
2018-01-19,45.013206481933594
2018-01-22,45.895809173583984
2018-01-23,45.895809173583984
2018-01-24,45.93557357788086
2018-01-25,45.20403289794922
2018-01-26,45.94352340698242
2018-01-29,45.927555084228516
2018-01-30,45.27280807495117
2018-01-31,45.27280807495117
2018-02-01,45.911582946777344
2018-02-02,44.977386474609375
2018-02-05,43.420379638671875
2018-02-06,44.30668640136719
2018-02-07,44.186893463134766
2018-02-08,42.55005645751953
2018-02-09,43.18083953857422
2018-02-12,43.60403823852539
2018-02-13,43.763710021972656
2018-02-14,44.69792175292969
2018-02-15,44.841644287109375
2018-02-16,44.913509368896484
2018-02-20,45.04924011230469
2018-02-21,45.07319641113281
2018-02-22,44.6340446472168
2018-02-23,45.43251037597656
2018-02-26,46.45453643798828
2018-02-27,46.302825927734375
2018-02-28,45.53630447387695
2018-03-01,44.32263946533203
2018-03-02,44.21084976196289
2018-03-05,45.04125213623047
2018-03-06,45.4085578918457
2018-03-07,45.43251037597656
2018-03-08,44.46636199951172
2018-03-09,45.696006774902344
2018-03-12,45.065216064453125
2018-03-13,44.68193817138672
2018-03-14,43.81163024902344
2018-03-15,43.7956428527832
2018-03-16,43.91542434692383
2018-03-19,43.3884391784668
2018-03-20,43.460304260253906
2018-03-21,43.60403823852539
2018-03-22,41.5360107421875
2018-03-23,40.5059928894043
2018-03-26,41.6318244934082
2018-03-27,40.49800491333008
2018-03-28,40.41017150878906
2018-03-29,41.14476013183594
2018-04-02,40.04288101196289
2018-04-03,40.713584899902344
2018-04-04,41.1048469543457
2018-04-05,41.3044548034668
2018-04-06,40.202579498291016
2018-04-09,40.33831787109375
2018-04-10,41.024986267089844
2018-04-11,40.68165588378906
2018-04-12,41.52802658081055
2018-04-13,41.17668914794922
2018-04-16,41.512046813964844
2018-04-17,41.6717414855957
2018-04-18,41.727630615234375
2018-04-19,44.107059478759766
2018-04-20,44.25078201293945
2018-04-23,44.498294830322266
2018-04-24,44.22682571411133
2018-04-25,44.234806060791016
2018-04-26,44.26674270629883
2018-04-27,44.17094039916992
2018-04-30,43.71381759643555
2018-05-01,43.45720672607422
2018-05-02,43.29681396484375
2018-05-03,43.184547424316406
2018-05-04,43.697784423828125
2018-05-07,44.579925537109375
2018-05-08,44.972869873046875
2018-05-09,45.598384857177734
2018-05-10,45.927181243896484
2018-05-11,45.85499954223633
2018-05-14,45.95124435424805
2018-05-15,45.622432708740234
2018-05-16,45.75878143310547
2018-05-17,45.935211181640625
2018-05-18,45.67858123779297
2018-05-21,46.28805923461914
2018-05-22,46.183815002441406
2018-05-23,46.07154083251953
2018-05-24,45.90312194824219
2018-05-25,45.71065139770508
2018-05-29,44.25914764404297
2018-05-30,44.42755126953125
2018-05-31,43.90629196166992
2018-06-01,44.387454986572266
2018-06-04,44.72426986694336
2018-06-05,44.579925537109375
2018-06-06,45.36582565307617
2018-06-07,46.23191833496094
2018-06-08,46.159751892089844
2018-06-11,46.272010803222656
2018-06-12,46.24795150756836
2018-06-13,45.967288970947266
2018-06-14,45.55026626586914
2018-06-15,45.654518127441406
2018-06-18,45.90312194824219
2018-06-19,45.98331832885742
2018-06-20,46.00737762451172
2018-06-21,45.83094787597656
2018-06-22,45.510162353515625
2018-06-25,44.64407730102539
2018-06-26,44.25113296508789
2018-06-27,43.46521759033203
2018-06-28,43.545413970947266
2018-06-29,43.24870300292969
2018-07-02,43.377010345458984
2018-07-03,42.6552619934082
2018-07-05,42.663272857666016
2018-07-06,42.663272857666016
2018-07-09,43.39305114746094
2018-07-10,43.328887939453125
2018-07-11,42.815650939941406
2018-07-12,42.90385437011719
2018-07-13,42.526947021484375
2018-07-16,43.06425476074219
2018-07-17,43.344940185546875
2018-07-18,44.62001037597656
2018-07-19,42.28636932373047
2018-07-20,42.069854736328125
2018-07-23,42.7033805847168
2018-07-24,43.45720672607422
2018-07-25,42.74347686767578
2018-07-26,42.82367706298828
2018-07-27,42.831695556640625
2018-07-30,43.09771728515625
2018-07-31,43.10578536987305
2018-08-01,42.95261001586914
2018-08-02,42.428611755371094
2018-08-03,42.541465759277344
2018-08-06,42.751068115234375
2018-08-07,42.67851638793945
2018-08-08,42.83975601196289
2018-08-09,42.154510498046875
2018-08-10,41.13067626953125
2018-08-13,40.42124938964844
2018-08-14,41.09037399291992
2018-08-15,41.082305908203125
2018-08-16,41.533756256103516
2018-08-17,41.67081069946289
2018-08-20,41.87236022949219
2018-08-21,42.35604476928711
2018-08-22,42.32381057739258
2018-08-23,42.1867561340332
2018-08-24,42.372161865234375
2018-08-27,42.71074295043945
2018-08-28,42.63821029663086
2018-08-29,42.32381057739258
2018-08-30,42.10614013671875
2018-08-31,42.04164505004883
2018-09-04,42.243194580078125
2018-09-05,42.12227249145508
2018-09-06,42.07388687133789
2018-09-07,42.06584167480469
2018-09-10,41.94490051269531
2018-09-11,42.11420440673828
2018-09-12,41.92878723144531
2018-09-13,41.291908264160156
2018-09-14,41.63856506347656
2018-09-17,41.291908264160156
2018-09-18,41.477325439453125
2018-09-19,42.26737594604492
2018-09-20,42.9929313659668
2018-09-21,43.041290283203125
2018-09-24,42.2190055847168
2018-09-25,42.17062759399414
2018-09-26,41.85623550415039
2018-09-27,41.549888610839844
2018-09-28,41.10649108886719
2018-10-01,41.84011459350586
2018-10-02,41.719173431396484
2018-10-03,42.06584167480469
2018-10-04,42.46891403198242
2018-10-05,42.3963508605957
2018-10-08,42.54953384399414
2018-10-09,42.10614013671875
2018-10-10,40.888816833496094
2018-10-11,39.6553955078125
2018-10-12,39.58283233642578
2018-10-15,39.0588264465332
2018-10-16,39.78437805175781
2018-10-17,39.62313461303711
2018-10-18,38.526756286621094
2018-10-19,38.21234893798828
2018-10-22,37.46260452270508
2018-10-23,37.30944061279297
2018-10-24,36.54358673095703
2018-10-25,37.20463943481445
2018-10-26,36.65644454956055
2018-10-29,37.12691879272461
2018-10-30,38.059749603271484
2018-10-31,38.392337799072266
2018-11-01,38.54646301269531
2018-11-02,38.29499816894531
2018-11-05,38.91147994995117
2018-11-06,39.19539260864258
2018-11-07,39.56040573120117
2018-11-08,39.77131652832031
2018-11-09,39.34139633178711
2018-11-12,38.91958999633789
2018-11-13,39.0980339050293
2018-11-14,39.122379302978516
2018-11-15,39.92543411254883
2018-11-16,40.06332778930664
2018-11-19,40.655479431152344
2018-11-20,40.05522537231445
2018-11-21,40.52568435668945
2018-11-23,40.444583892822266
2018-11-26,41.31251907348633
2018-11-27,41.669429779052734
2018-11-28,41.864112854003906
2018-11-29,41.1097297668457
2018-11-30,41.62076187133789
2018-12-03,41.07728576660156
2018-12-04,39.50362777709961
2018-12-06,38.8060302734375
2018-12-07,38.70057678222656
2018-12-10,38.57889938354492
2018-12-11,38.66812515258789
2018-12-12,38.9844856262207
2018-12-13,39.008819580078125
2018-12-14,39.47929000854492
2018-12-17,39.730743408203125
2018-12-18,37.905643463134766
2018-12-19,36.90790557861328
2018-12-20,36.51043701171875
2018-12-21,36.21031951904297
2018-12-24,36.08863830566406
2018-12-26,37.443275451660156
2018-12-27,37.978633880615234
2018-12-28,37.84075164794922
2018-12-31,38.181434631347656
2019-01-02,38.53023147583008
2019-01-03,37.76773452758789
2019-01-04,38.86280059814453
2019-01-07,38.773582458496094
2019-01-08,38.62757110595703
2019-01-09,38.74113845825195
2019-01-10,38.50590515136719
2019-01-11,39.000709533691406
2019-01-14,39.2765007019043
2019-01-15,40.07954406738281
2019-01-16,40.906944274902344
2019-01-17,41.79921340942383
2019-01-18,42.715843200683594
2019-01-22,42.65904235839844
2019-01-23,43.04030227661133
2019-01-24,43.56755447387695
2019-01-25,43.543094635009766
2019-01-28,43.57571029663086
2019-01-29,42.89891815185547
2019-01-30,42.83367919921875
2019-01-31,42.66245651245117
2019-02-01,42.907073974609375
2019-02-04,42.711368560791016
2019-02-05,42.907073974609375
2019-02-06,42.66245651245117
2019-02-07,42.491207122802734
2019-02-08,42.26290512084961
2019-02-11,42.40967559814453
2019-02-12,43.08646011352539
2019-02-13,42.752140045166016
2019-02-14,42.21397018432617
2019-02-15,43.20877456665039
2019-02-19,43.20877456665039
2019-02-20,43.47786331176758
2019-02-21,43.176151275634766
2019-02-22,43.39632034301758
2019-02-25,43.15983963012695
2019-02-26,43.249549865722656
2019-02-27,43.01307678222656
2019-02-28,42.79291534423828
2019-03-01,42.964141845703125
2019-03-04,42.328125
2019-03-05,42.93152618408203
2019-03-06,42.450439453125
2019-03-07,41.773651123046875
2019-03-08,41.97748565673828
2019-03-11,42.26290512084961
2019-03-12,42.328125
2019-03-13,42.76028823852539
2019-03-14,43.02123260498047
2019-03-15,43.31477737426758
