Date,FTV
2017-03-28,36.220890045166016
2017-03-29,36.25736999511719
2017-03-30,36.2391357421875
2017-03-31,36.60382843017578
2017-04-03,36.54911804199219
2017-04-04,36.482261657714844
2017-04-05,36.622066497802734
2017-04-06,36.81657028198242
2017-04-07,36.75578689575195
2017-04-10,37.07795333862305
2017-04-11,36.93813705444336
2017-04-12,36.774024963378906
2017-04-13,36.67069625854492
2017-04-17,36.76186752319336
2017-04-18,36.63422393798828
2017-04-19,36.47618865966797
2017-04-20,36.840877532958984
2017-04-21,36.47618865966797
2017-04-24,37.33930969238281
2017-04-25,37.88636016845703
2017-04-26,37.837730407714844
2017-04-27,37.880287170410156
2017-04-28,38.45165252685547
2017-05-01,37.892452239990234
2017-05-02,37.79518127441406
2017-05-03,38.09302520751953
2017-05-04,38.1841926574707
2017-05-05,38.37870407104492
2017-05-08,38.22675704956055
2017-05-09,38.111263275146484
2017-05-10,38.03224563598633
2017-05-11,38.0626335144043
2017-05-12,37.79518127441406
2017-05-15,37.819496154785156
2017-05-16,37.88636016845703
2017-05-17,37.19950485229492
2017-05-18,37.17518997192383
2017-05-19,37.58853530883789
2017-05-22,37.92890930175781
2017-05-23,38.05655288696289
2017-05-24,38.38515090942383
2017-05-25,38.72591781616211
2017-05-26,38.646812438964844
2017-05-30,38.549461364746094
2017-05-31,38.00179672241211
2017-06-01,38.330379486083984
2017-06-02,38.58595657348633
2017-06-05,38.53120422363281
2017-06-06,38.45817947387695
2017-06-07,38.555545806884766
2017-06-08,38.762447357177734
2017-06-09,38.3912467956543
2017-06-12,38.00787353515625
2017-06-13,38.500770568847656
2017-06-14,38.3060417175293
2017-06-15,38.36081314086914
2017-06-16,38.97541809082031
2017-06-19,39.425716400146484
2017-06-20,39.23099136352539
2017-06-21,39.170135498046875
2017-06-22,39.00583267211914
2017-06-23,39.00583267211914
2017-06-26,39.01193618774414
2017-06-27,38.56161880493164
2017-06-28,39.19448471069336
2017-06-29,38.251285552978516
2017-06-30,38.549461364746094
2017-07-03,38.53727722167969
2017-07-05,38.707672119140625
2017-07-06,38.53727722167969
2017-07-07,38.85371780395508
2017-07-10,39.310089111328125
2017-07-11,38.926734924316406
2017-07-12,39.370948791503906
2017-07-13,39.18231964111328
2017-07-14,39.285770416259766
2017-07-17,39.03017044067383
2017-07-18,38.79286575317383
2017-07-19,38.926734924316406
2017-07-20,38.6407356262207
2017-07-21,38.488609313964844
2017-07-24,38.51294708251953
2017-07-25,38.37907028198242
2017-07-26,37.837493896484375
2017-07-27,38.08089828491211
2017-07-28,39.23099136352539
2017-07-31,39.395301818847656
2017-08-01,39.67521667480469
2017-08-02,40.33241271972656
2017-08-03,40.484535217285156
2017-08-04,40.87397003173828
2017-08-07,40.904415130615234
2017-08-08,40.721858978271484
2017-08-09,40.66100311279297
2017-08-10,39.87602615356445
2017-08-11,39.918609619140625
2017-08-14,40.31415939331055
2017-08-15,40.235050201416016
2017-08-16,40.25330352783203
2017-08-17,39.6508674621582
2017-08-18,39.57175827026367
2017-08-21,39.80908203125
2017-08-22,40.07683181762695
2017-08-23,39.61386489868164
2017-08-24,39.52249526977539
2017-08-25,39.40675354003906
2017-08-28,39.284912109375
2017-08-29,39.26664733886719
2017-08-30,39.47376251220703
2017-08-31,39.57731628417969
2017-09-01,39.65650939941406
2017-09-05,39.65040969848633
2017-09-06,39.43111038208008
2017-09-07,39.942813873291016
2017-09-08,40.49715805053711
2017-09-11,41.130680084228516
2017-09-12,41.34387969970703
2017-09-13,41.843406677246094
2017-09-14,42.14797592163086
2017-09-15,42.25153350830078
2017-09-18,42.83026123046875
2017-09-19,42.690128326416016
2017-09-20,42.74495315551758
2017-09-21,42.59876251220703
2017-09-22,42.65967559814453
2017-09-25,42.65967559814453
2017-09-26,42.55003356933594
2017-09-27,42.76934051513672
2017-09-28,42.592674255371094
2017-09-29,43.122650146484375
2017-10-02,43.585601806640625
2017-10-03,43.54296112060547
2017-10-04,43.80490493774414
2017-10-05,43.59779357910156
2017-10-06,43.585601806640625
2017-10-09,43.79882049560547
2017-10-10,43.81098556518555
2017-10-11,44.07293701171875
2017-10-12,44.401893615722656
2017-10-13,44.07293701171875
2017-10-16,43.87190628051758
2017-10-17,43.54905700683594
2017-10-18,43.62825012207031
2017-10-19,43.311485290527344
2017-10-20,43.86582946777344
2017-10-23,43.9145622253418
2017-10-24,44.657737731933594
2017-10-25,44.14604187011719
2017-10-26,44.75520706176758
2017-10-27,45.13896179199219
2017-10-30,44.13993835449219
2017-10-31,44.01811218261719
2017-11-01,44.38361740112305
2017-11-02,44.657737731933594
2017-11-03,44.858760833740234
2017-11-06,44.38361740112305
2017-11-07,44.75520706176758
2017-11-08,44.32878875732422
2017-11-09,44.24350357055664
2017-11-10,44.25567626953125
2017-11-13,44.225215911865234
2017-11-14,44.26787185668945
2017-11-15,43.76835250854492
2017-11-16,44.12776184082031
2017-11-17,44.012027740478516
2017-11-20,44.35315704345703
2017-11-21,44.133853912353516
2017-11-22,43.90214157104492
2017-11-24,43.98141098022461
2017-11-27,44.36555480957031
2017-11-28,44.68873977661133
2017-11-29,44.768001556396484
2017-11-30,45.51799011230469
2017-12-01,45.475311279296875
2017-12-04,45.26188278198242
2017-12-05,44.48140335083008
2017-12-06,44.68873977661133
2017-12-07,44.87775421142578
2017-12-08,44.93262481689453
2017-12-11,44.51799774169922
2017-12-12,44.21922302246094
2017-12-13,44.152137756347656
2017-12-14,43.53628921508789
2017-12-15,43.93873977661133
2017-12-18,44.34726333618164
2017-12-19,44.34726333618164
2017-12-20,44.505821228027344
2017-12-21,44.389957427978516
2017-12-22,44.18873977661133
2017-12-26,44.28020095825195
2017-12-27,44.12775802612305
2017-12-28,44.2070198059082
2017-12-29,44.115570068359375
2018-01-02,44.133846282958984
2018-01-03,44.158233642578125
2018-01-04,45.274085998535156
2018-01-05,44.75580978393555
2018-01-08,44.66433334350586
2018-01-09,44.98750305175781
2018-01-10,44.52410125732422
2018-01-11,44.944820404052734
2018-01-12,45.40823745727539
2018-01-16,45.11555480957031
2018-01-17,45.5728645324707
2018-01-18,45.40213394165039
2018-01-19,45.46311569213867
2018-01-22,45.24360275268555
2018-01-23,45.76799392700195
2018-01-24,45.950931549072266
2018-01-25,45.615543365478516
2018-01-26,46.688716888427734
2018-01-29,46.57286834716797
2018-01-30,46.35944366455078
2018-01-31,46.35335159301758
2018-02-01,46.066768646240234
2018-02-02,45.94482421875
2018-02-05,43.694854736328125
2018-02-06,43.969215393066406
2018-02-07,43.71311950683594
2018-02-08,42.15825271606445
2018-02-09,44.176544189453125
2018-02-12,45.3045768737793
2018-02-13,45.20701217651367
2018-02-14,45.237510681152344
2018-02-15,45.780181884765625
2018-02-16,46.127750396728516
2018-02-20,46.249691009521484
2018-02-21,46.347251892089844
2018-02-22,46.79889678955078
2018-02-23,47.07962417602539
2018-02-26,47.58009338378906
2018-02-27,47.45802688598633
2018-02-28,46.87213134765625
2018-03-01,45.59046936035156
2018-03-02,45.157142639160156
2018-03-05,45.32191467285156
2018-03-06,45.8467903137207
2018-03-07,47.58009338378906
2018-03-08,47.82421875
2018-03-09,48.989933013916016
2018-03-12,47.92797088623047
2018-03-13,47.598392486572266
2018-03-14,47.366477966308594
2018-03-15,47.665531158447266
2018-03-16,47.74486541748047
2018-03-19,47.47024154663086
2018-03-20,47.70215606689453
2018-03-21,47.81809616088867
2018-03-22,46.80498504638672
2018-03-23,46.39607238769531
2018-03-26,47.65943145751953
2018-03-27,46.87213134765625
2018-03-28,46.780582427978516
2018-03-29,47.311546325683594
2018-04-02,46.04209518432617
2018-04-03,46.56697082519531
2018-04-04,46.768375396728516
2018-04-05,47.25052261352539
2018-04-06,45.6026725769043
2018-04-09,45.230377197265625
2018-04-10,46.261810302734375
2018-04-11,45.43787384033203
2018-04-12,45.620975494384766
2018-04-13,45.59046936035156
2018-04-16,45.93223571777344
2018-04-17,46.82940673828125
2018-04-18,47.07962417602539
2018-04-19,46.85380935668945
2018-04-20,46.83551025390625
2018-04-23,46.56697082519531
2018-04-24,44.583438873291016
2018-04-25,44.06467819213867
2018-04-26,44.10740280151367
2018-04-27,43.52149200439453
2018-04-30,42.911190032958984
2018-05-01,43.9670295715332
2018-05-02,43.649658203125
2018-05-03,44.253883361816406
2018-05-04,44.72991943359375
2018-05-07,44.882503509521484
2018-05-08,45.31583023071289
2018-05-09,45.9078369140625
2018-05-10,46.103118896484375
2018-05-11,46.15195846557617
2018-05-14,46.56697082519531
2018-05-15,46.53645706176758
2018-05-16,46.85991668701172
2018-05-17,47.207794189453125
2018-05-18,47.52516555786133
2018-05-21,47.366477966308594
2018-05-22,46.45100784301758
2018-05-23,46.493743896484375
2018-05-24,46.524261474609375
2018-05-25,46.12721633911133
2018-05-29,45.21699905395508
2018-05-30,45.320858001708984
2018-05-31,44.404537200927734
2018-06-01,45.088722229003906
2018-06-04,45.357505798339844
2018-06-05,45.3880500793457
2018-06-06,45.79122543334961
2018-06-07,47.63605499267578
2018-06-08,47.77045440673828
2018-06-11,47.87431335449219
2018-06-12,47.82542419433594
2018-06-13,47.70326232910156
2018-06-14,48.9494514465332
2018-06-15,49.52366638183594
2018-06-18,49.09605407714844
2018-06-19,48.2652587890625
2018-06-20,48.13698196411133
2018-06-21,47.70936584472656
2018-06-22,47.55054473876953
2018-06-25,47.42225646972656
2018-06-26,45.937828063964844
2018-06-27,45.687381744384766
2018-06-28,46.30437088012695
2018-06-29,47.10460662841797
2018-07-02,46.890804290771484
2018-07-03,46.75640106201172
2018-07-05,47.122928619384766
2018-07-06,47.17180633544922
2018-07-09,47.58720016479492
2018-07-10,47.07406234741211
2018-07-11,46.573143005371094
2018-07-12,47.00685501098633
2018-07-13,47.17180633544922
2018-07-16,46.70754623413086
2018-07-17,47.38560104370117
2018-07-18,47.35506057739258
2018-07-19,47.4161491394043
2018-07-20,47.428367614746094
2018-07-23,46.5364990234375
2018-07-24,47.28787612915039
2018-07-25,48.27750015258789
2018-07-26,49.60918426513672
2018-07-27,48.753963470458984
2018-07-30,48.717323303222656
2018-07-31,50.14065170288086
2018-08-01,49.444252014160156
2018-08-02,49.438140869140625
2018-08-03,49.60918426513672
2018-08-06,49.45647048950195
2018-08-07,49.651954650878906
2018-08-08,49.34651184082031
2018-08-09,49.016639709472656
2018-08-10,48.68677520751953
2018-08-13,48.44853210449219
2018-08-14,48.601253509521484
2018-08-15,48.680667877197266
2018-08-16,49.077735900878906
2018-08-17,49.02274703979492
2018-08-20,49.2365608215332
2018-08-21,49.1082878112793
2018-08-22,48.8211669921875
2018-08-23,48.88224411010742
2018-08-24,48.9494514465332
2018-08-27,49.89632034301758
2018-08-28,50.13454818725586
2018-08-29,51.240238189697266
2018-08-30,51.19744110107422
2018-08-31,51.34416198730469
2018-09-04,51.026248931884766
2018-09-05,51.56426239013672
2018-09-06,51.45421600341797
2018-09-07,51.717124938964844
2018-09-10,51.77824401855469
2018-09-11,51.980003356933594
2018-09-12,52.157310485839844
2018-09-13,52.884864807128906
2018-09-14,53.17832565307617
2018-09-17,53.263912200927734
2018-09-18,53.42287826538086
2018-09-19,52.57305145263672
2018-09-20,53.41676330566406
2018-09-21,53.17832565307617
2018-09-24,52.78091812133789
2018-09-25,52.57916259765625
2018-09-26,51.98613357543945
2018-09-27,51.74768829345703
2018-09-28,51.478660583496094
2018-10-01,51.619285583496094
2018-10-02,51.12406921386719
2018-10-03,51.19744110107422
2018-10-04,51.325828552246094
2018-10-05,51.34416198730469
2018-10-08,51.14241027832031
2018-10-09,50.25590515136719
2018-10-10,49.04535675048828
2018-10-11,48.04268264770508
2018-10-12,48.421749114990234
2018-10-15,48.26279067993164
2018-10-16,48.77635192871094
2018-10-17,49.04535675048828
2018-10-18,48.929203033447266
2018-10-19,48.782447814941406
2018-10-22,47.49855422973633
2018-10-23,47.10726547241211
2018-10-24,45.291446685791016
2018-10-25,46.66706848144531
2018-10-26,44.66782760620117
2018-10-29,44.142032623291016
2018-10-30,43.824127197265625
2018-10-31,45.395389556884766
2018-11-01,45.737770080566406
2018-11-02,45.76833724975586
2018-11-05,45.915069580078125
2018-11-06,46.39194107055664
2018-11-07,46.54479217529297
2018-11-08,47.00944137573242
2018-11-09,45.98843765258789
2018-11-12,45.82947540283203
2018-11-13,45.9822998046875
2018-11-14,44.99797821044922
2018-11-15,46.300228118896484
2018-11-16,46.12904357910156
2018-11-19,45.09580612182617
2018-11-20,44.380489349365234
2018-11-21,45.156944274902344
2018-11-23,44.50888442993164
2018-11-26,44.75342559814453
2018-11-27,45.09580612182617
2018-11-28,45.847808837890625
2018-11-29,45.36436462402344
2018-11-30,46.55156326293945
2018-12-03,46.4842414855957
2018-12-04,44.5810661315918
2018-12-06,44.146568298339844
2018-12-07,42.80025863647461
2018-12-10,43.27759552001953
2018-12-11,42.87370300292969
2018-12-12,43.308189392089844
2018-12-13,42.80638122558594
2018-12-14,42.13936233520508
2018-12-17,41.58246612548828
2018-12-18,41.67425537109375
2018-12-19,40.74409484863281
2018-12-20,39.87511444091797
2018-12-21,40.083168029785156
2018-12-24,38.944923400878906
2018-12-26,40.205562591552734
2018-12-27,40.93379592895508
2018-12-28,40.8175163269043
2018-12-31,41.40501022338867
2019-01-02,41.215293884277344
2019-01-03,39.55077362060547
2019-01-04,41.28261947631836
2019-01-07,41.49068069458008
2019-01-08,41.68038558959961
2019-01-09,42.365779876708984
2019-01-10,42.7635498046875
2019-01-11,42.537132263183594
2019-01-14,42.610565185546875
2019-01-15,42.83087158203125
2019-01-16,42.849212646484375
2019-01-17,43.681480407714844
2019-01-18,44.691219329833984
2019-01-22,43.858951568603516
2019-01-23,43.53461456298828
2019-01-24,43.44282150268555
2019-01-25,44.21388626098633
2019-01-28,43.99358367919922
2019-01-29,45.0951042175293
2019-01-30,45.731536865234375
2019-01-31,45.89064407348633
2019-02-01,45.48676681518555
2019-02-04,45.46840286254883
2019-02-05,45.60914993286133
2019-02-06,45.86616897583008
2019-02-07,45.54182815551758
2019-02-08,47.010520935058594
2019-02-11,47.21858596801758
2019-02-12,48.23444747924805
2019-02-13,49.22581100463867
2019-02-14,49.23193359375
2019-02-15,50.058067321777344
2019-02-19,49.25029754638672
2019-02-20,49.60521697998047
2019-02-21,49.37247848510742
2019-02-22,49.83796691894531
2019-02-25,49.97883987426758
2019-02-26,50.06459426879883
2019-02-27,50.04621887207031
2019-02-28,49.96046829223633
2019-03-01,50.56682586669922
2019-03-04,50.57907485961914
2019-03-05,50.37696075439453
2019-03-06,50.24834060668945
2019-03-07,49.64809036254883
2019-03-08,49.24386215209961
2019-03-11,50.33409118652344
2019-03-12,50.29732894897461
2019-03-13,50.94656753540039
2019-03-14,50.61582946777344
2019-03-15,50.5545768737793
2019-03-18,51.087440490722656
2019-03-19,50.866943359375
2019-03-20,50.830196380615234
2019-03-21,51.58355712890625
2019-03-22,50.364707946777344
2019-03-25,50.591339111328125
2019-03-26,51.19155502319336
2019-03-27,50.43207931518555
2019-03-28,50.79956817626953
2019-03-29,51.38142395019531
2019-04-01,52.10417175292969
2019-04-02,52.47779083251953
2019-04-03,52.992271423339844
2019-04-04,52.85752868652344
2019-04-05,53.12090301513672
2019-04-08,53.24339294433594
2019-04-09,52.74728012084961
2019-04-10,52.6921501159668
2019-04-11,53.19439697265625
2019-04-12,53.69050979614258
2019-04-15,53.78850555419922
2019-04-16,53.67825698852539
2019-04-17,53.659889221191406
2019-04-18,54.20500564575195
2019-04-22,54.11924743652344
2019-04-23,54.48675537109375
2019-04-24,54.54798126220703
2019-04-25,53.77012634277344
2019-04-26,52.20216751098633
2019-04-29,52.581912994384766
2019-04-30,52.882022857666016
2019-05-01,52.294044494628906
2019-05-02,52.56965637207031
2019-05-03,53.02290344238281
2019-05-06,52.02455139160156
2019-05-07,51.130313873291016
2019-05-08,50.51782989501953
2019-05-09,50.383079528808594
2019-05-10,50.60970687866211
2019-05-13,49.30509948730469
2019-05-14,49.311222076416016
2019-05-15,49.83184051513672
2019-05-16,49.82572555541992
2019-05-17,49.317359924316406
2019-05-20,48.59463119506836
2019-05-21,48.93761444091797
2019-05-22,48.747745513916016
2019-05-23,48.080135345458984
2019-05-24,47.798397064208984
2019-05-28,47.03892517089844
2019-05-29,46.916412353515625
2019-05-30,47.10646057128906
2019-05-31,46.6834602355957
2019-06-03,46.44437026977539
2019-06-04,47.67658233642578
2019-06-05,48.326412200927734
2019-06-06,48.66359329223633
2019-06-07,48.4122428894043
2019-06-10,48.381595611572266
2019-06-11,48.52872848510742
2019-06-12,47.92794418334961
2019-06-13,48.13024139404297
2019-06-14,47.406837463378906
2019-06-17,46.98998260498047
2019-06-18,48.026031494140625
2019-06-19,48.332542419433594
2019-06-20,49.54637908935547
2019-06-21,49.30116653442383
2019-06-24,49.44829559326172
2019-06-25,49.429908752441406
2019-06-26,48.95785903930664
2019-06-27,49.282772064208984
2019-06-28,49.97551345825195
2019-07-01,50.68051528930664
2019-07-02,50.24525833129883
2019-07-03,50.625335693359375
2019-07-05,49.64447021484375
2019-07-08,49.31956100463867
2019-07-09,49.20921325683594
2019-07-10,48.66972732543945
2019-07-11,48.859771728515625
2019-07-12,49.84678268432617
2019-07-15,49.50346374511719
2019-07-16,49.9080810546875
2019-07-17,48.859771728515625
2019-07-18,48.491943359375
2019-07-19,48.13024139404297
2019-07-22,48.42451095581055
2019-07-23,49.92033767700195
2019-07-24,50.423038482666016
2019-07-25,50.147159576416016
2019-07-26,48.09345626831055
2019-07-29,47.1003303527832
2019-07-30,47.081947326660156
2019-07-31,46.62215042114258
2019-08-01,45.2121467590332
2019-08-02,45.14470672607422
2019-08-05,43.164573669433594
2019-08-06,43.78376007080078
2019-08-07,43.612098693847656
2019-08-08,44.04121398925781
2019-08-09,43.219749450683594
2019-08-12,42.324703216552734
2019-08-13,42.91935348510742
2019-08-14,41.27639389038086
2019-08-15,41.27639389038086
2019-08-16,42.257266998291016
2019-08-19,42.96226119995117
2019-08-20,42.91935348510742
2019-08-21,43.06648254394531
2019-08-22,42.75996398925781
2019-08-23,41.91395568847656
2019-08-26,42.38600540161133
2019-08-27,42.31856155395508
2019-08-28,42.69252395629883
2019-08-29,43.37982177734375
2019-08-30,43.50869369506836
2019-09-03,42.35500717163086
2019-09-04,41.09086990356445
2019-09-05,41.79044723510742
2019-09-06,42.01750183105469
2019-09-09,41.735206604003906
2019-09-10,42.10340881347656
2019-09-11,43.3184700012207
2019-09-12,42.944129943847656
2019-09-13,42.96867370605469
2019-09-16,42.649574279785156
2019-09-17,42.37956237792969
2019-09-18,42.76616287231445
2019-09-19,42.213863372802734
2019-09-20,41.839534759521484
2019-09-23,41.698387145996094
2019-09-24,41.078582763671875
2019-09-25,41.630889892578125
2019-09-26,41.716800689697266
2019-09-27,42.0972785949707
2019-09-30,42.072723388671875
2019-10-01,40.673583984375
2019-10-02,39.538299560546875
2019-10-03,40.30537796020508
2019-10-04,40.80857467651367
2019-10-07,40.28083801269531
2019-10-08,39.42170715332031
2019-10-09,39.80830764770508
2019-10-10,40.151954650878906
2019-10-11,41.698387145996094
2019-10-14,41.70452880859375
2019-10-15,42.655704498291016
2019-10-16,42.55751419067383
2019-10-17,43.51482009887695
2019-10-18,43.53324508666992
2019-10-21,44.13462829589844
2019-10-22,44.34329605102539
2019-10-23,44.39237976074219
2019-10-24,43.88304138183594
2019-10-25,41.94999694824219
2019-10-28,42.12181854248047
2019-10-29,42.02976608276367
2019-10-30,42.60047149658203
2019-10-31,42.342742919921875
2019-11-01,44.061004638671875
2019-11-04,45.24535369873047
2019-11-05,45.1103630065918
2019-11-06,44.91398620605469
2019-11-07,44.36168670654297
2019-11-08,44.7237548828125
2019-11-11,44.232818603515625
2019-11-12,44.24509811401367
2019-11-13,43.55780029296875
2019-11-14,43.649845123291016
2019-11-15,43.9566650390625
2019-11-18,43.66211700439453
2019-11-19,43.63142776489258
2019-11-20,43.01776123046875
2019-11-21,43.52711486816406
2019-11-22,43.38597106933594
2019-11-25,43.864627838134766
2019-11-26,44.27577209472656
2019-11-27,44.44776916503906
2019-11-29,44.3310546875
2019-12-02,44.091487884521484
2019-12-03,43.67995071411133
2019-12-04,43.864227294921875
2019-12-05,44.41091537475586
2019-12-06,44.76103973388672
2019-12-09,45.5411491394043
2019-12-10,45.356868743896484
2019-12-11,46.05098342895508
2019-12-12,46.7880973815918
2019-12-13,46.186119079589844
2019-12-16,46.781951904296875
2019-12-17,47.13821792602539
2019-12-18,47.0767936706543
2019-12-19,47.082942962646484
2019-12-20,46.523963928222656
2019-12-23,47.2057991027832
2019-12-24,46.92323303222656
2019-12-26,46.86180877685547
2019-12-27,47.039939880371094
2019-12-30,46.85566329956055
2019-12-31,46.92323303222656
2020-01-02,47.635780334472656
2020-01-03,47.43921661376953
2020-01-06,47.19351577758789
2020-01-07,47.347068786621094
2020-01-08,47.3040771484375
2020-01-09,47.89990234375
2020-01-10,47.91219711303711
2020-01-13,48.40359878540039
2020-01-14,48.121028900146484
2020-01-15,47.91219711303711
2020-01-16,48.0718994140625
2020-01-17,48.39132308959961
2020-01-21,48.02275466918945
2020-01-22,47.703346252441406
2020-01-23,47.66034698486328
2020-01-24,47.242652893066406
2020-01-27,45.835994720458984
2020-01-28,46.087852478027344
2020-01-29,46.25983810424805
2020-01-30,46.8065299987793
2020-01-31,46.02641296386719
2020-02-03,45.93427276611328
2020-02-04,46.98465347290039
2020-02-05,47.64192199707031
2020-02-06,47.807762145996094
2020-02-07,48.538734436035156
2020-02-10,48.735286712646484
2020-02-11,48.77214813232422
2020-02-12,48.52644729614258
2020-02-13,47.445350646972656
2020-02-14,47.79547119140625
2020-02-18,47.69719696044922
2020-02-19,47.211936950683594
2020-02-20,47.16893005371094
2020-02-21,46.56696701049805
2020-02-24,44.564483642578125
2020-02-25,43.170108795166016
2020-02-26,43.458805084228516
2020-02-27,43.219017028808594
2020-02-28,42.52421951293945
2020-03-02,43.440364837646484
2020-03-03,42.65947723388672
2020-03-04,44.3134765625
2020-03-05,41.90934753417969
2020-03-06,41.07927322387695
2020-03-09,38.18939971923828
2020-03-10,38.404605865478516
2020-03-11,36.54155731201172
2020-03-12,34.266544342041016
2020-03-13,36.726016998291016
2020-03-16,31.874717712402344
2020-03-17,32.37889862060547
2020-03-18,27.705915451049805
