Date,ADS
2017-04-17,164.71824645996094
2017-04-18,164.3660430908203
2017-04-19,166.18922424316406
2017-04-20,179.98773193359375
2017-04-21,179.2210693359375
2017-04-24,180.16030883789062
2017-04-25,181.63829040527344
2017-04-26,181.16864013671875
2017-04-27,179.93247985839844
2017-04-28,172.39788818359375
2017-05-01,175.05674743652344
2017-05-02,176.72801208496094
2017-05-03,175.60226440429688
2017-05-04,175.19480895996094
2017-05-05,176.44483947753906
2017-05-08,177.7362518310547
2017-05-09,179.70452880859375
2017-05-10,178.5650177001953
2017-05-11,173.7624969482422
2017-05-12,168.48248291015625
2017-05-15,169.43743896484375
2017-05-16,169.58279418945312
2017-05-17,164.8286895751953
2017-05-18,162.38595581054688
2017-05-19,162.73886108398438
2017-05-22,164.88412475585938
2017-05-23,163.45852661132812
2017-05-24,164.49655151367188
2017-05-25,169.97030639648438
2017-05-26,168.87693786621094
2017-05-30,167.5690460205078
2017-05-31,166.86318969726562
2017-06-01,167.2230987548828
2017-06-02,164.58653259277344
2017-06-05,163.6661376953125
2017-06-06,166.2611083984375
2017-06-07,164.8633575439453
2017-06-08,167.47219848632812
2017-06-09,167.02236938476562
2017-06-12,169.119140625
2017-06-13,170.43394470214844
2017-06-14,168.3717803955078
2017-06-15,173.02894592285156
2017-06-16,176.39212036132812
2017-06-19,178.1290740966797
2017-06-20,178.6065216064453
2017-06-21,179.18777465820312
2017-06-22,179.69296264648438
2017-06-23,180.78628540039062
2017-06-26,180.55108642578125
2017-06-27,179.89366149902344
2017-06-28,181.72052001953125
2017-06-29,178.62034606933594
2017-06-30,177.63079833984375
2017-07-03,178.6964569091797
2017-07-05,179.42311096191406
2017-07-06,175.99769592285156
2017-07-07,177.27096557617188
2017-07-10,177.1809844970703
2017-07-11,179.45077514648438
2017-07-12,180.108154296875
2017-07-13,183.0837860107422
2017-07-14,182.78622436523438
2017-07-17,181.35379028320312
2017-07-18,181.30531311035156
2017-07-19,182.36416625976562
2017-07-20,165.12631225585938
2017-07-21,163.68692016601562
2017-07-24,166.18505859375
2017-07-25,167.51368713378906
2017-07-26,165.22311401367188
2017-07-27,166.5725860595703
2017-07-28,166.80787658691406
2017-07-31,167.07078552246094
2017-08-01,165.99130249023438
2017-08-02,166.3857879638672
2017-08-03,166.07437133789062
2017-08-04,165.57611083984375
2017-08-07,165.36846923828125
2017-08-08,162.9326171875
2017-08-09,160.84971618652344
2017-08-10,154.11526489257812
2017-08-11,154.4134063720703
2017-08-14,154.25399780273438
2017-08-15,157.05593872070312
2017-08-16,158.56094360351562
2017-08-17,154.67703247070312
2017-08-18,153.46324157714844
2017-08-21,153.38006591796875
2017-08-22,154.57992553710938
2017-08-23,153.1581573486328
2017-08-24,154.5938262939453
2017-08-25,153.9834747314453
2017-08-28,155.13479614257812
2017-08-29,155.10702514648438
2017-08-30,156.1127166748047
2017-08-31,156.3970489501953
2017-09-01,156.1751251220703
2017-09-05,152.2357177734375
2017-09-06,152.84603881835938
2017-09-07,149.84295654296875
2017-09-08,148.64312744140625
2017-09-11,152.02072143554688
2017-09-12,153.6991424560547
2017-09-13,154.28860473632812
2017-09-14,151.79881286621094
2017-09-15,149.80824279785156
2017-09-18,150.56419372558594
2017-09-19,149.1493682861328
2017-09-20,145.9451904296875
2017-09-21,149.676513671875
2017-09-22,150.33534240722656
2017-09-25,150.7722930908203
2017-09-26,151.84039306640625
2017-09-27,152.4853973388672
2017-09-28,153.0055389404297
2017-09-29,153.6575164794922
2017-10-02,155.14866638183594
2017-10-03,156.57044982910156
2017-10-04,156.5426788330078
2017-10-05,157.22935485839844
2017-10-06,156.89639282226562
2017-10-09,156.89639282226562
2017-10-10,157.1529998779297
2017-10-11,155.91156005859375
2017-10-12,152.6796112060547
2017-10-13,160.114501953125
2017-10-16,158.66500854492188
2017-10-17,157.3957977294922
2017-10-18,158.39454650878906
2017-10-19,161.46002197265625
2017-10-20,166.0166778564453
2017-10-23,165.9888916015625
2017-10-24,166.31492614746094
2017-10-25,163.5545654296875
2017-10-26,161.3144073486328
2017-10-27,160.7872772216797
2017-10-30,155.68267822265625
2017-10-31,155.16952514648438
2017-11-01,156.88255310058594
2017-11-02,156.91026306152344
2017-11-03,156.45947265625
2017-11-06,159.99664306640625
2017-11-07,159.32386779785156
2017-11-08,159.24757385253906
2017-11-09,158.06849670410156
2017-11-10,156.36239624023438
2017-11-13,155.8549346923828
2017-11-14,157.22433471679688
2017-11-15,156.12600708007812
2017-11-16,156.640380859375
2017-11-17,155.95913696289062
2017-11-20,156.18161010742188
2017-11-21,155.60467529296875
2017-11-22,154.19349670410156
2017-11-24,154.3394775390625
2017-11-27,153.9432373046875
2017-11-28,156.83509826660156
2017-11-29,162.1182861328125
2017-11-30,166.33099365234375
2017-12-01,162.6883087158203
2017-12-04,165.5662841796875
2017-12-05,161.62474060058594
2017-12-06,159.78948974609375
2017-12-07,161.5899658203125
2017-12-08,162.00709533691406
2017-12-11,162.86212158203125
2017-12-12,165.68443298339844
2017-12-13,162.66744995117188
2017-12-14,164.25941467285156
2017-12-15,166.70635986328125
2017-12-18,171.85748291015625
2017-12-19,170.20997619628906
2017-12-20,171.8087921142578
2017-12-21,173.6371307373047
2017-12-22,175.17343139648438
2017-12-26,174.2349395751953
2017-12-27,174.08204650878906
2017-12-28,174.72845458984375
2017-12-29,176.209228515625
2018-01-02,177.49526977539062
2018-01-03,180.79029846191406
2018-01-04,183.55706787109375
2018-01-05,184.05055236816406
2018-01-08,183.03565979003906
2018-01-09,186.27511596679688
2018-01-10,189.14608764648438
2018-01-11,190.209716796875
2018-01-12,192.12136840820312
2018-01-16,179.39996337890625
2018-01-17,179.53207397460938
2018-01-18,177.91928100585938
2018-01-19,182.0068359375
2018-01-22,182.02767944335938
2018-01-23,181.2838592529297
2018-01-24,180.3871307373047
2018-01-25,175.77122497558594
2018-01-26,182.02767944335938
2018-01-29,178.31552124023438
2018-01-30,176.98085021972656
2018-01-31,178.41976928710938
2018-02-01,178.7326202392578
2018-02-02,173.72747802734375
2018-02-05,165.9903564453125
2018-02-06,167.86032104492188
2018-02-07,171.53074645996094
2018-02-08,167.25552368164062
2018-02-09,167.30426025390625
2018-02-12,172.6012725830078
2018-02-13,171.5840301513672
2018-02-14,174.22474670410156
2018-02-15,167.67520141601562
2018-02-16,170.48321533203125
2018-02-20,170.40650939941406
2018-02-21,166.93666076660156
2018-02-22,166.40013122558594
2018-02-23,168.67855834960938
2018-02-26,171.16598510742188
2018-02-27,168.88758850097656
2018-02-28,167.8911895751953
2018-03-01,163.9823760986328
2018-03-02,162.14988708496094
2018-03-05,161.48797607421875
2018-03-06,163.80120849609375
2018-03-07,164.00326538085938
2018-03-08,164.5537872314453
2018-03-09,166.657958984375
2018-03-12,165.87062072753906
2018-03-13,162.08718872070312
2018-03-14,160.48468017578125
2018-03-15,159.0284423828125
2018-03-16,159.6206817626953
2018-03-19,160.15020751953125
2018-03-20,158.63819885253906
2018-03-21,158.01116943359375
2018-03-22,153.544921875
2018-03-23,149.81033325195312
2018-03-26,154.8548583984375
2018-03-27,152.67396545410156
2018-03-28,154.61097717285156
2018-03-29,148.312255859375
2018-04-02,144.9260711669922
2018-04-03,143.67184448242188
2018-04-04,144.55673217773438
2018-04-05,146.270751953125
2018-04-06,143.35829162597656
2018-04-09,143.7554473876953
2018-04-10,146.63311767578125
2018-04-11,143.44192504882812
2018-04-12,144.89117431640625
2018-04-13,143.5185546875
2018-04-16,146.70277404785156
2018-04-17,147.42037963867188
2018-04-18,148.8348388671875
2018-04-19,147.4761199951172
2018-04-20,145.84573364257812
2018-04-23,144.77972412109375
2018-04-24,143.0935516357422
2018-04-25,142.20864868164062
2018-04-26,142.11111450195312
2018-04-27,142.47340393066406
2018-04-30,141.47702026367188
2018-05-01,141.65122985839844
2018-05-02,138.8293914794922
2018-05-03,135.61727905273438
2018-05-04,137.27560424804688
2018-05-07,138.724853515625
2018-05-08,140.57125854492188
2018-05-09,142.0553741455078
2018-05-10,143.99929809570312
2018-05-11,145.3617706298828
2018-05-14,146.33990478515625
2018-05-15,145.22903442382812
2018-05-16,146.50059509277344
2018-05-17,147.12245178222656
2018-05-18,146.78709411621094
2018-05-21,148.60366821289062
2018-05-22,148.63856506347656
2018-05-23,150.07791137695312
2018-05-24,149.44908142089844
2018-05-25,148.9110870361328
2018-05-29,146.64735412597656
2018-05-30,149.02992248535156
2018-05-31,147.297119140625
2018-06-01,146.65435791015625
2018-06-04,148.12857055664062
2018-06-05,150.9652099609375
2018-06-06,155.33901977539062
2018-06-07,154.1093292236328
2018-06-08,155.3739471435547
2018-06-11,155.24124145507812
2018-06-12,156.8760986328125
2018-06-13,156.66651916503906
2018-06-14,158.2315673828125
2018-06-15,162.32583618164062
2018-06-18,163.1223907470703
2018-06-19,163.8350830078125
2018-06-20,165.35821533203125
2018-06-21,165.29530334472656
2018-06-22,165.32322692871094
2018-06-25,164.0097198486328
2018-06-26,162.16519165039062
2018-06-27,160.59312438964844
2018-06-28,164.58262634277344
2018-06-29,162.93374633789062
2018-07-02,165.20448303222656
2018-07-03,164.35911560058594
2018-07-05,166.29440307617188
2018-07-06,168.10397338867188
2018-07-09,170.59832763671875
2018-07-10,170.0323944091797
2018-07-11,169.25686645507812
2018-07-12,170.59133911132812
2018-07-13,170.13021850585938
2018-07-16,152.99136352539062
2018-07-17,157.51193237304688
2018-07-18,158.0080108642578
2018-07-19,158.73463439941406
2018-07-20,162.84991455078125
2018-07-23,163.052490234375
2018-07-24,162.45166015625
2018-07-25,165.02980041503906
2018-07-26,163.59747314453125
2018-07-27,158.83946228027344
2018-07-30,157.26036071777344
2018-07-31,157.12063598632812
2018-08-01,157.58880615234375
2018-08-02,157.267333984375
2018-08-03,159.0141143798828
2018-08-06,159.2376708984375
2018-08-07,160.68397521972656
2018-08-08,161.05426025390625
2018-08-09,161.1241455078125
2018-08-10,159.412353515625
2018-08-13,159.2512664794922
2018-08-14,162.10205078125
2018-08-15,161.5417022705078
2018-08-16,164.59556579589844
2018-08-17,166.72494506835938
2018-08-20,168.3218994140625
2018-08-21,168.7211456298828
2018-08-22,168.33592224121094
2018-08-23,166.03848266601562
2018-08-24,165.9544219970703
2018-08-27,167.39735412597656
2018-08-28,167.11712646484375
2018-08-29,168.74217224121094
2018-08-30,167.53741455078125
2018-08-31,167.11013793945312
2018-09-04,165.9334259033203
2018-09-05,167.29928588867188
2018-09-06,166.68988037109375
2018-09-07,165.96844482421875
2018-09-10,166.3887176513672
2018-09-11,166.5148468017578
2018-09-12,170.58432006835938
2018-09-13,170.45826721191406
2018-09-14,169.14144897460938
2018-09-17,172.3914794921875
2018-09-18,172.90980529785156
2018-09-19,173.35804748535156
2018-09-20,173.56822204589844
2018-09-21,174.1915740966797
2018-09-24,171.48085021972656
2018-09-25,170.255126953125
2018-09-26,167.55145263671875
2018-09-27,165.47116088867188
2018-09-28,165.4150848388672
2018-10-01,166.59181213378906
2018-10-02,163.57997131347656
2018-10-03,166.0034942626953
2018-10-04,165.0088348388672
2018-10-05,162.03201293945312
2018-10-08,160.6941375732422
2018-10-09,159.18125915527344
2018-10-10,154.58633422851562
2018-10-11,148.2754364013672
2018-10-12,149.55723571777344
2018-10-15,147.329833984375
2018-10-16,149.22799682617188
2018-10-17,148.1143035888672
2018-10-18,156.2743682861328
2018-10-19,151.42037963867188
2018-10-22,145.6627655029297
2018-10-23,143.92572021484375
2018-10-24,139.3378143310547
2018-10-25,141.950439453125
2018-10-26,139.42189025878906
2018-10-29,140.50755310058594
2018-10-30,141.1940155029297
2018-10-31,144.41603088378906
2018-11-01,145.35462951660156
2018-11-02,143.4774169921875
2018-11-05,144.23391723632812
2018-11-06,145.36865234375
2018-11-07,149.07391357421875
2018-11-08,149.13690185546875
2018-11-09,145.8729248046875
2018-11-12,142.67897033691406
2018-11-13,144.1820526123047
2018-11-14,140.29783630371094
2018-11-15,139.00537109375
2018-11-16,139.10372924804688
2018-11-19,135.5495147705078
2018-11-20,135.21945190429688
2018-11-21,137.67083740234375
2018-11-23,136.81387329101562
2018-11-26,141.14768981933594
2018-11-27,136.13253784179688
2018-11-28,140.1783905029297
2018-11-29,138.16249084472656
2018-11-30,140.7333221435547
2018-12-03,139.81309509277344
2018-12-04,132.65560913085938
2018-12-06,131.4475555419922
2018-12-07,126.7414321899414
2018-12-10,125.73703002929688
2018-12-11,125.14698028564453
2018-12-12,125.9898681640625
2018-12-13,123.2645263671875
2018-12-14,121.64200592041016
2018-12-17,113.21317291259766
2018-12-18,112.58100128173828
2018-12-19,111.50633239746094
2018-12-20,108.36659240722656
2018-12-21,104.7000503540039
2018-12-24,101.46898651123047
2018-12-26,106.54035949707031
2018-12-27,106.68785095214844
2018-12-28,105.2338638305664
2018-12-31,105.41648864746094
2019-01-02,109.13922119140625
2019-01-03,106.37879180908203
2019-01-04,113.57841491699219
2019-01-07,113.57138061523438
2019-01-08,115.54513549804688
2019-01-09,118.07378387451172
2019-01-10,117.46270751953125
2019-01-11,117.63127136230469
2019-01-14,118.10187530517578
2019-01-15,117.72964477539062
2019-01-16,118.52334594726562
2019-01-17,119.19059753417969
2019-01-18,121.17842864990234
2019-01-22,119.89300537109375
2019-01-23,122.02130126953125
2019-01-24,122.66048431396484
2019-01-25,124.82390594482422
2019-01-28,125.5614013671875
2019-01-29,124.89413452148438
2019-01-30,126.123291015625
2019-01-31,124.73956298828125
2019-02-01,127.36656188964844
2019-02-04,127.15587615966797
2019-02-05,127.4930191040039
2019-02-06,126.34806823730469
2019-02-07,113.92259979248047
2019-02-08,115.41869354248047
2019-02-11,115.97359466552734
2019-02-12,118.73406982421875
2019-02-13,118.99390411376953
2019-02-14,117.28006744384766
2019-02-15,121.66307830810547
2019-02-19,122.80094909667969
2019-02-20,122.2511215209961
2019-02-21,120.58040618896484
2019-02-22,122.7022705078125
2019-02-25,122.86438751220703
2019-02-26,123.04769897460938
2019-02-27,122.14534759521484
2019-02-28,121.95502471923828
2019-03-01,122.37095642089844
2019-03-04,121.52500915527344
2019-03-05,120.67200469970703
2019-03-06,118.70526885986328
2019-03-07,116.76665496826172
2019-03-08,117.26715087890625
2019-03-11,119.13526916503906
2019-03-12,118.36686706542969
2019-03-13,120.58040618896484
2019-03-14,119.62165069580078
2019-03-15,121.53910827636719
2019-03-18,121.09500885009766
2019-03-19,121.19371032714844
2019-03-20,118.71228790283203
2019-03-21,120.8412094116211
2019-03-22,116.00531005859375
2019-03-25,115.68807983398438
2019-03-26,119.8261489868164
2019-03-27,120.58740997314453
2019-03-28,121.52500915527344
2019-03-29,123.350830078125
2019-04-01,124.15444946289062
2019-04-02,123.73851776123047
2019-04-03,126.52304077148438
2019-04-04,126.76980590820312
2019-04-05,124.85236358642578
2019-04-08,125.72642517089844
2019-04-09,124.92280578613281
2019-04-10,124.40115356445312
2019-04-11,123.8865737915039
2019-04-12,127.54522705078125
2019-04-15,115.6387710571289
2019-04-16,115.27921295166016
2019-04-17,116.0194091796875
2019-04-18,114.62362670898438
2019-04-22,113.3194580078125
2019-04-23,114.91972351074219
2019-04-24,116.17446899414062
2019-04-25,108.54700469970703
2019-04-26,110.5208740234375
2019-04-29,111.43022918701172
2019-04-30,112.86128997802734
2019-05-01,110.37281036376953
2019-05-02,108.99818420410156
2019-05-03,110.36579132080078
2019-05-06,108.60344696044922
2019-05-07,106.38285064697266
2019-05-08,105.72726440429688
2019-05-09,104.26801300048828
2019-05-10,105.02937316894531
2019-05-13,100.75342559814453
2019-05-14,102.55156707763672
2019-05-15,102.98345184326172
2019-05-16,104.5833740234375
2019-05-17,103.11087799072266
2019-05-20,101.31270599365234
2019-05-21,103.94622039794922
2019-05-22,102.69318389892578
2019-05-23,100.47733306884766
2019-05-24,101.47554779052734
2019-05-28,100.57643127441406
2019-05-29,100.5693588256836
2019-05-30,99.57119750976562
2019-05-31,97.34117126464844
2019-06-03,96.70404052734375
2019-06-04,101.0436782836914
2019-06-05,99.7481689453125
2019-06-06,100.64724731445312
2019-06-07,101.10738372802734
2019-06-10,96.52706146240234
2019-06-11,97.51107025146484
2019-06-12,97.4615249633789
2019-06-13,99.38003540039062
2019-06-14,98.96943664550781
2019-06-17,97.66683959960938
2019-06-18,97.34825134277344
2019-06-19,96.94474792480469
2019-06-20,97.82965850830078
2019-06-21,97.07215118408203
2019-06-24,95.19611358642578
2019-06-25,95.16072845458984
2019-06-26,95.84036254882812
2019-06-27,97.19959259033203
2019-06-28,99.20304870605469
2019-07-01,101.0649185180664
2019-07-02,103.64888763427734
2019-07-03,103.93207550048828
2019-07-05,104.95147705078125
2019-07-08,103.86125946044922
2019-07-09,104.7815933227539
2019-07-10,104.73201751708984
2019-07-11,104.75328063964844
2019-07-12,105.90718078613281
2019-07-15,106.20453643798828
2019-07-16,106.72132110595703
2019-07-17,106.71424865722656
2019-07-18,111.85387420654297
2019-07-19,107.29475402832031
2019-07-22,108.13011169433594
2019-07-23,109.78669738769531
2019-07-24,111.38661193847656
2019-07-25,110.89105987548828
2019-07-26,112.46977996826172
2019-07-29,111.53529357910156
2019-07-30,111.69104766845703
2019-07-31,111.08928680419922
2019-08-01,110.46630859375
2019-08-02,110.26807403564453
2019-08-05,107.69827270507812
2019-08-06,108.65399169921875
2019-08-07,108.46287536621094
2019-08-08,109.92827606201172
2019-08-09,108.82390594482422
2019-08-12,106.19039154052734
2019-08-13,107.917724609375
2019-08-14,106.26825714111328
2019-08-15,107.96019744873047
2019-08-16,98.18362426757812
2019-08-19,96.66155242919922
2019-08-20,92.56261444091797
2019-08-21,97.74468994140625
2019-08-22,95.9465560913086
2019-08-23,92.4422607421875
2019-08-26,90.2405776977539
2019-08-27,86.42481231689453
2019-08-28,86.53807067871094
2019-08-29,86.89911651611328
2019-08-30,87.04071807861328
2019-09-03,86.84859466552734
2019-09-04,87.75939178466797
2019-09-05,90.36380004882812
2019-09-06,89.63088989257812
2019-09-09,91.81541442871094
2019-09-10,94.12805938720703
2019-09-11,96.32683563232422
2019-09-12,95.84297180175781
2019-09-13,95.15988159179688
2019-09-16,94.60481262207031
2019-09-17,93.50899505615234
2019-09-18,93.1531982421875
2019-09-19,93.01799774169922
2019-09-20,92.64086151123047
