Date,FIS
2016-02-25,50.11919403076172
2016-02-26,49.66008377075195
2016-02-29,48.62497329711914
2016-03-01,50.0858154296875
2016-03-02,50.019020080566406
2016-03-03,50.36128234863281
2016-03-04,50.76197814941406
2016-03-07,50.144229888916016
2016-03-08,49.401309967041016
2016-03-09,50.102500915527344
2016-03-10,51.388038635253906
2016-03-11,52.43150329589844
2016-03-14,52.42314910888672
2016-03-15,52.330928802490234
2016-03-16,52.607566833496094
2016-03-17,52.85903549194336
2016-03-18,52.423152923583984
2016-03-21,52.599178314208984
2016-03-22,52.347713470458984
2016-03-23,52.716529846191406
2016-03-24,52.49020767211914
2016-03-28,52.32255935668945
2016-03-29,52.74167251586914
2016-03-30,52.95961380004883
2016-03-31,53.0685920715332
2016-04-01,54.49357986450195
2016-04-04,53.93196105957031
2016-04-05,53.17755126953125
2016-04-06,54.06607437133789
2016-04-07,53.55476379394531
2016-04-08,53.63020706176758
2016-04-11,53.739173889160156
2016-04-12,53.67210006713867
2016-04-13,53.88166809082031
2016-04-14,53.80623245239258
2016-04-15,53.697269439697266
2016-04-18,54.49357986450195
2016-04-19,54.895938873291016
2016-04-20,55.70063781738281
2016-04-21,54.686370849609375
2016-04-22,54.686370849609375
2016-04-25,55.07196044921875
2016-04-26,55.323448181152344
2016-04-27,55.65872573852539
2016-04-28,55.04682159423828
2016-04-29,55.15580368041992
2016-05-02,56.31254577636719
2016-05-03,59.757694244384766
2016-05-04,59.556522369384766
2016-05-05,59.00328826904297
2016-05-06,59.72417068481445
2016-05-09,60.118133544921875
2016-05-10,61.903568267822266
2016-05-11,61.551517486572266
2016-05-12,60.16004943847656
2016-05-13,60.61268615722656
2016-05-16,61.01506042480469
2016-05-17,60.461814880371094
2016-05-18,60.67975997924805
2016-05-19,60.864173889160156
2016-05-20,61.17430877685547
2016-05-23,60.80548095703125
2016-05-24,61.953895568847656
2016-05-25,61.761070251464844
2016-05-26,62.0544548034668
2016-05-27,62.372982025146484
2016-05-31,62.255653381347656
2016-06-01,62.6328125
2016-06-02,63.186065673828125
2016-06-03,62.85915756225586
2016-06-06,63.102256774902344
2016-06-07,63.24474334716797
2016-06-08,63.186065673828125
2016-06-09,62.98490905761719
2016-06-10,62.31431198120117
2016-06-13,61.55989074707031
2016-06-14,62.03938293457031
2016-06-15,61.93002700805664
2016-06-16,62.04779052734375
2016-06-17,61.23184585571289
2016-06-20,61.315940856933594
2016-06-21,61.65242004394531
2016-06-22,61.517822265625
2016-06-23,62.17399215698242
2016-06-24,59.448463439941406
2016-06-27,57.5052490234375
2016-06-28,59.75969696044922
2016-06-29,60.9458122253418
2016-06-30,61.98048782348633
2016-07-01,62.6702880859375
2016-07-05,62.762821197509766
2016-07-06,62.46001052856445
2016-07-07,62.888999938964844
2016-07-08,63.95732879638672
2016-07-11,63.94052505493164
2016-07-12,64.73126220703125
2016-07-13,64.89108276367188
2016-07-14,64.6807861328125
2016-07-15,64.38634490966797
2016-07-18,64.67237091064453
2016-07-19,64.90792083740234
2016-07-20,65.61453247070312
2016-07-21,65.47154235839844
2016-07-22,65.59771728515625
2016-07-25,65.53041076660156
2016-07-26,68.00357818603516
2016-07-27,67.96153259277344
2016-07-28,67.59981536865234
2016-07-29,66.9015884399414
2016-08-01,66.62398529052734
2016-08-02,66.00992584228516
2016-08-03,65.74071502685547
2016-08-04,65.79962158203125
2016-08-05,66.64923095703125
2016-08-08,66.80066680908203
2016-08-09,67.06983184814453
2016-08-10,67.17079162597656
2016-08-11,67.71757507324219
2016-08-12,67.33061981201172
2016-08-15,67.3726577758789
2016-08-16,66.36321258544922
2016-08-17,66.5819320678711
2016-08-18,66.65762329101562
2016-08-19,66.6912841796875
2016-08-22,66.88477325439453
2016-08-23,67.35585021972656
2016-08-24,66.92682647705078
2016-08-25,66.96891021728516
2016-08-26,66.89317321777344
2016-08-29,66.7754135131836
2016-08-30,66.89317321777344
2016-08-31,66.73336791992188
2016-09-01,66.99413299560547
2016-09-02,67.66708374023438
2016-09-06,67.64185333251953
2016-09-07,67.33903503417969
2016-09-08,66.67445373535156
2016-09-09,65.10982513427734
2016-09-12,65.65660858154297
2016-09-13,64.51254272460938
2016-09-14,64.20024108886719
2016-09-15,64.69825744628906
2016-09-16,63.38150405883789
2016-09-19,64.06519317626953
2016-09-20,64.63069915771484
2016-09-21,65.09495544433594
2016-09-22,65.43256378173828
2016-09-23,65.06118774414062
2016-09-26,64.88397216796875
2016-09-27,65.61827850341797
2016-09-28,65.18780517578125
2016-09-29,64.8586196899414
2016-09-30,65.01899719238281
2016-10-03,64.9177017211914
2016-10-04,64.53785705566406
2016-10-05,64.88397216796875
2016-10-06,66.07408905029297
2016-10-07,65.52543640136719
2016-10-10,65.3397216796875
2016-10-11,64.56320190429688
2016-10-12,65.1540298461914
2016-10-13,64.42813110351562
2016-10-14,64.57160949707031
2016-10-17,63.98921585083008
2016-10-18,64.10738372802734
2016-10-19,64.4197006225586
2016-10-20,63.55031204223633
2016-10-21,63.313968658447266
2016-10-24,64.06519317626953
2016-10-25,63.7782096862793
2016-10-26,63.43213653564453
2016-10-27,62.53742218017578
2016-10-28,62.77376174926758
2016-10-31,62.393890380859375
2016-11-01,64.8670654296875
2016-11-02,63.34771728515625
2016-11-03,63.28017807006836
2016-11-04,63.660037994384766
2016-11-07,64.57160949707031
2016-11-08,64.65606689453125
2016-11-09,64.90928649902344
2016-11-10,65.035888671875
2016-11-11,64.4197006225586
2016-11-14,63.46586990356445
2016-11-15,63.08604431152344
2016-11-16,63.389923095703125
2016-11-17,64.03987121582031
2016-11-18,65.09495544433594
2016-11-21,65.44103240966797
2016-11-22,65.53387451171875
2016-11-23,66.68181610107422
2016-11-25,66.47925567626953
2016-11-28,66.40325164794922
2016-11-29,66.59741973876953
2016-11-30,65.1540298461914
2016-12-01,63.92168426513672
2016-12-02,63.30553436279297
2016-12-05,63.54185104370117
2016-12-06,63.73600769042969
2016-12-07,63.82886505126953
2016-12-08,63.40681838989258
2016-12-09,63.7782096862793
2016-12-12,63.96391677856445
2016-12-13,63.59251403808594
2016-12-14,64.3039779663086
2016-12-15,65.51519012451172
2016-12-16,64.91382598876953
2016-12-19,64.43950653076172
2016-12-20,64.7613525390625
2016-12-21,64.95616912841797
2016-12-22,64.20234680175781
2016-12-23,64.38866424560547
2016-12-27,64.93925476074219
2016-12-28,64.8630142211914
2016-12-29,65.2187271118164
2016-12-30,64.06682586669922
2017-01-03,65.20183563232422
2017-01-04,66.26901245117188
2017-01-05,66.10810089111328
2017-01-06,66.8195571899414
2017-01-09,66.0996322631836
2017-01-10,65.7692642211914
2017-01-11,65.549072265625
2017-01-12,65.2611312866211
2017-01-13,65.53213500976562
2017-01-17,66.65861511230469
2017-01-18,67.3023452758789
2017-01-19,67.03977966308594
2017-01-20,67.58187103271484
2017-01-23,67.81902313232422
2017-01-24,67.7851333618164
2017-01-25,67.65813446044922
2017-01-26,67.38704681396484
2017-01-27,67.59880065917969
2017-01-30,67.4209213256836
2017-01-31,67.26847076416016
2017-02-01,66.92967224121094
2017-02-02,66.96355438232422
2017-02-03,67.25153350830078
2017-02-06,67.20919799804688
2017-02-07,65.47283935546875
2017-02-08,67.62420654296875
2017-02-09,68.39498901367188
2017-02-10,68.14934539794922
2017-02-13,68.53050231933594
2017-02-14,68.18321228027344
2017-02-15,68.95398712158203
2017-02-16,69.216552734375
2017-02-17,69.49609375
2017-02-21,69.59772491455078
2017-02-22,70.14825439453125
2017-02-23,70.376953125
2017-02-24,71.01221466064453
2017-02-27,69.98731231689453
2017-02-28,69.68242645263672
2017-03-01,70.31768035888672
2017-03-02,69.68242645263672
2017-03-03,70.25835418701172
2017-03-06,70.04662322998047
2017-03-07,69.99579620361328
2017-03-08,69.64006805419922
2017-03-09,69.43678283691406
2017-03-10,69.64852905273438
2017-03-13,70.06359100341797
2017-03-14,69.84334564208984
2017-03-15,70.14083862304688
2017-03-16,69.65632629394531
2017-03-17,69.55433654785156
2017-03-20,68.86587524414062
2017-03-21,68.0413818359375
2017-03-22,67.91386413574219
2017-03-23,67.84587097167969
2017-03-24,68.10087585449219
2017-03-27,68.34737396240234
2017-03-28,68.24536895751953
2017-03-29,68.02437591552734
2017-03-30,68.0413818359375
2017-03-31,67.6758804321289
2017-04-03,67.52291107177734
2017-04-04,67.25938415527344
2017-04-05,67.57389068603516
2017-04-06,67.65886688232422
2017-04-07,67.88837432861328
2017-04-10,68.4578628540039
2017-04-11,68.06687927246094
2017-04-12,68.44087219238281
2017-04-13,68.13487243652344
2017-04-17,68.53436279296875
2017-04-18,68.63638305664062
2017-04-19,68.55136108398438
2017-04-20,69.3333511352539
2017-04-21,70.14936065673828
2017-04-24,70.82083129882812
2017-04-25,71.27985382080078
2017-04-26,71.29683685302734
2017-04-27,71.47531127929688
2017-04-28,71.56031799316406
2017-05-01,71.75582122802734
2017-05-02,70.76984405517578
2017-05-03,70.53182983398438
2017-05-04,70.99082946777344
2017-05-05,70.59131622314453
2017-05-08,70.83782958984375
2017-05-09,70.67633056640625
2017-05-10,71.04183197021484
2017-05-11,71.05883026123047
2017-05-12,70.64232635498047
2017-05-15,70.89732360839844
2017-05-16,71.21182250976562
2017-05-17,70.42132568359375
2017-05-18,70.38734436035156
2017-05-19,70.71882629394531
2017-05-22,71.42433166503906
2017-05-23,71.1098403930664
2017-05-24,71.35631561279297
2017-05-25,72.5547866821289
2017-05-26,72.4867935180664
2017-05-30,72.49529266357422
2017-05-31,72.9883041381836
2017-06-01,73.7532730102539
2017-06-02,73.66827392578125
2017-06-05,73.56626892089844
2017-06-06,73.31128692626953
2017-06-07,73.56626892089844
2017-06-08,72.49529266357422
2017-06-09,71.91732788085938
2017-06-12,72.18928527832031
2017-06-13,72.87777709960938
2017-06-14,73.1166000366211
2017-06-15,73.37244415283203
2017-06-16,72.65605163574219
2017-06-19,72.55372619628906
2017-06-20,72.62193298339844
2017-06-21,72.4854965209961
2017-06-22,72.3746109008789
2017-06-23,72.3575668334961
2017-06-26,72.40872192382812
2017-06-27,72.68163299560547
2017-06-28,73.32982635498047
2017-06-29,72.33194732666016
2017-06-30,72.83513641357422
2017-07-03,72.8777847290039
2017-07-05,73.44070434570312
2017-07-06,72.96306610107422
2017-07-07,74.01211547851562
2017-07-10,74.45562744140625
2017-07-11,74.89911651611328
2017-07-12,75.5643539428711
2017-07-13,76.11871337890625
2017-07-14,76.4001693725586
2017-07-17,76.44278717041016
2017-07-18,76.63042449951172
2017-07-19,76.64749908447266
2017-07-20,76.59630584716797
2017-07-21,76.75836944580078
2017-07-24,76.86070251464844
2017-07-25,76.50249481201172
2017-07-26,77.34685516357422
2017-07-27,77.65386199951172
2017-07-28,77.46625518798828
2017-07-31,77.79884338378906
2017-08-01,78.35321044921875
2017-08-02,77.81591796875
2017-08-03,77.10803985595703
2017-08-04,77.07393646240234
2017-08-07,77.2274169921875
2017-08-08,76.74983215332031
2017-08-09,76.23811340332031
2017-08-10,76.12725067138672
2017-08-11,76.09312438964844
2017-08-14,77.14215087890625
2017-08-15,77.32125854492188
2017-08-16,77.99501037597656
2017-08-17,76.39163970947266
2017-08-18,76.61338806152344
2017-08-21,77.49182891845703
2017-08-22,78.10589599609375
2017-08-23,77.90119171142578
2017-08-24,77.8244400024414
2017-08-25,77.90119171142578
2017-08-28,78.28500366210938
2017-08-29,78.41293334960938
2017-08-30,78.79671478271484
2017-08-31,79.24874877929688
2017-09-01,78.75407409667969
2017-09-05,78.64320373535156
2017-09-06,78.86495971679688
2017-09-07,78.9161148071289
2017-09-08,78.71995544433594
2017-09-11,79.64958953857422
2017-09-12,79.59840393066406
2017-09-13,78.82230377197266
2017-09-14,78.8051986694336
2017-09-15,78.7196273803711
2017-09-18,80.02865600585938
2017-09-19,79.3698501586914
2017-09-20,79.39552307128906
2017-09-21,79.32705688476562
2017-09-22,79.60940551757812
2017-09-25,79.42119598388672
2017-09-26,79.26721954345703
2017-09-27,79.56664276123047
2017-09-28,79.8575210571289
2017-09-29,79.9002914428711
2017-10-02,79.84896850585938
2017-10-03,79.90887451171875
2017-10-04,80.174072265625
2017-10-05,80.2681884765625
2017-10-06,80.34520721435547
2017-10-09,80.72164154052734
2017-10-10,80.94408416748047
2017-10-11,80.96975708007812
2017-10-12,80.94408416748047
2017-10-13,81.2435073852539
2017-10-16,81.45742797851562
2017-10-17,80.74732208251953
2017-10-18,81.11518096923828
2017-10-19,81.40606689453125
2017-10-20,81.51730346679688
2017-10-23,81.88520812988281
2017-10-24,81.50875854492188
2017-10-25,81.73119354248047
2017-10-26,82.08196258544922
2017-10-27,82.66374969482422
2017-10-30,82.19319915771484
2017-10-31,79.36129760742188
2017-11-01,79.66075134277344
2017-11-02,79.87464141845703
2017-11-03,79.72063446044922
2017-11-06,79.67784881591797
2017-11-07,77.40206909179688
2017-11-08,78.41163635253906
2017-11-09,79.15597534179688
2017-11-10,79.36129760742188
2017-11-13,79.43829345703125
2017-11-14,79.93453216552734
2017-11-15,80.02865600585938
2017-11-16,79.73775482177734
2017-11-17,78.76242065429688
2017-11-20,78.68540954589844
2017-11-21,78.4886245727539
2017-11-22,78.36031341552734
2017-11-24,78.8051986694336
2017-11-27,78.68540954589844
2017-11-28,79.32705688476562
2017-11-29,79.32705688476562
2017-11-30,80.70450592041016
2017-12-01,80.20830535888672
2017-12-04,80.10562896728516
2017-12-05,81.4231948852539
2017-12-06,81.53441619873047
2017-12-07,82.0220718383789
2017-12-08,82.00495147705078
2017-12-11,81.88520812988281
2017-12-12,80.62751770019531
2017-12-13,80.6446304321289
2017-12-14,80.32707977294922
2017-12-15,81.38268280029297
2017-12-18,81.74312591552734
2017-12-19,81.52857971191406
2017-12-20,81.59725189208984
2017-12-21,81.40840911865234
2017-12-22,80.94500732421875
2017-12-26,80.78192901611328
2017-12-27,80.67037963867188
2017-12-28,80.9106674194336
2017-12-29,80.74762725830078
2018-01-02,80.41290283203125
2018-01-03,80.88492584228516
2018-01-04,81.4856948852539
2018-01-05,81.94910430908203
2018-01-08,82.15507507324219
2018-01-09,82.42108917236328
2018-01-10,83.48527526855469
2018-01-11,83.91435241699219
2018-01-12,83.76847839355469
2018-01-16,83.39086151123047
2018-01-17,83.75988006591797
2018-01-18,83.7083969116211
2018-01-19,84.50652313232422
2018-01-22,85.12440490722656
2018-01-23,85.07291412353516
2018-01-24,86.30015563964844
2018-01-25,87.10685729980469
2018-01-26,88.29115295410156
2018-01-29,88.12812042236328
2018-01-30,88.10234069824219
2018-01-31,87.84490966796875
2018-02-01,87.63033294677734
2018-02-02,86.51469421386719
2018-02-05,83.41663360595703
2018-02-06,82.146484375
2018-02-07,83.04759216308594
2018-02-08,79.58905029296875
2018-02-09,81.55430603027344
2018-02-12,81.65729522705078
2018-02-13,82.53266143798828
2018-02-14,82.38677978515625
2018-02-15,82.86734771728516
2018-02-16,83.94869232177734
2018-02-20,83.51960754394531
2018-02-21,83.37367248535156
2018-02-22,84.12891387939453
2018-02-23,85.66510772705078
2018-02-26,85.75090026855469
2018-02-27,84.48075103759766
2018-02-28,83.3994369506836
2018-03-01,82.35244750976562
2018-03-02,83.15914916992188
2018-03-05,85.46768188476562
2018-03-06,84.71247863769531
2018-03-07,84.59232330322266
2018-03-08,85.20165252685547
2018-03-09,86.4803466796875
2018-03-12,86.87516021728516
2018-03-13,86.17140197753906
2018-03-14,86.09417724609375
2018-03-15,86.18025970458984
2018-03-16,86.64517974853516
2018-03-19,86.13723754882812
2018-03-20,86.88623809814453
2018-03-21,86.59354400634766
2018-03-22,83.95903778076172
2018-03-23,81.66893768310547
2018-03-26,82.78815460205078
2018-03-27,81.51396942138672
2018-03-28,82.06497955322266
2018-03-29,82.90869140625
2018-04-02,81.539794921875
2018-04-03,81.78946685791016
2018-04-04,82.6504135131836
2018-04-05,83.90738677978516
2018-04-06,82.24575805664062
2018-04-09,82.6504135131836
2018-04-10,83.364990234375
2018-04-11,82.9431381225586
2018-04-12,83.23587036132812
2018-04-13,82.84844970703125
2018-04-16,83.7610092163086
2018-04-17,84.0365219116211
2018-04-18,83.96766662597656
2018-04-19,83.56301879882812
2018-04-20,82.65901184082031
2018-04-23,82.39212799072266
2018-04-24,81.59146118164062
2018-04-25,81.02322387695312
2018-04-26,81.78946685791016
2018-04-27,81.53117370605469
2018-04-30,81.76364135742188
2018-05-01,85.80147552490234
2018-05-02,84.79414367675781
2018-05-03,85.58621978759766
2018-05-04,86.66239929199219
2018-05-07,87.99685668945312
2018-05-08,88.840576171875
2018-05-09,89.46045684814453
2018-05-10,90.3214111328125
2018-05-11,90.30419921875
2018-05-14,90.14060974121094
2018-05-15,90.14060974121094
2018-05-16,90.26113891601562
2018-05-17,89.3829574584961
2018-05-18,89.64125061035156
2018-05-21,89.92535400390625
2018-05-22,89.10747528076172
2018-05-23,89.42601013183594
2018-05-24,89.36576080322266
2018-05-25,89.07303619384766
2018-05-29,88.14319610595703
2018-05-30,88.90084838867188
2018-05-31,88.0054702758789
2018-06-01,88.86641693115234
2018-06-04,89.33991241455078
2018-06-05,90.1922607421875
2018-06-06,92.06049346923828
2018-06-07,90.80353546142578
2018-06-08,91.38035583496094
2018-06-11,91.13928985595703
2018-06-12,92.26713562011719
2018-06-13,92.20687103271484
2018-06-14,93.0185775756836
2018-06-15,92.77682495117188
2018-06-18,92.62999725341797
2018-06-19,92.73362731933594
2018-06-20,92.39684295654297
2018-06-21,92.73362731933594
2018-06-22,92.94086456298828
2018-06-25,92.03417205810547
2018-06-26,91.61966705322266
2018-06-27,90.54890441894531
2018-06-28,91.28288269042969
2018-06-29,91.55921936035156
2018-07-02,92.13777923583984
2018-07-03,92.05142211914062
2018-07-05,92.8631362915039
2018-07-06,93.57987976074219
2018-07-09,93.45030975341797
2018-07-10,92.94949340820312
2018-07-11,93.02721405029297
2018-07-12,93.73532104492188
2018-07-13,93.37260437011719
2018-07-16,93.00131225585938
2018-07-17,93.55393981933594
2018-07-18,94.09796142578125
2018-07-19,93.88208770751953
2018-07-20,94.03752899169922
2018-07-23,94.41748046875
2018-07-24,93.83893585205078
2018-07-25,94.54698944091797
2018-07-26,94.23614501953125
2018-07-27,92.77682495117188
2018-07-30,90.72160339355469
2018-07-31,89.05500793457031
2018-08-01,88.89957427978516
2018-08-02,89.17588806152344
2018-08-03,89.99623107910156
2018-08-06,90.47981262207031
2018-08-07,90.8079605102539
2018-08-08,91.42106628417969
2018-08-09,92.35367584228516
2018-08-10,92.29320526123047
2018-08-13,91.65421295166016
2018-08-14,92.12913513183594
2018-08-15,91.55059051513672
2018-08-16,91.826904296875
2018-08-17,92.48319244384766
2018-08-20,92.81132507324219
2018-08-21,92.89765930175781
2018-08-22,93.47623443603516
2018-08-23,93.58851623535156
2018-08-24,94.01163482666016
2018-08-27,93.17401885986328
2018-08-28,92.90628051757812
2018-08-29,93.31216430664062
2018-08-30,93.00131225585938
2018-08-31,93.40715026855469
2018-09-04,93.14808654785156
2018-09-05,91.99962615966797
2018-09-06,92.91496276855469
2018-09-07,92.7854232788086
2018-09-10,93.88208770751953
2018-09-11,94.26204681396484
2018-09-12,94.5556411743164
2018-09-13,95.30912780761719
2018-09-14,95.3697509765625
2018-09-17,94.77215576171875
2018-09-18,95.05796813964844
2018-09-19,94.2005615234375
2018-09-20,95.08393859863281
2018-09-21,95.76811981201172
2018-09-24,95.2052001953125
2018-09-25,95.10124969482422
2018-09-26,94.85009765625
2018-09-27,94.2005615234375
2018-09-28,94.46037292480469
2018-10-01,92.82351684570312
2018-10-02,93.11801147460938
2018-10-03,93.54236602783203
2018-10-04,93.21327209472656
2018-10-05,93.68961334228516
2018-10-08,92.91881561279297
2018-10-09,93.36914825439453
2018-10-10,89.05621337890625
2018-10-11,87.6185302734375
2018-10-12,88.66644287109375
2018-10-15,87.661865234375
2018-10-16,90.77967071533203
2018-10-17,90.82295227050781
2018-10-18,90.13008880615234
2018-10-19,89.85298919677734
2018-10-22,90.01752471923828
2018-10-23,89.34199523925781
2018-10-24,87.21151733398438
2018-10-25,89.13414001464844
2018-10-26,87.79176330566406
2018-10-29,85.851806640625
2018-10-30,89.74039459228516
2018-10-31,90.15608215332031
2018-11-01,90.02618408203125
2018-11-02,89.766357421875
2018-11-05,90.04354858398438
2018-11-06,90.64977264404297
2018-11-07,92.96212005615234
2018-11-08,93.2565689086914
2018-11-09,93.0746841430664
2018-11-12,91.53313446044922
2018-11-13,90.76231384277344
2018-11-14,90.51119232177734
2018-11-15,92.51177215576172
2018-11-16,93.41246032714844
2018-11-19,90.36394500732422
2018-11-20,88.72711181640625
2018-11-21,89.5065689086914
2018-11-23,89.42860412597656
2018-11-26,90.40725708007812
2018-11-27,90.17341613769531
2018-11-28,93.49040985107422
2018-11-29,91.67169189453125
2018-11-30,93.49040985107422
2018-12-03,94.50367736816406
2018-12-04,91.90552520751953
2018-12-06,91.61973571777344
2018-12-07,90.60643768310547
2018-12-10,91.52445983886719
2018-12-11,91.65436553955078
2018-12-12,92.44247436523438
2018-12-13,91.94734191894531
2018-12-14,90.85281372070312
2018-12-17,88.65511322021484
2018-12-18,88.22947692871094
2018-12-19,87.76907348632812
2018-12-20,86.11866760253906
2018-12-21,84.9980697631836
2018-12-24,83.24340057373047
2018-12-26,86.37053680419922
2018-12-27,87.5779800415039
2018-12-28,87.5693130493164
2018-12-31,89.08079528808594
2019-01-02,88.1078872680664
2019-01-03,85.39765930175781
2019-01-04,88.41190338134766
2019-01-07,88.96784210205078
2019-01-08,89.63671112060547
2019-01-09,89.21107482910156
2019-01-10,90.19265747070312
2019-01-11,89.93206024169922
2019-01-14,90.04499816894531
2019-01-15,90.95706939697266
2019-01-16,90.05367279052734
2019-01-17,90.52274322509766
2019-01-18,91.93864440917969
2019-01-22,91.50431823730469
2019-01-23,91.98207092285156
2019-01-24,91.34796142578125
2019-01-25,91.58251190185547
2019-01-28,90.59222412109375
2019-01-29,89.98418426513672
2019-01-30,91.66067504882812
2019-01-31,90.80070495605469
2019-02-01,93.1200180053711
2019-02-04,94.65753173828125
2019-02-05,95.46539306640625
2019-02-06,95.29167175292969
2019-02-07,94.39695739746094
2019-02-08,94.6836166381836
2019-02-11,94.77046966552734
2019-02-12,92.55541229248047
2019-02-13,92.76387786865234
2019-02-14,92.33824157714844
2019-02-15,94.62279510498047
2019-02-19,94.43171691894531
2019-02-20,92.99839782714844
2019-02-21,93.05052185058594
2019-02-22,93.02447509765625
2019-02-25,92.76387786865234
2019-02-26,92.78121948242188
2019-02-27,93.12872314453125
2019-02-28,93.94525146484375
2019-03-01,94.15370178222656
2019-03-04,93.22428131103516
2019-03-05,92.85072326660156
2019-03-06,92.59883880615234
2019-03-07,91.77361297607422
2019-03-08,91.82572174072266
2019-03-11,92.98102569580078
2019-03-12,93.26771545410156
2019-03-13,93.46748352050781
2019-03-14,93.92936706542969
2019-03-15,94.88800811767578
2019-03-18,94.22567749023438
