Date,JBL
2016-01-11,18.31979751586914
2016-01-12,18.292085647583008
2016-01-13,18.153505325317383
2016-01-14,18.31979751586914
2016-01-15,17.830163955688477
2016-01-19,17.497573852539062
2016-01-20,17.211183547973633
2016-01-21,17.1834774017334
2016-01-22,17.765491485595703
2016-01-25,17.479103088378906
2016-01-26,18.04264259338379
2016-01-27,17.423675537109375
2016-01-28,17.460622787475586
2016-01-29,18.393705368041992
2016-02-01,18.356754302978516
2016-02-02,17.728538513183594
2016-02-03,18.04264259338379
2016-02-04,18.458375930786133
2016-02-05,18.393705368041992
2016-02-08,18.162744522094727
2016-02-09,17.802444458007812
2016-02-10,17.99645233154297
2016-02-11,17.27288246154785
2016-02-12,17.68105125427246
2016-02-16,18.840621948242188
2016-02-17,18.775680541992188
2016-02-18,19.035425186157227
2016-02-19,19.202402114868164
2016-02-22,19.480693817138672
2016-02-23,19.239505767822266
2016-02-24,19.45287322998047
2016-02-25,19.471424102783203
2016-02-26,19.332277297973633
2016-02-29,19.341552734375
2016-03-01,19.814653396606445
2016-03-02,19.96307373046875
2016-03-03,20.222814559936523
2016-03-04,20.15787696838379
2016-03-07,20.36196517944336
2016-03-08,19.480693817138672
2016-03-09,19.694053649902344
2016-03-10,19.666229248046875
2016-03-11,20.14860725402832
2016-03-14,20.037288665771484
2016-03-15,19.861042022705078
2016-03-16,20.37124252319336
2016-03-17,18.209810256958008
2016-03-18,18.172714233398438
2016-03-21,18.200536727905273
2016-03-22,18.284025192260742
2016-03-23,17.70888328552246
2016-03-24,17.569730758666992
2016-03-28,17.560453414916992
2016-03-29,18.12632942199707
2016-03-30,17.8851318359375
2016-03-31,17.875856399536133
2016-04-01,17.81092071533203
2016-04-04,17.59756088256836
2016-04-05,17.26361083984375
2016-04-06,17.115184783935547
2016-04-07,16.873992919921875
2016-04-08,16.66990852355957
2016-04-11,16.799785614013672
2016-04-12,16.586421966552734
2016-04-13,17.13373565673828
2016-04-14,16.697734832763672
2016-04-15,16.586421966552734
2016-04-18,16.836891174316406
2016-04-19,16.753402709960938
2016-04-20,16.818336486816406
2016-04-21,16.5771484375
2016-04-22,16.660634994506836
2016-04-25,16.5400447845459
2016-04-26,16.753402709960938
2016-04-27,16.697734832763672
2016-04-28,16.335956573486328
2016-04-29,16.104040145874023
2016-05-02,16.039108276367188
2016-05-03,16.085493087768555
2016-05-04,15.955610275268555
2016-05-05,15.853580474853516
2016-05-06,15.807196617126465
2016-05-09,15.909233093261719
2016-05-10,16.066940307617188
2016-05-11,15.974174499511719
2016-05-12,15.853015899658203
2016-05-13,15.73185920715332
2016-05-16,16.030088424682617
2016-05-17,16.095327377319336
2016-05-18,16.039403915405273
2016-05-19,16.02077293395996
2016-05-20,16.38424301147461
2016-05-23,16.719762802124023
2016-05-24,17.036632537841797
2016-05-25,17.241670608520508
2016-05-26,17.456024169921875
2016-05-27,17.735618591308594
2016-05-31,17.782222747802734
2016-06-01,18.080453872680664
2016-06-02,18.26685333251953
2016-06-03,18.10841178894043
2016-06-06,18.276168823242188
2016-06-07,17.894052505493164
2016-06-08,17.8381404876709
2016-06-09,17.800851821899414
2016-06-10,17.577180862426758
2016-06-13,17.32554817199707
2016-06-14,17.232343673706055
2016-06-15,17.17643165588379
2016-06-16,17.50263023376465
2016-06-17,17.66105842590332
2016-06-20,17.866092681884766
2016-06-21,17.53989601135254
2016-06-22,17.987253189086914
2016-06-23,18.54644203186035
2016-06-24,17.26962661743164
2016-06-27,16.151247024536133
2016-06-28,16.38424301147461
2016-06-29,16.589277267456055
2016-06-30,17.213708877563477
2016-07-01,17.353506088256836
2016-07-05,16.89683723449707
2016-07-06,16.840913772583008
2016-07-07,16.94342803955078
2016-07-08,17.483983993530273
2016-07-11,17.614456176757812
2016-07-12,17.94997215270996
2016-07-13,18.005889892578125
2016-07-14,18.117734909057617
2016-07-15,19.170873641967773
2016-07-18,19.152233123779297
2016-07-19,19.124267578125
2016-07-20,19.245424270629883
2016-07-21,19.012435913085938
2016-07-22,18.98447036743164
2016-07-25,18.937877655029297
2016-07-26,18.94719696044922
2016-07-27,19.14291000366211
2016-07-28,19.086992263793945
2016-07-29,18.965829849243164
2016-08-01,19.04039192199707
2016-08-02,18.648956298828125
2016-08-03,18.73283576965332
2016-08-04,18.94719696044922
2016-08-05,19.310659408569336
2016-08-08,19.394542694091797
2016-08-09,19.217470169067383
2016-08-10,19.264076232910156
2016-08-11,19.55410385131836
2016-08-12,19.497966766357422
2016-08-15,19.685091018676758
2016-08-16,19.451194763183594
2016-08-17,19.36699104309082
2016-08-18,19.65703010559082
2016-08-19,19.72251319885254
2016-08-22,19.58217430114746
2016-08-23,19.685091018676758
2016-08-24,19.58217430114746
2016-08-25,19.72251319885254
2016-08-26,19.72251319885254
2016-08-29,19.797361373901367
2016-08-30,19.816076278686523
2016-08-31,19.8254337310791
2016-09-01,19.918991088867188
2016-09-02,20.040618896484375
2016-09-06,20.180957794189453
2016-09-07,20.377437591552734
2016-09-08,20.1903133392334
2016-09-09,19.357627868652344
2016-09-12,19.58217430114746
2016-09-13,19.43248176574707
2016-09-14,20.049972534179688
2016-09-15,20.985580444335938
2016-09-16,21.032363891601562
2016-09-19,21.649858474731445
2016-09-20,21.668567657470703
2016-09-21,22.201858520507812
2016-09-22,20.9575138092041
2016-09-23,20.48035430908203
2016-09-26,20.377437591552734
2016-09-27,20.508420944213867
2016-09-28,20.58327293395996
2016-09-29,20.349367141723633
2016-09-30,20.41485595703125
2016-10-03,20.218385696411133
2016-10-04,20.340011596679688
2016-10-05,20.508420944213867
2016-10-06,20.60197639465332
2016-10-07,20.377437591552734
2016-10-10,20.433565139770508
2016-10-11,20.209028244018555
2016-10-12,20.096752166748047
2016-10-13,19.937702178955078
2016-10-14,19.890918731689453
2016-10-17,19.975126266479492
2016-10-18,20.349367141723633
2016-10-19,20.51777458190918
2016-10-20,20.330657958984375
2016-10-21,20.28387451171875
2016-10-24,20.442928314208984
2016-10-25,20.377437591552734
2016-10-26,20.28387451171875
2016-10-27,20.143537521362305
2016-10-28,20.040618896484375
2016-10-31,19.965768814086914
2016-11-01,19.694442749023438
2016-11-02,19.38568878173828
2016-11-03,19.198577880859375
2016-11-04,19.133087158203125
2016-11-07,19.74122428894043
2016-11-08,19.937702178955078
2016-11-09,20.180957794189453
2016-11-10,19.993144989013672
2016-11-11,20.331214904785156
2016-11-14,20.37816619873047
2016-11-15,20.115224838256836
2016-11-16,19.39212417602539
2016-11-17,19.37334442138672
2016-11-18,19.166746139526367
2016-11-21,19.185527801513672
2016-11-22,20.0964412689209
2016-11-23,20.396936416625977
2016-11-25,20.30303955078125
2016-11-28,20.087047576904297
2016-11-29,19.880443572998047
2016-11-30,19.86166763305664
2016-12-01,19.40151023864746
2016-12-02,19.251262664794922
2016-12-05,19.711410522460938
2016-12-06,20.180957794189453
2016-12-07,20.01192283630371
2016-12-08,20.265474319458008
2016-12-09,20.30303955078125
2016-12-12,20.180957794189453
2016-12-13,20.312429428100586
2016-12-14,20.190343856811523
2016-12-15,20.256084442138672
2016-12-16,22.67892837524414
2016-12-19,22.76344871520996
2016-12-20,22.90431022644043
2016-12-21,22.725889205932617
2016-12-22,22.60379409790039
2016-12-23,22.64136505126953
2016-12-27,22.68832015991211
2016-12-28,22.322071075439453
2016-12-29,22.350252151489258
2016-12-30,22.228164672851562
2017-01-03,22.519285202026367
2017-01-04,22.49110984802246
2017-01-05,22.040346145629883
2017-01-06,21.918272018432617
2017-01-09,21.833749771118164
2017-01-10,21.918272018432617
2017-01-11,21.814973831176758
2017-01-12,21.965225219726562
2017-01-13,22.143653869628906
2017-01-17,21.58959197998047
2017-01-18,21.814973831176758
2017-01-19,21.664714813232422
2017-01-20,21.786800384521484
2017-01-23,21.805580139160156
2017-01-24,22.143653869628906
2017-01-25,22.397205352783203
2017-01-26,22.369029998779297
2017-01-27,22.425382614135742
2017-01-30,22.331466674804688
2017-01-31,22.519285202026367
2017-02-01,22.772836685180664
2017-02-02,22.74466896057129
2017-02-03,22.90431022644043
2017-02-06,22.87613868713379
2017-02-07,22.866744995117188
2017-02-08,22.94186782836914
2017-02-09,23.420804977416992
2017-02-10,23.890350341796875
2017-02-13,23.965715408325195
2017-02-14,23.701936721801758
2017-02-15,24.229488372802734
2017-02-16,24.465002059936523
2017-02-17,24.408475875854492
2017-02-21,24.681671142578125
2017-02-22,24.766454696655273
2017-02-23,24.625146865844727
2017-02-24,24.70993423461914
2017-02-27,24.775876998901367
2017-02-28,24.031658172607422
2017-03-01,24.399057388305664
2017-03-02,24.26717185974121
2017-03-03,24.45557975769043
2017-03-06,24.521520614624023
2017-03-07,24.747604370117188
2017-03-08,24.841819763183594
2017-03-09,24.72876739501953
2017-03-10,24.804136276245117
2017-03-13,24.917184829711914
2017-03-14,25.152694702148438
2017-03-15,25.41647720336914
2017-03-16,26.62229347229004
2017-03-17,27.130998611450195
2017-03-20,27.253463745117188
2017-03-21,26.754186630249023
2017-03-22,27.1781005859375
2017-03-23,27.10273551940918
2017-03-24,27.074472427368164
2017-03-27,27.112154006958008
2017-03-28,27.272302627563477
2017-03-29,27.262887954711914
2017-03-30,27.375925064086914
2017-03-31,27.244047164916992
2017-04-03,27.017953872680664
2017-04-04,26.933162689208984
2017-04-05,26.37735939025879
2017-04-06,27.187517166137695
2017-04-07,27.055633544921875
2017-04-10,27.027372360229492
2017-04-11,27.1781005859375
2017-04-12,26.95200538635254
2017-04-13,26.60344696044922
2017-04-17,26.970849990844727
2017-04-18,26.999113082885742
2017-04-19,27.319406509399414
2017-04-20,27.667959213256836
2017-04-21,27.272302627563477
2017-04-24,27.80927848815918
2017-04-25,27.733911514282227
2017-04-26,27.611438751220703
2017-04-27,27.771589279174805
2017-04-28,27.3382511138916
2017-05-01,27.451297760009766
2017-05-02,27.51723289489746
2017-05-03,27.159259796142578
2017-05-04,27.262887954711914
2017-05-05,27.272302627563477
2017-05-08,27.404193878173828
2017-05-09,27.112154006958008
2017-05-10,27.366504669189453
2017-05-11,27.479869842529297
2017-05-12,27.347610473632812
2017-05-15,27.602663040161133
2017-05-16,28.197799682617188
2017-05-17,27.70658302307129
2017-05-18,26.66746711730957
2017-05-19,26.998096466064453
2017-05-22,27.432632446289062
2017-05-23,27.4042911529541
2017-05-24,27.772705078125
2017-05-25,28.207250595092773
2017-05-26,27.697134017944336
2017-05-30,28.29226303100586
2017-05-31,28.263927459716797
2017-06-01,28.962966918945312
2017-06-02,29.151893615722656
2017-06-05,29.227468490600586
2017-06-06,29.406951904296875
2017-06-07,29.265260696411133
2017-06-08,29.718687057495117
2017-06-09,29.321935653686523
2017-06-12,29.13300323486328
2017-06-13,29.1424503326416
2017-06-14,28.93462562561035
2017-06-15,27.81049919128418
2017-06-16,26.884737014770508
2017-06-19,27.527097702026367
2017-06-20,27.05477523803711
2017-06-21,27.48931312561035
2017-06-22,27.734922409057617
2017-06-23,28.424514770507812
2017-06-26,28.56620979309082
2017-06-27,27.57432746887207
2017-06-28,28.122230529785156
2017-06-29,27.432632446289062
2017-06-30,27.57432746887207
2017-07-03,27.904951095581055
2017-07-05,27.63100814819336
2017-07-06,27.253145217895508
2017-07-07,27.66879653930664
2017-07-10,27.819944381713867
2017-07-11,28.0183162689209
2017-07-12,28.358388900756836
2017-07-13,28.52842903137207
2017-07-14,28.802379608154297
2017-07-17,28.811819076538086
2017-07-18,28.85905647277832
2017-07-19,29.0196475982666
2017-07-20,28.953521728515625
2017-07-21,29.03853988647461
2017-07-24,29.208576202392578
2017-07-25,29.378618240356445
2017-07-26,29.35027313232422
2017-07-27,29.47307586669922
2017-07-28,28.87795066833496
2017-07-31,28.811819076538086
2017-08-01,28.736251831054688
2017-08-02,29.463624954223633
2017-08-03,28.99131202697754
2017-08-04,29.0196475982666
2017-08-07,29.312490463256836
2017-08-08,29.066879272460938
2017-08-09,28.736251831054688
2017-08-10,27.772705078125
2017-08-11,27.677978515625
2017-08-14,28.0568790435791
2017-08-15,28.028451919555664
2017-08-16,28.492603302001953
2017-08-17,27.92426109313965
2017-08-18,28.10424041748047
2017-08-21,27.971622467041016
2017-08-22,28.492603302001953
2017-08-23,28.51154327392578
2017-08-24,28.691518783569336
2017-08-25,28.700986862182617
2017-08-28,28.80518913269043
2017-08-29,28.9946346282959
2017-08-30,29.288280487060547
2017-08-31,29.695579528808594
2017-09-01,29.68610382080078
2017-09-05,29.240917205810547
2017-09-06,28.824127197265625
2017-09-07,28.75782012939453
2017-09-08,28.833602905273438
2017-09-11,29.600852966308594
2017-09-12,29.496662139892578
2017-09-13,29.38298988342285
2017-09-14,29.089353561401367
2017-09-15,29.09882354736328
2017-09-18,29.136714935302734
2017-09-19,29.780826568603516
2017-09-20,28.80518913269043
2017-09-21,28.189489364624023
2017-09-22,27.886377334594727
2017-09-25,26.78759002685547
2017-09-26,26.351865768432617
2017-09-27,27.289621353149414
2017-09-28,28.34103775024414
2017-09-29,27.043346405029297
2017-10-02,27.744295120239258
2017-10-03,27.990571975708008
2017-10-04,28.246318817138672
2017-10-05,28.19896125793457
2017-10-06,28.21790313720703
2017-10-09,27.92426109313965
2017-10-10,27.06229019165039
2017-10-11,26.901260375976562
2017-10-12,26.78759002685547
2017-10-13,26.749696731567383
2017-10-16,27.10017967224121
2017-10-17,27.336978912353516
2017-10-18,27.460121154785156
2017-10-19,26.380279541015625
2017-10-20,26.484477996826172
2017-10-23,26.54131317138672
2017-10-24,26.816009521484375
2017-10-25,26.816009521484375
2017-10-26,26.44658660888672
2017-10-27,26.93915367126465
2017-10-30,26.427642822265625
2017-10-31,26.78759002685547
2017-11-01,26.920207977294922
2017-11-02,26.98651123046875
2017-11-03,26.54131317138672
2017-11-06,26.958091735839844
2017-11-07,26.2003116607666
2017-11-08,26.768646240234375
2017-11-09,26.82547950744629
2017-11-10,27.10017967224121
2017-11-13,27.147539138793945
2017-11-14,27.25202178955078
2017-11-15,27.147539138793945
2017-11-16,27.6414794921875
2017-11-17,27.755456924438477
2017-11-20,28.07841682434082
2017-11-21,28.277894973754883
2017-11-22,28.277894973754883
2017-11-24,28.287391662597656
2017-11-27,27.907442092895508
2017-11-28,27.584487915039062
2017-11-29,27.090543746948242
2017-11-30,27.404008865356445
2017-12-01,27.147539138793945
2017-12-04,27.299516677856445
2017-12-05,26.777084350585938
2017-12-06,26.178653717041016
2017-12-07,26.330636978149414
2017-12-08,26.482620239257812
2017-12-11,26.976560592651367
2017-12-12,26.995559692382812
2017-12-13,27.10004234313965
2017-12-14,26.074174880981445
2017-12-15,26.473125457763672
2017-12-18,25.608736038208008
2017-12-19,25.409257888793945
2017-12-20,25.55174446105957
2017-12-21,25.599233627319336
2017-12-22,25.361764907836914
2017-12-26,24.924819946289062
2017-12-27,24.924819946289062
2017-12-28,24.924819946289062
2017-12-29,24.93431854248047
2018-01-02,25.361764907836914
2018-01-03,25.694217681884766
2018-01-04,25.941192626953125
2018-01-05,25.827205657958984
2018-01-08,25.72271728515625
2018-01-09,25.58023452758789
2018-01-10,25.570741653442383
2018-01-11,26.064678192138672
2018-01-12,26.273645401000977
2018-01-16,26.13117027282715
2018-01-17,27.02405548095703
2018-01-18,26.568111419677734
2018-01-19,26.017179489135742
2018-01-22,25.285776138305664
2018-01-23,25.732223510742188
2018-01-24,25.513748168945312
2018-01-25,25.447250366210938
2018-01-26,25.200288772583008
2018-01-29,24.658851623535156
2018-01-30,24.563865661621094
2018-01-31,24.155420303344727
2018-02-01,24.73484230041504
2018-02-02,24.012943267822266
2018-02-05,23.158044815063477
2018-02-06,23.642484664916992
2018-02-07,23.93694496154785
2018-02-08,23.680477142333984
2018-02-09,24.164920806884766
2018-02-12,24.535371780395508
2018-02-13,24.40239143371582
2018-02-14,24.897863388061523
2018-02-15,25.212305068969727
2018-02-16,25.126550674438477
2018-02-20,25.13608169555664
2018-02-21,25.10748863220215
2018-02-22,25.08843994140625
2018-02-23,25.3552303314209
2018-02-26,25.898353576660156
2018-02-27,26.012697219848633
2018-02-28,25.812604904174805
2018-03-01,25.288536071777344
2018-03-02,25.72684669494629
2018-03-05,25.803070068359375
2018-03-06,26.174678802490234
2018-03-07,26.25090980529785
2018-03-08,26.52723503112793
2018-03-09,26.860733032226562
2018-03-12,26.97507095336914
2018-03-13,26.93695640563965
2018-03-14,26.870256423950195
2018-03-15,27.146583557128906
2018-03-16,29.890779495239258
2018-03-19,29.566816329956055
2018-03-20,29.319068908691406
2018-03-21,29.138031005859375
2018-03-22,27.87074851989746
2018-03-23,27.241872787475586
2018-03-26,27.384794235229492
2018-03-27,27.289508819580078
2018-03-28,26.908369064331055
2018-03-29,27.375268936157227
2018-04-02,26.641571044921875
2018-04-03,27.01317596435547
2018-04-04,27.137054443359375
2018-04-05,27.22281265258789
2018-04-06,26.632047653198242
2018-04-09,26.58440399169922
2018-04-10,27.22281265258789
2018-04-11,27.384794235229492
2018-04-12,27.794517517089844
2018-04-13,27.851688385009766
2018-04-16,27.8326358795166
2018-04-17,28.032730102539062
2018-04-18,27.975563049316406
2018-04-19,27.032243728637695
2018-04-20,26.62251853942871
2018-04-23,25.97458267211914
2018-04-24,25.860239028930664
2018-04-25,25.650617599487305
2018-04-26,25.860239028930664
2018-04-27,25.41240119934082
2018-04-30,25.34571075439453
2018-05-01,25.43146514892578
2018-05-02,25.736371994018555
2018-05-03,25.85071563720703
2018-05-04,26.14609718322754
2018-05-07,26.12704086303711
2018-05-08,26.12704086303711
2018-05-09,26.136568069458008
2018-05-10,26.317607879638672
2018-05-11,26.308074951171875
2018-05-14,26.56609535217285
2018-05-15,26.537429809570312
2018-05-16,26.881444931030273
2018-05-17,26.862335205078125
2018-05-18,26.690324783325195
2018-05-21,26.900558471679688
2018-05-22,26.996124267578125
2018-05-23,26.881444931030273
2018-05-24,26.69988441467285
2018-05-25,26.957901000976562
2018-05-29,27.263696670532227
2018-05-30,27.235029220581055
2018-05-31,27.02479362487793
2018-06-01,27.407039642333984
2018-06-04,27.655500411987305
2018-06-05,27.82750701904297
2018-06-06,28.095075607299805
2018-06-07,28.152414321899414
2018-06-08,27.951738357543945
2018-06-11,28.209754943847656
2018-06-12,28.486879348754883
2018-06-13,28.26708984375
2018-06-14,28.343536376953125
2018-06-15,26.49920654296875
2018-06-18,25.792049407958984
2018-06-19,25.6104793548584
2018-06-20,25.916278839111328
2018-06-21,25.925832748413086
2018-06-22,27.043899536132812
2018-06-25,26.29852867126465
2018-06-26,26.594764709472656
2018-06-27,26.422748565673828
2018-06-28,26.288970947265625
2018-06-29,26.43230628967285
2018-07-02,26.422748565673828
2018-07-03,26.174287796020508
2018-07-05,26.527870178222656
2018-07-06,26.967453002929688
2018-07-09,27.54082489013672
2018-07-10,27.7606143951416
2018-07-11,27.196802139282227
2018-07-12,27.47393226623535
2018-07-13,27.397480010986328
2018-07-16,27.435707092285156
2018-07-17,27.569499969482422
2018-07-18,27.6268253326416
2018-07-19,27.770170211791992
2018-07-20,27.29236602783203
2018-07-23,27.426151275634766
2018-07-24,27.407039642333984
2018-07-25,27.531269073486328
2018-07-26,27.215913772583008
2018-07-27,26.80500030517578
2018-07-30,26.795446395874023
2018-07-31,26.919677734375
2018-08-01,26.986560821533203
2018-08-02,27.196802139282227
2018-08-03,27.27325439453125
2018-08-06,27.149017333984375
2018-08-07,27.47393226623535
2018-08-08,27.368804931640625
2018-08-09,27.20635223388672
2018-08-10,26.83367156982422
2018-08-13,26.72855567932129
2018-08-14,26.94896697998047
2018-08-15,26.546464920043945
2018-08-16,26.460208892822266
2018-08-17,26.517711639404297
2018-08-20,26.833969116210938
2018-08-21,27.131057739257812
2018-08-22,27.140647888183594
2018-08-23,26.786052703857422
2018-08-24,26.9298095703125
2018-08-27,27.658151626586914
2018-08-28,28.444005966186523
2018-08-29,28.405670166015625
2018-08-30,28.424837112426758
2018-08-31,28.329004287719727
2018-09-04,28.424837112426758
2018-09-05,28.39609146118164
2018-09-06,28.15650177001953
2018-09-07,27.936080932617188
2018-09-10,28.233169555664062
2018-09-11,28.261917114257812
2018-09-12,28.04149627685547
2018-09-13,28.1756649017334
2018-09-14,28.271501541137695
2018-09-17,27.98399543762207
2018-09-18,28.079833984375
2018-09-19,28.108583450317383
2018-09-20,28.511091232299805
2018-09-21,28.61651039123535
2018-09-24,28.827348709106445
2018-09-25,26.738134384155273
2018-09-26,26.268535614013672
2018-09-27,26.057703018188477
2018-09-28,25.952281951904297
2018-10-01,25.731861114501953
2018-10-02,26.06728172302246
2018-10-03,25.827693939208984
2018-10-04,25.19518280029297
2018-10-05,24.648914337158203
2018-10-08,24.16015625
2018-10-09,23.68097496032715
2018-10-10,22.81845474243164
2018-10-11,22.521371841430664
2018-10-12,22.741783142089844
2018-10-15,22.64595603942871
2018-10-16,23.182626724243164
2018-10-17,23.268884658813477
2018-10-18,22.91429901123047
2018-10-19,22.93346405029297
2018-10-22,23.019710540771484
2018-10-23,23.268884658813477
2018-10-24,22.521371841430664
2018-10-25,23.07721519470215
2018-10-26,22.64595603942871
2018-10-29,22.64595603942871
2018-10-30,23.5947265625
2018-10-31,23.700145721435547
2018-11-01,24.73516845703125
2018-11-02,25.04184913635254
2018-11-05,24.792675018310547
2018-11-06,24.706418991088867
2018-11-07,24.946012496948242
2018-11-08,24.773500442504883
2018-11-09,24.2368221282959
2018-11-12,23.153884887695312
2018-11-13,23.66180992126465
2018-11-14,23.36374855041504
2018-11-15,23.882949829101562
2018-11-16,24.02716636657715
2018-11-19,23.21953010559082
2018-11-20,23.05608367919922
2018-11-21,23.421445846557617
2018-11-23,23.69065284729004
2018-11-26,23.94063949584961
2018-11-27,23.584890365600586
2018-11-28,24.325225830078125
2018-11-29,24.16178321838379
2018-11-30,24.0079402923584
2018-12-03,24.27715301513672
2018-12-04,23.517589569091797
2018-12-06,23.450284957885742
2018-12-07,22.36382484436035
2018-12-10,22.219606399536133
2018-12-11,22.267677307128906
2018-12-12,22.046539306640625
2018-12-13,21.392736434936523
2018-12-14,20.998537063598633
2018-12-17,20.72932243347168
2018-12-18,21.354276657104492
2018-12-19,22.834945678710938
2018-12-20,23.065696716308594
2018-12-21,22.498428344726562
2018-12-24,22.142681121826172
2018-12-26,23.008007049560547
2018-12-27,23.36374855041504
2018-12-28,23.546432495117188
2018-12-31,23.834877014160156
2019-01-02,23.806026458740234
2019-01-03,22.229217529296875
2019-01-04,23.027236938476562
2019-01-07,23.19068717956543
2019-01-08,22.508047103881836
2019-01-09,23.12338638305664
2019-01-10,23.39259910583496
2019-01-11,23.6041202545166
2019-01-14,23.632963180541992
2019-01-15,23.76757049560547
2019-01-16,23.979095458984375
2019-01-17,23.950252532958984
2019-01-18,24.44059944152832
2019-01-22,24.084856033325195
2019-01-23,24.0079402923584
2019-01-24,24.51751708984375
2019-01-25,24.834806442260742
2019-01-28,24.690584182739258
2019-01-29,24.94057273864746
2019-01-30,25.229005813598633
2019-01-31,25.623212814331055
2019-02-01,25.546297073364258
2019-02-04,25.728973388671875
2019-02-05,25.863582611083984
2019-02-06,26.517377853393555
2019-02-07,26.315471649169922
2019-02-08,26.20009422302246
2019-02-11,26.46930503845215
2019-02-12,26.84427833557129
2019-02-13,27.248098373413086
2019-02-14,27.37343978881836
2019-02-15,27.277023315429688
2019-02-19,27.392728805541992
2019-02-20,27.546998977661133
2019-02-21,27.61448860168457
2019-02-22,28.15444564819336
2019-02-25,28.11587142944336
2019-02-26,28.019454956054688
2019-02-27,27.518077850341797
2019-02-28,27.383087158203125
2019-03-01,27.5566463470459
2019-03-04,27.61448860168457
2019-03-05,27.305952072143555
2019-03-06,26.997411727905273
2019-03-07,26.21640968322754
2019-03-08,26.052499771118164
2019-03-11,26.63101577758789
2019-03-12,26.389968872070312
2019-03-13,26.66958236694336
2019-03-14,26.42853546142578
2019-03-15,26.19713020324707
