Date,ERIE
2016-02-23,79.1426010131836
2016-02-24,79.78765869140625
2016-02-25,80.05840301513672
2016-02-26,75.12893676757812
2016-02-29,74.86613464355469
2016-03-01,76.92870330810547
2016-03-02,76.11641693115234
2016-03-03,76.71367645263672
2016-03-04,76.65796661376953
2016-03-07,71.60899353027344
2016-03-08,72.31774139404297
2016-03-09,72.30182647705078
2016-03-10,71.69660186767578
2016-03-11,72.62034606933594
2016-03-14,71.81605529785156
2016-03-15,72.73188018798828
2016-03-16,72.22219848632812
2016-03-17,73.75121307373047
2016-03-18,74.4281234741211
2016-03-21,73.38487243652344
2016-03-22,73.72734832763672
2016-03-23,73.4645004272461
2016-03-24,72.97077178955078
2016-03-28,73.67951965332031
2016-03-29,74.5634994506836
2016-03-30,74.98558044433594
2016-03-31,74.05384063720703
2016-04-01,74.66702270507812
2016-04-04,74.4262466430664
2016-04-05,73.24642181396484
2016-04-06,73.6878433227539
2016-04-07,72.7166748046875
2016-04-08,73.33470916748047
2016-04-11,73.06181335449219
2016-04-12,73.5754623413086
2016-04-13,74.29782104492188
2016-04-14,74.0409927368164
2016-04-15,73.976806640625
2016-04-18,75.30111694335938
2016-04-19,75.31715393066406
2016-04-20,75.14057159423828
2016-04-21,72.99758911132812
2016-04-22,73.66378021240234
2016-04-25,73.66378021240234
2016-04-26,73.7680892944336
2016-04-27,74.69912719726562
2016-04-28,73.42300415039062
2016-04-29,75.75859832763672
2016-05-02,76.03147888183594
2016-05-03,76.21607208251953
2016-05-04,76.10369110107422
2016-05-05,76.69766235351562
2016-05-06,75.91910552978516
2016-05-09,77.11502075195312
2016-05-10,77.17922973632812
2016-05-11,76.96253204345703
2016-05-12,77.94972229003906
2016-05-13,77.82933044433594
2016-05-16,77.61260223388672
2016-05-17,76.60132598876953
2016-05-18,77.07487487792969
2016-05-19,76.930419921875
2016-05-20,77.7891616821289
2016-05-23,77.29959869384766
2016-05-24,78.03804016113281
2016-05-25,77.79723358154297
2016-05-26,77.9979019165039
2016-05-27,78.42326354980469
2016-05-31,78.57577514648438
2016-06-01,79.3944320678711
2016-06-02,79.32217407226562
2016-06-03,79.370361328125
2016-06-06,79.19375610351562
2016-06-07,78.92888641357422
2016-06-08,78.92088317871094
2016-06-09,78.97705078125
2016-06-10,78.51155090332031
2016-06-13,77.15513610839844
2016-06-14,76.80197143554688
2016-06-15,76.1518783569336
2016-06-16,76.5692138671875
2016-06-17,75.21281433105469
2016-06-20,77.45209503173828
2016-06-21,78.06207275390625
2016-06-22,78.35100555419922
2016-06-23,79.041259765625
2016-06-24,77.74103546142578
2016-06-27,76.62541198730469
2016-06-28,78.10222625732422
2016-06-29,78.50350952148438
2016-06-30,79.73151397705078
2016-07-01,79.02806091308594
2016-07-05,79.14934539794922
2016-07-06,78.96338653564453
2016-07-07,78.59953308105469
2016-07-08,79.62640380859375
2016-07-11,79.91748809814453
2016-07-12,79.44855499267578
2016-07-13,79.61024475097656
2016-07-14,79.14127349853516
2016-07-15,78.98765563964844
2016-07-18,78.46208190917969
2016-07-19,78.32463073730469
2016-07-20,78.17101287841797
2016-07-21,78.22760772705078
2016-07-22,78.98765563964844
2016-07-25,78.69654846191406
2016-07-26,78.91486358642578
2016-07-27,79.1978759765625
2016-07-28,79.06043243408203
2016-07-29,78.98765563964844
2016-08-01,79.72343444824219
2016-08-02,80.4915542602539
2016-08-03,79.96601104736328
2016-08-04,80.2166519165039
2016-08-05,80.28942108154297
2016-08-08,80.54008483886719
2016-08-09,80.30562591552734
2016-08-10,80.12771606445312
2016-08-11,80.32174682617188
2016-08-12,80.2166519165039
2016-08-15,80.03069305419922
2016-08-16,79.33531951904297
2016-08-17,79.23021697998047
2016-08-18,79.94983673095703
2016-08-19,79.85279846191406
2016-08-22,80.17621612548828
2016-08-23,79.6668472290039
2016-08-24,80.1519546508789
2016-08-25,81.38097381591797
2016-08-26,81.47798156738281
2016-08-29,82.24612426757812
2016-08-30,82.55337524414062
2016-08-31,82.49678039550781
2016-09-01,82.86063385009766
2016-09-02,83.8389892578125
2016-09-06,82.83638763427734
2016-09-07,82.58568572998047
2016-09-08,82.04399871826172
2016-09-09,80.3945541381836
2016-09-12,80.50774383544922
2016-09-13,79.97411346435547
2016-09-14,78.49443054199219
2016-09-15,79.06043243408203
2016-09-16,79.47276306152344
2016-09-19,80.25707244873047
2016-09-20,80.12771606445312
2016-09-21,81.30818176269531
2016-09-22,81.9388656616211
2016-09-23,81.25160217285156
2016-09-26,81.16266632080078
2016-09-27,82.38357543945312
2016-09-28,82.35122680664062
2016-09-29,81.50225067138672
2016-09-30,82.52909088134766
2016-10-03,81.60074615478516
2016-10-04,81.2016830444336
2016-10-05,81.17725372314453
2016-10-06,80.94110107421875
2016-10-07,81.56813049316406
2016-10-10,81.4704360961914
2016-10-11,81.5518569946289
2016-10-12,82.76528930664062
2016-10-13,83.57965087890625
2016-10-14,83.91356658935547
2016-10-17,84.06829071044922
2016-10-18,85.28170013427734
2016-10-19,83.91356658935547
2016-10-20,83.0014419555664
2016-10-21,83.27833557128906
2016-10-24,83.5389633178711
2016-10-25,83.55522155761719
2016-10-26,83.0503158569336
2016-10-27,82.97703552246094
2016-10-28,82.54541778564453
2016-10-31,83.38420104980469
2016-11-01,83.8810043334961
2016-11-02,82.69200134277344
2016-11-03,82.59426879882812
2016-11-04,82.33366394042969
2016-11-07,82.88744354248047
2016-11-08,83.7181167602539
2016-11-09,84.27188110351562
2016-11-10,85.19212341308594
2016-11-11,86.76390075683594
2016-11-14,86.20197296142578
2016-11-15,85.70519256591797
2016-11-16,85.20841217041016
2016-11-17,86.08795928955078
2016-11-18,86.56841278076172
2016-11-21,86.23453521728516
2016-11-22,87.15479278564453
2016-11-23,88.36007690429688
2016-11-25,88.75910949707031
2016-11-28,88.16461944580078
2016-11-29,87.82257080078125
2016-11-30,87.27693939208984
2016-12-01,87.9854507446289
2016-12-02,88.19718170166016
2016-12-05,88.54737091064453
2016-12-06,89.50834655761719
2016-12-07,91.5687255859375
2016-12-08,93.23821258544922
2016-12-09,93.3277816772461
2016-12-12,92.7007064819336
2016-12-13,92.52155303955078
2016-12-14,91.8211669921875
2016-12-15,92.0736312866211
2016-12-16,90.80321502685547
2016-12-19,91.90261840820312
2016-12-20,91.30812072753906
2016-12-21,91.71530151367188
2016-12-22,92.08179473876953
2016-12-23,92.5622787475586
2016-12-27,92.35865783691406
2016-12-28,91.68273162841797
2016-12-29,92.40751647949219
2016-12-30,91.57685089111328
2017-01-03,91.79254913330078
2017-01-04,92.11238098144531
2017-01-05,91.76793670654297
2017-01-06,92.04674530029297
2017-01-09,91.2840805053711
2017-01-10,91.75975036621094
2017-01-11,91.51370239257812
2017-01-12,90.48859405517578
2017-01-13,90.53780364990234
2017-01-17,90.98065185546875
2017-01-18,91.49730682373047
2017-01-19,91.62852478027344
2017-01-20,92.21897888183594
2017-01-23,92.03034973144531
2017-01-24,92.24359130859375
2017-01-25,92.36661529541016
2017-01-26,92.2599868774414
2017-01-27,92.93246459960938
2017-01-30,92.70283508300781
2017-01-31,91.9401626586914
2017-02-01,91.48910522460938
2017-02-02,92.46500396728516
2017-02-03,92.62902069091797
2017-02-06,92.4404296875
2017-02-07,93.1047134399414
2017-02-08,92.26820373535156
2017-02-09,93.1047134399414
2017-02-10,92.91605377197266
2017-02-13,93.49014282226562
2017-02-14,92.85862731933594
2017-02-15,94.01499938964844
2017-02-16,95.13851165771484
2017-02-17,93.58853912353516
2017-02-21,94.5808334350586
2017-02-22,96.13900756835938
2017-02-23,96.7458724975586
2017-02-24,98.39427185058594
2017-02-27,97.60698699951172
2017-02-28,97.270751953125
2017-03-01,100.32146453857422
2017-03-02,99.46036529541016
2017-03-03,99.24715423583984
2017-03-06,98.42707824707031
2017-03-07,99.033935546875
2017-03-08,98.82072448730469
2017-03-09,98.5828857421875
2017-03-10,99.3127670288086
2017-03-13,99.6243896484375
2017-03-14,100.87911987304688
2017-03-15,102.18305969238281
2017-03-16,102.2896957397461
2017-03-17,100.1246337890625
2017-03-20,100.94474792480469
2017-03-21,99.82942199707031
2017-03-22,99.1405029296875
2017-03-23,99.8540267944336
2017-03-24,99.69000244140625
2017-03-27,100.31324768066406
2017-03-28,98.84529876708984
2017-03-29,98.70590209960938
2017-03-30,99.54236602783203
2017-03-31,100.6249008178711
2017-04-03,99.76075744628906
2017-04-04,100.4045181274414
2017-04-05,100.39627838134766
2017-04-06,99.61219024658203
2017-04-07,100.13215637207031
2017-04-10,100.24771881103516
2017-04-11,100.60260772705078
2017-04-12,100.78418731689453
2017-04-13,99.17475128173828
2017-04-17,101.06481170654297
2017-04-18,100.85847473144531
2017-04-19,101.22990417480469
2017-04-20,101.3866958618164
2017-04-21,101.58478546142578
2017-04-24,101.56002807617188
2017-04-25,101.63429260253906
2017-04-26,102.65776062011719
2017-04-27,103.35930633544922
2017-04-28,102.19554138183594
2017-05-01,102.89707946777344
2017-05-02,99.82677459716797
2017-05-03,99.719482421875
2017-05-04,98.13480377197266
2017-05-05,98.14302825927734
2017-05-08,96.57488250732422
2017-05-09,95.8320541381836
2017-05-10,95.452392578125
2017-05-11,95.2212905883789
2017-05-12,95.27908325195312
2017-05-15,94.72607421875
2017-05-16,94.58576202392578
2017-05-17,94.14007568359375
2017-05-18,95.80730438232422
2017-05-19,95.27908325195312
2017-05-22,95.3038330078125
2017-05-23,96.73994445800781
2017-05-24,95.88982391357422
2017-05-25,96.31078338623047
2017-05-26,96.2447280883789
2017-05-30,96.09616088867188
2017-05-31,97.20214080810547
2017-06-01,98.42369079589844
2017-06-02,101.26288604736328
2017-06-05,99.10047912597656
2017-06-06,97.77164459228516
2017-06-07,98.32462310791016
2017-06-08,100.29723358154297
2017-06-09,99.7442398071289
2017-06-12,100.51181030273438
2017-06-13,100.66039276123047
2017-06-14,101.44446563720703
2017-06-15,101.43620300292969
2017-06-16,103.78022766113281
2017-06-19,103.70592498779297
2017-06-20,103.17771911621094
2017-06-21,102.2120590209961
2017-06-22,101.52701568603516
2017-06-23,102.52569580078125
2017-06-26,102.09650421142578
2017-06-27,101.5682601928711
2017-06-28,104.37446594238281
2017-06-29,103.05389404296875
2017-06-30,103.22724914550781
2017-07-03,105.5386734008789
2017-07-05,102.77291870117188
2017-07-06,101.89252471923828
2017-07-07,102.69818115234375
2017-07-10,100.8709716796875
2017-07-11,101.03706359863281
2017-07-12,101.33609008789062
2017-07-13,100.58856964111328
2017-07-14,99.76631927490234
2017-07-17,100.40584564208984
2017-07-18,104.40079498291016
2017-07-19,103.18820190429688
2017-07-20,103.50382232666016
2017-07-21,103.65332794189453
2017-07-24,104.20977783203125
2017-07-25,104.06858825683594
2017-07-26,102.92243194580078
2017-07-27,102.71479034423828
2017-07-28,106.89247131347656
2017-07-31,105.86258697509766
2017-08-01,106.65994262695312
2017-08-02,105.45561981201172
2017-08-03,105.72972106933594
2017-08-04,105.43901824951172
2017-08-07,104.69981384277344
2017-08-08,102.9888687133789
2017-08-09,103.58686065673828
2017-08-10,102.4157943725586
2017-08-11,101.9091567993164
2017-08-14,104.70812225341797
2017-08-15,102.07525634765625
2017-08-16,102.73970031738281
2017-08-17,101.65999603271484
2017-08-18,101.2945556640625
2017-08-21,101.93405151367188
2017-08-22,101.95067596435547
2017-08-23,100.671630859375
2017-08-24,99.99054718017578
2017-08-25,100.43074035644531
2017-08-28,101.0951919555664
2017-08-29,99.71647644042969
2017-08-30,100.04039764404297
2017-08-31,100.3227767944336
2017-09-01,98.29621124267578
2017-09-05,94.92418670654297
2017-09-06,97.4822998046875
2017-09-07,96.68497467041016
2017-09-08,100.99552917480469
2017-09-11,99.83275604248047
2017-09-12,100.4473876953125
2017-09-13,100.85436248779297
2017-09-14,98.22148132324219
2017-09-15,98.1052017211914
2017-09-18,99.10184478759766
2017-09-19,98.3294677734375
2017-09-20,99.40087127685547
2017-09-21,97.12516021728516
2017-09-22,98.53709411621094
2017-09-25,98.61183166503906
2017-09-26,98.91917419433594
2017-09-27,99.10184478759766
2017-09-28,98.97732543945312
2017-09-29,100.14007568359375
2017-10-02,101.89252471923828
2017-10-03,99.01881408691406
2017-10-04,99.079833984375
2017-10-05,99.62328338623047
2017-10-06,99.26377868652344
2017-10-09,98.99624633789062
2017-10-10,99.26377868652344
2017-10-11,99.65672302246094
2017-10-12,100.79375457763672
2017-10-13,100.18343353271484
2017-10-16,101.51275634765625
2017-10-17,101.3204574584961
2017-10-18,102.9089584350586
2017-10-19,103.25174713134766
2017-10-20,103.5359878540039
2017-10-23,103.48580932617188
2017-10-24,101.9307632446289
2017-10-25,101.33718872070312
2017-10-26,103.75335693359375
2017-10-27,103.65301513671875
2017-10-30,102.0979995727539
2017-10-31,100.99439239501953
2017-11-01,102.14816284179688
2017-11-02,102.58289337158203
2017-11-03,102.69158935546875
2017-11-06,102.43241119384766
2017-11-07,102.37388610839844
2017-11-08,102.03112030029297
2017-11-09,101.78865051269531
2017-11-10,102.56614685058594
2017-11-13,101.7468490600586
2017-11-14,102.28189849853516
2017-11-15,102.66650390625
2017-11-16,102.223388671875
2017-11-17,102.62468719482422
2017-11-20,102.04781341552734
2017-11-21,103.01765441894531
2017-11-22,101.83880615234375
2017-11-24,102.33207702636719
2017-11-27,102.83367919921875
2017-11-28,102.83367919921875
2017-11-29,103.48580932617188
2017-11-30,103.5777816772461
2017-12-01,101.44585418701172
2017-12-04,102.06452941894531
2017-12-05,101.07801055908203
2017-12-06,101.2702865600586
2017-12-07,100.60145568847656
2017-12-08,99.7068862915039
2017-12-11,100.28375244140625
2017-12-12,100.45096588134766
2017-12-13,98.26054382324219
2017-12-14,97.05660247802734
2017-12-15,98.73709106445312
2017-12-18,98.50298309326172
2017-12-19,99.42259216308594
2017-12-20,98.82905578613281
2017-12-21,99.17183685302734
2017-12-22,99.95770263671875
2017-12-26,100.24195861816406
2017-12-27,100.15836334228516
2017-12-28,101.28702545166016
2017-12-29,101.86389923095703
2018-01-02,99.7654037475586
2018-01-03,99.94098663330078
2018-01-04,99.92426300048828
2018-01-05,100.17683410644531
2018-01-08,98.82128143310547
2018-01-09,97.92878723144531
2018-01-10,97.89513397216797
2018-01-11,98.7202377319336
2018-01-12,98.59395599365234
2018-01-16,97.49098205566406
2018-01-17,98.70340728759766
2018-01-18,98.50133514404297
2018-01-19,100.41261291503906
2018-01-22,99.1244125366211
2018-01-23,99.67166137695312
2018-01-24,99.52854919433594
2018-01-25,99.57063293457031
2018-01-26,100.0337142944336
2018-01-29,99.16648864746094
2018-01-30,98.8381118774414
2018-01-31,99.99160766601562
2018-02-01,100.31156921386719
2018-02-02,98.35820007324219
2018-02-05,94.28311920166016
2018-02-06,94.11469268798828
2018-02-07,94.87247467041016
2018-02-08,93.60953521728516
2018-02-09,95.91650390625
2018-02-12,93.88738250732422
2018-02-13,93.3653564453125
2018-02-14,95.15872955322266
2018-02-15,95.72286224365234
2018-02-16,96.935302734375
2018-02-20,95.24293518066406
2018-02-21,96.44696044921875
2018-02-22,94.06417846679688
2018-02-23,94.91459655761719
2018-02-26,95.95861053466797
2018-02-27,95.44503784179688
2018-02-28,97.38993072509766
2018-03-01,95.6639175415039
2018-03-02,95.98388671875
2018-03-05,100.69886779785156
2018-03-06,99.86532592773438
2018-03-07,99.30961608886719
2018-03-08,99.22543334960938
2018-03-09,100.00846099853516
2018-03-12,100.05057525634766
2018-03-13,100.85042572021484
2018-03-14,100.56416320800781
2018-03-15,100.30314636230469
2018-03-16,100.92621612548828
2018-03-19,100.51362609863281
2018-03-20,100.68202209472656
2018-03-21,100.28630828857422
2018-03-22,98.21507263183594
2018-03-23,95.41976165771484
2018-03-26,97.33100128173828
2018-03-27,96.17752838134766
2018-03-28,97.74354553222656
2018-03-29,99.04861450195312
2018-04-02,96.60694122314453
2018-04-03,98.26557922363281
2018-04-04,98.74551391601562
2018-04-05,98.5928726196289
2018-04-06,97.02397918701172
2018-04-09,97.65999603271484
2018-04-10,98.60983276367188
2018-04-11,98.55895233154297
2018-04-12,98.56742095947266
2018-04-13,98.6691665649414
2018-04-16,99.95821380615234
2018-04-17,100.34830474853516
2018-04-18,99.9327392578125
2018-04-19,100.37374877929688
2018-04-20,100.00908660888672
2018-04-23,100.45854187011719
2018-04-24,100.77234649658203
2018-04-25,100.7383804321289
2018-04-26,100.08541870117188
2018-04-27,99.22887420654297
2018-04-30,99.02537536621094
2018-05-01,99.30522155761719
2018-05-02,95.75193786621094
2018-05-03,96.43882751464844
2018-05-04,96.23531341552734
2018-05-07,97.52433776855469
2018-05-08,97.00701904296875
2018-05-09,96.54060363769531
2018-05-10,96.5490951538086
2018-05-11,96.2013931274414
2018-05-14,94.97174072265625
2018-05-15,95.2685546875
2018-05-16,95.30248260498047
2018-05-17,94.78515625
2018-05-18,94.76821899414062
2018-05-21,96.21836853027344
2018-05-22,96.48973846435547
2018-05-23,96.59149169921875
2018-05-24,96.33707427978516
2018-05-25,96.80350494384766
2018-05-29,94.66645050048828
2018-05-30,95.91305541992188
2018-05-31,95.83675384521484
2018-06-01,96.60844421386719
2018-06-04,96.74413299560547
2018-06-05,96.14204406738281
2018-06-06,96.2437973022461
2018-06-07,97.79570007324219
2018-06-08,98.69462585449219
2018-06-11,100.79773712158203
2018-06-12,99.68684387207031
2018-06-13,100.46702575683594
2018-06-14,99.60203552246094
2018-06-15,100.39917755126953
2018-06-18,100.4161376953125
2018-06-19,101.36595153808594
2018-06-20,101.12850189208984
2018-06-21,100.78077697753906
2018-06-22,102.46839904785156
2018-06-25,100.49248504638672
2018-06-26,100.15325927734375
2018-06-27,98.06708526611328
2018-06-28,98.22822570800781
2018-06-29,99.4408950805664
2018-07-02,98.32997131347656
2018-07-03,99.10166931152344
2018-07-05,99.7764892578125
2018-07-06,100.78438568115234
2018-07-09,101.22006225585938
2018-07-10,100.99794006347656
2018-07-11,100.73316192626953
2018-07-12,100.8698501586914
2018-07-13,100.89544677734375
2018-07-16,101.24566650390625
2018-07-17,100.87837982177734
2018-07-18,102.28777313232422
2018-07-19,101.79235076904297
2018-07-20,102.5696792602539
2018-07-23,102.6465072631836
2018-07-24,102.16818237304688
2018-07-25,102.68070983886719
2018-07-26,103.51777648925781
2018-07-27,105.58488464355469
2018-07-30,106.0034408569336
2018-07-31,106.12303161621094
2018-08-01,108.30973052978516
2018-08-02,108.39513397216797
2018-08-03,108.19866943359375
2018-08-06,107.99366760253906
2018-08-07,107.48968505859375
2018-08-08,107.10533905029297
2018-08-09,107.37010955810547
2018-08-10,106.9771957397461
2018-08-13,106.81489562988281
2018-08-14,107.0797119140625
2018-08-15,107.0967788696289
2018-08-16,107.7117919921875
2018-08-17,108.08763885498047
2018-08-20,107.7117919921875
2018-08-21,108.48909759521484
2018-08-22,108.01927947998047
2018-08-23,107.83137512207031
2018-08-24,108.60868835449219
2018-08-27,108.48909759521484
2018-08-28,107.99366760253906
2018-08-29,107.7117919921875
2018-08-30,107.90825653076172
2018-08-31,105.51655578613281
2018-09-04,108.42932891845703
2018-09-05,107.18219757080078
2018-09-06,107.88263702392578
2018-09-07,108.41222381591797
2018-09-10,107.75450897216797
2018-09-11,108.52326202392578
2018-09-12,108.19012451171875
2018-09-13,109.11264038085938
2018-09-14,109.83869934082031
2018-09-17,110.29995727539062
2018-09-18,110.24871826171875
2018-09-19,110.12909698486328
2018-09-20,110.65869903564453
2018-09-21,109.96682739257812
2018-09-24,108.83931732177734
2018-09-25,108.08763885498047
2018-09-26,108.053466796875
2018-09-27,108.053466796875
2018-09-28,108.93326568603516
2018-10-01,107.24199676513672
2018-10-02,108.16450500488281
2018-10-03,107.45555114746094
2018-10-04,107.60929107666016
2018-10-05,106.5945816040039
2018-10-08,107.7812728881836
2018-10-09,108.24564361572266
2018-10-10,107.00736999511719
2018-10-11,105.141357421875
2018-10-12,104.90058898925781
2018-10-15,104.23841857910156
2018-10-16,106.72358703613281
2018-10-17,107.65228271484375
2018-10-18,106.9471664428711
2018-10-19,108.75297546386719
2018-10-22,109.23451232910156
2018-10-23,106.16464233398438
2018-10-24,106.52581787109375
2018-10-25,108.42621612548828
2018-10-26,111.9002685546875
2018-10-29,111.00594329833984
2018-10-30,112.76017761230469
2018-10-31,111.52191162109375
2018-11-01,111.74545288085938
2018-11-02,111.50469207763672
2018-11-05,112.23560333251953
2018-11-06,113.01812744140625
2018-11-07,113.7232666015625
2018-11-08,114.93572998046875
2018-11-09,115.33131408691406
2018-11-12,114.56596374511719
2018-11-13,115.21949768066406
2018-11-14,114.54878234863281
2018-11-15,115.58065795898438
2018-11-16,115.64949035644531
2018-11-19,115.26249694824219
2018-11-20,114.54878234863281
2018-11-21,113.04393005371094
2018-11-23,114.1961898803711
2018-11-26,114.66055297851562
2018-11-27,115.5978775024414
2018-11-28,117.22309112548828
2018-11-29,118.05720520019531
2018-11-30,117.67887115478516
2018-12-03,117.45530700683594
2018-12-04,114.36820983886719
2018-12-06,114.10162353515625
2018-12-07,113.01812744140625
2018-12-10,112.23560333251953
2018-12-11,112.34738159179688
2018-12-12,112.25279998779297
2018-12-13,112.16683959960938
2018-12-14,113.06973266601562
2018-12-17,109.08831787109375
2018-12-18,110.2922134399414
2018-12-19,109.7934799194336
2018-12-20,109.41510009765625
2018-12-21,111.99484252929688
2018-12-24,107.17933654785156
2018-12-26,111.1865463256836
2018-12-27,113.58568572998047
2018-12-28,113.62006378173828
2018-12-31,114.6347427368164
2019-01-02,111.9604263305664
2019-01-03,114.04142761230469
2019-01-04,115.14209747314453
2019-01-07,115.82605743408203
2019-01-08,117.4622573852539
2019-01-09,118.29338836669922
2019-01-10,119.34955596923828
2019-01-11,119.61793518066406
2019-01-14,118.66565704345703
2019-01-15,120.45771026611328
2019-01-16,121.11566925048828
2019-01-17,120.7174072265625
2019-01-18,123.7561264038086
2019-01-22,122.32769775390625
2019-01-23,122.8038330078125
2019-01-24,123.02893829345703
2019-01-25,123.90328979492188
2019-01-28,123.92923736572266
2019-01-29,124.06777954101562
2019-01-30,125.76463317871094
2019-01-31,126.72557830810547
2019-02-01,131.5996551513672
2019-02-04,131.8680419921875
2019-02-05,132.42210388183594
2019-02-06,132.8722686767578
2019-02-07,135.1837615966797
2019-02-08,137.4174041748047
2019-02-11,137.00177001953125
2019-02-12,138.4735565185547
2019-02-13,140.78506469726562
2019-02-14,140.48202514648438
2019-02-15,143.09654235839844
2019-02-19,144.6981201171875
2019-02-20,145.1916046142578
2019-02-21,145.12232971191406
2019-02-22,153.25157165527344
2019-02-25,155.96131896972656
2019-02-26,159.9696502685547
2019-02-27,157.9351348876953
2019-02-28,154.29042053222656
2019-03-01,158.5584716796875
2019-03-04,160.1341094970703
2019-03-05,160.96517944335938
2019-03-06,159.70989990234375
2019-03-07,156.64517211914062
2019-03-08,154.9744110107422
2019-03-11,155.72752380371094
2019-03-12,151.69326782226562
2019-03-13,152.7494354248047
2019-03-14,152.32522583007812
2019-03-15,149.98780822753906
2019-03-18,150.85345458984375
