Date,FMC
2016-01-25,23.109920501708984
2016-01-26,23.920312881469727
2016-01-27,23.83789825439453
2016-01-28,23.776090621948242
2016-01-29,24.531536102294922
2016-02-01,24.49720001220703
2016-02-02,23.714282989501953
2016-02-03,24.778772354125977
2016-02-04,25.822669982910156
2016-02-05,25.37627601623535
2016-02-08,24.002723693847656
2016-02-09,23.714282989501953
2016-02-10,23.494518280029297
2016-02-11,23.027511596679688
2016-02-12,24.06452751159668
2016-02-16,25.266389846801758
2016-02-17,26.001230239868164
2016-02-18,25.472427368164062
2016-02-19,24.689498901367188
2016-02-22,25.980632781982422
2016-02-23,25.163373947143555
2016-02-24,25.403743743896484
2016-02-25,25.67158317565918
2016-02-26,26.138591766357422
2016-02-29,25.850149154663086
2016-03-01,26.358362197875977
2016-03-02,26.097383499145508
2016-03-03,26.516315460205078
2016-03-04,27.800579071044922
2016-03-07,28.027219772338867
2016-03-08,26.584993362426758
2016-03-09,26.742948532104492
2016-03-10,26.928380966186523
2016-03-11,27.573951721191406
2016-03-14,27.51900291442871
2016-03-15,26.866575241088867
2016-03-16,27.594545364379883
2016-03-17,28.370609283447266
2016-03-18,28.082155227661133
2016-03-21,28.377485275268555
2016-03-22,28.659053802490234
2016-03-23,28.425546646118164
2016-03-24,27.84864616394043
2016-03-28,28.054689407348633
2016-03-29,28.313274383544922
2016-03-30,28.46497917175293
2016-03-31,27.837474822998047
2016-04-01,27.78230857849121
2016-04-04,27.030691146850586
2016-04-05,26.313556671142578
2016-04-06,26.113582611083984
2016-04-07,25.444705963134766
2016-04-08,25.844654083251953
2016-04-11,25.782590866088867
2016-04-12,26.20322608947754
2016-04-13,27.320316314697266
2016-04-14,27.251346588134766
2016-04-15,27.513391494750977
2016-04-18,27.671981811523438
2016-04-19,28.830446243286133
2016-04-20,29.513107299804688
2016-04-21,29.513107299804688
2016-04-22,29.616539001464844
2016-04-25,29.423463821411133
2016-04-26,29.83719825744629
2016-04-27,30.409536361694336
2016-04-28,30.00959014892578
2016-04-29,29.830305099487305
2016-05-02,30.07854461669922
2016-05-03,32.629913330078125
2016-05-04,32.712650299072266
2016-05-05,32.78162384033203
2016-05-06,33.09880447387695
2016-05-09,32.13343048095703
2016-05-10,32.50578689575195
2016-05-11,32.40924835205078
2016-05-12,32.402347564697266
2016-05-13,31.719694137573242
2016-05-16,32.40924835205078
2016-05-17,32.51267623901367
2016-05-18,31.471452713012695
2016-05-19,31.51972007751465
2016-05-20,32.06446075439453
2016-05-23,32.712650299072266
2016-05-24,32.63680648803711
2016-05-25,33.36084747314453
2016-05-26,32.9953727722168
2016-05-27,33.181556701660156
2016-05-31,32.747127532958984
2016-06-01,32.88504409790039
2016-06-02,33.105709075927734
2016-06-03,33.684932708740234
2016-06-06,34.250370025634766
2016-06-07,34.29174041748047
2016-06-08,34.78823471069336
2016-06-09,34.719276428222656
2016-06-10,34.243473052978516
2016-06-13,33.367733001708984
2016-06-14,33.195350646972656
2016-06-15,33.49875259399414
2016-06-16,33.78836441040039
2016-06-17,33.29878616333008
2016-06-20,33.52633285522461
2016-06-21,33.25740051269531
2016-06-22,33.60218811035156
2016-06-23,33.995243072509766
2016-06-24,31.112884521484375
2016-06-27,29.10626220703125
2016-06-28,30.293489456176758
2016-06-29,31.394193649291992
2016-06-30,32.058773040771484
2016-07-01,31.885705947875977
2016-07-05,30.94422149658203
2016-07-06,30.57040786743164
2016-07-07,31.013439178466797
2016-07-08,32.17646026611328
2016-07-11,32.13492202758789
2016-07-12,33.28408432006836
2016-07-13,33.42946243286133
2016-07-14,33.671756744384766
2016-07-15,33.82405090332031
2016-07-18,33.90711975097656
2016-07-19,33.51946258544922
2016-07-20,33.699432373046875
2016-07-21,33.22177505493164
2016-07-22,33.31867980957031
2016-07-25,33.19408416748047
2016-07-26,33.782508850097656
2016-07-27,33.38099670410156
2016-07-28,33.27023696899414
2016-07-29,32.91027069091797
2016-08-01,32.7164306640625
2016-08-02,32.29413986206055
2016-08-03,33.367149353027344
2016-08-04,33.498680114746094
2016-08-05,33.40177536010742
2016-08-08,33.54021453857422
2016-08-09,33.173316955566406
2016-08-10,33.145626068115234
2016-08-11,33.47099304199219
2016-08-12,32.98641586303711
2016-08-15,33.42946243286133
2016-08-16,32.903343200683594
2016-08-17,32.536434173583984
2016-08-18,32.917179107666016
2016-08-19,33.09717559814453
2016-08-22,32.937950134277344
2016-08-23,33.360233306884766
2016-08-24,32.543365478515625
2016-08-25,32.65412521362305
2016-08-26,32.23184585571289
2016-08-29,32.69566345214844
2016-08-30,32.8133430480957
2016-08-31,32.49489974975586
2016-09-01,32.32876205444336
2016-09-02,32.88949203491211
2016-09-06,32.3356819152832
2016-09-07,32.47413635253906
2016-09-08,32.80641174316406
2016-09-09,31.05498695373535
2016-09-12,31.920324325561523
2016-09-13,31.09652328491211
2016-09-14,32.19029998779297
2016-09-15,32.834110260009766
2016-09-16,33.08332061767578
2016-09-19,33.076412200927734
2016-09-20,32.77181625366211
2016-09-21,33.63021469116211
2016-09-22,33.85174560546875
2016-09-23,33.63713073730469
2016-09-26,33.24946594238281
2016-09-27,33.47099304199219
2016-09-28,33.71759796142578
2016-09-29,33.50920867919922
2016-09-30,33.57865905761719
2016-10-03,33.41889572143555
2016-10-04,32.80067825317383
2016-10-05,33.18967056274414
2016-10-06,33.37721252441406
2016-10-07,33.13409423828125
2016-10-10,33.23134994506836
2016-10-11,32.821510314941406
2016-10-12,32.654808044433594
2016-10-13,32.20328903198242
2016-10-14,32.34221649169922
2016-10-17,32.238014221191406
2016-10-18,32.80067825317383
2016-10-19,33.28691101074219
2016-10-20,33.40500259399414
2016-10-21,32.960426330566406
2016-10-24,33.23830032348633
2016-10-25,32.884033203125
2016-10-26,32.76593780517578
2016-10-27,32.640899658203125
2016-10-28,32.752044677734375
2016-10-31,32.57144546508789
2016-11-01,32.78677749633789
2016-11-02,32.01572799682617
2016-11-03,35.377777099609375
2016-11-04,36.44055938720703
2016-11-07,37.22549819946289
2016-11-08,37.06572723388672
2016-11-09,37.6839599609375
2016-11-10,37.57976150512695
2016-11-11,36.391929626464844
2016-11-14,36.64894104003906
2016-11-15,37.51029586791992
2016-11-16,37.1629753112793
2016-11-17,37.371376037597656
2016-11-18,37.52418899536133
2016-11-21,37.82982635498047
2016-11-22,37.8923454284668
2016-11-23,38.406368255615234
2016-11-25,38.281349182128906
2016-11-28,38.30218505859375
2016-11-29,38.066001892089844
2016-11-30,38.982933044433594
2016-12-01,39.1357421875
2016-12-02,39.26772689819336
2016-12-05,39.53169631958008
2016-12-06,39.3441276550293
2016-12-07,40.44165802001953
2016-12-08,40.98347091674805
2016-12-09,40.85148239135742
2016-12-12,40.82370376586914
2016-12-13,40.337459564208984
2016-12-14,39.788700103759766
2016-12-15,40.490272521972656
2016-12-16,39.927635192871094
2016-12-19,39.691444396972656
2016-12-20,39.608089447021484
2016-12-21,39.71923828125
2016-12-22,39.580322265625
2016-12-23,39.37886047363281
2016-12-27,39.81649398803711
2016-12-28,39.47164535522461
2016-12-29,39.54131317138672
2016-12-30,39.40198516845703
2017-01-03,39.72939682006836
2017-01-04,40.55143737792969
2017-01-05,40.7047004699707
2017-01-06,40.62806701660156
2017-01-09,40.37031555175781
2017-01-10,40.19615173339844
2017-01-11,40.91368865966797
2017-01-12,41.30380630493164
2017-01-13,41.28988265991211
2017-01-17,40.92763137817383
2017-01-18,40.788291931152344
2017-01-19,41.338645935058594
2017-01-20,42.01438522338867
2017-01-23,42.31393814086914
2017-01-24,42.9339485168457
2017-01-25,43.449466705322266
2017-01-26,43.296207427978516
2017-01-27,43.01756286621094
2017-01-30,42.14675521850586
2017-01-31,41.909889221191406
2017-02-01,42.21641159057617
2017-02-02,42.1328125
2017-02-03,42.007423400878906
2017-02-06,42.26517868041992
2017-02-07,39.72939682006836
2017-02-08,39.87570571899414
2017-02-09,39.91053009033203
2017-02-10,40.29368209838867
2017-02-13,40.92763137817383
2017-02-14,40.44694137573242
2017-02-15,40.33548355102539
2017-02-16,40.28671646118164
2017-02-17,40.56538009643555
2017-02-21,40.34244918823242
2017-02-22,40.711669921875
2017-02-23,40.39818572998047
2017-02-24,40.49570846557617
2017-02-27,40.14739227294922
2017-02-28,40.14042282104492
2017-03-01,41.255043029785156
2017-03-02,41.41527557373047
2017-03-03,41.29684829711914
2017-03-06,41.20628356933594
2017-03-07,41.164485931396484
2017-03-08,40.62110137939453
2017-03-09,40.98335266113281
2017-03-10,41.83325958251953
2017-03-13,42.04921340942383
2017-03-14,41.50584411621094
2017-03-15,42.07708740234375
2017-03-16,42.070125579833984
2017-03-17,42.62744140625
2017-03-20,42.74586486816406
2017-03-21,41.519775390625
2017-03-22,42.648338317871094
2017-03-23,42.878211975097656
2017-03-24,42.59956359863281
2017-03-27,42.808563232421875
2017-03-28,43.05934524536133
2017-03-29,42.87424850463867
2017-03-30,42.958065032958984
2017-03-31,48.60896301269531
2017-04-03,49.16079330444336
2017-04-04,49.85928726196289
2017-04-05,50.187591552734375
2017-04-06,50.990867614746094
2017-04-07,52.55552673339844
2017-04-10,52.54853820800781
2017-04-11,52.65332794189453
2017-04-12,50.914039611816406
2017-04-13,50.683536529541016
2017-04-17,51.326141357421875
2017-04-18,51.5845947265625
2017-04-19,51.33313751220703
2017-04-20,51.277259826660156
2017-04-21,50.760372161865234
2017-04-24,51.444915771484375
2017-04-25,51.50776290893555
2017-04-26,51.34014129638672
2017-04-27,51.361080169677734
2017-04-28,51.15152359008789
2017-05-01,51.34711456298828
2017-05-02,51.52872085571289
2017-05-03,49.803409576416016
2017-05-04,49.405269622802734
2017-05-05,51.19342803955078
2017-05-08,50.8860969543457
2017-05-09,50.711463928222656
2017-05-10,51.75224304199219
2017-05-11,51.36806106567383
2017-05-12,50.816253662109375
2017-05-15,52.283103942871094
2017-05-16,52.85588455200195
2017-05-17,51.48681640625
2017-05-18,50.52986145019531
2017-05-19,51.90591812133789
2017-05-22,52.101505279541016
2017-05-23,52.05259704589844
2017-05-24,52.15039825439453
2017-05-25,52.61139678955078
2017-05-26,52.5625114440918
2017-05-30,52.38787841796875
2017-05-31,52.646324157714844
2017-06-01,53.17719268798828
2017-06-02,53.4146842956543
2017-06-05,52.95366668701172
2017-06-06,53.08639144897461
2017-06-07,53.2191162109375
2017-06-08,53.26102066040039
2017-06-09,53.51946258544922
2017-06-12,52.68125915527344
2017-06-13,53.624229431152344
2017-06-14,52.96064758300781
2017-06-15,52.96064758300781
2017-06-16,53.1911506652832
2017-06-19,52.813987731933594
2017-06-20,52.96763610839844
2017-06-21,52.799991607666016
2017-06-22,51.87099838256836
2017-06-23,52.234214782714844
2017-06-26,52.22722244262695
2017-06-27,51.696353912353516
2017-06-28,52.518943786621094
2017-06-29,51.35683822631836
2017-06-30,51.13981246948242
2017-07-03,51.50384521484375
2017-07-05,51.489845275878906
2017-07-06,51.52484893798828
2017-07-07,52.2179069519043
2017-07-10,53.11398696899414
2017-07-11,51.96589279174805
2017-07-12,52.87596893310547
2017-07-13,53.78606033325195
2017-07-14,53.54804229736328
2017-07-17,53.75104904174805
2017-07-18,53.20500946044922
2017-07-19,53.331016540527344
2017-07-20,53.05799865722656
2017-07-21,53.247005462646484
2017-07-24,53.76506042480469
2017-07-25,54.5981559753418
2017-07-26,53.90507507324219
2017-07-27,53.646053314208984
2017-07-28,53.66005325317383
2017-07-31,53.47102737426758
2017-08-01,54.15010070800781
2017-08-02,58.700538635253906
2017-08-03,58.34349060058594
2017-08-04,59.0505485534668
2017-08-07,59.225563049316406
2017-08-08,59.064537048339844
2017-08-09,59.232566833496094
2017-08-10,58.14048385620117
2017-08-11,57.91645812988281
2017-08-14,58.35050582885742
2017-08-15,59.197566986083984
2017-08-16,59.32357406616211
2017-08-17,57.95146179199219
2017-08-18,57.846439361572266
2017-08-21,58.427494049072266
2017-08-22,59.12757110595703
2017-08-23,59.09955596923828
2017-08-24,58.88252639770508
2017-08-25,59.01557159423828
2017-08-28,59.18356704711914
2017-08-29,59.10655975341797
2017-08-30,59.141563415527344
2017-08-31,60.359676361083984
2017-09-01,61.19275665283203
2017-09-05,59.93962478637695
2017-09-06,60.41569519042969
2017-09-07,61.36777114868164
2017-09-08,61.003753662109375
2017-09-11,62.284854888916016
2017-09-12,62.7958869934082
2017-09-13,62.75389099121094
2017-09-14,62.87294006347656
2017-09-15,62.69791030883789
2017-09-18,63.9580192565918
2017-09-19,64.50408172607422
2017-09-20,64.37106323242188
2017-09-21,63.313987731933594
2017-09-22,62.9709358215332
2017-09-25,60.212684631347656
2017-09-26,60.00263977050781
2017-09-27,61.038726806640625
2017-09-28,61.694549560546875
2017-09-29,62.64143753051758
2017-10-02,62.31878662109375
2017-10-03,63.34282302856445
2017-10-04,63.798736572265625
2017-10-05,64.33179473876953
2017-10-06,63.93900680541992
2017-10-09,63.6584587097168
2017-10-10,63.60234069824219
2017-10-11,64.82977294921875
2017-10-12,65.18046569824219
2017-10-13,65.73457336425781
2017-10-16,66.63937377929688
2017-10-17,66.22553253173828
2017-10-18,65.97305297851562
2017-10-19,66.01513671875
2017-10-20,66.31672668457031
2017-10-23,66.0782470703125
2017-10-24,66.05018615722656
2017-10-25,65.3768539428711
2017-10-26,65.3277587890625
2017-10-27,64.8858871459961
2017-10-30,64.77368927001953
2017-10-31,65.13137817382812
2017-11-01,64.45802307128906
2017-11-02,63.230594635009766
2017-11-03,63.9039306640625
2017-11-06,63.798736572265625
2017-11-07,65.5872802734375
2017-11-08,65.3979263305664
2017-11-09,64.6404037475586
2017-11-10,65.38385009765625
2017-11-13,66.54817199707031
2017-11-14,65.23658752441406
2017-11-15,64.61235046386719
2017-11-16,65.45401000976562
2017-11-17,65.18748474121094
2017-11-20,64.99810791015625
2017-11-21,66.22553253173828
2017-11-22,65.34879302978516
2017-11-24,66.35881042480469
2017-11-27,65.7977066040039
2017-11-28,66.28167724609375
2017-11-29,65.3768539428711
2017-11-30,66.21154022216797
2017-12-01,65.8818588256836
2017-12-04,64.15644073486328
2017-12-05,63.02016830444336
2017-12-06,61.715579986572266
2017-12-07,61.897953033447266
2017-12-08,62.29072189331055
2017-12-11,62.87287521362305
2017-12-12,63.230594635009766
2017-12-13,63.62338638305664
2017-12-14,63.02720642089844
2017-12-15,64.66844177246094
2017-12-18,65.8958740234375
2017-12-19,66.26060485839844
2017-12-20,66.57625579833984
2017-12-21,66.73056030273438
2017-12-22,66.95499420166016
2017-12-26,67.01109313964844
2017-12-27,66.49209594726562
2017-12-28,66.74852752685547
2017-12-29,66.5096664428711
2018-01-02,67.26143646240234
2018-01-03,68.12564849853516
2018-01-04,68.4699478149414
2018-01-05,68.9125747680664
2018-01-08,68.97582244873047
2018-01-09,68.94772338867188
2018-01-10,68.51911926269531
2018-01-11,68.77205657958984
2018-01-12,68.77205657958984
2018-01-16,66.73446655273438
2018-01-17,65.94754028320312
2018-01-18,63.35490036010742
2018-01-19,63.1370849609375
2018-01-22,63.13005447387695
2018-01-23,62.448524475097656
2018-01-24,63.04572677612305
2018-01-25,64.61959838867188
2018-01-26,64.66175842285156
2018-01-29,64.19802856445312
2018-01-30,64.3174819946289
2018-01-31,64.16992950439453
2018-02-01,62.68739318847656
2018-02-02,60.228248596191406
2018-02-05,58.38037109375
2018-02-06,59.71533966064453
2018-02-07,58.998661041259766
2018-02-08,56.82056427001953
2018-02-09,58.0922966003418
2018-02-12,59.876956939697266
2018-02-13,57.51615905761719
2018-02-14,59.90504455566406
2018-02-15,59.89101028442383
2018-02-16,58.56306076049805
2018-02-20,58.70357894897461
2018-02-21,57.6988525390625
2018-02-22,58.696556091308594
2018-02-23,60.228248596191406
2018-02-26,58.77384948730469
2018-02-27,58.029075622558594
2018-02-28,55.141334533691406
2018-03-01,55.25373458862305
2018-03-02,55.96336364746094
2018-03-05,56.722198486328125
2018-03-06,57.90961837768555
2018-03-07,58.16960144042969
2018-03-08,57.79019546508789
2018-03-09,58.70357894897461
2018-03-12,58.935447692871094
2018-03-13,58.86518859863281
2018-03-14,58.09933090209961
2018-03-15,56.961082458496094
2018-03-16,57.81828308105469
2018-03-19,57.13674545288086
2018-03-20,56.202266693115234
2018-03-21,56.45521545410156
2018-03-22,54.354393005371094
2018-03-23,53.05455017089844
2018-03-26,53.38478088378906
2018-03-27,52.8929443359375
2018-03-28,51.48111343383789
2018-03-29,53.91749572753906
2018-04-02,52.80492401123047
2018-04-03,53.68513107299805
2018-04-04,53.64288330078125
2018-04-05,56.008846282958984
2018-04-06,55.01598358154297
2018-04-09,54.91741180419922
2018-04-10,55.80465316772461
2018-04-11,55.22723388671875
2018-04-12,56.3327522277832
2018-04-13,56.565128326416016
2018-04-16,56.769344329833984
2018-04-17,57.62138748168945
2018-04-18,58.26217269897461
2018-04-19,57.825592041015625
2018-04-20,57.95937728881836
2018-04-23,58.02274703979492
2018-04-24,56.811588287353516
2018-04-25,56.72710037231445
2018-04-26,57.21296691894531
2018-04-27,57.198875427246094
2018-04-30,56.142635345458984
2018-05-01,56.19898223876953
2018-05-02,56.5792236328125
2018-05-03,58.95927047729492
2018-05-04,61.56467819213867
2018-05-07,61.83927917480469
2018-05-08,61.53650665283203
2018-05-09,60.82529830932617
2018-05-10,61.56467819213867
2018-05-11,62.59980773925781
2018-05-14,63.22648620605469
2018-05-15,63.3743782043457
2018-05-16,64.6207046508789
2018-05-17,65.06434631347656
2018-05-18,64.43761444091797
2018-05-21,64.31090545654297
2018-05-22,64.14188385009766
2018-05-23,63.7264404296875
2018-05-24,62.19841003417969
2018-05-25,63.14198303222656
2018-05-29,61.49425506591797
2018-05-30,62.2265739440918
2018-05-31,61.32528305053711
2018-06-01,62.15615463256836
2018-06-04,61.6280403137207
2018-06-05,62.15615463256836
2018-06-06,63.9940299987793
2018-06-07,62.522335052490234
2018-06-08,62.41670608520508
2018-06-11,62.592742919921875
2018-06-12,63.2828254699707
2018-06-13,63.318031311035156
2018-06-14,63.58562469482422
2018-06-15,63.2828254699707
2018-06-18,62.40263366699219
2018-06-19,60.698551177978516
2018-06-20,61.09994125366211
2018-06-21,60.97317886352539
2018-06-22,62.62792205810547
2018-06-25,62.24771499633789
2018-06-26,62.212493896484375
2018-06-27,62.40263366699219
2018-06-28,62.30035400390625
2018-06-29,62.93523025512695
2018-07-02,62.074562072753906
2018-07-03,62.899967193603516
2018-07-05,62.72360610961914
2018-07-06,63.33738327026367
2018-07-09,63.62663269042969
2018-07-10,64.20511627197266
2018-07-11,62.490814208984375
2018-07-12,62.780033111572266
2018-07-13,62.32149124145508
2018-07-16,61.17861557006836
2018-07-17,61.905250549316406
2018-07-18,61.37614440917969
2018-07-19,61.10102844238281
2018-07-20,61.12923049926758
2018-07-23,60.58601379394531
2018-07-24,60.94582748413086
2018-07-25,61.78532791137695
2018-07-26,62.420257568359375
2018-07-27,62.56135177612305
2018-07-30,62.892921447753906
2018-07-31,63.40791702270508
2018-08-01,62.27208709716797
2018-08-02,61.051631927490234
2018-08-03,61.93347930908203
2018-08-06,62.14513397216797
2018-08-07,61.37614440917969
2018-08-08,62.87175750732422
2018-08-09,63.66189193725586
2018-08-10,61.91230773925781
2018-08-13,60.55075454711914
2018-08-14,60.409637451171875
2018-08-15,59.11159133911133
2018-08-16,59.62656784057617
2018-08-17,59.57013702392578
2018-08-20,60.04280471801758
2018-08-21,60.381446838378906
2018-08-22,60.2685661315918
2018-08-23,59.668914794921875
2018-08-24,60.34616470336914
2018-08-27,60.924644470214844
2018-08-28,60.93170166015625
2018-08-29,61.086917877197266
2018-08-30,60.00754165649414
2018-08-31,60.282676696777344
2018-09-04,58.56836700439453
2018-09-05,58.89288330078125
2018-09-06,58.51192855834961
2018-09-07,57.96870040893555
2018-09-10,57.91932678222656
2018-09-11,58.194461822509766
2018-09-12,58.75180435180664
2018-09-13,59.78883361816406
2018-09-14,60.26149368286133
2018-09-17,60.83295822143555
2018-09-18,60.7130012512207
2018-09-19,62.2086067199707
2018-09-20,63.175113677978516
2018-09-21,63.393802642822266
2018-09-24,63.31619644165039
2018-09-25,63.22447967529297
2018-09-26,62.76592254638672
2018-09-27,61.984920501708984
2018-09-28,61.61741256713867
2018-10-01,62.00613021850586
2018-10-02,63.34904098510742
2018-10-03,64.99585723876953
2018-10-04,64.50814819335938
2018-10-05,64.07701873779297
2018-10-08,64.07701873779297
2018-10-09,61.48310470581055
2018-10-10,59.596012115478516
2018-10-11,58.776119232177734
2018-10-12,59.97766876220703
2018-10-15,59.39105987548828
2018-10-16,59.86457824707031
2018-10-17,59.10126495361328
2018-10-18,58.436866760253906
2018-10-19,57.496864318847656
2018-10-22,56.41549301147461
2018-10-23,55.7581672668457
2018-10-24,53.1572151184082
2018-10-25,53.74384689331055
2018-10-26,53.56714630126953
2018-10-29,53.89226531982422
2018-10-30,54.627323150634766
2018-10-31,55.1856803894043
2018-11-01,57.624080657958984
2018-11-02,56.8678092956543
2018-11-05,56.88902282714844
2018-11-06,59.10833740234375
2018-11-07,59.32743453979492
2018-11-08,59.13661575317383
2018-11-09,59.06591796875
2018-11-12,58.11882400512695
2018-11-13,57.419124603271484
2018-11-14,57.235355377197266
2018-11-15,58.42982482910156
2018-11-16,58.80441665649414
2018-11-19,57.88560104370117
2018-11-20,55.5532112121582
2018-11-21,56.16102981567383
2018-11-23,56.31654739379883
2018-11-26,57.53218460083008
2018-11-27,56.903160095214844
2018-11-28,58.790287017822266
2018-11-29,58.69839859008789
2018-11-30,58.479305267333984
2018-12-03,60.54310989379883
2018-12-04,58.81855392456055
2018-12-06,58.33086013793945
2018-12-07,56.599246978759766
2018-12-10,56.111572265625
2018-12-11,55.70163345336914
2018-12-12,56.31654739379883
2018-12-13,55.29877853393555
2018-12-14,54.57786178588867
2018-12-17,53.90639877319336
2018-12-18,53.94173812866211
2018-12-19,52.90983581542969
2018-12-20,50.966190338134766
2018-12-21,50.08976364135742
2018-12-24,49.53848648071289
2018-12-26,51.90619659423828
2018-12-27,52.43209457397461
2018-12-28,52.041229248046875
2018-12-31,52.56001281738281
2019-01-02,53.348838806152344
2019-01-03,51.87777328491211
2019-01-04,54.620906829833984
2019-01-07,55.260498046875
2019-01-08,56.21275329589844
2019-01-09,56.44729232788086
2019-01-10,57.328495025634766
2019-01-11,57.086875915527344
2019-01-14,56.7741813659668
2019-01-15,56.30514144897461
2019-01-16,56.26251220703125
2019-01-17,56.440162658691406
2019-01-18,57.31428146362305
2019-01-22,56.5396728515625
2019-01-23,55.4950065612793
2019-01-24,55.28891372680664
2019-01-25,56.404640197753906
2019-01-28,56.22698974609375
2019-01-29,56.92342758178711
2019-01-30,57.27874755859375
2019-01-31,56.71021270751953
2019-02-01,60.9954719543457
2019-02-04,60.54777145385742
2019-02-05,60.39851760864258
2019-02-06,60.696998596191406
2019-02-07,59.85843276977539
2019-02-08,60.08584976196289
2019-02-11,60.23507308959961
2019-02-12,58.458438873291016
2019-02-13,59.90105056762695
2019-02-14,59.67362976074219
2019-02-15,60.65435791015625
2019-02-19,61.46450424194336
2019-02-20,62.14672088623047
2019-02-21,62.679718017578125
2019-02-22,62.90000915527344
2019-02-25,63.50408935546875
2019-02-26,62.949771881103516
2019-02-27,63.688846588134766
2019-02-28,63.603572845458984
2019-03-01,64.2716064453125
2019-03-04,64.69859313964844
2019-03-05,64.80511474609375
2019-03-06,64.28890991210938
2019-03-07,63.7645263671875
2019-03-08,63.526893615722656
2019-03-11,64.27252960205078
2019-03-12,64.297119140625
2019-03-13,64.30531311035156
2019-03-14,63.22372055053711
2019-03-15,63.289276123046875
