Date,IR
2016-08-31,45.25949478149414
2016-09-01,45.37267303466797
2016-09-02,45.61896896362305
2016-09-06,44.4873161315918
2016-09-07,44.8819465637207
2016-09-08,45.08930206298828
2016-09-09,42.2064323425293
2016-09-12,43.68463897705078
2016-09-13,42.66127014160156
2016-09-14,42.62781524658203
2016-09-15,42.6947135925293
2016-09-16,42.346885681152344
2016-09-19,42.82179641723633
2016-09-20,42.84855270385742
2016-09-21,43.82512283325195
2016-09-22,44.179630279541016
2016-09-23,43.243186950683594
2016-09-26,43.73816680908203
2016-09-27,44.60772705078125
2016-09-28,45.14281463623047
2016-09-29,44.8819465637207
2016-09-30,45.443809509277344
2016-10-03,45.31003952026367
2016-10-04,44.80837631225586
2016-10-05,45.18964385986328
2016-10-06,46.00567626953125
2016-10-07,45.11606216430664
2016-10-10,44.962223052978516
2016-10-11,43.330135345458984
2016-10-12,44.092674255371094
2016-10-13,43.73816680908203
2016-10-14,44.005714416503906
2016-10-17,43.657894134521484
2016-10-18,43.45055389404297
2016-10-19,43.76492691040039
2016-10-20,44.01908493041992
2016-10-21,43.985660552978516
2016-10-24,44.005714416503906
2016-10-25,43.209754943847656
2016-10-26,44.36691665649414
2016-10-27,44.84181213378906
2016-10-28,44.781620025634766
2016-10-31,45.00904083251953
2016-11-01,45.02911376953125
2016-11-02,45.00904083251953
2016-11-03,44.80837631225586
2016-11-04,45.98560333251953
2016-11-07,47.30331802368164
2016-11-08,48.072513580322266
2016-11-09,49.6711540222168
2016-11-10,50.6477165222168
2016-11-11,50.721282958984375
2016-11-14,50.21294021606445
2016-11-15,50.78148651123047
2016-11-16,50.319969177246094
2016-11-17,49.95206832885742
2016-11-18,49.80492401123047
2016-11-21,50.23970031738281
2016-11-22,50.58082962036133
2016-11-23,50.554080963134766
2016-11-25,50.9152717590332
2016-11-28,49.98551559448242
2016-11-29,50.20623779296875
2016-11-30,49.858421325683594
2016-12-01,49.891876220703125
2016-12-02,49.83168411254883
2016-12-05,50.09254837036133
2016-12-06,50.7747917175293
2016-12-07,52.449134826660156
2016-12-08,52.95346450805664
2016-12-09,52.75172805786133
2016-12-12,52.281036376953125
2016-12-13,52.3415412902832
2016-12-14,52.23394775390625
2016-12-15,51.931373596191406
2016-12-16,51.87086486816406
2016-12-19,51.749813079833984
2016-12-20,51.97172164916992
2016-12-21,51.595149993896484
2016-12-22,51.37998962402344
2016-12-23,51.68257141113281
2016-12-27,51.790157318115234
2016-12-28,51.04377365112305
2016-12-29,50.815155029296875
2016-12-30,50.45875549316406
2017-01-03,51.057220458984375
2017-01-04,51.184967041015625
2017-01-05,50.586517333984375
2017-01-06,50.47221374511719
2017-01-09,50.364620208740234
2017-01-10,51.11100769042969
2017-01-11,51.88429641723633
2017-01-12,51.53464126586914
2017-01-13,51.95827865600586
2017-01-17,51.50101089477539
2017-01-18,51.87086486816406
2017-01-19,52.61723709106445
2017-01-20,52.879478454589844
2017-01-23,52.731563568115234
2017-01-24,53.518306732177734
2017-01-25,54.06296157836914
2017-01-26,53.90829849243164
2017-01-27,53.793983459472656
2017-01-30,53.491397857666016
2017-01-31,53.356910705566406
2017-02-01,52.449134826660156
2017-02-02,52.449134826660156
2017-02-03,53.135005950927734
2017-02-06,53.73346710205078
2017-02-07,53.69312286376953
2017-02-08,53.847782135009766
2017-02-09,54.345375061035156
2017-02-10,54.59418487548828
2017-02-13,55.12538146972656
2017-02-14,54.91694641113281
2017-02-15,54.883323669433594
2017-02-16,54.533660888671875
2017-02-17,54.45969009399414
2017-02-21,54.809349060058594
2017-02-22,54.80262756347656
2017-02-23,54.6277961730957
2017-02-24,54.68158721923828
2017-02-27,54.49331283569336
2017-02-28,53.3636360168457
2017-03-01,54.46641540527344
2017-03-02,53.807430267333984
2017-03-03,53.767093658447266
2017-03-06,53.35017776489258
2017-03-07,53.518306732177734
2017-03-08,53.504783630371094
2017-03-09,53.119571685791016
2017-03-10,53.72104263305664
2017-03-13,53.83592987060547
2017-03-14,53.39664840698242
2017-03-15,54.613121032714844
2017-03-16,54.437416076660156
2017-03-17,54.734771728515625
2017-03-20,54.917236328125
2017-03-21,53.633182525634766
2017-03-22,53.80889129638672
2017-03-23,53.93730926513672
2017-03-24,53.51154327392578
2017-03-27,53.09251403808594
2017-03-28,53.856201171875
2017-03-29,53.94406509399414
2017-03-30,54.673946380615234
2017-03-31,54.957794189453125
2017-04-03,54.890201568603516
2017-04-04,55.06591796875
2017-04-05,55.329490661621094
2017-04-06,55.87014389038086
2017-04-07,55.836360931396484
2017-04-10,56.26213073730469
2017-04-11,56.53245544433594
2017-04-12,55.61334991455078
2017-04-13,55.32273864746094
2017-04-17,55.579551696777344
2017-04-18,55.37004852294922
2017-04-19,55.315982818603516
2017-04-20,55.924217224121094
2017-04-21,56.11345291137695
2017-04-24,56.89738845825195
2017-04-25,57.89085006713867
2017-04-26,59.931854248046875
2017-04-27,60.31705093383789
2017-04-28,59.97914505004883
2017-05-01,59.99941635131836
2017-05-02,60.350852966308594
2017-05-03,60.215660095214844
2017-05-04,60.7022819519043
2017-05-05,60.83068084716797
2017-05-08,60.418426513671875
2017-05-09,60.39139938354492
2017-05-10,59.823699951171875
2017-05-11,59.76288986206055
2017-05-12,59.479034423828125
2017-05-15,59.830467224121094
2017-05-16,60.019683837890625
2017-05-17,59.276283264160156
2017-05-18,59.5871696472168
2017-05-19,60.31029510498047
2017-05-22,60.30354690551758
2017-05-23,60.16836929321289
2017-05-24,59.823699951171875
2017-05-25,60.357608795166016
2017-05-26,60.3846435546875
2017-05-30,60.27651596069336
2017-05-31,60.55359649658203
2017-06-01,60.55359649658203
2017-06-02,60.47249221801758
2017-06-05,60.3846435546875
2017-06-06,60.087284088134766
2017-06-07,59.82930374145508
2017-06-08,59.72068786621094
2017-06-09,59.815731048583984
2017-06-12,59.632442474365234
2017-06-13,60.87477111816406
2017-06-14,60.209495544433594
2017-06-15,61.00376510620117
2017-06-16,62.6873779296875
2017-06-19,62.85707473754883
2017-06-20,61.94739532470703
2017-06-21,61.424678802490234
2017-06-22,61.58760452270508
2017-06-23,61.832008361816406
2017-06-26,61.73017120361328
2017-06-27,61.44504165649414
2017-06-28,62.20536422729492
2017-06-29,61.34999465942383
2017-06-30,62.04243850708008
2017-07-03,62.076393127441406
2017-07-05,62.56516647338867
2017-07-06,62.538028717041016
2017-07-07,63.305152893066406
2017-07-10,63.63102340698242
2017-07-11,63.0743408203125
2017-07-12,63.48167037963867
2017-07-13,63.03358840942383
2017-07-14,63.02003479003906
2017-07-17,63.182952880859375
2017-07-18,62.768829345703125
2017-07-19,63.27121353149414
2017-07-20,62.57875442504883
2017-07-21,62.232547760009766
2017-07-24,61.81162643432617
2017-07-25,61.41788101196289
2017-07-26,59.02145004272461
2017-07-27,59.59172058105469
2017-07-28,60.10764694213867
2017-07-31,59.659584045410156
2017-08-01,58.71593475341797
2017-08-02,59.16400909423828
2017-08-03,58.87887954711914
2017-08-04,59.86326217651367
2017-08-07,59.80894088745117
2017-08-08,59.401634216308594
2017-08-09,59.23868179321289
2017-08-10,57.69084167480469
2017-08-11,57.765533447265625
2017-08-14,58.322200775146484
2017-08-15,58.51908493041992
2017-08-16,58.885684967041016
2017-08-17,58.01670837402344
2017-08-18,57.82660675048828
2017-08-21,57.79269027709961
2017-08-22,58.464759826660156
2017-08-23,57.29709243774414
2017-08-24,56.86940002441406
2017-08-25,57.45323944091797
2017-08-28,56.930511474609375
2017-08-29,57.215633392333984
2017-08-30,58.06422805786133
2017-08-31,57.96918487548828
2017-09-01,57.75874328613281
2017-09-05,57.55506896972656
2017-09-06,57.290313720703125
2017-09-07,58.05472946166992
2017-09-08,59.69276428222656
2017-09-11,60.416221618652344
2017-09-12,61.433170318603516
2017-09-13,61.678890228271484
2017-09-14,61.43999481201172
2017-09-15,61.04414367675781
2017-09-18,61.77444076538086
2017-09-19,61.74030685424805
2017-09-20,60.94858932495117
2017-09-21,60.90764617919922
2017-09-22,60.68922805786133
2017-09-25,60.64147186279297
2017-09-26,60.573219299316406
2017-09-27,60.095458984375
2017-09-28,60.18417739868164
2017-09-29,60.859886169433594
2017-10-02,61.399044036865234
2017-10-03,61.52189636230469
2017-10-04,61.74030685424805
2017-10-05,62.033790588378906
2017-10-06,62.82551574707031
2017-10-09,62.832305908203125
2017-10-10,62.368221282958984
2017-10-11,62.40236282348633
2017-10-12,62.368221282958984
2017-10-13,62.3272819519043
2017-10-16,62.313621520996094
2017-10-17,62.1771240234375
2017-10-18,62.2590217590332
2017-10-19,62.16347885131836
2017-10-20,63.82200241088867
2017-10-23,63.99261474609375
2017-10-24,65.25525665283203
2017-10-25,62.3272819519043
2017-10-26,61.87681198120117
2017-10-27,62.21122360229492
2017-10-30,60.66193771362305
2017-10-31,60.47084045410156
2017-11-01,59.74054718017578
2017-11-02,59.7883186340332
2017-11-03,58.866912841796875
2017-11-06,58.79867935180664
2017-11-07,58.395999908447266
2017-11-08,58.47788619995117
2017-11-09,57.61109161376953
2017-11-10,57.986473083496094
2017-11-13,57.8499755859375
2017-11-14,57.80903244018555
2017-11-15,56.89445114135742
2017-11-16,58.19123840332031
2017-11-17,58.09568786621094
2017-11-20,57.829498291015625
2017-11-21,58.20488739013672
2017-11-22,57.73393630981445
2017-11-24,57.48823547363281
2017-11-27,57.829498291015625
2017-11-28,59.13993453979492
2017-11-29,58.74406814575195
2017-11-30,59.801963806152344
2017-12-01,58.83961868286133
2017-12-04,58.09568786621094
2017-12-05,57.72713851928711
2017-12-06,58.87373352050781
2017-12-07,59.20991897583008
2017-12-08,60.108707427978516
2017-12-11,60.25278854370117
2017-12-12,59.26482391357422
2017-12-13,59.77937698364258
2017-12-14,59.024696350097656
2017-12-15,59.518680572509766
2017-12-18,59.443214416503906
2017-12-19,59.511817932128906
2017-12-20,59.834266662597656
2017-12-21,62.00919723510742
2017-12-22,61.5906867980957
2017-12-26,61.20647048950195
2017-12-27,61.13785934448242
2017-12-28,61.22019958496094
2017-12-29,61.1927375793457
2018-01-02,60.890872955322266
2018-01-03,61.714176177978516
2018-01-04,62.01606750488281
2018-01-05,61.54951095581055
2018-01-08,62.036624908447266
2018-01-09,62.35911560058594
2018-01-10,62.42086410522461
2018-01-11,63.11379623413086
2018-01-12,62.50319290161133
2018-01-16,61.9268684387207
2018-01-17,61.871978759765625
2018-01-18,61.974884033203125
2018-01-19,62.38656234741211
2018-01-22,61.638702392578125
2018-01-23,62.96287536621094
2018-01-24,63.106937408447266
2018-01-25,62.825660705566406
2018-01-26,64.36937713623047
2018-01-29,64.4036636352539
2018-01-30,63.48428726196289
2018-01-31,64.9250717163086
2018-02-01,66.27667999267578
2018-02-02,65.34361267089844
2018-02-05,62.11213302612305
2018-02-06,62.94913864135742
2018-02-07,62.564937591552734
2018-02-08,60.10185623168945
2018-02-09,61.17216110229492
2018-02-12,62.37282943725586
2018-02-13,61.9268684387207
2018-02-14,62.01606750488281
2018-02-15,63.12753677368164
2018-02-16,62.455169677734375
2018-02-20,61.77592849731445
2018-02-21,61.755340576171875
2018-02-22,61.9611930847168
2018-02-23,61.85138702392578
2018-02-26,62.194427490234375
2018-02-27,61.8033561706543
2018-02-28,60.925148010253906
2018-03-01,58.914913177490234
2018-03-02,59.20307159423828
2018-03-05,59.155052185058594
2018-03-06,59.683326721191406
2018-03-07,59.84800338745117
2018-03-08,60.330745697021484
2018-03-09,61.81352615356445
2018-03-12,60.744564056396484
2018-03-13,60.85489273071289
2018-03-14,60.91004943847656
2018-03-15,62.22040939331055
2018-03-16,61.71004867553711
2018-03-19,61.048004150390625
2018-03-20,61.35143280029297
2018-03-21,61.37214660644531
2018-03-22,59.36524963378906
2018-03-23,57.8342170715332
2018-03-26,59.42731475830078
2018-03-27,58.62042999267578
2018-03-28,57.89628601074219
2018-03-29,58.97215270996094
2018-04-02,57.34455871582031
2018-04-03,58.26179122924805
2018-04-04,58.64802169799805
2018-04-05,59.22042465209961
2018-04-06,57.37214660644531
2018-04-09,57.07560348510742
2018-04-10,58.220420837402344
2018-04-11,57.64799880981445
2018-04-12,58.13766860961914
2018-04-13,58.02042007446289
2018-04-16,58.6135368347168
2018-04-17,59.3514404296875
2018-04-18,59.558326721191406
2018-04-19,58.268699645996094
2018-04-20,57.6273307800293
2018-04-23,57.4204216003418
2018-04-24,55.44112777709961
2018-04-25,58.73077392578125
2018-04-26,58.62732696533203
2018-04-27,59.38593673706055
2018-04-30,57.85490798950195
2018-05-01,59.26178741455078
2018-05-02,58.772151947021484
2018-05-03,59.289398193359375
2018-05-04,59.77212142944336
2018-05-07,60.268699645996094
2018-05-08,60.744564056396484
2018-05-09,61.075599670410156
2018-05-10,61.19282150268555
2018-05-11,61.2548828125
2018-05-14,61.4893798828125
2018-05-15,61.2962646484375
2018-05-16,61.03418731689453
2018-05-17,62.04799270629883
2018-05-18,62.00662612915039
2018-05-21,63.16524124145508
2018-05-22,62.682464599609375
2018-05-23,62.24799728393555
2018-05-24,62.11695861816406
2018-05-25,61.93765640258789
2018-05-29,61.26866912841797
2018-05-30,61.8342170715332
2018-05-31,60.372135162353516
2018-06-01,60.87558364868164
2018-06-04,60.744564056396484
2018-06-05,60.97212219238281
2018-06-06,62.16522979736328
2018-06-07,62.79597091674805
2018-06-08,62.85833740234375
2018-06-11,64.48023223876953
2018-06-12,64.06436157226562
2018-06-13,63.17714309692383
2018-06-14,63.703948974609375
2018-06-15,63.86333465576172
2018-06-18,63.78017807006836
2018-06-19,63.08707046508789
2018-06-20,63.00390625
2018-06-21,62.28999328613281
2018-06-22,62.90686798095703
2018-06-25,62.23454666137695
2018-06-26,61.735496520996094
2018-06-27,61.610721588134766
2018-06-28,61.673133850097656
2018-06-29,62.19295120239258
2018-07-02,61.98503494262695
2018-07-03,62.338497161865234
2018-07-05,62.69893264770508
2018-07-06,62.28999328613281
2018-07-09,63.56534194946289
2018-07-10,63.3851203918457
2018-07-11,61.88105010986328
2018-07-12,62.29692077636719
2018-07-13,63.10788345336914
2018-07-16,62.35236740112305
2018-07-17,62.9969596862793
2018-07-18,63.25342559814453
2018-07-19,63.627716064453125
2018-07-20,63.627716064453125
2018-07-23,62.48405456542969
2018-07-24,63.12865447998047
2018-07-25,66.62193298339844
2018-07-26,67.73785400390625
2018-07-27,67.73091888427734
2018-07-30,67.38438415527344
2018-07-31,68.27850341796875
2018-08-01,67.52298736572266
2018-08-02,66.96847534179688
2018-08-03,67.19722747802734
2018-08-06,67.3150634765625
2018-08-07,67.61308288574219
2018-08-08,67.65469360351562
2018-08-09,66.89225006103516
2018-08-10,66.71205139160156
2018-08-13,66.56649017333984
2018-08-14,67.25961303710938
2018-08-15,67.8556900024414
2018-08-16,68.50720977783203
2018-08-17,69.17951965332031
2018-08-20,69.193359375
2018-08-21,69.83799743652344
2018-08-22,68.97854614257812
2018-08-23,68.91616821289062
2018-08-24,69.02704620361328
2018-08-27,69.95581817626953
2018-08-28,70.04590606689453
2018-08-29,70.524169921875
2018-08-30,70.09442901611328
2018-08-31,70.205322265625
2018-09-04,70.57268524169922
2018-09-05,71.41136169433594
2018-09-06,70.53349304199219
2018-09-07,69.87162017822266
2018-09-10,71.4113540649414
2018-09-11,71.08390045166016
2018-09-12,71.65519714355469
2018-09-13,71.94084167480469
2018-09-14,72.03838348388672
2018-09-17,71.77363586425781
2018-09-18,72.04534912109375
2018-09-19,71.7387924194336
2018-09-20,72.0662612915039
2018-09-21,72.477294921875
2018-09-24,71.43920135498047
2018-09-25,71.6482162475586
2018-09-26,71.3277359008789
2018-09-27,71.53675079345703
2018-09-28,71.27201080322266
2018-10-01,71.96871185302734
2018-10-02,72.38671112060547
2018-10-03,72.74205017089844
2018-10-04,72.61663818359375
2018-10-05,71.84330749511719
2018-10-08,72.04534912109375
2018-10-09,71.27201080322266
2018-10-10,68.1090087890625
2018-10-11,66.83406829833984
2018-10-12,67.67704772949219
2018-10-15,67.65614318847656
2018-10-16,68.79872131347656
2018-10-17,67.94182586669922
2018-10-18,67.05003356933594
2018-10-19,65.3709716796875
2018-10-22,64.79276275634766
2018-10-23,64.03331756591797
2018-10-24,64.49315643310547
2018-10-25,66.54839324951172
2018-10-26,65.71238708496094
2018-10-29,65.02263641357422
2018-10-30,66.85494995117188
2018-10-31,66.84101867675781
2018-11-01,68.5897445678711
2018-11-02,68.401611328125
2018-11-05,69.0704574584961
2018-11-06,70.42899322509766
2018-11-07,71.61338806152344
2018-11-08,72.14289093017578
2018-11-09,71.66215515136719
2018-11-12,70.4708023071289
2018-11-13,71.39043426513672
2018-11-14,70.80522155761719
2018-11-15,72.26129913330078
2018-11-16,72.70023345947266
2018-11-19,71.94084167480469
2018-11-20,69.79499816894531
2018-11-21,70.90973663330078
2018-11-23,71.01424407958984
2018-11-26,70.35933685302734
2018-11-27,70.0179443359375
2018-11-28,71.71790313720703
2018-11-29,72.01747131347656
2018-11-30,72.12197875976562
2018-12-03,73.59199523925781
2018-12-04,71.36956024169922
2018-12-06,70.87931060791016
2018-12-07,68.61729431152344
2018-12-10,68.44222259521484
2018-12-11,68.07805633544922
2018-12-12,68.69432067871094
2018-12-13,68.12705993652344
2018-12-14,67.20966339111328
2018-12-17,65.61992645263672
2018-12-18,66.23619079589844
2018-12-19,64.84257507324219
2018-12-20,63.76408767700195
2018-12-21,62.300418853759766
2018-12-24,60.444580078125
2018-12-26,62.75562286376953
2018-12-27,63.89015197753906
2018-12-28,63.77107238769531
2018-12-31,63.89015197753906
2019-01-02,64.07923126220703
2019-01-03,63.049747467041016
2019-01-04,65.19972229003906
2019-01-07,64.52041625976562
2019-01-08,64.81453704833984
2019-01-09,66.11016845703125
2019-01-10,66.71942138671875
2019-01-11,66.50233459472656
2019-01-14,66.57237243652344
2019-01-15,65.99809265136719
2019-01-16,65.67594909667969
2019-01-17,65.59893798828125
2019-01-18,67.30769348144531
2019-01-22,65.12972259521484
2019-01-23,65.45185089111328
2019-01-24,65.7599868774414
2019-01-25,66.15916442871094
2019-01-28,66.13817596435547
2019-01-29,67.7558822631836
2019-01-30,70.41707611083984
2019-01-31,70.0599594116211
2019-02-01,70.78827667236328
2019-02-04,70.50816345214844
2019-02-05,70.93533325195312
2019-02-06,70.6272201538086
2019-02-07,70.8863296508789
2019-02-08,71.37655639648438
2019-02-11,71.78971862792969
2019-02-12,72.65811920166016
2019-02-13,73.24640655517578
2019-02-14,72.48302459716797
2019-02-15,73.34444427490234
2019-02-19,73.5335464477539
2019-02-20,73.93273162841797
2019-02-21,73.918701171875
2019-02-22,74.4649658203125
2019-02-25,74.88514709472656
2019-02-26,74.4789810180664
2019-02-27,74.90616607666016
2019-02-28,73.92572021484375
2019-03-01,74.26886749267578
2019-03-04,73.88369750976562
2019-03-05,74.23387145996094
2019-03-06,74.49299621582031
2019-03-07,73.45833587646484
2019-03-08,73.40904998779297
2019-03-11,74.16217041015625
2019-03-12,74.59149169921875
2019-03-13,74.89414978027344
2019-03-14,74.57038879394531
2019-03-15,74.67596435546875
