Date,EOG
2015-10-28,84.79000091552734
2015-10-29,85.5199966430664
2015-10-30,85.8499984741211
2015-11-02,86.06999969482422
2015-11-03,88.44999694824219
2015-11-04,86.47000122070312
2015-11-05,86.47000122070312
2015-11-06,85.2699966430664
2015-11-09,85.37000274658203
2015-11-10,86.58000183105469
2015-11-11,83.31999969482422
2015-11-12,81.69000244140625
2015-11-13,82.25
2015-11-16,84.79000091552734
2015-11-17,82.9800033569336
2015-11-18,85.1500015258789
2015-11-19,82.6500015258789
2015-11-20,82.62999725341797
2015-11-23,82.56999969482422
2015-11-24,85.13999938964844
2015-11-25,83.52999877929688
2015-11-27,82.0199966430664
2015-11-30,83.43000030517578
2015-12-01,84.05000305175781
2015-12-02,80.86000061035156
2015-12-03,80.98999786376953
2015-12-04,80.48999786376953
2015-12-07,76.19000244140625
2015-12-08,77.11000061035156
2015-12-09,78.37999725341797
2015-12-10,78.18000030517578
2015-12-11,74.88999938964844
2015-12-14,76.86000061035156
2015-12-15,77.30000305175781
2015-12-16,75.80000305175781
2015-12-17,73.30000305175781
2015-12-18,71.43000030517578
2015-12-21,70.25
2015-12-22,69.80999755859375
2015-12-23,73.69000244140625
2015-12-24,73.41999816894531
2015-12-28,70.48999786376953
2015-12-29,71.08999633789062
2015-12-30,70.61000061035156
2015-12-31,70.79000091552734
2016-01-04,69.68000030517578
2016-01-05,70.12999725341797
2016-01-06,67.31999969482422
2016-01-07,65.45999908447266
2016-01-08,65.5199966430664
2016-01-11,63.66999816894531
2016-01-12,62.91999816894531
2016-01-13,64.16999816894531
2016-01-14,65.26000213623047
2016-01-15,62.970001220703125
2016-01-19,60.97999954223633
2016-01-20,60.2400016784668
2016-01-21,63.75
2016-01-22,66.0199966430664
2016-01-25,61.59000015258789
2016-01-26,66.02999877929688
2016-01-27,66.06999969482422
2016-01-28,68.62999725341797
2016-01-29,71.0199966430664
2016-02-01,69.08999633789062
2016-02-02,67.16000366210938
2016-02-03,70.19000244140625
2016-02-04,68.44000244140625
2016-02-05,67.05999755859375
2016-02-08,68.43000030517578
2016-02-09,65.58999633789062
2016-02-10,65.79000091552734
2016-02-11,65.55999755859375
2016-02-12,67.69999694824219
2016-02-16,67.88999938964844
2016-02-17,70.81999969482422
2016-02-18,69.45999908447266
2016-02-19,69.70999908447266
2016-02-22,72.20999908447266
2016-02-23,68.0199966430664
2016-02-24,69.5199966430664
2016-02-25,68.5
2016-02-26,67.5
2016-02-29,64.73999786376953
2016-03-01,65.0199966430664
2016-03-02,67.0
2016-03-03,69.25
2016-03-04,71.41000366210938
2016-03-07,75.47000122070312
2016-03-08,70.55999755859375
2016-03-09,72.26000213623047
2016-03-10,72.2699966430664
2016-03-11,75.18000030517578
2016-03-14,74.77999877929688
2016-03-15,73.61000061035156
2016-03-16,75.04000091552734
2016-03-17,76.5
2016-03-18,75.62999725341797
2016-03-21,75.95999908447266
2016-03-22,75.9000015258789
2016-03-23,74.33999633789062
2016-03-24,74.30000305175781
2016-03-28,74.52999877929688
2016-03-29,75.44999694824219
2016-03-30,73.66000366210938
2016-03-31,72.58000183105469
2016-04-01,72.04000091552734
2016-04-04,70.30999755859375
2016-04-05,70.54000091552734
2016-04-06,71.22000122070312
2016-04-07,71.44999694824219
2016-04-08,73.47000122070312
2016-04-11,74.01000213623047
2016-04-12,77.51000213623047
2016-04-13,77.77999877929688
2016-04-14,77.80999755859375
2016-04-15,75.70999908447266
2016-04-18,77.44000244140625
2016-04-19,79.12999725341797
2016-04-20,79.37000274658203
2016-04-21,79.16000366210938
2016-04-22,80.91999816894531
2016-04-25,79.76000213623047
2016-04-26,82.77999877929688
2016-04-27,84.51000213623047
2016-04-28,81.88999938964844
2016-04-29,82.62000274658203
2016-05-02,82.77999877929688
2016-05-03,80.62999725341797
2016-05-04,79.33999633789062
2016-05-05,81.26000213623047
2016-05-06,78.68000030517578
2016-05-09,78.63999938964844
2016-05-10,79.7300033569336
2016-05-11,80.31999969482422
2016-05-12,80.5
2016-05-13,78.6500015258789
2016-05-16,80.69000244140625
2016-05-17,81.56999969482422
2016-05-18,80.41000366210938
2016-05-19,80.08000183105469
2016-05-20,80.91999816894531
2016-05-23,81.2699966430664
2016-05-24,82.48999786376953
2016-05-25,83.08000183105469
2016-05-26,82.30000305175781
2016-05-27,81.56999969482422
2016-05-31,81.36000061035156
2016-06-01,80.75
2016-06-02,80.48999786376953
2016-06-03,79.70999908447266
2016-06-06,81.2699966430664
2016-06-07,85.41999816894531
2016-06-08,85.36000061035156
2016-06-09,84.58000183105469
2016-06-10,81.55999755859375
2016-06-13,81.38999938964844
2016-06-14,82.9800033569336
2016-06-15,82.44000244140625
2016-06-16,80.18000030517578
2016-06-17,80.88999938964844
2016-06-20,83.19000244140625
2016-06-21,84.91000366210938
2016-06-22,83.5999984741211
2016-06-23,84.5
2016-06-24,81.05999755859375
2016-06-27,78.58999633789062
2016-06-28,81.75
2016-06-29,83.44000244140625
2016-06-30,83.41999816894531
2016-07-01,84.77999877929688
2016-07-05,82.76000213623047
2016-07-06,82.76000213623047
2016-07-07,81.61000061035156
2016-07-08,82.54000091552734
2016-07-11,82.9000015258789
2016-07-12,85.13999938964844
2016-07-13,83.83999633789062
2016-07-14,84.62999725341797
2016-07-15,84.0999984741211
2016-07-18,83.25
2016-07-19,82.04000091552734
2016-07-20,82.11000061035156
2016-07-21,81.48999786376953
2016-07-22,80.9800033569336
2016-07-25,78.75
2016-07-26,80.44999694824219
2016-07-27,79.77999877929688
2016-07-28,79.9000015258789
2016-07-29,81.69999694824219
2016-08-01,78.69999694824219
2016-08-02,79.88999938964844
2016-08-03,82.37000274658203
2016-08-04,84.23999786376953
2016-08-05,90.16000366210938
2016-08-08,90.66000366210938
2016-08-09,90.37999725341797
2016-08-10,89.41999816894531
2016-08-11,90.27999877929688
2016-08-12,91.19999694824219
2016-08-15,90.55000305175781
2016-08-16,90.26000213623047
2016-08-17,90.22000122070312
2016-08-18,91.7300033569336
2016-08-19,91.76000213623047
2016-08-22,91.16999816894531
2016-08-23,91.20999908447266
2016-08-24,90.7300033569336
2016-08-25,90.25
2016-08-26,90.18000030517578
2016-08-29,91.13999938964844
2016-08-30,90.06999969482422
2016-08-31,88.48999786376953
2016-09-01,88.55000305175781
2016-09-02,88.91000366210938
2016-09-06,94.83000183105469
2016-09-07,94.31999969482422
2016-09-08,95.43000030517578
2016-09-09,92.6500015258789
2016-09-12,92.9800033569336
2016-09-13,90.4000015258789
2016-09-14,88.44999694824219
2016-09-15,90.94999694824219
2016-09-16,90.97000122070312
2016-09-19,90.05000305175781
2016-09-20,90.4000015258789
2016-09-21,93.5199966430664
2016-09-22,92.61000061035156
2016-09-23,89.75
2016-09-26,89.26000213623047
2016-09-27,88.55999755859375
2016-09-28,93.95999908447266
2016-09-29,95.05000305175781
2016-09-30,96.70999908447266
2016-10-03,96.11000061035156
2016-10-04,95.13999938964844
2016-10-05,97.37999725341797
2016-10-06,97.13999938964844
2016-10-07,96.44000244140625
2016-10-10,97.29000091552734
2016-10-11,96.05000305175781
2016-10-12,96.30000305175781
2016-10-13,95.5
2016-10-14,94.4800033569336
2016-10-17,93.77999877929688
2016-10-18,93.12999725341797
2016-10-19,95.05999755859375
2016-10-20,94.91000366210938
2016-10-21,93.87999725341797
2016-10-24,93.62000274658203
2016-10-25,92.66999816894531
2016-10-26,92.13999938964844
2016-10-27,91.73999786376953
2016-10-28,90.80000305175781
2016-10-31,90.41999816894531
2016-11-01,91.16000366210938
2016-11-02,90.94000244140625
2016-11-03,92.08000183105469
2016-11-04,91.80000305175781
2016-11-07,93.43000030517578
2016-11-08,93.36000061035156
2016-11-09,93.43000030517578
2016-11-10,92.62999725341797
2016-11-11,91.41000366210938
2016-11-14,92.68000030517578
2016-11-15,94.56999969482422
2016-11-16,95.22000122070312
2016-11-17,92.33999633789062
2016-11-18,93.1500015258789
2016-11-21,95.66999816894531
2016-11-22,95.2699966430664
2016-11-23,97.0
2016-11-25,95.9800033569336
2016-11-28,93.47000122070312
2016-11-29,92.44000244140625
2016-11-30,102.5199966430664
2016-12-01,104.75
2016-12-02,103.73999786376953
2016-12-05,104.45999908447266
2016-12-06,103.97000122070312
2016-12-07,103.52999877929688
2016-12-08,104.93000030517578
2016-12-09,106.44999694824219
2016-12-12,105.83000183105469
2016-12-13,108.01000213623047
2016-12-14,104.20999908447266
2016-12-15,103.91999816894531
2016-12-16,104.0
2016-12-19,103.4800033569336
2016-12-20,103.16000366210938
2016-12-21,102.55000305175781
2016-12-22,103.12999725341797
2016-12-23,102.02999877929688
2016-12-27,102.54000091552734
2016-12-28,101.6500015258789
2016-12-29,101.27999877929688
2016-12-30,101.0999984741211
2017-01-03,103.54000091552734
2017-01-04,103.62000274658203
2017-01-05,104.18000030517578
2017-01-06,105.20999908447266
2017-01-09,103.0199966430664
2017-01-10,103.4000015258789
2017-01-11,104.91999816894531
2017-01-12,105.37000274658203
2017-01-13,105.38999938964844
2017-01-17,105.4800033569336
2017-01-18,105.4000015258789
2017-01-19,105.19000244140625
2017-01-20,105.47000122070312
2017-01-23,103.45999908447266
2017-01-24,103.68000030517578
2017-01-25,103.9000015258789
2017-01-26,104.38999938964844
2017-01-27,102.9000015258789
2017-01-30,101.19999694824219
2017-01-31,101.58000183105469
2017-02-01,101.0
2017-02-02,99.70999908447266
2017-02-03,100.94000244140625
2017-02-06,99.69999694824219
2017-02-07,97.19000244140625
2017-02-08,98.13999938964844
2017-02-09,99.80999755859375
2017-02-10,101.44000244140625
2017-02-13,100.3499984741211
2017-02-14,101.2300033569336
2017-02-15,100.75
2017-02-16,100.16999816894531
2017-02-17,99.02999877929688
2017-02-21,99.47000122070312
2017-02-22,97.52999877929688
2017-02-23,97.56999969482422
2017-02-24,96.30000305175781
2017-02-27,97.91000366210938
2017-02-28,96.98999786376953
2017-03-01,100.05000305175781
2017-03-02,98.47000122070312
2017-03-03,98.56999969482422
2017-03-06,100.06999969482422
2017-03-07,99.52999877929688
2017-03-08,94.83000183105469
2017-03-09,95.69999694824219
2017-03-10,94.79000091552734
2017-03-13,94.94999694824219
2017-03-14,94.58999633789062
2017-03-15,97.05999755859375
2017-03-16,95.83000183105469
2017-03-17,96.43000030517578
2017-03-20,96.22000122070312
2017-03-21,94.52999877929688
2017-03-22,94.6500015258789
2017-03-23,94.80999755859375
2017-03-24,94.86000061035156
2017-03-27,93.37999725341797
2017-03-28,95.29000091552734
2017-03-29,97.0
2017-03-30,97.16999816894531
2017-03-31,97.55000305175781
2017-04-03,96.95999908447266
2017-04-04,98.25
2017-04-05,97.58000183105469
2017-04-06,98.05000305175781
2017-04-07,97.36000061035156
2017-04-10,98.56999969482422
2017-04-11,97.87999725341797
2017-04-12,97.48999786376953
2017-04-13,95.63999938964844
2017-04-17,95.73999786376953
2017-04-18,94.83000183105469
2017-04-19,93.29000091552734
2017-04-20,93.30000305175781
2017-04-21,93.58000183105469
2017-04-24,93.73999786376953
2017-04-25,95.2699966430664
2017-04-26,94.30999755859375
2017-04-27,93.0
2017-04-28,92.5
2017-05-01,92.02999877929688
2017-05-02,91.87000274658203
2017-05-03,91.76000213623047
2017-05-04,88.5999984741211
2017-05-05,90.87999725341797
2017-05-08,91.69000244140625
2017-05-09,91.63999938964844
2017-05-10,94.54000091552734
2017-05-11,94.27999877929688
2017-05-12,94.69999694824219
2017-05-15,94.7300033569336
2017-05-16,93.83000183105469
2017-05-17,92.94999694824219
2017-05-18,91.69000244140625
2017-05-19,93.80999755859375
2017-05-22,93.11000061035156
2017-05-23,92.52999877929688
2017-05-24,92.66999816894531
2017-05-25,91.0199966430664
2017-05-26,91.22000122070312
2017-05-30,89.62000274658203
2017-05-31,90.30999755859375
2017-06-01,90.4000015258789
2017-06-02,89.68000030517578
2017-06-05,89.19999694824219
2017-06-06,90.83000183105469
2017-06-07,88.1500015258789
2017-06-08,88.11000061035156
2017-06-09,90.08000183105469
2017-06-12,89.87999725341797
2017-06-13,90.55999755859375
2017-06-14,88.93000030517578
2017-06-15,87.04000091552734
2017-06-16,88.5199966430664
2017-06-19,88.06999969482422
2017-06-20,87.8499984741211
2017-06-21,87.12000274658203
2017-06-22,87.69000244140625
2017-06-23,87.79000091552734
2017-06-26,87.38999938964844
2017-06-27,88.0
2017-06-28,89.0199966430664
2017-06-29,90.0
2017-06-30,90.5199966430664
2017-07-03,92.37000274658203
2017-07-05,90.30000305175781
2017-07-06,88.62999725341797
2017-07-07,88.44000244140625
2017-07-10,89.62000274658203
2017-07-11,90.62999725341797
2017-07-12,90.56999969482422
2017-07-13,91.80999755859375
2017-07-14,91.87000274658203
2017-07-17,91.9000015258789
2017-07-18,91.69999694824219
2017-07-19,94.30999755859375
2017-07-20,93.66000366210938
2017-07-21,92.91000366210938
2017-07-24,93.30999755859375
2017-07-25,94.87000274658203
2017-07-26,94.75
2017-07-27,95.9800033569336
2017-07-28,95.41999816894531
2017-07-31,95.13999938964844
2017-08-01,94.45999908447266
2017-08-02,92.31999969482422
2017-08-03,88.9000015258789
2017-08-04,90.44999694824219
2017-08-07,89.66999816894531
2017-08-08,91.1500015258789
2017-08-09,90.3499984741211
2017-08-10,89.12000274658203
2017-08-11,88.52999877929688
2017-08-14,87.98999786376953
2017-08-15,87.0199966430664
2017-08-16,84.9800033569336
2017-08-17,83.37999725341797
2017-08-18,84.08999633789062
2017-08-21,83.69000244140625
2017-08-22,84.23999786376953
2017-08-23,85.11000061035156
2017-08-24,84.62000274658203
2017-08-25,84.51000213623047
2017-08-28,83.4000015258789
2017-08-29,83.1500015258789
2017-08-30,83.66999816894531
2017-08-31,84.98999786376953
2017-09-01,85.6500015258789
2017-09-05,85.87000274658203
2017-09-06,87.8499984741211
2017-09-07,88.5999984741211
2017-09-08,86.77999877929688
2017-09-11,87.93000030517578
2017-09-12,88.47000122070312
2017-09-13,91.0999984741211
2017-09-14,91.77999877929688
2017-09-15,93.22000122070312
2017-09-18,93.05000305175781
2017-09-19,93.12999725341797
2017-09-20,94.18000030517578
2017-09-21,93.88999938964844
2017-09-22,94.55000305175781
2017-09-25,96.29000091552734
2017-09-26,96.87000274658203
2017-09-27,97.31999969482422
2017-09-28,96.81999969482422
2017-09-29,96.73999786376953
2017-10-02,97.18000030517578
2017-10-03,96.5
2017-10-04,96.33000183105469
2017-10-05,96.55000305175781
2017-10-06,96.19000244140625
2017-10-09,96.5
2017-10-10,96.77999877929688
2017-10-11,96.93000030517578
2017-10-12,96.6500015258789
2017-10-13,96.62000274658203
2017-10-16,97.20999908447266
2017-10-17,97.44999694824219
2017-10-18,96.66000366210938
2017-10-19,95.76000213623047
2017-10-20,96.83999633789062
2017-10-23,96.97000122070312
2017-10-24,96.4800033569336
2017-10-25,96.1500015258789
2017-10-26,96.91999816894531
2017-10-27,98.47000122070312
2017-10-30,99.52999877929688
2017-10-31,99.87000274658203
2017-11-01,102.29000091552734
2017-11-02,102.94999694824219
2017-11-03,104.5
2017-11-06,106.95999908447266
2017-11-07,106.08999633789062
2017-11-08,104.33000183105469
2017-11-09,104.77999877929688
2017-11-10,104.58000183105469
2017-11-13,104.45999908447266
2017-11-14,102.47000122070312
2017-11-15,101.36000061035156
2017-11-16,101.43000030517578
2017-11-17,101.63999938964844
2017-11-20,101.44000244140625
2017-11-21,101.66000366210938
2017-11-22,101.58999633789062
2017-11-24,101.66000366210938
2017-11-27,99.81999969482422
2017-11-28,99.83999633789062
2017-11-29,100.5
2017-11-30,102.31999969482422
2017-12-01,102.91000366210938
2017-12-04,101.05000305175781
2017-12-05,100.9000015258789
2017-12-06,98.86000061035156
2017-12-07,99.72000122070312
2017-12-08,100.38999938964844
2017-12-11,101.20999908447266
2017-12-12,100.27999877929688
2017-12-13,99.94000244140625
2017-12-14,99.63999938964844
2017-12-15,98.55000305175781
2017-12-18,99.91000366210938
2017-12-19,101.43000030517578
2017-12-20,103.54000091552734
2017-12-21,106.3499984741211
2017-12-22,107.11000061035156
2017-12-26,109.41000366210938
2017-12-27,108.36000061035156
2017-12-28,108.44999694824219
2017-12-29,107.91000366210938
2018-01-02,109.30000305175781
2018-01-03,110.93000030517578
2018-01-04,110.94999694824219
2018-01-05,112.16999816894531
2018-01-08,112.70999908447266
2018-01-09,111.70999908447266
2018-01-10,112.01000213623047
2018-01-11,115.13999938964844
2018-01-12,115.69999694824219
2018-01-16,113.38999938964844
2018-01-17,113.52999877929688
2018-01-18,114.23999786376953
2018-01-19,114.37000274658203
2018-01-22,116.81999969482422
2018-01-23,117.83999633789062
2018-01-24,118.47000122070312
2018-01-25,117.44999694824219
2018-01-26,117.76000213623047
2018-01-29,116.58000183105469
2018-01-30,115.16999816894531
2018-01-31,115.0
2018-02-01,116.5199966430664
2018-02-02,112.83000183105469
2018-02-05,109.55999755859375
2018-02-06,108.2699966430664
2018-02-07,105.77999877929688
2018-02-08,101.04000091552734
2018-02-09,100.06999969482422
2018-02-12,103.13999938964844
2018-02-13,102.47000122070312
2018-02-14,106.76000213623047
2018-02-15,107.69000244140625
2018-02-16,107.63999938964844
2018-02-20,107.95999908447266
2018-02-21,105.80999755859375
2018-02-22,107.08999633789062
2018-02-23,108.83000183105469
2018-02-26,109.48999786376953
2018-02-27,106.94000244140625
2018-02-28,101.41999816894531
2018-03-01,101.18000030517578
2018-03-02,101.44999694824219
2018-03-05,101.80999755859375
2018-03-06,101.01000213623047
2018-03-07,100.87000274658203
2018-03-08,100.58999633789062
2018-03-09,102.80000305175781
2018-03-12,100.6500015258789
2018-03-13,100.05000305175781
2018-03-14,99.88999938964844
2018-03-15,98.6500015258789
2018-03-16,100.44999694824219
2018-03-19,98.47000122070312
2018-03-20,101.33000183105469
2018-03-21,104.77999877929688
2018-03-22,104.29000091552734
2018-03-23,105.86000061035156
2018-03-26,107.56999969482422
2018-03-27,106.33000183105469
2018-03-28,103.81999969482422
2018-03-29,105.2699966430664
2018-04-02,102.93000030517578
2018-04-03,105.06999969482422
2018-04-04,104.16999816894531
2018-04-05,104.37999725341797
2018-04-06,101.93000030517578
2018-04-09,103.37999725341797
2018-04-10,107.66000366210938
2018-04-11,109.4000015258789
2018-04-12,109.9800033569336
2018-04-13,111.0199966430664
2018-04-16,111.0199966430664
2018-04-17,111.1500015258789
2018-04-18,112.8499984741211
2018-04-19,114.04000091552734
2018-04-20,113.97000122070312
2018-04-23,114.83999633789062
2018-04-24,114.58999633789062
2018-04-25,115.4000015258789
2018-04-26,117.62000274658203
2018-04-27,116.79000091552734
2018-04-30,118.16999816894531
2018-05-01,117.55999755859375
2018-05-02,116.6500015258789
2018-05-03,116.01000213623047
2018-05-04,114.66000366210938
2018-05-07,113.88999938964844
2018-05-08,115.29000091552734
2018-05-09,117.79000091552734
2018-05-10,118.94999694824219
2018-05-11,117.41000366210938
2018-05-14,118.68000030517578
2018-05-15,120.2300033569336
2018-05-16,121.5
2018-05-17,126.1500015258789
2018-05-18,125.79000091552734
2018-05-21,127.44999694824219
2018-05-22,123.76000213623047
2018-05-23,122.9800033569336
2018-05-24,119.9800033569336
2018-05-25,117.76000213623047
2018-05-29,116.20999908447266
2018-05-30,119.76000213623047
2018-05-31,117.80999755859375
2018-06-01,118.3499984741211
2018-06-04,118.66999816894531
2018-06-05,116.58000183105469
2018-06-06,116.13999938964844
2018-06-07,117.93000030517578
2018-06-08,117.66999816894531
2018-06-11,118.01000213623047
2018-06-12,118.47000122070312
2018-06-13,118.25
2018-06-14,117.52999877929688
2018-06-15,114.18000030517578
2018-06-18,116.62000274658203
2018-06-19,117.08000183105469
2018-06-20,119.43000030517578
2018-06-21,116.5999984741211
2018-06-22,118.51000213623047
2018-06-25,116.83000183105469
2018-06-26,119.68000030517578
2018-06-27,123.93000030517578
2018-06-28,123.5
2018-06-29,124.43000030517578
2018-07-02,122.4000015258789
2018-07-03,122.43000030517578
2018-07-05,123.22000122070312
2018-07-06,124.3499984741211
2018-07-09,126.12999725341797
2018-07-10,126.97000122070312
2018-07-11,124.66000366210938
2018-07-12,124.13999938964844
2018-07-13,125.95999908447266
2018-07-16,124.61000061035156
2018-07-17,124.31999969482422
2018-07-18,123.58000183105469
2018-07-19,122.38999938964844
2018-07-20,122.3499984741211
2018-07-23,122.86000061035156
2018-07-24,125.62000274658203
2018-07-25,128.3800048828125
2018-07-26,128.86000061035156
2018-07-27,129.14999389648438
2018-07-30,129.89999389648438
2018-07-31,128.94000244140625
2018-08-01,125.56999969482422
2018-08-02,125.93000030517578
2018-08-03,122.41000366210938
2018-08-06,123.9000015258789
2018-08-07,124.43000030517578
2018-08-08,122.7699966430664
2018-08-09,122.30999755859375
2018-08-10,122.7699966430664
2018-08-13,121.5
2018-08-14,123.06999969482422
2018-08-15,115.44000244140625
2018-08-16,115.91000366210938
2018-08-17,114.7699966430664
2018-08-20,114.7699966430664
2018-08-21,115.48999786376953
2018-08-22,117.31999969482422
2018-08-23,116.4000015258789
2018-08-24,117.45999908447266
2018-08-27,118.6500015258789
2018-08-28,117.97000122070312
2018-08-29,118.77999877929688
2018-08-30,118.91000366210938
2018-08-31,118.2300033569336
2018-09-04,117.68000030517578
2018-09-05,117.88999938964844
2018-09-06,115.5
2018-09-07,114.47000122070312
2018-09-10,114.31999969482422
2018-09-11,116.22000122070312
2018-09-12,116.94000244140625
2018-09-13,116.62000274658203
2018-09-14,117.81999969482422
2018-09-17,117.54000091552734
2018-09-18,119.44999694824219
2018-09-19,120.16999816894531
2018-09-20,119.20999908447266
2018-09-21,119.45999908447266
2018-09-24,123.98999786376953
2018-09-25,125.63999938964844
2018-09-26,125.30999755859375
2018-09-27,127.0
2018-09-28,127.56999969482422
2018-10-01,129.49000549316406
2018-10-02,130.0
2018-10-03,130.3800048828125
2018-10-04,130.22999572753906
2018-10-05,131.0500030517578
2018-10-08,129.8300018310547
2018-10-09,132.35000610351562
2018-10-10,126.47000122070312
2018-10-11,121.62000274658203
2018-10-12,122.18000030517578
2018-10-15,122.56999969482422
2018-10-16,122.26000213623047
2018-10-17,120.13999938964844
2018-10-18,118.55000305175781
2018-10-19,117.66999816894531
2018-10-22,116.25
2018-10-23,111.12000274658203
2018-10-24,106.13999938964844
2018-10-25,107.12000274658203
2018-10-26,106.55999755859375
2018-10-29,102.04000091552734
2018-10-30,105.51000213623047
2018-10-31,105.33999633789062
2018-11-01,106.88999938964844
2018-11-02,102.3499984741211
2018-11-05,106.3499984741211
2018-11-06,107.33000183105469
2018-11-07,109.1500015258789
2018-11-08,104.8499984741211
2018-11-09,105.51000213623047
2018-11-12,101.25
2018-11-13,98.5199966430664
2018-11-14,98.06999969482422
2018-11-15,101.58999633789062
2018-11-16,105.19999694824219
2018-11-19,105.70999908447266
2018-11-20,102.36000061035156
2018-11-21,106.0
2018-11-23,100.69999694824219
2018-11-26,102.54000091552734
2018-11-27,101.94999694824219
2018-11-28,103.7699966430664
2018-11-29,105.47000122070312
2018-11-30,103.30999755859375
2018-12-03,108.11000061035156
2018-12-04,104.06999969482422
2018-12-06,102.12999725341797
2018-12-07,103.61000061035156
2018-12-10,101.70999908447266
2018-12-11,102.06999969482422
2018-12-12,103.93000030517578
2018-12-13,102.83000183105469
2018-12-14,100.08000183105469
2018-12-17,96.20999908447266
2018-12-18,94.01000213623047
2018-12-19,92.9800033569336
2018-12-20,89.73999786376953
2018-12-21,87.26000213623047
2018-12-24,82.86000061035156
2018-12-26,88.98999786376953
2018-12-27,88.79000091552734
2018-12-28,87.5199966430664
2018-12-31,87.20999908447266
2019-01-02,90.61000061035156
2019-01-03,89.97000122070312
2019-01-04,93.91999816894531
2019-01-07,94.51000213623047
2019-01-08,95.5199966430664
2019-01-09,99.19000244140625
2019-01-10,99.12000274658203
2019-01-11,96.87000274658203
2019-01-14,98.51000213623047
2019-01-15,98.58999633789062
2019-01-16,98.66999816894531
2019-01-17,99.05000305175781
2019-01-18,101.05000305175781
2019-01-22,96.86000061035156
2019-01-23,96.56999969482422
2019-01-24,97.23999786376953
2019-01-25,99.0999984741211
2019-01-28,98.0999984741211
2019-01-29,98.87000274658203
2019-01-30,99.44999694824219
2019-01-31,99.19999694824219
2019-02-01,98.8499984741211
2019-02-04,99.37999725341797
2019-02-05,98.3499984741211
2019-02-06,96.18000030517578
2019-02-07,92.98999786376953
2019-02-08,92.5
2019-02-11,94.20999908447266
2019-02-12,95.62999725341797
2019-02-13,96.75
2019-02-14,96.95999908447266
2019-02-15,100.25
2019-02-19,99.70999908447266
2019-02-20,98.77999877929688
2019-02-21,95.3499984741211
2019-02-22,95.52999877929688
2019-02-25,94.75
2019-02-26,93.91000366210938
2019-02-27,95.04000091552734
2019-02-28,94.0
2019-03-01,96.41999816894531
2019-03-04,96.80999755859375
2019-03-05,95.5
2019-03-06,91.94000244140625
2019-03-07,91.3499984741211
2019-03-08,86.44000244140625
2019-03-11,86.26000213623047
2019-03-12,86.9800033569336
2019-03-13,88.56999969482422
2019-03-14,89.69000244140625
2019-03-15,88.8499984741211
2019-03-18,91.91999816894531
2019-03-19,92.87999725341797
2019-03-20,95.88999938964844
2019-03-21,96.87000274658203
2019-03-22,93.68000030517578
2019-03-25,92.77999877929688
2019-03-26,94.7699966430664
2019-03-27,94.58999633789062
2019-03-28,95.23999786376953
2019-03-29,95.18000030517578
2019-04-01,96.94000244140625
2019-04-02,96.05000305175781
2019-04-03,93.93000030517578
