Date,IP
2015-11-06,40.29356002807617
2015-11-09,39.876895904541016
2015-11-10,39.725379943847656
2015-11-11,40.07575988769531
2015-11-12,38.10606002807617
2015-11-13,38.058712005615234
2015-11-16,37.86931610107422
2015-11-17,37.75568389892578
2015-11-18,38.88257598876953
2015-11-19,39.07197189331055
2015-11-20,39.03409194946289
2015-11-23,39.00568389892578
2015-11-24,39.61174011230469
2015-11-25,39.43181610107422
2015-11-27,39.63068389892578
2015-11-30,39.61174011230469
2015-12-01,39.03409194946289
2015-12-02,37.94507598876953
2015-12-03,37.50947189331055
2015-12-04,38.09659194946289
2015-12-07,37.67045593261719
2015-12-08,37.21590805053711
2015-12-09,37.310604095458984
2015-12-10,36.70454406738281
2015-12-11,36.10795593261719
2015-12-14,35.57765197753906
2015-12-15,36.1363639831543
2015-12-16,36.53409194946289
2015-12-17,35.719696044921875
2015-12-18,34.84848403930664
2015-12-21,35.32197189331055
2015-12-22,35.65340805053711
2015-12-23,36.29734802246094
2015-12-24,36.477272033691406
2015-12-28,36.09848403930664
2015-12-29,36.600379943847656
2015-12-30,36.17424011230469
2015-12-31,35.70075988769531
2016-01-04,35.67234802246094
2016-01-05,35.975379943847656
2016-01-06,35.407196044921875
2016-01-07,34.36552810668945
2016-01-08,33.996212005615234
2016-01-11,34.469696044921875
2016-01-12,34.42234802246094
2016-01-13,34.13825988769531
2016-01-14,34.602272033691406
2016-01-15,34.4886360168457
2016-01-19,33.75
2016-01-20,33.41856002807617
2016-01-21,33.57954406738281
2016-01-22,34.51704406738281
2016-01-25,30.85227394104004
2016-01-26,31.126893997192383
2016-01-27,31.16477394104004
2016-01-28,30.918561935424805
2016-01-29,32.39583206176758
2016-02-01,32.282196044921875
2016-02-02,32.064395904541016
2016-02-03,32.35795593261719
2016-02-04,33.210227966308594
2016-02-05,33.11552810668945
2016-02-08,32.537879943847656
2016-02-09,33.26704406738281
2016-02-10,32.935604095458984
2016-02-11,31.363636016845703
2016-02-12,32.34848403930664
2016-02-16,33.2386360168457
2016-02-17,33.69318389892578
2016-02-18,33.44697189331055
2016-02-19,32.20643997192383
2016-02-22,32.52840805053711
2016-02-23,32.376895904541016
2016-02-24,32.86931610107422
2016-02-25,32.94507598876953
2016-02-26,33.371212005615234
2016-02-29,33.80681610107422
2016-03-01,34.69697189331055
2016-03-02,34.82954406738281
2016-03-03,36.27840805053711
2016-03-04,36.6761360168457
2016-03-07,36.85606002807617
2016-03-08,35.8238639831543
2016-03-09,36.50568389892578
2016-03-10,37.16856002807617
2016-03-11,37.78409194946289
2016-03-14,37.88825988769531
2016-03-15,37.376895904541016
2016-03-16,38.248104095458984
2016-03-17,39.08143997192383
2016-03-18,38.76893997192383
2016-03-21,39.2613639831543
2016-03-22,39.09090805053711
2016-03-23,38.5511360168457
2016-03-24,38.626895904541016
2016-03-28,38.69318389892578
2016-03-29,39.147727966308594
2016-03-30,38.82575988769531
2016-03-31,38.8636360168457
2016-04-01,38.79734802246094
2016-04-04,38.40909194946289
2016-04-05,37.75568389892578
2016-04-06,38.06818389892578
2016-04-07,37.5
2016-04-08,38.087120056152344
2016-04-11,38.04924011230469
2016-04-12,38.371212005615234
2016-04-13,39.128787994384766
2016-04-14,38.816287994384766
2016-04-15,39.50757598876953
2016-04-18,39.79166793823242
2016-04-19,40.64393997192383
2016-04-20,40.29356002807617
2016-04-21,40.3125
2016-04-22,41.060604095458984
2016-04-25,40.57765197753906
2016-04-26,41.07007598876953
2016-04-27,41.837120056152344
2016-04-28,41.25947189331055
2016-04-29,40.975379943847656
2016-05-02,41.155303955078125
2016-05-03,39.94318389892578
2016-05-04,39.55492401123047
2016-05-05,39.29924011230469
2016-05-06,39.86742401123047
2016-05-09,40.26515197753906
2016-05-10,40.80492401123047
2016-05-11,40.539772033691406
2016-05-12,40.34090805053711
2016-05-13,39.74431610107422
2016-05-16,39.97159194946289
2016-05-17,39.00568389892578
2016-05-18,38.15340805053711
2016-05-19,38.125
2016-05-20,38.28598403930664
2016-05-23,38.75947189331055
2016-05-24,39.22348403930664
2016-05-25,39.89583206176758
2016-05-26,39.621212005615234
2016-05-27,39.85795593261719
2016-05-31,39.92424011230469
2016-06-01,39.876895904541016
2016-06-02,40.625
2016-06-03,40.65340805053711
2016-06-06,40.83333206176758
2016-06-07,41.58143997192383
2016-06-08,41.77083206176758
2016-06-09,41.27840805053711
2016-06-10,40.89015197753906
2016-06-13,39.753787994384766
2016-06-14,39.51704406738281
2016-06-15,39.38447189331055
2016-06-16,39.51704406738281
2016-06-17,39.73484802246094
2016-06-20,40.41666793823242
2016-06-21,40.1988639831543
2016-06-22,40.123104095458984
2016-06-23,40.99431610107422
2016-06-24,39.1761360168457
2016-06-27,37.537879943847656
2016-06-28,38.125
2016-06-29,38.98674011230469
2016-06-30,40.13257598876953
2016-07-01,40.44507598876953
2016-07-05,39.54545593261719
2016-07-06,39.73484802246094
2016-07-07,39.67802810668945
2016-07-08,40.48295593261719
2016-07-11,40.748104095458984
2016-07-12,41.82765197753906
2016-07-13,41.89393997192383
2016-07-14,41.71401596069336
2016-07-15,43.058712005615234
2016-07-18,43.11552810668945
2016-07-19,42.585227966308594
2016-07-20,42.623104095458984
2016-07-21,42.5
2016-07-22,42.727272033691406
2016-07-25,42.727272033691406
2016-07-26,43.25757598876953
2016-07-27,43.17234802246094
2016-07-28,43.30492401123047
2016-07-29,43.38068389892578
2016-08-01,43.087120056152344
2016-08-02,42.98295593261719
2016-08-03,43.314395904541016
2016-08-04,43.39015197753906
2016-08-05,43.54166793823242
2016-08-08,43.73106002807617
2016-08-09,43.61742401123047
2016-08-10,44.308712005615234
2016-08-11,44.441287994384766
2016-08-12,44.03409194946289
2016-08-15,43.8636360168457
2016-08-16,44.185604095458984
2016-08-17,44.8011360168457
2016-08-18,45.085227966308594
2016-08-19,44.94318389892578
2016-08-22,44.09090805053711
2016-08-23,44.469696044921875
2016-08-24,44.09090805053711
2016-08-25,45.8238639831543
2016-08-26,46.29734802246094
2016-08-29,46.30681610107422
2016-08-30,46.39204406738281
2016-08-31,45.91856002807617
2016-09-01,46.126895904541016
2016-09-02,46.51515197753906
2016-09-06,46.73295593261719
2016-09-07,46.85606002807617
2016-09-08,46.467803955078125
2016-09-09,45.17992401123047
2016-09-12,45.65340805053711
2016-09-13,45.1988639831543
2016-09-14,45.00947189331055
2016-09-15,45.691287994384766
2016-09-16,46.58143997192383
2016-09-19,46.39204406738281
2016-09-20,45.47348403930664
2016-09-21,45.91856002807617
2016-09-22,45.36931610107422
2016-09-23,45.842803955078125
2016-09-26,44.84848403930664
2016-09-27,44.98106002807617
2016-09-28,45.558712005615234
2016-09-29,44.810604095458984
2016-09-30,45.435604095458984
2016-10-03,45.26515197753906
2016-10-04,44.592803955078125
2016-10-05,44.23295593261719
2016-10-06,44.79166793823242
2016-10-07,44.337120056152344
2016-10-10,44.29924011230469
2016-10-11,43.29545593261719
2016-10-12,43.92992401123047
2016-10-13,43.39015197753906
2016-10-14,44.251895904541016
2016-10-17,44.69697189331055
2016-10-18,44.53598403930664
2016-10-19,45.719696044921875
2016-10-20,44.67802810668945
2016-10-21,44.50757598876953
2016-10-24,44.23295593261719
2016-10-25,44.128787994384766
2016-10-26,43.712120056152344
2016-10-27,42.746212005615234
2016-10-28,42.623104095458984
2016-10-31,42.64204406738281
2016-11-01,41.875
2016-11-02,41.837120056152344
2016-11-03,41.287879943847656
2016-11-04,41.647727966308594
2016-11-07,42.11174011230469
2016-11-08,42.376895904541016
2016-11-09,43.22916793823242
2016-11-10,43.38068389892578
2016-11-11,43.2386360168457
2016-11-14,44.70643997192383
2016-11-15,45.217803955078125
2016-11-16,45.397727966308594
2016-11-17,45.75757598876953
2016-11-18,45.88068389892578
2016-11-21,45.748104095458984
2016-11-22,46.003787994384766
2016-11-23,46.1363639831543
2016-11-25,46.25947189331055
2016-11-28,46.10795593261719
2016-11-29,46.25
2016-11-30,46.1363639831543
2016-12-01,47.092803955078125
2016-12-02,47.78409194946289
2016-12-05,48.683712005615234
2016-12-06,49.024620056152344
2016-12-07,50.47348403930664
2016-12-08,50.814395904541016
2016-12-09,50.975379943847656
2016-12-12,50.75757598876953
2016-12-13,50.46401596069336
2016-12-14,50.1136360168457
2016-12-15,50.75757598876953
2016-12-16,50.899620056152344
2016-12-19,50.83333206176758
2016-12-20,51.126895904541016
2016-12-21,51.08901596069336
2016-12-22,50.9375
2016-12-23,51.164772033691406
2016-12-27,51.40151596069336
2016-12-28,50.54924011230469
2016-12-29,50.539772033691406
2016-12-30,50.246212005615234
2017-01-03,50.558712005615234
2017-01-04,51.183712005615234
2017-01-05,50.76704406738281
2017-01-06,50.871212005615234
2017-01-09,50.77651596069336
2017-01-10,50.92802810668945
2017-01-11,51.26893997192383
2017-01-12,50.8238639831543
2017-01-13,50.710227966308594
2017-01-17,50.17992401123047
2017-01-18,50.217803955078125
2017-01-19,49.8863639831543
2017-01-20,50.842803955078125
2017-01-23,51.42992401123047
2017-01-24,52.935604095458984
2017-01-25,54.914772033691406
2017-01-26,54.460227966308594
2017-01-27,54.29924011230469
2017-01-30,53.873104095458984
2017-01-31,53.59848403930664
2017-02-01,53.503787994384766
2017-02-02,50.52083206176758
2017-02-03,50.1988639831543
2017-02-06,48.8636360168457
2017-02-07,49.36552810668945
2017-02-08,50.28409194946289
2017-02-09,49.39393997192383
2017-02-10,50.085227966308594
2017-02-13,49.8863639831543
2017-02-14,50.07575988769531
2017-02-15,49.962120056152344
2017-02-16,50.54924011230469
2017-02-17,49.38447189331055
2017-02-21,49.962120056152344
2017-02-22,49.27083206176758
2017-02-23,49.45075988769531
2017-02-24,49.82954406738281
2017-02-27,50.085227966308594
2017-02-28,49.905303955078125
2017-03-01,50.8238639831543
2017-03-02,50.871212005615234
2017-03-03,51.1363639831543
2017-03-06,49.55492401123047
2017-03-07,48.75
2017-03-08,48.80681610107422
2017-03-09,48.039772033691406
2017-03-10,48.0113639831543
2017-03-13,48.001895904541016
2017-03-14,47.99242401123047
2017-03-15,48.6363639831543
2017-03-16,48.73106002807617
2017-03-17,48.6363639831543
2017-03-20,49.45075988769531
2017-03-21,48.219696044921875
2017-03-22,48.45643997192383
2017-03-23,48.58901596069336
2017-03-24,48.11552810668945
2017-03-27,47.60416793823242
2017-03-28,48.22916793823242
2017-03-29,48.04924011230469
2017-03-30,48.42802810668945
2017-03-31,48.087120056152344
2017-04-03,47.52840805053711
2017-04-04,48.0113639831543
2017-04-05,47.897727966308594
2017-04-06,48.248104095458984
2017-04-07,47.83143997192383
2017-04-10,47.774620056152344
2017-04-11,47.594696044921875
2017-04-12,47.3863639831543
2017-04-13,47.00757598876953
2017-04-17,47.79356002807617
2017-04-18,48.72159194946289
2017-04-19,49.55492401123047
2017-04-20,50.20833206176758
2017-04-21,49.98106002807617
2017-04-24,50.38825988769531
2017-04-25,50.842803955078125
2017-04-26,51.20265197753906
2017-04-27,52.00757598876953
2017-04-28,51.10795593261719
2017-05-01,50.92802810668945
2017-05-02,50.842803955078125
2017-05-03,50.45454406738281
2017-05-04,50.33143997192383
2017-05-05,50.60606002807617
2017-05-08,50.13257598876953
2017-05-09,49.753787994384766
2017-05-10,50.25568389892578
2017-05-11,49.76325988769531
2017-05-12,49.51704406738281
2017-05-15,50.246212005615234
2017-05-16,50.07575988769531
2017-05-17,48.92045593261719
2017-05-18,48.125
2017-05-19,48.399620056152344
2017-05-22,48.92992401123047
2017-05-23,49.21401596069336
2017-05-24,49.40340805053711
2017-05-25,49.39393997192383
2017-05-26,49.64015197753906
2017-05-30,50.45454406738281
2017-05-31,50.07575988769531
2017-06-01,51.022727966308594
2017-06-02,51.50568389892578
2017-06-05,51.26893997192383
2017-06-06,50.99431610107422
2017-06-07,51.1363639831543
2017-06-08,50.8238639831543
2017-06-09,51.97916793823242
2017-06-12,52.16856002807617
2017-06-13,52.897727966308594
2017-06-14,52.9261360168457
2017-06-15,52.850379943847656
2017-06-16,53.51325988769531
2017-06-19,53.92045593261719
2017-06-20,53.683712005615234
2017-06-21,53.22916793823242
2017-06-22,53.44697189331055
2017-06-23,53.835227966308594
2017-06-26,53.72159194946289
2017-06-27,53.20075988769531
2017-06-28,53.0113639831543
2017-06-29,52.727272033691406
2017-06-30,53.60795593261719
2017-07-03,53.95833206176758
2017-07-05,53.74052810668945
2017-07-06,53.15340805053711
2017-07-07,53.38068389892578
2017-07-10,54.20454406738281
2017-07-11,54.01515197753906
2017-07-12,54.1761360168457
2017-07-13,55.066287994384766
2017-07-14,55.066287994384766
2017-07-17,55.085227966308594
2017-07-18,54.5738639831543
2017-07-19,54.460227966308594
2017-07-20,53.90151596069336
2017-07-21,53.6363639831543
2017-07-24,53.74052810668945
2017-07-25,53.88257598876953
2017-07-26,53.399620056152344
2017-07-27,54.441287994384766
2017-07-28,51.837120056152344
2017-07-31,52.064395904541016
2017-08-01,52.39583206176758
2017-08-02,51.63825988769531
2017-08-03,50.814395904541016
2017-08-04,51.07007598876953
2017-08-07,51.42045593261719
2017-08-08,51.126895904541016
2017-08-09,50.57765197753906
2017-08-10,49.441287994384766
2017-08-11,49.8011360168457
2017-08-14,50.79545593261719
2017-08-15,50.59659194946289
2017-08-16,51.51515197753906
2017-08-17,51.07954406738281
2017-08-18,51.41098403930664
2017-08-21,50.35984802246094
2017-08-22,50.899620056152344
2017-08-23,50.8238639831543
2017-08-24,51.032196044921875
2017-08-25,51.69507598876953
2017-08-28,51.003787994384766
2017-08-29,50.378787994384766
2017-08-30,51.003787994384766
2017-08-31,51.01325988769531
2017-09-01,51.998104095458984
2017-09-05,51.88447189331055
2017-09-06,51.969696044921875
2017-09-07,51.789772033691406
2017-09-08,51.875
2017-09-11,53.125
2017-09-12,53.04924011230469
2017-09-13,53.17234802246094
2017-09-14,53.27651596069336
2017-09-15,53.248104095458984
2017-09-18,54.024620056152344
2017-09-19,54.45075988769531
2017-09-20,54.772727966308594
2017-09-21,54.251895904541016
2017-09-22,53.07765197753906
2017-09-25,52.717803955078125
2017-09-26,52.935604095458984
2017-09-27,53.64583206176758
2017-09-28,53.85416793823242
2017-09-29,53.80681610107422
2017-10-02,54.337120056152344
2017-10-03,54.34659194946289
2017-10-04,54.71590805053711
2017-10-05,54.649620056152344
2017-10-06,54.40340805053711
2017-10-09,54.00568389892578
2017-10-10,54.58333206176758
2017-10-11,54.34659194946289
2017-10-12,54.19507598876953
2017-10-13,54.40340805053711
2017-10-16,54.65909194946289
2017-10-17,55.05681610107422
2017-10-18,54.94318389892578
2017-10-19,54.55492401123047
2017-10-20,55.123104095458984
2017-10-23,55.16098403930664
2017-10-24,55.558712005615234
2017-10-25,54.914772033691406
2017-10-26,54.92424011230469
2017-10-27,54.876895904541016
2017-10-30,54.157196044921875
2017-10-31,54.23295593261719
2017-11-01,54.65909194946289
2017-11-02,54.45075988769531
2017-11-03,54.09090805053711
2017-11-06,52.850379943847656
2017-11-07,52.32007598876953
2017-11-08,52.34848403930664
2017-11-09,52.01704406738281
2017-11-10,51.941287994384766
2017-11-13,51.50568389892578
2017-11-14,51.4488639831543
2017-11-15,51.032196044921875
2017-11-16,51.20265197753906
2017-11-17,51.335227966308594
2017-11-20,51.27840805053711
2017-11-21,51.808712005615234
2017-11-22,51.84659194946289
2017-11-24,52.00757598876953
2017-11-27,52.121212005615234
2017-11-28,52.63257598876953
2017-11-29,52.57575988769531
2017-11-30,53.60795593261719
2017-12-01,52.67992401123047
2017-12-04,53.8636360168457
2017-12-05,53.90151596069336
2017-12-06,53.787879943847656
2017-12-07,53.787879943847656
2017-12-08,53.89204406738281
2017-12-11,54.280303955078125
2017-12-12,53.626895904541016
2017-12-13,53.48484802246094
2017-12-14,52.253787994384766
2017-12-15,53.26704406738281
2017-12-18,54.36552810668945
2017-12-19,54.69697189331055
2017-12-20,54.89583206176758
2017-12-21,54.43181610107422
2017-12-22,54.905303955078125
2017-12-26,54.441287994384766
2017-12-27,54.592803955078125
2017-12-28,54.76325988769531
2017-12-29,54.86742401123047
2018-01-02,56.600379943847656
2018-01-03,57.34848403930664
2018-01-04,58.314395904541016
2018-01-05,58.42802810668945
2018-01-08,58.835227966308594
2018-01-09,58.22916793823242
2018-01-10,58.352272033691406
2018-01-11,58.92992401123047
2018-01-12,58.95833206176758
2018-01-16,57.98295593261719
2018-01-17,58.22916793823242
2018-01-18,59.29924011230469
2018-01-19,60.13257598876953
2018-01-22,60.094696044921875
2018-01-23,59.962120056152344
2018-01-24,60.28409194946289
2018-01-25,60.037879943847656
2018-01-26,61.316287994384766
2018-01-29,61.628787994384766
2018-01-30,60.79545593261719
2018-01-31,59.52651596069336
2018-02-01,58.399620056152344
2018-02-02,58.873104095458984
2018-02-05,56.287879943847656
2018-02-06,56.41098403930664
2018-02-07,56.10795593261719
2018-02-08,53.07765197753906
2018-02-09,54.16666793823242
2018-02-12,54.810604095458984
2018-02-13,54.95265197753906
2018-02-14,55.28409194946289
2018-02-15,55.49242401123047
2018-02-16,55.814395904541016
2018-02-20,54.92424011230469
2018-02-21,55.30302810668945
2018-02-22,55.217803955078125
2018-02-23,56.344696044921875
2018-02-26,57.35795593261719
2018-02-27,56.969696044921875
2018-02-28,56.42992401123047
2018-03-01,55.26515197753906
2018-03-02,55.36931610107422
2018-03-05,55.814395904541016
2018-03-06,54.64015197753906
2018-03-07,52.08333206176758
2018-03-08,51.9886360168457
2018-03-09,52.310604095458984
2018-03-12,52.064395904541016
2018-03-13,52.08333206176758
2018-03-14,51.84659194946289
2018-03-15,51.53409194946289
2018-03-16,51.6761360168457
2018-03-19,50.397727966308594
2018-03-20,50.378787994384766
2018-03-21,50.691287994384766
2018-03-22,48.683712005615234
2018-03-23,47.49052810668945
2018-03-26,49.592803955078125
2018-03-27,49.36552810668945
2018-03-28,49.602272033691406
2018-03-29,50.59659194946289
2018-04-02,48.41856002807617
2018-04-03,49.725379943847656
2018-04-04,50.350379943847656
2018-04-05,50.59659194946289
2018-04-06,49.40340805053711
2018-04-09,49.23295593261719
2018-04-10,49.725379943847656
2018-04-11,49.65909194946289
2018-04-12,49.8011360168457
2018-04-13,50.397727966308594
2018-04-16,50.899620056152344
2018-04-17,50.68181610107422
2018-04-18,51.20265197753906
2018-04-19,50.748104095458984
2018-04-20,50.57765197753906
2018-04-23,50.86174011230469
2018-04-24,49.962120056152344
2018-04-25,50.64393997192383
2018-04-26,49.602272033691406
2018-04-27,49.79166793823242
2018-04-30,48.82575988769531
2018-05-01,48.399620056152344
2018-05-02,47.51893997192383
2018-05-03,48.45643997192383
2018-05-04,49.42234802246094
2018-05-07,49.13825988769531
2018-05-08,48.967803955078125
2018-05-09,49.42234802246094
2018-05-10,50.037879943847656
2018-05-11,50.80492401123047
2018-05-14,51.335227966308594
2018-05-15,50.95643997192383
2018-05-16,52.11174011230469
2018-05-17,52.14015197753906
2018-05-18,52.04545593261719
2018-05-21,52.310604095458984
2018-05-22,52.73674011230469
2018-05-23,52.32007598876953
2018-05-24,51.70454406738281
2018-05-25,51.25947189331055
2018-05-29,50.13257598876953
2018-05-30,51.032196044921875
2018-05-31,50.662879943847656
2018-06-01,52.310604095458984
2018-06-04,54.23295593261719
2018-06-05,54.157196044921875
2018-06-06,55.86174011230469
2018-06-07,55.501895904541016
2018-06-08,55.691287994384766
2018-06-11,55.88068389892578
2018-06-12,55.54924011230469
2018-06-13,54.16666793823242
2018-06-14,53.82575988769531
2018-06-15,52.49052810668945
2018-06-18,52.897727966308594
2018-06-19,51.875
2018-06-20,51.29734802246094
2018-06-21,50.066287994384766
2018-06-22,50.189395904541016
2018-06-25,50.227272033691406
2018-06-26,50.378787994384766
2018-06-27,50.066287994384766
2018-06-28,49.65909194946289
2018-06-29,49.31818389892578
2018-07-02,48.939395904541016
2018-07-03,48.873104095458984
2018-07-05,49.42234802246094
2018-07-06,49.58333206176758
2018-07-09,50.23674011230469
2018-07-10,50.63447189331055
2018-07-11,50.066287994384766
2018-07-12,50.49242401123047
2018-07-13,50.33143997192383
2018-07-16,49.67802810668945
2018-07-17,50.30302810668945
2018-07-18,50.23674011230469
2018-07-19,50.48295593261719
2018-07-20,50.037879943847656
2018-07-23,49.89583206176758
2018-07-24,50.23674011230469
2018-07-25,50.227272033691406
2018-07-26,49.280303955078125
2018-07-27,49.2613639831543
2018-07-30,49.95265197753906
2018-07-31,50.88068389892578
2018-08-01,49.649620056152344
2018-08-02,49.27083206176758
2018-08-03,49.76325988769531
2018-08-06,50.094696044921875
2018-08-07,50.75757598876953
2018-08-08,50.14204406738281
2018-08-09,50.34090805053711
2018-08-10,49.35606002807617
2018-08-13,48.8636360168457
2018-08-14,49.07197189331055
2018-08-15,48.29545593261719
2018-08-16,48.873104095458984
2018-08-17,49.21401596069336
2018-08-20,49.24242401123047
2018-08-21,49.592803955078125
2018-08-22,48.92045593261719
2018-08-23,48.49431610107422
2018-08-24,49.08143997192383
2018-08-27,49.73484802246094
2018-08-28,49.43181610107422
2018-08-29,49.65909194946289
2018-08-30,48.98674011230469
2018-08-31,48.42802810668945
2018-09-04,48.248104095458984
2018-09-05,48.70265197753906
2018-09-06,49.08143997192383
2018-09-07,48.967803955078125
2018-09-10,49.147727966308594
2018-09-11,48.8636360168457
2018-09-12,49.592803955078125
2018-09-13,49.933712005615234
2018-09-14,50.41666793823242
2018-09-17,50.77651596069336
2018-09-18,50.871212005615234
2018-09-19,51.344696044921875
2018-09-20,51.685604095458984
2018-09-21,51.25
2018-09-24,49.564395904541016
2018-09-25,48.371212005615234
2018-09-26,48.248104095458984
2018-09-27,47.566287994384766
2018-09-28,46.54356002807617
2018-10-01,47.32007598876953
2018-10-02,47.63257598876953
2018-10-03,45.68181610107422
2018-10-04,46.19318389892578
2018-10-05,46.19318389892578
2018-10-08,44.82007598876953
2018-10-09,42.272727966308594
2018-10-10,41.22159194946289
2018-10-11,40.54924011230469
2018-10-12,40.407196044921875
2018-10-15,40.435604095458984
2018-10-16,41.08901596069336
2018-10-17,40.90909194946289
2018-10-18,39.82954406738281
2018-10-19,40.0
2018-10-22,38.75947189331055
2018-10-23,39.185604095458984
2018-10-24,37.585227966308594
2018-10-25,41.439395904541016
2018-10-26,42.47159194946289
2018-10-29,41.32575988769531
2018-10-30,42.97348403930664
2018-10-31,42.95454406738281
2018-11-01,43.6363639831543
2018-11-02,43.125
2018-11-05,43.72159194946289
2018-11-06,44.157196044921875
2018-11-07,44.876895904541016
2018-11-08,44.498104095458984
2018-11-09,43.76893997192383
2018-11-12,43.20075988769531
2018-11-13,43.46590805053711
2018-11-14,43.17234802246094
2018-11-15,43.39015197753906
2018-11-16,43.73106002807617
2018-11-19,43.77840805053711
2018-11-20,43.314395904541016
2018-11-21,43.22916793823242
2018-11-23,42.52840805053711
2018-11-26,43.28598403930664
2018-11-27,43.14393997192383
2018-11-28,42.566287994384766
2018-11-29,43.314395904541016
2018-11-30,43.74052810668945
2018-12-03,44.8011360168457
2018-12-04,43.503787994384766
2018-12-06,42.727272033691406
2018-12-07,42.3863639831543
2018-12-10,41.960227966308594
2018-12-11,41.79924011230469
2018-12-12,41.912879943847656
2018-12-13,40.79545593261719
2018-12-14,41.1363639831543
2018-12-17,39.157196044921875
2018-12-18,38.977272033691406
2018-12-19,38.44697189331055
2018-12-20,37.462120056152344
2018-12-21,37.04545593261719
2018-12-24,35.56818389892578
2018-12-26,37.51893997192383
2018-12-27,38.2386360168457
2018-12-28,37.6988639831543
2018-12-31,38.219696044921875
2019-01-02,38.844696044921875
2019-01-03,38.219696044921875
2019-01-04,40.01893997192383
2019-01-07,40.501895904541016
2019-01-08,41.060604095458984
2019-01-09,40.44507598876953
2019-01-10,42.433712005615234
2019-01-11,42.84090805053711
2019-01-14,41.89393997192383
2019-01-15,42.33901596069336
2019-01-16,42.0738639831543
2019-01-17,42.6136360168457
2019-01-18,43.25757598876953
2019-01-22,43.314395904541016
2019-01-23,43.399620056152344
2019-01-24,43.816287994384766
2019-01-25,44.47916793823242
2019-01-28,44.36552810668945
2019-01-29,44.82007598876953
2019-01-30,44.8011360168457
2019-01-31,44.914772033691406
2019-02-01,43.88257598876953
2019-02-04,43.9488639831543
2019-02-05,44.29924011230469
2019-02-06,44.621212005615234
2019-02-07,43.85416793823242
2019-02-08,43.5511360168457
2019-02-11,43.20075988769531
2019-02-12,44.53598403930664
2019-02-13,44.280303955078125
2019-02-14,44.03409194946289
2019-02-15,44.649620056152344
2019-02-19,44.914772033691406
2019-02-20,45.20833206176758
2019-02-21,44.27083206176758
2019-02-22,44.2613639831543
2019-02-25,45.066287994384766
2019-02-26,44.649620056152344
2019-02-27,44.1761360168457
2019-02-28,43.39015197753906
2019-03-01,43.787879943847656
2019-03-04,43.503787994384766
2019-03-05,43.58901596069336
2019-03-06,43.54166793823242
2019-03-07,43.42802810668945
2019-03-08,43.342803955078125
2019-03-11,44.01515197753906
2019-03-12,44.36552810668945
2019-03-13,44.8011360168457
2019-03-14,44.469696044921875
2019-03-15,43.09659194946289
2019-03-18,43.77840805053711
2019-03-19,43.72159194946289
2019-03-20,42.774620056152344
2019-03-21,43.3238639831543
