Date,HPE
2016-02-18,5.9289374351501465
2016-02-19,5.990286827087402
2016-02-22,6.0472517013549805
2016-02-23,5.73612642288208
2016-02-24,5.9289374351501465
2016-02-25,5.994668960571289
2016-02-26,5.889500141143799
2016-02-29,5.815005302429199
2016-03-01,5.8193864822387695
2016-03-02,6.091073989868164
2016-03-03,5.959613800048828
2016-03-04,6.765913963317871
2016-03-07,7.02318000793457
2016-03-08,6.697750568389893
2016-03-09,6.812089443206787
2016-03-10,6.992396354675293
2016-03-11,7.181499481201172
2016-03-14,7.2166829109191895
2016-03-15,7.374998092651367
2016-03-16,7.559703826904297
2016-03-17,7.546507835388184
2016-03-18,7.621273994445801
2016-03-21,7.788386821746826
2016-03-22,7.7004289627075195
2016-03-23,7.678440093994141
2016-03-24,7.726818084716797
2016-03-28,7.7004289627075195
2016-03-29,7.761998176574707
2016-03-30,7.867543697357178
2016-03-31,7.797183513641357
2016-04-01,8.091829299926758
2016-04-04,7.933511257171631
2016-04-05,7.744406700134277
2016-04-06,7.898329734802246
2016-04-07,7.801576614379883
2016-04-08,7.867543697357178
2016-04-11,7.797183513641357
2016-04-12,7.581691265106201
2016-04-13,7.696031093597412
2016-04-14,7.590486526489258
2016-04-15,7.652055263519287
2016-04-18,7.6696457862854
2016-04-19,7.581691265106201
2016-04-20,7.652055263519287
2016-04-21,7.678440093994141
2016-04-22,7.6916351318359375
2016-04-25,7.568499565124512
2016-04-26,7.634466171264648
2016-04-27,7.612476825714111
2016-04-28,7.489339828491211
2016-04-29,7.326626777648926
2016-05-02,7.212282657623291
2016-05-03,7.005589008331299
2016-05-04,7.005589008331299
2016-05-05,6.913236141204834
2016-05-06,6.93962287902832
2016-05-09,6.974804401397705
2016-05-10,6.987996578216553
2016-05-11,7.045168876647949
2016-05-12,6.992396354675293
2016-05-13,6.935226917266846
2016-05-16,7.018782138824463
2016-05-17,6.957212924957275
2016-05-18,6.89124870300293
2016-05-19,6.93962287902832
2016-05-20,6.979201316833496
2016-05-23,7.067157745361328
2016-05-24,7.1463165283203125
2016-05-25,7.630067825317383
2016-05-26,7.647658824920654
2016-05-27,8.030261039733887
2016-05-31,8.122611999511719
2016-06-01,8.04345703125
2016-06-02,8.135807991027832
2016-06-03,8.069842338562012
2016-06-06,8.336703300476074
2016-06-07,8.451391220092773
2016-06-08,8.535194396972656
2016-06-09,8.623414039611816
2016-06-10,8.43374252319336
2016-06-13,8.204370498657227
2016-06-14,8.076456069946289
2016-06-15,8.292594909667969
2016-06-16,8.230840682983398
2016-06-17,8.354345321655273
2016-06-20,8.548428535461426
2016-06-21,8.716041564941406
2016-06-22,8.473443984985352
2016-06-23,8.667526245117188
2016-06-24,8.010292053222656
2016-06-27,7.586842060089111
2016-06-28,7.675058841705322
2016-06-29,7.842674732208252
2016-06-30,8.058812141418457
2016-07-01,8.15585708618164
2016-07-05,8.027935981750488
2016-07-06,8.116154670715332
2016-07-07,8.1470308303833
2016-07-08,8.398458480834961
2016-07-11,8.530787467956543
2016-07-12,8.68516731262207
2016-07-13,8.601356506347656
2016-07-14,8.817496299743652
2016-07-15,8.720457077026367
2016-07-18,8.729276657104492
2016-07-19,8.729276657104492
2016-07-20,8.848372459411621
2016-07-21,8.71163558959961
2016-07-22,8.843962669372559
2016-07-25,8.914536476135254
2016-07-26,9.020401954650879
2016-07-27,8.976289749145508
2016-07-28,8.958642959594727
2016-07-29,9.271825790405273
2016-08-01,9.298293113708496
2016-08-02,9.161551475524902
2016-08-03,9.48796272277832
2016-08-04,9.598234176635742
2016-08-05,9.664399147033691
2016-08-08,9.549715995788574
2016-08-09,9.571769714355469
2016-08-10,9.505609512329102
2016-08-11,9.607057571411133
2016-08-12,9.65557861328125
2016-08-15,9.708510398864746
2016-08-16,9.732769966125488
2016-08-17,9.545303344726562
2016-08-18,9.642343521118164
2016-08-19,9.651168823242188
2016-08-22,9.677631378173828
2016-08-23,9.673221588134766
2016-08-24,9.56735897064209
2016-08-25,9.633522987365723
2016-08-26,9.607057571411133
2016-08-29,9.633522987365723
2016-08-30,9.518838882446289
2016-08-31,9.474730491638184
2016-09-01,9.774673461914062
2016-09-02,9.796727180480957
2016-09-06,9.642343521118164
2016-09-07,9.743799209594727
2016-09-08,9.430617332458496
2016-09-09,9.227714538574219
2016-09-12,9.390918731689453
2016-09-13,9.33358097076416
2016-09-14,9.421799659729004
2016-09-15,9.761442184448242
2016-09-16,9.818784713745117
2016-09-19,10.004043579101562
2016-09-20,9.977578163146973
2016-09-21,10.198123931884766
2016-09-22,10.251057624816895
2016-09-23,10.136374473571777
2016-09-26,10.052563667297363
2016-09-27,10.109905242919922
2016-09-28,10.162839889526367
2016-09-29,10.10108470916748
2016-09-30,10.034920692443848
2016-10-03,9.990808486938477
2016-10-04,9.876126289367676
2016-10-05,10.056973457336426
2016-10-06,10.004043579101562
2016-10-07,9.878026962280273
2016-10-10,9.948773384094238
2016-10-11,9.718846321105957
2016-10-12,9.72768783569336
2016-10-13,9.621570587158203
2016-10-14,9.519869804382324
2016-10-17,9.404905319213867
2016-10-18,9.493338584899902
2016-10-19,9.608304977416992
2016-10-20,9.674628257751465
2016-10-21,9.564087867736816
2016-10-24,9.58619213104248
2016-10-25,9.550821304321289
2016-10-26,9.639252662658691
2016-10-27,9.8117036819458
2016-10-28,9.802857398986816
2016-10-31,9.935507774353027
2016-11-01,9.763062477111816
2016-11-02,9.736533164978027
2016-11-03,9.639252662658691
2016-11-04,9.745375633239746
2016-11-07,10.21849250793457
2016-11-08,10.275978088378906
2016-11-09,10.271554946899414
2016-11-10,10.200811386108398
2016-11-11,10.306928634643555
2016-11-14,10.324617385864258
2016-11-15,10.351144790649414
2016-11-16,10.404205322265625
2016-11-17,10.435155868530273
2016-11-18,10.306928634643555
2016-11-21,10.222916603088379
2016-11-22,10.112373352050781
2016-11-23,10.41304874420166
2016-11-25,10.26713752746582
2016-11-28,10.320192337036133
2016-11-29,10.49705982208252
2016-11-30,10.523590087890625
2016-12-01,10.333457946777344
2016-12-02,10.545700073242188
2016-12-05,10.704878807067871
2016-12-06,10.59433650970459
2016-12-07,10.912697792053223
2016-12-08,10.895008087158203
2016-12-09,10.837529182434082
2016-12-12,10.595907211303711
2016-12-13,10.609207153320312
2016-12-14,10.604772567749023
2016-12-15,10.520540237426758
2016-12-16,10.414133071899414
2016-12-19,10.520540237426758
2016-12-20,10.569304466247559
2016-12-21,10.591472625732422
2016-12-22,10.533839225769043
2016-12-23,10.560440063476562
2016-12-27,10.524972915649414
2016-12-28,10.3298978805542
2016-12-29,10.347633361816406
2016-12-30,10.258967399597168
2017-01-03,10.285565376281738
2017-01-04,10.396401405334473
2017-01-05,10.445171356201172
2017-01-06,10.241232872009277
2017-01-09,10.001827239990234
2017-01-10,10.174732208251953
2017-01-11,10.090497016906738
2017-01-12,10.086061477661133
2017-01-13,10.170297622680664
2017-01-17,10.059460639953613
2017-01-18,10.134833335876465
2017-01-19,10.094929695129395
2017-01-20,10.143697738647461
2017-01-23,10.006258964538574
2017-01-24,10.148130416870117
2017-01-25,10.188031196594238
2017-01-26,10.02842903137207
2017-01-27,9.997395515441895
2017-01-30,9.82005500793457
2017-01-31,10.055031776428223
2017-02-01,10.01512622833252
2017-02-02,10.059460639953613
2017-02-03,10.41856861114502
2017-02-06,10.43630313873291
2017-02-07,10.502802848815918
2017-02-08,10.47620677947998
2017-02-09,10.675708770751953
2017-02-10,10.635811805725098
2017-02-13,10.693443298339844
2017-02-14,10.702309608459473
2017-02-15,10.808709144592285
2017-02-16,10.78654670715332
2017-02-17,10.817578315734863
2017-02-21,10.932848930358887
2017-02-22,10.986051559448242
2017-02-23,10.932848930358887
2017-02-24,10.179166793823242
2017-02-27,9.890990257263184
2017-02-28,10.117095947265625
2017-03-01,10.276702880859375
2017-03-02,10.174732208251953
2017-03-03,10.219063758850098
2017-03-06,10.22793197631836
2017-03-07,10.117095947265625
2017-03-08,10.02842903137207
2017-03-09,9.961928367614746
2017-03-10,9.917591094970703
2017-03-13,9.924262046813965
2017-03-14,9.884242057800293
2017-03-15,10.088774681091309
2017-03-16,10.066543579101562
2017-03-17,10.159916877746582
2017-03-20,10.204381942749023
2017-03-21,9.893136978149414
2017-03-22,10.004294395446777
2017-03-23,10.137686729431152
2017-03-24,10.124347686767578
2017-03-27,10.102115631103516
2017-03-28,10.231060981750488
2017-03-29,10.524518966674805
2017-03-30,10.502286911010742
2017-03-31,10.537857055664062
2017-04-03,10.427783012390137
2017-04-04,10.623636245727539
2017-04-05,10.623636245727539
2017-04-06,10.694853782653809
2017-04-07,10.849165916442871
2017-04-10,10.86103630065918
2017-04-11,10.78981876373291
2017-04-12,10.712660789489746
2017-04-13,10.67705249786377
2017-04-17,10.748273849487305
2017-04-18,10.760143280029297
2017-04-19,10.777946472167969
2017-04-20,10.878841400146484
2017-04-21,10.76607608795166
2017-04-24,10.944127082824707
2017-04-25,10.991604804992676
2017-04-26,11.045019149780273
2017-04-27,11.056893348693848
2017-04-28,11.056893348693848
2017-05-01,11.116244316101074
2017-05-02,11.09843921661377
2017-05-03,11.0806303024292
2017-05-04,11.1281099319458
2017-05-05,11.175589561462402
2017-05-08,11.211201667785645
2017-05-09,11.145917892456055
2017-05-10,11.276485443115234
2017-05-11,11.193394660949707
2017-05-12,11.205267906188965
2017-05-15,11.270553588867188
2017-05-16,11.341771125793457
2017-05-17,11.15778923034668
2017-05-18,11.145917892456055
2017-05-19,10.997542381286621
2017-05-22,11.15185260772705
2017-05-23,11.193394660949707
2017-05-24,11.22307014465332
2017-05-25,11.18152904510498
2017-05-26,11.175589561462402
2017-05-30,11.187460899353027
2017-05-31,11.16372299194336
2017-06-01,10.398109436035156
2017-06-02,10.326888084411621
2017-06-05,10.184447288513184
2017-06-06,10.107292175292969
2017-06-07,10.113227844238281
2017-06-08,10.119161605834961
2017-06-09,10.083552360534668
2017-06-12,10.038871765136719
2017-06-13,10.056740760803223
2017-06-14,9.973333358764648
2017-06-15,9.842264175415039
2017-06-16,9.824387550354004
2017-06-19,9.961421012878418
2017-06-20,9.91375732421875
2017-06-21,9.872051239013672
2017-06-22,9.93758773803711
2017-06-23,10.038871765136719
2017-06-26,10.015042304992676
2017-06-27,9.830349922180176
2017-06-28,10.068655967712402
2017-06-29,9.919713973999023
2017-06-30,9.883968353271484
2017-07-03,9.931629180908203
2017-07-05,10.092490196228027
2017-07-06,9.81843090057373
2017-07-07,9.895882606506348
2017-07-10,9.973333358764648
2017-07-11,9.997162818908691
2017-07-12,10.003122329711914
2017-07-13,10.181856155395508
2017-07-14,10.24143123626709
2017-07-17,10.265266418457031
2017-07-18,10.217604637145996
2017-07-19,10.5274076461792
2017-07-20,10.664437294006348
2017-07-21,10.729970932006836
2017-07-24,10.628690719604492
2017-07-25,10.652520179748535
2017-07-26,10.49166202545166
2017-07-27,10.455914497375488
2017-07-28,10.432082176208496
2017-07-31,10.432082176208496
2017-08-01,10.455914497375488
2017-08-02,10.336756706237793
2017-08-03,10.301012992858887
2017-08-04,10.432082176208496
2017-08-07,10.503576278686523
2017-08-08,10.503576278686523
2017-08-09,10.509533882141113
2017-08-10,10.19973087310791
2017-08-11,10.306971549987793
2017-08-14,10.473788261413574
2017-08-15,10.575071334838867
2017-08-16,10.485702514648438
2017-08-17,10.306971549987793
2017-08-18,10.235475540161133
2017-08-21,10.3129301071167
2017-08-22,10.5274076461792
2017-08-23,10.551241874694824
2017-08-24,10.69422721862793
2017-08-25,10.69422721862793
2017-08-28,10.598902702331543
2017-08-29,10.676352500915527
2017-08-30,10.7121000289917
2017-08-31,10.759763717651367
2017-09-01,10.989487648010254
2017-09-05,10.782137870788574
2017-09-06,10.574790954589844
2017-09-07,10.17545223236084
2017-09-08,10.075613975524902
2017-09-11,10.25224781036377
2017-09-12,10.124916076660156
2017-09-13,10.209800720214844
2017-09-14,10.395014762878418
2017-09-15,10.433601379394531
2017-09-18,10.449037551879883
2017-09-19,10.410449028015137
2017-09-20,10.518488883972168
2017-09-21,10.641963958740234
2017-09-22,11.004672050476074
2017-09-25,11.34422492980957
2017-09-26,11.490852355957031
2017-09-27,11.459981918334961
2017-09-28,11.243905067443848
2017-09-29,11.351941108703613
2017-10-02,11.552590370178223
2017-10-03,11.336507797241211
2017-10-04,11.421395301818848
2017-10-05,11.444550514221191
2017-10-06,11.421395301818848
2017-10-09,11.421395301818848
2017-10-10,11.54487133026123
2017-10-11,11.529435157775879
2017-10-12,11.421395301818848
2017-10-13,11.490852355957031
2017-10-16,11.467700004577637
2017-10-17,11.27476978302002
2017-10-18,11.34422492980957
2017-10-19,10.695984840393066
2017-10-20,10.834891319274902
2017-10-23,10.996953010559082
2017-10-24,11.043257713317871
2017-10-25,10.865760803222656
2017-10-26,10.996953010559082
2017-10-27,11.020106315612793
2017-10-30,10.788588523864746
2017-10-31,10.742286682128906
2017-11-01,10.495336532592773
2017-11-02,10.518488883972168
2017-11-03,10.418166160583496
2017-11-06,10.518488883972168
2017-11-07,10.472185134887695
2017-11-08,10.449037551879883
2017-11-09,10.587943077087402
2017-11-10,10.57250690460205
2017-11-13,10.402731895446777
2017-11-14,10.240674018859863
2017-11-15,10.155783653259277
2017-11-16,10.240674018859863
2017-11-17,10.557075500488281
2017-11-20,10.873479843139648
2017-11-21,10.896632194519043
2017-11-22,10.109478950500488
2017-11-24,10.279256820678711
2017-11-27,10.395014762878418
2017-11-28,10.711418151855469
2017-11-29,10.780874252319336
2017-11-30,10.765436172485352
2017-12-01,11.143579483032227
2017-12-04,10.981518745422363
2017-12-05,10.865760803222656
2017-12-06,10.927498817443848
2017-12-07,10.973798751831055
2017-12-08,11.066408157348633
2017-12-11,11.251618385314941
2017-12-12,11.247745513916016
2017-12-13,11.108114242553711
2017-12-14,11.046058654785156
2017-12-15,11.177927017211914
2017-12-18,11.558022499084473
2017-12-19,11.480451583862305
2017-12-20,11.410638809204102
2017-12-21,11.4183988571167
2017-12-22,11.410638809204102
2017-12-26,11.43390941619873
2017-12-27,11.379611015319824
2017-12-28,11.333067893981934
2017-12-29,11.139142036437988
2018-01-02,11.333067893981934
2018-01-03,11.40288257598877
2018-01-04,11.682137489318848
2018-01-05,11.674381256103516
2018-01-08,11.495966911315918
2018-01-09,11.519238471984863
2018-01-10,11.782980918884277
2018-01-11,11.984663963317871
2018-01-12,12.26391887664795
2018-01-16,12.26391887664795
2018-01-17,12.465599060058594
2018-01-18,12.388029098510742
2018-01-19,12.473358154296875
2018-01-22,12.45008373260498
2018-01-23,12.931023597717285
2018-01-24,12.9387788772583
2018-01-25,12.783638000488281
2018-01-26,12.962052345275879
2018-01-29,13.163736343383789
2018-01-30,12.830181121826172
2018-01-31,12.721580505371094
2018-02-01,13.024109840393066
2018-02-02,12.915511131286621
2018-02-05,12.14755916595459
2018-02-06,12.201859474182129
2018-02-07,12.069991111755371
2018-02-08,11.666622161865234
2018-02-09,11.868305206298828
2018-02-12,12.217374801635742
2018-02-13,12.000178337097168
2018-02-14,12.527656555175781
2018-02-15,12.682799339294434
2018-02-16,12.713824272155762
2018-02-20,12.81467056274414
2018-02-21,12.605226516723633
2018-02-22,12.729340553283691
2018-02-23,14.07131576538086
2018-02-26,14.389348983764648
2018-02-27,14.598793983459473
2018-02-28,14.420376777648926
2018-03-01,14.272997856140137
2018-03-02,14.567766189575195
2018-03-05,14.722904205322266
2018-03-06,15.056462287902832
2018-03-07,14.854776382446289
2018-03-08,14.699633598327637
2018-03-09,14.862530708312988
2018-03-12,14.792712211608887
2018-03-13,14.70315933227539
2018-03-14,14.679801940917969
2018-03-15,14.664222717285156
2018-03-16,14.633071899414062
2018-03-19,14.562979698181152
2018-03-20,14.625286102294922
2018-03-21,14.57077407836914
2018-03-22,14.267051696777344
2018-03-23,13.729697227478027
2018-03-26,14.01005744934082
2018-03-27,13.675185203552246
2018-03-28,13.753061294555664
2018-03-29,13.659612655639648
2018-04-02,13.33253002166748
2018-04-03,13.348099708557129
2018-04-04,13.433765411376953
2018-04-05,13.394829750061035
2018-04-06,13.005443572998047
2018-04-09,13.091108322143555
2018-04-10,13.433765411376953
2018-04-11,13.425978660583496
2018-04-12,13.558368682861328
2018-04-13,13.550580978393555
2018-04-16,13.675185203552246
2018-04-17,13.82315444946289
2018-04-18,13.768637657165527
2018-04-19,13.558368682861328
2018-04-20,13.464921951293945
2018-04-23,13.56615924835205
2018-04-24,13.51943302154541
2018-04-25,13.480490684509277
2018-04-26,13.542794227600098
2018-04-27,13.511643409729004
2018-04-30,13.278013229370117
2018-05-01,13.379253387451172
2018-05-02,13.33253002166748
2018-05-03,13.161198616027832
2018-05-04,13.402613639831543
2018-05-07,13.472705841064453
2018-05-08,13.542794227600098
2018-05-09,13.706335067749023
2018-05-10,13.745277404785156
2018-05-11,13.760848999023438
2018-05-14,13.698546409606934
2018-05-15,13.550580978393555
2018-05-16,13.729697227478027
2018-05-17,13.760848999023438
2018-05-18,13.675185203552246
2018-05-21,13.636246681213379
2018-05-22,13.558368682861328
2018-05-23,12.133224487304688
2018-05-24,12.273404121398926
2018-05-25,12.086495399475098
2018-05-29,11.977470397949219
2018-05-30,12.125434875488281
2018-05-31,11.868441581726074
2018-06-01,12.09428596496582
2018-06-04,12.102069854736328
2018-06-05,12.50703239440918
2018-06-06,12.475882530212402
2018-06-07,12.398004531860352
2018-06-08,12.468095779418945
2018-06-11,12.475882530212402
2018-06-12,12.384116172790527
2018-06-13,12.384116172790527
2018-06-14,12.407647132873535
2018-06-15,12.509605407714844
2018-06-18,12.478233337402344
2018-06-19,12.470389366149902
2018-06-20,11.88216781616211
2018-06-21,12.093925476074219
2018-06-22,11.952752113342285
2018-06-25,11.81942081451416
2018-06-26,11.897850036621094
2018-06-27,11.54491901397705
2018-06-28,11.537073135375977
2018-06-29,11.458641052246094
2018-07-02,11.607658386230469
2018-07-03,11.584131240844727
2018-07-05,11.623344421386719
2018-07-06,11.748834609985352
2018-07-09,11.94490909576416
2018-07-10,12.156669616699219
2018-07-11,11.842952728271484
2018-07-12,12.070396423339844
2018-07-13,12.148828506469727
2018-07-16,12.266475677490234
2018-07-17,12.282155990600586
2018-07-18,12.493918418884277
2018-07-19,12.266475677490234
2018-07-20,12.133142471313477
2018-07-23,12.133142471313477
2018-07-24,11.999807357788086
2018-07-25,12.140983581542969
2018-07-26,12.30568790435791
2018-07-27,12.22725772857666
2018-07-30,12.11745834350586
2018-07-31,12.109612464904785
2018-08-01,12.11745834350586
2018-08-02,12.195884704589844
2018-08-03,12.533133506774902
2018-08-06,12.556665420532227
2018-08-07,12.650782585144043
2018-08-08,12.674306869506836
2018-08-09,12.635095596313477
2018-08-10,12.431175231933594
2018-08-13,12.282155990600586
2018-08-14,12.54097843170166
2018-08-15,12.572349548339844
2018-08-16,12.760583877563477
2018-08-17,13.074302673339844
2018-08-20,13.11351490020752
2018-08-21,12.376274108886719
2018-08-22,12.407647132873535
2018-08-23,12.627251625061035
2018-08-24,12.705683708190918
2018-08-27,12.90175724029541
2018-08-28,13.129204750061035
2018-08-29,13.10567569732666
2018-08-30,13.168418884277344
2018-08-31,12.964498519897461
2018-09-04,13.074302673339844
2018-09-05,13.01155948638916
2018-09-06,12.956659317016602
2018-09-07,12.964498519897461
2018-09-10,12.870386123657227
2018-09-11,12.991214752197266
2018-09-12,12.951727867126465
2018-09-13,13.06229019165039
2018-09-14,13.09388256072998
2018-09-17,12.85696029663086
2018-09-18,13.07018756866455
2018-09-19,13.141263008117676
2018-09-20,13.322907447814941
2018-09-21,13.441368103027344
2018-09-24,13.36239242553711
2018-09-25,13.07018756866455
2018-09-26,13.038599967956543
2018-09-27,12.85696029663086
2018-09-28,12.880650520324707
2018-10-01,12.777983665466309
2018-10-02,13.054393768310547
2018-10-03,13.228139877319336
2018-10-04,13.307108879089355
2018-10-05,12.7463960647583
2018-10-08,12.54896354675293
2018-10-09,12.391014099121094
2018-10-10,11.932961463928223
2018-10-11,11.553889274597168
2018-10-12,12.177783966064453
2018-10-15,12.114603042602539
2018-10-16,12.248862266540527
2018-10-17,12.256755828857422
2018-10-18,12.106704711914062
2018-10-19,12.193577766418457
2018-10-22,12.509474754333496
2018-10-23,12.35942268371582
2018-10-24,11.917169570922852
2018-10-25,11.964555740356445
2018-10-26,11.553889274597168
2018-10-29,11.506505966186523
2018-10-30,11.790812492370605
2018-10-31,12.043526649475098
2018-11-01,12.477886199951172
2018-11-02,12.54896354675293
2018-11-05,12.580551147460938
2018-11-06,12.541065216064453
2018-11-07,12.825368881225586
2018-11-08,12.833267211914062
2018-11-09,12.414708137512207
2018-11-12,12.067220687866211
2018-11-13,12.114603042602539
2018-11-14,11.964555740356445
2018-11-15,12.098809242248535
2018-11-16,12.00403881072998
2018-11-19,11.711838722229004
2018-11-20,11.474915504455566
2018-11-21,11.609170913696289
2018-11-23,11.482813835144043
2018-11-26,11.775018692016602
2018-11-27,11.893477439880371
2018-11-28,12.20937442779541
2018-11-29,11.940861701965332
2018-11-30,11.846094131469727
2018-12-03,12.240962982177734
2018-12-04,11.885578155517578
2018-12-06,12.651626586914062
2018-12-07,11.617069244384766
2018-12-10,11.506505966186523
2018-12-11,11.731748580932617
2018-12-12,11.652155876159668
2018-12-13,11.532769203186035
2018-12-14,11.31787395477295
2018-12-17,10.816449165344238
2018-12-18,10.848285675048828
2018-12-19,10.48216724395752
2018-12-20,10.068289756774902
2018-12-21,10.036452293395996
2018-12-24,9.765844345092773
2018-12-26,10.195638656616211
2018-12-27,10.426451683044434
2018-12-28,10.370736122131348
2018-12-31,10.514001846313477
2019-01-02,10.712980270385742
2019-01-03,10.49012565612793
2019-01-04,10.98359203338623
2019-01-07,11.19848346710205
2019-01-08,10.98359203338623
2019-01-09,11.190526962280273
2019-01-10,11.24623966217041
2019-01-11,11.333791732788086
2019-01-14,11.270116806030273
2019-01-15,11.492973327636719
2019-01-16,11.397461891174316
2019-01-17,11.357669830322266
2019-01-18,11.683993339538574
2019-01-22,11.500931739807129
2019-01-23,11.492973327636719
2019-01-24,11.74766731262207
2019-01-25,12.217254638671875
2019-01-28,12.463985443115234
2019-01-29,12.233172416687012
2019-01-30,12.352559089660645
2019-01-31,12.408271789550781
2019-02-01,12.48786449432373
2019-02-04,12.567455291748047
2019-02-05,12.647048950195312
2019-02-06,12.806227684020996
2019-02-07,12.61521053314209
2019-02-08,12.670923233032227
2019-02-11,12.607251167297363
2019-02-12,12.734597206115723
2019-02-13,12.774392127990723
2019-02-14,12.726639747619629
2019-02-15,12.806227684020996
2019-02-19,12.806227684020996
2019-02-20,12.774392127990723
2019-02-21,12.917654991149902
2019-02-22,12.989285469055176
2019-02-25,13.339492797851562
2019-02-26,13.371328353881836
2019-02-27,13.291733741760254
2019-02-28,13.037043571472168
2019-03-01,13.037043571472168
2019-03-04,12.861942291259766
2019-03-05,12.846023559570312
2019-03-06,12.702762603759766
2019-03-07,12.47194766998291
2019-03-08,12.424190521240234
2019-03-11,12.647048950195312
2019-03-12,12.272696495056152
2019-03-13,12.441033363342285
2019-03-14,12.553257942199707
2019-03-15,12.881918907165527
2019-03-18,12.69754695892334
2019-03-19,12.729613304138184
2019-03-20,12.721597671508789
2019-03-21,12.841837882995605
2019-03-22,12.256661415100098
2019-03-25,12.14443302154541
2019-03-26,12.272696495056152
2019-03-27,12.232614517211914
2019-03-28,12.232614517211914
2019-03-29,12.368888854980469
2019-04-01,12.745643615722656
2019-04-02,12.68151569366455
2019-04-03,12.705565452575684
2019-04-04,12.881918907165527
2019-04-05,12.94604778289795
2019-04-08,12.97811222076416
2019-04-09,12.785723686218262
2019-04-10,13.042242050170898
2019-04-11,13.042242050170898
2019-04-12,13.146451950073242
2019-04-15,13.218597412109375
2019-04-16,13.30677318572998
2019-04-17,13.28272819519043
2019-04-18,13.354873657226562
2019-04-22,13.298759460449219
2019-04-23,13.25066089630127
2019-04-24,13.042242050170898
2019-04-25,12.833822250366211
2019-04-26,12.641435623168945
2019-04-29,12.59333610534668
2019-04-30,12.673500061035156
2019-05-01,12.657464981079102
2019-05-02,12.617388725280762
2019-05-03,12.769693374633789
2019-05-06,12.553257942199707
2019-05-07,12.368888854980469
2019-05-08,12.304758071899414
2019-05-09,12.200549125671387
2019-05-10,11.855855941772461
2019-05-13,11.350837707519531
2019-05-14,11.41496753692627
2019-05-15,11.559258460998535
2019-05-16,11.647435188293457
2019-05-17,11.71957778930664
2019-05-20,11.823790550231934
2019-05-21,12.22459602355957
2019-05-22,11.791726112365723
2019-05-23,11.479094505310059
2019-05-24,11.535209655761719
2019-05-28,11.358853340148926
2019-05-29,11.326789855957031
2019-05-30,11.398935317993164
2019-05-31,10.998128890991211
2019-06-03,10.974081993103027
2019-06-04,11.326789855957031
2019-06-05,11.294727325439453
2019-06-06,11.214564323425293
2019-06-07,11.294727325439453
2019-06-10,11.43100357055664
2019-06-11,11.522307395935059
2019-06-12,11.425342559814453
2019-06-13,11.595029830932617
2019-06-14,11.433423042297363
2019-06-17,11.554624557495117
2019-06-18,11.788952827453613
2019-06-19,11.885913848876953
2019-06-20,12.1202392578125
2019-06-21,12.071756362915039
2019-06-24,12.128315925598145
2019-06-25,11.926315307617188
2019-06-26,12.087915420532227
2019-06-27,12.095996856689453
2019-06-28,12.079838752746582
2019-07-01,12.23336124420166
