Date,ROP
2016-11-02,160.65283203125
2016-11-03,160.92678833007812
2016-11-04,160.0860595703125
2016-11-07,163.27891540527344
2016-11-08,164.40301513671875
2016-11-09,167.15191650390625
2016-11-10,169.85350036621094
2016-11-11,169.04116821289062
2016-11-14,169.63624572753906
2016-11-15,171.5916290283203
2016-11-16,171.24217224121094
2016-11-17,171.37429809570312
2016-11-18,170.14630126953125
2016-11-21,171.95999145507812
2016-11-22,173.61314392089844
2016-11-23,174.0004119873047
2016-11-25,172.98968505859375
2016-11-28,171.99778747558594
2016-11-29,171.0720977783203
2016-11-30,171.08151245117188
2016-12-01,171.76162719726562
2016-12-02,172.22457885742188
2016-12-05,171.5821533203125
2016-12-06,172.91409301757812
2016-12-07,173.34860229492188
2016-12-08,173.14077758789062
2016-12-09,175.51185607910156
2016-12-12,174.6522216796875
2016-12-13,177.6277618408203
2016-12-14,176.32424926757812
2016-12-15,176.6170654296875
2016-12-16,174.756103515625
2016-12-19,174.21771240234375
2016-12-20,176.01251220703125
2016-12-21,175.52130126953125
2016-12-22,175.71023559570312
2016-12-23,175.63462829589844
2016-12-27,175.88966369628906
2016-12-28,173.6320037841797
2016-12-29,172.98968505859375
2016-12-30,172.94247436523438
2017-01-03,174.69000244140625
2017-01-04,175.0300750732422
2017-01-05,175.34234619140625
2017-01-06,177.80308532714844
2017-01-09,176.32662963867188
2017-01-10,176.03329467773438
2017-01-11,178.84413146972656
2017-01-12,177.60435485839844
2017-01-13,178.39930725097656
2017-01-17,176.05223083496094
2017-01-18,176.89451599121094
2017-01-19,175.48434448242188
2017-01-20,176.24148559570312
2017-01-23,176.37400817871094
2017-01-24,177.8125457763672
2017-01-25,180.36785888671875
2017-01-26,180.2353515625
2017-01-27,180.5287322998047
2017-01-30,180.19747924804688
2017-01-31,181.56983947753906
2017-02-01,181.10606384277344
2017-02-02,181.484619140625
2017-02-03,182.5256805419922
2017-02-06,182.374267578125
2017-02-07,182.0430145263672
2017-02-08,182.66766357421875
2017-02-09,191.36520385742188
2017-02-10,193.59873962402344
2017-02-13,194.7154998779297
2017-02-14,194.36534118652344
2017-02-15,195.66192626953125
2017-02-16,195.72817993164062
2017-02-17,196.04052734375
2017-02-21,196.267578125
2017-02-22,196.73135375976562
2017-02-23,198.2267303466797
2017-02-24,198.66212463378906
2017-02-27,198.78512573242188
2017-02-28,197.99008178710938
2017-03-01,201.548583984375
2017-03-02,201.37828063964844
2017-03-03,201.44451904296875
2017-03-06,200.952392578125
2017-03-07,200.40347290039062
2017-03-08,199.01222229003906
2017-03-09,199.333984375
2017-03-10,200.04379272460938
2017-03-13,199.8450927734375
2017-03-14,199.9776153564453
2017-03-15,202.4666748046875
2017-03-16,199.64633178710938
2017-03-17,199.63687133789062
2017-03-20,198.9649200439453
2017-03-21,196.85440063476562
2017-03-22,197.5074462890625
2017-03-23,196.34332275390625
2017-03-24,195.434814453125
2017-03-27,194.00572204589844
2017-03-28,196.2487030029297
2017-03-29,196.4095916748047
2017-03-30,197.73452758789062
2017-03-31,195.4253692626953
2017-04-03,195.00888061523438
2017-04-04,195.74713134765625
2017-04-05,196.31594848632812
2017-04-06,197.29238891601562
2017-04-07,197.38722229003906
2017-04-10,198.04132080078125
2017-04-11,196.19265747070312
2017-04-12,194.78964233398438
2017-04-13,194.35354614257812
2017-04-17,196.65719604492188
2017-04-18,196.372802734375
2017-04-19,195.86087036132812
2017-04-20,197.98443603515625
2017-04-21,198.8471221923828
2017-04-24,202.6202392578125
2017-04-25,205.113525390625
2017-04-26,204.19393920898438
2017-04-27,206.31752014160156
2017-04-28,207.33187866210938
2017-05-01,205.51170349121094
2017-05-02,205.93832397460938
2017-05-03,205.48330688476562
2017-05-04,206.87686157226562
2017-05-05,209.41758728027344
2017-05-08,209.40811157226562
2017-05-09,210.36557006835938
2017-05-10,211.0481414794922
2017-05-11,211.20924377441406
2017-05-12,209.9674072265625
2017-05-15,210.83956909179688
2017-05-16,212.53656005859375
2017-05-17,208.28939819335938
2017-05-18,207.94810485839844
2017-05-19,210.05274963378906
2017-05-22,211.84449768066406
2017-05-23,213.124267578125
2017-05-24,213.47506713867188
2017-05-25,214.96347045898438
2017-05-26,215.2763214111328
2017-05-30,215.86412048339844
2017-05-31,215.39004516601562
2017-06-01,217.731689453125
2017-06-02,219.18215942382812
2017-06-05,218.3858184814453
2017-06-06,216.4897918701172
2017-06-07,216.9827423095703
2017-06-08,216.57510375976562
2017-06-09,216.9448699951172
2017-06-12,215.3332061767578
2017-06-13,216.55613708496094
2017-06-14,216.9448699951172
2017-06-15,218.73663330078125
2017-06-16,220.13023376464844
2017-06-19,223.0216522216797
2017-06-20,220.8411865234375
2017-06-21,220.57577514648438
2017-06-22,220.3292236328125
2017-06-23,219.47607421875
2017-06-26,220.49989318847656
2017-06-27,218.1582794189453
2017-06-28,220.2249755859375
2017-06-29,217.95925903320312
2017-06-30,219.49502563476562
2017-07-03,220.2628936767578
2017-07-05,223.37713623046875
2017-07-06,221.36424255371094
2017-07-07,222.5985107421875
2017-07-10,222.87384033203125
2017-07-11,223.37713623046875
2017-07-12,225.6462860107422
2017-07-13,224.44996643066406
2017-07-14,223.8898162841797
2017-07-17,224.5829315185547
2017-07-18,222.12384033203125
2017-07-19,224.12713623046875
2017-07-20,222.97833251953125
2017-07-21,222.90237426757812
2017-07-24,223.13975524902344
2017-07-25,221.62062072753906
2017-07-26,221.9434051513672
2017-07-27,220.234375
2017-07-28,220.59521484375
2017-07-31,220.70916748046875
2017-08-01,224.51646423339844
2017-08-02,223.84231567382812
2017-08-03,224.4405059814453
2017-08-04,224.6968231201172
2017-08-07,224.50692749023438
2017-08-08,224.05117797851562
2017-08-09,222.65554809570312
2017-08-10,217.57598876953125
2017-08-11,217.9367218017578
2017-08-14,222.1333770751953
2017-08-15,221.53514099121094
2017-08-16,221.31675720214844
2017-08-17,217.7088623046875
2017-08-18,216.6644744873047
2017-08-21,216.27520751953125
2017-08-22,220.74713134765625
2017-08-23,219.3609161376953
2017-08-24,217.45249938964844
2017-08-25,219.09506225585938
2017-08-28,218.37350463867188
2017-08-29,217.87030029296875
2017-08-30,219.92111206054688
2017-08-31,219.0000762939453
2017-09-01,218.45896911621094
2017-09-05,217.43353271484375
2017-09-06,217.98422241210938
2017-09-07,218.33551025390625
2017-09-08,222.53211975097656
2017-09-11,224.8487548828125
2017-09-12,225.37094116210938
2017-09-13,223.67141723632812
2017-09-14,224.45945739746094
2017-09-15,225.80767822265625
2017-09-18,225.78871154785156
2017-09-19,226.5387725830078
2017-09-20,233.7735595703125
2017-09-21,234.09642028808594
2017-09-22,233.71661376953125
2017-09-25,231.91265869140625
2017-09-26,231.10562133789062
2017-09-27,228.8458709716797
2017-09-28,229.49160766601562
2017-09-29,231.09608459472656
2017-10-02,235.273681640625
2017-10-03,237.22955322265625
2017-10-04,237.03973388671875
2017-10-05,238.66546630859375
2017-10-06,239.58779907226562
2017-10-09,238.89369201660156
2017-10-10,239.36907958984375
2017-10-11,237.61016845703125
2017-10-12,239.64486694335938
2017-10-13,237.79078674316406
2017-10-16,239.37860107421875
2017-10-17,238.3612518310547
2017-10-18,237.91436767578125
2017-10-19,239.5592803955078
2017-10-20,242.2784881591797
2017-10-23,241.25164794921875
2017-10-24,242.28799438476562
2017-10-25,242.6017303466797
2017-10-26,244.8456573486328
2017-10-27,244.8931427001953
2017-10-30,244.3987274169922
2017-10-31,245.46359252929688
2017-11-01,245.5016326904297
2017-11-02,244.0469512939453
2017-11-03,245.3590545654297
2017-11-06,245.49221801757812
2017-11-07,247.53631591796875
2017-11-08,246.4999542236328
2017-11-09,245.14039611816406
2017-11-10,245.49221801757812
2017-11-13,243.4384765625
2017-11-14,243.9709014892578
2017-11-15,242.82044982910156
2017-11-16,243.87579345703125
2017-11-17,243.72366333007812
2017-11-20,245.40655517578125
2017-11-21,247.65989685058594
2017-11-22,247.7549285888672
2017-11-24,247.5458526611328
2017-11-27,247.8025360107422
2017-11-28,251.9954833984375
2017-11-29,249.33326721191406
2017-11-30,254.05868530273438
2017-12-01,247.7740020751953
2017-12-04,248.9815216064453
2017-12-05,245.49221801757812
2017-12-06,246.1671600341797
2017-12-07,247.65989685058594
2017-12-08,247.7549285888672
2017-12-11,243.8377685546875
2017-12-12,242.84898376464844
2017-12-13,243.30532836914062
2017-12-14,239.9586181640625
2017-12-15,240.18675231933594
2017-12-18,248.45863342285156
2017-12-19,246.3858642578125
2017-12-20,246.23374938964844
2017-12-21,245.6632537841797
2017-12-22,246.7566680908203
2017-12-26,247.88818359375
2017-12-27,247.78353881835938
2017-12-28,247.7740020751953
2017-12-29,246.2527313232422
2018-01-02,247.7359161376953
2018-01-03,249.18121337890625
2018-01-04,251.82440185546875
2018-01-05,253.8779296875
2018-01-08,255.33787536621094
2018-01-09,257.413818359375
2018-01-10,255.93780517578125
2018-01-11,259.4897155761719
2018-01-12,262.13690185546875
2018-01-16,261.7559814453125
2018-01-17,263.3843688964844
2018-01-18,263.2225341796875
2018-01-19,262.52740478515625
2018-01-22,262.88922119140625
2018-01-23,263.4224548339844
2018-01-24,263.3082275390625
2018-01-25,265.7554626464844
2018-01-26,270.5738525390625
2018-01-29,267.86956787109375
2018-01-30,266.2791748046875
2018-01-31,267.1934509277344
2018-02-01,267.8218994140625
2018-02-02,271.5833435058594
2018-02-05,254.01414489746094
2018-02-06,255.95684814453125
2018-02-07,253.48095703125
2018-02-08,247.01515197753906
2018-02-09,249.04344177246094
2018-02-12,257.2232971191406
2018-02-13,257.5566101074219
2018-02-14,258.1470031738281
2018-02-15,262.58441162109375
2018-02-16,263.1177978515625
2018-02-20,263.5272521972656
2018-02-21,265.1365661621094
2018-02-22,266.2507019042969
2018-02-23,267.7171630859375
2018-02-26,271.70709228515625
2018-02-27,266.9458312988281
2018-02-28,261.9559631347656
2018-03-01,254.71890258789062
2018-03-02,255.2140350341797
2018-03-05,259.5181579589844
2018-03-06,260.6704406738281
2018-03-07,266.0507507324219
2018-03-08,266.33636474609375
2018-03-09,271.43096923828125
2018-03-12,269.3264465332031
2018-03-13,268.21240234375
2018-03-14,266.4887390136719
2018-03-15,269.3550720214844
2018-03-16,272.9832458496094
2018-03-19,270.28826904296875
2018-03-20,275.17327880859375
2018-03-21,276.02081298828125
2018-03-22,267.4505310058594
2018-03-23,261.6703796386719
2018-03-26,269.03118896484375
2018-03-27,264.16522216796875
2018-03-28,263.2891540527344
2018-03-29,267.28857421875
2018-04-02,261.4703674316406
2018-04-03,263.43206787109375
2018-04-04,263.6224670410156
2018-04-05,262.4036865234375
2018-04-06,255.4349822998047
2018-04-09,255.663818359375
2018-04-10,260.4896240234375
2018-04-11,257.5140380859375
2018-04-12,261.6817626953125
2018-04-13,260.4608459472656
2018-04-16,261.63397216796875
2018-04-17,263.9322814941406
2018-04-18,266.7076110839844
2018-04-19,267.01275634765625
2018-04-20,269.07281494140625
2018-04-23,264.256591796875
2018-04-24,253.537109375
2018-04-25,255.4159393310547
2018-04-26,253.8804473876953
2018-04-27,255.8545684814453
2018-04-30,251.9540557861328
2018-05-01,252.5071258544922
2018-05-02,250.4758758544922
2018-05-03,252.41192626953125
2018-05-04,256.7320556640625
2018-05-07,258.086181640625
2018-05-08,259.1162109375
2018-05-09,262.3301696777344
2018-05-10,266.2974548339844
2018-05-11,266.48822021484375
2018-05-14,265.7348327636719
2018-05-15,265.57269287109375
2018-05-16,262.9784851074219
2018-05-17,262.5018005371094
2018-05-18,262.71160888671875
2018-05-21,268.1857604980469
2018-05-22,266.8219909667969
2018-05-23,265.9637145996094
2018-05-24,268.89154052734375
2018-05-25,266.38323974609375
2018-05-29,261.5577392578125
2018-05-30,265.7729797363281
2018-05-31,263.01678466796875
2018-06-01,266.48822021484375
2018-06-04,267.2225341796875
2018-06-05,269.0345764160156
2018-06-06,270.6177062988281
2018-06-07,271.14215087890625
2018-06-08,272.3534240722656
2018-06-11,272.30572509765625
2018-06-12,273.06866455078125
2018-06-13,272.2770690917969
2018-06-14,270.0931091308594
2018-06-15,270.84649658203125
2018-06-18,268.6150207519531
2018-06-19,263.60809326171875
2018-06-20,264.6571960449219
2018-06-21,263.3315124511719
2018-06-22,263.42694091796875
2018-06-25,260.4800109863281
2018-06-26,260.6039733886719
2018-06-27,257.39007568359375
2018-06-28,258.95416259765625
2018-06-29,263.1312561035156
2018-07-02,261.8819274902344
2018-07-03,260.2225646972656
2018-07-05,263.2171936035156
2018-07-06,263.7834777832031
2018-07-09,267.99554443359375
2018-07-10,268.3775939941406
2018-07-11,264.2992248535156
2018-07-12,269.27532958984375
2018-07-13,270.7271423339844
2018-07-16,269.9057922363281
2018-07-17,270.3354797363281
2018-07-18,271.0614013671875
2018-07-19,270.7366638183594
2018-07-20,271.9591979980469
2018-07-23,269.6955871582031
2018-07-24,270.0395202636719
2018-07-25,275.6364440917969
2018-07-26,289.95361328125
2018-07-27,285.4263000488281
2018-07-30,281.052001953125
2018-07-31,288.3489990234375
2018-08-01,285.02520751953125
2018-08-02,283.23907470703125
2018-08-03,281.7969665527344
2018-08-06,282.3125915527344
2018-08-07,285.9898376464844
2018-08-08,283.3441467285156
2018-08-09,282.2076110839844
2018-08-10,280.08721923828125
2018-08-13,278.9889831542969
2018-08-14,281.634521484375
2018-08-15,280.30694580078125
2018-08-16,281.9019775390625
2018-08-17,284.5094299316406
2018-08-20,287.5943908691406
2018-08-21,289.9917297363281
2018-08-22,286.0567626953125
2018-08-23,283.8694763183594
2018-08-24,283.3059387207031
2018-08-27,284.2133483886719
2018-08-28,285.2449035644531
2018-08-29,285.0633544921875
2018-08-30,283.3919372558594
2018-08-31,284.9772033691406
2018-09-04,284.3469543457031
2018-09-05,288.22479248046875
2018-09-06,289.504638671875
2018-09-07,290.3739013671875
2018-09-10,292.5132751464844
2018-09-11,291.6823425292969
2018-09-12,290.8323059082031
2018-09-13,297.0022888183594
2018-09-14,296.878173828125
2018-09-17,297.422607421875
2018-09-18,297.52764892578125
2018-09-19,295.03472900390625
2018-09-20,295.875244140625
2018-09-21,292.3127136230469
2018-09-24,286.06622314453125
2018-09-25,284.6432189941406
2018-09-26,282.7520446777344
2018-09-27,281.0423278808594
2018-09-28,282.91436767578125
2018-10-01,285.3212890625
2018-10-02,284.5762939453125
2018-10-03,284.7769775390625
2018-10-04,283.0007019042969
2018-10-05,281.6043395996094
2018-10-08,279.4618835449219
2018-10-09,276.69781494140625
2018-10-10,268.3194274902344
2018-10-11,261.3662109375
2018-10-12,267.0091247558594
2018-10-15,267.31512451171875
2018-10-16,274.698974609375
2018-10-17,271.9347839355469
2018-10-18,266.9134826660156
2018-10-19,265.8996276855469
2018-10-22,266.24395751953125
2018-10-23,259.72100830078125
2018-10-24,251.94520568847656
2018-10-25,253.78150939941406
2018-10-26,272.9486083984375
2018-10-29,265.41180419921875
2018-10-30,269.285400390625
2018-10-31,270.5765686035156
2018-11-01,271.6860656738281
2018-11-02,272.8529357910156
2018-11-05,275.77960205078125
2018-11-06,277.0612487792969
2018-11-07,283.13470458984375
2018-11-08,283.61297607421875
2018-11-09,283.88067626953125
2018-11-12,276.7361755371094
2018-11-13,278.01763916015625
2018-11-14,275.4353942871094
2018-11-15,281.6234436035156
2018-11-16,284.8179626464844
2018-11-19,281.22174072265625
2018-11-20,274.5840759277344
2018-11-21,275.9422607421875
2018-11-23,272.77642822265625
2018-11-26,273.3023986816406
2018-11-27,272.83380126953125
2018-11-28,281.3268737792969
2018-11-29,281.06878662109375
2018-11-30,284.6266784667969
2018-12-03,287.93603515625
2018-12-04,274.1728515625
2018-12-06,274.7083740234375
2018-12-07,272.41302490234375
2018-12-10,272.92938232421875
2018-12-11,269.22802734375
2018-12-12,271.9633483886719
2018-12-13,268.95068359375
2018-12-14,261.9112548828125
2018-12-17,254.9484405517578
2018-12-18,257.1577453613281
2018-12-19,257.7316589355469
2018-12-20,251.33309936523438
2018-12-21,246.83782958984375
2018-12-24,236.25
2018-12-26,248.10992431640625
2018-12-27,253.59986877441406
2018-12-28,252.32777404785156
2018-12-31,254.91018676757812
2019-01-02,254.99624633789062
2019-01-03,247.5264434814453
2019-01-04,255.83790588378906
2019-01-07,257.34906005859375
2019-01-08,257.85980224609375
2019-01-09,260.2644958496094
2019-01-10,263.64654541015625
2019-01-11,261.71124267578125
2019-01-14,259.9483947753906
2019-01-15,258.9710998535156
2019-01-16,261.17474365234375
2019-01-17,263.8669128417969
2019-01-18,270.2190856933594
2019-01-22,263.186767578125
2019-01-23,264.6812744140625
2019-01-24,267.0190124511719
2019-01-25,271.2825012207031
2019-01-28,268.1400451660156
2019-01-29,271.3782653808594
2019-01-30,275.44061279296875
2019-01-31,271.38800048828125
2019-02-01,279.98193359375
2019-02-04,280.84429931640625
2019-02-05,285.3760070800781
2019-02-06,287.18670654296875
2019-02-07,285.1460266113281
2019-02-08,287.57958984375
2019-02-11,288.6239318847656
2019-02-12,295.2347106933594
2019-02-13,296.3748474121094
2019-02-14,293.28973388671875
2019-02-15,298.885009765625
2019-02-19,298.1856689453125
2019-02-20,300.3317565917969
2019-02-21,301.6059875488281
2019-02-22,303.89581298828125
2019-02-25,305.96539306640625
2019-02-26,306.46343994140625
2019-02-27,309.9988708496094
2019-02-28,310.0850830078125
2019-03-01,310.0659484863281
2019-03-04,307.47906494140625
2019-03-05,306.5496826171875
2019-03-06,306.4156188964844
2019-03-07,305.8694763183594
2019-03-08,304.355712890625
2019-03-11,309.6060791015625
2019-03-12,310.17132568359375
2019-03-13,312.662353515625
2019-03-14,311.8191833496094
2019-03-15,312.53778076171875
2019-03-18,317.5772705078125
2019-03-19,318.0083923339844
2019-03-20,316.8587646484375
2019-03-21,320.0108642578125
2019-03-22,315.6611633300781
