Date,STT
2015-11-09,53.74114227294922
2015-11-10,53.006500244140625
2015-11-11,53.169742584228516
2015-11-12,52.4054069519043
2015-11-13,51.915653228759766
2015-11-16,52.38313293457031
2015-11-17,52.67255401611328
2015-11-18,54.08250045776367
2015-11-19,53.88956069946289
2015-11-20,54.00828170776367
2015-11-23,53.88956069946289
2015-11-24,53.68178939819336
2015-11-25,54.03798294067383
2015-11-27,54.023128509521484
2015-11-30,53.85987854003906
2015-12-01,53.74855041503906
2015-12-02,53.696624755859375
2015-12-03,52.93970489501953
2015-12-04,54.68358612060547
2015-12-07,53.815338134765625
2015-12-08,52.65770721435547
2015-12-09,51.07709503173828
2015-12-10,51.2403564453125
2015-12-11,49.06605911254883
2015-12-14,48.77665328979492
2015-12-15,50.023345947265625
2015-12-16,50.91382598876953
2015-12-17,49.27384948730469
2015-12-18,48.03458786010742
2015-12-21,48.80633544921875
2015-12-22,49.27384948730469
2015-12-23,49.83781814575195
2015-12-24,49.8229866027832
2015-12-28,49.84524154663086
2015-12-29,50.201438903808594
2015-12-30,49.649532318115234
2015-12-31,49.4929084777832
2016-01-04,48.58300018310547
2016-01-05,48.6575813293457
2016-01-06,47.03913879394531
2016-01-07,44.913543701171875
2016-01-08,43.74260330200195
2016-01-11,43.58597183227539
2016-01-12,44.26469039916992
2016-01-13,42.37028121948242
2016-01-14,42.840171813964844
2016-01-15,40.99796676635742
2016-01-19,41.42308044433594
2016-01-20,41.11729049682617
2016-01-21,40.59522247314453
2016-01-22,41.63936996459961
2016-01-25,40.438602447509766
2016-01-26,41.713958740234375
2016-01-27,38.715736389160156
2016-01-28,38.7679557800293
2016-01-29,41.564781188964844
2016-02-01,40.863712310791016
2016-02-02,39.506309509277344
2016-02-03,40.11043930053711
2016-02-04,41.102386474609375
2016-02-05,40.587764739990234
2016-02-08,39.95381164550781
2016-02-09,39.827022552490234
2016-02-10,40.07313919067383
2016-02-11,39.066287994384766
2016-02-12,40.78167724609375
2016-02-16,42.24348449707031
2016-02-17,42.198753356933594
2016-02-18,41.45292663574219
2016-02-19,41.90788269042969
2016-02-22,42.377742767333984
2016-02-23,41.490211486816406
2016-02-24,40.40876007080078
2016-02-25,40.82643508911133
2016-02-26,41.32612991333008
2016-02-29,40.856266021728516
2016-03-01,42.616416931152344
2016-03-02,43.02660369873047
2016-03-03,43.295108795166016
2016-03-04,43.75751495361328
2016-03-07,43.63072204589844
2016-03-08,42.720821380615234
2016-03-09,42.504539489746094
2016-03-10,42.1912841796875
2016-03-11,43.220523834228516
2016-03-14,43.07881546020508
2016-03-15,42.325531005859375
2016-03-16,42.400123596191406
2016-03-17,42.810325622558594
2016-03-18,44.040931701660156
2016-03-21,44.704715728759766
2016-03-22,44.27213668823242
2016-03-23,44.48097229003906
2016-03-24,43.81718063354492
2016-03-28,43.563602447509766
2016-03-29,43.623268127441406
2016-03-30,43.90083694458008
2016-03-31,43.90083694458008
2016-04-01,44.22340774536133
2016-04-04,44.11089324951172
2016-04-05,43.218162536621094
2016-04-06,43.660770416259766
2016-04-07,42.14540481567383
2016-04-08,42.212928771972656
2016-04-11,42.43796920776367
2016-04-12,43.12813949584961
2016-04-13,44.81605529785156
2016-04-14,45.071128845214844
2016-04-15,44.688533782958984
2016-04-18,44.928585052490234
2016-04-19,45.20615005493164
2016-04-20,46.32392883300781
2016-04-21,45.90382385253906
2016-04-22,46.4289665222168
2016-04-25,46.06887435913086
2016-04-26,46.87157440185547
2016-04-27,47.959346771240234
2016-04-28,47.11913299560547
2016-04-29,46.73652648925781
2016-05-02,47.194156646728516
2016-05-03,45.80631637573242
2016-05-04,45.0261116027832
2016-05-05,44.81605529785156
2016-05-06,44.83106994628906
2016-05-09,44.86106872558594
2016-05-10,45.843814849853516
2016-05-11,45.29618453979492
2016-05-12,45.03361129760742
2016-05-13,44.433475494384766
2016-05-16,44.793556213378906
2016-05-17,44.7785530090332
2016-05-18,46.13637924194336
2016-05-19,45.55124282836914
2016-05-20,46.0838623046875
2016-05-23,45.94884490966797
2016-05-24,46.924076080322266
2016-05-25,47.771785736083984
2016-05-26,47.16414260864258
2016-05-27,47.50921630859375
2016-05-31,47.30667495727539
2016-06-01,47.23164749145508
2016-06-02,47.26166915893555
2016-06-03,45.768802642822266
2016-06-06,46.924076080322266
2016-06-07,46.33895492553711
2016-06-08,46.1663932800293
2016-06-09,45.228675842285156
2016-06-10,44.395965576171875
2016-06-13,44.34344482421875
2016-06-14,43.67578125
2016-06-15,43.4432258605957
2016-06-16,43.173152923583984
2016-06-17,43.46573257446289
2016-06-20,43.99835968017578
2016-06-21,44.095882415771484
2016-06-22,43.878334045410156
2016-06-23,45.213661193847656
2016-06-24,41.252681732177734
2016-06-27,38.10191345214844
2016-06-28,38.46199417114258
2016-06-29,39.39087677001953
2016-06-30,40.720027923583984
2016-07-01,40.659603118896484
2016-07-05,39.72317123413086
2016-07-06,39.36066818237305
2016-07-07,39.30025863647461
2016-07-08,40.198944091796875
2016-07-11,40.48591232299805
2016-07-12,41.316612243652344
2016-07-13,41.392147064208984
2016-07-14,42.456966400146484
2016-07-15,42.97804641723633
2016-07-18,43.51424026489258
2016-07-19,43.39340591430664
2016-07-20,43.62752914428711
2016-07-21,43.27257537841797
2016-07-22,43.982460021972656
2016-07-25,43.64262008666992
2016-07-26,44.04286575317383
2016-07-27,48.14356994628906
2016-07-28,49.42739486694336
2016-07-29,49.67661666870117
2016-08-01,49.79743957519531
2016-08-02,49.33677291870117
2016-08-03,49.729469299316406
2016-08-04,49.684165954589844
2016-08-05,51.31538391113281
2016-08-08,51.48907470703125
2016-08-09,51.20966339111328
2016-08-10,51.1190299987793
2016-08-11,51.73074722290039
2016-08-12,51.534385681152344
2016-08-15,52.266929626464844
2016-08-16,52.10078430175781
2016-08-17,52.17630386352539
2016-08-18,52.14611053466797
2016-08-19,52.123443603515625
2016-08-22,52.0856819152832
2016-08-23,52.34999084472656
2016-08-24,52.123443603515625
2016-08-25,52.138553619384766
2016-08-26,52.161197662353516
2016-08-29,52.584110260009766
2016-08-30,53.12028884887695
2016-08-31,53.044769287109375
2016-09-01,52.95416259765625
2016-09-02,53.33929443359375
2016-09-06,53.1429557800293
2016-09-07,53.29397964477539
2016-09-08,53.27133560180664
2016-09-09,52.636962890625
2016-09-12,53.354408264160156
2016-09-13,52.244285583496094
2016-09-14,52.42552947998047
2016-09-15,53.1429557800293
2016-09-16,52.327335357666016
2016-09-19,52.123443603515625
2016-09-20,52.84088134765625
2016-09-21,53.67158126831055
2016-09-22,53.64894104003906
2016-09-23,53.331756591796875
2016-09-26,52.35755157470703
2016-09-27,52.92393493652344
2016-09-28,53.195831298828125
2016-09-29,52.079654693603516
2016-09-30,52.86932373046875
2016-10-03,53.013580322265625
2016-10-04,54.17529296875
2016-10-05,55.20033264160156
2016-10-06,55.04847717285156
2016-10-07,54.866268157958984
2016-10-10,54.54733657836914
2016-10-11,53.40840530395508
2016-10-12,53.62860107421875
2016-10-13,52.20874786376953
2016-10-14,52.3985595703125
2016-10-17,52.110023498535156
2016-10-18,52.975624084472656
2016-10-19,53.552703857421875
2016-10-20,53.93233108520508
2016-10-21,53.81843185424805
2016-10-24,54.236045837402344
2016-10-25,53.826026916503906
2016-10-26,53.29452133178711
2016-10-27,53.76526641845703
2016-10-28,53.51470947265625
2016-10-31,53.30970001220703
2016-11-01,53.65897750854492
2016-11-02,53.13507080078125
2016-11-03,53.41600036621094
2016-11-04,53.44636917114258
2016-11-07,54.927001953125
2016-11-08,54.866268157958984
2016-11-09,57.35673904418945
2016-11-10,58.26784133911133
2016-11-11,58.04766845703125
2016-11-14,59.6118049621582
2016-11-15,60.173683166503906
2016-11-16,59.13345718383789
2016-11-17,59.61937713623047
2016-11-18,59.60419464111328
2016-11-21,59.672550201416016
2016-11-22,59.2321662902832
2016-11-23,59.43718719482422
2016-11-25,59.558650970458984
2016-11-28,58.35896682739258
2016-11-29,58.4728889465332
2016-11-30,59.83201217651367
2016-12-01,61.03926467895508
2016-12-02,59.558650970458984
2016-12-05,60.105350494384766
2016-12-06,60.4470329284668
2016-12-07,60.68239974975586
2016-12-08,61.83653259277344
2016-12-09,61.14558792114258
2016-12-12,60.91777038574219
2016-12-13,60.788700103759766
2016-12-14,60.27239990234375
2016-12-15,60.81148910522461
2016-12-16,59.695343017578125
2016-12-19,59.46753692626953
2016-12-20,59.9914436340332
2016-12-21,59.87757110595703
2016-12-22,59.983856201171875
2016-12-23,59.748470306396484
2016-12-27,59.983856201171875
2016-12-28,59.528289794921875
2016-12-29,59.25361633300781
2016-12-30,59.299400329589844
2017-01-03,60.46675491333008
2017-01-04,62.770992279052734
2017-01-05,62.3208122253418
2017-01-06,62.90068435668945
2017-01-09,62.08427429199219
2017-01-10,62.03089141845703
2017-01-11,63.213531494140625
2017-01-12,62.63364028930664
2017-01-13,63.274566650390625
2017-01-17,61.19160079956055
2017-01-18,61.1534538269043
2017-01-19,60.08527374267578
2017-01-20,60.28364181518555
2017-01-23,59.94029998779297
2017-01-24,61.435768127441406
2017-01-25,59.360416412353516
2017-01-26,58.429569244384766
2017-01-27,57.98704147338867
2017-01-30,58.1396369934082
2017-01-31,58.1396369934082
2017-02-01,58.246482849121094
2017-02-02,57.96416091918945
2017-02-03,59.16204071044922
2017-02-06,58.99418258666992
2017-02-07,59.131534576416016
2017-02-08,59.01708221435547
2017-02-09,59.467262268066406
2017-02-10,59.596961975097656
2017-02-13,60.49726104736328
2017-02-14,62.145328521728516
2017-02-15,62.496299743652344
2017-02-16,61.61884307861328
2017-02-17,61.55019760131836
2017-02-21,61.443382263183594
2017-02-22,61.19924545288086
2017-02-23,60.901676177978516
2017-02-24,60.23786926269531
2017-02-27,60.43623733520508
2017-02-28,60.81772994995117
2017-03-01,62.29792022705078
2017-03-02,61.321311950683594
2017-03-03,61.206844329833984
2017-03-06,60.74906539916992
2017-03-07,60.73381805419922
2017-03-08,60.97797393798828
2017-03-09,60.970333099365234
2017-03-10,60.970333099365234
2017-03-13,60.68801498413086
2017-03-14,60.38283157348633
2017-03-15,60.77959060668945
2017-03-16,61.50440216064453
2017-03-17,59.978458404541016
2017-03-20,59.32991409301758
2017-03-21,58.223575592041016
2017-03-22,58.58979415893555
2017-03-23,58.956031799316406
2017-03-24,58.91026306152344
2017-03-27,59.596961975097656
2017-03-28,60.58120346069336
2017-03-29,60.51254653930664
2017-03-30,61.3635139465332
2017-03-31,61.03385925292969
2017-04-03,60.42820358276367
2017-04-04,60.32853698730469
2017-04-05,60.2672119140625
2017-04-06,60.47418975830078
2017-04-07,60.397525787353516
2017-04-10,60.121543884277344
2017-04-11,60.04487228393555
2017-04-12,59.592552185058594
2017-04-13,59.262882232666016
2017-04-17,60.167545318603516
2017-04-18,59.57719802856445
2017-04-19,59.699886322021484
2017-04-20,60.04487228393555
2017-04-21,59.56955337524414
2017-04-24,61.17189407348633
2017-04-25,61.808204650878906
2017-04-26,64.05451965332031
2017-04-27,64.95916748046875
2017-04-28,64.3228530883789
2017-05-01,64.3535385131836
2017-05-02,63.90117645263672
2017-05-03,64.2308349609375
2017-05-04,64.18486022949219
2017-05-05,64.09284210205078
2017-05-08,63.93183135986328
2017-05-09,63.97784423828125
2017-05-10,64.06216430664062
2017-05-11,63.50251388549805
2017-05-12,63.30318069458008
2017-05-15,63.47188186645508
2017-05-16,63.5561637878418
2017-05-17,61.19485855102539
2017-05-18,61.24851608276367
2017-05-19,61.953857421875
2017-05-22,61.953857421875
2017-05-23,62.49052810668945
2017-05-24,62.72051239013672
2017-05-25,62.97352981567383
2017-05-26,62.85851287841797
2017-05-30,62.620853424072266
2017-05-31,62.45218276977539
2017-06-01,63.494850158691406
2017-06-02,63.38752365112305
2017-06-05,63.6865234375
2017-06-06,63.862857818603516
2017-06-07,64.69850158691406
2017-06-08,65.93281555175781
2017-06-09,66.96781921386719
2017-06-12,66.78382110595703
2017-06-13,67.91847229003906
2017-06-14,68.07183074951172
2017-06-15,68.07948303222656
2017-06-16,67.65782165527344
2017-06-19,68.6314697265625
2017-06-20,68.34780883789062
2017-06-21,68.52413940429688
2017-06-22,67.98746490478516
2017-06-23,66.88349914550781
2017-06-26,67.3281478881836
2017-06-27,67.38948822021484
2017-06-28,68.73880004882812
2017-06-29,69.01596069335938
2017-06-30,69.08528900146484
2017-07-03,70.12468719482422
2017-07-05,70.47113037109375
2017-07-06,69.76282501220703
2017-07-07,69.96297454833984
2017-07-10,70.46344757080078
2017-07-11,69.44713592529297
2017-07-12,70.05537414550781
2017-07-13,70.67133331298828
2017-07-14,70.88689422607422
2017-07-17,71.2641830444336
2017-07-18,70.89459991455078
2017-07-19,69.76282501220703
2017-07-20,69.96297454833984
2017-07-21,70.05537414550781
2017-07-24,70.47113037109375
2017-07-25,71.24874114990234
2017-07-26,72.58842468261719
2017-07-27,72.02638244628906
2017-07-28,71.73382568359375
2017-07-31,71.77999877929688
2017-08-01,72.06488800048828
2017-08-02,72.542236328125
2017-08-03,72.19574737548828
2017-08-04,73.21976470947266
2017-08-07,72.71930694580078
2017-08-08,72.64232635498047
2017-08-09,72.58842468261719
2017-08-10,71.21796417236328
2017-08-11,70.89459991455078
2017-08-14,72.0032958984375
2017-08-15,72.2342758178711
2017-08-16,71.63372039794922
2017-08-17,70.67133331298828
2017-08-18,71.15635681152344
2017-08-21,71.08707427978516
2017-08-22,72.09567260742188
2017-08-23,71.94941711425781
2017-08-24,72.20346069335938
2017-08-25,71.96479797363281
2017-08-28,71.52593994140625
2017-08-29,70.83299255371094
2017-08-30,71.1409683227539
2017-08-31,71.21025085449219
2017-09-01,71.74150085449219
2017-09-05,70.67133331298828
2017-09-06,70.54813385009766
2017-09-07,70.03998565673828
2017-09-08,71.21796417236328
2017-09-11,72.62693786621094
2017-09-12,73.11198425292969
2017-09-13,72.58074188232422
2017-09-14,72.4498291015625
2017-09-15,72.40364837646484
2017-09-18,72.9579849243164
2017-09-19,73.66632843017578
2017-09-20,73.77410888671875
2017-09-21,73.87419128417969
2017-09-22,73.5739517211914
2017-09-25,72.72701263427734
2017-09-26,72.3035659790039
2017-09-27,73.55854034423828
2017-09-28,73.76641082763672
2017-09-29,73.88240814208984
2017-10-02,74.5010757446289
2017-10-03,75.00370788574219
2017-10-04,75.09654235839844
2017-10-05,76.51942443847656
2017-10-06,76.40342712402344
2017-10-09,75.85435485839844
2017-10-10,76.68954467773438
2017-10-11,76.78231811523438
2017-10-12,76.2719497680664
2017-10-13,76.75914764404297
2017-10-16,76.20235443115234
2017-10-17,75.12743377685547
2017-10-18,76.05540466308594
2017-10-19,75.38265228271484
2017-10-20,76.65089416503906
2017-10-23,74.36959838867188
2017-10-24,74.57064056396484
2017-10-25,72.73016357421875
2017-10-26,73.2637710571289
2017-10-27,72.31257629394531
2017-10-30,72.14246368408203
2017-10-31,71.14488983154297
2017-11-01,71.33820343017578
2017-11-02,71.53926849365234
2017-11-03,71.55474090576172
2017-11-06,71.36914825439453
2017-11-07,69.81476593017578
2017-11-08,70.47208404541016
2017-11-09,70.19368743896484
2017-11-10,70.10090637207031
2017-11-13,70.20919036865234
2017-11-14,70.61128234863281
2017-11-15,71.0365982055664
2017-11-16,71.4542007446289
2017-11-17,71.38458251953125
2017-11-20,71.96456146240234
2017-11-21,71.96456146240234
2017-11-22,71.66299438476562
2017-11-24,71.5006103515625
2017-11-27,70.64996337890625
2017-11-28,72.02645111083984
2017-11-29,73.21739196777344
2017-11-30,73.7354965209961
2017-12-01,73.83602142333984
2017-12-04,75.0887680053711
2017-12-05,74.8799819946289
2017-12-06,74.64025115966797
2017-12-07,74.94959259033203
2017-12-08,75.5295639038086
2017-12-11,75.32850646972656
2017-12-12,75.92396545410156
2017-12-13,76.69728088378906
2017-12-14,75.76155853271484
2017-12-15,76.19462585449219
2017-12-18,75.94718170166016
2017-12-19,75.68426513671875
2017-12-20,75.07332611083984
2017-12-21,76.02448272705078
2017-12-22,75.73062133789062
2017-12-26,75.35172271728516
2017-12-27,75.5605239868164
2017-12-28,75.96265411376953
2017-12-29,75.80729675292969
2018-01-02,75.1160888671875
2018-01-03,75.66751861572266
2018-01-04,76.48297882080078
2018-01-05,76.5528793334961
2018-01-08,77.39163970947266
2018-01-09,78.750732421875
2018-01-10,80.96415710449219
2018-01-11,82.15239715576172
2018-01-12,83.28629302978516
2018-01-16,82.29998779296875
2018-01-17,82.6339340209961
2018-01-18,81.58545684814453
2018-01-19,83.57364654541016
2018-01-22,84.64539337158203
2018-01-23,87.12285614013672
2018-01-24,87.53450775146484
2018-01-25,85.68609619140625
2018-01-26,86.13653564453125
2018-01-29,86.7423324584961
2018-01-30,85.53854370117188
2018-01-31,85.56184387207031
2018-02-01,85.68609619140625
2018-02-02,83.46488952636719
2018-02-05,79.58174133300781
2018-02-06,81.15829467773438
2018-02-07,80.397216796875
2018-02-08,76.52957916259766
2018-02-09,77.6712417602539
2018-02-12,79.0458755493164
2018-02-13,78.64977264404297
2018-02-14,80.72339630126953
2018-02-15,80.73890686035156
2018-02-16,81.19712829589844
2018-02-20,80.60692596435547
2018-02-21,80.73890686035156
2018-02-22,79.77589416503906
2018-02-23,81.15829467773438
2018-02-26,82.96012115478516
2018-02-27,83.23193359375
2018-02-28,82.43976593017578
2018-03-01,81.22044372558594
2018-03-02,80.9874496459961
2018-03-05,82.20677947998047
2018-03-06,81.90390014648438
2018-03-07,81.81845092773438
2018-03-08,82.46305847167969
2018-03-09,85.29779052734375
2018-03-12,84.52112579345703
2018-03-13,83.35618591308594
2018-03-14,82.15239715576172
2018-03-15,82.2455825805664
2018-03-16,82.99895477294922
2018-03-19,82.19122314453125
2018-03-20,82.43976593017578
2018-03-21,82.95233154296875
2018-03-22,78.82840728759766
2018-03-23,75.88497161865234
2018-03-26,78.78956604003906
2018-03-27,76.85575103759766
2018-03-28,76.32765197753906
2018-03-29,77.78617858886719
2018-04-02,75.82848358154297
2018-04-03,77.47420501708984
2018-04-04,77.94999694824219
2018-04-05,78.44135284423828
2018-04-06,76.03905487060547
2018-04-09,76.67083740234375
2018-04-10,77.92657470703125
2018-04-11,76.92823028564453
2018-04-12,78.8469467163086
2018-04-13,77.84078216552734
2018-04-16,78.46475982666016
2018-04-17,78.72993469238281
2018-04-18,79.10433959960938
2018-04-19,81.25704193115234
2018-04-20,77.73158264160156
2018-04-23,79.79068756103516
2018-04-24,78.85474395751953
2018-04-25,78.69093322753906
2018-04-26,78.45696258544922
2018-04-27,78.1995620727539
2018-04-30,77.82518005371094
2018-05-01,76.74882507324219
2018-05-02,76.23402404785156
2018-05-03,75.18890380859375
2018-05-04,76.24185943603516
2018-05-07,76.82682800292969
2018-05-08,77.45079040527344
2018-05-09,78.86255645751953
2018-05-10,79.3851318359375
2018-05-11,79.56452178955078
2018-05-14,79.79850769042969
2018-05-15,78.94054412841797
2018-05-16,78.85474395751953
2018-05-17,78.96394348144531
2018-05-18,77.46642303466797
2018-05-21,77.9889907836914
2018-05-22,78.2541732788086
2018-05-23,78.32435607910156
2018-05-24,78.5505599975586
2018-05-25,78.36334991455078
2018-05-29,74.1593246459961
2018-05-30,75.98445892333984
2018-05-31,74.96272277832031
2018-06-01,76.78781127929688
2018-06-04,76.7566146850586
2018-06-05,76.28865814208984
2018-06-06,77.59899139404297
2018-06-07,78.65973663330078
2018-06-08,78.35556030273438
2018-06-11,78.1839599609375
2018-06-12,77.54440307617188
2018-06-13,76.71763610839844
2018-06-14,76.63964080810547
2018-06-15,76.70203399658203
2018-06-18,76.95160675048828
2018-06-19,76.23402404785156
2018-06-20,76.22624969482422
2018-06-21,76.58503723144531
2018-06-22,76.54605865478516
2018-06-25,74.81449127197266
2018-06-26,74.56491088867188
2018-06-27,73.30916595458984
2018-06-28,73.51976776123047
2018-06-29,72.93216705322266
2018-07-02,73.66077423095703
2018-07-03,72.79898071289062
2018-07-05,72.41507720947266
2018-07-06,72.665771484375
2018-07-09,74.01334381103516
2018-07-10,73.46492004394531
2018-07-11,72.62660217285156
2018-07-12,72.75198364257812
2018-07-13,72.42291259765625
2018-07-16,73.01834106445312
2018-07-17,73.21422576904297
2018-07-18,74.68709564208984
2018-07-19,72.657958984375
2018-07-20,67.27558898925781
2018-07-23,68.17656707763672
2018-07-24,68.74848937988281
2018-07-25,68.325439453125
2018-07-26,68.10607147216797
2018-07-27,68.160888671875
2018-07-30,68.333251953125
2018-07-31,69.1872329711914
2018-08-01,68.37242889404297
2018-08-02,68.02771759033203
2018-08-03,68.06688690185547
2018-08-06,68.11390686035156
2018-08-07,68.20790100097656
2018-08-08,67.94937133789062
2018-08-09,67.22076416015625
2018-08-10,65.80268859863281
2018-08-13,64.9095458984375
2018-08-14,65.71651458740234
2018-08-15,64.96439361572266
2018-08-16,65.97503662109375
2018-08-17,66.56263732910156
2018-08-20,66.88387298583984
2018-08-21,67.51844787597656
2018-08-22,67.32261657714844
2018-08-23,66.87603759765625
2018-08-24,67.47145080566406
2018-08-27,68.20790100097656
2018-08-28,68.9365234375
2018-08-29,68.81900787353516
2018-08-30,67.94154357910156
2018-08-31,68.09042358398438
2018-09-04,68.63099670410156
2018-09-05,68.3646011352539
2018-09-06,67.69866180419922
2018-09-07,67.6751480102539
2018-09-10,68.23924255371094
2018-09-11,68.05121612548828
2018-09-12,67.80835723876953
2018-09-13,67.69083404541016
2018-09-14,68.38811492919922
2018-09-17,67.28341674804688
2018-09-18,67.0797348022461
2018-09-19,68.8816909790039
2018-09-20,70.17440795898438
2018-09-21,69.547607421875
2018-09-24,68.20008850097656
2018-09-25,68.04338836669922
2018-09-26,67.54198455810547
2018-09-27,67.13455963134766
2018-09-28,66.00016021728516
2018-10-01,67.36302947998047
2018-10-02,67.3157730102539
2018-10-03,67.81993865966797
2018-10-04,68.46595001220703
2018-10-05,68.04054260253906
2018-10-08,68.64710998535156
2018-10-09,68.03265380859375
2018-10-10,65.2833023071289
2018-10-11,64.38522338867188
2018-10-12,64.1725082397461
2018-10-15,63.967689514160156
2018-10-16,64.81063842773438
2018-10-17,64.7160873413086
2018-10-18,62.786033630371094
2018-10-19,57.429134368896484
2018-10-22,55.782657623291016
2018-10-23,54.923980712890625
2018-10-24,53.00967788696289
2018-10-25,53.60840606689453
2018-10-26,52.300689697265625
2018-10-29,52.31644058227539
2018-10-30,53.36418533325195
2018-10-31,54.15985107421875
2018-11-01,55.11305618286133
2018-11-02,55.12881851196289
2018-11-05,56.649227142333984
2018-11-06,56.735877990722656
2018-11-07,58.27992630004883
2018-11-08,57.7757568359375
2018-11-09,56.91706466674805
2018-11-12,55.82207107543945
2018-11-13,55.94810485839844
2018-11-14,55.41240310668945
2018-11-15,56.60983657836914
2018-11-16,56.44440841674805
2018-11-19,56.538936614990234
2018-11-20,56.08202362060547
2018-11-21,56.7910270690918
2018-11-23,56.63346862792969
2018-11-26,58.23265838623047
2018-11-27,57.271575927734375
2018-11-28,58.59505081176758
2018-11-29,57.01160430908203
2018-11-30,57.52366638183594
2018-12-03,57.626060485839844
2018-12-04,53.41933059692383
2018-12-06,51.9146728515625
2018-12-07,51.237178802490234
2018-12-10,50.4415283203125
2018-12-11,49.701011657714844
2018-12-12,49.968849182128906
2018-12-13,49.77979278564453
2018-12-14,50.04764175415039
2018-12-17,50.33124542236328
2018-12-18,48.59811782836914
2018-12-19,47.1722297668457
2018-12-20,47.58189392089844
2018-12-21,47.400699615478516
2018-12-24,47.09346008300781
2018-12-26,49.511940002441406
2018-12-27,49.80342102050781
2018-12-28,50.00824737548828
2018-12-31,50.05585861206055
2019-01-02,50.7384147644043
2019-01-03,49.08760070800781
2019-01-04,50.94475555419922
2019-01-07,51.579681396484375
2019-01-08,51.80191421508789
2019-01-09,53.00032424926758
2019-01-10,52.786041259765625
2019-01-11,53.182857513427734
2019-01-14,54.33367156982422
2019-01-15,54.49239730834961
2019-01-16,55.92891311645508
2019-01-17,56.38924789428711
2019-01-18,56.5876579284668
2019-01-22,56.02416229248047
2019-01-23,56.20670700073242
2019-01-24,56.60352325439453
2019-01-25,57.65114974975586
2019-01-28,56.770206451416016
2019-01-29,56.05589294433594
2019-01-30,56.36542510986328
2019-01-31,56.270198822021484
2019-02-01,56.48448944091797
2019-02-04,56.42892074584961
2019-02-05,56.27812194824219
2019-02-06,55.74635314941406
2019-02-07,55.36542892456055
2019-02-08,54.730499267578125
2019-02-11,54.595577239990234
2019-02-12,55.167022705078125
2019-02-13,55.1511344909668
2019-02-14,54.49239730834961
2019-02-15,56.0797004699707
2019-02-19,56.64319610595703
2019-02-20,57.33369827270508
2019-02-21,57.28607940673828
2019-02-22,57.4606819152832
2019-02-25,57.516239166259766
2019-02-26,57.659095764160156
2019-02-27,57.49241638183594
2019-02-28,57.0400505065918
2019-03-01,57.77812576293945
2019-03-04,56.73844909667969
2019-03-05,56.770206451416016
2019-03-06,55.95271682739258
2019-03-07,54.27018737792969
2019-03-08,54.04795837402344
2019-03-11,54.51619338989258
2019-03-12,54.76224136352539
2019-03-13,55.43684768676758
2019-03-14,55.78606033325195
2019-03-15,55.63526916503906
