Date,IVZ
2015-10-09,20.50812339782715
2015-10-12,20.35218620300293
2015-10-13,19.6224308013916
2015-10-14,19.41036605834961
2015-10-15,19.95924186706543
2015-10-16,20.208730697631836
2015-10-19,19.803306579589844
2015-10-20,19.896873474121094
2015-10-21,19.6224308013916
2015-10-22,20.57049560546875
2015-10-23,21.14432716369629
2015-10-26,21.02581214904785
2015-10-27,20.751373291015625
2015-10-28,21.42499542236328
2015-10-29,20.888595581054688
2015-10-30,20.689002990722656
2015-11-02,20.869884490966797
2015-11-03,21.00086212158203
2015-11-04,20.919788360595703
2015-11-05,21.138084411621094
2015-11-06,21.269065856933594
2015-11-09,20.85740852355957
2015-11-10,20.564260482788086
2015-11-11,20.776323318481445
2015-11-12,20.258630752563477
2015-11-13,19.950448989868164
2015-11-16,20.23975944519043
2015-11-17,20.227182388305664
2015-11-18,20.79324722290039
2015-11-19,20.875003814697266
2015-11-20,20.881296157836914
2015-11-23,20.805824279785156
2015-11-24,20.875003814697266
2015-11-25,21.126583099365234
2015-11-27,21.132875442504883
2015-11-30,21.189483642578125
2015-12-01,21.321565628051758
2015-12-02,21.13916778564453
2015-12-03,20.862424850463867
2015-12-04,21.277538299560547
2015-12-07,21.107723236083984
2015-12-08,20.66115951538086
2015-12-09,20.35926055908203
2015-12-10,20.62342643737793
2015-12-11,19.761754989624023
2015-12-14,19.113937377929688
2015-12-15,19.71143913269043
2015-12-16,20.063657760620117
2015-12-17,19.617095947265625
2015-12-18,19.33406639099121
2015-12-21,19.906417846679688
2015-12-22,19.95673370361328
2015-12-23,20.830984115600586
2015-12-24,20.70519256591797
2015-12-28,20.730348587036133
2015-12-29,21.11400604248047
2015-12-30,20.994510650634766
2015-12-31,21.05740737915039
2016-01-04,20.875003814697266
2016-01-05,20.81839942932129
2016-01-06,20.459896087646484
2016-01-07,19.818361282348633
2016-01-08,18.950408935546875
2016-01-11,18.824615478515625
2016-01-12,18.742849349975586
2016-01-13,18.296289443969727
2016-01-14,18.63592529296875
2016-01-15,18.08873748779297
2016-01-19,18.12647247314453
2016-01-20,17.742809295654297
2016-01-21,17.88117790222168
2016-01-22,18.541580200195312
2016-01-25,18.01955223083496
2016-01-26,18.352895736694336
2016-01-27,18.227100372314453
2016-01-28,17.956661224365234
2016-01-29,18.824615478515625
2016-02-01,18.315162658691406
2016-02-02,17.478654861450195
2016-02-03,17.340280532836914
2016-02-04,17.585573196411133
2016-02-05,17.032093048095703
2016-02-08,16.21445655822754
2016-02-09,16.132688522338867
2016-02-10,16.547801971435547
2016-02-11,15.962870597839355
2016-02-12,16.667299270629883
2016-02-16,16.965953826904297
2016-02-17,17.442523956298828
2016-02-18,17.18199348449707
2016-02-19,16.711782455444336
2016-02-22,17.270954132080078
2016-02-23,16.73719596862793
2016-02-24,16.62917137145996
2016-02-25,17.080331802368164
2016-02-26,17.220125198364258
2016-02-29,16.991369247436523
2016-03-01,17.715757369995117
2016-03-02,17.931800842285156
2016-03-03,18.173269271850586
2016-03-04,18.48462677001953
2016-03-07,18.43379020690918
2016-03-08,17.919095993041992
2016-03-09,17.912738800048828
2016-03-10,18.001705169677734
2016-03-11,19.062868118286133
2016-03-14,19.03745460510254
2016-03-15,18.808696746826172
2016-03-16,19.14547348022461
2016-03-17,19.647462844848633
2016-03-18,19.70465087890625
2016-03-21,19.679235458374023
2016-03-22,19.583919525146484
2016-03-23,19.317035675048828
2016-03-24,19.272558212280273
2016-03-28,19.374229431152344
2016-03-29,19.615690231323242
2016-03-30,19.863510131835938
2016-03-31,19.552148818969727
2016-04-01,19.939756393432617
2016-04-04,19.75548553466797
2016-04-05,19.501306533813477
2016-04-06,19.545793533325195
2016-04-07,18.808696746826172
2016-04-08,18.808696746826172
2016-04-11,18.821407318115234
2016-04-12,19.11370086669922
2016-04-13,19.838092803955078
2016-04-14,19.895282745361328
2016-04-15,19.850801467895508
2016-04-18,20.035070419311523
2016-04-19,20.200284957885742
2016-04-20,20.57518768310547
2016-04-21,20.530710220336914
2016-04-22,20.56247901916504
2016-04-25,20.219348907470703
2016-04-26,20.606956481933594
2016-04-27,20.79758644104004
2016-04-28,20.009653091430664
2016-04-29,19.70465087890625
2016-05-02,19.736421585083008
2016-05-03,19.14547348022461
2016-05-04,18.88494300842285
2016-05-05,18.72608757019043
2016-05-06,18.846820831298828
2016-05-09,18.770566940307617
2016-05-10,19.05651092529297
2016-05-11,18.633174896240234
2016-05-12,18.639585494995117
2016-05-13,18.203426361083984
2016-05-16,18.248327255249023
2016-05-17,18.222671508789062
2016-05-18,18.594697952270508
2016-05-19,18.46640968322754
2016-05-20,18.94746971130371
2016-05-23,19.15913963317871
2016-05-24,19.71076011657715
2016-05-25,20.12126350402832
2016-05-26,19.94808006286621
2016-05-27,20.172582626342773
2016-05-31,20.1405086517334
2016-06-01,20.082778930664062
2016-06-02,19.77490234375
2016-06-03,19.505504608154297
2016-06-06,19.633790969848633
2016-06-07,19.146316528320312
2016-06-08,18.97954559326172
2016-06-09,18.646005630493164
2016-06-10,18.229084014892578
2016-06-13,17.92761993408203
2016-06-14,17.574838638305664
2016-06-15,17.574838638305664
2016-06-16,17.64539337158203
2016-06-17,17.7865047454834
2016-06-20,18.363786697387695
2016-06-21,18.376615524291992
2016-06-22,18.453584671020508
2016-06-23,18.998788833618164
2016-06-24,16.401044845581055
2016-06-27,14.855228424072266
2016-06-28,15.38761043548584
2016-06-29,15.939224243164062
2016-06-30,16.38180160522461
2016-07-01,16.247098922729492
2016-07-05,15.887908935546875
2016-07-06,16.029022216796875
2016-07-07,16.1380615234375
2016-07-08,16.439529418945312
2016-07-11,16.561397552490234
2016-07-12,17.228469848632812
2016-07-13,17.113019943237305
2016-07-14,17.420894622802734
2016-07-15,17.587669372558594
2016-07-18,17.754436492919922
2016-07-19,17.703123092651367
2016-07-20,17.966102600097656
2016-07-21,18.030242919921875
2016-07-22,18.248327255249023
2016-07-25,18.222671508789062
2016-07-26,18.197010040283203
2016-07-27,18.3509521484375
2016-07-28,18.549793243408203
2016-07-29,18.716564178466797
2016-08-01,18.62675666809082
2016-08-02,18.132871627807617
2016-08-03,18.613935470581055
2016-08-04,18.549793243408203
2016-08-05,18.953889846801758
2016-08-08,19.05009651184082
2016-08-09,18.908987045288086
2016-08-10,18.851261138916016
2016-08-11,19.05009651184082
2016-08-12,19.088584899902344
2016-08-15,19.1976261138916
2016-08-16,19.249425888061523
2016-08-17,19.391864776611328
2016-08-18,19.53430938720703
2016-08-19,19.612010955810547
2016-08-22,19.60553741455078
2016-08-23,19.812726974487305
2016-08-24,19.864517211914062
2016-08-25,19.90337562561035
2016-08-26,19.994020462036133
2016-08-29,20.045818328857422
2016-08-30,20.194740295410156
2016-08-31,20.194740295410156
2016-09-01,20.13646697998047
2016-09-02,20.38250732421875
2016-09-06,20.285381317138672
2016-09-07,20.376033782958984
2016-09-08,20.388973236083984
2016-09-09,19.929275512695312
2016-09-12,20.466672897338867
2016-09-13,19.75445556640625
2016-09-14,19.631433486938477
2016-09-15,19.877470016479492
2016-09-16,19.54079246520996
2016-09-19,19.618480682373047
2016-09-20,19.735027313232422
2016-09-21,19.968122482299805
2016-09-22,20.13646697998047
2016-09-23,19.773881912231445
2016-09-26,19.60553741455078
2016-09-27,19.883949279785156
2016-09-28,20.058765411376953
2016-09-29,19.709131240844727
2016-09-30,20.246536254882812
2016-10-03,20.369556427001953
2016-10-04,20.324234008789062
2016-10-05,20.699766159057617
2016-10-06,20.609119415283203
2016-10-07,20.155885696411133
2016-10-10,20.23358154296875
2016-10-11,19.773881912231445
2016-10-12,19.942218780517578
2016-10-13,19.624956130981445
2016-10-14,19.365970611572266
2016-10-17,19.145824432373047
2016-10-18,19.158777236938477
2016-10-19,19.26236915588379
2016-10-20,19.307695388793945
2016-10-21,19.314172744750977
2016-10-24,19.488988876342773
2016-10-25,19.152307510375977
2016-10-26,19.229995727539062
2016-10-27,18.835037231445312
2016-10-28,18.47892951965332
2016-10-31,18.187564849853516
2016-11-01,18.15519142150879
2016-11-02,17.91562271118164
2016-11-03,18.03216552734375
2016-11-04,18.038650512695312
2016-11-07,18.44007682800293
2016-11-08,18.388277053833008
2016-11-09,19.482511520385742
2016-11-10,20.26024627685547
2016-11-11,20.390960693359375
2016-11-14,20.894197463989258
2016-11-15,21.11640739440918
2016-11-16,20.77001953125
2016-11-17,20.848445892333984
2016-11-18,20.600093841552734
2016-11-21,20.77001953125
2016-11-22,20.73734474182129
2016-11-23,20.69812774658203
2016-11-25,20.69159698486328
2016-11-28,20.410560607910156
2016-11-29,20.221031188964844
2016-11-30,20.46285057067871
2016-12-01,20.66545295715332
2016-12-02,20.534738540649414
2016-12-05,20.73080825805664
2016-12-06,21.070655822753906
2016-12-07,21.390901565551758
2016-12-08,21.67192840576172
2016-12-09,21.430110931396484
2016-12-12,21.11640739440918
2016-12-13,20.743879318237305
2016-12-14,20.600093841552734
2016-12-15,20.685060501098633
2016-12-16,20.521663665771484
2016-12-19,20.521663665771484
2016-12-20,20.802698135375977
2016-12-21,20.547807693481445
2016-12-22,20.292926788330078
2016-12-23,20.16874885559082
2016-12-27,20.36481285095215
2016-12-28,19.835432052612305
2016-12-29,19.672048568725586
2016-12-30,19.828903198242188
2017-01-03,20.214494705200195
2017-01-04,20.763484954833984
2017-01-05,20.600093841552734
2017-01-06,20.606632232666016
2017-01-09,20.162212371826172
2017-01-10,20.044572830200195
2017-01-11,20.33213996887207
2017-01-12,20.292926788330078
2017-01-13,20.325605392456055
2017-01-17,19.96614646911621
2017-01-18,19.96614646911621
2017-01-19,19.717796325683594
2017-01-20,19.94654083251953
2017-01-23,19.907323837280273
2017-01-24,20.162212371826172
2017-01-25,20.319063186645508
2017-01-26,19.606693267822266
2017-01-27,19.28644561767578
2017-01-30,19.096912384033203
2017-01-31,18.90085220336914
2017-02-01,19.338733673095703
2017-02-02,19.312591552734375
2017-02-03,20.19489097595215
2017-02-06,19.907323837280273
2017-02-07,19.887718200683594
2017-02-08,19.94654083251953
2017-02-09,20.587026596069336
2017-02-10,20.809232711791992
2017-02-13,20.98569679260254
2017-02-14,21.097776412963867
2017-02-15,21.565879821777344
2017-02-16,21.46039390563965
2017-02-17,21.45380401611328
2017-02-21,21.855979919433594
2017-02-22,21.987838745117188
2017-02-23,21.757080078125
2017-02-24,21.532917022705078
2017-02-27,21.52632713317871
2017-02-28,21.22303581237793
2017-03-01,21.394468307495117
2017-03-02,21.348312377929688
2017-03-03,21.315345764160156
2017-03-06,21.22303581237793
2017-03-07,21.0714054107666
2017-03-08,21.23623275756836
2017-03-09,21.269197463989258
2017-03-10,20.959321975708008
2017-03-13,20.880203247070312
2017-03-14,20.820865631103516
2017-03-15,21.427427291870117
2017-03-16,21.546106338500977
2017-03-17,20.590110778808594
2017-03-20,20.497800827026367
2017-03-21,19.96376609802246
2017-03-22,19.845096588134766
2017-03-23,19.924211502075195
2017-03-24,19.845096588134766
2017-03-27,19.77916717529297
2017-03-28,20.28682518005371
2017-03-29,20.168153762817383
2017-03-30,20.25386619567871
2017-03-31,20.19452667236328
2017-04-03,20.168153762817383
2017-04-04,20.10222625732422
2017-04-05,19.96376609802246
2017-04-06,20.168153762817383
2017-04-07,20.023109436035156
2017-04-10,20.273643493652344
2017-04-11,20.31320571899414
2017-04-12,20.095630645751953
2017-04-13,19.79894256591797
2017-04-17,20.260454177856445
2017-04-18,20.20111846923828
2017-04-19,20.445064544677734
2017-04-20,20.781312942504883
2017-04-21,20.62307357788086
2017-04-24,21.117555618286133
2017-04-25,21.209857940673828
2017-04-26,21.387866973876953
2017-04-27,21.836196899414062
2017-04-28,21.717519760131836
2017-05-01,21.552698135375977
2017-05-02,21.499950408935547
2017-05-03,21.539508819580078
2017-05-04,21.36808967590332
2017-05-05,21.348312377929688
2017-05-08,21.328533172607422
2017-05-09,21.46698570251465
2017-05-10,21.546812057495117
2017-05-11,21.387161254882812
2017-05-12,21.367198944091797
2017-05-15,21.433727264404297
2017-05-16,21.40711784362793
2017-05-17,20.39596939086914
2017-05-18,20.781803131103516
2017-05-19,21.034589767456055
2017-05-22,21.187591552734375
2017-05-23,20.788454055786133
2017-05-24,20.74188995361328
2017-05-25,21.254114151000977
2017-05-26,21.287370681762695
2017-05-30,21.034589767456055
2017-05-31,21.087810516357422
2017-06-01,21.899389266967773
2017-06-02,21.90604019165039
2017-06-05,22.178787231445312
2017-06-06,22.225353240966797
2017-06-07,22.225353240966797
2017-06-08,22.538013458251953
2017-06-09,22.830711364746094
2017-06-12,22.917192459106445
2017-06-13,22.943803787231445
2017-06-14,23.0701904296875
2017-06-15,23.00367546081543
2017-06-16,23.023630142211914
2017-06-19,23.549161911010742
2017-06-20,23.329633712768555
2017-06-21,23.150022506713867
2017-06-22,23.27641487121582
2017-06-23,23.26311492919922
2017-06-26,23.289714813232422
2017-06-27,23.13006019592285
2017-06-28,23.489290237426758
2017-06-29,23.28306770324707
2017-06-30,23.409461975097656
2017-07-03,23.62233543395996
2017-07-05,23.61568260192871
2017-07-06,23.389509201049805
2017-07-07,23.895076751708984
2017-07-10,24.260955810546875
2017-07-11,23.762033462524414
2017-07-12,24.021469116210938
2017-07-13,23.88178062438965
2017-07-14,24.021469116210938
2017-07-17,24.061389923095703
2017-07-18,23.908376693725586
2017-07-19,24.081340789794922
2017-07-20,24.041427612304688
2017-07-21,23.981557846069336
2017-07-24,24.127910614013672
2017-07-25,24.300870895385742
2017-07-26,24.240995407104492
2017-07-27,23.01697540283203
2017-07-28,22.857318878173828
2017-07-31,23.13006019592285
2017-08-01,23.416112899780273
2017-08-02,23.036935806274414
2017-08-03,22.97040367126465
2017-08-04,22.99702262878418
2017-08-07,23.123416900634766
2017-08-08,23.023630142211914
2017-08-09,22.99702262878418
2017-08-10,22.31182861328125
2017-08-11,22.611186981201172
2017-08-14,22.617835998535156
2017-08-15,22.691648483276367
2017-08-16,22.584291458129883
2017-08-17,21.98714256286621
2017-08-18,22.047531127929688
2017-08-21,22.06093978881836
2017-08-22,22.3091983795166
2017-08-23,22.054231643676758
2017-08-24,21.85965919494629
2017-08-25,21.98714256286621
2017-08-28,21.772436141967773
2017-08-29,21.624826431274414
2017-08-30,21.765722274780273
2017-08-31,21.99384880065918
2017-09-01,22.221969604492188
2017-09-05,21.64495277404785
2017-09-06,21.504053115844727
2017-09-07,21.302770614624023
2017-09-08,21.26251220703125
2017-09-11,21.537599563598633
2017-09-12,21.812692642211914
2017-09-13,21.960302352905273
2017-09-14,22.000558853149414
2017-09-15,22.19513702392578
2017-09-18,22.436676025390625
2017-09-19,22.483644485473633
2017-09-20,22.443389892578125
2017-09-21,22.517194747924805
2017-09-22,22.946605682373047
2017-09-25,22.966726303100586
2017-09-26,22.872802734375
2017-09-27,23.08079719543457
2017-09-28,23.000280380249023
2017-09-29,23.51020622253418
2017-10-02,23.838972091674805
2017-10-03,23.993288040161133
2017-10-04,23.879220962524414
2017-10-05,24.020124435424805
2017-10-06,23.999998092651367
2017-10-09,23.973161697387695
2017-10-10,24.20800018310547
2017-10-11,24.348896026611328
2017-10-12,24.348896026611328
2017-10-13,24.254966735839844
2017-10-16,24.36902618408203
2017-10-17,24.28179931640625
2017-10-18,24.68437385559082
2017-10-19,24.74475860595703
2017-10-20,25.05339241027832
2017-10-23,24.999723434448242
2017-10-24,25.10036849975586
2017-10-25,24.71792221069336
2017-10-26,24.92591667175293
2017-10-27,24.75147247314453
2017-10-30,24.181154251098633
2017-10-31,24.01342010498047
2017-11-01,23.993288040161133
2017-11-02,24.261674880981445
2017-11-03,24.187864303588867
2017-11-06,24.067096710205078
2017-11-07,23.892648696899414
2017-11-08,23.946317672729492
2017-11-09,23.81884002685547
2017-11-10,23.584016799926758
2017-11-13,23.353988647460938
2017-11-14,23.320167541503906
2017-11-15,23.32691764831543
2017-11-16,23.387815475463867
2017-11-17,23.66520118713379
2017-11-20,23.98992919921875
2017-11-21,24.104942321777344
2017-11-22,23.83432960510254
2017-11-24,23.739612579345703
2017-11-27,23.81403160095215
2017-11-28,24.35525894165039
2017-11-29,24.42291831970215
2017-11-30,24.470266342163086
2017-12-01,24.497333526611328
2017-12-04,24.950611114501953
2017-12-05,24.781475067138672
2017-12-06,25.092681884765625
2017-12-07,25.261816024780273
2017-12-08,25.48506736755371
2017-12-11,25.295642852783203
2017-12-12,25.146800994873047
2017-12-13,25.00473403930664
2017-12-14,24.551456451416016
2017-12-15,24.734113693237305
2017-12-18,24.903257369995117
2017-12-19,24.767942428588867
2017-12-20,24.707059860229492
2017-12-21,24.767942428588867
2017-12-22,24.78823471069336
2017-12-26,24.76118278503418
2017-12-27,24.720592498779297
2017-12-28,24.87619400024414
2017-12-29,24.720592498779297
2018-01-02,24.592044830322266
2018-01-03,24.713817596435547
2018-01-04,24.916786193847656
2018-01-05,25.22121810913086
2018-01-08,24.92354965209961
2018-01-09,25.167097091674805
2018-01-10,24.910018920898438
2018-01-11,25.234750747680664
2018-01-12,25.613616943359375
2018-01-16,25.167097091674805
2018-01-17,25.762454986572266
2018-01-18,25.613616943359375
2018-01-19,25.796283721923828
2018-01-22,25.620376586914062
2018-01-23,25.444482803344727
2018-01-24,25.444482803344727
2018-01-25,25.430946350097656
2018-01-26,25.97895050048828
2018-01-29,25.35653305053711
2018-01-30,24.8153076171875
2018-01-31,24.44321060180664
2018-02-01,24.375553131103516
2018-02-02,23.786968231201172
2018-02-05,22.440664291381836
2018-02-06,22.738340377807617
2018-02-07,22.63686180114746
2018-02-08,21.594995498657227
2018-02-09,21.94679069519043
2018-02-12,22.000919342041016
2018-02-13,21.99415397644043
2018-02-14,22.64264678955078
2018-02-15,22.656299591064453
2018-02-16,23.15460777282715
2018-02-20,22.66994857788086
2018-02-21,22.67678451538086
2018-02-22,22.485641479492188
2018-02-23,22.656299591064453
2018-02-26,23.100000381469727
2018-02-27,22.540252685546875
2018-02-28,22.21259307861328
2018-03-01,21.714279174804688
2018-03-02,21.987321853637695
2018-03-05,22.301332473754883
2018-03-06,22.60851287841797
2018-03-07,22.75868797302246
2018-03-08,23.140966415405273
2018-03-09,23.56418800354004
2018-03-12,23.56418800354004
2018-03-13,23.284311294555664
2018-03-14,22.710908889770508
2018-03-15,22.471988677978516
2018-03-16,22.66312599182129
2018-03-19,22.280855178833008
2018-03-20,22.205766677856445
2018-03-21,22.485641479492188
2018-03-22,21.46853256225586
2018-03-23,20.97021484375
2018-03-26,21.932716369628906
2018-03-27,21.4070987701416
2018-03-28,21.489009857177734
2018-03-29,21.850801467895508
2018-04-02,21.0521297454834
2018-04-03,21.372968673706055
2018-04-04,21.6528377532959
2018-04-05,21.69379425048828
2018-04-06,20.95656394958496
2018-04-09,20.92243003845215
2018-04-10,21.345657348632812
2018-04-11,20.888303756713867
2018-04-12,21.03847885131836
2018-04-13,20.840517044067383
2018-04-16,21.058956146240234
2018-04-17,21.250091552734375
2018-04-18,21.23643684387207
2018-04-19,21.3115234375
2018-04-20,21.202306747436523
2018-04-23,21.161348342895508
2018-04-24,20.92243003845215
2018-04-25,20.98386573791504
2018-04-26,20.376333236694336
2018-04-27,20.198848724365234
2018-04-30,19.775623321533203
2018-05-01,19.41383171081543
2018-05-02,19.209043502807617
2018-05-03,19.086170196533203
2018-05-04,19.379701614379883
2018-05-07,19.434309005737305
2018-05-08,19.209043502807617
2018-05-09,19.099822998046875
2018-05-10,19.4172306060791
2018-05-11,19.458633422851562
2018-05-14,19.70013999938965
2018-05-15,19.60354232788086
2018-05-16,19.67254066467285
2018-05-17,19.769147872924805
2018-05-18,19.755342483520508
2018-05-21,19.741552352905273
2018-05-22,19.872648239135742
2018-05-23,19.61734390258789
2018-05-24,19.52073860168457
2018-05-25,19.49313735961914
2018-05-29,18.685808181762695
2018-05-30,18.961822509765625
2018-05-31,18.851417541503906
2018-06-01,19.127422332763672
2018-06-04,18.97562026977539
2018-06-05,18.948020935058594
2018-06-06,19.203327178955078
2018-06-07,19.155027389526367
2018-06-08,19.27233123779297
2018-06-11,19.27233123779297
2018-06-12,19.29302978515625
2018-06-13,18.810014724731445
2018-06-14,18.775514602661133
2018-06-15,18.98252296447754
2018-06-18,18.506404876708984
2018-06-19,18.616809844970703
2018-06-20,18.727205276489258
2018-06-21,18.65131378173828
2018-06-22,19.065322875976562
2018-06-25,18.899717330932617
2018-06-26,18.734113693237305
2018-06-27,18.292503356933594
2018-06-28,18.347698211669922
2018-06-29,18.326997756958008
2018-07-02,18.485706329345703
2018-07-03,18.251094818115234
2018-07-05,18.313199996948242
2018-07-06,18.24419593811035
2018-07-09,18.6582088470459
2018-07-10,18.7893123626709
2018-07-11,18.382204055786133
2018-07-12,17.968189239501953
2018-07-13,17.67837905883789
2018-07-16,17.595579147338867
2018-07-17,17.567974090576172
2018-07-18,18.030288696289062
2018-07-19,17.7266788482666
2018-07-20,17.567974090576172
2018-07-23,17.954391479492188
2018-07-24,18.099294662475586
2018-07-25,18.188989639282227
2018-07-26,17.747379302978516
2018-07-27,17.919885635375977
2018-07-30,18.879018783569336
2018-07-31,18.623706817626953
2018-08-01,17.81638526916504
2018-08-02,17.22296142578125
2018-08-03,17.354068756103516
2018-08-06,17.464468002319336
2018-08-07,17.55417823791504
2018-08-08,17.66457748413086
2018-08-09,17.588672637939453
2018-08-10,17.043560028076172
2018-08-13,17.105655670166016
2018-08-14,17.243663787841797
2018-08-15,16.90144920349121
2018-08-16,17.1738224029541
2018-08-17,17.097000122070312
2018-08-20,17.180809020996094
2018-08-21,17.313505172729492
2018-08-22,17.20176124572754
2018-08-23,16.964298248291016
2018-08-24,16.859539031982422
2018-08-27,17.27858543395996
2018-08-28,17.25762939453125
2018-08-29,17.250652313232422
2018-08-30,16.943347930908203
2018-08-31,16.831605911254883
2018-09-04,16.747798919677734
2018-09-05,17.180809020996094
2018-09-06,16.915409088134766
2018-09-07,16.796680450439453
2018-09-10,17.006206512451172
2018-09-11,16.754776000976562
2018-09-12,16.796680450439453
2018-09-13,16.314781188964844
2018-09-14,16.5871639251709
2018-09-17,16.55923080444336
2018-09-18,16.53827476501465
2018-09-19,16.964298248291016
2018-09-20,17.048107147216797
2018-09-21,16.978267669677734
2018-09-24,16.545257568359375
2018-09-25,16.04239845275879
2018-09-26,16.049386978149414
2018-09-27,16.105260848999023
2018-09-28,15.9795503616333
2018-10-01,16.070341110229492
2018-10-02,16.049386978149414
2018-10-03,16.105260848999023
2018-10-04,16.21700096130371
2018-10-05,16.230976104736328
2018-10-08,15.651296615600586
2018-10-09,15.225266456604004
2018-10-10,14.764317512512207
2018-10-11,14.017026901245117
2018-10-12,13.926234245300293
2018-10-15,14.261466979980469
2018-10-16,14.345272064208984
2018-10-17,14.624642372131348
2018-10-18,14.848129272460938
2018-10-19,15.350982666015625
2018-10-22,14.743366241455078
2018-10-23,14.785272598266602
2018-10-24,14.722414016723633
2018-10-25,15.043680191040039
2018-10-26,14.701462745666504
2018-10-29,14.834159851074219
2018-10-30,15.309080123901367
2018-10-31,15.162413597106934
2018-11-01,15.350982666015625
2018-11-02,15.09955883026123
2018-11-05,15.169398307800293
2018-11-06,15.155430793762207
2018-11-07,15.078597068786621
2018-11-08,15.211298942565918
2018-11-09,14.78640079498291
2018-11-12,14.503135681152344
2018-11-13,14.057000160217285
2018-11-14,13.957858085632324
2018-11-15,14.205710411071777
2018-11-16,14.212797164916992
2018-11-19,14.241120338439941
2018-11-20,14.078238487243652
2018-11-21,14.25528335571289
2018-11-23,14.347345352172852
2018-11-26,14.694342613220215
2018-11-27,14.49605941772461
2018-11-28,14.644775390625
2018-11-29,14.340262413024902
2018-11-30,14.411080360412598
2018-12-03,14.623528480529785
2018-12-04,13.8303861618042
2018-12-06,13.363000869750977
2018-12-07,13.115142822265625
2018-12-10,12.711492538452148
2018-12-11,12.322002410888672
2018-12-12,12.491957664489746
2018-12-13,12.208694458007812
2018-12-14,12.003331184387207
2018-12-17,12.038737297058105
2018-12-18,12.017496109008789
2018-12-19,11.628005027770996
2018-12-20,11.535943984985352
2018-12-21,11.33057689666748
2018-12-24,11.125210762023926
2018-12-26,11.670492172241211
2018-12-27,11.83337116241455
2018-12-28,11.720065116882324
2018-12-31,11.854618072509766
2019-01-02,11.925432205200195
2019-01-03,11.635088920593262
2019-01-04,12.222860336303711
2019-01-07,12.371572494506836
2019-01-08,12.23702335357666
2019-01-09,12.265350341796875
2019-01-10,12.428226470947266
2019-01-11,12.307840347290039
2019-01-14,12.428226470947266
2019-01-15,12.605266571044922
2019-01-16,12.966428756713867
2019-01-17,13.072652816772461
2019-01-18,13.341758728027344
2019-01-22,13.249692916870117
2019-01-23,13.178875923156738
2019-01-24,13.299267768859863
2019-01-25,13.46922492980957
2019-01-28,13.752488136291504
2019-01-29,13.497550010681152
2019-01-30,13.164715766906738
2019-01-31,12.902691841125488
2019-02-01,13.001837730407715
2019-02-04,13.157631874084473
2019-02-05,13.256773948669434
2019-02-06,13.157631874084473
2019-02-07,13.008917808532715
2019-02-08,12.74690055847168
2019-02-11,12.881450653076172
2019-02-12,13.150551795959473
2019-02-13,13.294510841369629
2019-02-14,13.150554656982422
2019-02-15,13.57522964477539
2019-02-19,13.61121940612793
2019-02-20,13.704789161682129
2019-02-21,13.553632736206055
2019-02-22,13.71198558807373
2019-02-25,13.661602973937988
2019-02-26,13.71198558807373
2019-02-27,13.891928672790527
2019-02-28,13.927921295166016
2019-03-01,14.04308795928955
2019-03-04,13.999905586242676
2019-03-05,14.01429557800293
2019-03-06,13.834348678588867
2019-03-07,13.431270599365234
2019-03-08,13.416873931884766
2019-03-11,13.654403686523438
2019-03-12,13.654403686523438
2019-03-13,13.913528442382812
2019-03-14,13.927921295166016
