Date,PEP
2016-08-24,108.11000061035156
2016-08-25,107.87999725341797
2016-08-26,107.44999694824219
2016-08-29,107.98999786376953
2016-08-30,107.20999908447266
2016-08-31,106.75
2016-09-01,107.29000091552734
2016-09-02,107.87000274658203
2016-09-06,107.91999816894531
2016-09-07,107.20999908447266
2016-09-08,106.87999725341797
2016-09-09,104.05000305175781
2016-09-12,106.0199966430664
2016-09-13,104.58999633789062
2016-09-14,105.05000305175781
2016-09-15,105.4800033569336
2016-09-16,105.27999877929688
2016-09-19,105.66999816894531
2016-09-20,106.30000305175781
2016-09-21,107.12999725341797
2016-09-22,107.81999969482422
2016-09-23,107.33999633789062
2016-09-26,107.02999877929688
2016-09-27,107.48999786376953
2016-09-28,107.37999725341797
2016-09-29,107.76000213623047
2016-09-30,108.7699966430664
2016-10-03,108.25
2016-10-04,107.0999984741211
2016-10-05,106.01000213623047
2016-10-06,106.4000015258789
2016-10-07,105.98999786376953
2016-10-10,106.22000122070312
2016-10-11,105.56999969482422
2016-10-12,106.08000183105469
2016-10-13,105.91999816894531
2016-10-14,106.83000183105469
2016-10-17,106.8499984741211
2016-10-18,106.94999694824219
2016-10-19,106.26000213623047
2016-10-20,105.87000274658203
2016-10-21,105.62000274658203
2016-10-24,107.30999755859375
2016-10-25,107.2300033569336
2016-10-26,107.06999969482422
2016-10-27,106.62999725341797
2016-10-28,107.06999969482422
2016-10-31,107.19999694824219
2016-11-01,106.70999908447266
2016-11-02,106.70999908447266
2016-11-03,106.62999725341797
2016-11-04,105.80999755859375
2016-11-07,106.95999908447266
2016-11-08,108.72000122070312
2016-11-09,107.25
2016-11-10,103.25
2016-11-11,103.19000244140625
2016-11-14,101.38999938964844
2016-11-15,101.8499984741211
2016-11-16,101.70999908447266
2016-11-17,101.62000274658203
2016-11-18,101.30999755859375
2016-11-21,102.26000213623047
2016-11-22,102.88999938964844
2016-11-23,101.52999877929688
2016-11-25,102.16999816894531
2016-11-28,102.79000091552734
2016-11-29,102.54000091552734
2016-11-30,100.0999984741211
2016-12-01,99.02999877929688
2016-12-02,100.5999984741211
2016-12-05,100.70999908447266
2016-12-06,101.55000305175781
2016-12-07,102.80999755859375
2016-12-08,102.1500015258789
2016-12-09,103.56999969482422
2016-12-12,104.72000122070312
2016-12-13,105.62999725341797
2016-12-14,104.47000122070312
2016-12-15,105.30000305175781
2016-12-16,105.87000274658203
2016-12-19,105.41000366210938
2016-12-20,104.9000015258789
2016-12-21,104.69999694824219
2016-12-22,105.3499984741211
2016-12-23,105.08999633789062
2016-12-27,105.12999725341797
2016-12-28,104.62000274658203
2016-12-29,104.98999786376953
2016-12-30,104.62999725341797
2017-01-03,104.6500015258789
2017-01-04,104.8499984741211
2017-01-05,104.70999908447266
2017-01-06,104.55999755859375
2017-01-09,103.45999908447266
2017-01-10,101.97000122070312
2017-01-11,101.80999755859375
2017-01-12,101.83999633789062
2017-01-13,101.55000305175781
2017-01-17,102.19000244140625
2017-01-18,102.73999786376953
2017-01-19,102.36000061035156
2017-01-20,103.23999786376953
2017-01-23,104.01000213623047
2017-01-24,104.70999908447266
2017-01-25,104.61000061035156
2017-01-26,104.13999938964844
2017-01-27,103.4800033569336
2017-01-30,103.69000244140625
2017-01-31,103.77999877929688
2017-02-01,103.01000213623047
2017-02-02,104.02999877929688
2017-02-03,105.11000061035156
2017-02-06,104.56999969482422
2017-02-07,105.61000061035156
2017-02-08,105.69000244140625
2017-02-09,105.97000122070312
2017-02-10,106.0999984741211
2017-02-13,106.5199966430664
2017-02-14,106.91999816894531
2017-02-15,106.7300033569336
2017-02-16,108.12000274658203
2017-02-17,108.1500015258789
2017-02-21,109.36000061035156
2017-02-22,109.41000366210938
2017-02-23,109.54000091552734
2017-02-24,109.83000183105469
2017-02-27,109.2699966430664
2017-02-28,110.37999725341797
2017-03-01,109.7300033569336
2017-03-02,110.11000061035156
2017-03-03,110.55999755859375
2017-03-06,109.62999725341797
2017-03-07,109.31999969482422
2017-03-08,109.30000305175781
2017-03-09,109.0199966430664
2017-03-10,109.58999633789062
2017-03-13,109.41000366210938
2017-03-14,109.33999633789062
2017-03-15,111.11000061035156
2017-03-16,111.13999938964844
2017-03-17,111.38999938964844
2017-03-20,111.1500015258789
2017-03-21,111.7699966430664
2017-03-22,112.0199966430664
2017-03-23,111.77999877929688
2017-03-24,112.12000274658203
2017-03-27,111.83000183105469
2017-03-28,112.44999694824219
2017-03-29,112.43000030517578
2017-03-30,112.18000030517578
2017-03-31,111.86000061035156
2017-04-03,111.86000061035156
2017-04-04,112.08000183105469
2017-04-05,111.94000244140625
2017-04-06,111.58000183105469
2017-04-07,111.61000061035156
2017-04-10,112.0199966430664
2017-04-11,111.7300033569336
2017-04-12,113.61000061035156
2017-04-13,112.68000030517578
2017-04-17,113.31999969482422
2017-04-18,114.27999877929688
2017-04-19,113.62000274658203
2017-04-20,113.58999633789062
2017-04-21,113.43000030517578
2017-04-24,114.31999969482422
2017-04-25,114.16000366210938
2017-04-26,113.33000183105469
2017-04-27,112.63999938964844
2017-04-28,113.27999877929688
2017-05-01,112.27999877929688
2017-05-02,112.29000091552734
2017-05-03,111.79000091552734
2017-05-04,112.95999908447266
2017-05-05,113.22000122070312
2017-05-08,113.22000122070312
2017-05-09,112.72000122070312
2017-05-10,112.83999633789062
2017-05-11,113.04000091552734
2017-05-12,112.91000366210938
2017-05-15,113.94000244140625
2017-05-16,113.79000091552734
2017-05-17,113.73999786376953
2017-05-18,114.02999877929688
2017-05-19,113.69000244140625
2017-05-22,114.69999694824219
2017-05-23,115.05000305175781
2017-05-24,116.05999755859375
2017-05-25,117.52999877929688
2017-05-26,117.91000366210938
2017-05-30,118.01000213623047
2017-05-31,116.87000274658203
2017-06-01,117.2300033569336
2017-06-02,117.66999816894531
2017-06-05,117.87999725341797
2017-06-06,117.69999694824219
2017-06-07,117.05000305175781
2017-06-08,115.88999938964844
2017-06-09,115.94000244140625
2017-06-12,116.2300033569336
2017-06-13,116.31999969482422
2017-06-14,117.37000274658203
2017-06-15,117.20999908447266
2017-06-16,116.86000061035156
2017-06-19,117.29000091552734
2017-06-20,117.94999694824219
2017-06-21,117.41999816894531
2017-06-22,116.1500015258789
2017-06-23,116.95999908447266
2017-06-26,117.12000274658203
2017-06-27,115.94000244140625
2017-06-28,116.37999725341797
2017-06-29,115.18000030517578
2017-06-30,115.48999786376953
2017-07-03,115.44000244140625
2017-07-05,115.30000305175781
2017-07-06,115.12999725341797
2017-07-07,115.51000213623047
2017-07-10,114.2699966430664
2017-07-11,113.73999786376953
2017-07-12,114.7699966430664
2017-07-13,114.0199966430664
2017-07-14,114.93000030517578
2017-07-17,114.93000030517578
2017-07-18,115.01000213623047
2017-07-19,115.33999633789062
2017-07-20,115.51000213623047
2017-07-21,116.62999725341797
2017-07-24,116.12999725341797
2017-07-25,116.44999694824219
2017-07-26,117.19000244140625
2017-07-27,117.33999633789062
2017-07-28,116.61000061035156
2017-07-31,116.61000061035156
2017-08-01,115.91999816894531
2017-08-02,115.61000061035156
2017-08-03,116.30000305175781
2017-08-04,116.37000274658203
2017-08-07,116.95999908447266
2017-08-08,116.70999908447266
2017-08-09,116.62999725341797
2017-08-10,116.37999725341797
2017-08-11,116.51000213623047
2017-08-14,117.83999633789062
2017-08-15,118.97000122070312
2017-08-16,119.0999984741211
2017-08-17,118.38999938964844
2017-08-18,117.5999984741211
2017-08-21,118.26000213623047
2017-08-22,117.91999816894531
2017-08-23,117.29000091552734
2017-08-24,116.22000122070312
2017-08-25,115.8499984741211
2017-08-28,115.54000091552734
2017-08-29,115.83999633789062
2017-08-30,115.1500015258789
2017-08-31,115.7300033569336
2017-09-01,115.83999633789062
2017-09-05,115.87000274658203
2017-09-06,116.3499984741211
2017-09-07,116.98999786376953
2017-09-08,115.04000091552734
2017-09-11,115.69000244140625
2017-09-12,115.0
2017-09-13,114.44999694824219
2017-09-14,114.19000244140625
2017-09-15,114.8499984741211
2017-09-18,114.98999786376953
2017-09-19,114.48999786376953
2017-09-20,113.58000183105469
2017-09-21,112.80000305175781
2017-09-22,111.8499984741211
2017-09-25,111.94000244140625
2017-09-26,111.80999755859375
2017-09-27,111.0999984741211
2017-09-28,111.63999938964844
2017-09-29,111.43000030517578
2017-10-02,109.12000274658203
2017-10-03,109.12999725341797
2017-10-04,109.33999633789062
2017-10-05,110.44999694824219
2017-10-06,110.4000015258789
2017-10-09,110.01000213623047
2017-10-10,110.77999877929688
2017-10-11,111.51000213623047
2017-10-12,112.44999694824219
2017-10-13,112.62000274658203
2017-10-16,113.56999969482422
2017-10-17,112.19000244140625
2017-10-18,111.94999694824219
2017-10-19,112.66999816894531
2017-10-20,111.61000061035156
2017-10-23,111.69000244140625
2017-10-24,110.75
2017-10-25,110.06999969482422
2017-10-26,110.7300033569336
2017-10-27,110.5999984741211
2017-10-30,109.6500015258789
2017-10-31,110.2300033569336
2017-11-01,110.12999725341797
2017-11-02,110.05000305175781
2017-11-03,110.22000122070312
2017-11-06,109.26000213623047
2017-11-07,110.47000122070312
2017-11-08,112.0
2017-11-09,111.4800033569336
2017-11-10,112.75
2017-11-13,114.04000091552734
2017-11-14,115.76000213623047
2017-11-15,115.0999984741211
2017-11-16,115.2300033569336
2017-11-17,114.68000030517578
2017-11-20,114.91000366210938
2017-11-21,116.05000305175781
2017-11-22,115.08000183105469
2017-11-24,115.9000015258789
2017-11-27,115.8499984741211
2017-11-28,116.7699966430664
2017-11-29,116.83999633789062
2017-11-30,116.5199966430664
2017-12-01,116.77999877929688
2017-12-04,117.45999908447266
2017-12-05,117.58999633789062
2017-12-06,118.9000015258789
2017-12-07,116.7300033569336
2017-12-08,116.56999969482422
2017-12-11,117.38999938964844
2017-12-12,117.4000015258789
2017-12-13,117.80000305175781
2017-12-14,118.0199966430664
2017-12-15,119.22000122070312
2017-12-18,118.05000305175781
2017-12-19,118.61000061035156
2017-12-20,119.0199966430664
2017-12-21,118.26000213623047
2017-12-22,118.5999984741211
2017-12-26,118.88999938964844
2017-12-27,119.30000305175781
2017-12-28,119.3499984741211
2017-12-29,119.91999816894531
2018-01-02,118.05999755859375
2018-01-03,117.75
2018-01-04,118.33000183105469
2018-01-05,118.66999816894531
2018-01-08,117.98999786376953
2018-01-09,118.08000183105469
2018-01-10,117.4800033569336
2018-01-11,116.87999725341797
2018-01-12,117.37999725341797
2018-01-16,117.86000061035156
2018-01-17,119.18000030517578
2018-01-18,119.05000305175781
2018-01-19,120.16999816894531
2018-01-22,121.51000213623047
2018-01-23,121.30000305175781
2018-01-24,121.13999938964844
2018-01-25,120.9000015258789
2018-01-26,121.76000213623047
2018-01-29,119.66999816894531
2018-01-30,119.88999938964844
2018-01-31,120.30000305175781
2018-02-01,120.30000305175781
2018-02-02,118.66999816894531
2018-02-05,114.45999908447266
2018-02-06,113.55999755859375
2018-02-07,113.5
2018-02-08,110.1500015258789
2018-02-09,111.18000030517578
2018-02-12,111.93000030517578
2018-02-13,112.13999938964844
2018-02-14,109.11000061035156
2018-02-15,110.97000122070312
2018-02-16,111.05999755859375
2018-02-20,109.4800033569336
2018-02-21,108.0
2018-02-22,109.26000213623047
2018-02-23,109.68000030517578
2018-02-26,110.94000244140625
2018-02-27,110.88999938964844
2018-02-28,109.7300033569336
2018-03-01,108.12000274658203
2018-03-02,109.04000091552734
2018-03-05,109.43000030517578
2018-03-06,109.58000183105469
2018-03-07,109.83999633789062
2018-03-08,112.08000183105469
2018-03-09,112.54000091552734
2018-03-12,112.75
2018-03-13,113.5999984741211
2018-03-14,112.61000061035156
2018-03-15,111.98999786376953
2018-03-16,111.63999938964844
2018-03-19,110.36000061035156
2018-03-20,109.9000015258789
2018-03-21,108.73999786376953
2018-03-22,107.94000244140625
2018-03-23,106.1500015258789
2018-03-26,106.80999755859375
2018-03-27,107.63999938964844
2018-03-28,109.18000030517578
2018-03-29,109.1500015258789
2018-04-02,107.05000305175781
2018-04-03,108.19000244140625
2018-04-04,110.18000030517578
2018-04-05,110.56999969482422
2018-04-06,109.30000305175781
2018-04-09,109.37999725341797
2018-04-10,109.4000015258789
2018-04-11,108.68000030517578
2018-04-12,108.30999755859375
2018-04-13,109.26000213623047
2018-04-16,109.91999816894531
2018-04-17,108.87000274658203
2018-04-18,106.9800033569336
2018-04-19,105.56999969482422
2018-04-20,102.4800033569336
2018-04-23,102.58000183105469
2018-04-24,101.44000244140625
2018-04-25,101.1500015258789
2018-04-26,103.26000213623047
2018-04-27,101.70999908447266
2018-04-30,100.94000244140625
2018-05-01,99.12999725341797
2018-05-02,97.2300033569336
2018-05-03,97.5999984741211
2018-05-04,98.98999786376953
2018-05-07,98.2300033569336
2018-05-08,96.79000091552734
2018-05-09,96.16000366210938
2018-05-10,97.2699966430664
2018-05-11,97.43000030517578
2018-05-14,97.1500015258789
2018-05-15,96.80000305175781
2018-05-16,97.19000244140625
2018-05-17,97.91999816894531
2018-05-18,97.51000213623047
2018-05-21,99.51000213623047
2018-05-22,99.93000030517578
2018-05-23,100.44999694824219
2018-05-24,100.18000030517578
2018-05-25,100.30999755859375
2018-05-29,101.0999984741211
2018-05-30,101.83000183105469
2018-05-31,100.25
2018-06-01,100.25
2018-06-04,100.12000274658203
2018-06-05,100.20999908447266
2018-06-06,100.83000183105469
2018-06-07,101.16000366210938
2018-06-08,102.48999786376953
2018-06-11,103.20999908447266
2018-06-12,104.4800033569336
2018-06-13,105.2699966430664
2018-06-14,105.12999725341797
2018-06-15,107.61000061035156
2018-06-18,105.37999725341797
2018-06-19,105.95999908447266
2018-06-20,105.80999755859375
2018-06-21,107.23999786376953
2018-06-22,108.37000274658203
2018-06-25,108.98999786376953
2018-06-26,108.05000305175781
2018-06-27,108.2699966430664
2018-06-28,108.68000030517578
2018-06-29,108.87000274658203
2018-07-02,109.52999877929688
2018-07-03,108.80000305175781
2018-07-05,109.55000305175781
2018-07-06,109.55999755859375
2018-07-09,107.76000213623047
2018-07-10,112.88999938964844
2018-07-11,112.54000091552734
2018-07-12,111.52999877929688
2018-07-13,112.69000244140625
2018-07-16,112.95999908447266
2018-07-17,114.87999725341797
2018-07-18,114.83000183105469
2018-07-19,115.7699966430664
2018-07-20,116.01000213623047
2018-07-23,114.38999938964844
2018-07-24,114.73999786376953
2018-07-25,115.20999908447266
2018-07-26,115.0
2018-07-27,114.27999877929688
2018-07-30,114.18000030517578
2018-07-31,115.0
2018-08-01,113.61000061035156
2018-08-02,114.69000244140625
2018-08-03,116.30000305175781
2018-08-06,117.37999725341797
2018-08-07,114.22000122070312
2018-08-08,113.48999786376953
2018-08-09,113.69999694824219
2018-08-10,112.87000274658203
2018-08-13,113.0199966430664
2018-08-14,113.0999984741211
2018-08-15,113.44999694824219
2018-08-16,114.25
2018-08-17,114.95999908447266
2018-08-20,114.83999633789062
2018-08-21,113.72000122070312
2018-08-22,112.23999786376953
2018-08-23,111.93000030517578
2018-08-24,112.1500015258789
2018-08-27,112.41000366210938
2018-08-28,111.16999816894531
2018-08-29,112.05000305175781
2018-08-30,111.95999908447266
2018-08-31,112.01000213623047
2018-09-04,111.0
2018-09-05,113.12000274658203
2018-09-06,113.5
2018-09-07,112.73999786376953
2018-09-10,113.56999969482422
2018-09-11,113.33000183105469
2018-09-12,113.8499984741211
2018-09-13,114.98999786376953
2018-09-14,114.56999969482422
2018-09-17,115.4000015258789
2018-09-18,113.9800033569336
2018-09-19,113.7699966430664
2018-09-20,115.22000122070312
2018-09-21,114.91000366210938
2018-09-24,112.2699966430664
2018-09-25,111.97000122070312
2018-09-26,111.5
2018-09-27,111.05000305175781
2018-09-28,111.80000305175781
2018-10-01,110.70999908447266
2018-10-02,108.72000122070312
2018-10-03,107.5199966430664
2018-10-04,106.61000061035156
2018-10-05,106.48999786376953
2018-10-08,108.19000244140625
2018-10-09,108.12000274658203
2018-10-10,107.33999633789062
2018-10-11,105.05999755859375
2018-10-12,105.27999877929688
2018-10-15,105.62999725341797
2018-10-16,107.38999938964844
2018-10-17,108.30999755859375
2018-10-18,107.93000030517578
2018-10-19,110.29000091552734
2018-10-22,109.4000015258789
2018-10-23,110.12999725341797
2018-10-24,112.95999908447266
2018-10-25,112.8499984741211
2018-10-26,110.44999694824219
2018-10-29,112.88999938964844
2018-10-30,113.7699966430664
2018-10-31,112.37999725341797
2018-11-01,111.51000213623047
2018-11-02,111.16999816894531
2018-11-05,114.38999938964844
2018-11-06,115.20999908447266
2018-11-07,115.61000061035156
2018-11-08,116.05999755859375
2018-11-09,117.4800033569336
2018-11-12,116.97000122070312
2018-11-13,117.13999938964844
2018-11-14,116.6500015258789
2018-11-15,116.80000305175781
2018-11-16,118.3499984741211
2018-11-19,119.01000213623047
2018-11-20,116.0
2018-11-21,115.27999877929688
2018-11-23,115.41000366210938
2018-11-26,115.86000061035156
2018-11-27,116.44000244140625
2018-11-28,118.5
2018-11-29,118.2699966430664
2018-11-30,121.94000244140625
2018-12-03,118.9800033569336
2018-12-04,117.80000305175781
2018-12-06,116.83999633789062
2018-12-07,115.81999969482422
2018-12-10,116.19000244140625
2018-12-11,117.29000091552734
2018-12-12,117.0
2018-12-13,118.3499984741211
2018-12-14,113.94999694824219
2018-12-17,112.87000274658203
2018-12-18,111.83999633789062
2018-12-19,110.04000091552734
2018-12-20,110.20999908447266
2018-12-21,109.41999816894531
2018-12-24,106.02999877929688
2018-12-26,108.33000183105469
2018-12-27,109.41999816894531
2018-12-28,110.36000061035156
2018-12-31,110.4800033569336
2019-01-02,109.27999877929688
2019-01-03,108.26000213623047
2019-01-04,110.4800033569336
2019-01-07,109.52999877929688
2019-01-08,110.58000183105469
2019-01-09,107.48999786376953
2019-01-10,108.1500015258789
2019-01-11,108.16000366210938
2019-01-14,107.31999969482422
2019-01-15,108.98999786376953
2019-01-16,108.33999633789062
2019-01-17,109.22000122070312
2019-01-18,110.06999969482422
2019-01-22,109.91000366210938
2019-01-23,110.7300033569336
2019-01-24,109.5
2019-01-25,109.3499984741211
2019-01-28,108.81999969482422
2019-01-29,109.0
2019-01-30,110.81999969482422
2019-01-31,112.66999816894531
2019-02-01,112.19000244140625
2019-02-04,113.08999633789062
2019-02-05,112.9000015258789
2019-02-06,113.05000305175781
2019-02-07,113.08999633789062
2019-02-08,113.0199966430664
2019-02-11,112.97000122070312
2019-02-12,113.79000091552734
2019-02-13,114.12000274658203
2019-02-14,112.58999633789062
2019-02-15,115.91000366210938
2019-02-19,115.93000030517578
2019-02-20,115.83000183105469
2019-02-21,116.0999984741211
2019-02-22,116.76000213623047
2019-02-25,116.05999755859375
2019-02-26,115.97000122070312
2019-02-27,115.37000274658203
2019-02-28,115.63999938964844
2019-03-01,116.18000030517578
2019-03-04,116.16999816894531
2019-03-05,116.02999877929688
2019-03-06,116.66000366210938
2019-03-07,116.0999984741211
2019-03-08,115.2300033569336
2019-03-11,116.58999633789062
2019-03-12,116.56999969482422
2019-03-13,116.58000183105469
2019-03-14,115.5
2019-03-15,115.66000366210938
2019-03-18,117.2699966430664
2019-03-19,118.08999633789062
2019-03-20,118.31999969482422
2019-03-21,119.44000244140625
2019-03-22,120.72000122070312
2019-03-25,120.8499984741211
2019-03-26,122.0199966430664
2019-03-27,121.88999938964844
