Date,CCI
2015-10-21,53.65702438354492
2015-10-22,56.01939392089844
2015-10-23,55.07058334350586
2015-10-26,55.74831008911133
2015-10-27,55.367496490478516
2015-10-28,55.50303649902344
2015-10-29,55.29649353027344
2015-10-30,55.16093826293945
2015-11-02,56.63905715942383
2015-11-03,56.56803894042969
2015-11-04,56.374412536621094
2015-11-05,55.85805130004883
2015-11-06,54.68330764770508
2015-11-09,54.17985534667969
2015-11-10,54.43156433105469
2015-11-11,54.625213623046875
2015-11-12,54.315391540527344
2015-11-13,53.99910354614258
2015-11-16,54.59294891357422
2015-11-17,54.7672119140625
2015-11-18,55.425601959228516
2015-11-19,55.60631561279297
2015-11-20,56.187232971191406
2015-11-23,56.41313552856445
2015-11-24,55.98067855834961
2015-11-25,55.73541259765625
2015-11-27,55.55467987060547
2015-11-30,55.45140075683594
2015-12-01,56.335689544677734
2015-12-02,55.39977264404297
2015-12-03,54.709129333496094
2015-12-04,54.93503952026367
2015-12-07,55.793495178222656
2015-12-08,55.49014663696289
2015-12-09,55.122215270996094
2015-12-10,55.135128021240234
2015-12-11,54.74785232543945
2015-12-14,54.99312973022461
2015-12-15,55.380401611328125
2015-12-16,56.0684814453125
2015-12-17,55.866294860839844
2015-12-18,55.31843566894531
2015-12-21,56.04236602783203
2015-12-22,56.766300201416016
2015-12-23,56.93587875366211
2015-12-24,56.70107650756836
2015-12-28,56.792362213134766
2015-12-29,57.39237976074219
2015-12-30,56.75325012207031
2015-12-31,56.38152313232422
2016-01-04,55.690185546875
2016-01-05,56.831520080566406
2016-01-06,56.35542678833008
2016-01-07,54.95322036743164
2016-01-08,54.18364715576172
2016-01-11,54.58146286010742
2016-01-12,54.82278823852539
2016-01-13,53.98799133300781
2016-01-14,54.757572174072266
2016-01-15,51.600982666015625
2016-01-19,51.84882354736328
2016-01-20,51.01401901245117
2016-01-21,51.607521057128906
2016-01-22,53.2314453125
2016-01-25,52.95100402832031
2016-01-26,54.52930450439453
2016-01-27,54.25537872314453
2016-01-28,55.311912536621094
2016-01-29,56.21845245361328
2016-02-01,56.622806549072266
2016-02-02,56.22499084472656
2016-02-03,56.590213775634766
2016-02-04,56.231510162353516
2016-02-05,54.82278823852539
2016-02-08,53.28361892700195
2016-02-09,53.60971450805664
2016-02-10,53.36841583251953
2016-02-11,53.15971755981445
2016-02-12,54.21624755859375
2016-02-16,54.78364181518555
2016-02-17,55.22713851928711
2016-02-18,56.10106658935547
2016-02-19,55.735836029052734
2016-02-22,56.58369445800781
2016-02-23,56.3162956237793
2016-02-24,56.28367614746094
2016-02-25,56.570655822753906
2016-02-26,55.9510498046875
2016-02-29,56.41412353515625
2016-03-01,57.22282028198242
2016-03-02,57.659793853759766
2016-03-03,57.32067108154297
2016-03-04,56.90324783325195
2016-03-07,56.264137268066406
2016-03-08,55.7489013671875
2016-03-09,55.579322814941406
2016-03-10,55.43584442138672
2016-03-11,55.944541931152344
2016-03-14,55.43584442138672
2016-03-15,55.631507873535156
2016-03-16,56.02360916137695
2016-03-17,56.662872314453125
2016-03-18,56.95283126831055
2016-03-21,56.62332534790039
2016-03-22,56.676048278808594
2016-03-23,56.451995849609375
2016-03-24,56.399269104003906
2016-03-28,56.471744537353516
2016-03-29,56.972618103027344
2016-03-30,57.288944244384766
2016-03-31,57.00556564331055
2016-04-01,57.407562255859375
2016-04-04,57.34823989868164
2016-04-05,56.77490997314453
2016-04-06,57.3284912109375
2016-04-07,57.183502197265625
2016-04-08,58.02705001831055
2016-04-11,57.67118453979492
2016-04-12,57.783206939697266
2016-04-13,57.92818832397461
2016-04-14,57.44053268432617
2016-04-15,57.51959991455078
2016-04-18,57.717308044433594
2016-04-19,58.05342102050781
2016-04-20,57.73048400878906
2016-04-21,56.60354232788086
2016-04-22,57.829345703125
2016-04-25,57.45369338989258
2016-04-26,57.70412063598633
2016-04-27,57.8227424621582
2016-04-28,57.427337646484375
2016-04-29,57.2559814453125
2016-05-02,57.684349060058594
2016-05-03,56.867149353027344
2016-05-04,57.9348030090332
2016-05-05,57.95454406738281
2016-05-06,58.218162536621094
2016-05-09,58.96284866333008
2016-05-10,59.69435501098633
2016-05-11,59.39122772216797
2016-05-12,59.61530303955078
2016-05-13,59.21329879760742
2016-05-16,59.54281234741211
2016-05-17,59.39122772216797
2016-05-18,59.63506317138672
2016-05-19,59.002410888671875
2016-05-20,59.25942611694336
2016-05-23,59.54936981201172
2016-05-24,60.16228485107422
2016-05-25,60.02388000488281
2016-05-26,59.845951080322266
2016-05-27,59.83936309814453
2016-05-31,59.845951080322266
2016-06-01,59.83936309814453
2016-06-02,60.49838638305664
2016-06-03,61.13105773925781
2016-06-06,61.31558609008789
2016-06-07,61.961421966552734
2016-06-08,61.94163513183594
2016-06-09,62.22502136230469
2016-06-10,62.0339241027832
2016-06-13,62.277740478515625
2016-06-14,61.72416305541992
2016-06-15,62.51255798339844
2016-06-16,62.971614837646484
2016-06-17,62.811946868896484
2016-06-20,62.811946868896484
2016-06-21,63.450653076171875
2016-06-22,63.364166259765625
2016-06-23,63.923030853271484
2016-06-24,64.16255187988281
2016-06-27,64.65485382080078
2016-06-28,65.86573028564453
2016-06-29,66.75059509277344
2016-06-30,67.4824447631836
2016-07-01,67.31610870361328
2016-07-05,68.23424530029297
2016-07-06,67.80843353271484
2016-07-07,67.53564453125
2016-07-08,67.9947280883789
2016-07-11,66.89028930664062
2016-07-12,66.63082885742188
2016-07-13,66.3979721069336
2016-07-14,66.17842864990234
2016-07-15,66.60421752929688
2016-07-18,66.12516784667969
2016-07-19,66.30482482910156
2016-07-20,65.52641296386719
2016-07-21,65.38004302978516
2016-07-22,65.77922821044922
2016-07-25,64.74799346923828
2016-07-26,64.36212921142578
2016-07-27,63.916358947753906
2016-07-28,64.2490234375
2016-07-29,64.55506896972656
2016-08-01,65.0274429321289
2016-08-02,64.44196319580078
2016-08-03,63.94298553466797
2016-08-04,64.44863891601562
2016-08-05,64.01617431640625
2016-08-08,63.80327224731445
2016-08-09,63.75001907348633
2016-08-10,63.98289489746094
2016-08-11,64.04943084716797
2016-08-12,64.21575927734375
2016-08-15,64.0094985961914
2016-08-16,63.071434020996094
2016-08-17,62.92505645751953
2016-08-18,62.738773345947266
2016-08-19,62.120033264160156
2016-08-22,62.34625244140625
2016-08-23,62.34625244140625
2016-08-24,63.05144500732422
2016-08-25,62.865203857421875
2016-08-26,62.04686737060547
2016-08-29,62.35953140258789
2016-08-30,62.66559982299805
2016-08-31,63.05144500732422
2016-09-01,63.03815841674805
2016-09-02,63.90971755981445
2016-09-06,65.22036743164062
2016-09-07,65.76592254638672
2016-09-08,64.97421264648438
2016-09-09,62.080101013183594
2016-09-12,62.49259567260742
2016-09-13,61.12208557128906
2016-09-14,61.39413833618164
2016-09-15,61.44117736816406
2016-09-16,60.708919525146484
2016-09-19,61.66957092285156
2016-09-20,61.5150260925293
2016-09-21,62.77129364013672
2016-09-22,63.7050666809082
2016-09-23,63.940185546875
2016-09-26,64.22906494140625
2016-09-27,63.80583572387695
2016-09-28,63.39605712890625
2016-09-29,63.154205322265625
2016-09-30,63.2885627746582
2016-10-03,62.75784683227539
2016-10-04,61.03809356689453
2016-10-05,59.82890319824219
2016-10-06,59.68109893798828
2016-10-07,59.31834411621094
2016-10-10,59.587039947509766
2016-10-11,59.78860092163086
2016-10-12,61.43442916870117
2016-10-13,61.683006286621094
2016-10-14,61.82406997680664
2016-10-17,61.797183990478516
2016-10-18,61.683006286621094
2016-10-19,61.60910415649414
2016-10-20,61.494903564453125
2016-10-21,63.765533447265625
2016-10-24,63.913326263427734
2016-10-25,63.107181549072266
2016-10-26,62.159969329833984
2016-10-27,60.984344482421875
2016-10-28,61.27992630004883
2016-10-31,61.12541198730469
2016-11-01,60.42007827758789
2016-11-02,59.04962921142578
2016-11-03,58.89509582519531
2016-11-04,58.989139556884766
2016-11-07,59.81544876098633
2016-11-08,60.32600784301758
2016-11-09,57.591861724853516
2016-11-10,55.690704345703125
2016-11-11,55.25405502319336
2016-11-14,55.07938766479492
2016-11-15,55.616817474365234
2016-11-16,57.16189956665039
2016-11-17,57.175350189208984
2016-11-18,57.10145950317383
2016-11-21,56.79914855957031
2016-11-22,57.38359069824219
2016-11-23,56.537166595458984
2016-11-25,56.946937561035156
2016-11-28,56.66478729248047
2016-11-29,57.255950927734375
2016-11-30,56.0669059753418
2016-12-01,54.77037048339844
2016-12-02,55.0055046081543
2016-12-05,55.932552337646484
2016-12-06,56.0534782409668
2016-12-07,56.926780700683594
2016-12-08,57.10145950317383
2016-12-09,57.48435974121094
2016-12-12,58.344242095947266
2016-12-13,59.08992004394531
2016-12-14,58.546630859375
2016-12-15,58.32932662963867
2016-12-16,58.200279235839844
2016-12-19,59.25972366333008
2016-12-20,59.470252990722656
2016-12-21,59.17142105102539
2016-12-22,59.17142105102539
2016-12-23,59.246116638183594
2016-12-27,59.443058013916016
2016-12-28,58.926937103271484
2016-12-29,59.08993148803711
2016-12-30,58.926937103271484
2017-01-03,58.94730758666992
2017-01-04,59.30045700073242
2017-01-05,59.246116638183594
2017-01-06,58.064456939697266
2017-01-09,58.22066879272461
2017-01-10,57.290279388427734
2017-01-11,57.860721588134766
2017-01-12,57.84714126586914
2017-01-13,58.18669891357422
2017-01-17,59.32761764526367
2017-01-18,59.218963623046875
2017-01-19,58.26819610595703
2017-01-20,58.96088790893555
2017-01-23,59.123870849609375
2017-01-24,59.531368255615234
2017-01-25,59.20539093017578
2017-01-26,59.76903533935547
2017-01-27,58.98126983642578
2017-01-30,58.92015075683594
2017-01-31,59.64680480957031
2017-02-01,58.84542465209961
2017-02-02,59.60605239868164
2017-02-03,60.26481246948242
2017-02-06,59.11030197143555
2017-02-07,59.36835479736328
2017-02-08,59.531368255615234
2017-02-09,59.61284637451172
2017-02-10,59.46345520019531
2017-02-13,61.269901275634766
2017-02-14,61.290279388427734
2017-02-15,61.147647857666016
2017-02-16,61.46004104614258
2017-02-17,60.59755325317383
2017-02-21,61.1204948425293
2017-02-22,61.51435852050781
2017-02-23,61.97618865966797
2017-02-24,62.87940979003906
2017-02-27,62.865806579589844
2017-02-28,63.51776885986328
2017-03-01,63.16462326049805
2017-03-02,62.94729995727539
2017-03-03,62.308929443359375
2017-03-06,62.451541900634766
2017-03-07,62.139163970947266
2017-03-08,61.534751892089844
2017-03-09,61.46683120727539
2017-03-10,61.31062316894531
2017-03-13,61.52796173095703
2017-03-14,60.882789611816406
2017-03-15,61.72019577026367
2017-03-16,61.51426696777344
2017-03-17,61.637840270996094
2017-03-20,62.38597869873047
2017-03-21,62.25556564331055
2017-03-22,62.9556999206543
2017-03-23,63.834285736083984
2017-03-24,64.30101013183594
2017-03-27,64.49317169189453
2017-03-28,64.91876983642578
2017-03-29,64.89132690429688
2017-03-30,64.94621276855469
2017-03-31,64.82952880859375
2017-04-03,64.67851257324219
2017-04-04,64.40399169921875
2017-04-05,64.30789184570312
2017-04-06,64.7814712524414
2017-04-07,64.86384582519531
2017-04-10,65.19332885742188
2017-04-11,65.76991271972656
2017-04-12,66.20230102539062
2017-04-13,65.8934326171875
2017-04-17,66.09934997558594
2017-04-18,66.43569946289062
2017-04-19,66.25035858154297
2017-04-20,65.92090606689453
2017-04-21,65.5708236694336
2017-04-24,65.00798034667969
2017-04-25,64.70598602294922
2017-04-26,64.86384582519531
2017-04-27,65.22077941894531
2017-04-28,64.9324951171875
2017-05-01,64.9942626953125
2017-05-02,64.76089477539062
2017-05-03,64.56868743896484
2017-05-04,65.0560531616211
2017-05-05,65.83850860595703
2017-05-08,65.45416259765625
2017-05-09,65.17272186279297
2017-05-10,65.00798034667969
2017-05-11,64.8089370727539
2017-05-12,64.56185150146484
2017-05-15,65.70811462402344
2017-05-16,65.84539031982422
2017-05-17,67.34859466552734
2017-05-18,67.71238708496094
2017-05-19,68.25463104248047
2017-05-22,68.57723236083984
2017-05-23,69.17439270019531
2017-05-24,69.44206237792969
2017-05-25,70.54715728759766
2017-05-26,70.5677719116211
2017-05-30,71.05509948730469
2017-05-31,69.77155303955078
2017-06-01,71.00704193115234
2017-06-02,71.7895278930664
2017-06-05,71.01392364501953
2017-06-06,70.80797576904297
2017-06-07,70.8423080444336
2017-06-08,69.44893646240234
2017-06-09,70.05296325683594
2017-06-12,70.15591430664062
2017-06-13,70.10102081298828
2017-06-14,70.60677337646484
2017-06-15,70.18415832519531
2017-06-16,70.10102844238281
2017-06-19,70.03865814208984
2017-06-20,69.71302795410156
2017-06-21,68.93704986572266
2017-06-22,69.10334014892578
2017-06-23,69.172607421875
2017-06-26,69.11024475097656
2017-06-27,70.60677337646484
2017-06-28,70.10102844238281
2017-06-29,69.30424499511719
2017-06-30,69.40818786621094
2017-07-03,68.8053970336914
2017-07-05,68.5975341796875
2017-07-06,68.15415954589844
2017-07-07,68.91625213623047
2017-07-10,68.70838928222656
2017-07-11,68.09870147705078
2017-07-12,69.31809997558594
2017-07-13,69.49822998046875
2017-07-14,70.04558563232422
2017-07-17,67.07332611083984
2017-07-18,66.9555435180664
2017-07-19,68.35506439208984
2017-07-20,67.39202880859375
2017-07-21,68.70838928222656
2017-07-24,68.6876220703125
2017-07-25,68.93704986572266
2017-07-26,68.9786148071289
2017-07-27,69.41510009765625
2017-07-28,69.685302734375
2017-07-31,69.685302734375
2017-08-01,69.90009307861328
2017-08-02,70.53750610351562
2017-08-03,69.92086791992188
2017-08-04,70.6829833984375
2017-08-07,70.08023834228516
2017-08-08,69.30424499511719
2017-08-09,69.81694793701172
2017-08-10,69.77538299560547
2017-08-11,69.87236785888672
2017-08-14,70.92547607421875
2017-08-15,71.40352630615234
2017-08-16,71.90930938720703
2017-08-17,72.15180206298828
2017-08-18,72.137939453125
2017-08-21,72.62985229492188
2017-08-22,73.2603530883789
2017-08-23,73.5097427368164
2017-08-24,73.95316314697266
2017-08-25,74.12638092041016
2017-08-28,74.16793060302734
2017-08-29,74.14715576171875
2017-08-30,74.32038116455078
2017-08-31,75.13101196289062
2017-09-01,74.14024353027344
2017-09-05,74.15412139892578
2017-09-06,73.44744110107422
2017-09-07,74.12638092041016
2017-09-08,73.77996063232422
2017-09-11,74.08480834960938
2017-09-12,73.58597564697266
2017-09-13,72.71299743652344
2017-09-14,73.27932739257812
2017-09-15,73.74774932861328
2017-09-18,73.05558013916016
2017-09-19,71.42652893066406
2017-09-20,71.20280456542969
2017-09-21,71.03498077392578
2017-09-22,70.3358383178711
2017-09-25,70.0072250366211
2017-09-26,69.61569213867188
2017-09-27,69.90933227539062
2017-09-28,70.29388427734375
2017-09-29,69.9023666381836
2017-10-02,69.69961547851562
2017-10-03,69.67164611816406
2017-10-04,71.23773956298828
2017-10-05,71.01402282714844
2017-10-06,70.97906494140625
2017-10-09,71.39857482910156
2017-10-10,71.02800750732422
2017-10-11,71.46149444580078
2017-10-12,72.08372497558594
2017-10-13,71.66424560546875
2017-10-16,71.20980072021484
2017-10-17,70.88118743896484
2017-10-18,70.5875244140625
2017-10-19,72.1676254272461
2017-10-20,73.40514373779297
2017-10-23,72.67803955078125
2017-10-24,72.75492858886719
2017-10-25,72.7968978881836
2017-10-26,72.13968658447266
2017-10-27,72.14667510986328
2017-10-30,74.18821716308594
2017-10-31,74.86641693115234
2017-11-01,73.51005554199219
2017-11-02,74.3699951171875
2017-11-03,74.46788787841797
2017-11-06,78.17344665527344
2017-11-07,78.13848876953125
2017-11-08,79.72560119628906
2017-11-09,79.35505676269531
2017-11-10,79.20122528076172
2017-11-13,78.935546875
2017-11-14,79.11734008789062
2017-11-15,78.69085693359375
2017-11-16,77.6910629272461
2017-11-17,76.9219741821289
2017-11-20,77.24358367919922
2017-11-21,78.38320922851562
2017-11-22,78.19445037841797
2017-11-24,78.8096923828125
2017-11-27,79.20821380615234
2017-11-28,79.3690185546875
2017-11-29,78.90758514404297
2017-11-30,79.00547790527344
2017-12-01,78.69085693359375
2017-12-04,76.64927673339844
2017-12-05,76.07594299316406
2017-12-06,76.33467102050781
2017-12-07,76.7052230834961
2017-12-08,76.5583724975586
2017-12-11,77.5442123413086
2017-12-12,77.53022766113281
2017-12-13,77.86583709716797
2017-12-14,78.07049560546875
2017-12-15,78.09874725341797
2017-12-18,77.37881469726562
2017-12-19,76.61654663085938
2017-12-20,76.15068817138672
2017-12-21,76.35539245605469
2017-12-22,76.61654663085938
2017-12-26,76.9129638671875
2017-12-27,77.23764038085938
2017-12-28,77.5129165649414
2017-12-29,78.35283660888672
2018-01-02,76.8847427368164
2018-01-03,76.56004333496094
2018-01-04,75.67073059082031
2018-01-05,76.24951171875
2018-01-08,76.47537231445312
2018-01-09,76.00244903564453
2018-01-10,74.0544204711914
2018-01-11,73.18626403808594
2018-01-12,73.1015396118164
2018-01-16,74.33673858642578
2018-01-17,74.83784484863281
2018-01-18,74.89432525634766
2018-01-19,75.7695541381836
2018-01-22,76.44007873535156
2018-01-23,77.8729019165039
2018-01-24,77.35055541992188
2018-01-25,76.65888214111328
2018-01-26,78.08463287353516
2018-01-29,77.51996612548828
2018-01-30,77.6611328125
2018-01-31,79.5950698852539
2018-02-01,79.80682373046875
2018-02-02,79.1221923828125
2018-02-05,77.99993133544922
2018-02-06,76.61654663085938
2018-02-07,76.75769805908203
2018-02-08,73.27095794677734
2018-02-09,73.3062515258789
2018-02-12,74.18851470947266
2018-02-13,75.07080078125
2018-02-14,74.36497497558594
2018-02-15,75.9742431640625
2018-02-16,77.01885986328125
2018-02-20,76.63065338134766
2018-02-21,75.37429809570312
2018-02-22,76.5530014038086
2018-02-23,77.95050048828125
2018-02-26,78.72692108154297
2018-02-27,77.89405822753906
2018-02-28,77.68231964111328
2018-03-01,74.86611938476562
2018-03-02,73.80032348632812
2018-03-05,76.03070831298828
2018-03-06,76.03776550292969
2018-03-07,75.94603729248047
2018-03-08,77.8093490600586
2018-03-09,78.3387222290039
2018-03-12,78.62104034423828
2018-03-13,78.81161499023438
2018-03-14,79.10807800292969
2018-03-15,78.09632110595703
2018-03-16,77.71869659423828
2018-03-19,77.08460998535156
2018-03-20,77.569091796875
2018-03-21,76.65708923339844
2018-03-22,77.6260757446289
2018-03-23,78.13194274902344
2018-03-26,79.32181549072266
2018-03-27,78.85155487060547
2018-03-28,79.00118255615234
2018-03-29,78.09632110595703
2018-04-02,77.51920318603516
2018-04-03,76.51458740234375
2018-04-04,77.59759521484375
2018-04-05,78.231689453125
2018-04-06,76.95633697509766
2018-04-09,77.56195831298828
2018-04-10,73.84272766113281
2018-04-11,74.71199035644531
2018-04-12,73.99949645996094
2018-04-13,73.92823791503906
2018-04-16,74.33435821533203
2018-04-17,75.62398529052734
2018-04-18,75.94458770751953
2018-04-19,73.13026428222656
2018-04-20,73.11600494384766
2018-04-23,74.77611541748047
2018-04-24,75.06110382080078
2018-04-25,74.95423889160156
2018-04-26,74.88297271728516
2018-04-27,72.18262481689453
2018-04-30,71.86914825439453
2018-05-01,71.86201477050781
2018-05-02,71.83351135253906
2018-05-03,72.36788177490234
2018-05-04,73.60761260986328
2018-05-07,73.07325744628906
2018-05-08,73.20150756835938
2018-05-09,73.94961547851562
2018-05-10,74.75475311279297
2018-05-11,73.82136535644531
2018-05-14,73.59337615966797
2018-05-15,73.58625030517578
2018-05-16,73.3796157836914
2018-05-17,72.6101303100586
2018-05-18,72.838134765625
2018-05-21,72.74549865722656
2018-05-22,72.47478485107422
2018-05-23,72.78825378417969
2018-05-24,72.5673828125
2018-05-25,73.20150756835938
2018-05-29,73.71451568603516
2018-05-30,74.11348724365234
2018-05-31,74.20612335205078
2018-06-01,73.95674896240234
2018-06-04,74.34146118164062
2018-06-05,73.49362182617188
2018-06-06,73.30838012695312
2018-06-07,73.0162582397461
2018-06-08,73.41524505615234
2018-06-11,73.62186431884766
2018-06-12,74.58373260498047
2018-06-13,72.01162719726562
2018-06-14,72.83961486816406
2018-06-15,72.78201293945312
2018-06-18,72.68840026855469
2018-06-19,73.38679504394531
2018-06-20,73.86198425292969
2018-06-21,74.09236145019531
2018-06-22,74.58915710449219
2018-06-25,75.07872772216797
2018-06-26,76.5762710571289
2018-06-27,76.55464935302734
2018-06-28,77.46905517578125
2018-06-29,77.6274185180664
2018-07-02,77.88663482666016
2018-07-03,78.48419952392578
2018-07-05,79.91693115234375
2018-07-06,80.111328125
2018-07-09,78.91616821289062
2018-07-10,79.62893676757812
2018-07-11,79.81613159179688
2018-07-12,79.7369384765625
2018-07-13,79.96012878417969
2018-07-16,79.60736846923828
2018-07-17,79.8233413696289
2018-07-18,79.51372528076172
2018-07-19,79.93852996826172
2018-07-20,79.4345703125
2018-07-23,78.29700469970703
2018-07-24,77.74980926513672
2018-07-25,78.41938781738281
2018-07-26,78.87297821044922
2018-07-27,78.52019500732422
2018-07-30,78.91616821289062
2018-07-31,79.7945327758789
2018-08-01,80.30572509765625
2018-08-02,80.09693145751953
2018-08-03,80.98968505859375
2018-08-06,79.91693115234375
2018-08-07,80.09693145751953
2018-08-08,79.16817474365234
2018-08-09,80.21930694580078
2018-08-10,79.44174194335938
2018-08-13,79.64332580566406
2018-08-14,80.09693145751953
2018-08-15,80.81688690185547
2018-08-16,81.1336898803711
2018-08-17,81.97604370117188
2018-08-20,82.26405334472656
2018-08-21,81.2489013671875
2018-08-22,80.3921127319336
2018-08-23,80.33451843261719
2018-08-24,80.94649505615234
2018-08-27,80.37051391601562
2018-08-28,81.76726531982422
2018-08-29,82.05525970458984
2018-08-30,81.904052734375
2018-08-31,82.09844207763672
2018-09-04,81.8176498413086
2018-09-05,82.00485229492188
2018-09-06,82.31444549560547
2018-09-07,81.37128448486328
2018-09-10,81.09049224853516
2018-09-11,80.71609497070312
2018-09-12,80.79529571533203
2018-09-13,81.76190948486328
2018-09-14,81.07147979736328
2018-09-17,81.90727233886719
2018-09-18,81.52206420898438
2018-09-19,81.2677001953125
2018-09-20,81.68922424316406
2018-09-21,81.187744140625
2018-09-24,80.11212921142578
2018-09-25,79.71968078613281
2018-09-26,78.87661743164062
2018-09-27,79.16007232666016
2018-09-28,80.91159057617188
2018-10-01,80.24298095703125
2018-10-02,79.27632904052734
2018-10-03,79.10193634033203
2018-10-04,78.7239990234375
2018-10-05,79.02925872802734
2018-10-08,80.14118194580078
2018-10-09,80.72261810302734
2018-10-10,79.0074234008789
2018-10-11,76.51460266113281
2018-10-12,76.2747802734375
2018-10-15,76.6817855834961
2018-10-16,77.69200134277344
2018-10-17,77.61205291748047
2018-10-18,77.48849487304688
2018-10-19,77.71377563476562
2018-10-22,76.87800598144531
2018-10-23,77.1541748046875
2018-10-24,77.60477447509766
2018-10-25,78.0190200805664
2018-10-26,75.25003051757812
2018-10-29,77.07421875
2018-10-30,79.59612274169922
2018-10-31,79.02925872802734
2018-11-01,79.45075988769531
2018-11-02,79.46531677246094
2018-11-05,80.69355010986328
2018-11-06,80.8243637084961
2018-11-07,81.20230102539062
2018-11-08,81.0133285522461
2018-11-09,80.57727813720703
2018-11-12,79.7487564086914
2018-11-13,80.4391860961914
2018-11-14,80.16302490234375
2018-11-15,80.37374877929688
2018-11-16,81.48574829101562
2018-11-19,81.59474182128906
2018-11-20,79.67606353759766
2018-11-21,79.55978393554688
2018-11-23,78.46235656738281
2018-11-26,78.77486419677734
2018-11-27,80.29383850097656
2018-11-28,81.48574829101562
2018-11-29,82.12528991699219
2018-11-30,83.50615692138672
2018-12-03,82.634033203125
2018-12-04,83.57884979248047
2018-12-06,85.37396240234375
2018-12-07,84.13117980957031
2018-12-10,84.37828826904297
2018-12-11,84.40733337402344
2018-12-12,83.92770385742188
2018-12-13,84.43777465820312
2018-12-14,84.07081604003906
2018-12-17,81.39932250976562
2018-12-18,81.18648529052734
2018-12-19,80.92228698730469
2018-12-20,80.73145294189453
2018-12-21,77.94255828857422
2018-12-24,76.23251342773438
2018-12-26,78.99205780029297
2018-12-27,79.1755599975586
2018-12-28,79.35167694091797
2018-12-31,79.72599029541016
2019-01-02,77.75907897949219
2019-01-03,78.1480484008789
2019-01-04,79.31500244140625
2019-01-07,79.70396423339844
2019-01-08,78.926025390625
2019-01-09,77.55358123779297
2019-01-10,78.41959381103516
2019-01-11,78.80858612060547
2019-01-14,78.10401153564453
2019-01-15,78.82325744628906
2019-01-16,78.77188110351562
2019-01-17,78.98472595214844
2019-01-18,78.97737884521484
2019-01-22,80.1369857788086
2019-01-23,80.92961120605469
2019-01-24,82.13323211669922
2019-01-25,83.44696807861328
2019-01-28,83.94606018066406
2019-01-29,84.43777465820312
2019-01-30,84.74604034423828
2019-01-31,85.91294860839844
2019-02-01,85.85424041748047
2019-02-04,86.33863830566406
2019-02-05,87.49822235107422
2019-02-06,86.13311767578125
2019-02-07,86.80833435058594
2019-02-08,86.87439727783203
2019-02-11,86.92576599121094
2019-02-12,86.14779663085938
2019-02-13,86.92576599121094
2019-02-14,87.15327453613281
2019-02-15,88.16608428955078
2019-02-19,88.18077850341797
2019-02-20,87.7624282836914
2019-02-21,87.60096740722656
2019-02-22,87.97528076171875
2019-02-25,86.72760772705078
2019-02-26,86.72760772705078
2019-02-27,86.83768463134766
2019-02-28,87.15327453613281
2019-03-01,87.50557708740234
2019-03-04,87.71106719970703
2019-03-05,87.7624282836914
2019-03-06,88.56974792480469
2019-03-07,88.61378479003906
2019-03-08,88.77526092529297
2019-03-11,90.66877746582031
2019-03-12,90.89630126953125
2019-03-13,91.74764251708984
2019-03-14,91.84021759033203
2019-03-15,92.59561920166016
2019-03-18,92.32158660888672
