Date,LIN
2015-11-05,94.17154693603516
2015-11-06,94.33769226074219
2015-11-09,93.44064331054688
2015-11-10,92.693115234375
2015-11-11,92.22801208496094
2015-11-12,91.49705505371094
2015-11-13,94.27952575683594
2015-11-16,96.33109283447266
2015-11-17,94.19648742675781
2015-11-18,95.99883270263672
2015-11-19,95.98223114013672
2015-11-20,95.55863952636719
2015-11-23,95.16826629638672
2015-11-24,94.71146392822266
2015-11-25,94.03035736083984
2015-11-27,94.61175537109375
2015-11-30,93.68981170654297
2015-12-01,93.0502700805664
2015-12-02,91.6632080078125
2015-12-03,91.17412567138672
2015-12-04,92.19405364990234
2015-12-07,91.59212493896484
2015-12-08,89.21788787841797
2015-12-09,89.50211334228516
2015-12-10,89.1844711303711
2015-12-11,88.0307846069336
2015-12-14,87.54590606689453
2015-12-15,88.45711517333984
2015-12-16,88.60762023925781
2015-12-17,86.04108428955078
2015-12-18,84.87068939208984
2015-12-21,85.37229919433594
2015-12-22,85.94913482666016
2015-12-23,87.56263732910156
2015-12-24,87.37033081054688
2015-12-28,86.76007080078125
2015-12-29,87.27837371826172
2015-12-30,86.2584457397461
2015-12-31,85.60640716552734
2016-01-04,84.99608612060547
2016-01-05,84.70349884033203
2016-01-06,83.85077667236328
2016-01-07,81.75241088867188
2016-01-08,81.80256652832031
2016-01-11,82.29580688476562
2016-01-12,83.50800323486328
2016-01-13,81.93634033203125
2016-01-14,83.4244155883789
2016-01-15,81.41802978515625
2016-01-19,82.0784683227539
2016-01-20,81.77748107910156
2016-01-21,81.89452362060547
2016-01-22,82.00323486328125
2016-01-25,80.36466217041016
2016-01-26,82.04501342773438
2016-01-27,82.0115737915039
2016-01-28,82.09518432617188
2016-01-29,83.59998321533203
2016-02-01,84.0430679321289
2016-02-02,82.0533676147461
2016-02-03,86.35042572021484
2016-02-04,88.22306060791016
2016-02-05,87.86355590820312
2016-02-08,85.21345520019531
2016-02-09,86.79349517822266
2016-02-10,86.41727447509766
2016-02-11,85.3221664428711
2016-02-12,86.80186462402344
2016-02-16,86.94398498535156
2016-02-17,87.36199188232422
2016-02-18,87.36199188232422
2016-02-19,86.36713409423828
2016-02-22,87.12788391113281
2016-02-23,85.45590209960938
2016-02-24,85.18002319335938
2016-02-25,85.78192901611328
2016-02-26,86.30860900878906
2016-02-29,85.09642028808594
2016-03-01,88.06419372558594
2016-03-02,87.06101989746094
2016-03-03,89.12407684326172
2016-03-04,91.60816192626953
2016-03-07,91.43975830078125
2016-03-08,91.06080627441406
2016-03-09,91.83554077148438
2016-03-10,93.18283081054688
2016-03-11,93.56175231933594
2016-03-14,92.54286193847656
2016-03-15,92.15552520751953
2016-03-16,92.73651885986328
2016-03-17,95.25431823730469
2016-03-18,95.05220794677734
2016-03-21,95.11956787109375
2016-03-22,94.7995834350586
2016-03-23,94.9848403930664
2016-03-24,94.09223937988281
2016-03-28,94.69010162353516
2016-03-29,94.69855499267578
2016-03-30,96.83738708496094
2016-03-31,96.37422943115234
2016-04-01,97.03947448730469
2016-04-04,96.59320831298828
2016-04-05,95.14484405517578
2016-04-06,95.38905334472656
2016-04-07,94.03329467773438
2016-04-08,94.56383514404297
2016-04-11,94.93431091308594
2016-04-12,96.04584503173828
2016-04-13,97.31734466552734
2016-04-14,97.28368377685547
2016-04-15,97.94892883300781
2016-04-18,97.780517578125
2016-04-19,100.05406188964844
2016-04-20,100.44982147216797
2016-04-21,100.07933807373047
2016-04-22,100.72769165039062
2016-04-25,100.36563873291016
2016-04-26,100.55931854248047
2016-04-27,99.74248504638672
2016-04-28,99.58251953125
2016-04-29,98.90886688232422
2016-05-02,98.85834503173828
2016-05-03,96.91315460205078
2016-05-04,95.9448013305664
2016-05-05,95.5490493774414
2016-05-06,96.2479248046875
2016-05-09,95.17852020263672
2016-05-10,96.01214599609375
2016-05-11,95.51535034179688
2016-05-12,95.65849304199219
2016-05-13,94.27750396728516
2016-05-16,95.11113739013672
2016-05-17,94.54694366455078
2016-05-18,93.28388977050781
2016-05-19,92.67757415771484
2016-05-20,92.69441986083984
2016-05-23,93.0396499633789
2016-05-24,93.27545166015625
2016-05-25,93.99962615966797
2016-05-26,93.1070327758789
2016-05-27,93.27545166015625
2016-05-31,92.5091781616211
2016-06-01,93.3343734741211
2016-06-02,93.0986099243164
2016-06-03,93.46319580078125
2016-06-06,94.65859985351562
2016-06-07,94.8366470336914
2016-06-08,96.37120819091797
2016-06-09,96.17620849609375
2016-06-10,96.42206573486328
2016-06-13,95.70140075683594
2016-06-14,95.33684539794922
2016-06-15,94.95531463623047
2016-06-16,95.0571060180664
2016-06-17,95.04011535644531
2016-06-20,95.48098754882812
2016-06-21,94.82816314697266
2016-06-22,95.68446350097656
2016-06-23,97.66835021972656
2016-06-24,93.50557708740234
2016-06-27,90.72474670410156
2016-06-28,91.9710464477539
2016-06-29,93.8107681274414
2016-06-30,95.28596496582031
2016-07-01,96.13377380371094
2016-07-05,94.51449584960938
2016-07-06,94.81121063232422
2016-07-07,94.8196792602539
2016-07-08,97.27835845947266
2016-07-11,96.95616912841797
2016-07-12,99.18592834472656
2016-07-13,99.66072082519531
2016-07-14,100.33897399902344
2016-07-15,100.8815689086914
2016-07-18,100.60176086425781
2016-07-19,100.19485473632812
2016-07-20,100.2711410522461
2016-07-21,99.77092742919922
2016-07-22,99.78784942626953
2016-07-25,99.82182312011719
2016-07-26,100.37287902832031
2016-07-27,100.33048248291016
2016-07-28,99.28768157958984
2016-07-29,98.80442810058594
2016-08-01,98.26181030273438
2016-08-02,98.38896942138672
2016-08-03,98.83834838867188
2016-08-04,98.9146499633789
2016-08-05,98.94853973388672
2016-08-08,99.0333251953125
2016-08-09,99.12657928466797
2016-08-10,98.76200866699219
2016-08-11,99.17743682861328
2016-08-12,98.9994125366211
2016-08-15,100.0676498413086
2016-08-16,102.81458282470703
2016-08-17,102.11091613769531
2016-08-18,103.3402099609375
2016-08-19,103.90827178955078
2016-08-22,103.79804229736328
2016-08-23,103.81499481201172
2016-08-24,103.5097885131836
2016-08-25,104.31519317626953
2016-08-26,103.2809066772461
2016-08-29,103.64546203613281
2016-08-30,103.87433624267578
2016-08-31,103.4674072265625
2016-09-01,104.15413665771484
2016-09-02,104.65435791015625
2016-09-06,104.20226287841797
2016-09-07,104.27052307128906
2016-09-08,102.84599304199219
2016-09-09,100.15049743652344
2016-09-12,101.10586547851562
2016-09-13,100.65377807617188
2016-09-14,99.664306640625
2016-09-15,100.83291625976562
2016-09-16,100.38082122802734
2016-09-19,100.49169158935547
2016-09-20,100.32112121582031
2016-09-21,100.65377807617188
2016-09-22,100.96940612792969
2016-09-23,99.664306640625
2016-09-26,99.31456756591797
2016-09-27,99.80078125
2016-09-28,100.95231628417969
2016-09-29,101.38735961914062
2016-09-30,103.06775665283203
2016-10-03,103.41751861572266
2016-10-04,102.66683197021484
2016-10-05,102.66683197021484
2016-10-06,103.08482360839844
2016-10-07,101.37882995605469
2016-10-10,101.3105697631836
2016-10-11,99.91168212890625
2016-10-12,100.06520080566406
2016-10-13,99.88607788085938
2016-10-14,99.95431518554688
2016-10-17,99.8690414428711
2016-10-18,101.07173919677734
2016-10-19,102.2574234008789
2016-10-20,102.1635971069336
2016-10-21,102.2574234008789
2016-10-24,101.98446655273438
2016-10-25,101.10586547851562
2016-10-26,101.13998413085938
2016-10-27,99.42546844482422
2016-10-28,100.17609405517578
2016-10-31,99.85195922851562
2016-11-01,98.93071746826172
2016-11-02,98.09477233886719
2016-11-03,97.95832061767578
2016-11-04,97.66829681396484
2016-11-07,100.21022033691406
2016-11-08,100.52584075927734
2016-11-09,101.23381042480469
2016-11-10,102.55596923828125
2016-11-11,100.52584075927734
2016-11-14,99.62164306640625
2016-11-15,99.8690414428711
2016-11-16,99.92871856689453
2016-11-17,99.19517517089844
2016-11-18,98.76011657714844
2016-11-21,99.57898712158203
2016-11-22,99.65575408935547
2016-11-23,101.25939178466797
2016-11-25,101.57500457763672
2016-11-28,101.24232482910156
2016-11-29,104.21932220458984
2016-11-30,102.61566925048828
2016-12-01,102.12946319580078
2016-12-02,102.00151062011719
2016-12-05,102.79981231689453
2016-12-06,102.16460418701172
2016-12-07,104.94575500488281
2016-12-08,105.546630859375
2016-12-09,106.37067413330078
2016-12-12,105.99297332763672
2016-12-13,106.20760345458984
2016-12-14,105.22046661376953
2016-12-15,105.9500732421875
2016-12-16,105.1431655883789
2016-12-19,105.5809555053711
2016-12-20,101.62383270263672
2016-12-21,101.74398803710938
2016-12-22,100.59374237060547
2016-12-23,100.93710327148438
2016-12-27,101.7611312866211
2016-12-28,100.84271240234375
2016-12-29,100.78263854980469
2016-12-30,100.59374237060547
2017-01-03,100.34484100341797
2017-01-04,100.30193328857422
2017-01-05,99.28902435302734
2017-01-06,99.74394226074219
2017-01-09,100.04441833496094
2017-01-10,99.44354248046875
2017-01-11,100.36200714111328
2017-01-12,100.64527893066406
2017-01-13,100.49930572509766
2017-01-17,100.36200714111328
2017-01-18,100.08731079101562
2017-01-19,99.65813446044922
2017-01-20,100.76544189453125
2017-01-23,100.1559829711914
2017-01-24,101.02297973632812
2017-01-25,102.63673400878906
2017-01-26,102.57664489746094
2017-01-27,103.17750549316406
2017-01-30,102.40497589111328
2017-01-31,101.66675567626953
2017-02-01,101.24612426757812
2017-02-02,100.1044921875
2017-02-03,100.83413696289062
2017-02-06,99.9499740600586
2017-02-07,99.82982635498047
2017-02-08,99.82982635498047
2017-02-09,99.36627197265625
2017-02-10,99.76973724365234
2017-02-13,100.8083724975586
2017-02-14,100.70537567138672
2017-02-15,100.93710327148438
2017-02-16,100.8598861694336
2017-02-17,100.79119873046875
2017-02-21,101.55513763427734
2017-02-22,101.10879516601562
2017-02-23,101.34056091308594
2017-02-24,101.38348388671875
2017-02-27,101.73541259765625
2017-02-28,101.89849853515625
2017-03-01,103.3148193359375
2017-03-02,101.9585952758789
2017-03-03,101.6198501586914
2017-03-06,101.73221588134766
2017-03-07,102.6481704711914
2017-03-08,102.45804595947266
2017-03-09,101.09274291992188
2017-03-10,101.05817413330078
2017-03-13,100.85944366455078
2017-03-14,100.79896545410156
2017-03-15,102.50125885009766
2017-03-16,101.20510864257812
2017-03-17,102.24205017089844
2017-03-20,102.17289733886719
2017-03-21,101.05817413330078
2017-03-22,101.16187286376953
2017-03-23,101.65443420410156
2017-03-24,100.59156799316406
2017-03-27,101.8704605102539
2017-03-28,102.6395263671875
2017-03-29,102.29387664794922
2017-03-30,102.48397827148438
2017-03-31,102.48397827148438
2017-04-03,101.96550750732422
2017-04-04,103.06293487548828
2017-04-05,102.07784271240234
2017-04-06,103.14935302734375
2017-04-07,102.70001220703125
2017-04-10,103.32217407226562
2017-04-11,102.98516845703125
2017-04-12,102.16425323486328
2017-04-13,101.50756072998047
2017-04-17,102.00871276855469
2017-04-18,102.24205017089844
2017-04-19,102.1037826538086
2017-04-20,103.4604263305664
2017-04-21,103.33080291748047
2017-04-24,106.29472351074219
2017-04-25,107.75507354736328
2017-04-26,108.10934448242188
2017-04-27,108.42906951904297
2017-04-28,107.99703216552734
2017-05-01,107.97975158691406
2017-05-02,108.50687408447266
2017-05-03,108.47229766845703
2017-05-04,109.15494537353516
2017-05-05,111.88553619384766
2017-05-08,111.54854583740234
2017-05-09,111.14239501953125
2017-05-10,111.61764526367188
2017-05-11,111.54854583740234
2017-05-12,112.09291076660156
2017-05-15,112.4817886352539
2017-05-16,113.22492218017578
2017-05-17,111.31524658203125
2017-05-18,110.92637634277344
2017-05-19,111.66951751708984
2017-05-22,112.17935180664062
2017-05-23,112.30899047851562
2017-05-24,114.29643249511719
2017-05-25,114.00263214111328
2017-05-26,114.03718566894531
2017-05-30,113.70882415771484
2017-05-31,114.31369018554688
2017-06-01,115.86911010742188
2017-06-02,118.05532836914062
2017-06-05,115.9590072631836
2017-06-06,115.84597778320312
2017-06-07,115.66344451904297
2017-06-08,115.57656860351562
2017-06-09,118.36649322509766
2017-06-12,117.30611419677734
2017-06-13,118.4446792602539
2017-06-14,117.49730682373047
2017-06-15,117.21049499511719
2017-06-16,118.20133209228516
2017-06-19,118.60114288330078
2017-06-20,117.12361145019531
2017-06-21,115.47228240966797
2017-06-22,115.13333129882812
2017-06-23,115.42011260986328
2017-06-26,115.48963928222656
2017-06-27,114.92471313476562
2017-06-28,116.15019226074219
2017-06-29,114.43801879882812
2017-06-30,115.20283508300781
2017-07-03,116.61952209472656
2017-07-05,115.2984619140625
2017-07-06,115.09852600097656
2017-07-07,115.64611053466797
2017-07-10,115.88945007324219
2017-07-11,115.55918884277344
2017-07-12,116.30665588378906
2017-07-13,116.09805297851562
2017-07-14,116.73249053955078
2017-07-17,116.93242645263672
2017-07-18,116.60213470458984
2017-07-19,117.87107849121094
2017-07-20,117.51471710205078
2017-07-21,117.10624694824219
2017-07-24,117.52342224121094
2017-07-25,118.07966613769531
2017-07-26,117.35829162597656
2017-07-27,115.34192657470703
2017-07-28,114.95076751708984
2017-07-31,113.1256103515625
2017-08-01,113.60367584228516
2017-08-02,113.50804901123047
2017-08-03,113.26469421386719
2017-08-04,113.11695098876953
2017-08-07,113.17777252197266
2017-08-08,111.75239562988281
2017-08-09,111.99577331542969
2017-08-10,110.91802978515625
2017-08-11,110.76161193847656
2017-08-14,113.9078598022461
2017-08-15,114.26416015625
2017-08-16,116.10673522949219
2017-08-17,114.54232025146484
2017-08-18,114.9855728149414
2017-08-21,114.0382308959961
2017-08-22,115.37667083740234
2017-08-23,115.05506896972656
2017-08-24,114.8552017211914
2017-08-25,115.08985137939453
2017-08-28,114.79434204101562
2017-08-29,113.75140380859375
2017-08-30,113.54280090332031
2017-08-31,114.32502746582031
2017-09-01,113.88177490234375
2017-09-05,113.247314453125
2017-09-06,114.52493286132812
2017-09-07,115.62484741210938
2017-09-08,115.81721496582031
2017-09-11,118.04682159423828
2017-09-12,117.88070678710938
2017-09-13,117.29486846923828
2017-09-14,117.24242401123047
2017-09-15,117.35611724853516
2017-09-18,117.8107681274414
2017-09-19,119.35836029052734
2017-09-20,120.6524429321289
2017-09-21,121.1595687866211
2017-09-22,120.31143951416016
2017-09-25,120.39884185791016
2017-09-26,121.037109375
2017-09-27,121.2819595336914
2017-09-28,123.3366470336914
2017-09-29,122.18256378173828
2017-10-02,123.45037841796875
2017-10-03,124.5870361328125
2017-10-04,124.46461486816406
2017-10-05,124.46461486816406
2017-10-06,124.12359619140625
2017-10-09,123.17053985595703
2017-10-10,122.95195007324219
2017-10-11,123.44163513183594
2017-10-12,124.044921875
2017-10-13,124.34217834472656
2017-10-16,123.53777313232422
2017-10-17,123.66896057128906
2017-10-18,122.32246398925781
2017-10-19,122.76838684082031
2017-10-20,125.15534973144531
2017-10-23,124.54330444335938
2017-10-24,124.98925018310547
2017-10-25,125.57505798339844
2017-10-26,130.8036346435547
2017-10-27,129.52708435058594
2017-10-30,128.923828125
2017-10-31,127.76093292236328
2017-11-01,129.33480834960938
2017-11-02,129.31727600097656
2017-11-03,128.967529296875
2017-11-06,128.94131469726562
2017-11-07,130.23536682128906
2017-11-08,131.12718200683594
2017-11-09,129.80694580078125
2017-11-10,129.64955139160156
2017-11-13,129.535888671875
2017-11-14,129.0812225341797
2017-11-15,127.8046646118164
2017-11-16,130.3140869140625
2017-11-17,131.71299743652344
2017-11-20,131.91409301757812
2017-11-21,132.3337860107422
2017-11-22,132.65728759765625
2017-11-24,133.67160034179688
2017-11-27,132.9721221923828
2017-11-28,136.71434020996094
2017-11-29,135.67384338378906
2017-11-30,134.5809326171875
2017-12-01,132.78846740722656
2017-12-04,134.09129333496094
2017-12-05,133.84646606445312
2017-12-06,132.17483520507812
2017-12-07,132.67575073242188
2017-12-08,133.0712890625
2017-12-11,133.8183135986328
2017-12-12,133.00973510742188
2017-12-13,132.94822692871094
2017-12-14,131.0762176513672
2017-12-15,131.48045349121094
2017-12-18,134.75872802734375
2017-12-19,135.4969940185547
2017-12-20,135.3563995361328
2017-12-21,135.4354705810547
2017-12-22,135.20697021484375
2017-12-26,134.12596130371094
2017-12-27,135.5145263671875
2017-12-28,136.48133850097656
2017-12-29,135.94525146484375
2018-01-02,137.27235412597656
2018-01-03,138.42364501953125
2018-01-04,140.59449768066406
2018-01-05,141.82493591308594
2018-01-08,141.77220153808594
2018-01-09,143.1520233154297
2018-01-10,142.92349243164062
2018-01-11,143.9694061279297
2018-01-12,144.2681884765625
2018-01-16,142.4665069580078
2018-01-17,143.66175842285156
2018-01-18,141.93922424316406
2018-01-19,142.27317810058594
2018-01-22,141.16578674316406
2018-01-23,139.944091796875
2018-01-24,141.38552856445312
2018-01-25,143.5651092529297
2018-01-26,145.62167358398438
2018-01-29,143.1081085205078
2018-01-30,141.25363159179688
2018-01-31,141.93038940429688
2018-02-01,140.47145080566406
2018-02-02,136.27041625976562
2018-02-05,132.11329650878906
2018-02-06,136.49893188476562
2018-02-07,131.84085083007812
2018-02-08,126.62028503417969
2018-02-09,131.3750457763672
2018-02-12,135.12791442871094
2018-02-13,135.1981964111328
2018-02-14,136.28799438476562
2018-02-15,136.92959594726562
2018-02-16,135.00482177734375
2018-02-20,134.9960479736328
2018-02-21,134.24021911621094
2018-02-22,135.05755615234375
2018-02-23,136.77134704589844
2018-02-26,136.9559783935547
2018-02-27,135.3476104736328
2018-02-28,131.61231994628906
2018-03-01,130.00401306152344
2018-03-02,131.33108520507812
2018-03-05,134.24021911621094
2018-03-06,135.77330017089844
2018-03-07,137.0546417236328
2018-03-08,139.51116943359375
2018-03-09,141.4640655517578
2018-03-12,142.36538696289062
2018-03-13,141.71145629882812
2018-03-14,139.2107391357422
2018-03-15,137.5583038330078
2018-03-16,136.3653564453125
2018-03-19,132.17689514160156
2018-03-20,132.7423553466797
2018-03-21,134.0590362548828
2018-03-22,129.0928955078125
2018-03-23,125.96479034423828
2018-03-26,129.11058044433594
2018-03-27,127.3432846069336
2018-03-28,125.62015533447266
2018-03-29,127.51119232177734
2018-04-02,125.56716918945312
2018-04-03,126.9279556274414
2018-04-04,128.14743041992188
2018-04-05,129.6407928466797
2018-04-06,126.5214614868164
2018-04-09,127.20188903808594
2018-04-10,129.62307739257812
2018-04-11,127.77629852294922
2018-04-12,129.82632446289062
2018-04-13,129.48170471191406
2018-04-16,133.6083984375
2018-04-17,136.8955841064453
2018-04-18,135.41986083984375
2018-04-19,133.92645263671875
2018-04-20,133.1488800048828
2018-04-23,132.86607360839844
2018-04-24,129.7026824951172
2018-04-25,132.32711791992188
2018-04-26,137.841064453125
2018-04-27,135.40219116210938
2018-04-30,134.77484130859375
2018-05-01,135.46401977539062
2018-05-02,133.64373779296875
2018-05-03,135.05755615234375
2018-05-04,136.58628845214844
2018-05-07,137.19595336914062
2018-05-08,136.0825653076172
2018-05-09,137.41690063476562
2018-05-10,138.7777557373047
2018-05-11,139.29022216796875
2018-05-14,140.014892578125
2018-05-15,140.1297607421875
2018-05-16,140.50088500976562
2018-05-17,141.2607879638672
2018-05-18,140.97805786132812
2018-05-21,141.79983520507812
2018-05-22,140.68643188476562
2018-05-23,140.20928955078125
2018-05-24,139.1754150390625
2018-05-25,138.79542541503906
2018-05-29,135.472900390625
2018-05-30,138.28285217285156
2018-05-31,138.0796356201172
2018-06-01,139.44049072265625
2018-06-04,139.20191955566406
2018-06-05,140.95152282714844
2018-06-06,144.13592529296875
2018-06-07,141.91529846191406
2018-06-08,141.9685821533203
2018-06-11,142.62582397460938
2018-06-12,143.30984497070312
2018-06-13,142.5370330810547
2018-06-14,143.496337890625
2018-06-15,142.3505096435547
2018-06-18,140.76055908203125
2018-06-19,137.9536895751953
2018-06-20,137.69610595703125
2018-06-21,138.45111083984375
2018-06-22,140.4674530029297
2018-06-25,137.500732421875
2018-06-26,136.9588623046875
2018-06-27,138.15794372558594
2018-06-28,139.1706085205078
2018-06-29,140.4762725830078
2018-07-02,140.591796875
2018-07-03,139.6147003173828
2018-07-05,143.7894744873047
2018-07-06,145.7080841064453
2018-07-09,146.39202880859375
2018-07-10,147.86654663085938
2018-07-11,145.72586059570312
2018-07-12,147.35137939453125
2018-07-13,148.15968322753906
2018-07-16,148.37281799316406
2018-07-17,148.21295166015625
2018-07-18,146.58743286132812
2018-07-19,146.79176330566406
2018-07-20,147.07601928710938
2018-07-23,143.80722045898438
2018-07-24,145.0863037109375
2018-07-25,147.28033447265625
2018-07-26,147.84878540039062
2018-07-27,147.8310089111328
2018-07-30,146.86280822753906
2018-07-31,148.78143310546875
2018-08-01,146.98716735839844
2018-08-02,145.6015167236328
2018-08-03,146.596923828125
2018-08-06,141.0172882080078
2018-08-07,140.18704223632812
2018-08-08,140.20489501953125
2018-08-09,140.2941436767578
2018-08-10,138.1873321533203
2018-08-13,137.76768493652344
2018-08-14,138.6782989501953
2018-08-15,138.0444793701172
2018-08-16,137.9552001953125
2018-08-17,139.30320739746094
2018-08-20,141.31185913085938
2018-08-21,141.33871459960938
2018-08-22,138.39260864257812
2018-08-23,138.28550720214844
2018-08-24,139.45501708984375
2018-08-27,141.09767150878906
2018-08-28,141.36546325683594
2018-08-29,142.39207458496094
2018-08-30,140.9547882080078
2018-08-31,141.22262573242188
2018-09-04,139.42822265625
2018-09-05,139.39251708984375
2018-09-06,139.86566162109375
2018-09-07,138.4015655517578
2018-09-10,139.1514434814453
2018-09-11,140.23165893554688
2018-09-12,139.80311584472656
2018-09-13,142.11532592773438
2018-09-14,140.1513214111328
2018-09-17,141.07086181640625
2018-09-18,141.2047576904297
2018-09-19,146.73973083496094
2018-09-20,148.3823699951172
2018-09-21,148.64129638671875
2018-09-24,146.4094696044922
2018-09-25,145.57025146484375
2018-09-26,145.14175415039062
2018-09-27,144.9185333251953
2018-09-28,143.4901580810547
2018-10-01,150.75709533691406
2018-10-02,150.89990234375
2018-10-03,149.59652709960938
2018-10-04,148.04315185546875
2018-10-05,146.6237030029297
2018-10-08,146.6862030029297
2018-10-09,143.89193725585938
2018-10-10,141.06195068359375
2018-10-11,137.71417236328125
2018-10-12,139.48178100585938
2018-10-15,139.9727783203125
2018-10-16,143.4366455078125
2018-10-17,142.65101623535156
2018-10-18,144.0525665283203
2018-10-19,142.70457458496094
2018-10-22,148.98048400878906
2018-10-23,146.56118774414062
2018-10-24,143.93655395507812
2018-10-25,147.3021240234375
2018-10-26,147.24862670898438
2018-10-29,147.73960876464844
2018-10-30,146.85581970214844
2018-10-31,147.72177124023438
2018-11-01,144.6239776611328
2018-11-02,142.6956024169922
2018-11-05,144.61508178710938
2018-11-06,147.7753143310547
2018-11-07,148.95375061035156
2018-11-08,147.56997680664062
2018-11-09,144.19544982910156
2018-11-12,142.14212036132812
2018-11-13,140.09776306152344
2018-11-14,136.9106903076172
2018-11-15,138.5354766845703
2018-11-16,141.12445068359375
2018-11-19,142.39207458496094
2018-11-20,140.93692016601562
2018-11-21,141.99929809570312
2018-11-23,139.4371337890625
2018-11-26,140.44589233398438
2018-11-27,136.18759155273438
2018-11-28,139.52639770507812
2018-11-29,142.22247314453125
2018-11-30,141.99037170410156
2018-12-03,146.7219696044922
2018-12-04,143.57943725585938
2018-12-06,139.24964904785156
2018-12-07,136.33932495117188
2018-12-10,140.07989501953125
2018-12-11,140.57093811035156
2018-12-12,143.32949829101562
2018-12-13,141.13331604003906
2018-12-14,140.09776306152344
2018-12-17,141.19717407226562
2018-12-18,141.44839477539062
2018-12-19,139.85093688964844
2018-12-20,138.25347900390625
2018-12-21,137.40988159179688
2018-12-24,132.9405059814453
2018-12-26,137.07781982421875
2018-12-27,140.3714599609375
2018-12-28,140.28175354003906
2018-12-31,140.03944396972656
2019-01-02,141.08050537109375
2019-01-03,136.67398071289062
2019-01-04,140.56890869140625
2019-01-07,140.4432830810547
2019-01-08,141.93307495117188
2019-01-09,142.21128845214844
2019-01-10,145.25367736816406
2019-01-11,143.78179931640625
2019-01-14,141.81642150878906
2019-01-15,141.10740661621094
2019-01-16,141.11642456054688
2019-01-17,141.13430786132812
2019-01-18,144.30238342285156
2019-01-22,144.34722900390625
2019-01-23,142.63307189941406
2019-01-24,141.23306274414062
2019-01-25,142.5522918701172
2019-01-28,141.98695373535156
2019-01-29,144.68824768066406
2019-01-30,146.21392822265625
2019-01-31,146.2947235107422
2019-02-01,148.76268005371094
2019-02-04,146.73451232910156
2019-02-05,148.07168579101562
2019-02-06,146.6626739501953
2019-02-07,144.21261596679688
2019-02-08,144.68824768066406
2019-02-11,144.80494689941406
2019-02-12,150.35125732421875
2019-02-13,150.21661376953125
2019-02-14,149.42686462402344
2019-02-15,151.2576446533203
2019-02-19,150.6473846435547
2019-02-20,152.8372344970703
2019-02-21,153.8244171142578
2019-02-22,155.70904541015625
2019-02-25,156.71421813964844
2019-02-26,156.07704162597656
2019-02-27,156.6065216064453
2019-02-28,155.4757080078125
2019-03-01,151.1140899658203
2019-03-04,151.4012908935547
2019-03-05,151.16793823242188
2019-03-06,151.7871856689453
2019-03-07,151.07901000976562
2019-03-08,152.87420654296875
2019-03-11,154.51612854003906
2019-03-12,155.45431518554688
2019-03-13,157.3217010498047
2019-03-14,157.15933227539062
2019-03-15,159.16204833984375
2019-03-18,157.466064453125
