Date,VFC
2016-03-10,61.440677642822266
2016-03-11,62.47645950317383
2016-03-14,61.939735412597656
2016-03-15,61.87382125854492
2016-03-16,61.59133529663086
2016-03-17,62.52354049682617
2016-03-18,62.61770248413086
2016-03-21,62.61770248413086
2016-03-22,61.51600646972656
2016-03-23,60.65913391113281
2016-03-24,60.329566955566406
2016-03-28,60.62146759033203
2016-03-29,61.13935852050781
2016-03-30,61.4312629699707
2016-03-31,60.97928237915039
2016-04-01,61.4312629699707
2016-04-04,60.33898162841797
2016-04-05,59.69868087768555
2016-04-06,60.41431427001953
2016-04-07,60.2730712890625
2016-04-08,58.96421813964844
2016-04-11,58.31450271606445
2016-04-12,58.917137145996094
2016-04-13,60.084747314453125
2016-04-14,59.952919006347656
2016-04-15,60.3484001159668
2016-04-18,60.78154373168945
2016-04-19,60.64030075073242
2016-04-20,60.85687255859375
2016-04-21,60.225990295410156
2016-04-22,60.329566955566406
2016-04-25,59.679847717285156
2016-04-26,60.329566955566406
2016-04-27,60.21657180786133
2016-04-28,59.00188446044922
2016-04-29,59.36911392211914
2016-05-02,60.87570571899414
2016-05-03,61.12052536010742
2016-05-04,60.64971923828125
2016-05-05,60.11299514770508
2016-05-06,60.19773864746094
2016-05-09,60.819210052490234
2016-05-10,61.14877700805664
2016-05-11,57.12805938720703
2016-05-12,57.28813552856445
2016-05-13,56.4312629699707
2016-05-16,57.16572570800781
2016-05-17,56.88323974609375
2016-05-18,56.657249450683594
2016-05-19,56.76082992553711
2016-05-20,57.85310745239258
2016-05-23,57.76836013793945
2016-05-24,58.455745697021484
2016-05-25,58.52165603637695
2016-05-26,58.446327209472656
2016-05-27,58.75706100463867
2016-05-31,58.681732177734375
2016-06-01,58.559322357177734
2016-06-02,59.077213287353516
2016-06-03,58.681732177734375
2016-06-06,58.63465118408203
2016-06-07,59.180789947509766
2016-06-08,59.46327590942383
2016-06-09,59.472694396972656
2016-06-10,58.99246597290039
2016-06-13,58.8983039855957
2016-06-14,58.23917007446289
2016-06-15,58.719398498535156
2016-06-16,58.662899017333984
2016-06-17,59.78342819213867
2016-06-20,60.7532958984375
2016-06-21,61.026363372802734
2016-06-22,60.72504806518555
2016-06-23,61.2335205078125
2016-06-24,57.73069763183594
2016-06-27,54.88700485229492
2016-06-28,55.64030075073242
2016-06-29,57.090396881103516
2016-06-30,57.90018844604492
2016-07-01,58.662899017333984
2016-07-05,57.212806701660156
2016-07-06,58.5687370300293
2016-07-07,59.077213287353516
2016-07-08,60.310733795166016
2016-07-11,60.36723327636719
2016-07-12,60.84745788574219
2016-07-13,60.941619873046875
2016-07-14,60.941619873046875
2016-07-15,60.291900634765625
2016-07-18,60.2730712890625
2016-07-19,60.0753288269043
2016-07-20,60.47080993652344
2016-07-21,59.48210906982422
2016-07-22,58.72881317138672
2016-07-25,58.87005615234375
2016-07-26,58.38983154296875
2016-07-27,58.11676025390625
2016-07-28,58.03201675415039
2016-07-29,58.78531265258789
2016-08-01,58.72881317138672
2016-08-02,56.49717330932617
2016-08-03,57.11864471435547
2016-08-04,57.325801849365234
2016-08-05,58.53107452392578
2016-08-08,58.77589416503906
2016-08-09,57.73069763183594
2016-08-10,58.11676025390625
2016-08-11,60.19773864746094
2016-08-12,60.13182830810547
2016-08-15,60.24481964111328
2016-08-16,60.188323974609375
2016-08-17,60.047080993652344
2016-08-18,60.442562103271484
2016-08-19,61.05461502075195
2016-08-22,60.706214904785156
2016-08-23,61.318267822265625
2016-08-24,60.790958404541016
2016-08-25,60.47080993652344
2016-08-26,60.25423812866211
2016-08-29,60.30131912231445
2016-08-30,58.87005615234375
2016-08-31,58.427494049072266
2016-09-01,57.966102600097656
2016-09-02,56.52542495727539
2016-09-06,56.29001998901367
2016-09-07,57.08097839355469
2016-09-08,56.34651565551758
2016-09-09,55.01883316040039
2016-09-12,56.1581916809082
2016-09-13,55.065914154052734
2016-09-14,54.6515998840332
2016-09-15,52.91902160644531
2016-09-16,52.88135528564453
2016-09-19,53.27683639526367
2016-09-20,52.86252212524414
2016-09-21,53.40866470336914
2016-09-22,53.559322357177734
2016-09-23,53.62523651123047
2016-09-26,52.56120681762695
2016-09-27,53.27683639526367
2016-09-28,52.41996383666992
2016-09-29,52.156307220458984
2016-09-30,52.77777862548828
2016-10-03,52.71186447143555
2016-10-04,52.909603118896484
2016-10-05,51.51600646972656
2016-10-06,51.48775863647461
2016-10-07,51.37476348876953
2016-10-10,51.82674026489258
2016-10-11,51.01694869995117
2016-10-12,51.53483963012695
2016-10-13,51.459510803222656
2016-10-14,51.41242980957031
2016-10-17,50.97928237915039
2016-10-18,51.299434661865234
2016-10-19,51.4312629699707
2016-10-20,51.12994384765625
2016-10-21,51.47834396362305
2016-10-24,49.97175216674805
2016-10-25,49.97175216674805
2016-10-26,50.95103454589844
2016-10-27,51.21468734741211
2016-10-28,51.14877700805664
2016-10-31,51.045196533203125
2016-11-01,50.86629104614258
2016-11-02,50.77212905883789
2016-11-03,50.320152282714844
2016-11-04,50.41431427001953
2016-11-07,51.694915771484375
2016-11-08,51.37476348876953
2016-11-09,51.95856857299805
2016-11-10,53.04143142700195
2016-11-11,53.719398498535156
2016-11-14,54.00188446044922
2016-11-15,53.342750549316406
2016-11-16,52.85310745239258
2016-11-17,53.52165603637695
2016-11-18,51.337100982666016
2016-11-21,52.071563720703125
2016-11-22,54.66101837158203
2016-11-23,53.822975158691406
2016-11-25,53.917137145996094
2016-11-28,53.5687370300293
2016-11-29,52.38229751586914
2016-11-30,51.32768249511719
2016-12-01,52.51412582397461
2016-12-02,52.532955169677734
2016-12-05,53.8418083190918
2016-12-06,53.342750549316406
2016-12-07,54.039546966552734
2016-12-08,53.74764633178711
2016-12-09,53.24858856201172
2016-12-12,52.589454650878906
2016-12-13,53.04143142700195
2016-12-14,51.70433044433594
2016-12-15,50.8851203918457
2016-12-16,50.64030075073242
2016-12-19,50.53672409057617
2016-12-20,51.35593032836914
2016-12-21,51.403011322021484
2016-12-22,50.41431427001953
2016-12-23,50.188323974609375
2016-12-27,50.64030075073242
2016-12-28,50.668548583984375
2016-12-29,50.49905776977539
2016-12-30,50.23540496826172
2017-01-03,50.28248596191406
2017-01-04,50.583805084228516
2017-01-05,50.13182830810547
2017-01-06,50.0753288269043
2017-01-09,49.83992385864258
2017-01-10,50.13182830810547
2017-01-11,49.453861236572266
2017-01-12,48.804141998291016
2017-01-13,48.33333206176758
2017-01-17,49.096046447753906
2017-01-18,47.928436279296875
2017-01-19,48.48399353027344
2017-01-20,48.822975158691406
2017-01-23,49.058380126953125
2017-01-24,49.60451889038086
2017-01-25,49.538604736328125
2017-01-26,48.973636627197266
2017-01-27,47.806026458740234
2017-01-30,48.35216522216797
2017-01-31,48.47457504272461
2017-02-01,47.65536880493164
2017-02-02,47.7401123046875
2017-02-03,46.66666793823242
2017-02-06,46.47834396362305
2017-02-07,45.49905776977539
2017-02-08,46.22410583496094
2017-02-09,46.5819206237793
2017-02-10,47.38229751586914
2017-02-13,47.448211669921875
2017-02-14,47.90018844604492
2017-02-15,47.570621490478516
2017-02-16,47.429378509521484
2017-02-17,49.60451889038086
2017-02-21,49.35969924926758
2017-02-22,50.37664794921875
2017-02-23,49.48210906982422
2017-02-24,49.96233367919922
2017-02-27,49.97175216674805
2017-02-28,49.38794708251953
2017-03-01,49.74576187133789
2017-03-02,50.225990295410156
2017-03-03,49.519775390625
2017-03-06,49.915252685546875
2017-03-07,49.54802322387695
2017-03-08,49.7269287109375
2017-03-09,49.58568572998047
2017-03-10,49.83992385864258
2017-03-13,50.0
2017-03-14,50.150657653808594
2017-03-15,50.73446273803711
2017-03-16,50.98870086669922
2017-03-17,50.800376892089844
2017-03-20,50.72504806518555
2017-03-21,49.952919006347656
2017-03-22,49.99058532714844
2017-03-23,50.72504806518555
2017-03-24,50.903953552246094
2017-03-27,51.49717330932617
2017-03-28,52.090396881103516
2017-03-29,52.91902160644531
2017-03-30,50.96986770629883
2017-03-31,51.76082992553711
2017-04-03,51.45009231567383
2017-04-04,50.790958404541016
2017-04-05,50.69679641723633
2017-04-06,51.026363372802734
2017-04-07,51.03578186035156
2017-04-10,51.506591796875
2017-04-11,51.84557342529297
2017-04-12,51.82674026489258
2017-04-13,51.60075378417969
2017-04-17,51.82674026489258
2017-04-18,51.939735412597656
2017-04-19,52.27872085571289
2017-04-20,53.1450080871582
2017-04-21,52.589454650878906
2017-04-24,52.65536880493164
2017-04-25,52.83427429199219
2017-04-26,53.52165603637695
2017-04-27,54.472694396972656
2017-04-28,51.440677642822266
2017-05-01,49.830509185791016
2017-05-02,50.3484001159668
2017-05-03,50.3484001159668
2017-05-04,50.86629104614258
2017-05-05,51.29001998901367
2017-05-08,51.75141143798828
2017-05-09,52.3352165222168
2017-05-10,52.325801849365234
2017-05-11,51.676082611083984
2017-05-12,50.84745788574219
2017-05-15,50.64971923828125
2017-05-16,49.331451416015625
2017-05-17,48.60640335083008
2017-05-18,48.73823165893555
2017-05-19,49.34086608886719
2017-05-22,49.76459503173828
2017-05-23,49.89642333984375
2017-05-24,49.76459503173828
2017-05-25,50.084747314453125
2017-05-26,50.57438659667969
2017-05-30,50.64030075073242
2017-05-31,50.65913391113281
2017-06-01,50.51789093017578
2017-06-02,51.167606353759766
2017-06-05,51.12994384765625
2017-06-06,50.583805084228516
2017-06-07,50.51789093017578
2017-06-08,50.47080993652344
2017-06-09,52.09981155395508
2017-06-12,52.61770248413086
2017-06-13,52.74953079223633
2017-06-14,53.220340728759766
2017-06-15,52.824859619140625
2017-06-16,53.04143142700195
2017-06-19,53.51224136352539
2017-06-20,51.68549728393555
2017-06-21,51.99623489379883
2017-06-22,52.56120681762695
2017-06-23,53.13559341430664
2017-06-26,53.78531265258789
2017-06-27,53.53107452392578
2017-06-28,53.700565338134766
2017-06-29,53.60640335083008
2017-06-30,54.23728942871094
2017-07-03,54.3220329284668
2017-07-05,53.98305130004883
2017-07-06,52.85310745239258
2017-07-07,53.38983154296875
2017-07-10,53.22975540161133
2017-07-11,52.467044830322266
2017-07-12,52.64595031738281
2017-07-13,52.74953079223633
2017-07-14,52.74953079223633
2017-07-17,52.91902160644531
2017-07-18,52.6647834777832
2017-07-19,53.24858856201172
2017-07-20,54.34086608886719
2017-07-21,55.225990295410156
2017-07-24,55.442562103271484
2017-07-25,57.48587417602539
2017-07-26,57.316383361816406
2017-07-27,57.2598876953125
2017-07-28,58.23917007446289
2017-07-31,58.559322357177734
2017-08-01,58.87005615234375
2017-08-02,59.08662796020508
2017-08-03,59.538604736328125
2017-08-04,59.519775390625
2017-08-07,59.26553726196289
2017-08-08,58.954803466796875
2017-08-09,58.65348434448242
2017-08-10,57.6647834777832
2017-08-11,57.98493576049805
2017-08-14,59.792842864990234
2017-08-15,60.169490814208984
2017-08-16,60.169490814208984
2017-08-17,59.40678024291992
2017-08-18,59.1148796081543
2017-08-21,59.27495193481445
2017-08-22,59.416194915771484
2017-08-23,58.94538497924805
2017-08-24,59.26553726196289
2017-08-25,59.71751403808594
2017-08-28,59.52919006347656
2017-08-29,59.37853240966797
2017-08-30,58.88888931274414
2017-08-31,59.199623107910156
2017-09-01,59.86817169189453
2017-09-05,60.21657180786133
2017-09-06,59.670433044433594
2017-09-07,59.21845626831055
2017-09-08,58.832393646240234
2017-09-11,59.66101837158203
2017-09-12,59.416194915771484
2017-09-13,59.397361755371094
2017-09-14,58.700565338134766
2017-09-15,58.78531265258789
2017-09-18,58.53107452392578
2017-09-19,58.52165603637695
2017-09-20,58.50282669067383
2017-09-21,58.23917007446289
2017-09-22,58.5687370300293
2017-09-25,58.0885124206543
2017-09-26,59.12429428100586
2017-09-27,59.36911392211914
2017-09-28,59.792842864990234
2017-09-29,59.85875701904297
2017-10-02,59.99058532714844
2017-10-03,60.33898162841797
2017-10-04,61.12052536010742
2017-10-05,60.95103454589844
2017-10-06,61.817325592041016
2017-10-09,60.64971923828125
2017-10-10,60.74387741088867
2017-10-11,60.59321975708008
2017-10-12,60.6779670715332
2017-10-13,60.150657653808594
2017-10-16,60.3484001159668
2017-10-17,60.819210052490234
2017-10-18,61.27118682861328
2017-10-19,61.53483963012695
2017-10-20,62.50470733642578
2017-10-23,65.86628723144531
2017-10-24,67.07156372070312
2017-10-25,67.09039306640625
2017-10-26,66.3841781616211
2017-10-27,66.76082611083984
2017-10-30,65.82862854003906
2017-10-31,65.58380126953125
2017-11-01,66.05461120605469
2017-11-02,65.82862854003906
2017-11-03,65.41431427001953
2017-11-06,65.03766632080078
2017-11-07,64.6704330444336
2017-11-08,65.43314361572266
2017-11-09,65.31073760986328
2017-11-10,65.56497192382812
2017-11-13,65.6026382446289
2017-11-14,65.83804321289062
2017-11-15,65.56497192382812
2017-11-16,65.98870086669922
2017-11-17,66.67608642578125
2017-11-20,67.74952697753906
2017-11-21,68.35216522216797
2017-11-22,69.06779479980469
2017-11-24,69.5762710571289
2017-11-27,69.15254211425781
2017-11-28,69.69868469238281
2017-11-29,69.80226135253906
2017-11-30,68.7005615234375
2017-12-01,67.59886932373047
2017-12-04,67.06214904785156
2017-12-05,66.28060150146484
2017-12-06,67.49529266357422
2017-12-07,67.71186065673828
2017-12-08,69.06779479980469
2017-12-11,68.36157989501953
2017-12-12,68.29566955566406
2017-12-13,68.79472351074219
2017-12-14,69.06779479980469
2017-12-15,70.06591033935547
2017-12-18,69.81167602539062
2017-12-19,69.53860473632812
2017-12-20,70.0564956665039
2017-12-21,69.89642333984375
2017-12-22,69.55744171142578
2017-12-26,70.25423431396484
2017-12-27,70.16949462890625
2017-12-28,69.95291900634766
2017-12-29,69.67984771728516
2018-01-02,70.07533264160156
2018-01-03,69.47269439697266
2018-01-04,71.05461120605469
2018-01-05,71.28060150146484
2018-01-08,72.84368896484375
2018-01-09,71.68550109863281
2018-01-10,71.67608642578125
2018-01-11,72.6836166381836
2018-01-12,73.25800323486328
2018-01-16,72.2033920288086
2018-01-17,73.57815551757812
2018-01-18,73.85122680664062
2018-01-19,75.13182830810547
2018-01-22,75.72504425048828
2018-01-23,76.14877319335938
2018-01-24,76.24293518066406
2018-01-25,76.21469116210938
2018-01-26,76.80790710449219
2018-01-29,77.73069763183594
2018-01-30,77.18455505371094
2018-01-31,76.40301513671875
2018-02-01,75.91336822509766
2018-02-02,75.22599029541016
2018-02-05,74.03955078125
2018-02-06,74.7269287109375
2018-02-07,75.77212524414062
2018-02-08,74.15254211425781
2018-02-09,74.68926239013672
2018-02-12,75.98870086669922
2018-02-13,77.3163833618164
2018-02-14,78.80414581298828
2018-02-15,79.03955078125
2018-02-16,70.28248596191406
2018-02-20,69.27495574951172
2018-02-21,70.1506576538086
2018-02-22,70.81920623779297
2018-02-23,71.32768249511719
2018-02-26,71.61016845703125
2018-02-27,70.52730560302734
2018-02-28,70.2165756225586
2018-03-01,69.3973617553711
2018-03-02,69.22787475585938
2018-03-05,69.27495574951172
2018-03-06,69.14312744140625
2018-03-07,69.20903778076172
2018-03-08,68.5499038696289
2018-03-09,69.29378509521484
2018-03-12,68.93596649169922
2018-03-13,69.18079376220703
2018-03-14,70.38606262207031
2018-03-15,70.35781860351562
2018-03-16,71.05461120605469
2018-03-19,69.80226135253906
2018-03-20,70.58380126953125
2018-03-21,70.26365661621094
2018-03-22,68.1638412475586
2018-03-23,68.18267059326172
2018-03-26,70.2730712890625
2018-03-27,69.42561340332031
2018-03-28,69.3691177368164
2018-03-29,69.7928466796875
2018-04-02,68.85122680664062
2018-04-03,69.93408966064453
2018-04-04,71.74199676513672
2018-04-05,72.96610260009766
2018-04-06,71.85498809814453
2018-04-09,71.67608642578125
2018-04-10,73.3709945678711
2018-04-11,73.01318359375
2018-04-12,73.17325592041016
2018-04-13,72.71186065673828
2018-04-16,73.3709945678711
2018-04-17,74.04896545410156
2018-04-18,73.48399353027344
2018-04-19,73.23917388916016
2018-04-20,72.97551727294922
2018-04-23,73.54048919677734
2018-04-24,73.46515655517578
2018-04-25,74.04896545410156
2018-04-26,75.16949462890625
2018-04-27,76.0828628540039
2018-04-30,76.14877319335938
2018-05-01,75.7532958984375
2018-05-02,75.01882934570312
2018-05-03,73.87947082519531
2018-05-04,71.81732940673828
2018-05-07,72.00565338134766
2018-05-08,72.76836395263672
2018-05-09,73.56874084472656
2018-05-10,73.41807556152344
2018-05-11,73.38983154296875
2018-05-14,73.05084991455078
2018-05-15,73.99246978759766
2018-05-16,74.93408966064453
2018-05-17,75.29190063476562
2018-05-18,75.39547729492188
2018-05-21,76.19585418701172
2018-05-22,75.73446655273438
2018-05-23,76.53484344482422
2018-05-24,77.4105453491211
2018-05-25,76.94915008544922
2018-05-29,76.57250213623047
2018-05-30,76.97740173339844
2018-05-31,76.42184448242188
2018-06-01,76.58192443847656
2018-06-04,78.11676025390625
2018-06-05,78.39924621582031
2018-06-06,79.21845245361328
2018-06-07,78.62523651123047
2018-06-08,78.78530883789062
2018-06-11,78.44632720947266
2018-06-12,79.53860473632812
2018-06-13,78.77589416503906
2018-06-14,79.1242904663086
2018-06-15,79.453857421875
2018-06-18,79.48210906982422
2018-06-19,78.57815551757812
2018-06-20,78.33333587646484
2018-06-21,78.09793090820312
2018-06-22,76.81732940673828
2018-06-25,76.46892547607422
2018-06-26,77.22222137451172
2018-06-27,76.44068145751953
2018-06-28,76.82674407958984
2018-06-29,76.76082611083984
2018-07-02,76.48776245117188
2018-07-03,76.73258209228516
2018-07-05,76.53484344482422
2018-07-06,76.75141143798828
2018-07-09,77.54237365722656
2018-07-10,78.24858856201172
2018-07-11,78.45574188232422
2018-07-12,78.81356048583984
2018-07-13,79.88700866699219
2018-07-16,83.6158218383789
2018-07-17,83.3427505493164
2018-07-18,83.0696792602539
2018-07-19,84.0301284790039
2018-07-20,87.51412200927734
2018-07-23,86.88323974609375
2018-07-24,86.13935852050781
2018-07-25,87.00565338134766
2018-07-26,88.32391357421875
2018-07-27,86.60075378417969
2018-07-30,86.25235748291016
2018-07-31,86.69491577148438
2018-08-01,85.9698715209961
2018-08-02,86.7231674194336
2018-08-03,87.0433120727539
2018-08-06,88.23917388916016
2018-08-07,88.41807556152344
2018-08-08,89.08663177490234
2018-08-09,89.97174835205078
2018-08-10,90.66854858398438
2018-08-13,87.40113067626953
2018-08-14,88.50282287597656
2018-08-15,86.93973541259766
2018-08-16,85.8097915649414
2018-08-17,86.28060150146484
2018-08-20,87.43879699707031
2018-08-21,86.93973541259766
2018-08-22,86.34651947021484
2018-08-23,85.98870086669922
2018-08-24,86.41242980957031
2018-08-27,87.15631103515625
2018-08-28,88.12617492675781
2018-08-29,87.81544494628906
2018-08-30,85.89453887939453
2018-08-31,86.75141143798828
2018-09-04,86.51600646972656
2018-09-05,85.77212524414062
2018-09-06,85.96044921875
2018-09-07,84.22787475585938
2018-09-10,84.82109069824219
2018-09-11,84.74576568603516
2018-09-12,84.41619873046875
2018-09-13,85.88512420654297
2018-09-14,85.84745788574219
2018-09-17,85.82862854003906
2018-09-18,86.94915008544922
2018-09-19,86.36534881591797
2018-09-20,86.49717712402344
2018-09-21,86.85498809814453
2018-09-24,85.91336822509766
2018-09-25,85.65913391113281
2018-09-26,87.17514038085938
2018-09-27,87.6836166381836
2018-09-28,87.99434661865234
2018-10-01,87.96610260009766
2018-10-02,87.62712097167969
2018-10-03,88.32391357421875
2018-10-04,86.11111450195312
2018-10-05,86.12994384765625
2018-10-08,86.99623107910156
2018-10-09,87.17514038085938
2018-10-10,81.20527648925781
2018-10-11,80.480224609375
2018-10-12,82.32579803466797
2018-10-15,82.49529266357422
2018-10-16,84.41619873046875
2018-10-17,84.06779479980469
2018-10-18,82.00565338134766
2018-10-19,73.2203369140625
2018-10-22,73.0696792602539
2018-10-23,73.17325592041016
2018-10-24,72.69303131103516
2018-10-25,74.74576568603516
2018-10-26,74.67984771728516
2018-10-29,76.34651947021484
2018-10-30,77.65536499023438
2018-10-31,78.04142761230469
2018-11-01,80.1506576538086
2018-11-02,80.40489959716797
2018-11-05,81.41242980957031
2018-11-06,80.47080993652344
2018-11-07,81.15819549560547
2018-11-08,81.55367279052734
2018-11-09,79.2467041015625
2018-11-12,78.71939849853516
2018-11-13,78.63465118408203
2018-11-14,78.96421813964844
2018-11-15,79.16195678710938
2018-11-16,77.48587799072266
2018-11-19,75.33898162841797
2018-11-20,73.90772247314453
2018-11-21,74.86817169189453
2018-11-23,74.35969543457031
2018-11-26,75.81920623779297
2018-11-27,74.40677642822266
2018-11-28,75.4237289428711
2018-11-29,74.82109069824219
2018-11-30,76.54425811767578
2018-12-03,78.18267059326172
2018-12-04,75.64971923828125
2018-12-06,75.28248596191406
2018-12-07,71.5630874633789
2018-12-10,71.87382507324219
2018-12-11,71.70433044433594
2018-12-12,72.17514038085938
2018-12-13,71.77024841308594
2018-12-14,70.76271057128906
2018-12-17,68.78530883789062
2018-12-18,69.47269439697266
2018-12-19,67.64595031738281
2018-12-20,65.96044921875
2018-12-21,65.79096221923828
2018-12-24,63.38983154296875
2018-12-26,65.67796325683594
2018-12-27,66.30885314941406
2018-12-28,66.4500961303711
2018-12-31,67.17514038085938
2019-01-02,67.18455505371094
2019-01-03,65.2071533203125
2019-01-04,67.44821166992188
2019-01-07,68.71939849853516
2019-01-08,70.25423431396484
2019-01-09,70.40489959716797
2019-01-10,69.34086608886719
2019-01-11,67.28813934326172
2019-01-14,67.44821166992188
2019-01-15,67.85310363769531
2019-01-16,67.72128295898438
2019-01-17,68.98304748535156
2019-01-18,77.532958984375
2019-01-22,76.99623107910156
2019-01-23,78.05084991455078
2019-01-24,78.47457885742188
2019-01-25,78.62523651123047
2019-01-28,78.81356048583984
2019-01-29,79.17137145996094
2019-01-30,79.6704330444336
2019-01-31,79.25611877441406
2019-02-01,79.31261444091797
2019-02-04,80.09416198730469
2019-02-05,80.73446655273438
2019-02-06,81.42184448242188
2019-02-07,81.01695251464844
2019-02-08,80.77212524414062
2019-02-11,80.49906158447266
2019-02-12,81.58192443847656
2019-02-13,81.43125915527344
2019-02-14,80.95103454589844
2019-02-15,81.82674407958984
2019-02-19,81.66666412353516
2019-02-20,81.32768249511719
2019-02-21,80.79096221923828
2019-02-22,81.4500961303711
2019-02-25,81.89265441894531
2019-02-26,82.23163604736328
2019-02-27,82.60828399658203
2019-02-28,82.2598876953125
2019-03-01,82.18455505371094
2019-03-04,80.83804321289062
2019-03-05,80.51789093017578
2019-03-06,80.41431427001953
2019-03-07,80.03766632080078
2019-03-08,79.29378509521484
2019-03-11,80.1506576538086
2019-03-12,79.83050537109375
2019-03-13,80.08474731445312
2019-03-14,79.98117065429688
2019-03-15,79.83050537109375
