Date,FTI
2022-02-18,6.34526252746582
2022-02-22,6.335455894470215
2022-02-23,6.237383842468262
2022-02-24,6.531599998474121
2022-02-25,6.668901443481445
2022-02-28,6.717936038970947
2022-03-01,6.364876747131348
2022-03-02,6.953309535980225
2022-03-03,7.070996284484863
2022-03-04,7.306369304656982
2022-03-07,7.5123209953308105
2022-03-08,7.728079795837402
2022-03-09,7.316176891326904
2022-03-10,7.639814376831055
2022-03-11,7.325983047485352
2022-03-14,7.257333755493164
2022-03-15,6.943501949310303
2022-03-16,6.8846588134765625
2022-03-17,7.247525691986084
2022-03-18,7.1592607498168945
2022-03-21,7.502513885498047
2022-03-22,7.492705821990967
2022-03-23,7.345598220825195
2022-03-24,7.502513885498047
2022-03-25,7.718271732330322
2022-03-28,7.698657989501953
2022-03-29,7.74769401550293
2022-03-30,7.6005859375
2022-03-31,7.6005859375
2022-04-01,7.698657989501953
2022-04-04,7.561357021331787
2022-04-05,7.424055576324463
2022-04-06,7.394635200500488
2022-04-07,7.384827136993408
2022-04-08,7.7084641456604
2022-04-11,7.561357021331787
2022-04-12,7.80653715133667
2022-04-13,7.73788595199585
2022-04-14,7.845766067504883
2022-04-18,8.561691284179688
2022-04-19,8.581304550170898
2022-04-20,8.708802223205566
2022-04-21,8.15959644317627
2022-04-22,8.03210163116455
2022-04-25,7.580971717834473
2022-04-26,7.414249420166016
2022-04-27,7.443670272827148
2022-04-28,7.404440879821777
2022-04-29,6.786587238311768
2022-05-02,6.91408109664917
2022-05-03,7.198490619659424
2022-05-04,7.7084641456604
2022-05-05,7.453476905822754
2022-05-06,7.620198726654053
2022-05-09,6.717936038970947
2022-05-10,6.766972541809082
2022-05-11,6.776780605316162
2022-05-12,6.8552374839782715
2022-05-13,7.227911472320557
2022-05-16,7.453476905822754
2022-05-17,7.698657989501953
2022-05-18,7.355404853820801
2022-05-19,7.53193473815918
2022-05-20,7.433863162994385
2022-05-23,7.835958480834961
2022-05-24,7.86538028717041
2022-05-25,8.090947151184082
2022-05-26,8.473428726196289
2022-05-27,8.394969940185547
2022-05-31,8.081137657165527
2022-06-01,8.326319694519043
2022-06-02,7.983066082000732
2022-06-03,7.9928741455078125
2022-06-06,8.100752830505371
2022-06-07,8.277281761169434
2022-06-08,8.179210662841797
2022-06-09,7.963450908660889
2022-06-10,7.65942907333374
2022-06-13,7.129839897155762
2022-06-14,6.9336957931518555
2022-06-15,6.91408109664917
2022-06-16,6.766972541809082
2022-06-17,6.462949752807617
2022-06-21,6.845430850982666
2022-06-22,6.55121374130249
2022-06-23,6.2962260246276855
2022-06-24,6.198154926300049
2022-06-27,6.521792888641357
2022-06-28,6.776780605316162
2022-06-29,6.865045070648193
2022-06-30,6.600249290466309
2022-07-01,6.511985778808594
2022-07-05,6.02162504196167
2022-07-06,5.952975273132324
2022-07-07,6.17854118347168
2022-07-08,6.237383842468262
2022-07-11,6.051046848297119
2022-07-12,5.7764434814453125
2022-07-13,5.707794666290283
2022-07-14,5.511650085449219
2022-07-15,5.8254804611206055
2022-07-18,6.011817932128906
2022-07-19,6.306034088134766
2022-07-20,6.207961559295654
2022-07-21,6.002010822296143
2022-07-22,6.1000823974609375
2022-07-25,6.355070114135742
2022-07-26,6.247190475463867
2022-07-27,6.531599998474121
2022-07-28,7.188681602478027
2022-07-29,7.934029579162598
2022-08-01,7.943838119506836
2022-08-02,8.090947151184082
2022-08-03,8.041910171508789
2022-08-04,7.816343784332275
2022-08-05,8.149789810180664
2022-08-08,8.13017463684082
2022-08-09,8.179210662841797
2022-08-10,8.345932960510254
2022-08-11,8.591113090515137
2022-08-12,8.90494441986084
2022-08-15,8.522461891174316
2022-08-16,8.257667541503906
2022-08-17,8.218440055847168
2022-08-18,8.345932960510254
2022-08-19,8.306703567504883
2022-08-22,8.090947151184082
2022-08-23,8.385161399841309
2022-08-24,8.502846717834473
2022-08-25,8.551885604858398
2022-08-26,8.414584159851074
2022-08-29,8.493040084838867
2022-08-30,8.169404983520508
2022-08-31,8.022295951843262
2022-09-01,7.875186920166016
2022-09-02,8.169404983520508
2022-09-06,8.228248596191406
2022-09-07,8.326319694519043
2022-09-08,8.453812599182129
2022-09-09,8.865713119506836
2022-09-12,8.895136833190918
2022-09-13,8.649957656860352
2022-09-14,9.052051544189453
2022-09-15,9.101085662841797
2022-09-16,8.865713119506836
2022-09-19,9.140317916870117
2022-09-20,8.983400344848633
2022-09-21,8.865713119506836
2022-09-22,8.787257194519043
2022-09-23,8.189017295837402
2022-09-26,7.904609680175781
2022-09-27,8.267477035522461
2022-09-28,8.316510200500488
2022-09-29,8.267477035522461
2022-09-30,8.296896934509277
2022-10-03,8.75783634185791
2022-10-04,8.914751052856445
2022-10-05,9.081475257873535
2022-10-06,9.48356819152832
2022-10-07,9.238390922546387
2022-10-10,9.022629737854004
2022-10-11,9.150125503540039
2022-10-12,9.071666717529297
2022-10-13,9.699329376220703
2022-10-14,9.179545402526855
2022-10-17,9.277617454528809
2022-10-18,9.316847801208496
2022-10-19,9.738556861877441
2022-10-20,10.170072555541992
2022-10-21,10.591785430908203
2022-10-24,10.40544605255127
2022-10-25,10.47409725189209
2022-10-26,10.709468841552734
2022-10-27,10.209301948547363
2022-10-28,9.98373794555664
2022-10-31,10.385830879211426
2022-11-01,10.47409725189209
2022-11-02,10.30737590789795
2022-11-03,11.219444274902344
2022-11-04,11.435203552246094
