Date,WAB
2019-07-02,73.45999908447266
2019-07-03,73.52999877929688
2019-07-05,73.73999786376953
2019-07-08,73.86000061035156
2019-07-09,72.2699966430664
2019-07-10,69.94000244140625
2019-07-11,69.80000305175781
2019-07-12,72.04000091552734
2019-07-15,71.22000122070312
2019-07-16,72.5
2019-07-17,70.69000244140625
2019-07-18,69.54000091552734
2019-07-19,70.05999755859375
2019-07-22,70.44999694824219
2019-07-23,71.9800033569336
2019-07-24,73.0
2019-07-25,71.72000122070312
2019-07-26,71.83999633789062
2019-07-29,71.0999984741211
2019-07-30,77.81999969482422
2019-07-31,77.68000030517578
2019-08-01,75.95999908447266
2019-08-02,75.33999633789062
2019-08-05,72.5
2019-08-06,73.1500015258789
2019-08-07,75.30999755859375
2019-08-08,71.83000183105469
2019-08-09,68.7699966430664
2019-08-12,68.19000244140625
2019-08-13,67.08000183105469
2019-08-14,64.25
2019-08-15,62.310001373291016
2019-08-16,66.62000274658203
2019-08-19,68.0999984741211
2019-08-20,68.0
2019-08-21,68.80999755859375
2019-08-22,68.26000213623047
2019-08-23,66.05000305175781
2019-08-26,66.0199966430664
2019-08-27,65.94000244140625
2019-08-28,66.2300033569336
2019-08-29,67.55000305175781
2019-08-30,69.20999908447266
2019-09-03,65.80999755859375
2019-09-04,66.30000305175781
2019-09-05,67.98999786376953
2019-09-06,68.2699966430664
2019-09-09,70.37999725341797
2019-09-10,72.25
2019-09-11,74.45999908447266
2019-09-12,74.80000305175781
2019-09-13,75.18000030517578
2019-09-16,76.19000244140625
2019-09-17,75.7300033569336
2019-09-18,74.6500015258789
2019-09-19,73.76000213623047
2019-09-20,74.02999877929688
2019-09-23,73.8499984741211
2019-09-24,72.12000274658203
2019-09-25,73.0
2019-09-26,71.93000030517578
2019-09-27,72.0
2019-09-30,71.86000061035156
2019-10-01,68.37999725341797
2019-10-02,66.08000183105469
2019-10-03,66.08000183105469
2019-10-04,65.48999786376953
2019-10-07,65.02999877929688
2019-10-08,63.66999816894531
2019-10-09,63.59000015258789
2019-10-10,64.95999908447266
2019-10-11,66.61000061035156
2019-10-14,66.66000366210938
2019-10-15,67.77999877929688
2019-10-16,68.16999816894531
2019-10-17,69.68000030517578
2019-10-18,69.41999816894531
2019-10-21,69.2699966430664
2019-10-22,70.54000091552734
2019-10-23,70.5199966430664
2019-10-24,69.75
2019-10-25,70.5
2019-10-28,70.0
2019-10-29,69.98999786376953
2019-10-30,68.30000305175781
2019-10-31,69.37000274658203
2019-11-01,74.69000244140625
2019-11-04,77.37000274658203
2019-11-05,77.66999816894531
2019-11-06,77.91999816894531
2019-11-07,78.5999984741211
2019-11-08,78.8499984741211
2019-11-11,78.58999633789062
2019-11-12,78.44000244140625
2019-11-13,78.41000366210938
2019-11-14,78.54000091552734
2019-11-15,79.80999755859375
2019-11-18,78.87000274658203
2019-11-19,79.16999816894531
2019-11-20,78.95999908447266
2019-11-21,79.38999938964844
2019-11-22,79.83999633789062
2019-11-25,80.97000122070312
2019-11-26,80.11000061035156
2019-11-27,79.08999633789062
2019-11-29,78.56999969482422
2019-12-02,77.58999633789062
2019-12-03,76.38999938964844
2019-12-04,76.4800033569336
2019-12-05,76.5
2019-12-06,77.2300033569336
2019-12-09,75.01000213623047
2019-12-10,74.4800033569336
2019-12-11,74.9000015258789
2019-12-12,75.13999938964844
2019-12-13,75.16000366210938
2019-12-16,74.76000213623047
2019-12-17,74.41999816894531
2019-12-18,74.7699966430664
2019-12-19,76.0999984741211
2019-12-20,76.41000366210938
2019-12-23,77.86000061035156
2019-12-24,77.62999725341797
2019-12-26,78.18000030517578
2019-12-27,78.55000305175781
2019-12-30,77.5999984741211
2019-12-31,77.80000305175781
2020-01-02,80.94999694824219
2020-01-03,80.33000183105469
2020-01-06,80.0
2020-01-07,79.97000122070312
2020-01-08,78.5999984741211
2020-01-09,78.45999908447266
2020-01-10,77.69000244140625
2020-01-13,78.44000244140625
2020-01-14,78.52999877929688
2020-01-15,78.41000366210938
2020-01-16,79.83999633789062
2020-01-17,80.1500015258789
2020-01-21,79.12000274658203
2020-01-22,79.11000061035156
2020-01-23,79.9800033569336
2020-01-24,79.04000091552734
2020-01-27,76.11000061035156
2020-01-28,77.19999694824219
2020-01-29,77.30000305175781
2020-01-30,77.0
2020-01-31,73.86000061035156
2020-02-03,76.04000091552734
2020-02-04,79.08000183105469
2020-02-05,81.0
2020-02-06,80.16999816894531
2020-02-07,77.43000030517578
2020-02-10,77.55999755859375
2020-02-11,77.62000274658203
2020-02-12,78.77999877929688
2020-02-13,77.48999786376953
2020-02-14,77.05000305175781
2020-02-18,80.01000213623047
2020-02-19,78.63999938964844
2020-02-20,78.83999633789062
2020-02-21,78.5
2020-02-24,74.29000091552734
2020-02-25,72.54000091552734
2020-02-26,70.87999725341797
2020-02-27,68.69999694824219
2020-02-28,68.69999694824219
2020-03-02,68.37000274658203
2020-03-03,65.13999938964844
2020-03-04,65.4000015258789
2020-03-05,61.93000030517578
2020-03-06,61.52000045776367
2020-03-09,54.75
2020-03-10,59.970001220703125
2020-03-11,56.119998931884766
2020-03-12,53.27000045776367
2020-03-13,54.95000076293945
2020-03-16,48.08000183105469
2020-03-17,50.15999984741211
2020-03-18,41.02000045776367
2020-03-19,42.619998931884766
2020-03-20,40.75
2020-03-23,41.130001068115234
2020-03-24,45.95000076293945
2020-03-25,46.70000076293945
2020-03-26,50.5099983215332
2020-03-27,47.58000183105469
2020-03-30,49.220001220703125
2020-03-31,48.130001068115234
2020-04-01,46.119998931884766
2020-04-02,43.84000015258789
2020-04-03,44.060001373291016
2020-04-06,49.09000015258789
2020-04-07,49.93000030517578
2020-04-08,52.529998779296875
2020-04-09,55.2599983215332
2020-04-13,51.81999969482422
2020-04-14,52.439998626708984
2020-04-15,49.63999938964844
2020-04-16,47.52000045776367
2020-04-17,49.25
2020-04-20,48.95000076293945
2020-04-21,50.060001373291016
2020-04-22,51.0
2020-04-23,52.0099983215332
2020-04-24,53.439998626708984
2020-04-27,54.43000030517578
2020-04-28,56.31999969482422
2020-04-29,59.18000030517578
2020-04-30,56.41999816894531
2020-05-01,54.40999984741211
2020-05-04,52.650001525878906
2020-05-05,55.13999938964844
2020-05-06,53.0099983215332
2020-05-07,55.2599983215332
2020-05-08,57.31999969482422
2020-05-11,54.650001525878906
2020-05-12,52.59000015258789
2020-05-13,50.81999969482422
2020-05-14,52.13999938964844
2020-05-15,52.36000061035156
2020-05-18,56.63999938964844
2020-05-19,55.689998626708984
2020-05-20,57.83000183105469
2020-05-21,57.099998474121094
2020-05-22,56.79999923706055
2020-05-26,60.630001068115234
2020-05-27,63.959999084472656
2020-05-28,61.47999954223633
2020-05-29,61.06999969482422
2020-06-01,61.91999816894531
2020-06-02,63.58000183105469
2020-06-03,65.56999969482422
2020-06-04,67.37999725341797
2020-06-05,70.68000030517578
2020-06-08,72.05000305175781
2020-06-09,69.12000274658203
2020-06-10,65.20999908447266
2020-06-11,60.0
2020-06-12,60.88999938964844
2020-06-15,61.7599983215332
2020-06-16,62.880001068115234
2020-06-17,61.22999954223633
2020-06-18,61.150001525878906
2020-06-19,60.15999984741211
2020-06-22,60.7599983215332
2020-06-23,61.470001220703125
2020-06-24,58.29999923706055
2020-06-25,58.08000183105469
2020-06-26,55.849998474121094
2020-06-29,57.349998474121094
2020-06-30,57.56999969482422
2020-07-01,58.0
2020-07-02,58.68000030517578
2020-07-06,60.470001220703125
2020-07-07,57.7400016784668
2020-07-08,57.5
2020-07-09,56.599998474121094
2020-07-10,57.630001068115234
2020-07-13,58.43000030517578
2020-07-14,59.439998626708984
2020-07-15,61.65999984741211
2020-07-16,61.459999084472656
2020-07-17,60.790000915527344
2020-07-20,59.40999984741211
2020-07-21,60.79999923706055
2020-07-22,61.61000061035156
2020-07-23,61.75
2020-07-24,61.869998931884766
2020-07-27,62.0099983215332
2020-07-28,64.23999786376953
2020-07-29,65.27999877929688
2020-07-30,63.09000015258789
2020-07-31,62.189998626708984
2020-08-03,61.470001220703125
2020-08-04,61.70000076293945
2020-08-05,62.90999984741211
2020-08-06,64.56999969482422
2020-08-07,67.2300033569336
2020-08-10,70.25
2020-08-11,70.58000183105469
2020-08-12,69.93000030517578
2020-08-13,69.0
2020-08-14,69.5199966430664
2020-08-17,68.44000244140625
2020-08-18,66.58000183105469
2020-08-19,66.04000091552734
2020-08-20,65.31999969482422
2020-08-21,64.79000091552734
2020-08-24,65.91000366210938
2020-08-25,65.63999938964844
2020-08-26,66.76000213623047
2020-08-27,66.2300033569336
2020-08-28,67.08999633789062
2020-08-31,66.55000305175781
2020-09-01,68.91000366210938
2020-09-02,69.26000213623047
2020-09-03,67.95999908447266
2020-09-04,69.04000091552734
2020-09-08,67.63999938964844
2020-09-09,68.38999938964844
2020-09-10,67.27999877929688
2020-09-11,67.5
2020-09-14,68.0
2020-09-15,66.81999969482422
2020-09-16,67.98999786376953
2020-09-17,68.81999969482422
2020-09-18,67.81999969482422
2020-09-21,62.970001220703125
2020-09-22,62.189998626708984
2020-09-23,60.34000015258789
2020-09-24,60.369998931884766
2020-09-25,60.630001068115234
2020-09-28,62.959999084472656
2020-09-29,62.470001220703125
2020-09-30,61.880001068115234
2020-10-01,60.72999954223633
2020-10-02,62.720001220703125
2020-10-05,64.43000030517578
2020-10-06,63.72999954223633
2020-10-07,64.62000274658203
2020-10-08,64.83999633789062
2020-10-09,64.51000213623047
2020-10-12,62.959999084472656
2020-10-13,63.97999954223633
2020-10-14,64.26000213623047
2020-10-15,63.5099983215332
2020-10-16,63.33000183105469
2020-10-19,62.099998474121094
2020-10-20,63.15999984741211
2020-10-21,62.099998474121094
2020-10-22,62.41999816894531
2020-10-23,62.060001373291016
2020-10-26,60.27000045776367
2020-10-27,58.61000061035156
2020-10-28,56.16999816894531
2020-10-29,58.75
2020-10-30,59.29999923706055
2020-11-02,61.68000030517578
2020-11-03,65.62000274658203
2020-11-04,61.709999084472656
2020-11-05,62.400001525878906
2020-11-06,61.130001068115234
2020-11-09,68.61000061035156
2020-11-10,69.01000213623047
2020-11-11,68.11000061035156
2020-11-12,67.93000030517578
2020-11-13,69.58999633789062
2020-11-16,71.56999969482422
2020-11-17,71.38999938964844
2020-11-18,72.62999725341797
2020-11-19,72.3499984741211
2020-11-20,70.9800033569336
2020-11-23,73.55000305175781
2020-11-24,76.20999908447266
2020-11-25,74.08999633789062
2020-11-27,73.81999969482422
2020-11-30,73.30000305175781
2020-12-01,72.30000305175781
2020-12-02,72.58000183105469
2020-12-03,73.12999725341797
2020-12-04,75.52999877929688
2020-12-07,75.68000030517578
2020-12-08,76.51000213623047
2020-12-09,76.5
2020-12-10,75.4000015258789
2020-12-11,74.8499984741211
2020-12-14,73.26000213623047
2020-12-15,74.69000244140625
2020-12-16,73.6500015258789
2020-12-17,73.52999877929688
2020-12-18,73.44000244140625
2020-12-21,73.0
2020-12-22,72.20999908447266
2020-12-23,72.86000061035156
2020-12-24,73.30999755859375
2020-12-28,72.58999633789062
2020-12-29,72.16999816894531
2020-12-30,72.4000015258789
2020-12-31,73.19999694824219
2021-01-04,72.6500015258789
2021-01-05,73.55999755859375
2021-01-06,79.1500015258789
2021-01-07,81.94000244140625
2021-01-08,81.2300033569336
2021-01-11,81.66999816894531
2021-01-12,83.58000183105469
2021-01-13,82.69999694824219
2021-01-14,83.69999694824219
2021-01-15,81.9000015258789
2021-01-19,81.62999725341797
2021-01-20,81.27999877929688
2021-01-21,80.86000061035156
2021-01-22,80.47000122070312
2021-01-25,79.12999725341797
2021-01-26,76.80999755859375
2021-01-27,74.56999969482422
2021-01-28,74.86000061035156
2021-01-29,74.20999908447266
2021-02-01,76.2699966430664
2021-02-02,78.26000213623047
2021-02-03,79.06999969482422
2021-02-04,80.47000122070312
2021-02-05,80.58999633789062
2021-02-08,82.54000091552734
2021-02-09,81.98999786376953
2021-02-10,83.05000305175781
2021-02-11,81.04000091552734
2021-02-12,80.52999877929688
2021-02-16,80.41999816894531
2021-02-17,79.3499984741211
2021-02-18,72.05999755859375
2021-02-19,73.95999908447266
2021-02-22,74.12999725341797
2021-02-23,74.54000091552734
2021-02-24,74.73999786376953
2021-02-25,72.52999877929688
2021-02-26,72.43000030517578
2021-03-01,74.87000274658203
2021-03-02,74.7699966430664
2021-03-03,74.4000015258789
2021-03-04,72.45999908447266
2021-03-05,74.58000183105469
2021-03-08,74.37000274658203
2021-03-09,72.9800033569336
2021-03-10,76.25
2021-03-11,77.36000061035156
2021-03-12,78.08000183105469
2021-03-15,77.5999984741211
2021-03-16,76.43000030517578
2021-03-17,76.80000305175781
2021-03-18,76.18000030517578
2021-03-19,75.6500015258789
2021-03-22,74.47000122070312
2021-03-23,74.01000213623047
2021-03-24,76.04000091552734
2021-03-25,77.87000274658203
2021-03-26,78.5
2021-03-29,78.12999725341797
2021-03-30,79.72000122070312
2021-03-31,79.16000366210938
2021-04-01,78.98999786376953
2021-04-05,80.97000122070312
2021-04-06,79.38999938964844
2021-04-07,78.06999969482422
2021-04-08,77.63999938964844
2021-04-09,79.5199966430664
2021-04-12,80.80999755859375
2021-04-13,79.0999984741211
2021-04-14,80.83000183105469
2021-04-15,80.68000030517578
2021-04-16,80.61000061035156
2021-04-19,81.19999694824219
2021-04-20,80.61000061035156
2021-04-21,83.0
2021-04-22,83.73999786376953
2021-04-23,85.41000366210938
2021-04-26,84.47000122070312
2021-04-27,85.0
2021-04-28,85.55000305175781
2021-04-29,83.70999908447266
2021-04-30,82.06999969482422
2021-05-03,80.9800033569336
2021-05-04,81.30999755859375
2021-05-05,81.1500015258789
2021-05-06,81.63999938964844
2021-05-07,81.87000274658203
2021-05-10,80.86000061035156
2021-05-11,79.37000274658203
2021-05-12,77.72000122070312
2021-05-13,78.9000015258789
2021-05-14,80.52999877929688
2021-05-17,80.4000015258789
2021-05-18,79.11000061035156
2021-05-19,77.98999786376953
2021-05-20,78.30999755859375
2021-05-21,79.95999908447266
2021-05-24,80.9000015258789
2021-05-25,81.12000274658203
2021-05-26,81.41000366210938
2021-05-27,82.54000091552734
2021-05-28,82.76000213623047
2021-06-01,84.19000244140625
2021-06-02,83.94999694824219
2021-06-03,82.66999816894531
2021-06-04,82.81999969482422
2021-06-07,82.38999938964844
2021-06-08,82.41999816894531
2021-06-09,81.38999938964844
2021-06-10,81.2300033569336
2021-06-11,81.58999633789062
2021-06-14,80.62999725341797
2021-06-15,80.43000030517578
2021-06-16,80.01000213623047
2021-06-17,77.83000183105469
2021-06-18,77.62999725341797
2021-06-21,79.4800033569336
2021-06-22,80.91999816894531
2021-06-23,81.13999938964844
2021-06-24,83.47000122070312
2021-06-25,82.91000366210938
2021-06-28,82.08999633789062
2021-06-29,81.33999633789062
2021-06-30,82.30000305175781
2021-07-01,81.83000183105469
2021-07-02,81.55999755859375
2021-07-06,80.30000305175781
2021-07-07,81.18000030517578
2021-07-08,80.12999725341797
2021-07-09,82.8499984741211
2021-07-12,82.95999908447266
2021-07-13,82.83000183105469
2021-07-14,82.47000122070312
2021-07-15,82.36000061035156
2021-07-16,81.61000061035156
2021-07-19,78.13999938964844
2021-07-20,81.73999786376953
2021-07-21,82.63999938964844
2021-07-22,81.66000366210938
2021-07-23,81.80999755859375
2021-07-26,82.0999984741211
2021-07-27,82.01000213623047
2021-07-28,83.26000213623047
2021-07-29,85.01000213623047
2021-07-30,84.87000274658203
2021-08-02,83.58000183105469
2021-08-03,85.55000305175781
2021-08-04,84.83000183105469
2021-08-05,86.0999984741211
2021-08-06,86.12999725341797
2021-08-09,86.75
2021-08-10,87.73999786376953
2021-08-11,89.48999786376953
2021-08-12,89.0
2021-08-13,88.91000366210938
2021-08-16,88.94999694824219
2021-08-17,88.48999786376953
2021-08-18,87.93000030517578
2021-08-19,85.48999786376953
2021-08-20,85.73999786376953
2021-08-23,87.41999816894531
2021-08-24,87.13999938964844
2021-08-25,87.63999938964844
2021-08-26,88.0
2021-08-27,90.11000061035156
2021-08-30,89.62999725341797
2021-08-31,89.79000091552734
2021-09-01,88.69000244140625
2021-09-02,90.62000274658203
2021-09-03,90.2300033569336
2021-09-07,88.69000244140625
2021-09-08,89.13999938964844
2021-09-09,89.30000305175781
2021-09-10,89.38999938964844
2021-09-13,90.33000183105469
2021-09-14,89.4000015258789
2021-09-15,90.58999633789062
2021-09-16,88.62000274658203
2021-09-17,87.4800033569336
2021-09-20,86.36000061035156
2021-09-21,85.77999877929688
2021-09-22,86.86000061035156
2021-09-23,89.38999938964844
2021-09-24,89.41000366210938
2021-09-27,90.11000061035156
2021-09-28,88.48999786376953
2021-09-29,88.13999938964844
2021-09-30,86.20999908447266
2021-10-01,88.5999984741211
2021-10-04,88.9800033569336
2021-10-05,89.55000305175781
2021-10-06,88.81999969482422
2021-10-07,90.33000183105469
2021-10-08,89.66999816894531
2021-10-11,89.30000305175781
2021-10-12,89.9000015258789
2021-10-13,89.44999694824219
2021-10-14,91.08000183105469
2021-10-15,92.0
2021-10-18,91.18000030517578
2021-10-19,91.91000366210938
2021-10-20,93.3499984741211
2021-10-21,93.0
2021-10-22,92.4000015258789
2021-10-25,92.91000366210938
2021-10-26,91.68000030517578
2021-10-27,88.91000366210938
2021-10-28,90.87999725341797
2021-10-29,90.7300033569336
2021-11-01,90.5199966430664
2021-11-02,91.20999908447266
2021-11-03,92.58000183105469
2021-11-04,91.97000122070312
2021-11-05,94.20999908447266
2021-11-08,97.12000274658203
2021-11-09,96.5199966430664
2021-11-10,96.36000061035156
2021-11-11,97.05999755859375
2021-11-12,97.11000061035156
2021-11-15,95.91000366210938
2021-11-16,95.70999908447266
2021-11-17,95.16000366210938
2021-11-18,94.56999969482422
2021-11-19,95.36000061035156
2021-11-22,95.91999816894531
2021-11-23,96.05000305175781
2021-11-24,96.18000030517578
2021-11-26,93.0199966430664
2021-11-29,92.47000122070312
2021-11-30,88.7699966430664
2021-12-01,87.08000183105469
2021-12-02,90.48999786376953
2021-12-03,88.44999694824219
2021-12-06,89.68000030517578
2021-12-07,91.4800033569336
2021-12-08,91.3499984741211
2021-12-09,91.58000183105469
2021-12-10,90.94000244140625
2021-12-13,89.5199966430664
2021-12-14,88.79000091552734
2021-12-15,89.02999877929688
2021-12-16,89.41000366210938
2021-12-17,88.95999908447266
2021-12-20,86.80999755859375
2021-12-21,89.2300033569336
2021-12-22,89.7300033569336
2021-12-23,89.8499984741211
2021-12-27,91.0199966430664
2021-12-28,91.20999908447266
2021-12-29,91.94000244140625
2021-12-30,91.80999755859375
2021-12-31,92.11000061035156
2022-01-03,92.29000091552734
2022-01-04,97.69999694824219
2022-01-05,96.55000305175781
2022-01-06,96.44000244140625
2022-01-07,95.0999984741211
2022-01-10,94.41999816894531
2022-01-11,92.4000015258789
2022-01-12,91.87000274658203
2022-01-13,93.48999786376953
2022-01-14,95.69999694824219
2022-01-18,93.12999725341797
2022-01-19,91.91999816894531
2022-01-20,91.87999725341797
2022-01-21,90.33000183105469
2022-01-24,90.51000213623047
2022-01-25,89.16000366210938
2022-01-26,89.33999633789062
2022-01-27,87.30999755859375
2022-01-28,87.87999725341797
2022-01-31,88.9000015258789
2022-02-01,89.81999969482422
2022-02-02,90.72000122070312
2022-02-03,88.94000244140625
2022-02-04,87.94000244140625
2022-02-07,88.52999877929688
2022-02-08,90.33000183105469
2022-02-09,92.66000366210938
2022-02-10,89.87999725341797
2022-02-11,87.81999969482422
2022-02-14,87.4800033569336
2022-02-15,89.7300033569336
2022-02-16,95.51000213623047
2022-02-17,96.04000091552734
2022-02-18,96.86000061035156
2022-02-22,94.66999816894531
2022-02-23,91.43000030517578
2022-02-24,92.9800033569336
2022-02-25,94.37999725341797
2022-02-28,92.81999969482422
2022-03-01,88.79000091552734
2022-03-02,93.19000244140625
2022-03-03,93.05000305175781
2022-03-04,91.55999755859375
2022-03-07,89.91000366210938
2022-03-08,92.94000244140625
2022-03-09,92.91000366210938
2022-03-10,89.0
2022-03-11,89.04000091552734
2022-03-14,89.05999755859375
2022-03-15,89.63999938964844
2022-03-16,93.63999938964844
2022-03-17,94.22000122070312
2022-03-18,96.16000366210938
2022-03-21,96.54000091552734
2022-03-22,95.69000244140625
2022-03-23,95.69999694824219
2022-03-24,96.94999694824219
2022-03-25,97.12999725341797
2022-03-28,98.2699966430664
2022-03-29,99.58000183105469
2022-03-30,99.0999984741211
2022-03-31,96.16999816894531
2022-04-01,95.44000244140625
2022-04-04,93.66000366210938
2022-04-05,90.11000061035156
2022-04-06,90.94000244140625
2022-04-07,90.61000061035156
2022-04-08,89.30999755859375
2022-04-11,89.01000213623047
2022-04-12,88.55999755859375
2022-04-13,89.55999755859375
2022-04-14,89.16999816894531
2022-04-18,88.91999816894531
2022-04-19,90.94999694824219
2022-04-20,93.86000061035156
2022-04-21,92.5199966430664
2022-04-22,89.12999725341797
2022-04-25,89.25
2022-04-26,86.51000213623047
2022-04-27,90.02999877929688
2022-04-28,93.63999938964844
2022-04-29,89.91000366210938
2022-05-02,91.93000030517578
2022-05-03,92.11000061035156
2022-05-04,94.73999786376953
2022-05-05,91.66000366210938
2022-05-06,89.80000305175781
2022-05-09,86.87000274658203
2022-05-10,86.68000030517578
2022-05-11,84.23999786376953
2022-05-12,85.95999908447266
2022-05-13,86.79000091552734
2022-05-16,86.29000091552734
2022-05-17,89.37000274658203
2022-05-18,87.19000244140625
2022-05-19,87.05000305175781
2022-05-20,86.95999908447266
2022-05-23,87.6500015258789
2022-05-24,86.36000061035156
2022-05-25,88.1500015258789
2022-05-26,90.75
2022-05-27,94.93000030517578
2022-05-31,94.45999908447266
2022-06-01,93.20999908447266
2022-06-02,94.95999908447266
2022-06-03,94.66999816894531
2022-06-06,94.52999877929688
2022-06-07,94.83000183105469
2022-06-08,94.0
2022-06-09,92.81999969482422
2022-06-10,90.25
2022-06-13,85.80999755859375
2022-06-14,86.31999969482422
2022-06-15,88.0
2022-06-16,84.0999984741211
2022-06-17,83.27999877929688
2022-06-21,84.62000274658203
2022-06-22,83.73999786376953
2022-06-23,80.76000213623047
2022-06-24,85.05000305175781
2022-06-27,85.3499984741211
2022-06-28,83.66999816894531
2022-06-29,82.62999725341797
2022-06-30,82.08000183105469
2022-07-01,83.0999984741211
2022-07-05,82.19000244140625
2022-07-06,82.33999633789062
2022-07-07,83.76000213623047
2022-07-08,83.0199966430664
2022-07-11,82.31999969482422
2022-07-12,82.12999725341797
2022-07-13,80.77999877929688
2022-07-14,80.56999969482422
2022-07-15,83.16999816894531
2022-07-18,82.56999969482422
2022-07-19,86.2300033569336
2022-07-20,86.5
2022-07-21,86.31999969482422
2022-07-22,85.91000366210938
2022-07-25,86.9000015258789
2022-07-26,87.01000213623047
2022-07-27,91.8499984741211
2022-07-28,93.77999877929688
2022-07-29,93.47000122070312
2022-08-01,93.0199966430664
2022-08-02,91.2699966430664
2022-08-03,91.5
2022-08-04,92.23999786376953
2022-08-05,95.12000274658203
2022-08-08,92.83999633789062
2022-08-09,92.41000366210938
2022-08-10,94.4000015258789
2022-08-11,94.5
2022-08-12,96.23999786376953
2022-08-15,96.08999633789062
2022-08-16,96.33999633789062
2022-08-17,94.63999938964844
2022-08-18,94.81999969482422
2022-08-19,93.55999755859375
2022-08-22,91.36000061035156
2022-08-23,91.30000305175781
2022-08-24,91.87999725341797
2022-08-25,93.44999694824219
2022-08-26,90.44000244140625
2022-08-29,90.0999984741211
2022-08-30,89.05000305175781
2022-08-31,87.6500015258789
2022-09-01,86.87999725341797
2022-09-02,86.38999938964844
2022-09-06,87.31999969482422
2022-09-07,88.9000015258789
2022-09-08,89.79000091552734
2022-09-09,91.2300033569336
2022-09-12,93.79000091552734
2022-09-13,90.04000091552734
2022-09-14,89.2699966430664
2022-09-15,87.8499984741211
2022-09-16,85.94999694824219
2022-09-19,88.76000213623047
2022-09-20,86.91999816894531
2022-09-21,86.63999938964844
2022-09-22,84.44999694824219
2022-09-23,82.7300033569336
2022-09-26,81.20999908447266
2022-09-27,80.75
2022-09-28,83.08000183105469
2022-09-29,81.72000122070312
2022-09-30,81.3499984741211
2022-10-03,84.5199966430664
2022-10-04,88.11000061035156
