Date,TGNA
2017-01-09,11.215950012207031
2017-01-10,11.112528800964355
2017-01-11,11.252145767211914
2017-01-12,11.22629165649414
2017-01-13,11.174581527709961
2017-01-17,11.04013442993164
2017-01-18,10.99876594543457
2017-01-19,11.09184455871582
2017-01-20,11.09184455871582
2017-01-23,11.179750442504883
2017-01-24,11.324542999267578
2017-01-25,11.634801864624023
2017-01-26,11.645146369934082
2017-01-27,11.733049392700195
2017-01-30,11.75373649597168
2017-01-31,11.846816062927246
2017-02-01,12.069169044494629
2017-02-02,12.038142204284668
2017-02-03,12.131219863891602
2017-02-06,12.001944541931152
2017-02-07,11.98126220703125
2017-02-08,11.98126220703125
2017-02-09,12.126049041748047
2017-02-10,12.234637260437012
2017-02-13,12.317377090454102
2017-02-14,12.488019943237305
2017-02-15,12.581101417541504
2017-02-16,12.570755958557129
2017-02-17,12.60178279876709
2017-02-21,12.715546607971191
2017-02-22,12.77242660522461
2017-02-23,12.793110847473145
2017-02-24,12.824136734008789
2017-02-27,13.268843650817871
2017-02-28,13.253332138061523
2017-03-01,13.594619750976562
2017-03-02,13.444662094116211
2017-03-03,13.403292655944824
2017-03-06,13.439491271972656
2017-03-07,13.351581573486328
2017-03-08,13.465963363647461
2017-03-09,13.731125831604004
2017-03-10,13.637540817260742
2017-03-13,13.549153327941895
2017-03-14,13.523159980773926
2017-03-15,13.616744995117188
2017-03-16,13.538752555847168
2017-03-17,13.554351806640625
2017-03-20,13.45036792755127
2017-03-21,13.143613815307617
2017-03-22,13.195610046386719
2017-03-23,13.330785751342773
2017-03-24,13.273591995239258
2017-03-27,13.216403007507324
2017-03-28,13.315185546875
2017-03-29,13.335981369018555
2017-03-30,13.445167541503906
2017-03-31,13.320383071899414
2017-04-03,13.289189338684082
2017-04-04,13.315185546875
2017-04-05,13.206005096435547
2017-04-06,13.309988975524902
2017-04-07,13.148811340332031
2017-04-10,13.325586318969727
2017-04-11,13.330785751342773
2017-04-12,13.221602439880371
2017-04-13,13.107219696044922
2017-04-17,13.211201667785645
2017-04-18,13.237197875976562
2017-04-19,13.434768676757812
2017-04-20,13.575151443481445
2017-04-21,13.429574966430664
2017-04-24,13.294390678405762
2017-04-25,13.299592018127441
2017-04-26,13.413971900939941
2017-04-27,13.445167541503906
2017-04-28,13.247598648071289
2017-05-01,13.403573989868164
2017-05-02,13.112417221069336
2017-05-03,13.013630867004395
2017-05-04,12.998034477233887
2017-05-05,13.38797664642334
2017-05-08,13.408771514892578
2017-05-09,12.504109382629395
2017-05-10,12.119369506835938
2017-05-11,12.01538372039795
2017-05-12,11.781420707702637
2017-05-15,12.228551864624023
2017-05-16,11.443470001220703
2017-05-17,11.401878356933594
2017-05-18,11.59424877166748
2017-05-19,11.901001930236816
2017-05-22,11.958194732666016
2017-05-23,12.067376136779785
2017-05-24,12.192156791687012
2017-05-25,12.327337265014648
2017-05-26,12.514512062072754
2017-05-30,12.42612075805664
2017-05-31,12.342935562133789
2017-06-01,12.469990730285645
2017-06-02,11.925698280334473
2017-06-05,11.820089340209961
2017-06-06,11.608868598937988
2017-06-07,11.649686813354492
2017-06-08,11.592541694641113
2017-06-09,11.66601848602295
2017-06-12,11.853784561157227
2017-06-13,11.95174789428711
2017-06-14,11.95991325378418
2017-06-15,12.286463737487793
2017-06-16,12.39259147644043
2017-06-19,12.457902908325195
2017-06-20,11.80479907989502
2017-06-21,11.763982772827148
2017-06-22,11.796635627746582
2017-06-23,11.878273010253906
2017-06-26,12.090530395507812
2017-06-27,12.057875633239746
2017-06-28,11.976240158081055
2017-06-29,11.878273010253906
2017-06-30,11.763982772827148
2017-07-03,11.984403610229492
2017-07-05,11.821126937866211
2017-07-06,11.657852172851562
2017-07-07,11.747654914855957
2017-07-10,11.657852172851562
2017-07-11,11.81296443939209
2017-07-12,11.739492416381836
2017-07-13,11.861946105957031
2017-07-14,11.968077659606934
2017-07-17,11.845619201660156
2017-07-18,11.682345390319824
2017-07-19,11.829290390014648
2017-07-20,11.95991325378418
2017-07-21,12.008894920349121
2017-07-24,12.29462718963623
2017-07-25,12.482393264770508
2017-07-26,12.449738502502441
2017-07-27,12.523214340209961
2017-07-28,12.53137493133545
2017-07-31,12.106860160827637
2017-08-01,11.93542194366455
2017-08-02,11.429268836975098
2017-08-03,10.874130249023438
2017-08-04,10.914950370788574
2017-08-07,10.980257987976074
2017-08-08,10.808820724487305
2017-08-09,10.629219055175781
2017-08-10,10.539419174194336
2017-08-11,10.629219055175781
2017-08-14,10.604728698730469
2017-08-15,10.710855484008789
2017-08-16,10.661873817443848
2017-08-17,10.33532428741455
2017-08-18,10.172048568725586
2017-08-21,10.123065948486328
2017-08-22,10.310831069946289
2017-08-23,10.294504165649414
2017-08-24,10.318998336791992
2017-08-25,10.351651191711426
2017-08-28,10.25368881225586
2017-08-29,10.245522499084473
2017-08-30,10.531253814697266
2017-08-31,10.302669525146484
2017-09-01,10.457781791687012
2017-09-05,10.212865829467773
2017-09-06,10.33532428741455
2017-09-07,10.212186813354492
2017-09-08,9.982327461242676
2017-09-11,9.9412841796875
2017-09-12,10.130095481872559
2017-09-13,10.212186813354492
2017-09-14,9.892029762268066
2017-09-15,10.064421653747559
2017-09-18,10.04800033569336
2017-09-19,10.162932395935059
2017-09-20,10.507715225219727
2017-09-21,10.3353271484375
2017-09-22,10.499505996704102
2017-09-25,10.55697250366211
2017-09-26,10.62264633178711
2017-09-27,10.852500915527344
2017-09-28,11.033100128173828
2017-09-29,10.942801475524902
2017-10-02,10.844291687011719
2017-10-03,10.926383018493652
2017-10-04,11.016683578491211
2017-10-05,11.07414722442627
2017-10-06,11.000266075134277
2017-10-09,10.639062881469727
2017-10-10,10.647271156311035
2017-10-11,10.630849838256836
2017-10-12,10.26965045928955
2017-10-13,10.376372337341309
2017-10-16,10.392786979675293
2017-10-17,10.32711410522461
2017-10-18,10.499505996704102
2017-10-19,10.46667194366455
2017-10-20,10.62264633178711
2017-10-23,10.450250625610352
2017-10-24,10.458462715148926
2017-10-25,10.376372337341309
2017-10-26,10.458462715148926
2017-10-27,10.2860689163208
2017-10-30,10.171141624450684
2017-10-31,10.039793968200684
2017-11-01,10.154723167419434
2017-11-02,9.892029762268066
2017-11-03,9.67038345336914
2017-11-06,9.68680191040039
2017-11-07,9.703218460083008
2017-11-08,10.105469703674316
2017-11-09,10.392786979675293
2017-11-10,10.261441230773926
2017-11-13,10.162932395935059
2017-11-14,10.031587600708008
2017-11-15,10.015167236328125
2017-11-16,10.310696601867676
2017-11-17,10.680108070373535
2017-11-20,10.696525573730469
2017-11-21,10.696525573730469
2017-11-22,10.655481338500977
2017-11-24,10.680108070373535
2017-11-27,10.630849838256836
2017-11-28,10.811454772949219
2017-11-29,10.926383018493652
2017-11-30,10.901754379272461
2017-12-01,10.99205493927002
2017-12-04,11.443557739257812
2017-12-05,11.312211990356445
2017-12-06,11.180865287780762
2017-12-07,11.34589958190918
2017-12-08,11.246878623962402
2017-12-11,11.279886245727539
2017-12-12,11.048842430114746
2017-12-13,11.090097427368164
2017-12-14,11.040589332580566
2017-12-15,11.238624572753906
2017-12-18,11.626452445983887
2017-12-19,11.907002449035645
2017-12-20,11.849244117736816
2017-12-21,11.651203155517578
2017-12-22,11.708969116210938
2017-12-26,11.733720779418945
2017-12-27,11.642956733703613
2017-12-28,11.642956733703613
2017-12-29,11.61820125579834
2018-01-02,11.692464828491211
2018-01-03,11.717218399047852
2018-01-04,11.940011024475098
2018-01-05,11.989520072937012
2018-01-08,11.981267929077148
2018-01-09,11.931758880615234
2018-01-10,12.278326988220215
2018-01-11,12.459857940673828
2018-01-12,12.410346984863281
2018-01-16,12.501115798950195
2018-01-17,12.402099609375
2018-01-18,12.402099609375
2018-01-19,12.492863655090332
2018-01-22,12.57537841796875
2018-01-23,12.501115798950195
2018-01-24,12.451607704162598
2018-01-25,12.707403182983398
2018-01-26,12.864187240600586
2018-01-29,12.789921760559082
2018-01-30,12.66614818572998
2018-01-31,11.940011024475098
2018-02-01,11.758475303649902
2018-02-02,11.56043815612793
2018-02-05,11.139608383178711
2018-02-06,11.543935775756836
2018-02-07,11.34589958190918
2018-02-08,10.958073616027832
2018-02-09,11.007585525512695
2018-02-12,11.205622673034668
2018-02-13,11.354148864746094
2018-02-14,11.58519458770752
2018-02-15,11.510927200317383
2018-02-16,11.370652198791504
2018-02-20,11.527432441711426
2018-02-21,11.543935775756836
2018-02-22,11.213872909545898
2018-02-23,11.354148864746094
2018-02-26,11.494424819946289
2018-02-27,11.156113624572754
2018-02-28,10.611509323120117
2018-03-01,10.694025039672852
2018-03-02,11.123106956481934
2018-03-05,10.87555980682373
2018-03-06,10.702275276184082
2018-03-07,10.537249565124512
2018-03-08,10.661702156066895
2018-03-09,10.678295135498047
2018-03-12,10.719780921936035
2018-03-13,10.653402328491211
2018-03-14,10.545540809631348
2018-03-15,10.404491424560547
2018-03-16,10.421086311340332
2018-03-19,10.230255126953125
2018-03-20,9.831997871398926
2018-03-21,9.690948486328125
2018-03-22,9.483522415161133
2018-03-23,9.3507661819458
2018-03-26,9.442033767700195
2018-03-27,9.466926574707031
2018-03-28,9.425439834594727
2018-03-29,9.45033073425293
2018-04-02,9.052074432373047
2018-04-03,9.085261344909668
2018-04-04,9.010586738586426
2018-04-05,9.193124771118164
2018-04-06,9.093557357788086
2018-04-09,9.043776512145996
2018-04-10,8.794868469238281
2018-04-11,8.769974708557129
2018-04-12,8.894431114196777
2018-04-13,8.886133193969727
2018-04-16,9.085261344909668
2018-04-17,9.043776512145996
2018-04-18,9.068666458129883
2018-04-19,9.292688369750977
2018-04-20,8.819756507873535
2018-04-23,8.83635139465332
2018-04-24,8.894431114196777
2018-04-25,9.234609603881836
2018-04-26,9.093557357788086
2018-04-27,8.877836227416992
2018-04-30,8.769974708557129
2018-05-01,8.75338077545166
2018-05-02,8.670411109924316
2018-05-03,8.371716499328613
2018-05-04,8.612330436706543
2018-05-07,8.778271675109863
2018-05-08,8.745083808898926
2018-05-09,8.745083808898926
2018-05-10,8.769974708557129
2018-05-11,8.844648361206055
2018-05-14,8.83635139465332
2018-05-15,8.902726173400879
2018-05-16,9.035483360290527
2018-05-17,9.010586738586426
2018-05-18,9.15993595123291
2018-05-21,9.060371398925781
2018-05-22,9.052074432373047
2018-05-23,8.80316162109375
2018-05-24,8.786569595336914
2018-05-25,8.828054428100586
2018-05-29,8.736786842346191
2018-05-30,8.75338077545166
2018-05-31,8.604036331176758
2018-06-01,8.438091278076172
2018-06-04,8.521062850952148
2018-06-05,8.521062850952148
2018-06-06,8.720191955566406
2018-06-07,8.845483779907227
2018-06-08,9.020890235900879
2018-06-11,9.563812255859375
2018-06-12,9.254764556884766
2018-06-13,9.421819686889648
2018-06-14,9.505343437194824
2018-06-15,9.563812255859375
2018-06-18,9.613930702209473
2018-06-19,9.530403137207031
2018-06-20,10.08167839050293
2018-06-21,9.338290214538574
2018-06-22,9.388404846191406
2018-06-25,9.522049903869629
2018-06-26,9.664041519165039
2018-06-27,9.321585655212402
2018-06-28,9.221352577209473
2018-06-29,9.062653541564941
2018-07-02,9.054299354553223
2018-07-03,9.071002960205078
2018-07-05,9.496993064880371
2018-07-06,9.730865478515625
2018-07-09,9.948034286499023
2018-07-10,9.897921562194824
2018-07-11,10.206969261169434
2018-07-12,10.064973831176758
2018-07-13,9.981447219848633
2018-07-16,9.296526908874512
2018-07-17,9.137826919555664
2018-07-18,9.221352577209473
2018-07-19,9.079358100891113
2018-07-20,9.020890235900879
2018-07-23,9.037592887878418
2018-07-24,9.004183769226074
2018-07-25,9.329939842224121
2018-07-26,9.246411323547363
2018-07-27,9.012537956237793
2018-07-30,9.196296691894531
2018-07-31,9.21299934387207
2018-08-01,8.98747730255127
2018-08-02,8.8705415725708
2018-08-03,9.096065521240234
2018-08-06,9.304880142211914
2018-08-07,9.162884712219238
2018-08-08,9.112768173217773
2018-08-09,9.171235084533691
2018-08-10,8.954066276550293
2018-08-13,8.795365333557129
2018-08-14,8.945713996887207
2018-08-15,8.912304878234863
2018-08-16,9.037592887878418
2018-08-17,8.954066276550293
2018-08-20,9.112768173217773
2018-08-21,9.488636016845703
2018-08-22,9.672394752502441
2018-08-23,9.58887004852295
2018-08-24,9.789334297180176
2018-08-27,9.814391136169434
2018-08-28,9.780981063842773
2018-08-29,9.730865478515625
2018-08-30,9.689104080200195
2018-08-31,9.722516059875488
2018-09-04,9.630634307861328
2018-09-05,9.906270980834961
2018-09-06,9.671008110046387
2018-09-07,9.586984634399414
2018-09-10,9.528169631958008
2018-09-11,9.519771575927734
2018-09-12,9.645800590515137
2018-09-13,9.914674758911133
2018-09-14,9.981892585754395
2018-09-17,9.914674758911133
2018-09-18,9.965087890625
2018-09-19,10.023902893066406
2018-09-20,10.141536712646484
2018-09-21,9.956686019897461
2018-09-24,9.956686019897461
2018-09-25,10.116331100463867
2018-09-26,9.998698234558105
2018-09-27,10.023902893066406
2018-09-28,10.049111366271973
2018-10-01,9.906271934509277
2018-10-02,9.956686019897461
2018-10-03,10.049111366271973
2018-10-04,9.948284149169922
2018-10-05,9.872664451599121
2018-10-08,10.082723617553711
2018-10-09,9.965087890625
2018-10-10,9.612194061279297
2018-10-11,9.427342414855957
2018-10-12,9.427342414855957
2018-10-15,9.687812805175781
2018-10-16,10.007097244262695
2018-10-17,9.881065368652344
2018-10-18,9.948284149169922
2018-10-19,9.948284149169922
2018-10-22,10.07431697845459
2018-10-23,9.990294456481934
2018-10-24,9.217287063598633
2018-10-25,9.402135848999023
2018-10-26,9.217287063598633
2018-10-29,9.200482368469238
2018-10-30,9.603793144226074
2018-10-31,9.696215629577637
2018-11-01,10.284372329711914
2018-11-02,10.208752632141113
2018-11-05,10.23396110534668
2018-11-06,10.418810844421387
2018-11-07,10.528040885925293
2018-11-08,10.519637107849121
2018-11-09,10.452421188354492
2018-11-12,10.553245544433594
2018-11-13,10.788508415222168
2018-11-14,10.687684059143066
2018-11-15,10.670878410339355
2018-11-16,10.780109405517578
2018-11-19,10.60366153717041
2018-11-20,10.183547019958496
2018-11-21,10.486029624938965
2018-11-23,10.612060546875
2018-11-26,10.82211971282959
2018-11-27,11.006967544555664
2018-11-28,11.334656715393066
2018-11-29,11.368265151977539
2018-11-30,11.16661262512207
2018-12-03,11.099395751953125
2018-12-04,10.7633056640625
2018-12-06,10.974515914916992
2018-12-07,10.721059799194336
2018-12-10,10.721059799194336
2018-12-11,10.940718650817871
2018-12-12,11.050552368164062
2018-12-13,10.729508399963379
2018-12-14,10.535196304321289
2018-12-17,10.366228103637695
2018-12-18,10.214156150817871
2018-12-19,9.977599143981934
2018-12-20,9.403104782104492
2018-12-21,9.082064628601074
2018-12-24,8.870856285095215
2018-12-26,9.225688934326172
2018-12-27,9.039823532104492
2018-12-28,9.082064628601074
2018-12-31,9.183446884155273
2019-01-02,9.318622589111328
2019-01-03,9.234135627746582
2019-01-04,9.327070236206055
2019-01-07,9.284826278686523
2019-01-08,9.673457145690918
2019-01-09,9.715697288513184
2019-01-10,9.859321594238281
2019-01-11,9.833975791931152
2019-01-14,9.850872993469238
2019-01-15,9.749492645263672
2019-01-16,9.80018138885498
2019-01-17,9.859321594238281
2019-01-18,9.952253341674805
2019-01-22,9.681901931762695
2019-01-23,9.833975791931152
2019-01-24,9.893115997314453
2019-01-25,10.06208324432373
2019-01-28,10.045186996459961
2019-01-29,10.129672050476074
2019-01-30,9.859321594238281
2019-01-31,9.918460845947266
2019-02-01,9.52983283996582
2019-02-04,9.52983283996582
2019-02-05,9.741042137145996
2019-02-06,9.960702896118164
2019-02-07,9.766389846801758
2019-02-08,9.859321594238281
2019-02-11,10.002943992614746
2019-02-12,10.06208324432373
2019-02-13,10.214156150817871
2019-02-14,10.34088134765625
2019-02-15,10.366228103637695
2019-02-19,10.298638343811035
2019-02-20,10.467608451843262
2019-02-21,10.433815002441406
2019-02-22,10.518298149108887
2019-02-25,10.484503746032715
2019-02-26,10.577436447143555
2019-02-27,10.71261215209961
2019-02-28,11.12658405303955
2019-03-01,12.630406379699707
2019-03-04,12.284021377563477
2019-03-05,12.410748481750488
2019-03-06,12.461437225341797
2019-03-07,12.24921989440918
2019-03-08,12.096424102783203
2019-03-11,12.452949523925781
2019-03-12,12.716099739074707
2019-03-13,12.452949523925781
2019-03-14,12.232246398925781
