Date,NTAP
2016-04-21,18.76058578491211
2016-04-22,18.86174201965332
2016-04-25,19.079622268676758
2016-04-26,19.08740234375
2016-04-27,19.243026733398438
2016-04-28,18.91621971130371
2016-04-29,18.394866943359375
2016-05-02,18.13030242919922
2016-05-03,17.896867752075195
2016-05-04,17.81905746459961
2016-05-05,17.756811141967773
2016-05-06,18.01358413696289
2016-05-09,17.904645919799805
2016-05-10,18.26258659362793
2016-05-11,18.153650283813477
2016-05-12,17.88909149169922
2016-05-13,17.927993774414062
2016-05-16,18.200334548950195
2016-05-17,18.35596466064453
2016-05-18,18.542709350585938
2016-05-19,18.20812225341797
2016-05-20,18.846179962158203
2016-05-23,19.211902618408203
2016-05-24,19.616531372070312
2016-05-25,19.857746124267578
2016-05-26,19.375307083129883
2016-05-27,19.694337844848633
2016-05-31,19.865530014038086
2016-06-01,19.507591247558594
2016-06-02,19.445341110229492
2016-06-03,19.40642738342285
2016-06-06,19.460901260375977
2016-06-07,19.4842472076416
2016-06-08,19.562061309814453
2016-06-09,19.375307083129883
2016-06-10,19.056272506713867
2016-06-13,18.955116271972656
2016-06-14,18.838409423828125
2016-06-15,19.009592056274414
2016-06-16,19.040712356567383
2016-06-17,19.34417724609375
2016-06-20,19.694337844848633
2016-06-21,19.702119827270508
2016-06-22,19.600961685180664
2016-06-23,20.246807098388672
2016-06-24,19.235248565673828
2016-06-27,17.865745544433594
2016-06-28,18.03693389892578
2016-06-29,19.040712356567383
2016-06-30,19.13408851623535
2016-07-01,18.900659561157227
2016-07-05,18.270370483398438
2016-07-06,18.37152862548828
2016-07-07,18.62830924987793
2016-07-08,19.095184326171875
2016-07-11,19.001806259155273
2016-07-12,19.577613830566406
2016-07-13,19.84996223449707
2016-07-14,19.826440811157227
2016-07-15,19.81076431274414
2016-07-18,20.030275344848633
2016-07-19,20.022438049316406
2016-07-20,20.304662704467773
2016-07-21,20.375219345092773
2016-07-22,20.751522064208984
2016-07-25,20.6652889251709
2016-07-26,20.853437423706055
2016-07-27,20.680973052978516
2016-07-28,20.673124313354492
2016-07-29,20.657445907592773
2016-08-01,20.892637252807617
2016-08-02,20.422256469726562
2016-08-03,20.555532455444336
2016-08-04,20.735841751098633
2016-08-05,21.26110076904297
2016-08-08,21.519811630249023
2016-08-09,21.700119018554688
2016-08-10,21.653078079223633
2016-08-11,22.03722381591797
2016-08-12,22.30377197265625
2016-08-15,22.578161239624023
2016-08-16,22.695749282836914
2016-08-17,22.617359161376953
2016-08-18,26.560691833496094
2016-08-19,27.211387634277344
2016-08-22,27.211387634277344
2016-08-23,27.4309024810791
2016-08-24,27.29762077331543
2016-08-25,27.470088958740234
2016-08-26,27.4309024810791
2016-08-29,27.540651321411133
2016-08-30,27.368179321289062
2016-08-31,27.117305755615234
2016-09-01,27.38385772705078
2016-09-02,27.360340118408203
2016-09-06,27.493610382080078
2016-09-07,27.79935646057129
2016-09-08,27.485776901245117
2016-09-09,26.866445541381836
2016-09-12,27.540651321411133
2016-09-13,27.234905242919922
2016-09-14,27.109472274780273
2016-09-15,27.47793960571289
2016-09-16,27.289783477783203
2016-09-19,27.940475463867188
2016-09-20,27.423053741455078
2016-09-21,27.995338439941406
2016-09-22,28.19133949279785
2016-09-23,27.956140518188477
2016-09-26,27.57984733581543
2016-09-27,27.705284118652344
2016-09-28,27.556331634521484
2016-09-29,27.227067947387695
2016-09-30,28.08158302307129
2016-10-03,27.720964431762695
2016-10-04,27.321136474609375
2016-10-05,27.541852951049805
2016-10-06,27.423612594604492
2016-10-07,27.3920841217041
2016-10-10,27.34478759765625
2016-10-11,26.86394500732422
2016-10-12,26.690523147583008
2016-10-13,26.698415756225586
2016-10-14,26.430404663085938
2016-10-17,26.34368896484375
2016-10-18,26.525001525878906
2016-10-19,26.548643112182617
2016-10-20,26.698415756225586
2016-10-21,26.737823486328125
2016-10-24,26.832420349121094
2016-10-25,26.800884246826172
2016-10-26,26.800884246826172
2016-10-27,26.64323616027832
2016-10-28,26.61170196533203
2016-10-31,26.75358009338379
2016-11-01,26.083568572998047
2016-11-02,25.555435180664062
2016-11-03,25.579076766967773
2016-11-04,24.002561569213867
2016-11-07,25.311071395874023
2016-11-08,25.610618591308594
2016-11-09,26.162391662597656
2016-11-10,26.37522315979004
2016-11-11,26.690523147583008
2016-11-14,27.53396987915039
2016-11-15,27.48666763305664
2016-11-16,27.376314163208008
2016-11-17,29.086849212646484
2016-11-18,29.165674209594727
2016-11-21,29.260255813598633
2016-11-22,28.944961547851562
2016-11-23,28.653287887573242
2016-11-25,28.85825538635254
2016-11-28,28.716358184814453
2016-11-29,28.779422760009766
2016-11-30,28.81884002685547
2016-12-01,27.935989379882812
2016-12-02,28.34588050842285
2016-12-05,27.95174789428711
2016-12-06,28.3537654876709
2016-12-07,28.755773544311523
2016-12-08,28.6138916015625
2016-12-09,28.700592041015625
2016-12-12,28.25916290283203
2016-12-13,28.37741470336914
2016-12-14,28.527172088623047
2016-12-15,29.15778160095215
2016-12-16,28.732128143310547
2016-12-19,28.960721969604492
2016-12-20,29.031667709350586
2016-12-21,28.692718505859375
2016-12-22,28.550827026367188
2016-12-23,28.629657745361328
2016-12-27,28.85825538635254
2016-12-28,28.243404388427734
2016-12-29,28.125160217285156
2016-12-30,27.80197525024414
2017-01-03,28.0384578704834
2017-01-04,28.25242805480957
2017-01-05,28.022611618041992
2017-01-06,27.91958236694336
2017-01-09,27.91958236694336
2017-01-10,27.935434341430664
2017-01-11,28.25242805480957
2017-01-12,28.379230499267578
2017-01-13,28.474327087402344
2017-01-17,28.181102752685547
2017-01-18,28.521886825561523
2017-01-19,28.39508056640625
2017-01-20,28.823030471801758
2017-01-23,28.664525985717773
2017-01-24,29.734390258789062
2017-01-25,30.075164794921875
2017-01-26,29.79779052734375
2017-01-27,29.92459487915039
2017-01-30,30.170269012451172
2017-01-31,30.36838722229004
2017-02-01,30.154422760009766
2017-02-02,30.304996490478516
2017-02-03,30.336685180664062
2017-02-06,30.400102615356445
2017-02-07,30.772560119628906
2017-02-08,30.875585556030273
2017-02-09,31.15296173095703
2017-02-10,31.2639102935791
2017-02-13,31.366931915283203
2017-02-14,31.319377899169922
2017-02-15,30.851802825927734
2017-02-16,32.14357376098633
2017-02-17,31.834503173828125
2017-02-21,32.111881256103516
2017-02-22,32.25453186035156
2017-02-23,32.444725036621094
2017-02-24,32.4526481628418
2017-02-27,32.70625305175781
2017-02-28,33.150047302246094
2017-03-01,34.08518981933594
2017-03-02,33.49081802368164
2017-03-03,33.918758392333984
2017-03-06,33.73649597167969
2017-03-07,33.80780792236328
2017-03-08,33.40364074707031
2017-03-09,33.2689208984375
2017-03-10,33.40364074707031
2017-03-13,33.27686309814453
2017-03-14,33.30855178833008
2017-03-15,33.45911407470703
2017-03-16,33.443275451660156
2017-03-17,33.33232498168945
2017-03-20,33.245147705078125
2017-03-21,32.42095947265625
2017-03-22,32.47642517089844
2017-03-23,32.41304016113281
2017-03-24,32.39717483520508
2017-03-27,32.41304016113281
2017-03-28,32.61115646362305
2017-03-29,32.95984649658203
2017-03-30,33.20552062988281
2017-03-31,33.165897369384766
2017-04-03,33.00740432739258
2017-04-04,32.64284896850586
2017-04-05,32.5632438659668
2017-04-06,32.68265151977539
2017-04-07,32.48360824584961
2017-04-10,32.1731071472168
2017-04-11,32.27661895751953
2017-04-12,31.568021774291992
2017-04-13,31.440643310546875
2017-04-17,31.679487228393555
2017-04-18,31.6317138671875
2017-04-19,31.64764404296875
2017-04-20,32.0934944152832
2017-04-21,31.440643310546875
2017-04-24,31.79892349243164
2017-04-25,31.82280158996582
2017-04-26,31.552099227905273
2017-04-27,31.655609130859375
2017-04-28,31.72725486755371
2017-05-01,31.974058151245117
2017-05-02,31.950185775756836
2017-05-03,31.87853240966797
2017-05-04,31.66356658935547
2017-05-05,31.974058151245117
2017-05-08,31.950185775756836
2017-05-09,31.950185775756836
2017-05-10,32.18903350830078
2017-05-11,31.894454956054688
2017-05-12,31.639677047729492
2017-05-15,33.04093551635742
2017-05-16,33.13648223876953
2017-05-17,32.11737823486328
2017-05-18,31.966108322143555
2017-05-19,31.472490310668945
2017-05-22,31.83075714111328
2017-05-23,31.440643310546875
2017-05-24,31.496368408203125
2017-05-25,32.61099624633789
2017-05-26,32.03776550292969
2017-05-30,32.22087860107422
2017-05-31,32.2368049621582
2017-06-01,31.536178588867188
2017-06-02,31.37694549560547
2017-06-05,31.034591674804688
2017-06-06,30.811664581298828
2017-06-07,31.265474319458008
2017-06-08,31.854637145996094
2017-06-09,31.464515686035156
2017-06-12,30.939050674438477
2017-06-13,31.01070785522461
2017-06-14,30.333965301513672
2017-06-15,30.230470657348633
2017-06-16,30.238422393798828
2017-06-19,30.5887393951416
2017-06-20,30.461349487304688
2017-06-21,30.74001121520996
2017-06-22,31.13808822631836
2017-06-23,31.7431697845459
2017-06-26,32.07756805419922
2017-06-27,31.552099227905273
2017-06-28,32.1731071472168
2017-06-29,31.926294326782227
2017-06-30,31.88648796081543
2017-07-03,31.504323959350586
2017-07-05,31.736400604248047
2017-07-06,30.648096084594727
2017-07-07,30.920177459716797
2017-07-10,30.864158630371094
2017-07-11,31.26426124572754
2017-07-12,32.144493103027344
2017-07-13,33.112762451171875
2017-07-14,34.921241760253906
2017-07-17,34.90523910522461
2017-07-18,35.02525329589844
2017-07-19,35.33734130859375
2017-07-20,35.6894416809082
2017-07-21,35.817474365234375
2017-07-24,35.897491455078125
2017-07-25,35.817474365234375
2017-07-26,35.49738311767578
2017-07-27,35.217308044433594
2017-07-28,34.801212310791016
2017-07-31,34.745182037353516
2017-08-01,34.84920883178711
2017-08-02,34.737178802490234
2017-08-03,34.33707809448242
2017-08-04,34.20103454589844
2017-08-07,34.20103454589844
2017-08-08,34.15303039550781
2017-08-09,33.800941467285156
2017-08-10,33.03273391723633
2017-08-11,33.200782775878906
2017-08-14,33.632904052734375
2017-08-15,33.584877014160156
2017-08-16,33.936981201171875
2017-08-17,31.656368255615234
2017-08-18,31.48832893371582
2017-08-21,31.168243408203125
2017-08-22,30.968183517456055
2017-08-23,30.94418716430664
2017-08-24,31.056209564208984
2017-08-25,30.840158462524414
2017-08-28,30.680112838745117
2017-08-29,30.432043075561523
2017-08-30,30.58409309387207
2017-08-31,30.936180114746094
2017-09-01,30.92818260192871
2017-09-05,30.392038345336914
2017-09-06,31.08820915222168
2017-09-07,30.96018409729004
2017-09-08,30.912172317504883
2017-09-11,31.576351165771484
2017-09-12,31.952451705932617
2017-09-13,32.22452163696289
2017-09-14,32.52859115600586
2017-09-15,32.832679748535156
2017-09-18,32.51259231567383
2017-09-19,33.3768196105957
2017-09-20,33.36882400512695
2017-09-21,33.496864318847656
2017-09-22,34.04900360107422
2017-09-25,34.169044494628906
2017-09-26,35.01725769042969
2017-09-27,35.34534454345703
2017-09-28,35.08127975463867
2017-09-29,35.01725769042969
2017-10-02,35.20930480957031
2017-10-03,35.521385192871094
2017-10-04,35.577415466308594
2017-10-05,35.81050491333008
2017-10-06,35.71406555175781
2017-10-09,35.66583251953125
2017-10-10,35.09510803222656
2017-10-11,34.97452926635742
2017-10-12,34.902183532714844
2017-10-13,35.07099533081055
2017-10-16,35.14333724975586
2017-10-17,35.43271255493164
2017-10-18,35.86677932739258
2017-10-19,35.577415466308594
2017-10-20,35.81855392456055
2017-10-23,35.9632453918457
2017-10-24,36.02754211425781
2017-10-25,35.135311126708984
2017-10-26,35.70602798461914
2017-10-27,35.37644958496094
2017-10-30,34.982574462890625
2017-10-31,35.70602798461914
2017-11-01,35.79443359375
2017-11-02,35.569374084472656
2017-11-03,35.56133270263672
2017-11-06,36.17223358154297
2017-11-07,35.89090347290039
2017-11-08,36.437496185302734
2017-11-09,37.21720504760742
2017-11-10,37.24937057495117
2017-11-13,36.97606658935547
2017-11-14,36.67061233520508
2017-11-15,36.83137893676758
2017-11-16,42.691287994384766
2017-11-17,42.562679290771484
2017-11-20,43.99348068237305
2017-11-21,44.27482604980469
2017-11-22,45.054542541503906
2017-11-24,45.34390640258789
2017-11-27,45.199222564697266
2017-11-28,45.65739822387695
2017-11-29,45.199222564697266
2017-11-30,45.424285888671875
2017-12-01,45.34390640258789
2017-12-04,44.95807647705078
2017-12-05,45.12688064575195
2017-12-06,45.98697280883789
2017-12-07,46.24420166015625
2017-12-08,46.830989837646484
2017-12-11,47.088218688964844
2017-12-12,46.461238861083984
2017-12-13,46.445159912109375
2017-12-14,46.1155891418457
2017-12-15,46.03520202636719
2017-12-18,46.404972076416016
2017-12-19,46.54964828491211
2017-12-20,45.85032653808594
2017-12-21,45.18315124511719
2017-12-22,45.255489349365234
2017-12-26,44.90180969238281
2017-12-27,45.13492202758789
2017-12-28,44.85357666015625
2017-12-29,44.46774673461914
2018-01-02,44.668697357177734
2018-01-03,45.87443923950195
2018-01-04,46.6327018737793
2018-01-05,47.47161102294922
2018-01-08,48.116939544677734
2018-01-09,48.133060455322266
2018-01-10,48.9235954284668
2018-01-11,49.85930633544922
2018-01-12,50.633705139160156
2018-01-16,50.230377197265625
2018-01-17,51.29515838623047
2018-01-18,51.06123352050781
2018-01-19,50.8918342590332
2018-01-22,51.23869323730469
2018-01-23,51.496822357177734
2018-01-24,50.76276779174805
2018-01-25,50.407840728759766
2018-01-26,51.09349822998047
2018-01-29,50.65790557861328
2018-01-30,50.26262283325195
2018-01-31,49.6092529296875
2018-02-01,50.14165115356445
2018-02-02,48.57673263549805
2018-02-05,45.82604217529297
2018-02-06,46.89888381958008
2018-02-07,46.487491607666016
2018-02-08,45.05166244506836
2018-02-09,45.30978012084961
2018-02-12,46.56815719604492
2018-02-13,47.38288116455078
2018-02-14,48.915531158447266
2018-02-15,46.5197639465332
2018-02-16,45.58403015136719
2018-02-20,46.85049057006836
2018-02-21,47.22154998779297
2018-02-22,47.26189422607422
2018-02-23,48.09273910522461
2018-02-26,48.72999954223633
2018-02-27,48.72193145751953
2018-02-28,48.84292984008789
2018-03-01,48.88325881958008
2018-03-02,49.012325286865234
2018-03-05,50.16584777832031
2018-03-06,51.46455764770508
2018-03-07,51.10155487060547
2018-03-08,51.52908706665039
2018-03-09,52.64228439331055
2018-03-12,52.05341339111328
2018-03-13,52.295406341552734
2018-03-14,52.06953811645508
2018-03-15,51.35969161987305
2018-03-16,51.569427490234375
2018-03-19,50.69015884399414
2018-03-20,51.069297790527344
2018-03-21,51.714622497558594
2018-03-22,50.14165115356445
2018-03-23,49.32691955566406
2018-03-26,51.06123352050781
2018-03-27,49.35918426513672
2018-03-28,47.97174072265625
2018-03-29,49.76251220703125
2018-04-02,47.721675872802734
2018-04-03,48.90746307373047
2018-04-04,50.1013069152832
2018-04-05,50.9024772644043
2018-04-06,51.07242202758789
2018-04-09,51.45277404785156
2018-04-10,53.45973587036133
2018-04-11,53.524471282958984
2018-04-12,54.681724548339844
2018-04-13,54.60079574584961
2018-04-16,55.248207092285156
2018-04-17,56.28404998779297
2018-04-18,56.01698684692383
2018-04-19,55.84705352783203
2018-04-20,55.56380844116211
2018-04-23,55.31294631958008
2018-04-24,54.9083137512207
2018-04-25,54.422752380371094
2018-04-26,54.59270095825195
2018-04-27,54.544158935546875
2018-04-30,53.880558013916016
2018-05-01,54.9083137512207
2018-05-02,54.544158935546875
2018-05-03,54.374210357666016
2018-05-04,55.03779602050781
2018-05-07,55.70949172973633
2018-05-08,56.34877395629883
2018-05-09,57.595054626464844
2018-05-10,58.12917709350586
2018-05-11,58.48524475097656
2018-05-14,57.247066497802734
2018-05-15,57.08522033691406
2018-05-16,57.19851303100586
2018-05-17,56.559200286865234
2018-05-18,55.919891357421875
2018-05-21,55.393863677978516
2018-05-22,54.236637115478516
2018-05-23,54.05048751831055
2018-05-24,55.094444274902344
2018-05-25,54.341835021972656
2018-05-29,54.18806457519531
2018-05-30,55.21584701538086
2018-05-31,55.28866958618164
2018-06-01,56.41353225708008
2018-06-04,57.67597579956055
2018-06-05,58.95461654663086
2018-06-06,60.6216926574707
2018-06-07,59.885250091552734
2018-06-08,60.16851043701172
2018-06-11,61.17197799682617
2018-06-12,61.6413459777832
2018-06-13,61.59280776977539
2018-06-14,62.71767807006836
2018-06-15,62.8795166015625
2018-06-18,63.27606201171875
2018-06-19,63.03328323364258
2018-06-20,63.25178527832031
2018-06-21,62.91999816894531
2018-06-22,62.28067398071289
2018-06-25,62.264495849609375
2018-06-26,63.06562805175781
2018-06-27,61.7789192199707
2018-06-28,62.563899993896484
2018-06-29,63.55120086669922
2018-07-02,64.07723236083984
2018-07-03,62.5477180480957
2018-07-05,63.27172088623047
2018-07-06,64.0770492553711
2018-07-09,64.5813980102539
2018-07-10,64.45941162109375
2018-07-11,64.74411010742188
2018-07-12,66.5825424194336
2018-07-13,67.27397918701172
2018-07-16,66.5825424194336
2018-07-17,67.05433654785156
2018-07-18,66.89165496826172
2018-07-19,66.96487426757812
2018-07-20,66.71268463134766
2018-07-23,66.20834350585938
2018-07-24,63.938751220703125
2018-07-25,66.2327651977539
2018-07-26,66.12702178955078
2018-07-27,64.63023376464844
2018-07-30,62.87312698364258
2018-07-31,63.060203552246094
2018-08-01,63.89809799194336
2018-08-02,65.53314971923828
2018-08-03,66.44425201416016
2018-08-06,66.63949584960938
2018-08-07,66.6964340209961
2018-08-08,67.4936294555664
2018-08-09,67.18449401855469
2018-08-10,66.66388702392578
2018-08-13,65.33792877197266
2018-08-14,67.32281494140625
2018-08-15,67.08689880371094
2018-08-16,64.67901611328125
2018-08-17,66.02124786376953
2018-08-20,67.00556945800781
2018-08-21,66.62321472167969
2018-08-22,67.29025268554688
2018-08-23,67.64820098876953
2018-08-24,68.5267333984375
2018-08-27,69.12056732177734
2018-08-28,69.90962982177734
2018-08-29,70.16181945800781
2018-08-30,70.62548065185547
2018-08-31,70.61734008789062
2018-09-04,71.52029418945312
2018-09-05,67.77835083007812
2018-09-06,67.85157012939453
2018-09-07,67.60752868652344
2018-09-10,67.97356414794922
2018-09-11,69.2425765991211
2018-09-12,69.2995376586914
2018-09-13,69.55169677734375
2018-09-14,69.77133178710938
2018-09-17,67.87596130371094
2018-09-18,69.39713287353516
2018-09-19,68.32337188720703
2018-09-20,69.43782806396484
2018-09-21,70.64988708496094
2018-09-24,70.28382110595703
2018-09-25,70.11300659179688
2018-09-26,70.04792785644531
2018-09-27,69.67372131347656
2018-09-28,69.86896514892578
2018-10-01,70.08045196533203
2018-10-02,69.68999481201172
2018-10-03,69.77133178710938
2018-10-04,68.57813262939453
2018-10-05,67.27864074707031
2018-10-08,65.45609283447266
2018-10-09,65.16188049316406
2018-10-10,61.81920623779297
2018-10-11,60.4461555480957
2018-10-12,62.86530685424805
2018-10-15,61.56584167480469
2018-10-16,63.68259048461914
2018-10-17,64.62247467041016
2018-10-18,63.780670166015625
2018-10-19,63.39656448364258
2018-10-22,65.64408874511719
2018-10-23,63.249420166015625
2018-10-24,60.64231491088867
2018-10-25,62.309547424316406
2018-10-26,58.697166442871094
2018-10-29,58.77073669433594
2018-10-30,62.57109069824219
2018-10-31,64.14844512939453
2018-11-01,64.96570587158203
2018-11-02,64.49168395996094
2018-11-05,65.48062133789062
2018-11-06,65.64408874511719
2018-11-07,67.68728637695312
2018-11-08,67.70359802246094
2018-11-09,66.73925018310547
2018-11-12,64.45903015136719
2018-11-13,64.4753646850586
2018-11-14,63.772491455078125
2018-11-15,56.29435729980469
2018-11-16,58.76256561279297
2018-11-19,54.986724853515625
2018-11-20,55.305450439453125
2018-11-21,53.86704635620117
2018-11-23,53.66273498535156
2018-11-26,55.3790168762207
2018-11-27,54.97854232788086
2018-11-28,56.78474426269531
2018-11-29,55.08479690551758
2018-11-30,54.65163040161133
2018-12-03,57.15251922607422
2018-12-04,55.55064392089844
2018-12-06,55.96746826171875
2018-12-07,52.6247673034668
2018-12-10,53.63819885253906
2018-12-11,52.469482421875
2018-12-12,52.88629150390625
2018-12-13,51.268089294433594
2018-12-14,50.20560836791992
2018-12-17,48.718170166015625
2018-12-18,50.695980072021484
2018-12-19,48.52201843261719
2018-12-20,47.28792190551758
2018-12-21,46.38074493408203
2018-12-24,44.80339050292969
2018-12-26,47.29608917236328
2018-12-27,48.54654312133789
2018-12-28,48.29316711425781
2018-12-31,48.76719284057617
2019-01-02,49.314781188964844
2019-01-03,47.29085922241211
2019-01-04,48.89519119262695
2019-01-07,48.64836502075195
2019-01-08,48.26991271972656
2019-01-09,49.52046585083008
2019-01-10,50.565338134765625
2019-01-11,50.721675872802734
2019-01-14,50.37611389160156
2019-01-15,51.38808059692383
2019-01-16,51.091880798339844
2019-01-17,50.94379425048828
2019-01-18,51.815895080566406
2019-01-22,50.573577880859375
2019-01-23,50.28561782836914
2019-01-24,50.98493576049805
2019-01-25,52.432952880859375
2019-01-28,52.005130767822266
2019-01-29,51.49504089355469
2019-01-30,52.14499282836914
2019-01-31,52.46586990356445
2019-02-01,54.136024475097656
2019-02-04,55.230247497558594
2019-02-05,55.65806579589844
2019-02-06,56.077674865722656
2019-02-07,55.11506652832031
2019-02-08,54.300559997558594
2019-02-11,54.24297332763672
2019-02-12,55.23847579956055
2019-02-13,55.411251068115234
2019-02-14,52.375362396240234
2019-02-15,52.67978286743164
2019-02-19,52.86077880859375
2019-02-20,53.69996643066406
2019-02-21,53.83983612060547
2019-02-22,54.3170166015625
2019-02-25,54.300559997558594
2019-02-26,54.925838470458984
2019-02-27,54.36638259887695
2019-02-28,53.64236831665039
2019-03-01,54.48157501220703
2019-03-04,53.10759353637695
2019-03-05,53.230995178222656
2019-03-06,52.60572814941406
2019-03-07,52.21080780029297
2019-03-08,51.988677978515625
2019-03-11,53.69174575805664
2019-03-12,53.83983612060547
2019-03-13,53.94678497314453
2019-03-14,54.08665084838867
