Date,HP
2015-10-21,55.47999954223633
2015-10-22,56.709999084472656
2015-10-23,56.939998626708984
2015-10-26,54.86000061035156
2015-10-27,54.52000045776367
2015-10-28,55.959999084472656
2015-10-29,55.2599983215332
2015-10-30,56.27000045776367
2015-11-02,58.349998474121094
2015-11-03,61.0
2015-11-04,60.27000045776367
2015-11-05,58.970001220703125
2015-11-06,58.95000076293945
2015-11-09,58.4900016784668
2015-11-10,58.529998779296875
2015-11-11,55.41999816894531
2015-11-12,53.439998626708984
2015-11-13,54.189998626708984
2015-11-16,55.119998931884766
2015-11-17,54.47999954223633
2015-11-18,56.279998779296875
2015-11-19,54.7400016784668
2015-11-20,54.72999954223633
2015-11-23,55.61000061035156
2015-11-24,58.5
2015-11-25,58.4900016784668
2015-11-27,57.36000061035156
2015-11-30,58.25
2015-12-01,58.5099983215332
2015-12-02,55.099998474121094
2015-12-03,55.61000061035156
2015-12-04,53.380001068115234
2015-12-07,50.790000915527344
2015-12-08,50.16999816894531
2015-12-09,51.72999954223633
2015-12-10,52.619998931884766
2015-12-11,51.369998931884766
2015-12-14,51.959999084472656
2015-12-15,54.77000045776367
2015-12-16,54.36000061035156
2015-12-17,51.79999923706055
2015-12-18,49.880001068115234
2015-12-21,50.0
2015-12-22,52.91999816894531
2015-12-23,55.939998626708984
2015-12-24,56.040000915527344
2015-12-28,53.380001068115234
2015-12-29,54.130001068115234
2015-12-30,52.7599983215332
2015-12-31,53.54999923706055
2016-01-04,54.18000030517578
2016-01-05,53.560001373291016
2016-01-06,50.47999954223633
2016-01-07,48.5099983215332
2016-01-08,47.79999923706055
2016-01-11,45.7400016784668
2016-01-12,46.029998779296875
2016-01-13,44.939998626708984
2016-01-14,46.630001068115234
2016-01-15,45.150001525878906
2016-01-19,43.150001525878906
2016-01-20,42.849998474121094
2016-01-21,45.279998779296875
2016-01-22,47.029998779296875
2016-01-25,43.93000030517578
2016-01-26,45.84000015258789
2016-01-27,46.06999969482422
2016-01-28,49.47999954223633
2016-01-29,50.79999923706055
2016-02-01,49.93000030517578
2016-02-02,46.630001068115234
2016-02-03,49.369998931884766
2016-02-04,51.31999969482422
2016-02-05,50.279998779296875
2016-02-08,49.63999938964844
2016-02-09,48.02000045776367
2016-02-10,46.2599983215332
2016-02-11,45.75
2016-02-12,47.40999984741211
2016-02-16,48.63999938964844
2016-02-17,52.91999816894531
2016-02-18,51.900001525878906
2016-02-19,51.58000183105469
2016-02-22,53.88999938964844
2016-02-23,51.08000183105469
2016-02-24,51.31999969482422
2016-02-25,51.5
2016-02-26,53.13999938964844
2016-02-29,52.970001220703125
2016-03-01,54.7599983215332
2016-03-02,57.34000015258789
2016-03-03,58.97999954223633
2016-03-04,61.959999084472656
2016-03-07,62.95000076293945
2016-03-08,60.70000076293945
2016-03-09,62.220001220703125
2016-03-10,61.959999084472656
2016-03-11,63.38999938964844
2016-03-14,61.130001068115234
2016-03-15,61.52000045776367
2016-03-16,62.439998626708984
2016-03-17,63.130001068115234
2016-03-18,60.83000183105469
2016-03-21,60.97999954223633
2016-03-22,59.86000061035156
2016-03-23,57.84000015258789
2016-03-24,58.099998474121094
2016-03-28,58.400001525878906
2016-03-29,58.11000061035156
2016-03-30,58.310001373291016
2016-03-31,58.720001220703125
2016-04-01,56.630001068115234
2016-04-04,56.790000915527344
2016-04-05,56.779998779296875
2016-04-06,57.16999816894531
2016-04-07,56.16999816894531
2016-04-08,57.22999954223633
2016-04-11,57.900001525878906
2016-04-12,60.099998474121094
2016-04-13,60.13999938964844
2016-04-14,59.689998626708984
2016-04-15,58.15999984741211
2016-04-18,59.869998931884766
2016-04-19,63.060001373291016
2016-04-20,63.56999969482422
2016-04-21,63.709999084472656
2016-04-22,64.08000183105469
2016-04-25,62.95000076293945
2016-04-26,63.04999923706055
2016-04-27,64.94999694824219
2016-04-28,64.91999816894531
2016-04-29,66.12000274658203
2016-05-02,63.04999923706055
2016-05-03,61.68000030517578
2016-05-04,60.029998779296875
2016-05-05,60.09000015258789
2016-05-06,60.689998626708984
2016-05-09,58.27000045776367
2016-05-10,59.70000076293945
2016-05-11,59.4900016784668
2016-05-12,58.650001525878906
2016-05-13,58.08000183105469
2016-05-16,59.33000183105469
2016-05-17,59.939998626708984
2016-05-18,57.880001068115234
2016-05-19,57.45000076293945
2016-05-20,58.810001373291016
2016-05-23,58.2599983215332
2016-05-24,58.529998779296875
2016-05-25,60.380001068115234
2016-05-26,60.619998931884766
2016-05-27,60.59000015258789
2016-05-31,61.150001525878906
2016-06-01,59.810001373291016
2016-06-02,58.869998931884766
2016-06-03,58.790000915527344
2016-06-06,64.73999786376953
2016-06-07,67.3499984741211
2016-06-08,67.36000061035156
2016-06-09,67.23999786376953
2016-06-10,64.7699966430664
2016-06-13,64.23999786376953
2016-06-14,64.83000183105469
2016-06-15,65.36000061035156
2016-06-16,64.54000091552734
2016-06-17,66.22000122070312
2016-06-20,65.62999725341797
2016-06-21,66.9800033569336
2016-06-22,66.93000030517578
2016-06-23,69.16999816894531
2016-06-24,66.08999633789062
2016-06-27,62.65999984741211
2016-06-28,64.0
2016-06-29,66.22000122070312
2016-06-30,67.12999725341797
2016-07-01,68.55000305175781
2016-07-05,65.25
2016-07-06,65.0199966430664
2016-07-07,65.18000030517578
2016-07-08,66.44999694824219
2016-07-11,66.16999816894531
2016-07-12,69.7699966430664
2016-07-13,68.72000122070312
2016-07-14,68.37000274658203
2016-07-15,68.72000122070312
2016-07-18,68.19000244140625
2016-07-19,66.58000183105469
2016-07-20,65.7300033569336
2016-07-21,64.0999984741211
2016-07-22,64.87000274658203
2016-07-25,62.91999816894531
2016-07-26,64.2300033569336
2016-07-27,62.970001220703125
2016-07-28,61.150001525878906
2016-07-29,61.970001220703125
2016-08-01,60.75
2016-08-02,61.72999954223633
2016-08-03,63.029998779296875
2016-08-04,62.369998931884766
2016-08-05,63.220001220703125
2016-08-08,64.72000122070312
2016-08-09,63.79999923706055
2016-08-10,63.08000183105469
2016-08-11,62.459999084472656
2016-08-12,61.869998931884766
2016-08-15,62.599998474121094
2016-08-16,62.95000076293945
2016-08-17,62.369998931884766
2016-08-18,64.66999816894531
2016-08-19,64.23999786376953
2016-08-22,62.58000183105469
2016-08-23,63.2599983215332
2016-08-24,63.16999816894531
2016-08-25,62.61000061035156
2016-08-26,62.43000030517578
2016-08-29,62.56999969482422
2016-08-30,61.36000061035156
2016-08-31,60.459999084472656
2016-09-01,60.29999923706055
2016-09-02,60.189998626708984
2016-09-06,62.68000030517578
2016-09-07,62.81999969482422
2016-09-08,62.880001068115234
2016-09-09,59.83000183105469
2016-09-12,59.7599983215332
2016-09-13,57.18000030517578
2016-09-14,57.279998779296875
2016-09-15,57.77000045776367
2016-09-16,57.61000061035156
2016-09-19,57.31999969482422
2016-09-20,56.459999084472656
2016-09-21,59.02000045776367
2016-09-22,59.619998931884766
2016-09-23,57.59000015258789
2016-09-26,57.529998779296875
2016-09-27,58.27000045776367
2016-09-28,62.779998779296875
2016-09-29,65.26000213623047
2016-09-30,67.30000305175781
2016-10-03,67.47000122070312
2016-10-04,67.04000091552734
2016-10-05,68.68000030517578
2016-10-06,69.13999938964844
2016-10-07,68.58000183105469
2016-10-10,69.72000122070312
2016-10-11,69.26000213623047
2016-10-12,69.05999755859375
2016-10-13,69.44999694824219
2016-10-14,68.66999816894531
2016-10-17,66.79000091552734
2016-10-18,67.16999816894531
2016-10-19,68.23999786376953
2016-10-20,66.9800033569336
2016-10-21,66.4800033569336
2016-10-24,66.41999816894531
2016-10-25,65.51000213623047
2016-10-26,64.87999725341797
2016-10-27,64.16000366210938
2016-10-28,63.439998626708984
2016-10-31,63.11000061035156
2016-11-01,63.68000030517578
2016-11-02,62.380001068115234
2016-11-03,62.4900016784668
2016-11-04,62.41999816894531
2016-11-07,62.459999084472656
2016-11-08,62.47999954223633
2016-11-09,63.560001373291016
2016-11-10,63.689998626708984
2016-11-11,62.16999816894531
2016-11-14,63.779998779296875
2016-11-15,66.63999938964844
2016-11-16,65.94000244140625
2016-11-17,67.18000030517578
2016-11-18,68.25
2016-11-21,69.12000274658203
2016-11-22,69.47000122070312
2016-11-23,70.2300033569336
2016-11-25,69.5999984741211
2016-11-28,68.43000030517578
2016-11-29,67.56999969482422
2016-11-30,75.6500015258789
2016-12-01,77.8499984741211
2016-12-02,79.44999694824219
2016-12-05,81.30999755859375
2016-12-06,79.91999816894531
2016-12-07,80.86000061035156
2016-12-08,81.37999725341797
2016-12-09,81.75
2016-12-12,83.18000030517578
2016-12-13,83.45999908447266
2016-12-14,81.2699966430664
2016-12-15,80.44999694824219
2016-12-16,78.69999694824219
2016-12-19,78.44999694824219
2016-12-20,78.83999633789062
2016-12-21,79.5
2016-12-22,78.6500015258789
2016-12-23,78.33999633789062
2016-12-27,79.95999908447266
2016-12-28,78.38999938964844
2016-12-29,78.16999816894531
2016-12-30,77.4000015258789
2017-01-03,78.76000213623047
2017-01-04,78.54000091552734
2017-01-05,78.80000305175781
2017-01-06,81.06999969482422
2017-01-09,79.30000305175781
2017-01-10,78.83999633789062
2017-01-11,79.62999725341797
2017-01-12,79.01000213623047
2017-01-13,78.30999755859375
2017-01-17,79.80000305175781
2017-01-18,78.48999786376953
2017-01-19,77.72000122070312
2017-01-20,77.98999786376953
2017-01-23,76.80000305175781
2017-01-24,79.91000366210938
2017-01-25,81.11000061035156
2017-01-26,75.11000061035156
2017-01-27,72.68000030517578
2017-01-30,70.44999694824219
2017-01-31,71.16000366210938
2017-02-01,71.0999984741211
2017-02-02,70.06999969482422
2017-02-03,70.61000061035156
2017-02-06,69.0199966430664
2017-02-07,68.31999969482422
2017-02-08,69.47000122070312
2017-02-09,68.5
2017-02-10,69.2300033569336
2017-02-13,69.18000030517578
2017-02-14,70.6500015258789
2017-02-15,68.7300033569336
2017-02-16,68.48999786376953
2017-02-17,68.26000213623047
2017-02-21,69.02999877929688
2017-02-22,67.41000366210938
2017-02-23,68.7699966430664
2017-02-24,67.52999877929688
2017-02-27,68.58000183105469
2017-02-28,68.37000274658203
2017-03-01,69.91000366210938
2017-03-02,68.47000122070312
2017-03-03,69.23999786376953
2017-03-06,69.73999786376953
2017-03-07,68.37000274658203
2017-03-08,66.4800033569336
2017-03-09,66.95999908447266
2017-03-10,67.30000305175781
2017-03-13,68.47000122070312
2017-03-14,67.9000015258789
2017-03-15,69.47000122070312
2017-03-16,68.2300033569336
2017-03-17,67.9800033569336
2017-03-20,67.88999938964844
2017-03-21,66.94999694824219
2017-03-22,66.31999969482422
2017-03-23,65.91000366210938
2017-03-24,65.02999877929688
2017-03-27,64.1500015258789
2017-03-28,64.77999877929688
2017-03-29,66.11000061035156
2017-03-30,66.52999877929688
2017-03-31,66.56999969482422
2017-04-03,66.69000244140625
2017-04-04,66.97000122070312
2017-04-05,67.12000274658203
2017-04-06,68.01000213623047
2017-04-07,67.31999969482422
2017-04-10,68.77999877929688
2017-04-11,69.08000183105469
2017-04-12,68.70999908447266
2017-04-13,67.3499984741211
2017-04-17,67.2699966430664
2017-04-18,66.5199966430664
2017-04-19,64.88999938964844
2017-04-20,64.83000183105469
2017-04-21,65.08999633789062
2017-04-24,65.1500015258789
2017-04-25,65.38999938964844
2017-04-26,65.20999908447266
2017-04-27,61.54999923706055
2017-04-28,60.63999938964844
2017-05-01,58.790000915527344
2017-05-02,58.720001220703125
2017-05-03,59.11000061035156
2017-05-04,58.04999923706055
2017-05-05,59.630001068115234
2017-05-08,59.77000045776367
2017-05-09,58.18000030517578
2017-05-10,59.279998779296875
2017-05-11,58.380001068115234
2017-05-12,57.41999816894531
2017-05-15,58.54999923706055
2017-05-16,58.2400016784668
2017-05-17,56.709999084472656
2017-05-18,57.04999923706055
2017-05-19,60.040000915527344
2017-05-22,59.880001068115234
2017-05-23,57.4900016784668
2017-05-24,56.0099983215332
2017-05-25,53.790000915527344
2017-05-26,53.66999816894531
2017-05-30,52.81999969482422
2017-05-31,52.65999984741211
2017-06-01,53.7400016784668
2017-06-02,53.11000061035156
2017-06-05,53.689998626708984
2017-06-06,53.29999923706055
2017-06-07,50.08000183105469
2017-06-08,50.400001525878906
2017-06-09,53.27000045776367
2017-06-12,54.88999938964844
2017-06-13,55.849998474121094
2017-06-14,53.83000183105469
2017-06-15,53.650001525878906
2017-06-16,55.0
2017-06-19,54.06999969482422
2017-06-20,53.470001220703125
2017-06-21,51.91999816894531
2017-06-22,52.119998931884766
2017-06-23,52.7400016784668
2017-06-26,53.15999984741211
2017-06-27,52.810001373291016
2017-06-28,53.5099983215332
2017-06-29,54.369998931884766
2017-06-30,54.34000015258789
2017-07-03,55.7400016784668
2017-07-05,54.34000015258789
2017-07-06,53.470001220703125
2017-07-07,52.880001068115234
2017-07-10,53.290000915527344
2017-07-11,53.90999984741211
2017-07-12,53.5
2017-07-13,54.47999954223633
2017-07-14,55.349998474121094
2017-07-17,55.31999969482422
2017-07-18,55.36000061035156
2017-07-19,58.119998931884766
2017-07-20,57.2599983215332
2017-07-21,54.130001068115234
2017-07-24,54.369998931884766
2017-07-25,56.15999984741211
2017-07-26,55.06999969482422
2017-07-27,53.04999923706055
2017-07-28,51.81999969482422
2017-07-31,50.619998931884766
2017-08-01,49.20000076293945
2017-08-02,49.060001373291016
2017-08-03,49.540000915527344
2017-08-04,49.34000015258789
2017-08-07,47.43000030517578
2017-08-08,46.400001525878906
2017-08-09,46.47999954223633
2017-08-10,46.40999984741211
2017-08-11,46.18000030517578
2017-08-14,46.09000015258789
2017-08-15,45.58000183105469
2017-08-16,43.77000045776367
2017-08-17,43.150001525878906
2017-08-18,43.70000076293945
2017-08-21,43.25
2017-08-22,43.849998474121094
2017-08-23,44.52000045776367
2017-08-24,44.189998626708984
2017-08-25,44.779998779296875
2017-08-28,43.4900016784668
2017-08-29,43.130001068115234
2017-08-30,42.650001525878906
2017-08-31,42.34000015258789
2017-09-01,43.02000045776367
2017-09-05,43.77000045776367
2017-09-06,46.349998474121094
2017-09-07,46.040000915527344
2017-09-08,45.47999954223633
2017-09-11,47.060001373291016
2017-09-12,48.04999923706055
2017-09-13,49.290000915527344
2017-09-14,49.779998779296875
2017-09-15,50.189998626708984
2017-09-18,50.16999816894531
2017-09-19,49.060001373291016
2017-09-20,50.54999923706055
2017-09-21,50.43000030517578
2017-09-22,51.0099983215332
2017-09-25,52.939998626708984
2017-09-26,52.93000030517578
2017-09-27,53.20000076293945
2017-09-28,52.40999984741211
2017-09-29,52.11000061035156
2017-10-02,51.2599983215332
2017-10-03,50.02000045776367
2017-10-04,51.13999938964844
2017-10-05,52.16999816894531
2017-10-06,51.529998779296875
2017-10-09,51.93000030517578
2017-10-10,52.7599983215332
2017-10-11,52.279998779296875
2017-10-12,51.029998779296875
2017-10-13,52.20000076293945
2017-10-16,52.529998779296875
2017-10-17,52.25
2017-10-18,51.20000076293945
2017-10-19,50.939998626708984
2017-10-20,52.0
2017-10-23,52.040000915527344
2017-10-24,52.45000076293945
2017-10-25,51.310001373291016
2017-10-26,51.93000030517578
2017-10-27,52.61000061035156
2017-10-30,53.81999969482422
2017-10-31,54.310001373291016
2017-11-01,54.59000015258789
2017-11-02,54.880001068115234
2017-11-03,54.90999984741211
2017-11-06,58.29999923706055
2017-11-07,58.459999084472656
2017-11-08,59.099998474121094
2017-11-09,59.529998779296875
2017-11-10,58.150001525878906
2017-11-13,56.380001068115234
2017-11-14,54.380001068115234
2017-11-15,53.72999954223633
2017-11-16,54.369998931884766
2017-11-17,55.68000030517578
2017-11-20,55.54999923706055
2017-11-21,55.84000015258789
2017-11-22,56.61000061035156
2017-11-24,56.02000045776367
2017-11-27,55.560001373291016
2017-11-28,56.470001220703125
2017-11-29,57.040000915527344
2017-11-30,58.58000183105469
2017-12-01,59.560001373291016
2017-12-04,58.43000030517578
2017-12-05,57.84000015258789
2017-12-06,56.470001220703125
2017-12-07,57.209999084472656
2017-12-08,58.0099983215332
2017-12-11,58.439998626708984
2017-12-12,58.810001373291016
2017-12-13,57.91999816894531
2017-12-14,56.779998779296875
2017-12-15,57.779998779296875
2017-12-18,57.9900016784668
2017-12-19,59.599998474121094
2017-12-20,61.16999816894531
2017-12-21,63.630001068115234
2017-12-22,64.31999969482422
2017-12-26,65.61000061035156
2017-12-27,64.97000122070312
2017-12-28,64.81999969482422
2017-12-29,64.63999938964844
2018-01-02,65.3499984741211
2018-01-03,65.6500015258789
2018-01-04,66.4000015258789
2018-01-05,66.69999694824219
2018-01-08,68.56999969482422
2018-01-09,68.20999908447266
2018-01-10,68.2699966430664
2018-01-11,70.04000091552734
2018-01-12,70.26000213623047
2018-01-16,69.7300033569336
2018-01-17,70.62999725341797
2018-01-18,70.02999877929688
2018-01-19,71.12999725341797
2018-01-22,71.12000274658203
2018-01-23,71.56999969482422
2018-01-24,71.37999725341797
2018-01-25,73.69000244140625
2018-01-26,74.08999633789062
2018-01-29,74.33000183105469
2018-01-30,72.70999908447266
2018-01-31,72.02999877929688
2018-02-01,72.94999694824219
2018-02-02,70.11000061035156
2018-02-05,68.29000091552734
2018-02-06,68.69000244140625
2018-02-07,67.47000122070312
2018-02-08,64.87000274658203
2018-02-09,63.619998931884766
2018-02-12,64.63999938964844
2018-02-13,63.72999954223633
2018-02-14,66.12000274658203
2018-02-15,65.7300033569336
2018-02-16,65.45999908447266
2018-02-20,64.51000213623047
2018-02-21,64.45999908447266
2018-02-22,65.38999938964844
2018-02-23,66.86000061035156
2018-02-26,67.43000030517578
2018-02-27,66.52999877929688
2018-02-28,64.55000305175781
2018-03-01,65.18000030517578
2018-03-02,66.79000091552734
2018-03-05,66.61000061035156
2018-03-06,66.55999755859375
2018-03-07,65.12000274658203
2018-03-08,65.0199966430664
2018-03-09,66.88999938964844
2018-03-12,65.80999755859375
2018-03-13,64.62999725341797
2018-03-14,64.61000061035156
2018-03-15,62.63999938964844
2018-03-16,64.55999755859375
2018-03-19,64.68000030517578
2018-03-20,65.30999755859375
2018-03-21,68.87999725341797
2018-03-22,66.3499984741211
2018-03-23,66.45999908447266
2018-03-26,67.72000122070312
2018-03-27,66.4800033569336
2018-03-28,64.58000183105469
2018-03-29,66.55999755859375
2018-04-02,64.58999633789062
2018-04-03,66.41999816894531
2018-04-04,66.29000091552734
2018-04-05,67.43000030517578
2018-04-06,65.44999694824219
2018-04-09,65.9000015258789
2018-04-10,69.61000061035156
2018-04-11,71.51000213623047
2018-04-12,72.51000213623047
2018-04-13,73.05000305175781
2018-04-16,72.19000244140625
2018-04-17,72.37999725341797
2018-04-18,73.5999984741211
2018-04-19,73.0
2018-04-20,72.33000183105469
2018-04-23,72.41000366210938
2018-04-24,71.58000183105469
2018-04-25,72.12999725341797
2018-04-26,71.66999816894531
2018-04-27,70.37000274658203
2018-04-30,69.55000305175781
2018-05-01,68.9000015258789
2018-05-02,68.93000030517578
2018-05-03,69.13999938964844
2018-05-04,69.9000015258789
2018-05-07,68.66999816894531
2018-05-08,68.4800033569336
2018-05-09,68.12000274658203
2018-05-10,69.0199966430664
2018-05-11,68.8499984741211
2018-05-14,69.68000030517578
2018-05-15,71.45999908447266
2018-05-16,72.73999786376953
2018-05-17,73.30999755859375
2018-05-18,71.98999786376953
2018-05-21,72.61000061035156
2018-05-22,70.72000122070312
2018-05-23,70.98999786376953
2018-05-24,69.83000183105469
2018-05-25,66.55999755859375
2018-05-29,66.31999969482422
2018-05-30,67.26000213623047
2018-05-31,66.37999725341797
2018-06-01,64.97000122070312
2018-06-04,63.20000076293945
2018-06-05,63.65999984741211
2018-06-06,64.23999786376953
2018-06-07,66.61000061035156
2018-06-08,65.37999725341797
2018-06-11,65.61000061035156
2018-06-12,65.61000061035156
2018-06-13,65.43000030517578
2018-06-14,64.97000122070312
2018-06-15,63.209999084472656
2018-06-18,63.869998931884766
2018-06-19,64.04000091552734
2018-06-20,64.5999984741211
2018-06-21,63.13999938964844
2018-06-22,63.70000076293945
2018-06-25,61.849998474121094
2018-06-26,63.0099983215332
2018-06-27,64.56999969482422
2018-06-28,65.05000305175781
2018-06-29,63.7599983215332
2018-07-02,62.709999084472656
2018-07-03,63.93000030517578
2018-07-05,63.72999954223633
2018-07-06,65.45999908447266
2018-07-09,66.79000091552734
2018-07-10,67.22000122070312
2018-07-11,65.66000366210938
2018-07-12,64.12999725341797
2018-07-13,64.5
2018-07-16,62.54999923706055
2018-07-17,62.130001068115234
2018-07-18,60.75
2018-07-19,59.59000015258789
2018-07-20,59.400001525878906
2018-07-23,58.900001525878906
2018-07-24,59.209999084472656
2018-07-25,58.81999969482422
2018-07-26,59.790000915527344
2018-07-27,60.83000183105469
2018-07-30,62.9900016784668
2018-07-31,61.349998474121094
2018-08-01,61.7599983215332
2018-08-02,61.099998474121094
2018-08-03,61.29999923706055
2018-08-06,61.209999084472656
2018-08-07,61.9900016784668
2018-08-08,61.75
2018-08-09,60.5
2018-08-10,62.619998931884766
2018-08-13,62.13999938964844
2018-08-14,63.560001373291016
2018-08-15,61.91999816894531
2018-08-16,61.2400016784668
2018-08-17,62.5099983215332
2018-08-20,63.04999923706055
2018-08-21,64.3499984741211
2018-08-22,65.41000366210938
2018-08-23,65.19000244140625
2018-08-24,65.83000183105469
2018-08-27,66.33999633789062
2018-08-28,65.73999786376953
2018-08-29,66.12999725341797
2018-08-30,66.44999694824219
2018-08-31,65.56999969482422
2018-09-04,65.8499984741211
2018-09-05,64.52999877929688
2018-09-06,62.900001525878906
2018-09-07,62.779998779296875
2018-09-10,63.349998474121094
2018-09-11,64.62000274658203
2018-09-12,65.80999755859375
2018-09-13,64.75
2018-09-14,65.30999755859375
2018-09-17,65.0999984741211
2018-09-18,65.87000274658203
2018-09-19,66.02999877929688
2018-09-20,66.9800033569336
2018-09-21,67.27999877929688
2018-09-24,67.62000274658203
2018-09-25,68.68000030517578
2018-09-26,68.55000305175781
2018-09-27,69.08000183105469
2018-09-28,68.7699966430664
2018-10-01,70.08000183105469
2018-10-02,69.98999786376953
2018-10-03,71.61000061035156
2018-10-04,71.31999969482422
2018-10-05,71.93000030517578
2018-10-08,71.91999816894531
2018-10-09,72.94000244140625
2018-10-10,69.25
2018-10-11,68.23999786376953
2018-10-12,69.41000366210938
2018-10-15,69.19999694824219
2018-10-16,69.19000244140625
2018-10-17,68.05000305175781
2018-10-18,66.41000366210938
2018-10-19,66.1500015258789
2018-10-22,65.38999938964844
2018-10-23,62.880001068115234
2018-10-24,60.38999938964844
2018-10-25,62.77000045776367
2018-10-26,62.66999816894531
2018-10-29,60.970001220703125
2018-10-30,61.93000030517578
2018-10-31,62.290000915527344
2018-11-01,62.189998626708984
2018-11-02,60.95000076293945
2018-11-05,63.79999923706055
2018-11-06,64.18000030517578
2018-11-07,65.70999908447266
2018-11-08,62.369998931884766
2018-11-09,62.59000015258789
2018-11-12,60.540000915527344
2018-11-13,58.18000030517578
2018-11-14,58.29999923706055
2018-11-15,60.040000915527344
2018-11-16,62.59000015258789
2018-11-19,64.36000061035156
2018-11-20,60.790000915527344
2018-11-21,60.09000015258789
2018-11-23,58.77000045776367
2018-11-26,60.2599983215332
2018-11-27,59.77000045776367
2018-11-28,60.720001220703125
2018-11-29,61.150001525878906
2018-11-30,60.599998474121094
2018-12-03,62.290000915527344
2018-12-04,60.59000015258789
2018-12-06,60.15999984741211
2018-12-07,60.7400016784668
2018-12-10,59.20000076293945
2018-12-11,60.0
2018-12-12,61.939998626708984
2018-12-13,60.79999923706055
2018-12-14,58.47999954223633
2018-12-17,56.369998931884766
2018-12-18,54.45000076293945
2018-12-19,50.77000045776367
2018-12-20,47.15999984741211
2018-12-21,46.16999816894531
2018-12-24,44.95000076293945
2018-12-26,47.939998626708984
2018-12-27,47.72999954223633
2018-12-28,47.619998931884766
2018-12-31,47.939998626708984
2019-01-02,48.04999923706055
2019-01-03,48.060001373291016
2019-01-04,49.0
2019-01-07,50.66999816894531
2019-01-08,51.0
2019-01-09,53.5099983215332
2019-01-10,53.970001220703125
2019-01-11,53.43000030517578
2019-01-14,53.22999954223633
2019-01-15,53.38999938964844
2019-01-16,52.900001525878906
2019-01-17,53.58000183105469
2019-01-18,54.13999938964844
2019-01-22,52.0099983215332
2019-01-23,50.68000030517578
2019-01-24,52.56999969482422
2019-01-25,53.41999816894531
2019-01-28,52.40999984741211
2019-01-29,53.86000061035156
2019-01-30,56.83000183105469
2019-01-31,55.9900016784668
2019-02-01,56.54999923706055
2019-02-04,57.099998474121094
2019-02-05,56.470001220703125
2019-02-06,57.130001068115234
2019-02-07,55.75
2019-02-08,55.439998626708984
2019-02-11,55.68000030517578
2019-02-12,56.04999923706055
2019-02-13,56.5
2019-02-14,56.97999954223633
2019-02-15,57.400001525878906
2019-02-19,58.04999923706055
2019-02-20,57.06999969482422
2019-02-21,55.560001373291016
2019-02-22,55.02000045776367
2019-02-25,54.86000061035156
2019-02-26,53.86000061035156
2019-02-27,54.150001525878906
2019-02-28,54.20000076293945
2019-03-01,54.95000076293945
2019-03-04,54.29999923706055
2019-03-05,54.040000915527344
2019-03-06,54.16999816894531
2019-03-07,54.560001373291016
2019-03-08,52.810001373291016
2019-03-11,54.27000045776367
2019-03-12,55.189998626708984
2019-03-13,55.18000030517578
2019-03-14,55.27000045776367
2019-03-15,54.54999923706055
2019-03-18,56.27000045776367
2019-03-19,55.599998474121094
2019-03-20,56.369998931884766
2019-03-21,56.5099983215332
2019-03-22,54.47999954223633
2019-03-25,54.97999954223633
2019-03-26,55.630001068115234
2019-03-27,55.11000061035156
