Date,AIZ
2016-05-26,71.57148742675781
2016-05-27,72.27399444580078
2016-05-31,72.22440338134766
2016-06-01,71.44752502441406
2016-06-02,70.8028793334961
2016-06-03,70.25743103027344
2016-06-06,69.99295806884766
2016-06-07,70.22435760498047
2016-06-08,70.3152847290039
2016-06-09,70.2822265625
2016-06-10,70.05905151367188
2016-06-13,69.5797119140625
2016-06-14,69.3896484375
2016-06-15,69.09212493896484
2016-06-16,70.45578002929688
2016-06-17,70.670654296875
2016-06-20,70.86902618408203
2016-06-21,70.95989990234375
2016-06-22,71.1995849609375
2016-06-23,71.55496978759766
2016-06-24,68.76979064941406
2016-06-27,66.95159149169922
2016-06-28,68.7367172241211
2016-06-29,69.70368957519531
2016-06-30,71.33182525634766
2016-07-01,72.68721008300781
2016-07-05,70.65413665771484
2016-07-06,70.57976531982422
2016-07-07,69.76980590820312
2016-07-08,71.43096160888672
2016-07-11,71.79463195800781
2016-07-12,72.34012603759766
2016-07-13,72.6789779663086
2016-07-14,72.9847412109375
2016-07-15,72.67070007324219
2016-07-18,72.38969421386719
2016-07-19,72.38969421386719
2016-07-20,72.22440338134766
2016-07-21,72.16654968261719
2016-07-22,72.64591217041016
2016-07-25,72.39793395996094
2016-07-26,71.49712371826172
2016-07-27,69.2160873413086
2016-07-28,68.88551330566406
2016-07-29,68.6045150756836
2016-08-01,68.80287170410156
2016-08-02,68.8359146118164
2016-08-03,69.51361846923828
2016-08-04,69.16648864746094
2016-08-05,70.09212493896484
2016-08-08,70.05078887939453
2016-08-09,70.06733703613281
2016-08-10,70.06733703613281
2016-08-11,70.44747924804688
2016-08-12,70.40619659423828
2016-08-15,70.9020767211914
2016-08-16,70.40619659423828
2016-08-17,70.91033172607422
2016-08-18,71.19135284423828
2016-08-19,71.79463195800781
2016-08-22,71.66241455078125
2016-08-23,71.67892456054688
2016-08-24,71.76983642578125
2016-08-25,72.8504867553711
2016-08-26,72.89203643798828
2016-08-29,73.74822235107422
2016-08-30,74.3965835571289
2016-08-31,74.43814086914062
2016-09-01,74.19708251953125
2016-09-02,75.01168823242188
2016-09-06,74.71246337890625
2016-09-07,74.92024230957031
2016-09-08,74.77063751220703
2016-09-09,74.17212677001953
2016-09-12,75.06159210205078
2016-09-13,73.5404052734375
2016-09-14,72.5927963256836
2016-09-15,73.04996490478516
2016-09-16,73.03334045410156
2016-09-19,74.49635314941406
2016-09-20,74.23033905029297
2016-09-21,75.3940658569336
2016-09-22,75.87619018554688
2016-09-23,74.9286117553711
2016-09-26,74.76234436035156
2016-09-27,75.40241241455078
2016-09-28,76.28350830078125
2016-09-29,76.03414154052734
2016-09-30,76.68252563476562
2016-10-03,75.26107025146484
2016-10-04,75.14469909667969
2016-10-05,75.59357452392578
2016-10-06,74.76234436035156
2016-10-07,74.75403594970703
2016-10-10,75.47721862792969
2016-10-11,75.22782897949219
2016-10-12,75.75152587890625
2016-10-13,74.88702392578125
2016-10-14,75.62683868408203
2016-10-17,75.85958099365234
2016-10-18,75.89285278320312
2016-10-19,69.5337905883789
2016-10-20,69.31766510009766
2016-10-21,68.83556365966797
2016-10-24,68.90204620361328
2016-10-25,68.37003326416016
2016-10-26,68.10405731201172
2016-10-27,66.64103698730469
2016-10-28,66.48310089111328
2016-10-31,66.9319839477539
2016-11-01,65.9677734375
2016-11-02,65.43576049804688
2016-11-03,66.81559753417969
2016-11-04,66.27529907226562
2016-11-07,66.48310089111328
2016-11-08,66.5745620727539
2016-11-09,68.17887115478516
2016-11-10,69.40078735351562
2016-11-11,68.98517608642578
2016-11-14,71.49553680419922
2016-11-15,71.48722839355469
2016-11-16,71.77814483642578
2016-11-17,71.75321960449219
2016-11-18,71.31266784667969
2016-11-21,71.2711181640625
2016-11-22,71.1214828491211
2016-11-23,72.09172058105469
2016-11-25,72.27574920654297
2016-11-28,71.84917449951172
2016-11-29,71.9913558959961
2016-11-30,72.21720886230469
2016-12-01,72.58524322509766
2016-12-02,72.01641845703125
2016-12-05,72.48484802246094
2016-12-06,74.35011291503906
2016-12-07,75.4792709350586
2016-12-08,78.2143783569336
2016-12-09,77.08522033691406
2016-12-12,77.0684814453125
2016-12-13,77.00154113769531
2016-12-14,77.0600814819336
2016-12-15,77.34449005126953
2016-12-16,76.39929962158203
2016-12-19,77.2943115234375
2016-12-20,77.20231628417969
2016-12-21,77.21903228759766
2016-12-22,77.94670867919922
2016-12-23,78.0219955444336
2016-12-27,78.40673065185547
2016-12-28,77.94670867919922
2016-12-29,77.51176452636719
2016-12-30,77.67069244384766
2017-01-03,78.72460174560547
2017-01-04,79.53595733642578
2017-01-05,79.56938934326172
2017-01-06,80.2803726196289
2017-01-09,78.71622467041016
2017-01-10,78.79150390625
2017-01-11,79.29338073730469
2017-01-12,79.3184814453125
2017-01-13,79.3184814453125
2017-01-17,79.21808624267578
2017-01-18,79.56105041503906
2017-01-19,80.00434112548828
2017-01-20,80.42256927490234
2017-01-23,80.27201080322266
2017-01-24,80.9160385131836
2017-01-25,81.99501037597656
2017-01-26,82.70599365234375
2017-01-27,81.86956787109375
2017-01-30,81.10005187988281
2017-01-31,81.24224853515625
2017-02-01,81.43463897705078
2017-02-02,81.41788482666016
2017-02-03,81.97830963134766
2017-02-06,81.45970153808594
2017-02-07,81.13351440429688
2017-02-08,75.6548843383789
2017-02-09,76.41606140136719
2017-02-10,77.72925567626953
2017-02-13,78.89188385009766
2017-02-14,79.66976928710938
2017-02-15,80.50617218017578
2017-02-16,80.73204803466797
2017-02-17,80.92440032958984
2017-02-21,82.00341796875
2017-02-22,82.29615783691406
2017-02-23,83.12026977539062
2017-02-24,83.05303192138672
2017-02-27,82.51477813720703
2017-02-28,83.25485229492188
2017-03-01,84.81061553955078
2017-03-02,83.88555908203125
2017-03-03,83.9864730834961
2017-03-06,83.74259185791016
2017-03-07,83.7594223022461
2017-03-08,83.65852355957031
2017-03-09,84.07057189941406
2017-03-10,83.79304504394531
2017-03-13,83.5996322631836
2017-03-14,83.66690826416016
2017-03-15,83.27165985107422
2017-03-16,82.9100570678711
2017-03-17,83.22962951660156
2017-03-20,82.11953735351562
2017-03-21,80.26944732666016
2017-03-22,80.3787841796875
2017-03-23,80.17692565917969
2017-03-24,79.94147491455078
2017-03-27,79.52096557617188
2017-03-28,80.31149291992188
2017-03-29,79.31076049804688
2017-03-30,80.26103973388672
2017-03-31,80.4544448852539
2017-04-03,79.89942169189453
2017-04-04,79.85737609863281
2017-04-05,79.3443832397461
2017-04-06,79.7143783569336
2017-04-07,79.63032531738281
2017-04-10,79.76485443115234
2017-04-11,80.0676040649414
2017-04-12,78.7389144897461
2017-04-13,77.93998718261719
2017-04-17,79.23505401611328
2017-04-18,78.71366119384766
2017-04-19,79.02482604980469
2017-04-20,79.9835205078125
2017-04-21,79.63872528076172
2017-04-24,80.8328857421875
2017-04-25,81.50562286376953
2017-04-26,81.5897445678711
2017-04-27,81.67384338378906
2017-04-28,80.93379211425781
2017-05-01,81.78315734863281
2017-05-02,82.53160858154297
2017-05-03,87.88849639892578
2017-05-04,87.85489654541016
2017-05-05,87.3923568725586
2017-05-08,88.55289459228516
2017-05-09,87.82124328613281
2017-05-10,87.14847564697266
2017-05-11,86.32435607910156
2017-05-12,85.81977081298828
2017-05-15,85.99637603759766
2017-05-16,85.75249481201172
2017-05-17,84.2303695678711
2017-05-18,83.49029541015625
2017-05-19,83.70055389404297
2017-05-22,83.75101470947266
2017-05-23,83.66690826416016
2017-05-24,83.59123229980469
2017-05-25,84.92705535888672
2017-05-26,83.93785858154297
2017-05-30,83.32066345214844
2017-05-31,82.8387451171875
2017-06-01,84.67341613769531
2017-06-02,84.68187713623047
2017-06-05,83.77723693847656
2017-06-06,83.69266510009766
2017-06-07,83.45596313476562
2017-06-08,83.94632720947266
2017-06-09,85.96698760986328
2017-06-12,85.64570617675781
2017-06-13,86.00927734375
2017-06-14,86.51653289794922
2017-06-15,87.52266693115234
2017-06-16,88.33428192138672
2017-06-19,88.55410766601562
2017-06-20,87.91157531738281
2017-06-21,86.44891357421875
2017-06-22,84.76642608642578
2017-06-23,85.60344696044922
2017-06-26,87.82701873779297
2017-06-27,87.62410736083984
2017-06-28,88.60484313964844
2017-06-29,88.09754180908203
2017-06-30,87.66637420654297
2017-07-03,88.90077209472656
2017-07-05,88.39348602294922
2017-07-06,88.05529022216797
2017-07-07,89.04447937011719
2017-07-10,88.71473693847656
2017-07-11,88.30889892578125
2017-07-12,88.31739044189453
2017-07-13,88.93458557128906
2017-07-14,88.46109771728516
2017-07-17,88.78238677978516
2017-07-18,88.38500213623047
2017-07-19,89.55178833007812
2017-07-20,89.37420654296875
2017-07-21,89.1205825805664
2017-07-24,89.61939239501953
2017-07-25,89.84767150878906
2017-07-26,88.89229583740234
2017-07-27,88.72319030761719
2017-07-28,89.17131042480469
2017-07-31,89.002197265625
2017-08-01,89.83921813964844
2017-08-02,87.7931900024414
2017-08-03,87.7931900024414
2017-08-04,88.72319030761719
2017-08-07,87.83546447753906
2017-08-08,88.56256866455078
2017-08-09,88.79082489013672
2017-08-10,87.07452392578125
2017-08-11,86.69407653808594
2017-08-14,88.1229248046875
2017-08-15,87.37043762207031
2017-08-16,86.7532730102539
2017-08-17,84.81713104248047
2017-08-18,84.55504608154297
2017-08-21,84.02241516113281
2017-08-22,84.4620590209961
2017-08-23,84.59732818603516
2017-08-24,83.48387145996094
2017-08-25,83.71334075927734
2017-08-28,81.12096405029297
2017-08-29,80.33898162841797
2017-08-30,80.55998229980469
2017-08-31,80.48346710205078
2017-09-01,80.40699005126953
2017-09-05,76.88813018798828
2017-09-06,77.40660095214844
2017-09-07,74.5761947631836
2017-09-08,77.15162658691406
2017-09-11,79.33602142333984
2017-09-12,79.93101501464844
2017-09-13,79.7015151977539
2017-09-14,79.2680435180664
2017-09-15,79.76949310302734
2017-09-18,79.72700500488281
2017-09-19,79.02155303955078
2017-09-20,79.28500366210938
2017-09-21,79.55702209472656
2017-09-22,80.27948760986328
2017-09-25,80.69597625732422
2017-09-26,80.21150970458984
2017-09-27,81.29945373535156
2017-09-28,81.40995025634766
2017-09-29,81.18895721435547
2017-10-02,81.3079605102539
2017-10-03,81.34194946289062
2017-10-04,80.99347686767578
2017-10-05,81.1634750366211
2017-10-06,81.63095092773438
2017-10-09,81.25696563720703
2017-10-10,81.44396209716797
2017-10-11,81.01895904541016
2017-10-12,81.554443359375
2017-10-13,81.35044860839844
2017-10-16,81.78395080566406
2017-10-17,81.47793579101562
2017-10-18,86.52674865722656
2017-10-19,85.96576690673828
2017-10-20,84.90330505371094
2017-10-23,84.56333923339844
2017-10-24,84.72483825683594
2017-10-25,84.82682037353516
2017-10-26,85.3623046875
2017-10-27,85.03932189941406
2017-10-30,85.71928405761719
2017-10-31,85.54930877685547
2017-11-01,85.99127197265625
2017-11-02,85.17530822753906
2017-11-03,85.1158218383789
2017-11-06,84.37632751464844
2017-11-07,84.18937683105469
2017-11-08,83.6198501586914
2017-11-09,83.90035247802734
2017-11-10,83.42439270019531
2017-11-13,83.89183807373047
2017-11-14,84.01936340332031
2017-11-15,84.02783966064453
2017-11-16,82.87190246582031
2017-11-17,83.8238525390625
2017-11-20,83.78985595703125
2017-11-21,83.6368408203125
2017-11-22,83.64537811279297
2017-11-24,83.65391540527344
2017-11-27,83.7479476928711
2017-11-28,85.44905853271484
2017-11-29,86.94502258300781
2017-11-30,86.22695922851562
2017-12-01,85.2865982055664
2017-12-04,85.3122787475586
2017-12-05,83.94456481933594
2017-12-06,83.79067993164062
2017-12-07,84.2693862915039
2017-12-08,84.73955535888672
2017-12-11,85.38067626953125
2017-12-12,85.73970794677734
2017-12-13,84.47454833984375
2017-12-14,83.59407806396484
2017-12-15,84.03858947753906
2017-12-18,84.38908386230469
2017-12-19,84.36341094970703
2017-12-20,85.2353744506836
2017-12-21,86.4406509399414
2017-12-22,86.36372375488281
2017-12-26,86.48340606689453
2017-12-27,86.58598327636719
2017-12-28,86.91936492919922
2017-12-29,86.2013168334961
2018-01-02,84.82503509521484
2018-01-03,85.06439971923828
2018-01-04,85.52599334716797
2018-01-05,86.60308837890625
2018-01-08,85.226806640625
2018-01-09,84.72245025634766
2018-01-10,82.48278045654297
2018-01-11,81.88440704345703
2018-01-12,81.54247283935547
2018-01-16,80.26023864746094
2018-01-17,81.0466537475586
2018-01-18,80.58506774902344
2018-01-19,80.42264556884766
2018-01-22,80.37989807128906
2018-01-23,81.01249694824219
2018-01-24,81.70489501953125
2018-01-25,81.23473358154297
2018-01-26,81.62796020507812
2018-01-29,80.65345764160156
2018-01-30,78.7386474609375
2018-01-31,78.20008087158203
2018-02-01,79.55070495605469
2018-02-02,78.60182189941406
2018-02-05,75.37914276123047
2018-02-06,75.6441421508789
2018-02-07,75.6441421508789
2018-02-08,72.79753875732422
2018-02-09,75.23381042480469
2018-02-12,74.81494903564453
2018-02-13,75.49881744384766
2018-02-14,76.627197265625
2018-02-15,76.99475860595703
2018-02-16,76.8665542602539
2018-02-20,75.72105407714844
2018-02-21,75.44752502441406
2018-02-22,75.08848571777344
2018-02-23,76.18968200683594
2018-02-26,76.08644104003906
2018-02-27,75.14871215820312
2018-02-28,73.53131866455078
2018-03-01,73.72059631347656
2018-03-02,74.36582946777344
2018-03-05,76.2757339477539
2018-03-06,77.22209167480469
2018-03-07,76.6370620727539
2018-03-08,76.01760864257812
2018-03-09,78.12540435791016
2018-03-12,76.56822967529297
2018-03-13,76.65428161621094
2018-03-14,75.73371124267578
2018-03-15,76.46500396728516
2018-03-16,77.36833953857422
2018-03-19,77.54039001464844
2018-03-20,78.22865295410156
2018-03-21,78.29747009277344
2018-03-22,76.98120880126953
2018-03-23,75.2691879272461
2018-03-26,78.15120697021484
2018-03-27,77.16183471679688
2018-03-28,78.22865295410156
2018-03-29,78.64161682128906
2018-04-02,75.86277770996094
2018-04-03,77.40277099609375
2018-04-04,78.44373321533203
2018-04-05,78.97712707519531
2018-04-06,77.03280639648438
2018-04-09,77.18766021728516
2018-04-10,78.05656433105469
2018-04-11,77.9361572265625
2018-04-12,78.97712707519531
2018-04-13,78.72764587402344
2018-04-16,79.579345703125
2018-04-17,79.91487121582031
2018-04-18,79.76000213623047
2018-04-19,79.6653823852539
2018-04-20,80.36225891113281
2018-04-23,80.31063842773438
2018-04-24,80.3192138671875
2018-04-25,80.34501647949219
2018-04-26,80.36225891113281
2018-04-27,80.8612289428711
2018-04-30,79.85464477539062
2018-05-01,79.01152801513672
2018-05-02,77.11885070800781
2018-05-03,76.2413330078125
2018-05-04,75.647705078125
2018-05-07,75.09709167480469
2018-05-08,74.42604064941406
2018-05-09,74.32281494140625
2018-05-10,75.32937622070312
2018-05-11,75.3379898071289
2018-05-14,75.07987976074219
2018-05-15,77.1790542602539
2018-05-16,80.81820678710938
2018-05-17,81.11931610107422
2018-05-18,82.5216293334961
2018-05-21,84.26809692382812
2018-05-22,82.66789245605469
2018-05-23,82.03125
2018-05-24,83.57122802734375
2018-05-25,83.50198364257812
2018-05-29,82.48092651367188
2018-05-30,82.54151153564453
2018-05-31,80.77629852294922
2018-06-01,81.3906478881836
2018-06-04,81.52046966552734
2018-06-05,81.58102416992188
2018-06-06,82.63670349121094
2018-06-07,84.36731719970703
2018-06-08,85.05089569091797
2018-06-11,82.3078842163086
2018-06-12,83.02607727050781
2018-06-13,84.09906768798828
2018-06-14,82.86165618896484
2018-06-15,82.62803649902344
2018-06-18,82.40306091308594
2018-06-19,86.18444061279297
2018-06-20,87.64681243896484
2018-06-21,88.4342269897461
2018-06-22,88.58132934570312
2018-06-25,88.77169799804688
2018-06-26,87.69007110595703
2018-06-27,88.55536651611328
2018-06-28,90.79653930664062
2018-06-29,89.55049896240234
2018-07-02,89.82740020751953
2018-07-03,91.29842376708984
2018-07-05,90.8917236328125
2018-07-06,90.61480712890625
2018-07-09,92.04258728027344
2018-07-10,92.82999420166016
2018-07-11,93.57416534423828
2018-07-12,92.994384765625
2018-07-13,93.4703140258789
2018-07-16,93.43573760986328
2018-07-17,93.15013885498047
2018-07-18,94.18852996826172
2018-07-19,92.70884704589844
2018-07-20,92.994384765625
2018-07-23,92.97709655761719
2018-07-24,93.02903747558594
2018-07-25,93.50494384765625
2018-07-26,95.31340789794922
2018-07-27,94.47406768798828
2018-07-30,94.93266296386719
2018-07-31,95.4432373046875
2018-08-01,94.57791900634766
2018-08-02,94.32696533203125
2018-08-03,93.57416534423828
2018-08-06,91.74833679199219
2018-08-07,92.12045288085938
2018-08-08,93.23668670654297
2018-08-09,91.67912292480469
2018-08-10,91.96468353271484
2018-08-13,92.43196868896484
2018-08-14,94.24043273925781
2018-08-15,93.20207214355469
2018-08-16,91.76567840576172
2018-08-17,91.09069061279297
2018-08-20,91.01285552978516
2018-08-21,91.23782348632812
2018-08-22,90.86575317382812
2018-08-23,90.4417495727539
2018-08-24,91.02462005615234
2018-08-27,91.56401062011719
2018-08-28,90.71144104003906
2018-08-29,89.9806900024414
2018-08-30,88.72792053222656
2018-08-31,89.44999694824219
2018-09-04,88.87580108642578
2018-09-05,89.3455810546875
2018-09-06,89.91106414794922
2018-09-07,90.4417495727539
2018-09-10,88.44951629638672
2018-09-11,88.2146224975586
2018-09-12,87.52735137939453
2018-09-13,89.22378540039062
2018-09-14,90.3460464477539
2018-09-17,90.43306732177734
2018-09-18,91.46831512451172
2018-09-19,91.42481994628906
2018-09-20,91.87720489501953
2018-09-21,91.52922058105469
2018-09-24,90.38956451416016
2018-09-25,90.38085174560547
2018-09-26,93.17345428466797
2018-09-27,92.46878051757812
2018-09-28,93.91291809082031
2018-10-01,93.03426361083984
2018-10-02,93.39093780517578
2018-10-03,93.62581634521484
2018-10-04,93.70411682128906
2018-10-05,94.06949615478516
2018-10-08,94.33919525146484
2018-10-09,94.30438232421875
2018-10-10,91.78150939941406
2018-10-11,89.73706817626953
2018-10-12,89.05850219726562
2018-10-15,88.99761199951172
2018-10-16,90.641845703125
2018-10-17,92.12081146240234
2018-10-18,92.61666870117188
2018-10-19,92.3643569946289
2018-10-22,90.67664337158203
2018-10-23,86.83138275146484
2018-10-24,83.79522705078125
2018-10-25,83.71692657470703
2018-10-26,83.38633728027344
2018-10-29,82.85562896728516
2018-10-30,84.18669891357422
2018-10-31,84.5694580078125
2018-11-01,84.4737777709961
2018-11-02,84.0822982788086
2018-11-05,84.36065673828125
2018-11-06,85.37853240966797
2018-11-07,89.05850219726562
2018-11-08,89.8675765991211
2018-11-09,91.1551284790039
2018-11-12,90.24165344238281
2018-11-13,89.78926849365234
2018-11-14,86.93578338623047
2018-11-15,86.97928619384766
2018-11-16,86.90968322753906
2018-11-19,86.44860076904297
2018-11-20,84.41287231445312
2018-11-21,85.36984252929688
2018-11-23,85.20352935791016
2018-11-26,86.83161926269531
2018-11-27,85.76373291015625
2018-11-28,85.94754028320312
2018-11-29,85.6061782836914
2018-11-30,85.11600494384766
2018-12-03,85.16851806640625
2018-12-04,83.51417541503906
2018-12-06,80.73065948486328
2018-12-07,79.6802749633789
2018-12-10,79.34764099121094
2018-12-11,78.78746032714844
2018-12-12,79.12005615234375
2018-12-13,78.75244140625
2018-12-14,79.00627136230469
2018-12-17,78.7786636352539
2018-12-18,77.75458526611328
2018-12-19,77.378173828125
2018-12-20,75.89888763427734
2018-12-21,74.65595245361328
2018-12-24,72.34508514404297
2018-12-26,76.21399688720703
2018-12-27,76.95800018310547
2018-12-28,77.16809844970703
2018-12-31,78.28852081298828
2019-01-02,78.8662109375
2019-01-03,77.60575103759766
2019-01-04,79.17259979248047
2019-01-07,79.4876937866211
2019-01-08,79.58396911621094
2019-01-09,80.07414245605469
2019-01-10,80.96700286865234
2019-01-11,81.03700256347656
2019-01-14,81.92984771728516
2019-01-15,82.7176284790039
2019-01-16,82.63883209228516
2019-01-17,83.5491714477539
2019-01-18,84.36322784423828
2019-01-22,83.1640396118164
2019-01-23,83.6629638671875
2019-01-24,84.33696746826172
2019-01-25,83.36537170410156
2019-01-28,82.67385864257812
2019-01-29,83.10277557373047
2019-01-30,83.6629638671875
2019-01-31,84.37200164794922
2019-02-01,85.05471801757812
2019-02-04,85.78125
2019-02-05,85.85125732421875
2019-02-06,85.70246124267578
2019-02-07,85.17727661132812
2019-02-08,85.01972198486328
2019-02-11,85.35234069824219
2019-02-12,86.4289779663086
2019-02-13,85.70246124267578
2019-02-14,85.01972198486328
2019-02-15,85.9650650024414
2019-02-19,85.9913101196289
2019-02-20,86.50775909423828
2019-02-21,85.93004608154297
2019-02-22,86.60820770263672
2019-02-25,87.24229431152344
2019-02-26,87.56815338134766
2019-02-27,88.83636474609375
2019-02-28,90.70347595214844
2019-03-01,91.71624755859375
2019-03-04,91.39920043945312
2019-03-05,90.89720916748047
2019-03-06,89.10054779052734
2019-03-07,88.37840270996094
2019-03-08,88.03491973876953
2019-03-11,88.79232788085938
2019-03-12,88.95964050292969
2019-03-13,89.19744110107422
2019-03-14,86.4848861694336
2019-03-15,86.95166015625
2019-03-18,87.80595397949219
