Date,VZ
2016-05-02,30.17110824584961
2016-05-03,29.794857025146484
2016-05-04,29.888917922973633
2016-05-05,29.888917922973633
2016-05-06,30.053525924682617
2016-05-09,30.030012130737305
2016-05-10,30.300457000732422
2016-05-11,30.07115936279297
2016-05-12,30.259296417236328
2016-05-13,29.94769859313965
2016-05-16,30.11819076538086
2016-05-17,29.924184799194336
2016-05-18,29.62435531616211
2016-05-19,29.177549362182617
2016-05-20,29.1951961517334
2016-05-23,28.889480590820312
2016-05-24,29.14815902709961
2016-05-25,29.306894302368164
2016-05-26,29.489145278930664
2016-05-27,29.759580612182617
2016-05-31,29.924184799194336
2016-06-01,29.647872924804688
2016-06-02,29.84776496887207
2016-06-03,29.935949325561523
2016-06-06,29.812496185302734
2016-06-07,30.42391014099121
2016-06-08,30.28868865966797
2016-06-09,30.541481018066406
2016-06-10,30.964773178100586
2016-06-13,30.905981063842773
2016-06-14,31.152904510498047
2016-06-15,31.06471061706543
2016-06-16,31.429214477539062
2016-06-17,31.617347717285156
2016-06-20,31.60558319091797
2016-06-21,31.805477142333984
2016-06-22,31.764318466186523
2016-06-23,32.14056396484375
2016-06-24,31.999475479125977
2016-06-27,32.181739807128906
2016-06-28,32.22876739501953
2016-06-29,32.36985778808594
2016-06-30,32.82842254638672
2016-07-01,33.05770492553711
2016-07-05,33.234073638916016
2016-07-06,33.40925598144531
2016-07-07,32.88667678833008
2016-07-08,33.19548034667969
2016-07-11,33.21329879760742
2016-07-12,32.94011688232422
2016-07-13,33.254844665527344
2016-07-14,33.15983963012695
2016-07-15,33.15983963012695
2016-07-18,33.21329879760742
2016-07-19,33.07671356201172
2016-07-20,33.02919006347656
2016-07-21,32.88074493408203
2016-07-22,33.31424331665039
2016-07-25,33.17766189575195
2016-07-26,32.548194885253906
2016-07-27,32.85104751586914
2016-07-28,32.5778923034668
2016-07-29,32.90449523925781
2016-08-01,32.36410140991211
2016-08-02,32.06718063354492
2016-08-03,32.00780487060547
2016-08-04,32.02561950683594
2016-08-05,31.853395462036133
2016-08-08,31.82371711730957
2016-08-09,31.865278244018555
2016-08-10,31.95435333251953
2016-08-11,31.984054565429688
2016-08-12,31.859338760375977
2016-08-15,31.835590362548828
2016-08-16,31.33082389831543
2016-08-17,31.574296951293945
2016-08-18,31.396154403686523
2016-08-19,31.146730422973633
2016-08-22,31.206111907958984
2016-08-23,31.253620147705078
2016-08-24,31.194242477416992
2016-08-25,31.324880599975586
2016-08-26,30.92108726501465
2016-08-29,31.17643928527832
2016-08-30,31.03985595703125
2016-08-31,31.075471878051758
2016-09-01,31.212060928344727
2016-09-02,31.402084350585938
2016-09-06,31.776199340820312
2016-09-07,31.894968032836914
2016-09-08,31.829648971557617
2016-09-09,30.772615432739258
2016-09-12,31.217998504638672
2016-09-13,30.552902221679688
2016-09-14,30.5766544342041
2016-09-15,30.867626190185547
2016-09-16,30.80824089050293
2016-09-19,30.404449462890625
2016-09-20,30.446008682250977
2016-09-21,30.802310943603516
2016-09-22,31.087352752685547
2016-09-23,31.212060928344727
2016-09-26,30.968582153320312
2016-09-27,31.17048454284668
2016-09-28,30.91514778137207
2016-09-29,30.950769424438477
2016-09-30,30.867626190185547
2016-10-03,30.80824089050293
2016-10-04,30.440074920654297
2016-10-05,30.1926212310791
2016-10-06,30.186614990234375
2016-10-07,29.982406616210938
2016-10-10,30.144575119018555
2016-10-11,29.970394134521484
2016-10-12,30.210641860961914
2016-10-13,30.204633712768555
2016-10-14,30.1986141204834
2016-10-17,30.28872299194336
2016-10-18,30.1926212310791
2016-10-19,30.258678436279297
2016-10-20,29.513931274414062
2016-10-21,28.94935417175293
2016-10-24,28.955368041992188
2016-10-25,28.733144760131836
2016-10-26,28.607013702392578
2016-10-27,29.153566360473633
2016-10-28,28.955368041992188
2016-10-31,28.889293670654297
2016-11-01,28.625022888183594
2016-11-02,28.192594528198242
2016-11-03,28.150545120239258
2016-11-04,28.276683807373047
2016-11-07,28.504907608032227
2016-11-08,28.619029998779297
2016-11-09,28.745153427124023
2016-11-10,28.042434692382812
2016-11-11,28.042434692382812
2016-11-14,27.736125946044922
2016-11-15,28.450849533081055
2016-11-16,28.78719139099121
2016-11-17,28.733144760131836
2016-11-18,28.87128448486328
2016-11-21,29.015432357788086
2016-11-22,29.724140167236328
2016-11-23,30.16858673095703
2016-11-25,30.43286895751953
2016-11-28,30.703136444091797
2016-11-29,30.607036590576172
2016-11-30,29.970394134521484
2016-12-01,29.95237922668457
2016-12-02,29.916336059570312
2016-12-05,29.880311965942383
2016-12-06,30.246673583984375
2016-12-07,30.85929298400879
2016-12-08,30.709142684936523
2016-12-09,30.925369262695312
2016-12-12,31.0875301361084
2016-12-13,31.447895050048828
2016-12-14,31.009450912475586
2016-12-15,31.1175537109375
2016-12-16,31.393840789794922
2016-12-19,31.778230667114258
2016-12-20,31.904359817504883
2016-12-21,31.814268112182617
2016-12-22,32.22267532348633
2016-12-23,32.240692138671875
2016-12-27,32.216670989990234
2016-12-28,32.096553802490234
2016-12-29,32.27672576904297
2016-12-30,32.06052780151367
2017-01-03,32.78124237060547
2017-01-04,32.745216369628906
2017-01-05,32.81727600097656
2017-01-06,32.3304443359375
2017-01-09,31.978370666503906
2017-01-10,32.02692794799805
2017-01-11,31.84481430053711
2017-01-12,31.978370666503906
2017-01-13,31.899446487426758
2017-01-17,32.01479721069336
2017-01-18,31.717344284057617
2017-01-19,31.784116744995117
2017-01-20,32.00263977050781
2017-01-23,31.814470291137695
2017-01-24,30.424367904663086
2017-01-25,30.211902618408203
2017-01-26,29.817340850830078
2017-01-27,30.10870933532715
2017-01-30,29.969085693359375
2017-01-31,29.750553131103516
2017-02-01,29.37421226501465
2017-02-02,29.307430267333984
2017-02-03,29.489551544189453
2017-02-06,29.155672073364258
2017-02-07,29.16175079345703
2017-02-08,29.362064361572266
2017-02-09,29.629167556762695
2017-02-10,29.732357025146484
2017-02-13,29.471330642700195
2017-02-14,29.301362991333008
2017-02-15,29.18602180480957
2017-02-16,29.416698455810547
2017-02-17,29.859821319580078
2017-02-21,30.005512237548828
2017-02-22,30.151203155517578
2017-02-23,30.53970718383789
2017-02-24,30.715744018554688
2017-02-27,30.315095901489258
2017-02-28,30.126928329467773
2017-03-01,30.23617935180664
2017-03-02,30.339385986328125
2017-03-03,30.406152725219727
2017-03-06,30.369728088378906
2017-03-07,30.0115966796875
2017-03-08,29.84161949157715
2017-03-09,29.914461135864258
2017-03-10,29.95695686340332
2017-03-13,30.029794692993164
2017-03-14,29.96302604675293
2017-03-15,30.43651580810547
2017-03-16,30.37580108642578
2017-03-17,30.5882625579834
2017-03-20,30.49721336364746
2017-03-21,30.448646545410156
2017-03-22,30.17548942565918
2017-03-23,30.132991790771484
2017-03-24,30.15727424621582
2017-03-27,29.82947540283203
2017-03-28,29.926597595214844
2017-03-29,29.823402404785156
2017-03-30,29.780912399291992
2017-03-31,29.59273910522461
2017-04-03,29.853771209716797
2017-04-04,29.93268394470215
2017-04-05,29.756637573242188
2017-04-06,29.749263763427734
2017-04-07,29.890548706054688
2017-04-10,29.81683921813965
2017-04-11,29.915119171142578
2017-04-12,30.05025863647461
2017-04-13,29.865970611572266
2017-04-17,29.982698440551758
2017-04-18,30.234546661376953
2017-04-19,30.062541961669922
2017-04-20,29.736980438232422
2017-04-21,29.02442169189453
2017-04-24,28.901565551757812
2017-04-25,28.686573028564453
2017-04-26,29.091989517211914
2017-04-27,28.668140411376953
2017-04-28,28.2012939453125
2017-05-01,28.1828556060791
2017-05-02,28.2012939453125
2017-05-03,28.348722457885742
2017-05-04,28.1828556060791
2017-05-05,28.680423736572266
2017-05-08,28.643577575683594
2017-05-09,28.514577865600586
2017-05-10,28.489999771118164
2017-05-11,28.268875122070312
2017-05-12,28.15829849243164
2017-05-15,27.8757266998291
2017-05-16,27.832731246948242
2017-05-17,27.322887420654297
2017-05-18,27.666879653930664
2017-05-19,27.900299072265625
2017-05-22,27.937158584594727
2017-05-23,27.937158584594727
2017-05-24,27.666879653930664
2017-05-25,27.832731246948242
2017-05-26,27.838882446289062
2017-05-30,28.379436492919922
2017-05-31,28.64971351623535
2017-06-01,28.56985855102539
2017-06-02,28.526859283447266
2017-06-05,28.483863830566406
2017-06-06,28.526859283447266
2017-06-07,28.563720703125
2017-06-08,28.373294830322266
2017-06-09,28.698854446411133
2017-06-12,28.987564086914062
2017-06-13,28.539152145385742
2017-06-14,28.680423736572266
2017-06-15,28.64971351623535
2017-06-16,28.643577575683594
2017-06-19,28.606718063354492
2017-06-20,28.219715118408203
2017-06-21,27.89415168762207
2017-06-22,27.900299072265625
2017-06-23,27.881874084472656
2017-06-26,28.103008270263672
2017-06-27,27.544017791748047
2017-06-28,27.544017791748047
2017-06-29,27.279882431030273
2017-06-30,27.43345069885254
2017-07-03,27.642311096191406
2017-07-05,27.427303314208984
2017-07-06,27.083784103393555
2017-07-07,27.058889389038086
2017-07-10,26.8846435546875
2017-07-11,26.69171142578125
2017-07-12,26.897085189819336
2017-07-13,27.065114974975586
2017-07-14,27.108673095703125
2017-07-17,27.17091178894043
2017-07-18,26.984207153320312
2017-07-19,27.040220260620117
2017-07-20,27.51942253112793
2017-07-21,27.525644302368164
2017-07-24,27.202024459838867
2017-07-25,27.37006378173828
2017-07-26,27.631425857543945
2017-07-27,29.75358009338379
2017-07-28,29.834468841552734
2017-07-31,30.120742797851562
2017-08-01,30.425697326660156
2017-08-02,30.00250244140625
2017-08-03,30.251445770263672
2017-08-04,30.438146591186523
2017-08-07,30.407024383544922
2017-08-08,30.245227813720703
2017-08-09,30.00873374938965
2017-08-10,29.884262084960938
2017-08-11,29.909160614013672
2017-08-14,30.35723876953125
2017-08-15,30.1705379486084
2017-08-16,30.126976013183594
2017-08-17,29.803354263305664
2017-08-18,29.67889976501465
2017-08-21,29.95895004272461
2017-08-22,30.08962631225586
2017-08-23,30.046072006225586
2017-08-24,30.06474494934082
2017-08-25,30.29500961303711
2017-08-28,30.251445770263672
2017-08-29,30.189207077026367
2017-08-30,29.946504592895508
2017-08-31,29.8531551361084
2017-09-01,29.82202911376953
2017-09-05,29.473527908325195
2017-09-06,29.1934814453125
2017-09-07,28.751625061035156
2017-09-08,28.69563102722168
2017-09-11,28.813861846923828
2017-09-12,29.118803024291992
2017-09-13,29.405075073242188
2017-09-14,29.36151123046875
2017-09-15,29.78468894958496
2017-09-18,29.92783546447754
2017-09-19,30.705732345581055
2017-09-20,30.792869567871094
2017-09-21,30.456817626953125
2017-09-22,31.05424690246582
2017-09-25,31.05424690246582
2017-09-26,30.81153678894043
2017-09-27,30.81153678894043
2017-09-28,30.74930191040039
2017-09-29,30.799095153808594
2017-10-02,30.718189239501953
2017-10-03,31.02313232421875
2017-10-04,31.05424690246582
2017-10-05,30.973346710205078
2017-10-06,30.740320205688477
2017-10-09,30.891469955444336
2017-10-10,30.948150634765625
2017-10-11,30.771812438964844
2017-10-12,30.45061492919922
2017-10-13,30.142013549804688
2017-10-16,30.286867141723633
2017-10-17,30.482105255126953
2017-10-18,30.639556884765625
2017-10-19,30.992223739624023
2017-10-20,31.19378662109375
2017-10-23,30.85369110107422
2017-10-24,30.822193145751953
2017-10-25,30.63326072692871
2017-10-26,30.79070281982422
2017-10-27,30.77809715270996
2017-10-30,30.12311363220215
2017-10-31,30.148311614990234
2017-11-01,30.12311363220215
2017-11-02,29.890092849731445
2017-11-03,29.864904403686523
2017-11-06,28.674585342407227
2017-11-07,28.69977569580078
2017-11-08,28.630502700805664
2017-11-09,28.3848819732666
2017-11-10,28.265213012695312
2017-11-13,28.183349609375
2017-11-14,27.849557876586914
2017-11-15,27.7802791595459
2017-11-16,28.19594383239746
2017-11-17,28.60530662536621
2017-11-20,29.096553802490234
2017-11-21,29.08396339416504
2017-11-22,29.663368225097656
2017-11-24,29.60668182373047
2017-11-27,30.016050338745117
2017-11-28,30.746620178222656
2017-11-29,31.426801681518555
2017-11-30,32.050289154052734
2017-12-01,32.27701950073242
2017-12-04,32.57302474975586
2017-12-05,32.06917953491211
2017-12-06,31.918039321899414
2017-12-07,31.754291534423828
2017-12-08,32.17625045776367
2017-12-11,32.64860153198242
2017-12-12,33.498817443847656
2017-12-13,33.309879302978516
2017-12-14,32.9635009765625
2017-12-15,33.171321868896484
2017-12-18,33.5366096496582
2017-12-19,33.2720947265625
2017-12-20,33.23431396484375
2017-12-21,33.38545227050781
2017-12-22,33.498817443847656
2017-12-26,33.51771926879883
2017-12-27,33.55550765991211
2017-12-28,33.64997482299805
2017-12-29,33.33506774902344
2018-01-02,33.71295928955078
2018-01-03,33.02017593383789
2018-01-04,33.127254486083984
2018-01-05,33.05167007446289
2018-01-08,32.99498748779297
2018-01-09,32.873966217041016
2018-01-10,32.924922943115234
2018-01-11,33.192447662353516
2018-01-12,33.033203125
2018-01-16,32.90581512451172
2018-01-17,32.94403076171875
2018-01-18,32.83574676513672
2018-01-19,33.0650520324707
2018-01-22,34.0523567199707
2018-01-23,33.90585708618164
2018-01-24,34.53644561767578
2018-01-25,34.58103561401367
2018-01-26,34.85492706298828
2018-01-29,34.4791259765625
2018-01-30,34.33262252807617
2018-01-31,34.44091033935547
2018-02-01,34.58740234375
2018-02-02,33.74660110473633
2018-02-05,32.166934967041016
2018-02-06,32.37712478637695
2018-02-07,32.491783142089844
2018-02-08,31.236955642700195
2018-02-09,31.772008895874023
2018-02-12,31.91851234436035
2018-02-13,31.89940071105957
2018-02-14,31.53633689880371
2018-02-15,31.682828903198242
2018-02-16,31.943986892700195
2018-02-20,31.160507202148438
2018-02-21,30.549028396606445
2018-02-22,30.491689682006836
2018-02-23,30.759227752685547
2018-02-26,31.2688045501709
2018-02-27,30.599987030029297
2018-02-28,30.408893585205078
2018-03-01,30.549028396606445
2018-03-02,30.7401123046875
2018-03-05,31.026752471923828
2018-03-06,31.14140510559082
2018-03-07,31.10955238342285
2018-03-08,31.217849731445312
2018-03-09,31.217849731445312
2018-03-12,31.084075927734375
2018-03-13,30.988540649414062
2018-03-14,30.86113929748535
2018-03-15,30.759227752685547
2018-03-16,30.931211471557617
2018-03-19,30.771961212158203
2018-03-20,30.377046585083008
2018-03-21,30.115882873535156
2018-03-22,29.861101150512695
2018-03-23,29.485288619995117
2018-03-26,29.982120513916016
2018-03-27,30.134992599487305
2018-03-28,30.574501037597656
2018-03-29,30.459854125976562
2018-04-02,30.039457321166992
2018-04-03,30.25602149963379
2018-04-04,30.52992057800293
2018-04-05,30.727386474609375
2018-04-06,30.2432861328125
2018-04-09,30.26263427734375
2018-04-10,31.133350372314453
2018-04-11,30.688322067260742
2018-04-12,30.79151725769043
2018-04-13,30.739910125732422
2018-04-16,31.21076011657715
2018-04-17,31.507450103759766
2018-04-18,31.359098434448242
2018-04-19,31.236555099487305
2018-04-20,30.894712448120117
2018-04-23,31.384897232055664
2018-04-24,32.036346435546875
2018-04-25,32.313682556152344
2018-04-26,32.09437942504883
2018-04-27,33.261802673339844
2018-04-30,31.829933166503906
2018-05-01,31.488096237182617
2018-05-02,30.797975540161133
2018-05-03,30.856016159057617
2018-05-04,31.081754684448242
2018-05-07,30.78506851196289
2018-05-08,30.327119827270508
2018-05-09,29.914339065551758
2018-05-10,30.443239212036133
2018-05-11,31.359098434448242
2018-05-14,31.2752628326416
2018-05-15,30.823762893676758
2018-05-16,30.868921279907227
2018-05-17,30.862459182739258
2018-05-18,30.79151725769043
2018-05-21,31.236555099487305
2018-05-22,31.48164939880371
2018-05-23,31.33976173400879
2018-05-24,31.372011184692383
2018-05-25,31.294607162475586
2018-05-29,31.08821678161621
2018-05-30,31.346206665039062
2018-05-31,30.74637222290039
2018-06-01,30.836666107177734
2018-06-04,30.843120574951172
2018-06-05,30.939865112304688
2018-06-06,31.223663330078125
2018-06-07,31.61065101623535
2018-06-08,31.720291137695312
2018-06-11,31.797687530517578
2018-06-12,31.48164939880371
2018-06-13,30.57222557067871
2018-06-14,30.843120574951172
2018-06-15,30.997915267944336
2018-06-18,30.610925674438477
2018-06-19,31.281702041625977
2018-06-20,31.017261505126953
2018-06-21,31.36554527282715
2018-06-22,32.09437942504883
2018-06-25,31.991186141967773
2018-06-26,31.797687530517578
2018-06-27,31.80414390563965
2018-06-28,32.803871154785156
2018-06-29,32.449127197265625
2018-07-02,32.520084381103516
2018-07-03,32.70066833496094
2018-07-05,33.07475662231445
2018-07-06,33.203758239746094
2018-07-09,33.10588836669922
2018-07-10,33.49736404418945
2018-07-11,33.49736404418945
2018-07-12,33.4321174621582
2018-07-13,33.543025970458984
2018-07-16,33.66047668457031
2018-07-17,33.55609130859375
2018-07-18,33.36687088012695
2018-07-19,33.11241149902344
2018-07-20,33.027591705322266
2018-07-23,33.11241149902344
2018-07-24,33.608280181884766
2018-07-25,33.2168083190918
2018-07-26,33.392967224121094
2018-07-27,33.93452453613281
2018-07-30,34.24769973754883
2018-07-31,33.69309997558594
2018-08-01,33.75182342529297
2018-08-02,33.914955139160156
2018-08-03,34.10415267944336
2018-08-06,34.24117660522461
2018-08-07,34.228118896484375
2018-08-08,34.384708404541016
2018-08-09,34.58696746826172
2018-08-10,34.23464584350586
2018-08-13,34.07152557373047
2018-08-14,34.495628356933594
2018-08-15,34.73703384399414
2018-08-16,35.40908432006836
2018-08-17,35.74836730957031
2018-08-20,35.657012939453125
2018-08-21,35.82665252685547
2018-08-22,35.32424545288086
2018-08-23,35.41559982299805
2018-08-24,35.7418212890625
2018-08-27,35.787506103515625
2018-08-28,35.657012939453125
2018-08-29,35.60480880737305
2018-08-30,35.722259521484375
2018-08-31,35.47431945800781
2018-09-04,34.70440673828125
2018-09-05,35.11546325683594
2018-09-06,35.422122955322266
2018-09-07,35.23291015625
2018-09-10,35.31121063232422
2018-09-11,35.70267105102539
2018-09-12,35.86579513549805
2018-09-13,35.84623336791992
2018-09-14,35.59176254272461
2018-09-17,35.689640045166016
2018-09-18,35.48736572265625
2018-09-19,34.906681060791016
2018-09-20,35.20029067993164
2018-09-21,35.5069465637207
2018-09-24,34.93278503417969
2018-09-25,34.613075256347656
2018-09-26,34.67180252075195
2018-09-27,34.965396881103516
2018-09-28,34.83490753173828
2018-10-01,35.12852096557617
2018-10-02,35.5069465637207
2018-10-03,35.422122955322266
2018-10-04,35.8984260559082
2018-10-05,35.84623336791992
2018-10-08,35.8984260559082
2018-10-09,36.276424407958984
2018-10-10,35.84103012084961
2018-10-11,35.18134689331055
2018-10-12,35.44520950317383
2018-10-15,35.35945510864258
2018-10-16,35.42543029785156
2018-10-17,35.59693908691406
2018-10-18,36.05213165283203
2018-10-19,36.21705627441406
2018-10-22,36.26982879638672
2018-10-23,37.74094009399414
2018-10-24,37.87946701049805
2018-10-25,37.22637939453125
2018-10-26,36.61946105957031
2018-10-29,37.25935745239258
2018-10-30,38.380836486816406
2018-10-31,37.661781311035156
2018-11-01,36.97569274902344
2018-11-02,37.35831069946289
2018-11-05,37.74094009399414
2018-11-06,37.74094009399414
2018-11-07,38.03120040893555
2018-11-08,38.44021224975586
2018-11-09,38.5655517578125
2018-11-12,38.73707580566406
2018-11-13,38.69749069213867
2018-11-14,38.8822021484375
2018-11-15,38.97456359863281
2018-11-16,39.72000503540039
2018-11-19,39.9904899597168
2018-11-20,39.22523880004883
2018-11-21,39.027339935302734
2018-11-23,38.684295654296875
2018-11-26,39.03392791748047
2018-11-27,40.01028060913086
2018-11-28,39.62105941772461
2018-11-29,39.21864700317383
2018-11-30,39.779380798339844
2018-12-03,38.36764144897461
2018-12-04,38.32146453857422
2018-12-06,38.31488037109375
2018-12-07,38.050994873046875
2018-12-10,38.44021224975586
2018-12-11,38.82283401489258
2018-12-12,37.76732635498047
2018-12-13,37.661781311035156
2018-12-14,37.655181884765625
2018-12-17,36.90972900390625
2018-12-18,36.71182632446289
2018-12-19,36.85035705566406
2018-12-20,36.329200744628906
2018-12-21,36.23024368286133
2018-12-24,34.99662780761719
2018-12-26,35.91359329223633
2018-12-27,36.38196563720703
2018-12-28,36.46113586425781
2018-12-31,37.08784103393555
2019-01-02,36.955902099609375
2019-01-03,37.08784103393555
2019-01-04,37.180198669433594
2019-01-07,37.417701721191406
2019-01-08,38.51278305053711
2019-01-09,38.028175354003906
2019-01-10,38.3947868347168
2019-01-11,38.674747467041016
2019-01-14,38.681419372558594
2019-01-15,38.72807312011719
2019-01-16,38.04817199707031
2019-01-17,37.881526947021484
2019-01-18,38.054840087890625
2019-01-22,37.98818588256836
2019-01-23,38.50143814086914
2019-01-24,38.04150390625
2019-01-25,37.594905853271484
2019-01-28,36.70835876464844
2019-01-29,35.51518249511719
2019-01-30,35.995121002197266
2019-01-31,36.701698303222656
2019-02-01,36.36174392700195
2019-02-04,36.02178192138672
2019-02-05,36.088436126708984
2019-02-06,35.85514450073242
2019-02-07,35.708492279052734
2019-02-08,35.9618034362793
2019-02-11,36.028446197509766
2019-02-12,36.27508544921875
2019-02-13,36.31507873535156
2019-02-14,36.0151252746582
2019-02-15,36.768341064453125
2019-02-19,36.95498275756836
2019-02-20,37.16828536987305
2019-02-21,37.42825698852539
2019-02-22,37.94152069091797
2019-02-25,37.84820556640625
2019-02-26,37.7548828125
2019-02-27,37.808204650878906
2019-02-28,37.94152069091797
2019-03-01,37.96817398071289
2019-03-04,37.488258361816406
2019-03-05,37.381595611572266
2019-03-06,37.114959716796875
2019-03-07,37.52825164794922
2019-03-08,37.68156051635742
2019-03-11,38.38146209716797
2019-03-12,38.28147506713867
2019-03-13,38.434791564941406
2019-03-14,38.62810516357422
