Date,AVB
2016-12-19,126.4642105102539
2016-12-20,126.78252410888672
2016-12-21,125.11842346191406
2016-12-22,125.69003295898438
2016-12-23,126.24712371826172
2016-12-27,127.20946502685547
2016-12-28,126.82298278808594
2016-12-29,128.03335571289062
2016-12-30,129.1634521484375
2017-01-03,128.7770233154297
2017-01-04,129.30929565429688
2017-01-05,130.09671020507812
2017-01-06,131.24147033691406
2017-01-09,129.21450805664062
2017-01-10,128.92286682128906
2017-01-11,127.71977996826172
2017-01-12,128.75515747070312
2017-01-13,128.5145263671875
2017-01-17,128.5509796142578
2017-01-18,128.7405242919922
2017-01-19,127.75628662109375
2017-01-20,129.03221130371094
2017-01-23,128.9811553955078
2017-01-24,128.00416564941406
2017-01-25,126.45113372802734
2017-01-26,127.01986694335938
2017-01-27,126.22511291503906
2017-01-30,125.48870849609375
2017-01-31,126.3636474609375
2017-02-01,123.66592407226562
2017-02-02,127.98955535888672
2017-02-03,126.5240478515625
2017-02-06,127.46458435058594
2017-02-07,128.1208038330078
2017-02-08,130.1478271484375
2017-02-09,129.9655303955078
2017-02-10,131.14663696289062
2017-02-13,130.18423461914062
2017-02-14,130.1186065673828
2017-02-15,129.65921020507812
2017-02-16,130.5633544921875
2017-02-17,130.17691040039062
2017-02-21,132.04351806640625
2017-02-22,131.7591552734375
2017-02-23,133.24652099609375
2017-02-24,133.4725341796875
2017-02-27,133.7860107421875
2017-02-28,133.99752807617188
2017-03-01,133.65481567382812
2017-03-02,133.31214904785156
2017-03-03,132.0945281982422
2017-03-06,133.3048553466797
2017-03-07,133.46524047851562
2017-03-08,132.35696411132812
2017-03-09,130.2644500732422
2017-03-10,129.6155242919922
2017-03-13,129.7904815673828
2017-03-14,130.24986267089844
2017-03-15,133.84442138671875
2017-03-16,134.81410217285156
2017-03-17,135.5140838623047
2017-03-20,134.77035522460938
2017-03-21,135.30264282226562
2017-03-22,135.71823120117188
2017-03-23,136.1630096435547
2017-03-24,136.0681915283203
2017-03-27,134.7849884033203
2017-03-28,134.93080139160156
2017-03-29,134.81324768066406
2017-03-30,134.6956787109375
2017-03-31,134.90138244628906
2017-04-03,134.8499755859375
2017-04-04,135.34222412109375
2017-04-05,136.19454956054688
2017-04-06,136.53990173339844
2017-04-07,135.76104736328125
2017-04-10,137.23060607910156
2017-04-11,137.583251953125
2017-04-12,137.7155303955078
2017-04-13,137.0175018310547
2017-04-17,138.72947692871094
2017-04-18,138.60459899902344
2017-04-19,138.15634155273438
2017-04-20,137.42897033691406
2017-04-21,137.19386291503906
2017-04-24,136.892578125
2017-04-25,139.07481384277344
2017-04-26,138.63397216796875
2017-04-27,138.30328369140625
2017-04-28,139.48622131347656
2017-05-01,140.35328674316406
2017-05-02,140.4855499267578
2017-05-03,138.9278564453125
2017-05-04,140.36058044433594
2017-05-05,141.6244354248047
2017-05-08,140.9705047607422
2017-05-09,141.16888427734375
2017-05-10,141.26441955566406
2017-05-11,140.9411163330078
2017-05-12,141.10275268554688
2017-05-15,141.30113220214844
2017-05-16,141.14682006835938
2017-05-17,140.33128356933594
2017-05-18,140.9705047607422
2017-05-19,140.52230834960938
2017-05-22,141.0513458251953
2017-05-23,140.88967895507812
2017-05-24,141.30113220214844
2017-05-25,141.19827270507812
2017-05-26,140.5737762451172
2017-05-30,140.5737762451172
2017-05-31,140.51492309570312
2017-06-01,140.0520477294922
2017-06-02,143.74786376953125
2017-06-05,146.2901153564453
2017-06-06,142.3151092529297
2017-06-07,143.08656311035156
2017-06-08,142.69717407226562
2017-06-09,143.270263671875
2017-06-12,142.2122344970703
2017-06-13,142.3151092529297
2017-06-14,143.52743530273438
2017-06-15,143.98301696777344
2017-06-16,144.0858612060547
2017-06-19,144.5120391845703
2017-06-20,143.5641632080078
2017-06-21,142.954345703125
2017-06-22,142.4326934814453
2017-06-23,142.5648956298828
2017-06-26,142.84413146972656
2017-06-27,141.66854858398438
2017-06-28,142.51239013671875
2017-06-29,142.12741088867188
2017-06-30,142.24586486816406
2017-07-03,143.80772399902344
2017-07-05,143.40798950195312
2017-07-06,139.2998504638672
2017-07-07,140.12147521972656
2017-07-10,138.3005828857422
2017-07-11,137.9082489013672
2017-07-12,138.3967742919922
2017-07-13,138.38197326660156
2017-07-14,138.944580078125
2017-07-17,140.6692352294922
2017-07-18,139.4552764892578
2017-07-19,140.76547241210938
2017-07-20,140.72837829589844
2017-07-21,141.49085998535156
2017-07-24,140.0178680419922
2017-07-25,139.04075622558594
2017-07-26,141.4686737060547
2017-07-27,141.04672241210938
2017-07-28,142.4901580810547
2017-07-31,142.3791046142578
2017-08-01,142.2088623046875
2017-08-02,141.59445190429688
2017-08-03,139.0185546875
2017-08-04,139.06301879882812
2017-08-07,139.4849090576172
2017-08-08,139.56634521484375
2017-08-09,140.09927368164062
2017-08-10,139.93641662597656
2017-08-11,139.53671264648438
2017-08-14,141.80174255371094
2017-08-15,142.171875
2017-08-16,141.52786254882812
2017-08-17,140.92092895507812
2017-08-18,139.89198303222656
2017-08-21,140.86907958984375
2017-08-22,139.9586181640625
2017-08-23,140.47679138183594
2017-08-24,140.15106201171875
2017-08-25,139.89198303222656
2017-08-28,139.40353393554688
2017-08-29,138.62625122070312
2017-08-30,138.3597412109375
2017-08-31,138.9593505859375
2017-09-01,139.15921020507812
2017-09-05,138.18215942382812
2017-09-06,137.3308563232422
2017-09-07,137.67138671875
2017-09-08,138.24130249023438
2017-09-11,139.56634521484375
2017-09-12,136.66470336914062
2017-09-13,136.07994079589844
2017-09-14,135.99853515625
2017-09-15,136.02810668945312
2017-09-18,135.583984375
2017-09-19,134.51071166992188
2017-09-20,133.82969665527344
2017-09-21,133.09689331054688
2017-09-22,132.1420440673828
2017-09-25,132.72677612304688
2017-09-26,132.5713653564453
2017-09-27,131.87559509277344
2017-09-28,133.2633514404297
2017-09-29,133.1290740966797
2017-10-02,132.50979614257812
2017-10-03,132.58441162109375
2017-10-04,134.3080291748047
2017-10-05,134.63636779785156
2017-10-06,133.4872283935547
2017-10-09,133.37530517578125
2017-10-10,133.18882751464844
2017-10-11,134.29307556152344
2017-10-12,135.02430725097656
2017-10-13,134.75572204589844
2017-10-16,133.71109008789062
2017-10-17,134.32298278808594
2017-10-18,134.36767578125
2017-10-19,134.75572204589844
2017-10-20,135.1959228515625
2017-10-23,135.785400390625
2017-10-24,133.9423828125
2017-10-25,134.6661834716797
2017-10-26,134.8004913330078
2017-10-27,135.5391845703125
2017-10-30,135.71826171875
2017-10-31,135.3003692626953
2017-11-01,136.84494018554688
2017-11-02,134.56918334960938
2017-11-03,135.7779083251953
2017-11-06,136.8375244140625
2017-11-07,137.113525390625
2017-11-08,139.29978942871094
2017-11-09,139.88177490234375
2017-11-10,139.6505126953125
2017-11-13,140.35939025878906
2017-11-14,139.91165161132812
2017-11-15,137.8074188232422
2017-11-16,138.85214233398438
2017-11-17,137.5687255859375
2017-11-20,137.2478790283203
2017-11-21,138.05372619628906
2017-11-22,137.7403564453125
2017-11-24,137.76271057128906
2017-11-27,136.42709350585938
2017-11-28,135.2556610107422
2017-11-29,135.83018493652344
2017-11-30,135.3003692626953
2017-12-01,135.3003692626953
2017-12-04,135.1437225341797
2017-12-05,133.42005920410156
2017-12-06,133.84539794921875
2017-12-07,134.2781982421875
2017-12-08,135.9644317626953
2017-12-11,136.40476989746094
2017-12-12,137.0240020751953
2017-12-13,136.0316162109375
2017-12-14,136.07640075683594
2017-12-15,135.546630859375
2017-12-18,136.14353942871094
2017-12-19,132.60682678222656
2017-12-20,132.53211975097656
2017-12-21,130.98760986328125
2017-12-22,132.9052734375
2017-12-26,133.55438232421875
2017-12-27,133.2410430908203
2017-12-28,134.31658935546875
2017-12-29,134.18875122070312
2018-01-02,133.30870056152344
2018-01-03,133.7223358154297
2018-01-04,131.33059692382812
2018-01-05,131.0673370361328
2018-01-08,131.16510009765625
2018-01-09,130.17233276367188
2018-01-10,128.58526611328125
2018-01-11,127.69027709960938
2018-01-12,126.53192901611328
2018-01-16,127.13365936279297
2018-01-17,127.79553985595703
2018-01-18,126.20101165771484
2018-01-19,126.88543701171875
2018-01-22,127.9384765625
2018-01-23,129.8864288330078
2018-01-24,129.2171173095703
2018-01-25,127.99859619140625
2018-01-26,127.93093872070312
2018-01-29,126.54698181152344
2018-01-30,125.50904846191406
2018-01-31,128.16404724121094
2018-02-01,123.43310546875
2018-02-02,123.32032012939453
2018-02-05,119.60475158691406
2018-02-06,120.52989196777344
2018-02-07,119.04818725585938
2018-02-08,116.53606414794922
2018-02-09,120.04853057861328
2018-02-12,119.4017105102539
2018-02-13,119.89056396484375
2018-02-14,119.52953338623047
2018-02-15,121.169189453125
2018-02-16,122.27484893798828
2018-02-20,120.65775299072266
2018-02-21,117.34838104248047
2018-02-22,118.17574310302734
2018-02-23,120.34940338134766
2018-02-26,120.45468139648438
2018-02-27,117.39351654052734
2018-02-28,117.34838104248047
2018-03-01,116.61880493164062
2018-03-02,115.75386047363281
2018-03-05,117.39351654052734
2018-03-06,117.30323028564453
2018-03-07,118.92034912109375
2018-03-08,119.96581268310547
2018-03-09,121.40991973876953
2018-03-12,121.50019073486328
2018-03-13,121.48509216308594
2018-03-14,122.95176696777344
2018-03-15,123.10221099853516
2018-03-16,124.66663360595703
2018-03-19,124.17025756835938
2018-03-20,123.58355712890625
2018-03-21,122.77877807617188
2018-03-22,120.53739929199219
2018-03-23,118.84516906738281
2018-03-26,119.46188354492188
2018-03-27,120.8232421875
2018-03-28,124.52752685546875
2018-03-29,124.83877563476562
2018-04-02,123.47247314453125
2018-04-03,125.21834564208984
2018-04-04,126.0229263305664
2018-04-05,126.18234252929688
2018-04-06,126.00778198242188
2018-04-09,125.56751251220703
2018-04-10,126.6074447631836
2018-04-11,126.03054809570312
2018-04-12,125.40050506591797
2018-04-13,126.41009521484375
2018-04-16,126.00778198242188
2018-04-17,126.74405670166016
2018-04-18,125.9698486328125
2018-04-19,123.38135528564453
2018-04-20,122.11366271972656
2018-04-23,122.21236419677734
2018-04-24,122.89551544189453
2018-04-25,122.81201171875
2018-04-26,122.6526107788086
2018-04-27,124.74012756347656
2018-04-30,123.73056030273438
2018-05-01,124.90707397460938
2018-05-02,123.44208526611328
2018-05-03,123.61670684814453
2018-05-04,124.75529479980469
2018-05-07,125.40050506591797
2018-05-08,124.84634399414062
2018-05-09,125.79523468017578
2018-05-10,127.29824829101562
2018-05-11,126.2962417602539
2018-05-14,124.89952087402344
2018-05-15,121.9466781616211
2018-05-16,121.07373046875
2018-05-17,120.329833984375
2018-05-18,119.75296783447266
2018-05-21,120.51959991455078
2018-05-22,120.88394927978516
2018-05-23,122.58434295654297
2018-05-24,121.99981689453125
2018-05-25,122.78923797607422
2018-05-29,122.56909942626953
2018-05-30,125.90150451660156
2018-05-31,125.65861511230469
2018-06-01,126.85037994384766
2018-06-04,128.28504943847656
2018-06-05,126.69093322753906
2018-06-06,127.09326934814453
2018-06-07,126.66058349609375
2018-06-08,127.38927459716797
2018-06-11,126.47083282470703
2018-06-12,127.92066955566406
2018-06-13,126.4328384399414
2018-06-14,127.66261291503906
2018-06-15,128.0724639892578
2018-06-18,127.20716094970703
2018-06-19,126.98695373535156
2018-06-20,128.52037048339844
2018-06-21,128.97581481933594
2018-06-22,129.67417907714844
2018-06-25,130.7368621826172
2018-06-26,130.03851318359375
2018-06-27,128.74806213378906
2018-06-28,131.25196838378906
2018-06-29,131.6195526123047
2018-07-02,130.6317138671875
2018-07-03,130.92271423339844
2018-07-05,132.00238037109375
2018-07-06,132.38523864746094
2018-07-09,131.62716674804688
2018-07-10,132.86764526367188
2018-07-11,133.1815643310547
2018-07-12,133.4342498779297
2018-07-13,132.73745727539062
2018-07-16,132.20147705078125
2018-07-17,131.22134399414062
2018-07-18,131.15240478515625
2018-07-19,132.010009765625
2018-07-20,130.58580017089844
2018-07-23,130.44032287597656
2018-07-24,130.616455078125
2018-07-25,132.08657836914062
2018-07-26,132.37757873535156
2018-07-27,131.8798370361328
2018-07-30,131.8339080810547
2018-07-31,135.41749572753906
2018-08-01,136.4588623046875
2018-08-02,136.680908203125
2018-08-03,137.8907928466797
2018-08-06,137.9903106689453
2018-08-07,137.1326904296875
2018-08-08,136.4971160888672
2018-08-09,136.97950744628906
2018-08-10,135.6854705810547
2018-08-13,136.04539489746094
2018-08-14,136.78048706054688
2018-08-15,138.05917358398438
2018-08-16,138.84022521972656
2018-08-17,140.27980041503906
2018-08-20,140.18028259277344
2018-08-21,138.61819458007812
2018-08-22,138.82493591308594
2018-08-23,138.71005249023438
2018-08-24,139.97348022460938
2018-08-27,139.72080993652344
2018-08-28,141.26759338378906
2018-08-29,141.09146118164062
2018-08-30,139.99647521972656
2018-08-31,140.34872436523438
2018-09-04,140.0194549560547
2018-09-05,140.81582641601562
2018-09-06,141.07615661621094
2018-09-07,140.2644805908203
2018-09-10,141.11441040039062
2018-09-11,140.83111572265625
2018-09-12,140.67799377441406
2018-09-13,142.2094268798828
2018-09-14,140.34872436523438
2018-09-17,141.4513702392578
2018-09-18,140.95364379882812
2018-09-19,139.43753051757812
2018-09-20,140.99192810058594
2018-09-21,141.80355834960938
2018-09-24,138.3807830810547
2018-09-25,138.70240783691406
2018-09-26,136.4588623046875
2018-09-27,137.2232208251953
2018-09-28,139.86375427246094
2018-10-01,138.9449920654297
2018-10-02,138.9681396484375
2018-10-03,137.90267944335938
2018-10-04,136.82945251464844
2018-10-05,136.89895629882812
2018-10-08,138.4585723876953
2018-10-09,139.8483428955078
2018-10-10,137.70962524414062
2018-10-11,133.71795654296875
2018-10-12,133.4091033935547
2018-10-15,133.49400329589844
2018-10-16,135.99559020996094
2018-10-17,135.8875274658203
2018-10-18,136.11912536621094
2018-10-19,137.40850830078125
2018-10-22,133.44772338867188
2018-10-23,134.1194305419922
2018-10-24,136.40484619140625
2018-10-25,137.1846160888672
2018-10-26,135.03045654296875
2018-10-29,137.5397491455078
2018-10-30,137.90267944335938
2018-10-31,135.40884399414062
2018-11-01,135.37020874023438
2018-11-02,133.71022033691406
2018-11-05,136.71363830566406
2018-11-06,139.06080627441406
2018-11-07,140.790283203125
2018-11-08,140.6822052001953
2018-11-09,140.9292449951172
2018-11-12,142.2572021484375
2018-11-13,143.56979370117188
2018-11-14,143.23776245117188
2018-11-15,140.9832763671875
2018-11-16,143.25320434570312
2018-11-19,144.95956420898438
2018-11-20,144.0176239013672
2018-11-21,143.95584106445312
2018-11-23,143.44622802734375
2018-11-26,143.9095001220703
2018-11-27,145.152587890625
2018-11-28,145.7779541015625
2018-11-29,145.20660400390625
2018-11-30,147.1368408203125
2018-12-03,147.24488830566406
2018-12-04,144.62753295898438
2018-12-06,147.98611450195312
2018-12-07,145.62355041503906
2018-12-10,144.72796630859375
2018-12-11,145.09080505371094
2018-12-12,141.93296813964844
2018-12-13,144.0716094970703
2018-12-14,144.30325317382812
2018-12-17,138.87547302246094
2018-12-18,140.45054626464844
2018-12-19,139.57810974121094
2018-12-20,139.2769775390625
2018-12-21,136.69049072265625
2018-12-24,130.35935974121094
2018-12-26,133.795166015625
2018-12-27,133.8878173828125
2018-12-28,134.45623779296875
2018-12-31,135.53082275390625
2019-01-02,131.75418090820312
2019-01-03,132.37716674804688
2019-01-04,133.31153869628906
2019-01-07,132.9378204345703
2019-01-08,135.6943359375
2019-01-09,136.86239624023438
2019-01-10,138.598876953125
2019-01-11,139.0660858154297
2019-01-14,138.74685668945312
2019-01-15,140.00054931640625
2019-01-16,141.8459930419922
2019-01-17,142.7648468017578
2019-01-18,143.348876953125
2019-01-22,143.30215454101562
2019-01-23,144.01075744628906
2019-01-24,144.01856994628906
2019-01-25,145.3423309326172
2019-01-28,147.04763793945312
2019-01-29,148.51934814453125
2019-01-30,148.9087371826172
2019-01-31,150.22471618652344
2019-02-01,148.1066436767578
2019-02-04,149.7729949951172
2019-02-05,151.45501708984375
2019-02-06,151.0345458984375
2019-02-07,152.0623779296875
2019-02-08,151.45501708984375
2019-02-11,151.88333129882812
2019-02-12,150.64523315429688
2019-02-13,152.67755126953125
2019-02-14,152.40504455566406
2019-02-15,152.67755126953125
2019-02-19,152.97348022460938
2019-02-20,151.14352416992188
2019-02-21,152.5530548095703
2019-02-22,152.65419006347656
2019-02-25,151.54847717285156
2019-02-26,151.78985595703125
2019-02-27,151.27589416503906
2019-02-28,151.55628967285156
2019-03-01,151.26031494140625
2019-03-04,152.3660888671875
2019-03-05,152.96568298339844
2019-03-06,152.21034240722656
2019-03-07,152.23370361328125
2019-03-08,152.96568298339844
2019-03-11,153.74440002441406
2019-03-12,154.85011291503906
2019-03-13,155.24725341796875
2019-03-14,155.7923126220703
2019-03-15,154.9357452392578
2019-03-18,153.55751037597656
2019-03-19,152.9501190185547
