Date,DAL
2017-05-08,43.66535568237305
2017-05-09,44.60131072998047
2017-05-10,44.97028732299805
2017-05-11,44.71829605102539
2017-05-12,44.08832931518555
2017-05-15,44.55630111694336
2017-05-16,44.55630111694336
2017-05-17,43.14029312133789
2017-05-18,43.067996978759766
2017-05-19,43.55597686767578
2017-05-22,43.818023681640625
2017-05-23,43.90838623046875
2017-05-24,44.161415100097656
2017-05-25,45.544002532958984
2017-05-26,45.905460357666016
2017-05-30,44.333106994628906
2017-05-31,44.39635467529297
2017-06-01,45.0469856262207
2017-06-02,46.257877349853516
2017-06-05,46.43861770629883
2017-06-06,46.294029235839844
2017-06-07,47.23381805419922
2017-06-08,47.74891662597656
2017-06-09,47.90251541137695
2017-06-12,47.215755462646484
2017-06-13,46.87234878540039
2017-06-14,46.90850830078125
2017-06-15,46.59223556518555
2017-06-16,46.98984146118164
2017-06-19,47.45069885253906
2017-06-20,46.77296447753906
2017-06-21,47.23381805419922
2017-06-22,47.721805572509766
2017-06-23,47.82119369506836
2017-06-26,47.7760124206543
2017-06-27,47.74891662597656
2017-06-28,48.65256118774414
2017-06-29,48.67966079711914
2017-06-30,48.56219482421875
2017-07-03,48.851348876953125
2017-07-05,49.09535217285156
2017-07-06,49.131492614746094
2017-07-07,50.11647033691406
2017-07-10,49.52910614013672
2017-07-11,49.05015563964844
2017-07-12,50.134544372558594
2017-07-13,49.248966217041016
2017-07-14,49.81826400756836
2017-07-17,49.37547302246094
2017-07-18,48.76099395751953
2017-07-19,48.60737609863281
2017-07-20,47.7398681640625
2017-07-21,47.22478103637695
2017-07-24,46.56511306762695
2017-07-25,46.21269607543945
2017-07-26,46.20366287231445
2017-07-27,45.25483322143555
2017-07-28,45.48073959350586
2017-07-31,44.60420227050781
2017-08-01,45.245792388916016
2017-08-02,45.19156265258789
2017-08-03,45.69761657714844
2017-08-04,45.73375701904297
2017-08-07,45.86027145385742
2017-08-08,45.462669372558594
2017-08-09,44.88433074951172
2017-08-10,44.31503677368164
2017-08-11,44.7126350402832
2017-08-14,45.245792388916016
2017-08-15,45.11024475097656
2017-08-16,45.30000686645508
2017-08-17,42.95051574707031
2017-08-18,42.95051574707031
2017-08-21,43.482566833496094
2017-08-22,42.88231658935547
2017-08-23,42.00010681152344
2017-08-24,41.1179084777832
2017-08-25,42.45484161376953
2017-08-28,42.700408935546875
2017-08-29,42.400272369384766
2017-08-30,42.59127426147461
2017-08-31,42.9186897277832
2017-09-01,43.21881103515625
2017-09-05,41.690879821777344
2017-09-06,43.1005859375
2017-09-07,42.85502243041992
2017-09-08,43.155155181884766
2017-09-11,44.401145935058594
2017-09-12,44.60124206542969
2017-09-13,44.54667663574219
2017-09-14,43.90093231201172
2017-09-15,43.88274383544922
2017-09-18,43.61899185180664
2017-09-19,43.56441879272461
2017-09-20,43.691749572753906
2017-09-21,43.80088424682617
2017-09-22,44.08283233642578
2017-09-25,43.9464111328125
2017-09-26,44.110111236572266
2017-09-27,43.400718688964844
2017-09-28,43.937313079833984
2017-09-29,43.8554573059082
2017-10-02,43.71903991699219
2017-10-03,46.611202239990234
2017-10-04,46.893150329589844
2017-10-05,47.002281188964844
2017-10-06,47.30241012573242
2017-10-09,47.05685806274414
2017-10-10,47.92996597290039
2017-10-11,48.26646041870117
2017-10-12,48.30284881591797
2017-10-13,49.07591247558594
2017-10-16,48.766685485839844
2017-10-17,47.984527587890625
2017-10-18,48.07547378540039
2017-10-19,47.538883209228516
2017-10-20,48.4483642578125
2017-10-23,47.547969818115234
2017-10-24,48.36651611328125
2017-10-25,47.511592864990234
2017-10-26,46.32017135620117
2017-10-27,45.98365783691406
2017-10-30,45.774471282958984
2017-10-31,45.501625061035156
2017-11-01,45.792667388916016
2017-11-02,45.7835693359375
2017-11-03,45.838138580322266
2017-11-06,45.99274444580078
2017-11-07,45.39249038696289
2017-11-08,45.52891159057617
2017-11-09,44.7376594543457
2017-11-10,44.464805603027344
2017-11-13,44.437530517578125
2017-11-14,44.47391128540039
2017-11-15,44.864994049072266
2017-11-16,46.1690788269043
2017-11-17,45.592529296875
2017-11-20,45.56507110595703
2017-11-21,46.370399475097656
2017-11-22,46.13246536254883
2017-11-24,45.8579216003418
2017-11-27,45.38204574584961
2017-11-28,46.28804397583008
2017-11-29,47.67905807495117
2017-11-30,48.429473876953125
2017-12-01,47.642452239990234
2017-12-04,48.420326232910156
2017-12-05,47.94445037841797
2017-12-06,47.862083435058594
2017-12-07,48.87790298461914
2017-12-08,48.92365646362305
2017-12-11,49.75644302368164
2017-12-12,49.0700798034668
2017-12-13,49.0792350769043
2017-12-14,50.561763763427734
2017-12-15,51.33964538574219
2017-12-18,51.31218719482422
2017-12-19,51.01933670043945
2017-12-20,51.44945526123047
2017-12-21,51.27557373046875
2017-12-22,51.27557373046875
2017-12-26,51.641632080078125
2017-12-27,51.357948303222656
2017-12-28,51.56842041015625
2017-12-29,51.24812316894531
2018-01-02,51.92534255981445
2018-01-03,50.96443557739258
2018-01-04,50.96443557739258
2018-01-05,51.22066879272461
2018-01-08,50.04013442993164
2018-01-09,49.57340621948242
2018-01-10,51.12001419067383
2018-01-11,53.554290771484375
2018-01-12,54.75312423706055
2018-01-16,54.3138542175293
2018-01-17,54.65245819091797
2018-01-18,54.405372619628906
2018-01-19,54.917850494384766
2018-01-22,55.027687072753906
2018-01-23,54.84463882446289
2018-01-24,51.98023223876953
2018-01-25,50.15910720825195
2018-01-26,50.5709114074707
2018-01-29,51.02848434448242
2018-01-30,51.357948303222656
2018-01-31,51.952789306640625
2018-02-01,51.63249206542969
2018-02-02,49.98522186279297
2018-02-05,48.063419342041016
2018-02-06,48.594200134277344
2018-02-07,49.28056335449219
2018-02-08,46.88288116455078
2018-02-09,46.17821502685547
2018-02-12,47.633304595947266
2018-02-13,47.74311447143555
2018-02-14,47.770572662353516
2018-02-15,48.456939697265625
2018-02-16,48.36540985107422
2018-02-20,48.017662048339844
2018-02-21,48.64910888671875
2018-02-22,48.36838150024414
2018-02-23,49.20596694946289
2018-02-26,50.338096618652344
2018-02-27,49.353240966796875
2018-02-28,49.6109619140625
2018-03-01,49.104732513427734
2018-03-02,49.02190017700195
2018-03-05,49.50971603393555
2018-03-06,49.55573272705078
2018-03-07,49.27040100097656
2018-03-08,50.29207992553711
2018-03-09,51.62668228149414
2018-03-12,51.69111251831055
