Date,GRMN
2016-07-01,32.8902587890625
2016-07-05,32.45656967163086
2016-07-06,32.54175567626953
2016-07-07,32.983192443847656
2016-07-08,33.58723449707031
2016-07-11,33.87379455566406
2016-07-12,34.62498092651367
2016-07-13,34.315216064453125
2016-07-14,34.648223876953125
2016-07-15,34.85731887817383
2016-07-18,35.18258285522461
2016-07-19,35.36071014404297
2016-07-20,35.391685485839844
2016-07-21,35.399436950683594
2016-07-22,35.66273880004883
2016-07-25,35.56205368041992
2016-07-26,35.92604064941406
2016-07-27,40.10798263549805
2016-07-28,41.463260650634766
2016-07-29,42.07506561279297
2016-08-01,43.17475509643555
2016-08-02,42.485496520996094
2016-08-03,42.95016098022461
2016-08-04,42.23768615722656
2016-08-05,42.531978607177734
2016-08-08,42.485496520996094
2016-08-09,42.09828567504883
2016-08-10,42.655879974365234
2016-08-11,42.81851577758789
2016-08-12,42.67137145996094
2016-08-15,43.04310607910156
2016-08-16,42.733333587646484
2016-08-17,42.40032196044922
2016-08-18,42.45453643798828
2016-08-19,42.1137809753418
2016-08-22,41.168975830078125
2016-08-23,41.563926696777344
2016-08-24,39.17866897583008
2016-08-25,39.12446212768555
2016-08-26,38.87664794921875
2016-08-29,38.85340881347656
2016-08-30,38.19514465332031
2016-08-31,38.009273529052734
2016-09-01,37.838897705078125
2016-09-02,37.75371551513672
2016-09-06,37.96280288696289
2016-09-07,38.02476119995117
2016-09-08,37.88535690307617
2016-09-09,36.739200592041016
2016-09-12,37.064456939697266
2016-09-13,36.7513542175293
2016-09-14,36.594791412353516
2016-09-15,37.21318817138672
2016-09-16,36.97053146362305
2016-09-19,37.377559661865234
2016-09-20,37.22101593017578
2016-09-21,37.85507583618164
2016-09-22,38.105552673339844
2016-09-23,37.96464157104492
2016-09-26,37.800270080566406
2016-09-27,38.363868713378906
2016-09-28,38.34038543701172
2016-09-29,37.690677642822266
2016-09-30,37.65937042236328
2016-10-03,37.761138916015625
2016-10-04,37.53412628173828
2016-10-05,37.941158294677734
2016-10-06,37.8785514831543
2016-10-07,37.97249221801758
2016-10-10,38.097721099853516
2016-10-11,37.62023162841797
2016-10-12,37.768959045410156
2016-10-13,37.557621002197266
2016-10-14,37.83158874511719
2016-10-17,37.47933578491211
2016-10-18,38.074249267578125
2016-10-19,38.04292678833008
2016-10-20,38.03511047363281
2016-10-21,38.04292678833008
2016-10-24,38.26211166381836
2016-10-25,38.75526428222656
2016-10-26,38.9431266784668
2016-10-27,37.45585250854492
2016-10-28,37.47150421142578
2016-10-31,37.85507583618164
2016-11-01,38.356048583984375
2016-11-02,37.66718673706055
2016-11-03,37.08794021606445
2016-11-04,36.79831314086914
2016-11-07,37.47933578491211
2016-11-08,37.70633316040039
2016-11-09,38.30908203125
2016-11-10,38.72393798828125
2016-11-11,39.09967803955078
2016-11-14,40.89224624633789
2016-11-15,41.26797103881836
2016-11-16,41.213172912597656
2016-11-17,40.712196350097656
2016-11-18,40.477359771728516
2016-11-21,40.845279693603516
2016-11-22,41.2444953918457
2016-11-23,41.119239807128906
2016-11-25,41.32276916503906
2016-11-28,41.3853759765625
2016-11-29,40.696533203125
2016-11-30,40.829612731933594
2016-12-01,40.34429931640625
2016-12-02,40.3208122253418
2016-12-05,40.806129455566406
2016-12-06,40.32863998413086
2016-12-07,40.438228607177734
2016-12-08,40.35995864868164
2016-12-09,39.15447998046875
2016-12-12,39.265201568603516
2016-12-13,39.31264114379883
2016-12-14,38.664146423339844
2016-12-15,39.14657211303711
2016-12-16,38.74324035644531
2016-12-19,39.0595703125
2016-12-20,39.33637619018555
2016-12-21,39.58153533935547
2016-12-22,39.889957427978516
2016-12-23,39.91368103027344
2016-12-27,40.056034088134766
2016-12-28,38.92511749267578
2016-12-29,38.759056091308594
2016-12-30,38.34782028198242
2017-01-03,38.901397705078125
2017-01-04,39.407554626464844
2017-01-05,39.13866424560547
2017-01-06,38.78277587890625
2017-01-09,38.03147888183594
2017-01-10,37.904945373535156
2017-01-11,38.165916442871094
2017-01-12,38.25291442871094
2017-01-13,38.37154006958008
2017-01-17,37.91285705566406
2017-01-18,37.77050018310547
2017-01-19,37.65187454223633
2017-01-20,37.85749435424805
2017-01-23,38.10264587402344
2017-01-24,38.81441879272461
2017-01-25,39.34427261352539
2017-01-26,38.81441879272461
2017-01-27,38.75114059448242
2017-01-30,37.44626235961914
2017-01-31,38.18964385986328
2017-02-01,38.06311798095703
2017-02-02,39.38381576538086
2017-02-03,39.41544723510742
2017-02-06,39.74759292602539
2017-02-07,39.1702880859375
2017-02-08,38.63250732421875
2017-02-09,38.85395431518555
2017-02-10,39.36800003051758
2017-02-13,39.81087112426758
2017-02-14,39.73968505859375
2017-02-15,40.19046401977539
2017-02-16,40.29328155517578
2017-02-17,40.18257141113281
2017-02-21,39.897865295410156
2017-02-22,42.823970794677734
2017-02-23,41.36882400512695
2017-02-24,41.9382209777832
2017-02-27,41.606075286865234
2017-02-28,40.81523513793945
2017-03-01,41.39254379272461
2017-03-02,40.90222930908203
2017-03-03,40.744056701660156
2017-03-06,40.933860778808594
2017-03-07,40.73615264892578
2017-03-08,41.115753173828125
2017-03-09,41.21065902709961
2017-03-10,41.52699279785156
2017-03-13,41.40719985961914
2017-03-14,41.06380844116211
2017-03-15,41.447139739990234
2017-03-16,41.81448745727539
2017-03-17,41.81448745727539
2017-03-20,42.04608154296875
2017-03-21,41.1436653137207
2017-03-22,40.89610290527344
2017-03-23,41.111724853515625
2017-03-24,40.808250427246094
2017-03-27,40.54471969604492
2017-03-28,40.736385345458984
2017-03-29,40.69645309448242
2017-03-30,40.80028533935547
2017-03-31,40.816246032714844
2017-04-03,40.1214599609375
2017-04-04,39.92182922363281
2017-04-05,39.78605651855469
2017-04-06,39.99368667602539
2017-04-07,40.225284576416016
2017-04-10,40.36103820800781
2017-04-11,39.92182922363281
2017-04-12,39.362796783447266
2017-04-13,38.883636474609375
2017-04-17,39.11522674560547
2017-04-18,39.338836669921875
2017-04-19,39.59438705444336
2017-04-20,39.913818359375
2017-04-21,39.88987731933594
2017-04-24,40.161399841308594
2017-04-25,40.52076721191406
2017-04-26,40.38500213623047
2017-04-27,40.89610290527344
2017-04-28,40.60062026977539
2017-05-01,41.39124298095703
2017-05-02,40.920047760009766
2017-05-03,40.47284698486328
2017-05-04,41.06380844116211
2017-05-05,41.91830825805664
2017-05-08,41.49504089355469
2017-05-09,41.53497314453125
2017-05-10,42.02212142944336
2017-05-11,41.81448745727539
2017-05-12,41.64677810668945
2017-05-15,41.838443756103516
2017-05-16,42.00614547729492
2017-05-17,40.808250427246094
2017-05-18,40.72840118408203
2017-05-19,40.90408706665039
2017-05-22,41.55093765258789
2017-05-23,41.27143859863281
2017-05-24,41.11970901489258
2017-05-25,41.59089660644531
2017-05-26,41.846431732177734
2017-05-30,41.614837646484375
2017-05-31,41.55894470214844
2017-06-01,42.117958068847656
2017-06-02,42.2856559753418
2017-06-05,42.788787841796875
2017-06-06,42.19780731201172
2017-06-07,41.439151763916016
2017-06-08,41.439151763916016
2017-06-09,41.439151763916016
2017-06-12,41.45512008666992
2017-06-13,41.215545654296875
2017-06-14,41.30337905883789
2017-06-15,41.69860076904297
2017-06-16,41.408233642578125
2017-06-19,41.771183013916016
2017-06-20,41.42436981201172
2017-06-21,41.2711296081543
2017-06-22,41.44856643676758
2017-06-23,41.359840393066406
2017-06-26,41.37598419189453
2017-06-27,40.78719711303711
2017-06-28,41.09368133544922
2017-06-29,41.08562088012695
2017-06-30,41.15821075439453
2017-07-03,41.795379638671875
2017-07-05,41.99701690673828
2017-07-06,41.11787796020508
2017-07-07,41.2711296081543
2017-07-10,40.53715515136719
2017-07-11,40.56942367553711
2017-07-12,40.56942367553711
2017-07-13,40.52103042602539
2017-07-14,40.56942367553711
2017-07-17,40.811405181884766
2017-07-18,40.4968376159668
2017-07-19,41.666343688964844
2017-07-20,41.400169372558594
2017-07-21,41.6098747253418
2017-07-24,41.682464599609375
2017-07-25,42.392234802246094
2017-07-26,42.14219665527344
2017-07-27,41.843772888183594
2017-07-28,41.39212417602539
2017-07-31,40.480709075927734
2017-08-01,40.319400787353516
2017-08-02,42.118003845214844
2017-08-03,41.795379638671875
2017-08-04,41.843772888183594
2017-08-07,42.02121353149414
2017-08-08,41.74699401855469
2017-08-09,42.16639709472656
2017-08-10,41.3679084777832
2017-08-11,41.30338668823242
2017-08-14,41.77924728393555
2017-08-15,41.456634521484375
2017-08-16,41.843772888183594
2017-08-17,41.295326232910156
2017-08-18,41.2711296081543
2017-08-21,41.11787796020508
2017-08-22,41.69860076904297
2017-08-23,41.97282028198242
2017-08-24,42.08573913574219
2017-08-25,42.3680305480957
2017-08-28,41.98088455200195
2017-08-29,41.52922058105469
2017-08-30,41.72279739379883
2017-08-31,41.53729248046875
2017-09-01,41.795379638671875
2017-09-05,41.50502395629883
2017-09-06,42.02928924560547
2017-09-07,41.908294677734375
2017-09-08,42.150264739990234
2017-09-11,42.061546325683594
2017-09-12,41.9486198425293
2017-09-13,42.795745849609375
2017-09-14,42.6083984375
2017-09-15,42.74686050415039
2017-09-18,42.755027770996094
2017-09-19,42.30702209472656
2017-09-20,42.50251007080078
2017-09-21,42.35589599609375
2017-09-22,42.68985366821289
2017-09-25,43.33334732055664
2017-09-26,43.72433090209961
2017-09-27,44.00941467285156
2017-09-28,44.01755905151367
2017-09-29,43.96054458618164
2017-10-02,44.11528778076172
2017-10-03,44.32707595825195
2017-10-04,44.61215591430664
2017-10-05,44.628456115722656
2017-10-06,43.84649658203125
2017-10-09,43.9197998046875
2017-10-10,44.196746826171875
2017-10-11,44.29449462890625
2017-10-12,44.555145263671875
2017-10-13,44.93796920776367
2017-10-16,44.92168045043945
2017-10-17,44.9624137878418
2017-10-18,44.864662170410156
2017-10-19,45.166038513183594
2017-10-20,45.45113754272461
2017-10-23,45.45113754272461
2017-10-24,45.947998046875
2017-10-25,46.06203842163086
2017-10-26,45.996883392333984
2017-10-27,45.850257873535156
2017-10-30,46.01314926147461
2017-10-31,46.11091613769531
2017-11-01,48.70927810668945
2017-11-02,47.9436149597168
2017-11-03,48.505653381347656
2017-11-06,48.30200958251953
2017-11-07,48.22871398925781
2017-11-08,48.58709716796875
2017-11-09,48.64411926269531
2017-11-10,49.548248291015625
2017-11-13,49.34462356567383
2017-11-14,49.483089447021484
2017-11-15,49.10840606689453
2017-11-16,49.483089447021484
2017-11-17,50.053260803222656
2017-11-20,50.11028289794922
2017-11-21,50.900394439697266
2017-11-22,50.11842727661133
2017-11-24,50.330204010009766
2017-11-27,50.256900787353516
2017-11-28,51.25062561035156
2017-11-29,50.82707977294922
2017-11-30,50.56642150878906
2017-12-01,49.87407302856445
2017-12-04,49.564537048339844
2017-12-05,50.11028289794922
2017-12-06,50.0614128112793
2017-12-07,49.90665054321289
2017-12-08,50.721187591552734
2017-12-11,50.46866989135742
2017-12-12,49.79261016845703
2017-12-13,49.548248291015625
2017-12-14,48.841819763183594
2017-12-15,47.938262939453125
2017-12-18,48.160057067871094
2017-12-19,48.118980407714844
2017-12-20,48.299686431884766
2017-12-21,48.60362243652344
2017-12-22,48.6118278503418
2017-12-26,48.68576431274414
2017-12-27,48.841819763183594
2017-12-28,49.096473693847656
2017-12-29,48.93220138549805
2018-01-02,48.907535552978516
2018-01-03,49.50718688964844
2018-01-04,49.50718688964844
2018-01-05,49.07183074951172
2018-01-08,49.5646858215332
2018-01-09,49.16217803955078
2018-01-10,49.67147445678711
2018-01-11,50.451820373535156
2018-01-12,50.895381927490234
2018-01-16,50.476463317871094
2018-01-17,51.782527923583984
2018-01-18,51.946815490722656
2018-01-19,52.46430206298828
2018-01-22,52.60395050048828
2018-01-23,52.998226165771484
2018-01-24,52.74359130859375
2018-01-25,52.36573791503906
2018-01-26,53.04751205444336
2018-01-29,52.33287811279297
2018-01-30,51.807159423828125
2018-01-31,51.700374603271484
2018-02-01,51.486820220947266
2018-02-02,51.265018463134766
2018-02-05,49.934322357177734
2018-02-06,51.18289566040039
2018-02-07,51.81537628173828
2018-02-08,50.21360778808594
2018-02-09,50.287540435791016
2018-02-12,50.903594970703125
2018-02-13,51.281455993652344
2018-02-14,52.57109069824219
2018-02-15,53.285743713378906
2018-02-16,53.565006256103516
2018-02-20,53.27751541137695
2018-02-21,50.82145690917969
2018-02-22,49.605751037597656
2018-02-23,49.57289505004883
2018-02-26,49.81932830810547
2018-02-27,49.466121673583984
2018-02-28,48.66112518310547
2018-03-01,48.34897994995117
2018-03-02,48.80896759033203
2018-03-05,48.956825256347656
2018-03-06,49.12933349609375
2018-03-07,49.27718734741211
2018-03-08,49.195030212402344
2018-03-09,50.098602294921875
2018-03-12,50.11503601074219
2018-03-13,50.23003387451172
2018-03-14,49.91526412963867
2018-03-15,49.43484115600586
2018-03-16,49.791015625
2018-03-19,49.56736755371094
2018-03-20,49.69162368774414
2018-03-21,49.29401779174805
2018-03-22,48.324867248535156
2018-03-23,47.77817916870117
2018-03-26,48.614784240722656
2018-03-27,48.159210205078125
2018-03-28,48.21718978881836
2018-03-29,48.81357955932617
2018-04-02,48.092933654785156
2018-04-03,48.705902099609375
2018-04-04,49.14491653442383
2018-04-05,49.40999221801758
2018-04-06,48.39112854003906
2018-04-09,48.46568298339844
2018-04-10,49.17805099487305
2018-04-11,49.11178970336914
2018-04-12,49.12006759643555
2018-04-13,48.89641571044922
2018-04-16,49.22775650024414
2018-04-17,49.63362503051758
2018-04-18,49.6833381652832
2018-04-19,49.06208038330078
2018-04-20,48.821861267089844
2018-04-23,48.1177864074707
2018-04-24,47.76161575317383
2018-04-25,47.90242385864258
2018-04-26,48.83843231201172
2018-04-27,49.08693313598633
2018-04-30,48.59822082519531
2018-05-01,48.86328887939453
2018-05-02,51.31515121459961
2018-05-03,49.98981475830078
2018-05-04,49.60877990722656
2018-05-07,49.17805099487305
2018-05-08,49.35200119018555
2018-05-09,49.211185455322266
2018-05-10,49.028953552246094
2018-05-11,49.11178970336914
2018-05-14,49.19461441040039
2018-05-15,49.06208038330078
2018-05-16,49.443115234375
2018-05-17,49.48453903198242
2018-05-18,49.501094818115234
2018-05-21,50.03950500488281
2018-05-22,50.0892219543457
2018-05-23,49.931827545166016
2018-05-24,50.13890838623047
2018-05-25,50.16376876831055
2018-05-29,50.06437683105469
2018-05-30,50.44539260864258
2018-05-31,49.774452209472656
2018-06-01,50.85128402709961
2018-06-04,50.53651428222656
2018-06-05,51.09978103637695
2018-06-06,51.26545333862305
2018-06-07,50.8844108581543
2018-06-08,51.232322692871094
2018-06-11,51.57192611694336
2018-06-12,51.663047790527344
2018-06-13,51.55537033081055
2018-06-14,51.30685806274414
2018-06-15,51.16482925415039
2018-06-18,51.181541442871094
2018-06-19,50.90584182739258
2018-06-20,51.33192825317383
2018-06-21,50.229087829589844
2018-06-22,50.32099533081055
2018-06-25,49.88654708862305
2018-06-26,50.33770751953125
2018-06-27,50.11212921142578
2018-06-28,50.9308967590332
2018-06-29,50.964317321777344
2018-07-02,50.89746856689453
2018-07-03,50.64683532714844
2018-07-05,50.61341857910156
2018-07-06,51.25673294067383
2018-07-09,52.12562942504883
2018-07-10,52.885921478271484
2018-07-11,52.03373336791992
2018-07-12,52.693756103515625
2018-07-13,52.82744216918945
2018-07-16,53.00288772583008
2018-07-17,53.5208854675293
2018-07-18,53.51253890991211
2018-07-19,54.33129119873047
2018-07-20,53.93028259277344
2018-07-23,53.36214065551758
2018-07-24,53.03630447387695
2018-07-25,52.97783279418945
2018-07-26,53.14491653442383
2018-07-27,52.57680130004883
2018-07-30,51.71624755859375
2018-07-31,52.17577362060547
2018-08-01,53.888492584228516
2018-08-02,53.9135627746582
2018-08-03,54.231048583984375
2018-08-06,53.93028259277344
2018-08-07,54.172569274902344
2018-08-08,53.83001708984375
2018-08-09,54.030521392822266
2018-08-10,53.3287353515625
2018-08-13,53.08644485473633
2018-08-14,53.621150970458984
2018-08-15,53.169979095458984
2018-08-16,53.855079650878906
2018-08-17,54.598655700683594
2018-08-20,54.05558395385742
2018-08-21,54.25611877441406
2018-08-22,54.28117752075195
2018-08-23,54.30623245239258
2018-08-24,54.089012145996094
2018-08-27,54.90778732299805
2018-08-28,55.459190368652344
2018-08-29,56.90457534790039
2018-08-30,56.5787467956543
2018-08-31,56.92964172363281
2018-09-04,56.8043212890625
2018-09-05,57.414222717285156
2018-09-06,57.6732292175293
2018-09-07,56.74584197998047
2018-09-10,56.837745666503906
2018-09-11,57.14687728881836
2018-09-12,57.18864822387695
2018-09-13,57.7696418762207
2018-09-14,57.862239837646484
2018-09-17,57.54228973388672
2018-09-18,58.081172943115234
2018-09-19,58.257999420166016
2018-09-20,58.695823669433594
2018-09-21,58.97368240356445
2018-09-24,58.670570373535156
2018-09-25,58.62004470825195
2018-09-26,58.57794952392578
2018-09-27,58.59479522705078
2018-09-28,58.98211669921875
2018-10-01,58.81369400024414
2018-10-02,58.48531723022461
2018-10-03,58.43480682373047
2018-10-04,58.21588897705078
2018-10-05,57.76120376586914
2018-10-08,57.12970733642578
2018-10-09,56.60767364501953
2018-10-10,54.393218994140625
2018-10-11,53.02074432373047
2018-10-12,52.7007942199707
2018-10-15,52.355567932128906
2018-10-16,53.15546417236328
2018-10-17,53.088104248046875
2018-10-18,52.44819259643555
2018-10-19,52.178733825683594
2018-10-22,52.717628479003906
2018-10-23,52.6755256652832
2018-10-24,51.77458953857422
2018-10-25,52.33030700683594
2018-10-26,51.833526611328125
2018-10-29,52.01034927368164
2018-10-30,53.088104248046875
2018-10-31,55.70671081542969
2018-11-01,56.767635345458984
2018-11-02,55.69830322265625
2018-11-05,54.60371398925781
2018-11-06,54.35952377319336
2018-11-07,55.35308837890625
2018-11-08,56.06036376953125
2018-11-09,55.66463088989258
2018-11-12,55.277305603027344
2018-11-13,54.71316909790039
2018-11-14,54.06482696533203
2018-11-15,54.91525650024414
2018-11-16,55.13417053222656
2018-11-19,54.59529495239258
2018-11-20,54.207969665527344
2018-11-21,54.831058502197266
2018-11-23,54.72157669067383
2018-11-26,55.462547302246094
2018-11-27,55.033138275146484
2018-11-28,55.8919563293457
2018-11-29,55.555171966552734
2018-11-30,56.12773895263672
2018-12-03,57.7359504699707
2018-12-04,55.908809661865234
2018-12-06,54.75526809692383
2018-12-07,54.46055221557617
2018-12-10,54.67107009887695
2018-12-11,55.05838394165039
2018-12-12,55.799339294433594
2018-12-13,56.104915618896484
2018-12-14,55.290077209472656
2018-12-17,53.56703567504883
2018-12-18,53.94899368286133
2018-12-19,52.77765655517578
2018-12-20,52.72673034667969
2018-12-21,52.056190490722656
2018-12-24,51.39413070678711
2018-12-26,52.79464340209961
2018-12-27,53.439720153808594
2018-12-28,53.32088851928711
2018-12-31,53.74528503417969
2019-01-02,53.06624984741211
2019-01-03,52.10711669921875
2019-01-04,54.08479309082031
2019-01-07,54.475242614746094
2019-01-08,54.9845085144043
2019-01-09,55.748416900634766
2019-01-10,56.062477111816406
2019-01-11,56.50384521484375
2019-01-14,55.816322326660156
2019-01-15,56.2407112121582
2019-01-16,56.59719467163086
2019-01-17,56.902774810791016
2019-01-18,57.63273239135742
2019-01-22,57.19985580444336
2019-01-23,57.41203689575195
2019-01-24,57.73457717895508
2019-01-25,58.20989990234375
2019-01-28,57.40355682373047
2019-01-29,58.2947998046875
2019-01-30,58.651275634765625
2019-01-31,58.719173431396484
2019-02-01,58.854976654052734
2019-02-04,59.050201416015625
2019-02-05,59.10960388183594
2019-02-06,59.219974517822266
2019-02-07,59.05868911743164
2019-02-08,59.6358642578125
2019-02-11,59.88201904296875
2019-02-12,60.73080825805664
2019-02-13,60.60348892211914
2019-02-14,60.5949821472168
2019-02-15,60.79021072387695
2019-02-19,60.2385139465332
2019-02-20,70.5003662109375
2019-02-21,69.95714569091797
2019-02-22,70.50885009765625
2019-02-25,70.91629028320312
2019-02-26,71.00115966796875
2019-02-27,71.4425048828125
2019-02-28,71.27277374267578
2019-03-01,71.8838882446289
2019-03-04,71.92631530761719
2019-03-05,71.27277374267578
2019-03-06,70.8653335571289
2019-03-07,70.45793151855469
2019-03-08,70.1778335571289
2019-03-11,71.17937469482422
2019-03-12,71.74807739257812
2019-03-13,71.24729919433594
2019-03-14,70.93124389648438
2019-03-15,71.1106185913086
