Date,MOS
2015-07-01,37.61035919189453
2015-07-02,37.54595947265625
2015-07-06,37.38499450683594
2015-07-07,36.974517822265625
2015-07-08,36.2984504699707
2015-07-09,35.984554290771484
2015-07-10,36.25018310546875
2015-07-13,36.50771713256836
2015-07-14,36.805503845214844
2015-07-15,36.58014678955078
2015-07-16,36.435279846191406
2015-07-17,36.42722702026367
2015-07-20,36.177730560302734
2015-07-21,36.09724807739258
2015-07-22,35.57410430908203
2015-07-23,35.380950927734375
2015-07-24,34.51976013183594
2015-07-27,34.03684616088867
2015-07-28,34.41511917114258
2015-07-29,34.3829345703125
2015-07-30,34.471466064453125
2015-07-31,34.55998611450195
2015-08-03,34.41511917114258
2015-08-04,35.397037506103516
2015-08-05,35.879940032958984
2015-08-06,35.92823028564453
2015-08-07,35.735069274902344
2015-08-10,36.44332504272461
2015-08-11,35.292388916015625
2015-08-12,35.050960540771484
2015-08-13,34.88194274902344
2015-08-14,34.833641052246094
2015-08-17,35.26826095581055
2015-08-18,35.0831413269043
2015-08-19,34.26219940185547
2015-08-20,33.384918212890625
2015-08-21,32.14546585083008
2015-08-24,30.77722930908203
2015-08-25,30.237987518310547
2015-08-26,31.324522018432617
2015-08-27,32.636409759521484
2015-08-28,33.03079605102539
2015-08-31,32.861785888671875
2015-09-01,31.77191734313965
2015-09-02,32.160865783691406
2015-09-03,32.71187210083008
2015-09-04,32.144657135009766
2015-09-08,32.655147552490234
2015-09-09,32.07173156738281
2015-09-10,31.96639633178711
2015-09-11,31.71518898010254
2015-09-14,31.342458724975586
2015-09-15,31.836742401123047
2015-09-16,31.933979034423828
2015-09-17,31.464000701904297
2015-09-18,29.964946746826172
2015-09-21,29.527379989624023
2015-09-22,27.453012466430664
2015-09-23,25.913436889648438
2015-09-24,26.294281005859375
2015-09-25,26.043087005615234
2015-09-28,25.086936950683594
2015-09-29,25.151756286621094
2015-09-30,25.208486557006836
2015-10-01,24.422487258911133
2015-10-02,25.111244201660156
2015-10-05,25.97826385498047
2015-10-06,25.99447250366211
2015-10-07,27.136995315551758
2015-10-08,27.46110725402832
2015-10-09,27.49352264404297
2015-10-12,26.804767608642578
2015-10-13,27.096481323242188
2015-10-14,28.627958297729492
2015-10-15,28.303831100463867
2015-10-16,28.303831100463867
2015-10-19,27.67990493774414
2015-10-20,28.16607093811035
2015-10-21,27.882476806640625
2015-10-22,28.490201950073242
2015-10-23,28.862939834594727
2015-10-26,28.67656135559082
2015-10-27,27.769033432006836
2015-10-28,28.004018783569336
2015-10-29,28.08504867553711
2015-10-30,27.380090713500977
2015-11-02,27.939199447631836
2015-11-03,29.5841064453125
2015-11-04,27.047861099243164
2015-11-05,26.472545623779297
2015-11-06,26.334800720214844
2015-11-09,26.448230743408203
2015-11-10,25.73517608642578
2015-11-11,25.80810546875
2015-11-12,25.654142379760742
2015-11-13,26.099809646606445
2015-11-16,26.48065185546875
2015-11-17,25.71086883544922
2015-11-18,25.889131546020508
2015-11-19,26.180835723876953
2015-11-20,25.33002281188965
2015-11-23,25.086936950683594
2015-11-24,25.548805236816406
2015-11-25,25.49208641052246
2015-11-27,25.15985679626465
2015-11-30,25.63793182373047
2015-12-01,26.009855270385742
2015-12-02,25.102535247802734
2015-12-03,25.364103317260742
2015-12-04,25.24148941040039
2015-12-07,26.19786262512207
2015-12-08,24.538530349731445
2015-12-09,25.208803176879883
2015-12-10,24.57939910888672
2015-12-11,24.00720977783203
2015-12-14,23.459552764892578
2015-12-15,24.08895492553711
2015-12-16,24.595745086669922
2015-12-17,23.573991775512695
2015-12-18,23.328760147094727
2015-12-21,22.26613998413086
2015-12-22,23.459552764892578
2015-12-23,24.53034782409668
2015-12-24,24.317821502685547
2015-12-28,23.68842887878418
2015-12-29,23.5985107421875
2015-12-30,23.173463821411133
2015-12-31,22.552230834960938
2016-01-04,23.230676651000977
2016-01-05,23.132587432861328
2016-01-06,21.612213134765625
2016-01-07,20.86837387084961
2016-01-08,20.36158561706543
2016-01-11,19.454265594482422
2016-01-12,20.075490951538086
2016-01-13,19.732175827026367
2016-01-14,20.484195709228516
2016-01-15,20.819332122802734
2016-01-19,20.296188354492188
2016-01-20,19.560522079467773
2016-01-21,20.124534606933594
2016-01-22,19.495132446289062
2016-01-25,18.309892654418945
2016-01-26,18.677719116210938
2016-01-27,18.448848724365234
2016-01-28,18.800336837768555
2016-01-29,19.699480056762695
2016-02-01,19.552349090576172
2016-02-02,18.06467056274414
2016-02-03,19.560522079467773
2016-02-04,20.271669387817383
2016-02-05,20.320720672607422
2016-02-08,19.274429321289062
2016-02-09,19.50330352783203
2016-02-10,19.14365005493164
2016-02-11,20.230798721313477
2016-02-12,18.726770401000977
2016-02-16,19.241731643676758
2016-02-17,20.68037223815918
2016-02-18,21.023677825927734
2016-02-19,19.944704055786133
2016-02-22,20.565929412841797
2016-02-23,19.928359985351562
2016-02-24,20.410627365112305
2016-02-25,20.77845573425293
2016-02-26,21.922828674316406
2016-02-29,21.78386688232422
2016-03-01,22.38266372680664
2016-03-02,23.24989891052246
2016-03-03,23.53070640563965
2016-03-04,24.45574951171875
2016-03-07,25.083457946777344
2016-03-08,24.059301376342773
2016-03-09,24.885236740112305
2016-03-10,24.33185577392578
2016-03-11,23.70415496826172
2016-03-14,24.33185577392578
2016-03-15,23.57200050354004
2016-03-16,24.034523010253906
2016-03-17,24.67048454284668
2016-03-18,24.546598434448242
2016-03-21,24.546598434448242
2016-03-22,24.075820922851562
2016-03-23,23.142520904541016
2016-03-24,22.514814376831055
2016-03-28,23.092960357666016
2016-03-29,23.101221084594727
2016-03-30,23.225114822387695
2016-03-31,22.300081253051758
2016-04-01,22.16792869567871
2016-04-04,21.317218780517578
2016-04-05,20.953811645507812
2016-04-06,20.978586196899414
2016-04-07,20.441736221313477
2016-04-08,20.615177154541016
2016-04-11,20.540843963623047
2016-04-12,21.085960388183594
2016-04-13,21.903627395629883
2016-04-14,21.036407470703125
2016-04-15,21.564998626708984
2016-04-18,21.887109756469727
2016-04-19,23.307706832885742
2016-04-20,23.55548667907715
2016-04-21,23.712413787841797
2016-04-22,23.580257415771484
2016-04-25,23.35726547241211
2016-04-26,23.580257415771484
2016-04-27,23.57200050354004
2016-04-28,23.59678077697754
2016-04-29,23.11774444580078
2016-05-02,23.55548667907715
2016-05-03,22.721302032470703
2016-05-04,22.39092254638672
2016-05-05,21.54022216796875
2016-05-06,21.465885162353516
2016-05-09,20.590402603149414
2016-05-10,21.523700714111328
2016-05-11,21.531967163085938
2016-05-12,21.01162338256836
2016-05-13,20.516067504882812
2016-05-16,21.308956146240234
2016-05-17,21.63932991027832
2016-05-18,20.83817481994629
2016-05-19,21.201589584350586
2016-05-20,21.424589157104492
2016-05-23,21.73018455505371
2016-05-24,21.44110679626465
2016-05-25,21.878854751586914
2016-05-26,21.58152198791504
2016-05-27,21.218111038208008
2016-05-31,21.063655853271484
2016-06-01,21.063655853271484
2016-06-02,21.414302825927734
2016-06-03,22.290912628173828
2016-06-06,23.676786422729492
2016-06-07,24.23615074157715
2016-06-08,23.392932891845703
2016-06-09,22.98385238647461
2016-06-10,22.516328811645508
2016-06-13,22.466236114501953
2016-06-14,21.9486083984375
2016-06-15,21.956960678100586
2016-06-16,21.62302017211914
2016-06-17,22.324308395385742
2016-06-20,22.44118309020996
2016-06-21,22.516328811645508
2016-06-22,22.324308395385742
2016-06-23,23.37623405456543
2016-06-24,22.466236114501953
2016-06-27,20.612831115722656
2016-06-28,21.088703155517578
2016-06-29,21.389257431030273
2016-06-30,21.856782913208008
2016-07-01,22.182376861572266
2016-07-05,21.264022827148438
2016-07-06,21.063655853271484
2016-07-07,20.863290786743164
2016-07-08,21.272377014160156
2016-07-11,21.44769859313965
2016-07-12,22.107240676879883
2016-07-13,22.883663177490234
2016-07-14,23.526504516601562
2016-07-15,23.952295303344727
2016-07-18,24.444866180419922
2016-07-19,23.943944931030273
2016-07-20,24.219451904296875
2016-07-21,24.119266510009766
2016-07-22,23.61000633239746
2016-07-25,23.902198791503906
2016-07-26,24.49496078491211
2016-07-27,24.110912322998047
2016-07-28,23.08403205871582
2016-07-29,22.54137420654297
2016-08-01,22.232467651367188
2016-08-02,22.758432388305664
2016-08-03,22.79183006286621
2016-08-04,22.073843002319336
2016-08-05,22.766786575317383
2016-08-08,23.643388748168945
2016-08-09,23.551557540893555
2016-08-10,23.276050567626953
2016-08-11,23.46807098388672
2016-08-12,22.69164276123047
2016-08-15,23.7352294921875
2016-08-16,23.434677124023438
2016-08-17,23.209257125854492
2016-08-18,23.342836380004883
2016-08-19,23.434677124023438
2016-08-22,23.701826095581055
2016-08-23,24.436511993408203
2016-08-24,23.743572235107422
2016-08-25,23.793668746948242
2016-08-26,23.04229164123535
2016-08-29,23.334497451782227
2016-08-30,25.421655654907227
2016-08-31,25.104406356811523
2016-09-01,24.35302734375
2016-09-02,24.62018394470215
2016-09-06,24.1440486907959
2016-09-07,24.076622009277344
2016-09-08,23.806961059570312
2016-09-09,22.761981964111328
2016-09-12,22.964235305786133
2016-09-13,22.323762893676758
2016-09-14,21.76756477355957
2016-09-15,21.86869239807129
2016-09-16,21.523174285888672
2016-09-19,21.304065704345703
2016-09-20,21.143951416015625
2016-09-21,21.33777618408203
2016-09-22,21.53159523010254
2016-09-23,20.91640853881836
2016-09-26,20.343355178833008
2016-09-27,20.216949462890625
2016-09-28,20.613033294677734
2016-09-29,20.436059951782227
2016-09-30,20.613033294677734
2016-10-03,20.975404739379883
2016-10-04,20.764726638793945
2016-10-05,21.127090454101562
2016-10-06,20.941699981689453
2016-10-07,20.714160919189453
2016-10-10,20.924840927124023
2016-10-11,20.95012664794922
2016-10-12,20.04840660095215
2016-10-13,19.584911346435547
2016-10-14,19.509061813354492
2016-10-17,19.239389419555664
2016-10-18,19.711320877075195
2016-10-19,20.090539932250977
2016-10-20,20.80685806274414
2016-10-21,20.48662757873535
2016-10-24,20.655170440673828
2016-10-25,20.731006622314453
2016-10-26,20.91640853881836
2016-10-27,20.166385650634766
2016-10-28,20.04840660095215
2016-10-31,19.829299926757812
2016-11-01,20.49504852294922
2016-11-02,20.840564727783203
2016-11-03,20.351787567138672
2016-11-04,20.64674186706543
2016-11-07,21.16080093383789
2016-11-08,22.062519073486328
2016-11-09,22.559722900390625
2016-11-10,23.790098190307617
2016-11-11,23.09906768798828
2016-11-14,23.84066390991211
2016-11-15,23.554141998291016
2016-11-16,22.93052101135254
2016-11-17,23.031654357910156
2016-11-18,23.815383911132812
2016-11-21,24.48114013671875
2016-11-22,23.06536293029785
2016-11-23,23.132776260375977
2016-11-25,23.115922927856445
2016-11-28,23.048503875732422
2016-11-29,23.035736083984375
2016-11-30,24.17645263671875
2016-12-01,24.76384162902832
2016-12-02,24.533994674682617
2016-12-05,24.831945419311523
2016-12-06,25.01071548461914
2016-12-07,25.73430061340332
2016-12-08,25.691741943359375
2016-12-09,26.747329711914062
2016-12-12,25.742816925048828
2016-12-13,25.12989044189453
2016-12-14,25.01071548461914
2016-12-15,25.317174911499023
2016-12-16,25.163942337036133
2016-12-19,23.64014434814453
2016-12-20,23.97214698791504
2016-12-21,24.499948501586914
2016-12-22,24.985170364379883
2016-12-23,24.840456008911133
2016-12-27,25.57256507873535
2016-12-28,24.738306045532227
2016-12-29,24.96815299987793
2016-12-30,24.96815299987793
2017-01-03,25.13840675354004
2017-01-04,26.22804832458496
2017-01-05,26.27912712097168
2017-01-06,26.21953773498535
2017-01-09,26.142921447753906
2017-01-10,26.151432037353516
2017-01-11,26.755844116210938
2017-01-12,26.738815307617188
2017-01-13,26.60261344909668
2017-01-17,26.193998336791992
2017-01-18,26.049285888671875
2017-01-19,25.751331329345703
2017-01-20,26.628150939941406
2017-01-23,26.85799789428711
2017-01-24,28.47544288635254
2017-01-25,28.313690185546875
2017-01-26,27.104867935180664
2017-01-27,26.747329711914062
2017-01-30,26.36425018310547
2017-01-31,26.70476722717285
2017-02-01,26.968664169311523
2017-02-02,26.77287483215332
2017-02-03,27.11338233947754
2017-02-06,27.266616821289062
2017-02-07,27.436872482299805
2017-02-08,27.419843673706055
2017-02-09,27.096359252929688
2017-02-10,27.973176956176758
2017-02-13,28.73081398010254
2017-02-14,28.960670471191406
2017-02-15,28.75636100769043
2017-02-16,28.22005271911621
2017-02-17,28.594619750976562
2017-02-21,28.63718032836914
2017-02-22,28.203025817871094
2017-02-23,27.096359252929688
2017-02-24,26.747329711914062
2017-02-27,26.849483489990234
2017-02-28,26.785079956054688
2017-03-01,26.647672653198242
2017-03-02,26.123823165893555
2017-03-03,25.952070236206055
2017-03-06,25.462570190429688
2017-03-07,25.05894660949707
2017-03-08,24.6209716796875
2017-03-09,24.904369354248047
2017-03-10,25.067535400390625
2017-03-13,25.007423400878906
2017-03-14,24.560861587524414
2017-03-15,25.02459144592285
2017-03-16,24.895784378051758
2017-03-17,25.050365447998047
2017-03-20,25.119064331054688
2017-03-21,24.5952091217041
2017-03-22,24.689674377441406
2017-03-23,24.904369354248047
2017-03-24,24.689674377441406
2017-03-27,24.5952091217041
2017-03-28,25.050365447998047
2017-03-29,25.31657600402832
2017-03-30,25.20493507385254
2017-03-31,25.05894660949707
2017-04-03,24.827077865600586
2017-04-04,25.041770935058594
2017-04-05,24.904369354248047
2017-04-06,25.067535400390625
2017-04-07,24.775554656982422
2017-04-10,24.85283851623535
2017-04-11,24.638151168823242
2017-04-12,24.17441177368164
2017-04-13,23.58186149597168
2017-04-17,23.49597930908203
2017-04-18,23.22117042541504
2017-04-19,23.040836334228516
2017-04-20,23.272701263427734
2017-04-21,22.90342903137207
2017-04-24,23.264114379882812
2017-04-25,23.65056037902832
2017-04-26,23.54750633239746
2017-04-27,23.573272705078125
2017-04-28,23.12671661376953
2017-05-01,23.07518196105957
2017-05-02,21.426345825195312
2017-05-03,20.292768478393555
2017-05-04,20.026548385620117
2017-05-05,20.138185501098633
2017-05-08,20.215482711791992
2017-05-09,20.172534942626953
2017-05-10,20.146778106689453
2017-05-11,20.35287857055664
2017-05-12,19.67444610595703
2017-05-15,20.138185501098633
2017-05-16,20.103836059570312
2017-05-17,19.588571548461914
2017-05-18,19.6229248046875
2017-05-19,20.3099422454834
2017-05-22,19.837621688842773
2017-05-23,20.026548385620117
2017-05-24,19.871965408325195
2017-05-25,19.66585922241211
2017-05-26,19.889144897460938
2017-05-30,19.82863998413086
2017-05-31,19.560684204101562
2017-06-01,19.69898223876953
2017-06-02,19.448318481445312
2017-06-05,19.534753799438477
2017-06-06,19.534753799438477
2017-06-07,19.232223510742188
2017-06-08,19.49153709411621
2017-06-09,20.321325302124023
2017-06-12,20.35590362548828
2017-06-13,20.48555564880371
2017-06-14,19.65576171875
2017-06-15,19.301374435424805
2017-06-16,19.629831314086914
2017-06-19,19.759490966796875
2017-06-20,19.206295013427734
2017-06-21,18.903764724731445
2017-06-22,19.29273223876953
2017-06-23,19.854568481445312
2017-06-26,20.07930564880371
2017-06-27,19.560684204101562
2017-06-28,19.517465591430664
2017-06-29,19.54339599609375
2017-06-30,19.733556747436523
2017-07-03,20.546070098876953
2017-07-05,19.76813507080078
2017-07-06,19.361875534057617
2017-07-07,19.534753799438477
2017-07-10,20.571998596191406
2017-07-11,20.459632873535156
2017-07-12,20.373193740844727
2017-07-13,20.615215301513672
2017-07-14,20.50284767150879
2017-07-17,20.71029281616211
2017-07-18,20.71893882751465
2017-07-19,21.21163558959961
2017-07-20,21.116544723510742
2017-07-21,21.064687728881836
2017-07-24,20.8831729888916
2017-07-25,20.935029983520508
2017-07-26,20.399120330810547
2017-07-27,20.641151428222656
2017-07-28,20.891813278198242
2017-07-31,20.86588478088379
2017-08-01,19.78542137145996
2017-08-02,19.232223510742188
2017-08-03,19.29273223876953
2017-08-04,19.517465591430664
2017-08-07,18.990196228027344
2017-08-08,18.618520736694336
2017-08-09,18.37649917602539
2017-08-10,17.814655303955078
2017-08-11,17.581283569335938
2017-08-14,17.55535125732422
2017-08-15,17.42569351196289
2017-08-16,17.78008460998535
2017-08-17,17.373828887939453
2017-08-18,17.166379928588867
2017-08-21,17.166379928588867
2017-08-22,17.235532760620117
2017-08-23,17.4343318939209
2017-08-24,17.45162010192871
2017-08-25,17.607210159301758
2017-08-28,17.347902297973633
2017-08-29,17.235532760620117
2017-08-30,17.13180923461914
2017-08-31,17.270103454589844
2017-09-01,17.382474899291992
2017-09-05,16.820632934570312
