Date,APH
2016-03-29,13.155122756958008
2016-03-30,13.136910438537598
2016-03-31,13.161951065063477
2016-04-01,13.312193870544434
2016-04-04,13.253007888793945
2016-04-05,13.250728607177734
2016-04-06,13.293984413146973
2016-04-07,13.152846336364746
2016-04-08,13.287151336669922
2016-04-11,13.300811767578125
2016-04-12,13.2666654586792
2016-04-13,13.441943168640137
2016-04-14,13.378207206726074
2016-04-15,13.371377944946289
2016-04-18,13.31674575805664
2016-04-19,13.273492813110352
2016-04-20,13.16423225402832
2016-04-21,12.938868522644043
2016-04-22,12.9661865234375
2016-04-25,12.918381690979004
2016-04-26,12.984396934509277
2016-04-27,12.977568626403809
2016-04-28,12.840983390808105
2016-04-29,12.708958625793457
2016-05-02,12.806841850280762
2016-05-03,12.688467025756836
2016-05-04,12.60651969909668
2016-05-05,12.667984008789062
2016-05-06,12.71578311920166
2016-05-09,12.786351203918457
2016-05-10,12.854643821716309
2016-05-11,12.786351203918457
2016-05-12,12.702122688293457
2016-05-13,12.538228034973145
2016-05-16,12.665702819824219
2016-05-17,12.615625381469727
2016-05-18,12.670256614685059
2016-05-19,12.592860221862793
2016-05-20,12.756759643554688
2016-05-23,12.831878662109375
2016-05-24,13.116422653198242
2016-05-25,13.125528335571289
2016-05-26,13.200652122497559
2016-05-27,13.237072944641113
2016-05-31,13.366825103759766
2016-06-01,13.387312889099121
2016-06-02,13.45105266571045
2016-06-03,13.489748001098633
2016-06-06,13.523895263671875
2016-06-07,13.585357666015625
2016-06-08,13.683241844177246
2016-06-09,13.653646469116211
2016-06-10,13.569223403930664
2016-06-13,13.382124900817871
2016-06-14,13.361592292785645
2016-06-15,13.350180625915527
2016-06-16,13.304547309875488
2016-06-17,13.201874732971191
2016-06-20,13.293142318725586
2016-06-21,13.297701835632324
2016-06-22,13.281728744506836
2016-06-23,13.585196495056152
2016-06-24,13.062690734863281
2016-06-27,12.667959213256836
2016-06-28,12.740970611572266
2016-06-29,12.864182472229004
2016-06-30,13.080945014953613
2016-07-01,13.062690734863281
2016-07-05,12.770633697509766
2016-07-06,12.786605834960938
2016-07-07,12.80257511138916
2016-07-08,13.087788581848145
2016-07-11,13.135703086853027
2016-07-12,13.167644500732422
2016-07-13,13.233817100524902
2016-07-14,13.325082778930664
2016-07-15,13.482521057128906
2016-07-18,13.48023796081543
2016-07-19,13.361592292785645
2016-07-20,13.503057479858398
2016-07-21,13.516748428344727
2016-07-22,13.457422256469727
2016-07-25,13.382124900817871
2016-07-26,13.553254127502441
2016-07-27,13.491646766662598
2016-07-28,13.500775337219238
2016-07-29,13.580636024475098
2016-08-01,13.56466293334961
2016-08-02,13.398098945617676
2016-08-03,13.468831062316895
2016-08-04,13.507619857788086
2016-08-05,13.671899795532227
2016-08-08,13.667336463928223
2016-08-09,13.724384307861328
2016-08-10,13.715252876281738
2016-08-11,13.776861190795898
2016-08-12,13.781424522399902
2016-08-15,13.808802604675293
2016-08-16,13.653647422790527
2016-08-17,13.681028366088867
2016-08-18,13.806519508361816
2016-08-19,13.961677551269531
2016-08-22,14.03240966796875
2016-08-23,14.027844429016113
2016-08-24,14.016436576843262
2016-08-25,14.018719673156738
2016-08-26,14.03469181060791
2016-08-29,14.16474723815918
2016-08-30,14.208097457885742
2016-08-31,14.21722412109375
2016-09-01,14.221790313720703
2016-09-02,14.27883243560791
2016-09-06,14.297086715698242
2016-09-07,14.344999313354492
2016-09-08,14.349566459655762
2016-09-09,14.01569652557373
2016-09-12,14.216931343078613
2016-09-13,14.08887004852295
2016-09-14,14.127747535705566
2016-09-15,14.358712196350098
2016-09-16,14.395299911499023
2016-09-19,14.580530166625977
2016-09-20,14.665140151977539
2016-09-21,14.841221809387207
2016-09-22,15.01959228515625
2016-09-23,14.73145866394043
2016-09-26,14.644559860229492
2016-09-27,14.749754905700684
2016-09-28,14.859514236450195
2016-09-29,14.790911674499512
2016-09-30,14.845796585083008
2016-10-03,14.726882934570312
2016-10-04,14.70401668548584
2016-10-05,14.841221809387207
2016-10-06,14.983004570007324
2016-10-07,14.948699951171875
2016-10-10,14.832076072692871
2016-10-11,14.635414123535156
2016-10-12,14.626261711120605
2016-10-13,14.475337982177734
2016-10-14,14.534794807434082
2016-10-17,14.418168067932129
2016-10-18,14.454753875732422
2016-10-19,14.797773361206055
2016-10-20,15.191096305847168
2016-10-21,15.08362102508545
2016-10-24,15.09047794342041
2016-10-25,14.907539367675781
2016-10-26,14.985289573669434
2016-10-27,14.948699951171875
2016-10-28,14.976143836975098
2016-10-31,15.076759338378906
2016-11-01,15.097343444824219
2016-11-02,14.889238357543945
2016-11-03,14.83893871307373
2016-11-04,14.843509674072266
2016-11-07,15.216256141662598
2016-11-08,15.277998924255371
2016-11-09,15.401483535766602
2016-11-10,15.200250625610352
2016-11-11,15.236833572387695
2016-11-14,15.236833572387695
2016-11-15,15.35117244720459
2016-11-16,15.504392623901367
2016-11-17,15.552408218383789
2016-11-18,15.559269905090332
2016-11-21,15.54326057434082
2016-11-22,15.554696083068848
2016-11-23,15.559269905090332
2016-11-25,15.703338623046875
2016-11-28,15.662178039550781
2016-11-29,15.648459434509277
2016-11-30,15.60958194732666
2016-12-01,15.26198959350586
2016-12-02,15.399197578430176
2016-12-05,15.515824317932129
2016-12-06,15.45865535736084
2016-12-07,15.566137313842773
2016-12-08,15.73992919921875
2016-12-09,15.703255653381348
2016-12-12,15.508423805236816
2016-12-13,15.565720558166504
2016-12-14,15.53134822845459
2016-12-15,15.581778526306152
2016-12-16,15.448827743530273
2016-12-19,15.586357116699219
2016-12-20,15.661999702453613
2016-12-21,15.636784553527832
2016-12-22,15.650532722473145
2016-12-23,15.655122756958008
2016-12-27,15.66429328918457
2016-12-28,15.487797737121582
2016-12-29,15.494674682617188
2016-12-30,15.40299129486084
2017-01-03,15.455711364746094
2017-01-04,15.570310592651367
2017-01-05,15.487797737121582
2017-01-06,15.604693412780762
2017-01-09,15.44424057006836
2017-01-10,15.538220405578613
2017-01-11,15.54509449005127
2017-01-12,15.57948112487793
2017-01-13,15.611566543579102
2017-01-17,15.517596244812012
2017-01-18,15.650532722473145
2017-01-19,15.634491920471191
2017-01-20,15.723878860473633
2017-01-23,15.581778526306152
2017-01-24,15.760558128356934
2017-01-25,15.364019393920898
2017-01-26,15.274632453918457
2017-01-27,15.338808059692383
2017-01-30,15.352566719055176
2017-01-31,15.46945858001709
2017-02-01,15.265460968017578
2017-02-02,15.39152717590332
2017-02-03,15.46258544921875
2017-02-06,15.37319278717041
2017-02-07,15.423616409301758
2017-02-08,15.590937614440918
2017-02-09,15.652828216552734
2017-02-10,15.76284408569336
2017-02-13,15.808695793151855
2017-02-14,15.845364570617676
2017-02-15,15.820155143737793
2017-02-16,15.902666091918945
2017-02-17,15.921006202697754
2017-02-21,15.948505401611328
2017-02-22,16.003520965576172
2017-02-23,16.037904739379883
2017-02-24,16.086040496826172
2017-02-27,15.923295021057129
2017-02-28,15.863700866699219
2017-03-01,16.24648666381836
2017-03-02,16.154804229736328
2017-03-03,16.152511596679688
2017-03-06,16.07457733154297
2017-03-07,16.10666275024414
2017-03-08,16.131879806518555
2017-03-09,16.076873779296875
2017-03-10,16.170846939086914
2017-03-13,16.36338233947754
2017-03-14,16.26252555847168
2017-03-15,16.471107482910156
2017-03-16,16.411380767822266
2017-03-17,16.38840675354004
2017-03-20,16.38840675354004
2017-03-21,16.17476463317871
2017-03-22,16.301111221313477
2017-03-23,16.287328720092773
2017-03-24,16.30341148376465
2017-03-27,16.305713653564453
2017-03-28,16.38381576538086
2017-03-29,16.381519317626953
2017-03-30,16.514759063720703
2017-03-31,16.3493595123291
2017-04-03,16.147199630737305
2017-04-04,16.057615280151367
2017-04-05,15.981805801391602
2017-04-06,16.064502716064453
2017-04-07,16.027748107910156
2017-04-10,15.997886657714844
2017-04-11,16.02085304260254
2017-04-12,15.814109802246094
2017-04-13,15.770459175109863
2017-04-17,15.972611427307129
2017-04-18,16.071393966674805
2017-04-19,16.108150482177734
2017-04-20,16.268953323364258
2017-04-21,16.188552856445312
2017-04-24,16.523944854736328
2017-04-25,16.58137321472168
2017-04-26,16.478008270263672
2017-04-27,16.719213485717773
2017-04-28,16.61124038696289
2017-05-01,16.514759063720703
2017-05-02,16.425168991088867
2017-05-03,16.37693214416504
2017-05-04,16.50326919555664
2017-05-05,16.56989288330078
2017-05-08,16.661773681640625
2017-05-09,16.69164276123047
2017-05-10,16.765153884887695
2017-05-11,16.68246078491211
2017-05-12,16.735292434692383
2017-05-15,16.808805465698242
2017-05-16,16.93974494934082
2017-05-17,16.668670654296875
2017-05-18,16.643404006958008
2017-05-19,16.746776580810547
2017-05-22,16.907581329345703
2017-05-23,16.854747772216797
2017-05-24,16.9833927154541
2017-05-25,17.13041877746582
2017-05-26,17.183256149291992
2017-05-30,17.201629638671875
2017-05-31,17.13730812072754
2017-06-01,17.259063720703125
2017-06-02,17.35784339904785
2017-06-05,17.364734649658203
2017-06-06,17.355541229248047
2017-06-07,17.4405460357666
2017-06-08,17.500267028808594
2017-06-09,17.40378189086914
2017-06-12,17.325674057006836
2017-06-13,17.4405460357666
2017-06-14,17.44513511657715
2017-06-15,17.500385284423828
2017-06-16,17.410606384277344
2017-06-19,17.41520881652832
2017-06-20,17.254060745239258
2017-06-21,17.203413009643555
2017-06-22,17.120540618896484
2017-06-23,17.283992767333984
2017-06-26,17.2103214263916
2017-06-27,17.088308334350586
2017-06-28,17.290897369384766
2017-06-29,16.98011016845703
2017-06-30,16.99392318725586
2017-07-03,16.82817840576172
2017-07-05,16.982419967651367
2017-07-06,16.685449600219727
2017-07-07,16.894943237304688
2017-07-10,16.982419967651367
2017-07-11,16.957094192504883
2017-07-12,17.16888427734375
2017-07-13,17.171184539794922
2017-07-14,17.16197967529297
2017-07-17,17.228734970092773
2017-07-18,17.244855880737305
2017-07-19,17.39909553527832
2017-07-20,17.417510986328125
2017-07-21,17.396793365478516
2017-07-24,17.412904739379883
2017-07-25,17.458948135375977
2017-07-26,17.251758575439453
2017-07-27,17.458948135375977
2017-07-28,17.525707244873047
2017-07-31,17.63850975036621
2017-08-01,17.813467025756836
2017-08-02,17.91935920715332
2017-08-03,17.917064666748047
2017-08-04,17.877920150756836
2017-08-07,17.95159149169922
2017-08-08,17.949291229248047
2017-08-09,18.068998336791992
2017-08-10,17.90324592590332
2017-08-11,17.949291229248047
2017-08-14,18.209426879882812
2017-08-15,18.165679931640625
2017-08-16,18.260066986083984
2017-08-17,18.174894332885742
2017-08-18,18.052885055541992
2017-08-21,18.119651794433594
2017-08-22,18.347549438476562
2017-08-23,18.278488159179688
2017-08-24,18.27618408203125
2017-08-25,18.368268966674805
2017-08-28,18.359060287475586
2017-08-29,18.45344352722168
2017-08-30,18.48796844482422
2017-08-31,18.63300132751465
2017-09-01,18.61688995361328
2017-09-05,18.4971866607666
2017-09-06,18.550132751464844
2017-09-07,18.534021377563477
2017-09-08,18.53631591796875
2017-09-11,18.863208770751953
2017-09-12,18.9046573638916
2017-09-13,18.81256866455078
2017-09-14,18.925369262695312
2017-09-15,19.054580688476562
2017-09-18,19.1053466796875
2017-09-19,19.167646408081055
2017-09-20,19.14919090270996
2017-09-21,19.18380355834961
2017-09-22,19.137649536132812
2017-09-25,18.902292251586914
2017-09-26,18.83307647705078
2017-09-27,18.91383171081543
2017-09-28,18.985368728637695
2017-09-29,19.5299129486084
2017-10-02,19.55990219116211
2017-10-03,19.612977981567383
2017-10-04,19.788345336914062
2017-10-05,19.91294288635254
2017-10-06,19.977548599243164
2017-10-09,19.970619201660156
2017-10-10,20.079078674316406
2017-10-11,20.02369499206543
2017-10-12,20.252134323120117
2017-10-13,20.120607376098633
2017-10-16,20.06062126159668
2017-10-17,20.00523567199707
2017-10-18,19.986774444580078
2017-10-19,19.866790771484375
2017-10-20,19.975244522094727
2017-10-23,19.924474716186523
2017-10-24,19.993698120117188
2017-10-25,20.132144927978516
2017-10-26,19.728349685668945
2017-10-27,19.982166290283203
2017-10-30,19.788345336914062
2017-10-31,20.074453353881836
2017-11-01,20.044464111328125
2017-11-02,20.21059799194336
2017-11-03,20.150606155395508
2017-11-06,20.129833221435547
2017-11-07,20.159833908081055
2017-11-08,20.245206832885742
2017-11-09,20.009857177734375
2017-11-10,20.353652954101562
2017-11-13,20.41596031188965
2017-11-14,20.531322479248047
2017-11-15,20.39980125427246
2017-11-16,20.607471466064453
2017-11-17,20.65592384338379
2017-11-20,20.73899269104004
2017-11-21,20.96051025390625
2017-11-22,20.743608474731445
2017-11-24,20.976654052734375
2017-11-27,20.854366302490234
2017-11-28,21.006654739379883
2017-11-29,20.71361541748047
2017-11-30,20.902820587158203
2017-12-01,20.720535278320312
2017-12-04,20.41134262084961
2017-12-05,20.346736907958984
2017-12-06,20.254432678222656
2017-12-07,20.33750343322754
2017-12-08,20.614402770996094
2017-12-11,20.591318130493164
2017-12-12,20.690534591674805
2017-12-13,20.65131187438965
2017-12-14,20.589012145996094
2017-12-15,20.60982322692871
2017-12-18,20.68381690979004
2017-12-19,20.533519744873047
2017-12-20,20.49651336669922
2017-12-21,20.45258140563965
2017-12-22,20.380901336669922
2017-12-26,20.29997444152832
2017-12-27,20.369340896606445
2017-12-28,20.487274169921875
2017-12-29,20.302276611328125
2018-01-02,20.302276611328125
2018-01-03,20.56589126586914
2018-01-04,20.494205474853516
2018-01-05,20.743934631347656
2018-01-08,20.965917587280273
2018-01-09,20.998289108276367
2018-01-10,20.697690963745117
2018-01-11,20.993671417236328
2018-01-12,21.234149932861328
2018-01-16,21.106971740722656
2018-01-17,21.47001075744629
2018-01-18,21.34052276611328
2018-01-19,21.53475570678711
2018-01-22,21.268842697143555
2018-01-23,21.231843948364258
2018-01-24,21.088481903076172
2018-01-25,21.088481903076172
2018-01-26,21.442262649536133
2018-01-29,21.303518295288086
2018-01-30,21.40064239501953
2018-01-31,21.451515197753906
2018-02-01,21.463075637817383
2018-02-02,21.10004234313965
2018-02-05,20.443330764770508
2018-02-06,20.478023529052734
2018-02-07,20.41327476501465
2018-02-08,19.52534294128418
2018-02-09,19.603958129882812
2018-02-12,19.980871200561523
2018-02-13,20.08954620361328
2018-02-14,20.19591522216797
2018-02-15,20.612136840820312
2018-02-16,20.808683395385742
2018-02-20,20.894237518310547
2018-02-21,20.908111572265625
2018-02-22,20.864181518554688
2018-02-23,21.00291633605957
2018-02-26,21.368268966674805
2018-02-27,21.25958824157715
2018-02-28,21.132408142089844
2018-03-01,20.56819725036621
2018-03-02,20.730066299438477
2018-03-05,20.621387481689453
2018-03-06,20.753190994262695
2018-03-07,20.871118545532227
2018-03-08,20.945112228393555
2018-03-09,21.37520408630371
2018-03-12,21.42608070373535
2018-03-13,21.391399383544922
2018-03-14,21.12778663635254
2018-03-15,21.261899948120117
2018-03-16,21.3175106048584
2018-03-19,21.164583206176758
2018-03-20,21.24799919128418
2018-03-21,21.09275245666504
2018-03-22,20.430055618286133
2018-03-23,19.771997451782227
2018-03-26,20.179800033569336
2018-03-27,19.832231521606445
2018-03-28,19.660770416259766
2018-03-29,19.957359313964844
2018-04-02,19.475400924682617
2018-04-03,19.649187088012695
2018-04-04,19.693206787109375
2018-04-05,19.642236709594727
2018-04-06,19.13246726989746
2018-04-09,19.366493225097656
2018-04-10,19.781259536743164
2018-04-11,19.760408401489258
2018-04-12,19.95967674255371
2018-04-13,19.83687400817871
2018-04-16,20.03614616394043
2018-04-17,20.11724090576172
2018-04-18,20.20528793334961
2018-04-19,19.97357940673828
2018-04-20,19.744184494018555
2018-04-23,19.55649757385254
2018-04-24,19.17880630493164
2018-04-25,19.204296112060547
2018-04-26,19.41515350341797
2018-04-27,19.528696060180664
2018-04-30,19.396621704101562
2018-05-01,19.44991111755371
2018-05-02,19.454540252685547
2018-05-03,19.528696060180664
2018-05-04,19.77663230895996
2018-05-07,19.885530471801758
2018-05-08,19.86699104309082
2018-05-09,19.999074935913086
2018-05-10,20.22150993347168
2018-05-11,20.386037826538086
2018-05-14,20.434688568115234
2018-05-15,20.358219146728516
2018-05-16,20.471759796142578
2018-05-17,20.41847038269043
2018-05-18,20.386037826538086
2018-05-21,20.606157302856445
2018-05-22,20.41383171081543
2018-05-23,20.43700408935547
2018-05-24,20.344318389892578
2018-05-25,20.22150993347168
2018-05-29,20.154315948486328
2018-05-30,20.29102897644043
2018-05-31,20.142732620239258
2018-06-01,20.47640037536621
2018-06-04,20.411518096923828
2018-06-05,20.842491149902344
2018-06-06,20.956043243408203
2018-06-07,21.04176902770996
2018-06-08,21.06494140625
2018-06-11,21.020917892456055
2018-06-12,21.055673599243164
2018-06-13,21.09738540649414
2018-06-14,21.13214111328125
2018-06-15,21.21344566345215
2018-06-18,21.0926513671875
2018-06-19,20.832475662231445
2018-06-20,20.869651794433594
2018-06-21,20.549068450927734
2018-06-22,20.720975875854492
2018-06-25,20.3934383392334
2018-06-26,20.249408721923828
2018-06-27,20.040342330932617
2018-06-28,20.22385597229004
2018-06-29,20.244768142700195
2018-07-02,20.235477447509766
2018-07-03,20.142559051513672
2018-07-05,20.398080825805664
2018-07-06,20.486356735229492
2018-07-09,20.760465621948242
2018-07-10,20.737234115600586
2018-07-11,20.360916137695312
2018-07-12,20.68613052368164
2018-07-13,20.607145309448242
2018-07-16,20.565336227416992
2018-07-17,20.676834106445312
2018-07-18,20.704715728759766
2018-07-19,20.579273223876953
2018-07-20,20.535140991210938
2018-07-23,20.442216873168945
2018-07-24,20.646638870239258
2018-07-25,21.61299705505371
2018-07-26,22.19141960144043
2018-07-27,21.826709747314453
2018-07-30,21.429481506347656
2018-07-31,21.722179412841797
2018-08-01,21.691980361938477
2018-08-02,21.79883575439453
2018-08-03,21.803482055664062
2018-08-06,21.829038619995117
2018-08-07,21.970733642578125
2018-08-08,21.9428653717041
2018-08-09,21.910343170166016
2018-08-10,21.77792739868164
2018-08-13,21.801156997680664
2018-08-14,21.852264404296875
2018-08-15,21.819738388061523
2018-08-16,21.849939346313477
2018-08-17,21.84762191772461
2018-08-20,21.905696868896484
2018-08-21,21.870845794677734
2018-08-22,21.694303512573242
2018-08-23,21.719852447509766
2018-08-24,21.74308204650879
2018-08-27,21.940536499023438
2018-08-28,21.98002815246582
2018-08-29,22.075279235839844
2018-08-30,21.924280166625977
2018-08-31,21.970733642578125
2018-09-04,21.95911979675293
2018-09-05,22.09617805480957
2018-09-06,22.19141960144043
2018-09-07,22.149608612060547
2018-09-10,22.37493896484375
2018-09-11,22.46553611755371
2018-09-12,22.216970443725586
2018-09-13,22.53057289123535
2018-09-14,22.546876907348633
2018-09-17,22.39785385131836
2018-09-18,22.20691680908203
2018-09-19,22.20691680908203
2018-09-20,22.367576599121094
2018-09-21,22.204578399658203
2018-09-24,22.04625129699707
2018-09-25,21.899551391601562
2018-09-26,21.79477310180664
2018-09-27,21.76449966430664
2018-09-28,21.89256477355957
2018-10-01,21.997350692749023
2018-10-02,21.87859535217285
2018-10-03,21.77381134033203
2018-10-04,21.32907485961914
2018-10-05,21.077585220336914
2018-10-08,20.79351234436035
2018-10-09,21.000751495361328
2018-10-10,20.118247985839844
2018-10-11,19.61995506286621
2018-10-12,19.799238204956055
2018-10-15,19.64556121826172
2018-10-16,20.0972900390625
2018-10-17,19.985523223876953
2018-10-18,19.484899520874023
2018-10-19,19.319570541381836
2018-10-22,19.26136016845703
2018-10-23,19.26136016845703
2018-10-24,19.459280014038086
2018-10-25,20.036754608154297
2018-10-26,19.82019805908203
2018-10-29,19.89936637878418
2018-10-30,20.60257911682129
2018-10-31,20.84008026123047
2018-11-01,20.921579360961914
2018-11-02,21.049652099609375
2018-11-05,20.956512451171875
2018-11-06,21.072933197021484
2018-11-07,21.40590476989746
2018-11-08,21.475765228271484
2018-11-09,21.221961975097656
2018-11-12,20.5955867767334
2018-11-13,20.45122718811035
2018-11-14,20.17412567138672
2018-11-15,20.43958282470703
2018-11-16,20.67010498046875
2018-11-19,20.06236457824707
2018-11-20,19.598989486694336
2018-11-21,19.76198959350586
2018-11-23,19.787599563598633
2018-11-26,19.780614852905273
2018-11-27,19.673503875732422
2018-11-28,19.980865478515625
2018-11-29,20.260284423828125
2018-11-30,20.47683334350586
2018-12-03,20.905284881591797
2018-12-04,19.943613052368164
2018-12-06,19.540781021118164
2018-12-07,19.461612701416016
2018-12-10,19.848140716552734
2018-12-11,19.531469345092773
2018-12-12,19.722402572631836
2018-12-13,19.741031646728516
2018-12-14,19.43516731262207
2018-12-17,19.271726608276367
2018-12-18,19.02423858642578
2018-12-19,18.59463119506836
2018-12-20,18.188364028930664
2018-12-21,18.041271209716797
2018-12-24,17.663026809692383
2018-12-26,18.410171508789062
2018-12-27,18.776744842529297
2018-12-28,18.78841209411621
2018-12-31,18.91683006286621
2019-01-02,18.629648208618164
2019-01-03,17.527605056762695
2019-01-04,18.104312896728516
2019-01-07,18.239730834960938
2019-01-08,18.477888107299805
2019-01-09,18.79075050354004
2019-01-10,19.103622436523438
2019-01-11,19.02890396118164
2019-01-14,18.91683006286621
2019-01-15,18.93785285949707
2019-01-16,18.993885040283203
2019-01-17,19.105958938598633
2019-01-18,19.260053634643555
2019-01-22,18.951858520507812
2019-01-23,19.484195709228516
2019-01-24,19.897464752197266
2019-01-25,20.149629592895508
2019-01-28,20.021207809448242
2019-01-29,20.095924377441406
2019-01-30,20.595579147338867
2019-01-31,20.527870178222656
2019-02-01,20.546552658081055
2019-02-04,20.665630340576172
2019-02-05,20.971494674682617
2019-02-06,20.969152450561523
2019-02-07,20.980825424194336
2019-02-08,21.076555252075195
2019-02-11,21.03219223022461
2019-02-12,21.382421493530273
2019-02-13,21.447790145874023
2019-02-14,21.28202247619629
2019-02-15,21.64158821105957
2019-02-19,21.59022331237793
2019-02-20,21.82604217529297
2019-02-21,21.791015625
2019-02-22,22.026830673217773
2019-02-25,22.21128273010254
2019-02-26,21.996477127075195
2019-02-27,21.9941463470459
2019-02-28,21.940444946289062
2019-03-01,22.20661735534668
2019-03-04,22.057191848754883
2019-03-05,22.12723159790039
2019-03-06,21.959125518798828
2019-03-07,21.802688598632812
2019-03-08,21.681283950805664
2019-03-11,21.940444946289062
2019-03-12,21.947446823120117
2019-03-13,22.050186157226562
2019-03-14,22.02216911315918
