Date,RTX
2016-06-22,50.85901641845703
2016-06-23,51.350791931152344
2016-06-24,49.62453842163086
2016-06-27,48.78150177001953
2016-06-28,49.694801330566406
2016-06-29,50.41743087768555
2016-06-30,51.4611930847168
2016-07-01,51.551509857177734
2016-07-05,50.4926872253418
2016-07-06,50.87406539916992
2016-07-07,51.17014694213867
2016-07-08,52.018211364746094
2016-07-11,52.168758392333984
2016-07-12,52.43972396850586
2016-07-13,52.735801696777344
2016-07-14,52.760894775390625
2016-07-15,52.941551208496094
2016-07-18,52.93653869628906
2016-07-19,53.001766204833984
2016-07-20,53.212528228759766
2016-07-21,53.117183685302734
2016-07-22,52.755889892578125
2016-07-25,52.5150146484375
2016-07-26,54.140892028808594
2016-07-27,54.040531158447266
2016-07-28,53.985328674316406
2016-07-29,54.02045822143555
2016-08-01,53.664154052734375
2016-08-02,53.32794952392578
2016-08-03,53.33797836303711
2016-08-04,53.37310791015625
2016-08-05,54.065616607666016
2016-08-08,54.09070587158203
2016-08-09,54.36670684814453
2016-08-10,54.256309509277344
2016-08-11,54.78824234008789
2016-08-12,54.63267135620117
2016-08-15,55.04415512084961
2016-08-16,54.778202056884766
2016-08-17,55.00033950805664
2016-08-18,55.19723892211914
2016-08-19,55.10131072998047
2016-08-22,54.778194427490234
2016-08-23,54.52577209472656
2016-08-24,54.505558013916016
2016-08-25,54.384395599365234
2016-08-26,54.17740249633789
2016-08-29,54.5106086730957
2016-08-30,54.197593688964844
2016-08-31,53.733131408691406
2016-09-01,53.879539489746094
2016-09-02,53.98554992675781
2016-09-06,53.52106475830078
2016-09-07,53.440303802490234
2016-09-08,53.38981628417969
2016-09-09,51.83986282348633
2016-09-12,52.52144241333008
2016-09-13,51.65811538696289
2016-09-14,51.32489776611328
2016-09-15,51.85501480102539
2016-09-16,50.53730773925781
2016-09-19,50.708961486816406
2016-09-20,50.60799026489258
2016-09-21,51.47636413574219
2016-09-22,52.00142288208008
2016-09-23,51.77927780151367
2016-09-26,51.612667083740234
2016-09-27,51.67327117919922
2016-09-28,51.67327117919922
2016-09-29,51.021976470947266
2016-09-30,51.294612884521484
2016-10-03,51.71364212036133
2016-10-04,51.20877456665039
2016-10-05,51.622772216796875
2016-10-06,51.53695297241211
2016-10-07,50.77963638305664
2016-10-10,50.476715087890625
2016-10-11,49.8658332824707
2016-10-12,49.94660568237305
2016-10-13,50.41108322143555
2016-10-14,50.56760025024414
2016-10-17,50.340415954589844
2016-10-18,50.48177719116211
2016-10-19,50.365665435791016
2016-10-20,50.12834930419922
2016-10-21,49.81534194946289
2016-10-24,50.24449157714844
2016-10-25,51.173439025878906
2016-10-26,50.99673080444336
2016-10-27,50.522151947021484
2016-10-28,51.41578674316406
2016-10-31,51.5975341796875
2016-11-01,51.50160598754883
2016-11-02,51.26432418823242
2016-11-03,51.01692199707031
2016-11-04,51.158294677734375
2016-11-07,52.02666473388672
2016-11-08,52.18821716308594
2016-11-09,52.91522979736328
2016-11-10,54.732749938964844
2016-11-11,54.9599494934082
2016-11-14,54.4550666809082
2016-11-15,54.36421203613281
2016-11-16,54.33372497558594
2016-11-17,54.20164108276367
2016-11-18,54.100059509277344
2016-11-21,54.27783966064453
2016-11-22,54.32356262207031
2016-11-23,54.91789627075195
2016-11-25,55.25825881958008
2016-11-28,55.09061050415039
2016-11-29,55.28871154785156
2016-11-30,54.71978759765625
2016-12-01,54.597877502441406
2016-12-02,54.97378921508789
2016-12-05,54.567405700683594
2016-12-06,54.572471618652344
2016-12-07,55.71543502807617
2016-12-08,55.080467224121094
2016-12-09,55.771331787109375
2016-12-12,56.07611083984375
2016-12-13,56.03546905517578
2016-12-14,55.507164001464844
2016-12-15,54.928070068359375
2016-12-16,55.12617111206055
2016-12-19,56.29450988769531
2016-12-20,56.20820236206055
2016-12-21,56.12690353393555
2016-12-22,56.11166000366211
2016-12-23,56.20820236206055
2016-12-27,56.37582015991211
2016-12-28,55.974510192871094
2016-12-29,56.157386779785156
2016-12-30,55.68495178222656
2017-01-03,56.29962158203125
2017-01-04,56.33517074584961
2017-01-05,56.563751220703125
2017-01-06,57.17334747314453
2017-01-09,56.63995361328125
2017-01-10,56.518043518066406
2017-01-11,56.38595962524414
2017-01-12,56.29450988769531
2017-01-13,55.98973083496094
2017-01-17,55.86275863647461
2017-01-18,56.091339111328125
2017-01-19,56.24881362915039
2017-01-20,56.27930450439453
2017-01-23,56.05070114135742
2017-01-24,56.69584274291992
2017-01-25,56.36566162109375
2017-01-26,56.06087112426758
2017-01-27,55.725589752197266
2017-01-30,55.456363677978516
2017-01-31,55.710350036621094
2017-02-01,54.953468322753906
2017-02-02,55.044891357421875
2017-02-03,55.7001953125
2017-02-06,56.22342300415039
2017-02-07,56.51295852661133
2017-02-08,56.08118438720703
2017-02-09,55.923709869384766
2017-02-10,56.411380767822266
2017-02-13,56.90412521362305
2017-02-14,56.6755256652832
2017-02-15,57.1865119934082
2017-02-16,57.26829528808594
2017-02-17,57.309165954589844
2017-02-21,57.48802947998047
2017-02-22,57.569766998291016
2017-02-23,57.278507232666016
2017-02-24,57.46756362915039
2017-02-27,57.646427154541016
2017-02-28,57.513572692871094
2017-03-01,58.09100341796875
2017-03-02,57.585121154785156
2017-03-03,57.4062614440918
2017-03-06,57.05876922607422
2017-03-07,57.37559509277344
2017-03-08,57.104774475097656
2017-03-09,57.19675827026367
2017-03-10,57.304046630859375
2017-03-13,57.39091873168945
2017-03-14,57.14563751220703
2017-03-15,57.78440856933594
2017-03-16,57.4062614440918
2017-03-17,57.97347640991211
2017-03-20,58.0041389465332
2017-03-21,57.31427001953125
2017-03-22,57.19675827026367
2017-03-23,57.1507568359375
2017-03-24,57.13031768798828
2017-03-27,57.14563751220703
2017-03-28,57.61064529418945
2017-03-29,57.2631721496582
2017-03-30,57.46247482299805
2017-03-31,57.339820861816406
2017-04-03,57.19675827026367
2017-04-04,57.7383918762207
2017-04-05,57.48802947998047
2017-04-06,57.44203567504883
2017-04-07,57.7383918762207
2017-04-10,57.68219757080078
2017-04-11,57.81505584716797
2017-04-12,57.355167388916016
2017-04-13,57.278507232666016
2017-04-17,57.88149642944336
2017-04-18,58.02968215942383
2017-04-19,57.7026481628418
2017-04-20,58.2238655090332
2017-04-21,58.760414123535156
2017-04-24,59.44004440307617
2017-04-25,59.72113037109375
2017-04-26,60.400733947753906
2017-04-27,60.69712829589844
2017-04-28,60.804420471191406
2017-05-01,60.7686767578125
2017-05-02,60.97307586669922
2017-05-03,61.47386932373047
2017-05-04,61.83156967163086
2017-05-05,62.010406494140625
2017-05-08,61.872440338134766
2017-05-09,62.06662368774414
2017-05-10,61.841773986816406
2017-05-11,61.97465133666992
2017-05-12,61.74467468261719
2017-05-15,61.79069519042969
2017-05-16,62.03596115112305
2017-05-17,61.43994903564453
2017-05-18,61.33204650878906
2017-05-19,62.251773834228516
2017-05-22,62.508644104003906
2017-05-23,62.71931457519531
2017-05-24,62.72446060180664
2017-05-25,62.811798095703125
2017-05-26,62.60627365112305
2017-05-30,62.308284759521484
2017-05-31,62.313419342041016
2017-06-01,62.5754508972168
2017-06-02,62.74500274658203
2017-06-05,62.159278869628906
2017-06-06,61.7174072265625
2017-06-07,61.542720794677734
2017-06-08,61.62492752075195
2017-06-09,61.984580993652344
2017-06-12,61.59408950805664
2017-06-13,61.68659210205078
2017-06-14,61.660888671875
2017-06-15,62.041099548339844
2017-06-16,61.87668991088867
2017-06-19,62.60627365112305
2017-06-20,62.43156433105469
2017-06-21,62.554908752441406
2017-06-22,62.77069854736328
2017-06-23,62.796390533447266
2017-06-26,62.616554260253906
2017-06-27,62.47268295288086
2017-06-28,62.940269470214844
2017-06-29,62.50352478027344
2017-06-30,62.739864349365234
2017-07-03,62.72446060180664
2017-07-05,63.0892219543457
2017-07-06,62.626808166503906
2017-07-07,62.99677658081055
2017-07-10,63.227970123291016
2017-07-11,63.47459411621094
2017-07-12,63.561946868896484
2017-07-13,63.233097076416016
2017-07-14,63.40780258178711
2017-07-17,63.25368118286133
2017-07-18,63.00703811645508
2017-07-19,63.23826217651367
2017-07-20,62.91456985473633
2017-07-21,63.448890686035156
2017-07-24,63.26396942138672
2017-07-25,61.871543884277344
2017-07-26,61.419429779052734
2017-07-27,60.98268127441406
2017-07-28,61.075172424316406
2017-07-31,60.921024322509766
2017-08-01,61.08029556274414
2017-08-02,61.8355712890625
2017-08-03,62.22092056274414
2017-08-04,62.421302795410156
2017-08-07,60.89534378051758
2017-08-08,60.72578048706055
2017-08-09,60.21712112426758
2017-08-10,59.99103927612305
2017-08-11,60.05784225463867
2017-08-14,60.1914176940918
2017-08-15,59.57999038696289
2017-08-16,60.99637985229492
2017-08-17,60.01421356201172
2017-08-18,59.6937370300293
2017-08-21,59.5903434753418
2017-08-22,59.80228805541992
2017-08-23,60.494956970214844
2017-08-24,59.60069274902344
2017-08-25,59.481788635253906
2017-08-28,59.616180419921875
2017-08-29,61.35822677612305
2017-08-30,61.82343673706055
2017-08-31,61.88546371459961
2017-09-01,60.955020904541016
2017-09-05,57.48648452758789
2017-09-06,56.659427642822266
2017-09-07,56.850685119628906
2017-09-08,56.62841033935547
2017-09-11,56.67494201660156
2017-09-12,56.78864288330078
2017-09-13,57.005760192871094
2017-09-14,58.4841423034668
2017-09-15,58.4531364440918
2017-09-18,58.292877197265625
2017-09-19,58.74776840209961
2017-09-20,58.980384826660156
2017-09-21,59.18715286254883
2017-09-22,59.45077896118164
2017-09-25,59.078590393066406
2017-09-26,59.30088424682617
2017-09-27,60.57250213623047
2017-09-28,59.87980651855469
2017-09-29,60.00388717651367
2017-10-02,60.779273986816406
2017-10-03,60.84646987915039
2017-10-04,60.805118560791016
2017-10-05,61.08424377441406
2017-10-06,61.11525344848633
2017-10-09,61.322021484375
2017-10-10,61.05839920043945
2017-10-11,60.86711883544922
2017-10-12,61.42021942138672
2017-10-13,61.36855697631836
2017-10-16,61.51844787597656
2017-10-17,61.69938659667969
2017-10-18,61.606319427490234
2017-10-19,61.76658630371094
2017-10-20,62.51093673706055
2017-10-23,62.49027633666992
2017-10-24,61.89580154418945
2017-10-25,61.50810241699219
2017-10-26,61.993995666503906
2017-10-27,61.54948043823242
2017-10-30,61.942317962646484
2017-10-31,61.90614318847656
2017-11-01,62.09223175048828
2017-11-02,62.78490447998047
2017-11-03,62.58332443237305
2017-11-06,62.23180389404297
2017-11-07,62.41790771484375
2017-11-08,62.1749382019043
2017-11-09,61.1876335144043
2017-11-10,61.0532112121582
2017-11-13,60.5156364440918
2017-11-14,61.40990447998047
2017-11-15,60.77410888671875
2017-11-16,61.30451202392578
2017-11-17,60.5972900390625
2017-11-20,60.519283294677734
2017-11-21,60.86250305175781
2017-11-22,60.701290130615234
2017-11-24,60.79488754272461
2017-11-27,60.90409851074219
2017-11-28,61.21092224121094
2017-11-29,61.44489288330078
2017-11-30,63.155765533447266
2017-12-01,62.46414566040039
2017-12-04,62.422542572021484
2017-12-05,62.552555084228516
2017-12-06,63.02576446533203
2017-12-07,63.649757385253906
2017-12-08,63.86298370361328
2017-12-11,64.11779022216797
2017-12-12,64.2114028930664
2017-12-13,64.6377944946289
2017-12-14,64.35697174072266
2017-12-15,65.6102523803711
2017-12-18,65.89102935791016
2017-12-19,65.92743682861328
2017-12-20,66.0418472290039
2017-12-21,66.20303344726562
2017-12-22,66.16143035888672
2017-12-26,66.1146469116211
2017-12-27,66.34346008300781
2017-12-28,66.62425231933594
2017-12-29,66.33824920654297
2018-01-02,66.64506530761719
2018-01-03,67.6226806640625
2018-01-04,67.83586883544922
2018-01-05,68.41830444335938
2018-01-08,69.06835174560547
2018-01-09,69.82234954833984
2018-01-10,70.14996337890625
2018-01-11,70.19676971435547
2018-01-12,71.02359008789062
2018-01-16,69.66635131835938
2018-01-17,69.90034484863281
2018-01-18,69.99913787841797
2018-01-19,70.6699447631836
2018-01-22,70.3111801147461
2018-01-23,70.73758697509766
2018-01-24,70.55554962158203
2018-01-25,71.63200378417969
2018-01-26,71.75160217285156
2018-01-29,71.07039642333984
2018-01-30,70.98196411132812
2018-01-31,71.7671890258789
2018-02-01,71.92839050292969
2018-02-02,69.99913787841797
2018-02-05,66.16663360595703
2018-02-06,67.50308227539062
2018-02-07,68.62630462646484
2018-02-08,66.29146575927734
2018-02-09,65.01741027832031
2018-02-12,66.23944091796875
2018-02-13,65.40223693847656
2018-02-14,65.88581085205078
2018-02-15,67.97745513916016
2018-02-16,67.59048461914062
2018-02-20,66.1263656616211
2018-02-21,67.59048461914062
2018-02-22,69.84944152832031
2018-02-23,69.62460327148438
2018-02-26,70.83772277832031
2018-02-27,70.0219955444336
2018-02-28,70.45600128173828
2018-03-01,68.13431549072266
2018-03-02,67.9460678100586
2018-03-05,68.87161254882812
2018-03-06,68.81932830810547
2018-03-07,68.46375274658203
2018-03-08,68.63629913330078
2018-03-09,70.10565185546875
2018-03-12,68.7618179321289
2018-03-13,68.0558853149414
2018-03-14,67.75784301757812
2018-03-15,67.58528137207031
2018-03-16,67.10417938232422
2018-03-19,66.5133285522461
2018-03-20,66.4924087524414
2018-03-21,66.40873718261719
2018-03-22,64.87663269042969
2018-03-23,63.956321716308594
2018-03-26,66.22049713134766
2018-03-27,65.50933837890625
2018-03-28,65.0753402709961
2018-03-29,65.79171752929688
2018-04-02,64.56813049316406
2018-04-03,65.31586456298828
2018-04-04,65.76558685302734
2018-04-05,65.76032257080078
2018-04-06,64.1916275024414
2018-04-09,63.90928268432617
2018-04-10,64.29619598388672
2018-04-11,64.02953338623047
2018-04-12,64.44786071777344
2018-04-13,64.16548156738281
2018-04-16,64.74066162109375
2018-04-17,65.11714935302734
2018-04-18,65.25836181640625
2018-04-19,64.76161193847656
2018-04-20,64.35895538330078
2018-04-23,64.55765533447266
2018-04-24,63.84651565551758
2018-04-25,63.506622314453125
2018-04-26,64.22301483154297
2018-04-27,64.03475952148438
2018-04-30,62.826847076416016
2018-05-01,62.20459747314453
2018-05-02,61.964054107666016
2018-05-03,61.54572677612305
2018-05-04,62.492191314697266
2018-05-07,63.21381378173828
2018-05-08,63.684417724609375
2018-05-09,64.3746566772461
2018-05-10,64.89232635498047
2018-05-11,65.09099578857422
2018-05-14,65.35246276855469
2018-05-15,65.12760162353516
2018-05-16,65.2479019165039
2018-05-17,65.52659606933594
2018-05-18,65.83158111572266
2018-05-21,67.33551788330078
2018-05-22,67.2408676147461
2018-05-23,67.08837127685547
2018-05-24,66.99371337890625
2018-05-25,66.79914093017578
2018-05-29,65.78952026367188
2018-05-30,66.36270141601562
2018-05-31,65.63702392578125
2018-06-01,66.15762329101562
2018-06-04,66.4100341796875
2018-06-05,66.23123931884766
2018-06-06,66.68870544433594
2018-06-07,67.08837127685547
2018-06-08,67.1041488647461
2018-06-11,67.39863586425781
2018-06-12,67.23036193847656
2018-06-13,66.75183868408203
2018-06-14,66.75183868408203
2018-06-15,66.73606872558594
2018-06-18,67.04106140136719
2018-06-19,65.75797271728516
2018-06-20,65.92097473144531
2018-06-21,64.93238067626953
2018-06-22,65.6633071899414
2018-06-25,65.52659606933594
2018-06-26,66.06822967529297
2018-06-27,65.3951416015625
2018-06-28,65.52132415771484
2018-06-29,65.74746704101562
2018-07-02,65.74746704101562
2018-07-03,65.68960571289062
2018-07-05,65.70539093017578
2018-07-06,65.9420394897461
2018-07-09,66.61510467529297
2018-07-10,66.81494903564453
2018-07-11,65.6685791015625
2018-07-12,66.96743774414062
2018-07-13,68.10326385498047
2018-07-16,67.82456970214844
2018-07-17,68.73432159423828
2018-07-18,69.24964141845703
2018-07-19,68.55024719238281
2018-07-20,68.49767303466797
2018-07-23,68.02964782714844
2018-07-24,70.59054565429688
2018-07-25,70.85875701904297
2018-07-26,71.43192291259766
2018-07-27,70.7430648803711
2018-07-30,69.9910888671875
2018-07-31,71.37934875488281
2018-08-01,70.9376220703125
2018-08-02,70.52745819091797
2018-08-03,70.4065170288086
2018-08-06,70.43280029296875
2018-08-07,70.72201538085938
2018-08-08,70.83769989013672
2018-08-09,70.59054565429688
2018-08-10,69.9910888671875
2018-08-13,69.50730895996094
2018-08-14,69.63349914550781
2018-08-15,69.28115844726562
2018-08-16,70.47594451904297
2018-08-17,71.07335662841797
2018-08-20,71.44340515136719
2018-08-21,71.88749694824219
2018-08-22,70.43896484375
2018-08-23,70.11119079589844
2018-08-24,70.50239562988281
2018-08-27,71.55973052978516
2018-08-28,71.10508728027344
2018-08-29,70.63984680175781
2018-08-30,70.09532165527344
2018-08-31,69.62481689453125
2018-09-04,69.73055267333984
2018-09-05,70.19575500488281
2018-09-06,70.58697509765625
2018-09-07,69.78871154785156
2018-09-10,70.65573120117188
2018-09-11,70.63456726074219
2018-09-12,70.7825927734375
2018-09-13,71.6443099975586
2018-09-14,72.84963989257812
2018-09-17,72.8285140991211
2018-09-18,73.79065704345703
2018-09-19,74.27703094482422
2018-09-20,74.99073791503906
2018-09-21,75.11235046386719
2018-09-24,74.19245910644531
2018-09-25,73.8593978881836
2018-09-26,73.78008270263672
2018-09-27,73.8435287475586
2018-09-28,73.91226959228516
2018-10-01,74.49909210205078
2018-10-02,74.77928161621094
2018-10-03,74.55194854736328
2018-10-04,74.2188949584961
2018-10-05,73.5157699584961
2018-10-08,73.79595947265625
2018-10-09,71.8346176147461
2018-10-10,69.31819915771484
2018-10-11,68.39303588867188
2018-10-12,68.53048706054688
2018-10-15,68.90054321289062
2018-10-16,70.05304718017578
2018-10-17,68.76309967041016
2018-10-18,68.16572570800781
2018-10-19,68.02826690673828
2018-10-22,66.8228988647461
2018-10-23,68.73667907714844
2018-10-24,64.5337905883789
2018-10-25,65.76558685302734
2018-10-26,65.14704132080078
2018-10-29,64.01569366455078
2018-10-30,64.82456970214844
2018-10-31,65.6651382446289
2018-11-01,67.44672393798828
2018-11-02,67.367431640625
2018-11-05,67.27228546142578
2018-11-06,67.63704681396484
2018-11-07,69.01688385009766
2018-11-08,69.43449401855469
2018-11-09,69.10145568847656
2018-11-12,67.82733917236328
2018-11-13,68.26087188720703
2018-11-14,68.13927459716797
2018-11-15,68.97669219970703
2018-11-16,69.18938446044922
2018-11-19,67.97711181640625
2018-11-20,66.99348449707031
2018-11-21,66.83927154541016
2018-11-23,68.60983276367188
2018-11-26,68.04623413085938
2018-11-27,65.22825622558594
2018-11-28,65.25483703613281
2018-11-29,64.44135284423828
2018-11-30,64.7816390991211
2018-12-03,65.71739959716797
2018-12-04,64.2658920288086
2018-12-06,64.57427978515625
2018-12-07,63.510887145996094
2018-12-10,63.48960494995117
2018-12-11,63.23438262939453
2018-12-12,63.62255096435547
2018-12-13,63.404544830322266
2018-12-14,63.16526794433594
2018-12-17,61.309661865234375
2018-12-18,61.559566497802734
2018-12-19,60.50680923461914
2018-12-20,58.284332275390625
2018-12-21,56.45528793334961
2018-12-24,54.26471710205078
2018-12-26,56.36491394042969
2018-12-27,56.23199462890625
2018-12-28,56.0086669921875
2018-12-31,56.61479949951172
2019-01-02,57.58250045776367
2019-01-03,55.01972579956055
2019-01-04,56.90191650390625
2019-01-07,56.87533187866211
2019-01-08,57.9015007019043
2019-01-09,58.12483215332031
2019-01-10,58.70436096191406
2019-01-11,58.45977783203125
2019-01-14,58.93831253051758
2019-01-15,59.04996871948242
2019-01-16,58.948944091796875
2019-01-17,59.95915985107422
2019-01-18,60.55998229980469
2019-01-22,59.04996871948242
2019-01-23,62.229496002197266
2019-01-24,61.44259262084961
2019-01-25,61.57551193237305
2019-01-28,61.18737030029297
2019-01-29,62.65485763549805
2019-01-30,63.335426330566406
2019-01-31,62.777130126953125
2019-02-01,63.260982513427734
2019-02-04,63.34604263305664
2019-02-05,64.21271514892578
2019-02-06,64.52642059326172
2019-02-07,64.18612670898438
2019-02-08,65.12722778320312
2019-02-11,65.24954223632812
2019-02-12,65.91944885253906
2019-02-13,66.15340423583984
2019-02-14,66.39141845703125
2019-02-15,68.33292388916016
2019-02-19,68.80361938476562
2019-02-20,68.6912841796875
2019-02-21,67.56272888183594
2019-02-22,68.33827209472656
2019-02-25,68.60570526123047
2019-02-26,68.0280532836914
2019-02-27,67.87296295166016
2019-02-28,67.215087890625
2019-03-01,67.26856231689453
2019-03-04,67.25253295898438
2019-03-05,67.3594970703125
2019-03-06,67.0653305053711
2019-03-07,66.56790161132812
2019-03-08,66.33256530761719
2019-03-11,67.39692687988281
2019-03-12,66.68023681640625
2019-03-13,67.73389434814453
2019-03-14,67.86761474609375
2019-03-15,67.34878540039062
