Date,FLR
2016-03-11,47.101715087890625
2016-03-14,47.35819625854492
2016-03-15,46.8543815612793
2016-03-16,48.1826057434082
2016-03-17,50.188690185546875
2016-03-18,50.573421478271484
2016-03-21,50.298614501953125
2016-03-22,50.61005401611328
2016-03-23,49.61159896850586
2016-03-24,49.574954986572266
2016-03-28,49.35511779785156
2016-03-29,49.455875396728516
2016-03-30,49.79480743408203
2016-03-31,49.19022750854492
2016-04-01,49.01618576049805
2016-04-04,48.17344665527344
2016-04-05,47.67879867553711
2016-04-06,47.45895004272461
2016-04-07,46.75361633300781
2016-04-08,46.96430206298828
2016-04-11,47.07422637939453
2016-04-12,48.33833312988281
2016-04-13,48.695579528808594
2016-04-14,48.43910217285156
2016-04-15,48.191768646240234
2016-04-18,48.28337097167969
2016-04-19,49.098628997802734
2016-04-20,48.6772575378418
2016-04-21,49.20855712890625
2016-04-22,49.72153091430664
2016-04-25,48.90626525878906
2016-04-26,49.91389465332031
2016-04-27,50.857391357421875
2016-04-28,49.72153091430664
2016-04-29,50.06960678100586
2016-05-02,50.362735748291016
2016-05-03,50.37189865112305
2016-05-04,49.666568756103516
2016-05-05,50.08792495727539
2016-05-06,47.440635681152344
2016-05-09,46.88186264038086
2016-05-10,47.44979476928711
2016-05-11,47.25743865966797
2016-05-12,47.01927185058594
2016-05-13,45.83760070800781
2016-05-16,46.8543815612793
2016-05-17,46.35056686401367
2016-05-18,45.810115814208984
2016-05-19,45.2330322265625
2016-05-20,45.77347183227539
2016-05-23,45.95668029785156
2016-05-24,46.74446105957031
2016-05-25,48.34749221801758
2016-05-26,48.1826057434082
2016-05-27,48.28337097167969
2016-05-31,48.5408821105957
2016-06-01,47.98906707763672
2016-06-02,48.3017692565918
2016-06-03,48.20059585571289
2016-06-06,48.835182189941406
2016-06-07,49.1386833190918
2016-06-08,49.69968795776367
2016-06-09,49.07429885864258
2016-06-10,47.92469787597656
2016-06-13,46.821083068847656
2016-06-14,46.462398529052734
2016-06-15,46.59115982055664
2016-06-16,46.692317962646484
2016-06-17,46.8118782043457
2016-06-20,47.428070068359375
2016-06-21,47.20734405517578
2016-06-22,47.36369323730469
2016-06-23,48.724822998046875
2016-06-24,44.862152099609375
2016-06-27,42.4341926574707
2016-06-28,43.16073226928711
2016-06-29,44.65061950683594
2016-06-30,45.32199478149414
2016-07-01,45.28519821166992
2016-07-05,44.85295486450195
2016-07-06,45.52432632446289
2016-07-07,46.0301513671875
2016-07-08,47.428070068359375
2016-07-11,47.86031723022461
2016-07-12,48.91794967651367
2016-07-13,48.63285446166992
2016-07-14,48.927154541015625
2016-07-15,48.779998779296875
2016-07-18,48.73401641845703
2016-07-19,48.651248931884766
2016-07-20,49.14787292480469
2016-07-21,48.97312927246094
2016-07-22,48.320159912109375
2016-07-25,48.49489212036133
2016-07-26,49.230648040771484
2016-07-27,49.635311126708984
2016-07-28,49.38698959350586
2016-07-29,49.2214469909668
2016-08-01,48.779998779296875
2016-08-02,48.596065521240234
2016-08-03,48.64204406738281
2016-08-04,48.68803024291992
2016-08-05,47.76834487915039
2016-08-08,47.40047836303711
2016-08-09,47.81433868408203
2016-08-10,47.69477844238281
2016-08-11,47.8419189453125
2016-08-12,47.28091812133789
2016-08-15,47.8419189453125
2016-08-16,47.510833740234375
2016-08-17,47.72237014770508
2016-08-18,48.33855438232422
2016-08-19,48.3293571472168
2016-08-22,48.1638069152832
2016-08-23,49.01911544799805
2016-08-24,48.724822998046875
2016-08-25,48.63285446166992
2016-08-26,48.68803024291992
2016-08-29,48.81678771972656
2016-08-30,48.366146087646484
2016-08-31,47.92293167114258
2016-09-01,47.58127975463867
2016-09-02,48.14453887939453
2016-09-06,47.30427169799805
2016-09-07,47.62744903564453
2016-09-08,47.1657600402832
2016-09-09,45.614498138427734
2016-09-12,46.39936065673828
2016-09-13,45.78071212768555
2016-09-14,45.245155334472656
2016-09-15,45.549861907958984
2016-09-16,44.89427185058594
2016-09-19,45.679134368896484
2016-09-20,44.82040786743164
2016-09-21,45.577571868896484
2016-09-22,46.35319900512695
2016-09-23,45.41136169433594
2016-09-26,45.374427795410156
2016-09-27,45.47599411010742
2016-09-28,46.67637634277344
2016-09-29,46.80564498901367
2016-09-30,47.38737869262695
2016-10-03,46.61173629760742
2016-10-04,46.491703033447266
2016-10-05,47.396610260009766
2016-10-06,47.415069580078125
2016-10-07,46.78717803955078
2016-10-10,47.24886703491211
2016-10-11,46.168521881103516
2016-10-12,46.6486701965332
2016-10-13,46.463993072509766
2016-10-14,45.614498138427734
2016-10-17,45.94691467285156
2016-10-18,46.65790939331055
2016-10-19,46.233158111572266
2016-10-20,45.568328857421875
2016-10-21,45.725303649902344
2016-10-24,46.03924560546875
2016-10-25,45.956146240234375
2016-10-26,46.76871871948242
2016-10-27,46.78717803955078
2016-10-28,48.11682891845703
2016-10-31,48.00602722167969
2016-11-01,47.91368865966797
2016-11-02,47.544342041015625
2016-11-03,47.82135772705078
2016-11-04,41.36699676513672
2016-11-07,41.422401428222656
2016-11-08,41.163856506347656
2016-11-09,45.34672164916992
2016-11-10,46.537872314453125
2016-11-11,45.36519241333008
2016-11-14,47.562808990478516
2016-11-15,47.94139099121094
2016-11-16,46.9072265625
2016-11-17,47.35043716430664
2016-11-18,47.40583419799805
2016-11-21,48.24610137939453
2016-11-22,48.75395965576172
2016-11-23,50.065147399902344
2016-11-25,50.619171142578125
2016-11-28,49.91740798950195
2016-11-29,48.72626495361328
2016-11-30,49.60696029663086
2016-12-01,49.4957160949707
2016-12-02,49.54206466674805
2016-12-05,49.67185974121094
2016-12-06,49.95924377441406
2016-12-07,50.68235397338867
2016-12-08,51.915340423583984
2016-12-09,52.972190856933594
2016-12-12,52.805320739746094
2016-12-13,52.53647994995117
2016-12-14,51.702117919921875
2016-12-15,50.99755096435547
2016-12-16,50.96047592163086
2016-12-19,50.21882247924805
2016-12-20,49.93143844604492
2016-12-21,50.20955276489258
2016-12-22,49.70893859863281
2016-12-23,49.60696029663086
2016-12-27,49.88508224487305
2016-12-28,49.143428802490234
2016-12-29,48.642822265625
2016-12-30,48.68918228149414
2017-01-03,49.1619758605957
2017-01-04,49.90362548828125
2017-01-05,49.76456069946289
2017-01-06,49.33811569213867
2017-01-09,48.596466064453125
2017-01-10,49.20832443237305
2017-01-11,49.24541473388672
2017-01-12,49.653324127197266
2017-01-13,50.26517868041992
2017-01-17,48.71698760986328
2017-01-18,49.115623474121094
2017-01-19,48.930206298828125
2017-01-20,48.939483642578125
2017-01-23,48.73552322387695
2017-01-24,50.77506637573242
2017-01-25,52.694068908691406
2017-01-26,52.60136795043945
2017-01-27,52.499385833740234
2017-01-30,52.06367492675781
2017-01-31,51.45180892944336
2017-02-01,51.56305694580078
2017-02-02,51.0068244934082
2017-02-03,51.60014343261719
2017-02-06,51.30347442626953
2017-02-07,51.29421615600586
2017-02-08,50.6359977722168
2017-02-09,51.331302642822266
2017-02-10,51.952423095703125
2017-02-13,52.77750778198242
2017-02-14,53.166866302490234
2017-02-15,53.92705535888672
2017-02-16,53.25957489013672
2017-02-17,52.3139762878418
2017-02-21,53.44498825073242
2017-02-22,52.47157669067383
2017-02-23,51.31275177001953
2017-02-24,51.071720123291016
2017-02-27,52.06367492675781
2017-02-28,51.54256820678711
2017-03-01,52.696441650390625
2017-03-02,51.78451156616211
2017-03-03,51.69145202636719
2017-03-06,51.216880798339844
2017-03-07,51.25410079956055
2017-03-08,50.835357666015625
2017-03-09,49.80245590209961
2017-03-10,50.90049743652344
2017-03-13,50.90049743652344
2017-03-14,50.33286666870117
2017-03-15,50.742305755615234
2017-03-16,50.267738342285156
2017-03-17,49.886207580566406
2017-03-20,49.56982421875
2017-03-21,48.89052963256836
2017-03-22,48.91844940185547
2017-03-23,49.10455322265625
2017-03-24,47.86692810058594
2017-03-27,47.820411682128906
2017-03-28,48.313594818115234
2017-03-29,48.73233413696289
2017-03-30,49.0394172668457
2017-03-31,48.96497344970703
2017-04-03,48.220542907714844
2017-04-04,48.36013412475586
2017-04-05,48.201934814453125
2017-04-06,48.685813903808594
2017-04-07,48.29498291015625
2017-04-10,49.06733322143555
2017-04-11,49.0766487121582
2017-04-12,47.57847213745117
2017-04-13,46.6944580078125
2017-04-17,47.24347686767578
2017-04-18,47.24347686767578
2017-04-19,47.14112091064453
2017-04-20,46.98292922973633
2017-04-21,47.06667709350586
2017-04-24,47.92277145385742
2017-04-25,48.49039840698242
2017-04-26,48.69512176513672
2017-04-27,48.69512176513672
2017-04-28,47.755279541015625
2017-05-01,47.643611907958984
2017-05-02,48.192626953125
2017-05-03,47.950687408447266
2017-05-04,47.08528137207031
2017-05-05,44.8333854675293
2017-05-08,44.49838638305664
2017-05-09,45.02879333496094
2017-05-10,44.85198974609375
2017-05-11,44.414634704589844
2017-05-12,43.372432708740234
2017-05-15,43.428260803222656
2017-05-16,43.38174057006836
2017-05-17,42.55355453491211
2017-05-18,42.31162643432617
2017-05-19,42.665225982666016
2017-05-22,42.665225982666016
2017-05-23,42.87925338745117
2017-05-24,42.776885986328125
2017-05-25,42.162742614746094
2017-05-26,41.85565185546875
2017-05-30,41.90217971801758
2017-05-31,41.939579010009766
2017-06-01,43.1829948425293
2017-06-02,42.59401321411133
2017-06-05,42.014373779296875
2017-06-06,42.15460968017578
2017-06-07,41.51886749267578
2017-06-08,42.27613830566406
2017-06-09,43.332584381103516
2017-06-12,43.753273010253906
2017-06-13,43.76263427734375
2017-06-14,43.15495300292969
2017-06-15,41.780635833740234
2017-06-16,42.10786056518555
2017-06-19,42.43507766723633
2017-06-20,41.864784240722656
2017-06-21,40.92053985595703
2017-06-22,41.126224517822266
2017-06-23,41.13557052612305
2017-06-26,41.64041519165039
2017-06-27,42.061119079589844
2017-06-28,42.4163818359375
2017-06-29,42.13590621948242
2017-06-30,42.7996826171875
2017-07-03,43.519569396972656
2017-07-05,43.23908996582031
2017-07-06,42.26679229736328
2017-07-07,42.388336181640625
2017-07-10,42.4163818359375
2017-07-11,42.32289123535156
2017-07-12,42.51921463012695
2017-07-13,42.27613830566406
2017-07-14,42.22004699707031
2017-07-17,42.4631233215332
2017-07-18,41.88348388671875
2017-07-19,42.50986862182617
2017-07-20,42.22004699707031
2017-07-21,42.079811096191406
2017-07-24,41.808692932128906
2017-07-25,42.70619583129883
2017-07-26,42.40702819824219
2017-07-27,42.556610107421875
2017-07-28,41.67780685424805
2017-07-31,40.6026725769043
2017-08-01,41.0327262878418
2017-08-02,40.98598861694336
2017-08-03,41.00468063354492
2017-08-04,37.452064514160156
2017-08-07,36.62935256958008
2017-08-08,36.638694763183594
2017-08-09,36.60130310058594
2017-08-10,36.283443450927734
2017-08-11,36.526519775390625
2017-08-14,36.72283935546875
2017-08-15,36.13386154174805
2017-08-16,35.93752670288086
2017-08-17,35.3111457824707
2017-08-18,35.217655181884766
2017-08-21,34.80629348754883
2017-08-22,35.17090606689453
2017-08-23,35.133514404296875
2017-08-24,35.00263214111328
2017-08-25,35.3111457824707
2017-08-28,35.245697021484375
2017-08-29,35.7598991394043
2017-08-30,36.11515808105469
2017-08-31,36.25615692138672
2017-09-01,36.29376220703125
2017-09-05,36.04936218261719
2017-09-06,36.30316162109375
2017-09-07,36.62276077270508
2017-09-08,36.75436019897461
2017-09-11,36.97996139526367
2017-09-12,37.60036849975586
2017-09-13,37.731971740722656
2017-09-14,37.97637939453125
2017-09-15,38.00457000732422
2017-09-18,37.78837203979492
2017-09-19,38.060977935791016
2017-09-20,38.521575927734375
2017-09-21,38.63438415527344
2017-09-22,38.47458267211914
2017-09-25,39.1137809753418
2017-09-26,39.32999038696289
2017-09-27,39.57439041137695
2017-09-28,39.611995697021484
2017-09-29,39.57439041137695
2017-10-02,40.47679901123047
2017-10-03,40.241798400878906
2017-10-04,40.37340545654297
2017-10-05,40.51439666748047
2017-10-06,40.34519958496094
2017-10-09,40.034996032714844
2017-10-10,39.99739456176758
2017-10-11,40.05379867553711
2017-10-12,40.05379867553711
2017-10-13,40.05379867553711
2017-10-16,40.01620101928711
2017-10-17,39.98799514770508
2017-10-18,39.99739456176758
2017-10-19,40.47679901123047
2017-10-20,40.599002838134766
2017-10-23,40.025604248046875
2017-10-24,40.15719985961914
2017-10-25,39.95039749145508
2017-10-26,40.128990173339844
2017-10-27,40.175994873046875
2017-10-30,40.41100311279297
2017-10-31,40.50499725341797
2017-11-01,41.30400085449219
2017-11-02,41.79281234741211
2017-11-03,44.0488395690918
2017-11-06,45.656253814697266
2017-11-07,45.19565200805664
2017-11-08,44.763240814208984
2017-11-09,44.227439880371094
2017-11-10,44.218040466308594
2017-11-13,43.879638671875
2017-11-14,42.92082595825195
2017-11-15,42.554222106933594
2017-11-16,43.635231018066406
2017-11-17,43.898441314697266
2017-11-20,43.97364044189453
2017-11-21,44.706844329833984
2017-11-22,44.424835205078125
2017-11-24,44.07703399658203
2017-11-27,44.1146354675293
2017-11-28,44.782039642333984
2017-11-29,45.30844497680664
2017-11-30,45.5058479309082
2017-12-01,45.75025177001953
2017-12-04,46.628257751464844
2017-12-05,46.12788772583008
2017-12-06,46.40167236328125
2017-12-07,46.76987075805664
2017-12-08,47.562889099121094
2017-12-11,47.326873779296875
2017-12-12,47.6100959777832
2017-12-13,47.23246765136719
2017-12-14,47.08140563964844
2017-12-15,47.62898254394531
2017-12-18,47.997169494628906
2017-12-19,47.78947067260742
2017-12-20,48.05381393432617
2017-12-21,48.3936882019043
2017-12-22,48.21430587768555
2017-12-26,48.57305908203125
2017-12-27,48.57305908203125
2017-12-28,48.865726470947266
2017-12-29,48.76187515258789
2018-01-02,49.40385818481445
2018-01-03,50.130802154541016
2018-01-04,50.2818489074707
2018-01-05,50.4234619140625
2018-01-08,50.77277374267578
2018-01-09,50.80109405517578
2018-01-10,51.03711700439453
2018-01-11,53.01026153564453
2018-01-12,53.87881088256836
2018-01-16,54.785118103027344
2018-01-17,54.87953567504883
2018-01-18,56.70161437988281
2018-01-19,57.050926208496094
2018-01-22,57.86283493041992
2018-01-23,58.02333068847656
2018-01-24,57.853389739990234
2018-01-25,57.796749114990234
2018-01-26,58.08941650390625
2018-01-29,58.16494369506836
2018-01-30,56.9942741394043
2018-01-31,57.30582809448242
2018-02-01,57.060359954833984
2018-02-02,55.50262451171875
2018-02-05,53.10466384887695
2018-02-06,53.963775634765625
2018-02-07,53.850486755371094
2018-02-08,52.217220306396484
2018-02-09,51.93399429321289
2018-02-12,53.16130447387695
2018-02-13,52.69870376586914
2018-02-14,54.16202926635742
2018-02-15,54.61518859863281
2018-02-16,54.407493591308594
2018-02-20,54.7945671081543
2018-02-21,54.21867752075195
2018-02-22,54.86065673828125
2018-02-23,54.898414611816406
2018-02-26,55.30437088012695
2018-02-27,54.56798553466797
2018-02-28,53.91419982910156
2018-03-01,52.852962493896484
2018-03-02,53.620460510253906
2018-03-05,54.065799713134766
2018-03-06,54.54903030395508
2018-03-07,54.63431167602539
2018-03-08,54.17002487182617
2018-03-09,55.44918441772461
2018-03-12,55.221778869628906
2018-03-13,54.79540252685547
2018-03-14,54.48270797729492
2018-03-15,54.30268096923828
2018-03-16,54.615360260009766
2018-03-19,53.857337951660156
2018-03-20,54.179500579833984
2018-03-21,55.240726470947266
2018-03-22,52.96666717529297
2018-03-23,51.97176742553711
2018-03-26,53.36463165283203
2018-03-27,52.83401107788086
2018-03-28,52.919288635253906
2018-03-29,54.217403411865234
2018-04-02,53.032997131347656
2018-04-03,54.25529861450195
2018-04-04,54.98488998413086
2018-04-05,55.46813201904297
2018-04-06,53.7436408996582
2018-04-09,53.91419982910156
2018-04-10,55.487091064453125
2018-04-11,55.68606185913086
2018-04-12,55.54393768310547
2018-04-13,54.88066482543945
2018-04-16,54.9185676574707
2018-04-17,55.59130859375
2018-04-18,56.27353286743164
2018-04-19,56.04612731933594
2018-04-20,55.50603485107422
2018-04-23,58.25385665893555
2018-04-24,56.59568786621094
2018-04-25,56.510414123535156
2018-04-26,56.3398551940918
2018-04-27,57.05998229980469
2018-04-30,55.85662078857422
2018-05-01,55.94190216064453
2018-05-02,55.65764617919922
2018-05-03,55.89452362060547
2018-05-04,43.35875701904297
2018-05-07,42.15540313720703
2018-05-08,42.325958251953125
2018-05-09,43.03660202026367
2018-05-10,43.927276611328125
2018-05-11,44.1073112487793
2018-05-14,44.38208770751953
2018-05-15,45.93602752685547
2018-05-16,46.665626525878906
2018-05-17,47.167808532714844
2018-05-18,47.28152084350586
2018-05-21,47.489967346191406
2018-05-22,47.49945068359375
2018-05-23,46.44769287109375
2018-05-24,46.191856384277344
2018-05-25,45.98340606689453
2018-05-29,45.850746154785156
2018-05-30,46.95935821533203
2018-05-31,46.37891387939453
2018-06-01,46.62631607055664
2018-06-04,46.40745544433594
2018-06-05,46.730987548828125
2018-06-06,47.20676040649414
2018-06-07,47.26385498046875
2018-06-08,47.901397705078125
2018-06-11,47.891883850097656
2018-06-12,47.406593322753906
2018-06-13,47.04499816894531
2018-06-14,46.521644592285156
2018-06-15,46.321815490722656
2018-06-18,47.301918029785156
2018-06-19,46.826141357421875
2018-06-20,47.28288269042969
2018-06-21,46.33132553100586
2018-06-22,47.121124267578125
2018-06-25,46.15053176879883
2018-06-26,46.35987854003906
2018-06-27,46.131500244140625
2018-06-28,45.86506652832031
2018-06-29,46.416969299316406
2018-07-02,46.23617935180664
2018-07-03,46.06489181518555
2018-07-05,46.369384765625
2018-07-06,46.67388916015625
2018-07-09,47.28288269042969
2018-07-10,47.349491119384766
2018-07-11,46.474063873291016
2018-07-12,46.521644592285156
2018-07-13,47.05451965332031
2018-07-16,45.76039505004883
2018-07-17,46.045860290527344
2018-07-18,46.72146224975586
2018-07-19,46.930809020996094
2018-07-20,46.5501823425293
2018-07-23,46.37891387939453
2018-07-24,47.18772888183594
2018-07-25,47.9680061340332
2018-07-26,48.13928985595703
2018-07-27,47.95849609375
2018-07-30,48.253475189208984
2018-07-31,48.76731872558594
2018-08-01,48.61507034301758
2018-08-02,49.19552230834961
2018-08-03,52.954166412353516
2018-08-06,53.56317138671875
2018-08-07,53.62025833129883
2018-08-08,53.601226806640625
2018-08-09,53.42042922973633
2018-08-10,52.963687896728516
2018-08-13,52.735313415527344
2018-08-14,53.553646087646484
2018-08-15,52.545005798339844
2018-08-16,53.15399932861328
2018-08-17,54.06748962402344
2018-08-20,54.238773345947266
2018-08-21,54.828739166259766
2018-08-22,54.72406005859375
2018-08-23,54.771644592285156
2018-08-24,54.90485763549805
2018-08-27,55.7898063659668
2018-08-28,55.45676803588867
2018-08-29,55.50434494018555
2018-08-30,54.95244216918945
2018-08-31,54.82828903198242
2018-09-04,54.0069580078125
2018-09-05,54.360313415527344
2018-09-06,53.8446044921875
2018-09-07,53.58674621582031
2018-09-10,54.408077239990234
2018-09-11,54.579978942871094
2018-09-12,55.02884292602539
2018-09-13,54.86648941040039
2018-09-14,55.238948822021484
2018-09-17,55.038387298583984
2018-09-18,55.936119079589844
2018-09-19,56.251277923583984
2018-09-20,56.34678649902344
2018-09-21,56.7574462890625
2018-09-24,56.40408706665039
2018-09-25,55.98387145996094
2018-09-26,55.53500747680664
2018-09-27,55.745113372802734
2018-09-28,55.48725509643555
2018-10-01,55.97431945800781
2018-10-02,57.54056930541992
2018-10-03,56.86249923706055
2018-10-04,56.451839447021484
2018-10-05,56.07938003540039
2018-10-08,56.661949157714844
2018-10-09,56.06982421875
2018-10-10,53.691802978515625
2018-10-11,44.43755340576172
2018-10-12,44.60946273803711
2018-10-15,43.196014404296875
2018-10-16,44.762264251708984
2018-10-17,44.63811492919922
2018-10-18,44.68586730957031
2018-10-19,44.561710357666016
2018-10-22,44.14149856567383
2018-10-23,42.95726013183594
2018-10-24,40.6938362121582
2018-10-25,41.648868560791016
2018-10-26,42.17413330078125
2018-10-29,41.44831085205078
2018-10-30,42.52749252319336
2018-10-31,41.88762664794922
2018-11-01,42.81401062011719
2018-11-02,43.902740478515625
2018-11-05,45.20158004760742
2018-11-06,46.00380325317383
2018-11-07,46.997039794921875
2018-11-08,46.06110763549805
2018-11-09,44.50440979003906
2018-11-12,42.995460510253906
2018-11-13,42.498844146728516
2018-11-14,42.73760223388672
2018-11-15,43.71173095703125
2018-11-16,42.661197662353516
2018-11-19,41.68706512451172
2018-11-20,39.53824996948242
2018-11-21,39.786556243896484
2018-11-23,38.401763916015625
2018-11-26,39.3663444519043
2018-11-27,38.87928009033203
2018-11-28,39.920265197753906
2018-11-29,39.23264694213867
2018-11-30,39.08938980102539
2018-12-03,39.703758239746094
2018-12-04,37.2078742980957
2018-12-06,35.8447380065918
2018-12-07,35.067169189453125
2018-12-10,34.280006408691406
2018-12-11,32.446495056152344
2018-12-12,32.744083404541016
2018-12-13,32.18730545043945
2018-12-14,31.582538604736328
2018-12-17,31.27535057067871
2018-12-18,31.083358764648438
2018-12-19,30.660980224609375
2018-12-20,29.806615829467773
2018-12-21,29.019454956054688
2018-12-24,28.789064407348633
2018-12-26,31.016162872314453
2018-12-27,30.86256980895996
2018-12-28,30.555383682250977
2018-12-31,30.910566329956055
2019-01-02,31.620929718017578
2019-01-03,31.073760986328125
2019-01-04,32.75368118286133
2019-01-07,33.512046813964844
2019-01-08,33.8768310546875
2019-01-09,34.36640548706055
2019-01-10,34.673587799072266
2019-01-11,35.17277145385742
2019-01-14,35.22076416015625
2019-01-15,35.03837203979492
2019-01-16,34.980777740478516
2019-01-17,35.85433578491211
2019-01-18,36.987083435058594
2019-01-22,35.51835632324219
2019-01-23,35.02877426147461
2019-01-24,35.34556198120117
2019-01-25,35.825538635253906
2019-01-28,34.97117614746094
2019-01-29,34.78878402709961
2019-01-30,34.81758499145508
2019-01-31,35.10557174682617
2019-02-01,34.86558151245117
2019-02-04,34.750389099121094
2019-02-05,34.29921340942383
2019-02-06,34.721588134765625
2019-02-07,33.36805725097656
2019-02-08,33.09926223754883
2019-02-11,33.022464752197266
2019-02-12,35.17277145385742
2019-02-13,34.673587799072266
2019-02-14,34.26081085205078
2019-02-15,34.85598373413086
2019-02-19,35.51835632324219
2019-02-20,36.1903190612793
2019-02-21,36.305519104003906
2019-02-22,36.852691650390625
2019-02-25,36.43990707397461
2019-02-26,36.766292572021484
2019-02-27,36.86228942871094
2019-02-28,36.09432601928711
2019-03-01,36.14259338378906
2019-03-04,36.37427520751953
2019-03-05,36.132938385009766
2019-03-06,35.52477264404297
2019-03-07,35.10966873168945
2019-03-08,35.254478454589844
2019-03-11,35.8916015625
2019-03-12,35.98814010620117
2019-03-13,36.490116119384766
2019-03-14,36.27774429321289
2019-03-15,36.43219757080078
