Date,AMAT
2020-01-14,62.349998474121094
2020-01-15,61.93000030517578
2020-01-16,63.209999084472656
2020-01-17,62.849998474121094
2020-01-21,63.20000076293945
2020-01-22,63.88999938964844
2020-01-23,63.88999938964844
2020-01-24,62.0
2020-01-27,59.04999923706055
2020-01-28,60.189998626708984
2020-01-29,59.81999969482422
2020-01-30,60.25
2020-01-31,57.9900016784668
2020-02-03,59.720001220703125
2020-02-04,63.0099983215332
2020-02-05,63.79999923706055
2020-02-06,63.189998626708984
2020-02-07,61.709999084472656
2020-02-10,62.91999816894531
2020-02-11,64.44999694824219
2020-02-12,65.37000274658203
2020-02-13,67.37000274658203
2020-02-14,66.8499984741211
2020-02-18,65.16000366210938
2020-02-19,67.41000366210938
2020-02-20,66.4000015258789
2020-02-21,64.2699966430664
2020-02-24,61.08000183105469
2020-02-25,58.86000061035156
2020-02-26,59.810001373291016
2020-02-27,57.0
2020-02-28,58.119998931884766
2020-03-02,60.15999984741211
2020-03-03,58.040000915527344
2020-03-04,60.52000045776367
2020-03-05,59.130001068115234
2020-03-06,57.790000915527344
2020-03-09,52.06999969482422
2020-03-10,56.16999816894531
2020-03-11,52.4900016784668
2020-03-12,45.11000061035156
2020-03-13,50.88999938964844
2020-03-16,40.529998779296875
2020-03-17,44.86000061035156
2020-03-18,39.18000030517578
2020-03-19,40.189998626708984
2020-03-20,37.9900016784668
2020-03-23,40.16999816894531
2020-03-24,45.13999938964844
2020-03-25,44.72999954223633
2020-03-26,49.20000076293945
2020-03-27,45.04999923706055
2020-03-30,47.29999923706055
2020-03-31,45.81999969482422
2020-04-01,43.29999923706055
2020-04-02,43.2400016784668
2020-04-03,42.279998779296875
2020-04-06,46.150001525878906
2020-04-07,47.560001373291016
2020-04-08,51.459999084472656
2020-04-09,49.59000015258789
2020-04-13,49.880001068115234
2020-04-14,52.470001220703125
2020-04-15,50.369998931884766
2020-04-16,52.22999954223633
2020-04-17,53.20000076293945
2020-04-20,50.630001068115234
2020-04-21,48.33000183105469
2020-04-22,52.11000061035156
2020-04-23,50.900001525878906
2020-04-24,51.7400016784668
2020-04-27,51.029998779296875
