Date,WST
2016-06-29,71.55770874023438
2016-06-30,73.09908294677734
2016-07-01,73.83123016357422
2016-07-05,73.10871887207031
2016-07-06,73.185791015625
2016-07-07,73.5036849975586
2016-07-08,74.44778442382812
2016-07-11,74.88129425048828
2016-07-12,75.69052124023438
2016-07-13,75.0643081665039
2016-07-14,75.4207763671875
2016-07-15,74.93910217285156
2016-07-18,74.72681427001953
2016-07-19,74.71717834472656
2016-07-20,75.72061157226562
2016-07-21,74.688232421875
2016-07-22,75.27680206298828
2016-07-25,74.77507019042969
2016-07-26,75.31536102294922
2016-07-27,75.67236328125
2016-07-28,77.18716430664062
2016-07-29,77.45734405517578
2016-08-01,78.10375213623047
2016-08-02,77.96867370605469
2016-08-03,78.11341094970703
2016-08-04,78.6344223022461
2016-08-05,78.8563461303711
2016-08-08,77.80465698242188
2016-08-09,78.47038269042969
2016-08-10,78.73089599609375
2016-08-11,78.52830505371094
2016-08-12,78.15198516845703
2016-08-15,78.32568359375
2016-08-16,77.38977813720703
2016-08-17,77.30292510986328
2016-08-18,78.27742767333984
2016-08-19,78.8852767944336
2016-08-22,78.69230651855469
2016-08-23,78.48005676269531
2016-08-24,78.2098617553711
2016-08-25,78.20025634765625
2016-08-26,78.69230651855469
2016-08-29,79.70537567138672
2016-08-30,79.551025390625
2016-08-31,78.95281219482422
2016-09-01,78.8563461303711
2016-09-02,81.07546997070312
2016-09-06,80.56410217285156
2016-09-07,80.51587677001953
2016-09-08,79.6089096069336
2016-09-09,77.3705062866211
2016-09-12,79.44486999511719
2016-09-13,77.3319091796875
2016-09-14,77.92041778564453
2016-09-15,79.59922790527344
2016-09-16,78.52830505371094
2016-09-19,78.46076202392578
2016-09-20,78.46076202392578
2016-09-21,72.33403778076172
2016-09-22,71.99633026123047
2016-09-23,69.99910736083984
2016-09-26,69.26582336425781
2016-09-27,70.92535400390625
2016-09-28,72.13139343261719
2016-09-29,71.14724731445312
2016-09-30,71.88053894042969
2016-10-03,71.86128234863281
2016-10-04,70.67450714111328
2016-10-05,71.36917114257812
2016-10-06,72.276123046875
2016-10-07,72.78749084472656
2016-10-10,72.94186401367188
2016-10-11,71.5621337890625
2016-10-12,71.34986877441406
2016-10-13,70.50082397460938
2016-10-14,70.2789077758789
2016-10-17,70.18224334716797
2016-10-18,70.53022766113281
2016-10-19,70.29826354980469
2016-10-20,70.0662612915039
2016-10-21,69.28335571289062
2016-10-24,69.7569580078125
2016-10-25,68.7517318725586
2016-10-26,68.21046447753906
2016-10-27,69.99859619140625
2016-10-28,70.84919738769531
2016-10-31,73.48788452148438
2016-11-01,71.777099609375
2016-11-02,71.94142150878906
2016-11-03,72.15406799316406
2016-11-04,72.86930084228516
2016-11-07,74.82176971435547
2016-11-08,74.97639465332031
2016-11-09,74.96673583984375
2016-11-10,74.90875244140625
2016-11-11,74.95711517333984
2016-11-14,74.63811492919922
2016-11-15,76.65824127197266
2016-11-16,76.87085723876953
2016-11-17,77.50882720947266
2016-11-18,77.46050262451172
2016-11-21,77.62481689453125
2016-11-22,77.83745574951172
2016-11-23,78.77503967285156
2016-11-25,79.29696655273438
2016-11-28,78.94900512695312
2016-11-29,79.58690643310547
2016-11-30,78.43672943115234
2016-12-01,77.05451202392578
2016-12-02,77.87612915039062
2016-12-05,78.7363510131836
2016-12-06,80.6018295288086
2016-12-07,80.6888198852539
2016-12-08,81.41373443603516
2016-12-09,81.39439392089844
2016-12-12,81.6263427734375
2016-12-13,81.65538024902344
2016-12-14,81.829345703125
2016-12-15,82.44795227050781
2016-12-16,81.80036163330078
2016-12-19,82.16766357421875
2016-12-20,81.43306732177734
2016-12-21,81.79070281982422
2016-12-22,81.11410522460938
2016-12-23,81.23975372314453
2016-12-27,81.96467590332031
2016-12-28,81.9163589477539
2016-12-29,82.38031768798828
2016-12-30,81.99369049072266
2017-01-03,81.25910949707031
2017-01-04,82.44795227050781
2017-01-05,82.18697357177734
2017-01-06,83.73348236083984
2017-01-09,83.93647766113281
2017-01-10,84.76771545410156
2017-01-11,83.0955581665039
2017-01-12,83.13420867919922
2017-01-13,83.12454223632812
2017-01-17,81.56602478027344
2017-01-18,81.65313720703125
2017-01-19,81.04328918457031
2017-01-20,80.86904907226562
2017-01-23,79.76548767089844
2017-01-24,81.604736328125
2017-01-25,81.84675598144531
2017-01-26,81.11103820800781
2017-01-27,81.0239028930664
2017-01-30,80.76254272460938
2017-01-31,81.92417907714844
2017-02-01,81.79832458496094
2017-02-02,81.8370590209961
2017-02-03,83.66664123535156
2017-02-06,82.88252258300781
2017-02-07,82.92127227783203
2017-02-08,83.25037384033203
2017-02-09,83.25037384033203
2017-02-10,83.16324615478516
2017-02-13,83.65695190429688
2017-02-14,84.150634765625
2017-02-15,84.17971801757812
2017-02-16,79.43635559082031
2017-02-17,80.47216033935547
2017-02-21,80.80128479003906
2017-02-22,80.5786361694336
2017-02-23,81.09168243408203
2017-02-24,81.4401626586914
2017-02-27,81.07231140136719
2017-02-28,79.833251953125
2017-03-01,81.74026489257812
2017-03-02,80.28821563720703
2017-03-03,79.09754943847656
2017-03-06,78.78779602050781
2017-03-07,78.59418487548828
2017-03-08,77.91653442382812
2017-03-09,78.69097137451172
2017-03-10,78.7780990600586
2017-03-13,79.33956909179688
2017-03-14,79.05883026123047
2017-03-15,80.28821563720703
2017-03-16,79.59123992919922
2017-03-17,80.06558227539062
2017-03-20,80.00747680664062
2017-03-21,77.56806945800781
2017-03-22,77.25830078125
2017-03-23,77.03564453125
2017-03-24,78.43928527832031
2017-03-27,78.50704956054688
2017-03-28,78.8749008178711
2017-03-29,79.07817077636719
2017-03-30,79.32986450195312
2017-03-31,79.00074768066406
2017-04-03,79.36858367919922
2017-04-04,78.23597717285156
2017-04-05,77.5874252319336
2017-04-06,77.60676574707031
2017-04-07,77.00660705566406
2017-04-10,76.49354553222656
2017-04-11,76.7839584350586
2017-04-12,76.63874816894531
2017-04-13,76.0966567993164
2017-04-17,76.87234497070312
2017-04-18,77.42506408691406
2017-04-19,78.15226745605469
2017-04-20,79.38370513916016
2017-04-21,79.41281127929688
2017-04-24,79.93643188476562
2017-04-25,80.35334014892578
2017-04-26,81.44901275634766
2017-04-27,89.87511444091797
2017-04-28,89.23514556884766
2017-05-01,90.36962890625
2017-05-02,91.40715026855469
2017-05-03,91.51378631591797
2017-05-04,92.90035247802734
2017-05-05,93.61788940429688
2017-05-08,93.31729888916016
2017-05-09,92.63858032226562
2017-05-10,92.00830078125
2017-05-11,91.99861907958984
2017-05-12,91.5525894165039
2017-05-15,92.65794372558594
2017-05-16,93.32701110839844
2017-05-17,93.1136703491211
2017-05-18,92.19252014160156
2017-05-19,92.4155502319336
2017-05-22,92.6773681640625
2017-05-23,92.40586853027344
2017-05-24,92.71614074707031
2017-05-25,93.54031372070312
2017-05-26,94.09300994873047
2017-05-30,94.40328216552734
2017-05-31,94.07361602783203
2017-06-01,95.8868179321289
2017-06-02,95.92561340332031
2017-06-05,96.19709777832031
2017-06-06,96.23590850830078
2017-06-07,96.4201431274414
2017-06-08,95.80924224853516
2017-06-09,94.9656753540039
2017-06-12,93.17186737060547
2017-06-13,94.66510772705078
2017-06-14,94.00576782226562
2017-06-15,93.31729888916016
2017-06-16,93.05550384521484
2017-06-19,94.03485870361328
2017-06-20,93.15247344970703
2017-06-21,93.6275634765625
2017-06-22,93.53060150146484
2017-06-23,93.4918441772461
2017-06-26,93.74395751953125
2017-06-27,92.88096618652344
2017-06-28,93.30760955810547
2017-06-29,91.5525894165039
2017-06-30,91.64954376220703
2017-07-03,90.5926284790039
2017-07-05,91.4265365600586
2017-07-06,90.883544921875
2017-07-07,92.82282257080078
2017-07-10,90.54415130615234
2017-07-11,90.79627990722656
2017-07-12,91.222900390625
2017-07-13,90.80596160888672
2017-07-14,90.77685546875
2017-07-17,90.96136474609375
2017-07-18,91.13614654541016
2017-07-19,91.31092834472656
2017-07-20,90.76715850830078
2017-07-21,90.30108642578125
2017-07-24,91.20410919189453
2017-07-25,91.71870422363281
2017-07-26,89.98065948486328
2017-07-27,89.58258056640625
2017-07-28,86.95123291015625
2017-07-31,86.12588500976562
2017-08-01,85.25200653076172
2017-08-02,84.8344955444336
2017-08-03,84.9704360961914
2017-08-04,83.89262390136719
2017-08-07,84.53347778320312
2017-08-08,84.19364929199219
2017-08-09,83.85379791259766
2017-08-10,82.2322769165039
2017-08-11,82.46532440185547
2017-08-14,82.63037109375
2017-08-15,82.94107055664062
2017-08-16,83.49453735351562
2017-08-17,82.83425903320312
2017-08-18,82.67891693115234
2017-08-21,82.80514526367188
2017-08-22,83.37802124023438
2017-08-23,82.08662414550781
2017-08-24,83.12555694580078
2017-08-25,82.95079040527344
2017-08-28,82.24198150634766
2017-08-29,82.61094665527344
2017-08-30,83.4362564086914
2017-08-31,84.51406860351562
2017-09-01,84.95099639892578
2017-09-05,84.98983764648438
2017-09-06,86.32978057861328
2017-09-07,86.6793441772461
2017-09-08,88.77667236328125
2017-09-11,88.68924713134766
2017-09-12,88.6601333618164
2017-09-13,88.34941864013672
2017-09-14,89.01939392089844
2017-09-15,93.12665557861328
2017-09-18,93.94226837158203
2017-09-19,91.8158187866211
2017-09-20,91.93233489990234
2017-09-21,91.39830780029297
2017-09-22,92.44696044921875
2017-09-25,92.49551391601562
2017-09-26,92.437255859375
2017-09-27,92.95188903808594
2017-09-28,93.51502990722656
2017-09-29,93.46650695800781
2017-10-02,93.76748657226562
2017-10-03,91.87409210205078
2017-10-04,92.23334503173828
2017-10-05,92.08769989013672
2017-10-06,92.68001556396484
2017-10-09,91.3400650024414
2017-10-10,91.76727294921875
2017-10-11,91.22355651855469
2017-10-12,92.30130004882812
2017-10-13,92.40814208984375
2017-10-16,92.89362335205078
2017-10-17,90.43343353271484
2017-10-18,89.8597183227539
2017-10-19,89.73329162597656
2017-10-20,91.250244140625
2017-10-23,89.95697021484375
2017-10-24,89.8597183227539
2017-10-25,89.1207046508789
2017-10-26,98.14459991455078
2017-10-27,98.36827087402344
2017-10-30,98.55300903320312
2017-10-31,98.60160827636719
2017-11-01,98.10572052001953
2017-11-02,97.24024200439453
2017-11-03,98.16402435302734
2017-11-06,97.82369995117188
2017-11-07,98.25155639648438
2017-11-08,98.44602966308594
2017-11-09,98.63078308105469
2017-11-10,98.84471130371094
2017-11-13,98.82527923583984
2017-11-14,98.06678771972656
2017-11-15,95.65522766113281
2017-11-16,95.97613525390625
2017-11-17,96.22893524169922
2017-11-20,96.48180389404297
2017-11-21,97.03605651855469
2017-11-22,95.85945892333984
2017-11-24,94.77033996582031
2017-11-27,94.52727508544922
2017-11-28,93.69100189208984
2017-11-29,97.12356567382812
2017-11-30,97.17218780517578
2017-12-01,96.37480163574219
2017-12-04,96.6470947265625
2017-12-05,96.74434661865234
2017-12-06,96.45262145996094
2017-12-07,96.86101531982422
2017-12-08,96.88043975830078
2017-12-11,96.34566497802734
2017-12-12,96.2678451538086
2017-12-13,96.01502227783203
2017-12-14,95.52882385253906
2017-12-15,96.00531005859375
2017-12-18,95.88859558105469
2017-12-19,96.89990997314453
2017-12-20,97.53196716308594
2017-12-21,96.99714660644531
2017-12-22,96.79296112060547
2017-12-26,96.45262145996094
2017-12-27,96.6470947265625
2017-12-28,96.28728485107422
2017-12-29,95.94694519042969
2018-01-02,96.7540512084961
2018-01-03,96.87074279785156
2018-01-04,96.84154510498047
2018-01-05,98.05705261230469
2018-01-08,98.61137390136719
2018-01-09,99.48649597167969
2018-01-10,97.44446563720703
2018-01-11,96.35535430908203
2018-01-12,95.04259490966797
2018-01-16,95.130126953125
2018-01-17,96.7563705444336
2018-01-18,96.00656127929688
2018-01-19,97.9736328125
2018-01-22,97.65227508544922
2018-01-23,97.74962615966797
2018-01-24,97.67173767089844
2018-01-25,98.37285614013672
2018-01-26,98.85977935791016
2018-01-29,99.71672821044922
2018-01-30,98.13917541503906
2018-01-31,97.57437896728516
2018-02-01,97.51593017578125
2018-02-02,96.22078704833984
2018-02-05,92.77352905273438
2018-02-06,91.79976654052734
2018-02-07,91.74130249023438
2018-02-08,88.0506362915039
2018-02-09,88.85887908935547
2018-02-12,89.55027770996094
2018-02-13,90.56303405761719
2018-02-14,92.5495834350586
2018-02-15,86.02513885498047
2018-02-16,85.15847778320312
2018-02-20,87.29108428955078
2018-02-21,84.817626953125
2018-02-22,84.48652648925781
2018-02-23,84.31126403808594
2018-02-26,83.98017883300781
2018-02-27,84.98314666748047
2018-02-28,84.93447875976562
2018-03-01,83.31798553466797
2018-03-02,83.4932632446289
2018-03-05,84.9150161743164
2018-03-06,87.33003997802734
2018-03-07,86.59969329833984
2018-03-08,87.31056213378906
2018-03-09,89.6281967163086
2018-03-12,89.5989761352539
2018-03-13,89.65739440917969
2018-03-14,89.7547836303711
2018-03-15,88.91729736328125
2018-03-16,88.5959701538086
2018-03-19,87.68058776855469
2018-03-20,88.5278091430664
2018-03-21,87.64165496826172
2018-03-22,86.55095672607422
2018-03-23,83.8730697631836
2018-03-26,85.10977935791016
2018-03-27,84.00938415527344
2018-03-28,84.23336029052734
2018-03-29,85.97647094726562
2018-04-02,82.87007141113281
2018-04-03,81.86703491210938
2018-04-04,83.64909362792969
2018-04-05,82.7921371459961
2018-04-06,81.13670349121094
2018-04-09,82.42208099365234
2018-04-10,84.87608337402344
2018-04-11,85.04159545898438
2018-04-12,85.83036804199219
2018-04-13,86.53150177001953
2018-04-16,87.15474700927734
2018-04-17,88.91034698486328
2018-04-18,89.69058227539062
2018-04-19,89.49552154541016
2018-04-20,88.7737808227539
2018-04-23,89.7198486328125
2018-04-24,89.72960662841797
2018-04-25,85.84782409667969
2018-04-26,87.92524719238281
2018-04-27,86.74510192871094
2018-04-30,86.03312683105469
2018-05-01,85.5942611694336
2018-05-02,83.50704193115234
2018-05-03,83.9849624633789
2018-05-04,85.82830047607422
2018-05-07,85.44794464111328
2018-05-08,85.45768737792969
2018-05-09,85.73079681396484
2018-05-10,86.96939849853516
2018-05-11,87.85697937011719
2018-05-14,87.84723663330078
2018-05-15,86.99867248535156
2018-05-16,86.65733337402344
2018-05-17,86.23795318603516
2018-05-18,87.01820373535156
2018-05-21,87.91551971435547
2018-05-22,87.88626098632812
2018-05-23,88.63726806640625
2018-05-24,88.9688491821289
2018-05-25,89.27117919921875
2018-05-29,89.93441772460938
2018-05-30,91.79727935791016
2018-05-31,90.70492553710938
2018-06-01,90.70492553710938
2018-06-04,92.95793151855469
2018-06-05,92.68482971191406
2018-06-06,93.95275115966797
2018-06-07,92.94817352294922
2018-06-08,94.36238098144531
2018-06-11,94.86956024169922
2018-06-12,95.94239044189453
2018-06-13,96.29352569580078
2018-06-14,97.5516586303711
2018-06-15,98.5367431640625
2018-06-18,98.99515533447266
2018-06-19,99.19022369384766
2018-06-20,99.36576080322266
2018-06-21,98.4294662475586
2018-06-22,98.49772644042969
2018-06-25,96.20573425292969
2018-06-26,96.86896514892578
2018-06-27,95.63031005859375
2018-06-28,96.24474334716797
2018-06-29,96.8396987915039
2018-07-02,96.2544937133789
2018-07-03,96.47882080078125
2018-07-05,96.95671081542969
2018-07-06,98.0783462524414
2018-07-09,98.5367431640625
2018-07-10,98.31242370605469
2018-07-11,97.53216552734375
2018-07-12,98.09785461425781
2018-07-13,97.56143951416016
2018-07-16,96.02043151855469
2018-07-17,96.56736755371094
2018-07-18,95.72742462158203
2018-07-19,97.15342712402344
2018-07-20,97.29015350341797
2018-07-23,97.74920654296875
2018-07-24,96.6845932006836
2018-07-25,97.34873962402344
2018-07-26,108.26837158203125
2018-07-27,107.0865478515625
2018-07-30,106.47122192382812
2018-07-31,107.09634399414062
2018-08-01,108.5223159790039
2018-08-02,111.23756408691406
2018-08-03,112.07755279541016
2018-08-06,113.32772827148438
2018-08-07,113.42539978027344
2018-08-08,112.89800262451172
2018-08-09,112.63426971435547
2018-08-10,112.14591979980469
2018-08-13,112.44869995117188
2018-08-14,114.51930236816406
2018-08-15,112.21430969238281
2018-08-16,112.06778717041016
2018-08-17,113.31793975830078
2018-08-20,112.71240997314453
2018-08-21,113.25936126708984
2018-08-22,113.25936126708984
2018-08-23,113.39613342285156
2018-08-24,114.09933471679688
2018-08-27,114.65606689453125
2018-08-28,114.43145751953125
2018-08-29,114.61699676513672
2018-08-30,114.36305236816406
2018-08-31,114.32398223876953
2018-09-04,113.47425079345703
2018-09-05,113.66960144042969
2018-09-06,113.86491394042969
2018-09-07,113.5621337890625
2018-09-10,114.30442810058594
2018-09-11,113.79656982421875
2018-09-12,114.9783935546875
2018-09-13,116.09182739257812
2018-09-14,117.77175903320312
2018-09-17,116.21880340576172
2018-09-18,116.94156646728516
2018-09-19,117.50804901123047
2018-09-20,117.3029556274414
2018-09-21,118.75824737548828
2018-09-24,119.9107666015625
2018-09-25,119.7349624633789
2018-09-26,119.50055694580078
2018-09-27,119.85215759277344
2018-09-28,120.59447479248047
2018-10-01,120.1353988647461
2018-10-02,118.91453552246094
2018-10-03,121.09257507324219
2018-10-04,116.80482482910156
2018-10-05,117.58618927001953
2018-10-08,116.81460571289062
2018-10-09,116.01367950439453
2018-10-10,112.44869995117188
2018-10-11,111.44268798828125
2018-10-12,113.2398452758789
2018-10-15,112.85892486572266
2018-10-16,116.54109954833984
2018-10-17,116.16020202636719
2018-10-18,113.81608581542969
2018-10-19,111.12036895751953
2018-10-22,111.32547760009766
2018-10-23,111.40372467041016
2018-10-24,109.41837310791016
2018-10-25,102.05406188964844
2018-10-26,98.90492248535156
2018-10-29,99.0907211303711
2018-10-30,102.38658142089844
2018-10-31,103.58952331542969
2018-11-01,102.62130737304688
2018-11-02,103.8242416381836
2018-11-05,105.28145599365234
2018-11-06,105.92694091796875
2018-11-07,108.71421813964844
2018-11-08,109.301025390625
2018-11-09,108.53820037841797
2018-11-12,104.54796600341797
2018-11-13,104.5577392578125
2018-11-14,104.11762237548828
2018-11-15,106.21054077148438
2018-11-16,107.71668243408203
2018-11-19,103.07117462158203
2018-11-20,102.85600280761719
2018-11-21,102.91471862792969
2018-11-23,103.38414001464844
2018-11-26,103.85358428955078
2018-11-27,102.71910095214844
2018-11-28,105.69222259521484
2018-11-29,106.37681579589844
2018-11-30,107.14942169189453
2018-12-03,108.41106414794922
2018-12-04,106.84625244140625
2018-12-06,106.11274719238281
2018-12-07,103.68729400634766
2018-12-10,105.25212097167969
2018-12-11,104.3132553100586
2018-12-12,105.37928009033203
2018-12-13,104.76312255859375
2018-12-14,102.32791137695312
2018-12-17,99.78511810302734
2018-12-18,98.40611267089844
2018-12-19,97.16407775878906
2018-12-20,95.5014877319336
2018-12-21,93.0173568725586
2018-12-24,90.95378112792969
2018-12-26,94.3865737915039
2018-12-27,94.1909408569336
2018-12-28,94.11271667480469
2018-12-31,95.87308502197266
2019-01-02,94.28875732421875
2019-01-03,92.45010375976562
2019-01-04,96.0784912109375
2019-01-07,96.38168334960938
2019-01-08,99.45260620117188
2019-01-09,101.50639343261719
2019-01-10,101.5748291015625
2019-01-11,101.54549407958984
2019-01-14,100.40123748779297
2019-01-15,101.52594757080078
2019-01-16,102.21055603027344
2019-01-17,101.96603393554688
2019-01-18,102.93425750732422
2019-01-22,102.29765319824219
2019-01-23,102.5425033569336
2019-01-24,103.28682708740234
2019-01-25,104.53067779541016
2019-01-28,103.55126953125
2019-01-29,103.23787689208984
2019-01-30,103.72757720947266
2019-01-31,106.0389175415039
2019-02-01,101.093017578125
2019-02-04,102.6110610961914
2019-02-05,101.71981811523438
2019-02-06,101.75897216796875
2019-02-07,100.681640625
2019-02-08,100.57392120361328
2019-02-11,101.435791015625
2019-02-12,102.79713439941406
2019-02-13,103.65900421142578
2019-02-14,98.82079315185547
2019-02-15,99.81000518798828
2019-02-19,100.39763641357422
2019-02-20,100.7502212524414
2019-02-21,101.69044494628906
2019-02-22,102.13117218017578
2019-02-25,102.94404602050781
2019-02-26,101.63165283203125
2019-02-27,101.74918365478516
2019-02-28,102.59149169921875
2019-03-01,103.95281982421875
2019-03-04,102.73837280273438
2019-03-05,102.33683013916016
2019-03-06,100.49557495117188
2019-03-07,100.35845184326172
2019-03-08,99.47700500488281
2019-03-11,100.91673278808594
2019-03-12,101.29867553710938
2019-03-13,103.07137298583984
2019-03-14,103.82550811767578
2019-03-15,103.53170013427734
2019-03-18,103.75695037841797
2019-03-19,103.6002426147461
