Date,T
2016-08-01,16.452333450317383
2016-08-02,16.44471549987793
2016-08-03,16.43709945678711
2016-08-04,16.414236068725586
2016-08-05,16.44471549987793
2016-08-08,16.357084274291992
2016-08-09,16.414236068725586
2016-08-10,16.459957122802734
2016-08-11,16.532344818115234
2016-08-12,16.490434646606445
2016-08-15,16.391374588012695
2016-08-16,15.987491607666016
2016-08-17,15.949394226074219
2016-08-18,15.774123191833496
2016-08-19,15.62552547454834
2016-08-22,15.587423324584961
2016-08-23,15.56456470489502
2016-08-24,15.572187423706055
2016-08-25,15.64838695526123
2016-08-26,15.499795913696289
2016-08-29,15.621719360351562
2016-08-30,15.579805374145508
2016-08-31,15.575997352600098
2016-09-01,15.606475830078125
2016-09-02,15.602663040161133
2016-09-06,15.7093505859375
2016-09-07,15.724595069885254
2016-09-08,15.694110870361328
2016-09-09,15.13020133972168
2016-09-12,15.511224746704102
2016-09-13,15.22927188873291
2016-09-14,15.198790550231934
2016-09-15,15.412156105041504
2016-09-16,15.316901206970215
2016-09-19,15.263561248779297
2016-09-20,15.225458145141602
2016-09-21,15.457877159118652
2016-09-22,15.663630485534668
2016-09-23,15.728398323059082
2016-09-26,15.67505931854248
2016-09-27,15.796985626220703
2016-09-28,15.56456470489502
2016-09-29,15.518840789794922
2016-09-30,15.473118782043457
2016-10-03,15.534083366394043
2016-10-04,15.202598571777344
2016-10-05,15.162144660949707
2016-10-06,15.142782211303711
2016-10-07,15.049860954284668
2016-10-10,15.10406494140625
2016-10-11,15.138912200927734
2016-10-12,15.22796630859375
2016-10-13,15.243450164794922
2016-10-14,15.185376167297363
2016-10-17,15.204734802246094
2016-10-18,15.239582061767578
2016-10-19,15.247323989868164
2016-10-20,14.964679718017578
2016-10-21,14.515543937683105
2016-10-24,14.27161979675293
2016-10-25,14.209671020507812
2016-10-26,14.105135917663574
2016-10-27,14.139979362487793
2016-10-28,14.136107444763184
2016-10-31,14.244521141052246
2016-11-01,14.155464172363281
2016-11-02,14.08189868927002
2016-11-03,14.182567596435547
2016-11-04,14.132230758666992
2016-11-07,14.252260208129883
2016-11-08,14.321955680847168
2016-11-09,14.496188163757324
2016-11-10,14.159337043762207
2016-11-11,14.136107444763184
2016-11-14,13.988978385925293
2016-11-15,14.236774444580078
2016-11-16,14.383901596069336
2016-11-17,14.48457145690918
2016-11-18,14.542648315429688
2016-11-21,14.612343788146973
2016-11-22,14.925958633422852
2016-11-23,14.995654106140137
2016-11-25,15.181503295898438
2016-11-28,15.309274673461914
2016-11-29,15.286046028137207
2016-11-30,14.956937789916992
2016-12-01,15.053738594055176
2016-12-02,14.949193000793457
2016-12-05,14.956937789916992
2016-12-06,15.235710144042969
2016-12-07,15.661612510681152
2016-12-08,15.646124839782715
2016-12-09,15.634512901306152
2016-12-12,15.921025276184082
2016-12-13,16.01395606994629
2016-12-14,15.91327953338623
2016-12-15,16.068161010742188
2016-12-16,16.13397979736328
2016-12-19,16.308212280273438
2016-12-20,16.4437255859375
2016-12-21,16.401134490966797
2016-12-22,16.5405216217041
2016-12-23,16.54439353942871
2016-12-27,16.51341438293457
2016-12-28,16.463085174560547
2016-12-29,16.517288208007812
2016-12-30,16.46695899963379
2017-01-03,16.656675338745117
2017-01-04,16.559879302978516
2017-01-05,16.51341438293457
2017-01-06,16.24557876586914
2017-01-09,16.0411319732666
2017-01-10,16.045063018798828
2017-01-11,15.966431617736816
2017-01-12,16.123695373535156
2017-01-13,16.104040145874023
2017-01-17,16.163013458251953
2017-01-18,16.0411319732666
2017-01-19,16.119766235351562
2017-01-20,16.29668617248535
2017-01-23,16.51293182373047
2017-01-24,16.26130485534668
2017-01-25,16.273101806640625
2017-01-26,16.422502517700195
2017-01-27,16.516868591308594
2017-01-30,16.442169189453125
2017-01-31,16.575834274291992
2017-02-01,16.53652000427246
2017-02-02,16.190536499023438
2017-02-03,16.218053817749023
2017-02-06,16.143356323242188
2017-02-07,16.166948318481445
2017-02-08,16.202335357666016
2017-02-09,16.241647720336914
2017-02-10,16.269168853759766
2017-02-13,15.982161521911621
2017-02-14,16.02147674560547
2017-02-15,16.166948318481445
2017-02-16,16.218053817749023
2017-02-17,16.30848503112793
2017-02-21,16.406774520874023
2017-02-22,16.351736068725586
2017-02-23,16.493274688720703
2017-02-24,16.65446662902832
2017-02-27,16.442169189453125
2017-02-28,16.430368423461914
2017-03-01,16.528654098510742
2017-03-02,16.540456771850586
2017-03-03,16.516868591308594
2017-03-06,16.497201919555664
2017-03-07,16.46574592590332
2017-03-08,16.422502517700195
2017-03-09,16.489337921142578
2017-03-10,16.650537490844727
2017-03-13,16.658401489257812
2017-03-14,16.54831314086914
2017-03-15,16.744895935058594
2017-03-16,16.685924530029297
2017-03-17,16.752761840820312
2017-03-20,16.678064346313477
2017-03-21,16.54438591003418
2017-03-22,16.37531852722168
2017-03-23,16.37531852722168
2017-03-24,16.387117385864258
2017-03-27,16.312414169311523
2017-03-28,16.33993911743164
2017-03-29,16.29668617248535
2017-03-30,16.418567657470703
2017-03-31,16.336009979248047
2017-04-03,16.343873977661133
2017-04-04,16.39105224609375
2017-04-05,16.320280075073242
2017-04-06,16.215938568115234
2017-04-07,16.211942672729492
2017-04-10,16.128070831298828
2017-04-11,16.100112915039062
2017-04-12,16.199968338012695
2017-04-13,16.0881290435791
2017-04-17,16.096115112304688
2017-04-18,16.076143264770508
2017-04-19,16.076143264770508
2017-04-20,16.12008285522461
2017-04-21,15.948332786560059
2017-04-24,15.984281539916992
2017-04-25,15.952332496643066
2017-04-26,16.152036666870117
2017-04-27,15.940352439880371
2017-04-28,15.828516006469727
2017-05-01,15.616823196411133
2017-05-02,15.556923866271973
2017-05-03,15.337241172790527
2017-05-04,15.181471824645996
2017-05-05,15.40114974975586
2017-05-08,15.405142784118652
2017-05-09,15.265348434448242
2017-05-10,15.35721492767334
2017-05-11,15.353219985961914
2017-05-12,15.373188972473145
2017-05-15,15.413129806518555
2017-05-16,15.25336742401123
2017-05-17,14.961801528930664
2017-05-18,15.157511711120605
2017-05-19,15.27333927154541
2017-05-22,15.277329444885254
2017-05-23,15.301299095153809
2017-05-24,15.237387657165527
2017-05-25,15.269344329833984
2017-05-26,15.225409507751465
2017-05-30,15.397151947021484
2017-05-31,15.38916015625
2017-06-01,15.524967193603516
2017-06-02,15.524967193603516
2017-06-05,15.500996589660645
2017-06-06,15.469043731689453
2017-06-07,15.48103141784668
2017-06-08,15.37718391418457
2017-06-09,15.493014335632324
2017-06-12,15.604842185974121
2017-06-13,15.449076652526855
2017-06-14,15.465052604675293
2017-06-15,15.512984275817871
2017-06-16,15.560909271240234
2017-06-19,15.54094123840332
2017-06-20,15.441088676452637
2017-06-21,15.237387657165527
2017-06-22,15.21742057800293
2017-06-23,15.157511711120605
2017-06-26,15.237387657165527
2017-06-27,15.057657241821289
2017-06-28,15.153519630432129
2017-06-29,15.025704383850098
2017-06-30,15.069643020629883
2017-07-03,15.221415519714355
2017-07-05,15.225409507751465
2017-07-06,15.107072830200195
2017-07-07,15.025805473327637
2017-07-10,14.964859008789062
2017-07-11,14.871399879455566
2017-07-12,14.964859008789062
2017-07-13,14.712940216064453
2017-07-14,14.749505996704102
2017-07-17,14.786077499389648
2017-07-18,14.62354850769043
2017-07-19,14.680435180664062
2017-07-20,14.838900566101074
2017-07-21,14.834834098815918
2017-07-24,14.72106647491455
2017-07-25,14.717000007629395
2017-07-26,15.452445030212402
2017-07-27,16.013172149658203
2017-07-28,15.846578598022461
2017-07-31,15.846578598022461
2017-08-01,15.797820091247559
2017-08-02,15.549962997436523
2017-08-03,15.55402946472168
2017-08-04,15.61497688293457
2017-08-07,15.651542663574219
2017-08-08,15.58653450012207
2017-08-09,15.58653450012207
2017-08-10,15.5174560546875
2017-08-11,15.480890274047852
2017-08-14,15.643415451049805
2017-08-15,15.505263328552246
2017-08-16,15.533708572387695
2017-08-17,15.277726173400879
2017-08-18,15.18427562713623
2017-08-21,15.269598007202148
2017-08-22,15.432130813598633
2017-08-23,15.407755851745605
2017-08-24,15.310229301452637
2017-08-25,15.43619155883789
2017-08-28,15.415878295898438
2017-08-29,15.379303932189941
2017-08-30,15.306168556213379
2017-08-31,15.220841407775879
2017-09-01,15.228965759277344
2017-09-05,15.070503234863281
2017-09-06,14.859212875366211
2017-09-07,14.46508502960205
2017-09-08,14.461019515991211
2017-09-11,14.52196979522705
2017-09-12,14.733257293701172
2017-09-13,14.85108470916748
2017-09-14,14.757634162902832
2017-09-15,15.074567794799805
2017-09-18,15.204588890075684
2017-09-19,15.525582313537598
2017-09-20,15.61497688293457
2017-09-21,15.529644012451172
2017-09-22,15.679991722106934
2017-09-25,15.89533805847168
2017-09-26,15.732808113098145
2017-09-27,15.753125190734863
2017-09-28,15.862828254699707
2017-09-29,15.91565227508545
2017-10-02,15.89126968383789
2017-10-03,16.041616439819336
2017-10-04,16.049739837646484
2017-10-05,16.053804397583008
2017-10-06,15.941754341125488
2017-10-09,15.821949005126953
2017-10-10,15.904573440551758
2017-10-11,15.776508331298828
2017-10-12,14.813974380493164
2017-10-13,14.74787712097168
2017-10-16,14.942034721374512
2017-10-17,14.966821670532227
2017-10-18,14.752007484436035
2017-10-19,14.743744850158691
2017-10-20,14.681780815124512
2017-10-23,14.561976432800293
2017-10-24,14.400869369506836
2017-10-25,13.834912300109863
2017-10-26,13.913402557373047
2017-10-27,14.033205032348633
2017-10-30,13.855569839477539
2017-10-31,13.901009559631348
2017-11-01,13.85969352722168
2017-11-02,13.702719688415527
2017-11-03,13.756420135498047
2017-11-06,13.574653625488281
2017-11-07,13.66140365600586
2017-11-08,13.81425666809082
2017-11-09,14.04559326171875
2017-11-10,14.136481285095215
2017-11-13,14.115826606750488
2017-11-14,13.92992877960205
2017-11-15,13.967103958129883
2017-11-16,14.260412216186523
2017-11-17,14.256279945373535
2017-11-20,14.309988021850586
2017-11-21,14.18192195892334
2017-11-22,14.405000686645508
2017-11-24,14.380209922790527
2017-11-27,14.326505661010742
2017-11-28,14.632208824157715
2017-11-29,15.070098876953125
2017-11-30,15.02878475189209
2017-12-01,15.078359603881836
2017-12-04,15.39645004272461
2017-12-05,15.09901237487793
2017-12-06,14.917248725891113
2017-12-07,14.942034721374512
2017-12-08,15.173375129699707
2017-12-11,15.243605613708496
2017-12-12,15.739328384399414
2017-12-13,15.71453857421875
2017-12-14,15.590614318847656
2017-12-15,15.79716682434082
2017-12-18,15.888044357299805
2017-12-19,15.718671798706055
2017-12-20,15.925228118896484
2017-12-21,16.061553955078125
2017-12-22,16.086339950561523
2017-12-26,16.135908126831055
2017-12-27,16.065683364868164
2017-12-28,16.185487747192383
2017-12-29,16.061553955078125
2018-01-02,15.921096801757812
2018-01-03,15.553427696228027
2018-01-04,15.698017120361328
2018-01-05,15.755853652954102
2018-01-08,15.80129623413086
2018-01-09,15.760092735290527
2018-01-10,15.394366264343262
2018-01-11,15.3355131149292
2018-01-12,15.512076377868652
2018-01-16,15.43640422821045
2018-01-17,15.491053581237793
2018-01-18,15.617172241210938
2018-01-19,15.642391204833984
2018-01-22,15.919841766357422
2018-01-23,15.633984565734863
2018-01-24,15.562519073486328
2018-01-25,15.743281364440918
2018-01-26,15.89882755279541
2018-01-29,15.663409233093262
2018-01-30,15.739078521728516
2018-01-31,15.743281364440918
2018-02-01,16.46213722229004
2018-02-02,16.00391960144043
2018-02-05,15.39857006072998
2018-02-06,15.482644081115723
2018-02-07,15.52468490600586
2018-02-08,14.952966690063477
2018-02-09,15.154748916625977
2018-02-12,15.289273262023926
2018-02-13,15.38596248626709
2018-02-14,15.306084632873535
2018-02-15,15.554113388061523
2018-02-16,15.61296272277832
2018-02-20,15.457423210144043
2018-02-21,15.264044761657715
2018-02-22,15.33131217956543
2018-02-23,15.43640422821045
2018-02-26,15.747485160827637
2018-02-27,15.499460220336914
2018-02-28,15.259842872619629
2018-03-01,15.1337251663208
2018-03-02,15.280863761901855
2018-03-05,15.427994728088379
2018-03-06,15.499460220336914
2018-03-07,15.516279220581055
2018-03-08,15.600353240966797
2018-03-09,15.575125694274902
2018-03-12,15.705446243286133
2018-03-13,15.718059539794922
2018-03-14,15.566720962524414
2018-03-15,15.570926666259766
2018-03-16,15.554113388061523
2018-03-19,15.37755298614502
2018-03-20,15.276662826538086
2018-03-21,15.1337251663208
2018-03-22,14.868891716003418
2018-03-23,14.587234497070312
2018-03-26,14.58303165435791
2018-03-27,14.671307563781738
2018-03-28,14.948759078979492
2018-03-29,14.986595153808594
2018-04-02,14.755389213562012
2018-04-03,14.868891716003418
2018-04-04,15.083281517028809
2018-04-05,15.192582130432129
2018-04-06,14.978188514709473
2018-04-09,15.064717292785645
2018-04-10,15.338851928710938
2018-04-11,15.098979949951172
2018-04-12,15.060431480407715
2018-04-13,15.051858901977539
2018-04-16,15.266030311584473
2018-04-17,15.146096229553223
2018-04-18,15.081849098205566
2018-04-19,14.914802551269531
2018-04-20,14.850543022155762
2018-04-23,14.944783210754395
2018-04-24,14.991896629333496
2018-04-25,15.077564239501953
2018-04-26,14.178049087524414
2018-04-27,14.152353286743164
2018-04-30,14.006714820861816
2018-05-01,13.938179969787598
2018-05-02,13.732577323913574
2018-05-03,13.681173324584961
2018-05-04,13.766843795776367
2018-05-07,13.724010467529297
2018-05-08,13.578371047973633
2018-05-09,13.449872970581055
2018-05-10,13.655476570129395
2018-05-11,13.831094741821289
2018-05-14,13.788263320922852
2018-05-15,13.745426177978516
2018-05-16,13.835376739501953
2018-05-17,13.676894187927246
2018-05-18,13.728292465209961
2018-05-21,13.959598541259766
2018-05-22,13.891060829162598
2018-05-23,13.848225593566895
2018-05-24,14.040984153747559
2018-05-25,13.925326347351074
2018-05-29,13.848225593566895
2018-05-30,13.95102596282959
2018-05-31,13.84394645690918
2018-06-01,13.908197402954102
2018-06-04,13.882497787475586
2018-06-05,13.998149871826172
2018-06-06,14.297982215881348
2018-06-07,14.482171058654785
2018-06-08,14.490741729736328
2018-06-11,14.640661239624023
2018-06-12,14.713472366333008
2018-06-13,13.801112174987793
2018-06-14,13.929615020751953
2018-06-15,14.199467658996582
2018-06-18,13.788263320922852
2018-06-19,13.87392520904541
2018-06-20,13.706875801086426
2018-06-21,13.535538673400879
2018-06-22,13.574092864990234
2018-06-25,13.582659721374512
2018-06-26,13.544107437133789
2018-06-27,13.55695915222168
2018-06-28,13.788263320922852
2018-06-29,13.75399398803711
2018-07-02,13.796833038330078
2018-07-03,14.010994911193848
2018-07-05,13.963879585266113
2018-07-06,13.998149871826172
2018-07-09,14.055855751037598
2018-07-10,14.208877563476562
2018-07-11,13.933442115783691
2018-07-12,14.090831756591797
2018-07-13,13.846004486083984
2018-07-16,13.94655990600586
2018-07-17,13.885350227355957
2018-07-18,13.863492012023926
2018-07-19,13.671124458312988
2018-07-20,13.596800804138184
2018-07-23,13.553082466125488
2018-07-24,13.850373268127441
2018-07-25,13.22518539428711
2018-07-26,13.268903732299805
2018-07-27,13.588057518005371
2018-07-30,13.990278244018555
2018-07-31,13.977163314819336
2018-08-01,13.94655990600586
2018-08-02,13.924697875976562
2018-08-03,14.108319282531738
2018-08-06,14.038371086120605
2018-08-07,14.165155410766602
2018-08-08,14.14767074584961
2018-08-09,14.204504013061523
2018-08-10,14.103950500488281
2018-08-13,14.082096099853516
2018-08-14,14.095202445983887
2018-08-15,14.195762634277344
2018-08-16,14.466825485229492
2018-08-17,14.440592765808105
2018-08-20,14.475567817687988
2018-08-21,14.602347373962402
2018-08-22,14.28757381439209
2018-08-23,14.204504013061523
2018-08-24,14.27008056640625
2018-08-27,14.353151321411133
2018-08-28,14.283197402954102
2018-08-29,14.090831756591797
2018-08-30,13.972789764404297
2018-08-31,13.964045524597168
2018-09-04,13.929070472717285
2018-09-05,13.999021530151367
2018-09-06,14.068973541259766
2018-09-07,14.042741775512695
2018-09-10,14.160780906677246
2018-09-11,14.283197402954102
2018-09-12,14.61109733581543
2018-09-13,14.72476577758789
2018-09-14,14.689793586730957
2018-09-17,14.698535919189453
2018-09-18,14.742253303527832
2018-09-19,14.58923625946045
2018-09-20,14.619840621948242
2018-09-21,14.768487930297852
2018-09-24,14.825325965881348
2018-09-25,14.759742736816406
2018-09-26,14.580495834350586
2018-09-27,14.61109733581543
2018-09-28,14.681046485900879
2018-10-01,14.641698837280273
2018-10-02,14.829694747924805
2018-10-03,14.829694747924805
2018-10-04,14.917132377624512
2018-10-05,14.860298156738281
2018-10-08,14.912761688232422
2018-10-09,14.93594741821289
2018-10-10,14.64614200592041
2018-10-11,14.155709266662598
2018-10-12,14.378633499145508
2018-10-15,14.427680969238281
2018-10-16,14.44105052947998
2018-10-17,14.5213041305542
2018-10-18,14.49009895324707
2018-10-19,14.65506649017334
2018-10-22,14.565889358520508
2018-10-23,14.721938133239746
2018-10-24,13.535982131958008
2018-10-25,13.366558074951172
2018-10-26,12.969748497009277
2018-10-29,13.21496868133545
2018-10-30,13.58502197265625
2018-10-31,13.678650856018066
2018-11-01,13.593938827514648
2018-11-02,13.607316017150879
2018-11-05,13.65636157989502
2018-11-06,13.803487777709961
2018-11-07,13.865906715393066
2018-11-08,13.839158058166504
2018-11-09,13.683109283447266
2018-11-12,13.723235130310059
2018-11-13,13.522602081298828
2018-11-14,13.60285472869873
2018-11-15,13.428977966308594
2018-11-16,13.504773139953613
2018-11-19,13.53152084350586
2018-11-20,13.116883277893066
2018-11-21,13.272921562194824
2018-11-23,13.090130805969238
2018-11-26,13.353182792663574
2018-11-27,13.571649551391602
2018-11-28,13.705404281616211
2018-11-29,13.629609107971191
2018-11-30,13.928324699401855
2018-12-03,14.137877464294434
2018-12-04,13.700945854187012
2018-12-06,13.611775398254395
2018-12-07,13.437893867492676
2018-12-10,13.335346221923828
2018-12-11,13.241714477539062
2018-12-12,13.446808815002441
2018-12-13,13.335346221923828
2018-12-14,13.473563194274902
2018-12-17,13.313055038452148
2018-12-18,13.26401424407959
2018-12-19,13.295219421386719
2018-12-20,12.773575782775879
2018-12-21,12.621988296508789
2018-12-24,12.198434829711914
2018-12-26,12.51944637298584
2018-12-27,12.550655364990234
2018-12-28,12.688865661621094
2018-12-31,12.724532127380371
2019-01-02,13.170385360717773
2019-01-03,13.18822193145752
2019-01-04,13.527063369750977
2019-01-07,13.772279739379883
2019-01-08,13.946163177490234
2019-01-09,13.716145515441895
2019-01-10,13.85285472869873
2019-01-11,14.067030906677246
2019-01-14,13.953104019165039
2019-01-15,13.943988800048828
2019-01-16,13.925765991210938
2019-01-17,13.9622163772583
2019-01-18,14.108036994934082
2019-01-22,13.934876441955566
2019-01-23,14.07614517211914
2019-01-24,13.943988800048828
2019-01-25,13.971334457397461
2019-01-28,13.975889205932617
2019-01-29,13.989562034606934
2019-01-30,13.383495330810547
2019-01-31,13.697920799255371
2019-02-01,13.670580863952637
2019-02-04,13.4928617477417
2019-02-05,13.501975059509277
2019-02-06,13.470081329345703
2019-02-07,13.419950485229492
2019-02-08,13.465519905090332
2019-02-11,13.538431167602539
2019-02-12,13.584001541137695
2019-02-13,13.59766960144043
2019-02-14,13.574888229370117
2019-02-15,13.884753227233887
2019-02-19,13.957662582397461
2019-02-20,14.057912826538086
2019-02-21,14.048796653747559
2019-02-22,14.194616317749023
2019-02-25,14.185502052307129
2019-02-26,14.226516723632812
2019-02-27,14.153607368469238
2019-02-28,14.180951118469238
2019-03-01,14.044242858886719
2019-03-04,13.661466598510742
2019-03-05,13.647791862487793
2019-03-06,13.584001541137695
2019-03-07,13.634124755859375
2019-03-08,13.652353286743164
2019-03-11,13.770831108093262
2019-03-12,13.957662582397461
2019-03-13,13.798173904418945
2019-03-14,13.798173904418945
