Date,BMY
2019-12-31,50.140804290771484
2020-01-02,49.82614517211914
2020-01-03,49.385623931884766
2020-01-06,49.542964935302734
2020-01-07,50.290260314941406
2020-01-08,50.23521041870117
2020-01-09,51.48596954345703
2020-01-10,51.31291198730469
2020-01-13,52.036624908447266
2020-01-14,52.264747619628906
2020-01-15,52.3748779296875
2020-01-16,52.5322151184082
2020-01-17,52.485008239746094
2020-01-21,53.04353713989258
2020-01-22,53.04353713989258
2020-01-23,52.60301208496094
2020-01-24,50.471195220947266
2020-01-27,50.10934066772461
2020-01-28,50.982513427734375
2020-01-29,50.45546340942383
2020-01-30,50.195865631103516
2020-01-31,49.519351959228516
2020-02-03,50.01494216918945
2020-02-04,50.573463439941406
2020-02-05,51.596107482910156
2020-02-06,52.783931732177734
2020-02-07,52.11528396606445
2020-02-10,52.63447952270508
2020-02-11,52.69740295410156
2020-02-12,52.70527267456055
2020-02-13,51.98155975341797
2020-02-14,52.2175407409668
2020-02-18,51.97369384765625
2020-02-19,51.69050216674805
2020-02-20,51.26570129394531
2020-02-21,51.6275749206543
2020-02-24,50.32172775268555
2020-02-25,48.882179260253906
2020-02-26,48.80350875854492
2020-02-27,46.86835861206055
2020-02-28,46.459312438964844
2020-03-02,47.46620559692383
2020-03-03,46.569427490234375
2020-03-04,48.36297607421875
2020-03-05,47.59207534790039
2020-03-06,47.4426155090332
2020-03-09,45.35799026489258
2020-03-10,45.57038497924805
2020-03-11,44.4533576965332
2020-03-12,41.49555969238281
2020-03-13,43.25765609741211
2020-03-16,40.205467224121094
2020-03-17,42.54966354370117
2020-03-18,39.521095275878906
2020-03-19,38.38044357299805
2020-03-20,38.07365036010742
2020-03-23,36.500362396240234
2020-03-24,38.734439849853516
2020-03-25,38.82096862792969
2020-03-26,41.102237701416016
2020-03-27,41.527034759521484
2020-03-30,42.785667419433594
2020-03-31,43.84764099121094
2020-04-01,43.123924255371094
2020-04-02,43.79018020629883
2020-04-03,44.04398727416992
2020-04-06,45.89997863769531
2020-04-07,45.13060760498047
2020-04-08,46.20136642456055
2020-04-09,46.724857330322266
2020-04-13,46.73279571533203
2020-04-14,47.62112045288086
2020-04-15,47.161094665527344
2020-04-16,47.24040603637695
2020-04-17,48.065284729003906
2020-04-20,48.92190170288086
2020-04-21,48.05735778808594
2020-04-22,48.327030181884766
2020-04-23,48.34290313720703
2020-04-24,49.37399673461914
2020-04-27,49.619876861572266
2020-04-28,49.2867546081543
2020-04-29,48.88224411010742
2020-04-30,48.231849670410156
2020-05-01,47.79561233520508
2020-05-04,47.72422790527344
2020-05-05,48.6681022644043
2020-05-06,48.485660552978516
2020-05-07,48.41427993774414
2020-05-08,48.422210693359375
2020-05-11,49.699195861816406
2020-05-12,50.24646759033203
2020-05-13,50.18302917480469
2020-05-14,50.5796012878418
2020-05-15,50.833396911621094
2020-05-18,50.444759368896484
2020-05-19,49.73884582519531
2020-05-20,48.92190170288086
2020-05-21,48.493595123291016
2020-05-22,48.21598815917969
2020-05-26,47.84320831298828
2020-05-27,47.906673431396484
2020-05-28,47.43869400024414
2020-05-29,47.36731719970703
2020-06-01,47.81941604614258
2020-06-02,48.10494613647461
2020-06-03,47.75595474243164
2020-06-04,48.295310974121094
2020-06-05,48.64429473876953
2020-06-08,48.72361373901367
2020-06-09,48.327030181884766
2020-06-10,47.716304779052734
2020-06-11,44.97991180419922
2020-06-12,44.551605224609375
2020-06-15,43.70292282104492
2020-06-16,45.25750732421875
2020-06-17,45.170265197753906
2020-06-18,44.392974853515625
2020-06-19,44.74195861816406
2020-06-22,45.65410232543945
2020-06-23,46.30448532104492
2020-06-24,45.812721252441406
2020-06-25,46.14585494995117
2020-06-26,45.63823699951172
2020-06-29,45.84445571899414
2020-06-30,46.63760757446289
2020-07-01,47.13729476928711
2020-07-02,47.26517105102539
2020-07-06,48.104339599609375
2020-07-07,48.18426513671875
2020-07-08,47.60083770751953
2020-07-09,46.441986083984375
2020-07-10,45.898529052734375
2020-07-13,46.154273986816406
2020-07-14,46.266151428222656
2020-07-15,47.36907196044922
2020-07-16,47.409027099609375
2020-07-17,48.264183044433594
2020-07-20,47.52091979980469
2020-07-21,47.79265594482422
2020-07-22,47.832603454589844
2020-07-23,47.848594665527344
2020-07-24,46.234195709228516
2020-07-27,46.39403533935547
2020-07-28,47.4969367980957
2020-07-29,47.273162841796875
2020-07-30,47.04937744140625
2020-07-31,46.88154983520508
2020-08-03,47.23320388793945
2020-08-04,47.52891159057617
2020-08-05,47.70473861694336
2020-08-06,49.015438079833984
2020-08-07,48.7676887512207
2020-08-10,49.407047271728516
2020-08-11,50.454010009765625
2020-08-12,50.861610412597656
2020-08-13,50.54191970825195
2020-08-14,50.477989196777344
2020-08-17,50.84562301635742
2020-08-18,50.37409591674805
2020-08-19,50.422035217285156
2020-08-20,49.72673416137695
2020-08-21,49.702754974365234
2020-08-24,49.878578186035156
2020-08-25,50.11833953857422
2020-08-26,49.774681091308594
2020-08-27,49.95849609375
2020-08-28,49.84661102294922
2020-08-31,49.710758209228516
2020-09-01,48.727725982666016
2020-09-02,49.231224060058594
2020-09-03,47.99245071411133
2020-09-04,47.91252899169922
2020-09-08,46.777652740478516
2020-09-09,47.21720886230469
2020-09-10,46.58584976196289
2020-09-11,47.145294189453125
2020-09-14,47.71271896362305
2020-09-15,47.576866149902344
2020-09-16,47.51293182373047
2020-09-17,47.472965240478516
2020-09-18,47.36907196044922
2020-09-21,46.17026138305664
2020-09-22,46.96147537231445
2020-09-23,47.145294189453125
2020-09-24,46.553871154785156
2020-09-25,47.544891357421875
2020-09-28,47.72071838378906
2020-09-29,47.87256622314453
2020-09-30,48.18426513671875
2020-10-01,48.16815185546875
2020-10-02,47.28242111206055
2020-10-05,47.66891860961914
2020-10-06,46.4932975769043
2020-10-07,48.65128707885742
2020-10-08,49.617549896240234
2020-10-09,49.778587341308594
2020-10-12,49.78664779663086
2020-10-13,49.22298812866211
2020-10-14,49.11832046508789
2020-10-15,48.65128707885742
2020-10-16,49.31156921386719
2020-10-19,48.9331169128418
2020-10-20,48.82843780517578
2020-10-21,48.33724594116211
2020-10-22,48.92506408691406
2020-10-23,48.41777801513672
2020-10-26,48.04737091064453
2020-10-27,47.298519134521484
2020-10-28,46.509403228759766
2020-10-29,46.63824462890625
2020-10-30,47.06501388549805
2020-11-02,47.902435302734375
2020-11-03,49.31156921386719
2020-11-04,52.685428619384766
2020-11-05,51.332664489746094
2020-11-06,51.37291717529297
2020-11-09,51.59838104248047
2020-11-10,51.95268249511719
2020-11-11,51.06694412231445
2020-11-12,50.527442932128906
2020-11-13,51.22798538208008
2020-11-16,51.93656921386719
2020-11-17,51.79163360595703
2020-11-18,49.93157958984375
2020-11-19,49.99599075317383
2020-11-20,49.6094970703125
2020-11-23,49.85911560058594
2020-11-24,50.9058952331543
2020-11-25,50.599910736083984
2020-11-27,50.76900100708008
2020-11-30,50.24562454223633
2020-12-01,50.253665924072266
2020-12-02,50.0684700012207
2020-12-03,49.74638366699219
2020-12-04,50.17314529418945
2020-12-07,49.279354095458984
2020-12-08,49.214935302734375
2020-12-09,49.05388641357422
2020-12-10,48.4741325378418
2020-12-11,48.89284896850586
2020-12-14,48.288936614990234
2020-12-15,50.38250732421875
2020-12-16,50.19731140136719
2020-12-17,50.35834884643555
2020-12-18,50.82537078857422
2020-12-21,49.93157958984375
2020-12-22,49.464561462402344
2020-12-23,49.11832046508789
2020-12-24,49.239097595214844
2020-12-28,49.214935302734375
2020-12-29,49.45649719238281
2020-12-30,49.85911560058594
2020-12-31,50.34608840942383
2021-01-04,49.81852722167969
2021-01-05,49.95651626586914
2021-01-06,50.07826232910156
2021-01-07,50.61393737792969
2021-01-08,50.71945571899414
2021-01-11,52.73232650756836
2021-01-12,53.10567855834961
2021-01-13,52.537532806396484
2021-01-14,53.58454513549805
2021-01-15,54.00660705566406
2021-01-19,54.16892623901367
2021-01-20,53.771217346191406
2021-01-21,52.091129302978516
2021-01-22,52.3995475769043
2021-01-25,52.61869812011719
2021-01-26,52.30215835571289
2021-01-27,50.33798599243164
2021-01-28,50.557125091552734
2021-01-29,49.85911560058594
2021-02-01,50.49219512939453
2021-02-02,51.084693908691406
2021-02-03,50.34608840942383
2021-02-04,49.964630126953125
2021-02-05,49.4451789855957
2021-02-08,48.88513946533203
2021-02-09,48.503665924072266
2021-02-10,48.69847106933594
2021-02-11,48.69035339355469
2021-02-12,48.69035339355469
2021-02-16,48.21147537231445
2021-02-17,49.177337646484375
2021-02-18,49.526344299316406
2021-02-19,49.18545150756836
2021-02-22,49.501991271972656
2021-02-23,49.2828483581543
2021-02-24,50.80060958862305
2021-02-25,50.40290832519531
2021-02-26,49.77793884277344
2021-03-01,50.02144241333008
2021-03-02,49.72924041748047
2021-03-03,49.30720138549805
2021-03-04,48.16278076171875
2021-03-05,49.04746627807617
2021-03-08,49.06370162963867
2021-03-09,49.16109085083008
2021-03-10,49.45329666137695
2021-03-11,48.98253631591797
2021-03-12,49.217918395996094
2021-03-15,49.82665252685547
2021-03-16,50.24058532714844
2021-03-17,50.46784973144531
2021-03-18,50.58959197998047
2021-03-19,50.889896392822266
2021-03-22,51.44181442260742
2021-03-23,50.8249626159668
2021-03-24,50.565242767333984
2021-03-25,50.96293640136719
2021-03-26,51.896331787109375
2021-03-29,52.00185012817383
2021-03-30,51.38499450683594
2021-03-31,51.638572692871094
2021-04-01,51.47498321533203
2021-04-05,51.663116455078125
2021-04-06,50.697906494140625
2021-04-07,50.763336181640625
2021-04-08,50.640647888183594
2021-04-09,51.21322250366211
2021-04-12,51.278663635253906
2021-04-13,52.00666046142578
2021-04-14,52.19479751586914
2021-04-15,52.71012496948242
2021-04-16,53.5444450378418
2021-04-19,53.658958435058594
2021-04-20,54.05158996582031
2021-04-21,54.24789047241211
2021-04-22,54.24789047241211
2021-04-23,53.994327545166016
2021-04-26,53.896175384521484
2021-04-27,53.953426361083984
2021-04-28,54.01068878173828
2021-04-29,51.442256927490234
2021-04-30,51.05781936645508
2021-05-03,51.92486572265625
2021-05-04,52.30931854248047
2021-05-05,52.906436920166016
2021-05-06,52.72647476196289
2021-05-07,52.71012496948242
2021-05-10,52.92277908325195
2021-05-11,52.56288146972656
2021-05-12,52.783729553222656
2021-05-13,53.200897216796875
2021-05-14,53.07002639770508
2021-05-17,53.5444450378418
2021-05-18,53.658958435058594
2021-05-19,53.618064880371094
2021-05-20,54.80412673950195
2021-05-21,54.845027923583984
2021-05-24,55.041324615478516
2021-05-25,54.607810974121094
2021-05-26,54.09248733520508
2021-05-27,53.74894332885742
2021-05-28,53.75712203979492
2021-06-01,53.24997329711914
2021-06-02,52.914608001708984
2021-06-03,53.00458908081055
2021-06-04,53.11909866333008
2021-06-07,52.980045318603516
2021-06-08,52.10481643676758
2021-06-09,53.495361328125
2021-06-10,55.12312698364258
2021-06-11,55.08222961425781
2021-06-14,55.041324615478516
