Date,BDX
2015-07-01,93.08662414550781
2015-07-02,93.06063079833984
2015-07-06,92.71615600585938
2015-07-07,93.0996322631836
2015-07-08,91.73472595214844
2015-07-09,92.18318939208984
2015-07-10,93.76911163330078
2015-07-13,94.86103820800781
2015-07-14,95.6929702758789
2015-07-15,95.38098907470703
2015-07-16,96.19341278076172
2015-07-17,96.22592163085938
2015-07-20,96.29740905761719
2015-07-21,95.87493133544922
2015-07-22,96.19991302490234
2015-07-23,96.30390930175781
2015-07-24,95.73843383789062
2015-07-27,95.1080093383789
2015-07-28,97.41534423828125
2015-07-29,98.78675842285156
2015-07-30,98.79325103759766
2015-07-31,98.89073181152344
2015-08-03,99.07270812988281
2015-08-04,99.0207290649414
2015-08-05,100.00218963623047
2015-08-06,97.61685943603516
2015-08-07,96.79139709472656
2015-08-10,97.68830871582031
2015-08-11,96.58340454101562
2015-08-12,96.14791107177734
2015-08-13,95.93343353271484
2015-08-14,96.368896484375
2015-08-17,96.58340454101562
2015-08-18,95.59546661376953
2015-08-19,95.22498321533203
2015-08-20,93.32060241699219
2015-08-21,92.2416763305664
2015-08-24,89.8238525390625
2015-08-25,89.44686889648438
2015-08-26,90.95479583740234
2015-08-27,92.91114807128906
2015-08-28,92.83316802978516
2015-08-31,91.65675354003906
2015-09-01,87.6725082397461
2015-09-02,88.8619155883789
2015-09-03,88.73841857910156
2015-09-04,87.6873779296875
2015-09-08,90.10285186767578
2015-09-09,88.71886444091797
2015-09-10,88.26187896728516
2015-09-11,88.77104187011719
2015-09-14,88.95382690429688
2015-09-15,89.5544662475586
2015-09-16,90.65774536132812
2015-09-17,91.26487731933594
2015-09-18,90.30518341064453
2015-09-21,90.81441497802734
2015-09-22,90.25951385498047
2015-09-23,90.92538452148438
2015-09-24,90.63813781738281
2015-09-25,88.88204956054688
2015-09-28,85.12834167480469
2015-09-29,85.44820404052734
2015-09-30,86.60369110107422
2015-10-01,86.296875
2015-10-02,88.37284851074219
2015-10-05,89.43042755126953
2015-10-06,87.8636703491211
2015-10-07,89.59363555908203
2015-10-08,89.51531219482422
2015-10-09,89.93311309814453
2015-10-12,90.39006805419922
2015-10-13,89.378173828125
2015-10-14,88.62744140625
2015-10-15,89.48265075683594
2015-10-16,91.108154296875
2015-10-19,91.36276245117188
2015-10-20,91.23873138427734
2015-10-21,91.23873138427734
2015-10-22,90.38353729248047
2015-10-23,91.5390625
2015-10-26,91.33014678955078
2015-10-27,91.88504028320312
2015-10-28,92.6814956665039
2015-10-29,93.50404357910156
2015-10-30,93.04053497314453
2015-11-02,94.53551483154297
2015-11-03,95.72366333007812
2015-11-04,98.5830307006836
2015-11-05,99.38599395751953
2015-11-06,99.55574035644531
2015-11-09,99.49700164794922
2015-11-10,99.30113220214844
2015-11-11,99.20319366455078
2015-11-12,96.89871215820312
2015-11-13,97.06196594238281
2015-11-16,98.4394302368164
2015-11-17,98.5503921508789
2015-11-18,98.92903137207031
2015-11-19,97.89754486083984
2015-11-20,98.7201156616211
2015-11-23,98.5242919921875
2015-11-24,98.28272247314453
2015-11-25,98.00199890136719
2015-11-27,98.76580047607422
2015-11-30,98.08688354492188
2015-12-01,99.66674041748047
2015-12-02,99.085693359375
2015-12-03,97.87797546386719
2015-12-04,101.06376647949219
2015-12-07,100.2868881225586
2015-12-08,101.4277114868164
2015-12-09,100.22789001464844
2015-12-10,101.19824981689453
2015-12-11,99.4476547241211
2015-12-14,100.43769073486328
2015-12-15,100.50325012207031
2015-12-16,102.20792388916016
2015-12-17,102.22101593017578
2015-12-18,100.39179992675781
2015-12-21,100.69995880126953
2015-12-22,101.21134185791016
2015-12-23,102.19480895996094
2015-12-24,102.22101593017578
2015-12-28,101.86701202392578
2015-12-29,102.62752532958984
2015-12-30,101.90632629394531
2015-12-31,101.02778625488281
2016-01-04,97.00215148925781
2016-01-05,97.3102798461914
2016-01-06,96.33993530273438
2016-01-07,94.75984191894531
2016-01-08,93.33708190917969
2016-01-11,92.54377746582031
2016-01-12,93.39610290527344
2016-01-13,92.69454956054688
2016-01-14,95.33679962158203
2016-01-15,93.38296508789062
2016-01-19,93.42889404296875
2016-01-20,92.35363006591797
2016-01-21,92.87158966064453
2016-01-22,94.91063690185547
2016-01-25,95.0024185180664
2016-01-26,95.4023666381836
2016-01-27,95.74987030029297
2016-01-28,93.28462982177734
2016-01-29,95.31055450439453
2016-02-01,95.73676300048828
2016-02-02,95.10076141357422
2016-02-03,92.49787902832031
2016-02-04,90.41949462890625
2016-02-05,88.6755142211914
2016-02-08,87.12162017822266
2016-02-09,88.078857421875
2016-02-10,89.25898742675781
2016-02-11,88.72795104980469
2016-02-12,91.66520690917969
2016-02-16,93.17973327636719
2016-02-17,94.48445892333984
2016-02-18,93.87472534179688
2016-02-19,95.0024185180664
2016-02-22,95.51384735107422
2016-02-23,96.0252456665039
2016-02-24,96.68742370605469
2016-02-25,97.47420501708984
2016-02-26,98.11018371582031
2016-02-29,96.6742935180664
2016-03-01,98.42486572265625
2016-03-02,98.8182601928711
2016-03-03,98.01837158203125
2016-03-04,97.78890991210938
2016-03-07,97.48077392578125
2016-03-08,96.93415069580078
2016-03-09,96.8814697265625
2016-03-10,97.8034439086914
2016-03-11,98.63983154296875
2016-03-14,99.28523254394531
2016-03-15,98.31712341308594
2016-03-16,98.63983154296875
2016-03-17,97.27661895751953
2016-03-18,98.9427719116211
2016-03-21,98.23809814453125
2016-03-22,98.48835754394531
2016-03-23,98.28418731689453
2016-03-24,98.21175384521484
2016-03-28,98.14588928222656
2016-03-29,99.78573608398438
2016-03-30,100.45745849609375
2016-03-31,99.98330688476562
2016-04-01,101.08312225341797
2016-04-04,102.02483367919922
2016-04-05,100.6681900024414
2016-04-06,102.35411834716797
2016-04-07,102.0972900390625
2016-04-08,101.84043884277344
2016-04-11,101.35968780517578
2016-04-12,103.83589172363281
2016-04-13,104.6986312866211
2016-04-14,104.1783447265625
2016-04-15,104.81058502197266
2016-04-18,105.02790832519531
2016-04-19,104.04664611816406
2016-04-20,104.52742004394531
2016-04-21,104.53400421142578
2016-04-22,105.29132080078125
2016-04-25,105.54158782958984
2016-04-26,105.07400512695312
2016-04-27,106.32527923583984
2016-04-28,106.64137268066406
2016-04-29,106.20014190673828
2016-05-02,105.96305847167969
2016-05-03,105.65353393554688
2016-05-04,106.4240493774414
2016-05-05,108.80148315429688
2016-05-06,108.55780029296875
2016-05-09,109.30856323242188
2016-05-10,110.40179443359375
2016-05-11,110.01322174072266
2016-05-12,110.0790786743164
2016-05-13,109.51273345947266
2016-05-16,111.01426696777344
2016-05-17,108.94638061523438
2016-05-18,108.95954132080078
2016-05-19,107.96510314941406
2016-05-20,108.66317749023438
2016-05-23,108.10337829589844
2016-05-24,109.36784362792969
2016-05-25,109.98027801513672
2016-05-26,110.10543060302734
2016-05-27,109.9737319946289
2016-05-31,109.61810302734375
2016-06-01,110.00665283203125
2016-06-02,111.13282012939453
2016-06-03,111.44889068603516
2016-06-06,111.94282531738281
2016-06-07,111.48003387451172
2016-06-08,112.4849624633789
2016-06-09,112.54446411132812
2016-06-10,111.92296600341797
2016-06-13,111.30152130126953
2016-06-14,111.7378921508789
2016-06-15,110.25032806396484
2016-06-16,110.60737609863281
2016-06-17,109.60903930664062
2016-06-20,111.0899658203125
2016-06-21,112.40563201904297
2016-06-22,112.3725814819336
2016-06-23,113.84025573730469
2016-06-24,110.21726989746094
2016-06-27,107.7710952758789
2016-06-28,108.47853088378906
2016-06-29,111.1825180053711
2016-06-30,112.12132263183594
2016-07-01,112.1543960571289
2016-07-05,113.1923828125
2016-07-06,113.76095581054688
2016-07-07,114.48815155029297
2016-07-08,116.12117004394531
2016-07-11,116.59056091308594
2016-07-12,116.16085815429688
2016-07-13,116.31952667236328
2016-07-14,116.7096176147461
2016-07-15,115.75094604492188
2016-07-18,115.30138397216797
2016-07-19,115.38072967529297
2016-07-20,116.2137222290039
2016-07-21,115.60548400878906
2016-07-22,114.81873321533203
2016-07-25,114.23039245605469
2016-07-26,115.71788787841797
2016-07-27,115.3873291015625
2016-07-28,116.33274841308594
2016-07-29,116.35918426513672
2016-08-01,116.87490844726562
2016-08-02,116.64348602294922
2016-08-03,116.2137222290039
2016-08-04,113.4039306640625
2016-08-05,114.85838317871094
2016-08-08,114.71956634521484
2016-08-09,115.13612365722656
2016-08-10,115.67822265625
2016-08-11,116.82860565185547
2016-08-12,115.02374267578125
2016-08-15,115.17579650878906
2016-08-16,114.23039245605469
2016-08-17,114.44851684570312
2016-08-18,114.83857727050781
2016-08-19,114.93775939941406
2016-08-22,115.341064453125
2016-08-23,115.6385726928711
2016-08-24,114.54108428955078
2016-08-25,115.12947845458984
2016-08-26,116.00877380371094
2016-08-29,117.1855697631836
2016-08-30,117.50296783447266
2016-08-31,117.15918731689453
2016-09-01,117.03353118896484
2016-09-02,117.23194122314453
2016-09-06,117.60211181640625
2016-09-07,117.96049499511719
2016-09-08,117.22389221191406
2016-09-09,113.47454833984375
2016-09-12,114.99419403076172
2016-09-13,113.5409164428711
2016-09-14,114.66902923583984
2016-09-15,116.80581665039062
2016-09-16,116.26166534423828
2016-09-19,116.56690979003906
2016-09-20,116.71952819824219
2016-09-21,119.03549194335938
2016-09-22,120.47550201416016
2016-09-23,119.11505889892578
2016-09-26,117.46272277832031
2016-09-27,118.76343536376953
2016-09-28,118.89613342285156
2016-09-29,117.08453369140625
2016-09-30,119.26773071289062
2016-10-03,118.39179229736328
2016-10-04,116.84559631347656
2016-10-05,117.22389221191406
2016-10-06,117.52916717529297
2016-10-07,117.72157287597656
2016-10-10,118.90938568115234
2016-10-11,115.44544219970703
2016-10-12,115.1136474609375
2016-10-13,114.70885467529297
2016-10-14,114.09172058105469
2016-10-17,113.83289337158203
2016-10-18,114.66239929199219
2016-10-19,114.28412628173828
2016-10-20,114.82167053222656
2016-10-21,114.35051727294922
2016-10-24,114.24430084228516
2016-10-25,113.4612808227539
2016-10-26,111.18517303466797
2016-10-27,110.98607635498047
2016-10-28,111.3444595336914
2016-10-31,111.42407989501953
2016-11-01,110.40213775634766
2016-11-02,110.73391723632812
2016-11-03,114.92117309570312
2016-11-04,116.12228393554688
2016-11-07,118.04676055908203
2016-11-08,118.59086608886719
2016-11-09,116.00289154052734
2016-11-10,116.53372192382812
2016-11-11,113.04987335205078
2016-11-14,108.0330810546875
2016-11-15,110.67418670654297
2016-11-16,112.31991577148438
2016-11-17,115.08045959472656
2016-11-18,114.04524230957031
2016-11-21,114.18462371826172
2016-11-22,111.26480102539062
2016-11-23,111.80233001708984
2016-11-25,113.26884460449219
2016-11-28,113.01668548583984
2016-11-29,114.62261199951172
2016-11-30,112.21373748779297
2016-12-01,109.24083709716797
2016-12-02,109.8447036743164
2016-12-05,109.10149383544922
2016-12-06,109.32710266113281
2016-12-07,109.30712890625
2016-12-08,109.07378387451172
2016-12-09,110.98680114746094
2016-12-12,112.91311645507812
2016-12-13,112.05994415283203
2016-12-14,111.81333923339844
2016-12-15,112.77314758300781
2016-12-16,111.81333923339844
2016-12-19,111.1401138305664
2016-12-20,110.74684143066406
2016-12-21,110.62686157226562
2016-12-22,110.58687591552734
2016-12-23,110.96680450439453
2016-12-27,111.35342407226562
2016-12-28,110.56023406982422
2016-12-29,110.74684143066406
2016-12-30,110.34693908691406
2017-01-03,110.0802993774414
2017-01-04,109.94032287597656
2017-01-05,109.84700775146484
2017-01-06,111.90663146972656
2017-01-09,112.55986785888672
2017-01-10,113.93962860107422
2017-01-11,115.78596496582031
2017-01-12,115.6393051147461
2017-01-13,115.54601287841797
2017-01-17,115.5926513671875
2017-01-18,115.9659194946289
2017-01-19,115.6593017578125
2017-01-20,114.8394546508789
2017-01-23,113.89961242675781
2017-01-24,113.55301666259766
2017-01-25,114.35952758789062
2017-01-26,114.03959655761719
2017-01-27,116.83245849609375
2017-01-30,116.52579498291016
2017-01-31,118.17220306396484
2017-02-01,119.29196166992188
2017-02-02,118.6254653930664
2017-02-03,119.55860137939453
2017-02-06,118.8853988647461
2017-02-07,119.1853256225586
2017-02-08,118.6854248046875
2017-02-09,118.51879119873047
2017-02-10,118.66544342041016
2017-02-13,119.01205444335938
2017-02-14,119.15868377685547
2017-02-15,120.03852081298828
2017-02-16,120.39180755615234
2017-02-17,120.57844543457031
2017-02-21,121.32496643066406
2017-02-22,121.2783203125
2017-02-23,121.51160430908203
2017-02-24,122.25814819335938
2017-02-27,121.85821533203125
2017-02-28,122.011474609375
2017-03-01,123.53787994384766
2017-03-02,123.13127136230469
2017-03-03,123.10460662841797
2017-03-06,122.97136688232422
2017-03-07,122.6047134399414
2017-03-08,123.17359161376953
2017-03-09,123.84950256347656
2017-03-10,124.01004791259766
2017-03-13,123.73567962646484
2017-03-14,122.4508285522461
2017-03-15,123.49475860595703
2017-03-16,121.37339782714844
2017-03-17,122.99288940429688
2017-03-20,122.21661376953125
2017-03-21,121.33995056152344
2017-03-22,122.2232894897461
2017-03-23,122.93933868408203
2017-03-24,123.04643249511719
2017-03-27,122.9728012084961
2017-03-28,123.07988739013672
2017-03-29,123.04643249511719
2017-03-30,122.93933868408203
2017-03-31,122.75869750976562
2017-04-03,123.32081604003906
2017-04-04,122.51106262207031
2017-04-05,122.671630859375
2017-04-06,122.73184967041016
2017-04-07,123.2070541381836
2017-04-10,123.16015625
2017-04-11,122.98616790771484
2017-04-12,122.61144256591797
2017-04-13,122.18985748291016
2017-04-17,123.10665130615234
2017-04-18,122.71847534179688
2017-04-19,123.2404556274414
2017-04-20,124.50526428222656
2017-04-21,123.99665832519531
2017-04-24,118.49581146240234
2017-04-25,119.83417510986328
2017-04-26,120.32947540283203
2017-04-27,122.1630859375
2017-04-28,125.12095642089844
2017-05-01,124.72610473632812
2017-05-02,123.989990234375
2017-05-03,122.9728012084961
2017-05-04,123.70891571044922
2017-05-05,124.07026672363281
2017-05-08,122.20992279052734
2017-05-09,120.89825439453125
2017-05-10,120.29595947265625
2017-05-11,123.70891571044922
2017-05-12,123.54833221435547
2017-05-15,123.88963317871094
2017-05-16,122.29686737060547
2017-05-17,121.4469985961914
2017-05-18,122.2032470703125
2017-05-19,123.22044372558594
2017-05-22,123.6487045288086
2017-05-23,124.88671875
2017-05-24,125.14100646972656
2017-05-25,124.98712921142578
2017-05-26,124.7930679321289
2017-05-30,125.85706329345703
2017-05-31,126.6333236694336
2017-06-01,129.04248046875
2017-06-02,129.19644165039062
2017-06-05,129.20306396484375
2017-06-06,128.4201202392578
2017-06-07,129.37396240234375
2017-06-08,128.8634490966797
2017-06-09,128.9776611328125
2017-06-12,128.30592346191406
2017-06-13,129.21949768066406
2017-06-14,129.32699584960938
2017-06-15,128.8769073486328
2017-06-16,128.50074768066406
2017-06-19,129.97190856933594
2017-06-20,130.6302490234375
2017-06-21,129.9785919189453
2017-06-22,131.03321838378906
2017-06-23,131.09373474121094
2017-06-26,130.80484008789062
2017-06-27,130.9862518310547
2017-06-28,130.93247985839844
2017-06-29,129.80389404296875
2017-06-30,131.06680297851562
2017-07-03,130.7444305419922
2017-07-05,132.3230743408203
2017-07-06,131.22132873535156
2017-07-07,132.8671417236328
2017-07-10,132.67236328125
2017-07-11,131.91998291015625
2017-07-12,133.10899353027344
2017-07-13,132.9343719482422
2017-07-14,134.76824951171875
2017-07-17,134.3450469970703
2017-07-18,135.0302276611328
2017-07-19,135.70872497558594
2017-07-20,136.58863830566406
2017-07-21,137.9120635986328
2017-07-24,138.1337432861328
2017-07-25,137.2201385498047
2017-07-26,136.1789093017578
2017-07-27,135.47360229492188
2017-07-28,135.68179321289062
2017-07-31,135.29220581054688
2017-08-01,135.1578826904297
2017-08-02,134.97650146484375
2017-08-03,133.6128387451172
2017-08-04,132.37002563476562
2017-08-07,132.9007568359375
2017-08-08,132.0879364013672
2017-08-09,132.9007568359375
2017-08-10,133.156005859375
2017-08-11,134.5935821533203
2017-08-14,135.54075622558594
2017-08-15,135.345947265625
2017-08-16,135.2854766845703
2017-08-17,133.88819885253906
2017-08-18,132.79998779296875
2017-08-21,133.79417419433594
2017-08-22,134.5935821533203
2017-08-23,132.7260284423828
2017-08-24,132.91415405273438
2017-08-25,133.39114379882812
2017-08-28,133.71365356445312
2017-08-29,133.6128387451172
2017-08-30,132.94107055664062
2017-08-31,133.9755096435547
2017-09-01,133.78074645996094
2017-09-05,134.39874267578125
2017-09-06,133.83447265625
2017-09-07,134.55592346191406
2017-09-08,137.3404998779297
2017-09-11,137.45510864257812
2017-09-12,136.32916259765625
2017-09-13,132.5669403076172
2017-09-14,133.22772216796875
2017-09-15,131.7039031982422
2017-09-18,131.88595581054688
2017-09-19,130.12625122070312
2017-09-20,130.80047607421875
2017-09-21,129.1553192138672
2017-09-22,130.16665649414062
2017-09-25,130.2611083984375
2017-09-26,131.0161895751953
2017-09-27,130.8341827392578
2017-09-28,130.53073120117188
2017-09-29,132.11520385742188
2017-10-02,132.3444366455078
2017-10-03,130.618408203125
2017-10-04,131.47470092773438
2017-10-05,132.99169921875
2017-10-06,133.5513153076172
2017-10-09,132.91754150390625
2017-10-10,132.3444366455078
2017-10-11,133.1669921875
2017-10-12,134.05699157714844
2017-10-13,135.80996704101562
2017-10-16,135.3987274169922
2017-10-17,136.91571044921875
2017-10-18,140.0508575439453
2017-10-19,141.15663146972656
2017-10-20,142.822021484375
2017-10-23,142.28256225585938
2017-10-24,142.24212646484375
2017-10-25,141.85108947753906
2017-10-26,141.480224609375
2017-10-27,141.6555633544922
2017-10-30,140.6779327392578
2017-10-31,140.69139099121094
2017-11-01,140.28012084960938
2017-11-02,151.0408172607422
2017-11-03,151.3037567138672
2017-11-06,149.81375122070312
2017-11-07,149.18670654296875
2017-11-08,149.2945556640625
2017-11-09,151.35098266601562
2017-11-10,147.811279296875
2017-11-13,148.33041381835938
2017-11-14,148.6405792236328
2017-11-15,147.72360229492188
2017-11-16,149.35525512695312
2017-11-17,148.5394287109375
2017-11-20,149.34176635742188
2017-11-21,152.9354248046875
2017-11-22,151.18246459960938
2017-11-24,152.56459045410156
2017-11-27,151.9712677001953
2017-11-28,153.15118408203125
2017-11-29,152.96913146972656
2017-11-30,153.86585998535156
2017-12-01,152.59832763671875
2017-12-04,147.60223388671875
2017-12-05,147.70338439941406
2017-12-06,147.60223388671875
2017-12-07,147.3586883544922
2017-12-08,148.62387084960938
2017-12-11,147.6969451904297
2017-12-12,148.15701293945312
2017-12-13,148.12313842773438
2017-12-14,148.0081787109375
2017-12-15,149.82806396484375
2017-12-18,150.01077270507812
2017-12-19,149.7401123046875
2017-12-20,148.15701293945312
2017-12-21,147.33840942382812
2017-12-22,146.96630859375
2017-12-26,146.82421875
2017-12-27,147.02723693847656
2017-12-28,144.99757385253906
2017-12-29,144.82162475585938
2018-01-02,147.37901306152344
2018-01-03,148.8335723876953
2018-01-04,149.51014709472656
2018-01-05,150.24758911132812
2018-01-08,149.7875213623047
2018-01-09,153.1837615966797
2018-01-10,151.92535400390625
2018-01-11,152.77783203125
2018-01-12,154.05648803710938
2018-01-16,154.61805725097656
2018-01-17,156.5326690673828
2018-01-18,157.0400848388672
2018-01-19,158.6570281982422
2018-01-22,160.14544677734375
2018-01-23,158.79232788085938
2018-01-24,161.451171875
2018-01-25,163.961181640625
2018-01-26,166.61993408203125
2018-01-29,165.7066650390625
2018-01-30,164.7392120361328
2018-01-31,164.36033630371094
2018-02-01,163.39962768554688
2018-02-02,160.41604614257812
2018-02-05,152.101318359375
2018-02-06,153.92800903320312
2018-02-07,150.1393280029297
2018-02-08,143.04908752441406
2018-02-09,146.90542602539062
2018-02-12,148.08937072753906
2018-02-13,145.7282257080078
2018-02-14,148.80648803710938
2018-02-15,150.53848266601562
2018-02-16,150.781982421875
2018-02-20,148.7185516357422
2018-02-21,147.9608154296875
2018-02-22,147.70372009277344
2018-02-23,149.0703582763672
2018-02-26,152.24337768554688
2018-02-27,152.25692749023438
2018-02-28,150.20697021484375
2018-03-01,147.5684356689453
2018-03-02,147.25047302246094
2018-03-05,146.9933624267578
2018-03-06,146.78363037109375
2018-03-07,148.23143005371094
2018-03-08,151.68685913085938
2018-03-09,153.5062713623047
2018-03-12,153.0853729248047
2018-03-13,151.96522521972656
2018-03-14,151.7412109375
2018-03-15,152.1688690185547
2018-03-16,151.57150268554688
2018-03-19,149.0325164794922
2018-03-20,149.28367614746094
2018-03-21,148.33322143554688
2018-03-22,144.76922607421875
2018-03-23,142.97021484375
