Date,ES
2015-11-27,50.529998779296875
2015-11-30,50.95000076293945
2015-12-01,50.77000045776367
2015-12-02,49.72999954223633
2015-12-03,49.31999969482422
2015-12-04,50.630001068115234
2015-12-07,51.18000030517578
2015-12-08,51.11000061035156
2015-12-09,50.84000015258789
2015-12-10,48.86000061035156
2015-12-11,48.90999984741211
2015-12-14,49.189998626708984
2015-12-15,49.720001220703125
2015-12-16,51.150001525878906
2015-12-17,51.720001220703125
2015-12-18,50.45000076293945
2015-12-21,50.06999969482422
2015-12-22,50.689998626708984
2015-12-23,51.63999938964844
2015-12-24,51.7400016784668
2015-12-28,51.84000015258789
2015-12-29,51.900001525878906
2015-12-30,51.849998474121094
2015-12-31,51.06999969482422
2016-01-04,50.880001068115234
2016-01-05,51.349998474121094
2016-01-06,51.459999084472656
2016-01-07,51.13999938964844
2016-01-08,50.81999969482422
2016-01-11,51.029998779296875
2016-01-12,51.119998931884766
2016-01-13,51.29999923706055
2016-01-14,51.86000061035156
2016-01-15,51.38999938964844
2016-01-19,52.59000015258789
2016-01-20,51.150001525878906
2016-01-21,50.58000183105469
2016-01-22,51.58000183105469
2016-01-25,51.63999938964844
2016-01-26,52.150001525878906
2016-01-27,52.31999969482422
2016-01-28,53.09000015258789
2016-01-29,53.79999923706055
2016-02-01,54.56999969482422
2016-02-02,55.08000183105469
2016-02-03,55.720001220703125
2016-02-04,54.93000030517578
2016-02-05,54.65999984741211
2016-02-08,54.09000015258789
2016-02-09,54.689998626708984
2016-02-10,54.939998626708984
2016-02-11,53.900001525878906
2016-02-12,53.5099983215332
2016-02-16,53.86000061035156
2016-02-17,53.540000915527344
2016-02-18,54.459999084472656
2016-02-19,54.66999816894531
2016-02-22,55.34000015258789
2016-02-23,55.84000015258789
2016-02-24,56.22999954223633
2016-02-25,56.65999984741211
2016-02-26,54.77000045776367
2016-02-29,54.29999923706055
2016-03-01,54.22999954223633
2016-03-02,54.34000015258789
2016-03-03,54.630001068115234
2016-03-04,55.540000915527344
2016-03-07,56.11000061035156
2016-03-08,56.689998626708984
2016-03-09,56.869998931884766
2016-03-10,56.5
2016-03-11,56.54999923706055
2016-03-14,56.7400016784668
2016-03-15,56.75
2016-03-16,57.38999938964844
2016-03-17,57.84000015258789
2016-03-18,57.189998626708984
2016-03-21,57.349998474121094
2016-03-22,57.47999954223633
2016-03-23,57.93000030517578
2016-03-24,57.83000183105469
2016-03-28,57.77000045776367
2016-03-29,58.529998779296875
2016-03-30,58.38999938964844
2016-03-31,58.34000015258789
2016-04-01,58.79999923706055
2016-04-04,58.59000015258789
2016-04-05,57.08000183105469
2016-04-06,56.88999938964844
2016-04-07,56.79999923706055
2016-04-08,57.04999923706055
2016-04-11,56.630001068115234
2016-04-12,56.66999816894531
2016-04-13,56.06999969482422
2016-04-14,56.099998474121094
2016-04-15,56.720001220703125
2016-04-18,57.119998931884766
2016-04-19,57.040000915527344
2016-04-20,55.63999938964844
2016-04-21,55.02000045776367
2016-04-22,55.400001525878906
2016-04-25,55.5
2016-04-26,55.36000061035156
2016-04-27,56.04999923706055
2016-04-28,56.060001373291016
2016-04-29,56.439998626708984
2016-05-02,57.06999969482422
2016-05-03,56.970001220703125
2016-05-04,57.5099983215332
2016-05-05,57.400001525878906
2016-05-06,57.15999984741211
2016-05-09,57.58000183105469
2016-05-10,57.540000915527344
2016-05-11,57.36000061035156
2016-05-12,57.630001068115234
2016-05-13,57.38999938964844
2016-05-16,57.380001068115234
2016-05-17,55.81999969482422
2016-05-18,54.790000915527344
2016-05-19,55.290000915527344
2016-05-20,54.90999984741211
2016-05-23,54.15999984741211
2016-05-24,54.66999816894531
2016-05-25,54.29999923706055
2016-05-26,54.79999923706055
2016-05-27,55.0099983215332
2016-05-31,55.2400016784668
2016-06-01,55.52000045776367
2016-06-02,55.349998474121094
2016-06-03,56.15999984741211
2016-06-06,55.81999969482422
2016-06-07,55.70000076293945
2016-06-08,56.33000183105469
2016-06-09,56.880001068115234
2016-06-10,56.68000030517578
2016-06-13,56.91999816894531
2016-06-14,57.290000915527344
2016-06-15,56.52000045776367
2016-06-16,56.779998779296875
2016-06-17,56.88999938964844
2016-06-20,56.81999969482422
2016-06-21,57.029998779296875
2016-06-22,56.689998626708984
2016-06-23,56.41999816894531
2016-06-24,57.220001220703125
2016-06-27,58.59000015258789
2016-06-28,58.33000183105469
2016-06-29,58.58000183105469
2016-06-30,59.900001525878906
2016-07-01,59.709999084472656
2016-07-05,60.25
2016-07-06,60.2400016784668
2016-07-07,59.349998474121094
2016-07-08,59.56999969482422
2016-07-11,59.33000183105469
2016-07-12,57.880001068115234
2016-07-13,58.310001373291016
2016-07-14,57.75
2016-07-15,57.869998931884766
2016-07-18,58.130001068115234
2016-07-19,58.09000015258789
2016-07-20,57.900001525878906
2016-07-21,58.0099983215332
2016-07-22,58.880001068115234
2016-07-25,58.869998931884766
2016-07-26,58.310001373291016
2016-07-27,57.709999084472656
2016-07-28,57.970001220703125
2016-07-29,58.4900016784668
2016-08-01,59.029998779296875
2016-08-02,58.4900016784668
2016-08-03,57.58000183105469
2016-08-04,57.619998931884766
2016-08-05,56.7400016784668
2016-08-08,56.77000045776367
2016-08-09,56.84000015258789
2016-08-10,56.939998626708984
2016-08-11,57.150001525878906
2016-08-12,57.25
2016-08-15,56.369998931884766
2016-08-16,55.470001220703125
2016-08-17,55.77000045776367
2016-08-18,56.529998779296875
2016-08-19,55.540000915527344
2016-08-22,55.630001068115234
2016-08-23,55.279998779296875
2016-08-24,55.34000015258789
2016-08-25,55.27000045776367
2016-08-26,54.119998931884766
2016-08-29,54.369998931884766
2016-08-30,53.7400016784668
2016-08-31,53.970001220703125
2016-09-01,53.59000015258789
2016-09-02,54.369998931884766
2016-09-06,54.959999084472656
2016-09-07,54.869998931884766
2016-09-08,55.0099983215332
2016-09-09,53.25
2016-09-12,54.310001373291016
2016-09-13,53.61000061035156
2016-09-14,53.70000076293945
2016-09-15,53.77000045776367
2016-09-16,54.18000030517578
2016-09-19,54.59000015258789
2016-09-20,54.43000030517578
2016-09-21,55.45000076293945
2016-09-22,55.81999969482422
2016-09-23,56.22999954223633
2016-09-26,56.34000015258789
2016-09-27,55.40999984741211
2016-09-28,55.2400016784668
2016-09-29,54.689998626708984
2016-09-30,54.18000030517578
2016-10-03,53.540000915527344
2016-10-04,52.61000061035156
2016-10-05,52.560001373291016
2016-10-06,52.720001220703125
2016-10-07,52.439998626708984
2016-10-10,52.7599983215332
2016-10-11,51.97999954223633
2016-10-12,52.58000183105469
2016-10-13,53.29999923706055
2016-10-14,53.18000030517578
2016-10-17,53.75
2016-10-18,54.130001068115234
2016-10-19,53.970001220703125
2016-10-20,54.119998931884766
2016-10-21,54.0
2016-10-24,54.130001068115234
2016-10-25,54.29999923706055
2016-10-26,54.310001373291016
2016-10-27,53.90999984741211
2016-10-28,54.20000076293945
2016-10-31,55.060001373291016
2016-11-01,54.08000183105469
2016-11-02,53.439998626708984
2016-11-03,53.380001068115234
2016-11-04,53.18000030517578
2016-11-07,54.290000915527344
2016-11-08,55.029998779296875
2016-11-09,53.22999954223633
2016-11-10,52.34000015258789
2016-11-11,51.95000076293945
2016-11-14,51.689998626708984
2016-11-15,52.43000030517578
2016-11-16,51.970001220703125
2016-11-17,52.20000076293945
2016-11-18,51.81999969482422
2016-11-21,52.20000076293945
2016-11-22,52.45000076293945
2016-11-23,51.7400016784668
2016-11-25,52.59000015258789
2016-11-28,53.84000015258789
2016-11-29,53.75
2016-11-30,51.619998931884766
2016-12-01,51.099998474121094
2016-12-02,51.68000030517578
2016-12-05,51.93000030517578
2016-12-06,52.0099983215332
2016-12-07,52.970001220703125
2016-12-08,53.29999923706055
2016-12-09,53.7599983215332
2016-12-12,54.290000915527344
2016-12-13,54.54999923706055
2016-12-14,53.06999969482422
2016-12-15,53.68000030517578
2016-12-16,54.56999969482422
2016-12-19,55.06999969482422
2016-12-20,55.2599983215332
2016-12-21,54.95000076293945
2016-12-22,55.439998626708984
2016-12-23,55.459999084472656
2016-12-27,55.380001068115234
2016-12-28,54.720001220703125
2016-12-29,55.56999969482422
2016-12-30,55.22999954223633
2017-01-03,55.08000183105469
2017-01-04,55.27000045776367
2017-01-05,55.279998779296875
2017-01-06,55.2599983215332
2017-01-09,54.56999969482422
2017-01-10,54.279998779296875
2017-01-11,55.060001373291016
2017-01-12,55.310001373291016
2017-01-13,55.150001525878906
2017-01-17,55.720001220703125
2017-01-18,55.52000045776367
2017-01-19,55.06999969482422
2017-01-20,55.0
2017-01-23,54.7400016784668
2017-01-24,54.54999923706055
2017-01-25,54.29999923706055
2017-01-26,54.529998779296875
2017-01-27,54.25
2017-01-30,54.43000030517578
2017-01-31,55.31999969482422
2017-02-01,54.70000076293945
2017-02-02,55.349998474121094
2017-02-03,55.720001220703125
2017-02-06,55.68000030517578
2017-02-07,55.779998779296875
2017-02-08,56.4900016784668
2017-02-09,56.04999923706055
2017-02-10,56.41999816894531
2017-02-13,56.4900016784668
2017-02-14,55.95000076293945
2017-02-15,55.7599983215332
2017-02-16,56.290000915527344
2017-02-17,56.150001525878906
2017-02-21,56.84000015258789
2017-02-22,57.599998474121094
2017-02-23,58.119998931884766
2017-02-24,59.029998779296875
2017-02-27,58.720001220703125
2017-02-28,58.65999984741211
2017-03-01,58.189998626708984
2017-03-02,58.59000015258789
2017-03-03,58.279998779296875
2017-03-06,58.349998474121094
2017-03-07,58.560001373291016
2017-03-08,57.52000045776367
2017-03-09,57.380001068115234
2017-03-10,57.709999084472656
2017-03-13,58.040000915527344
2017-03-14,58.33000183105469
2017-03-15,59.130001068115234
2017-03-16,58.540000915527344
2017-03-17,58.93000030517578
2017-03-20,58.47999954223633
2017-03-21,59.439998626708984
2017-03-22,59.709999084472656
2017-03-23,59.66999816894531
2017-03-24,60.0099983215332
2017-03-27,59.54999923706055
2017-03-28,59.4900016784668
2017-03-29,59.06999969482422
2017-03-30,58.619998931884766
2017-03-31,58.779998779296875
2017-04-03,58.88999938964844
2017-04-04,58.86000061035156
2017-04-05,59.40999984741211
2017-04-06,59.540000915527344
2017-04-07,59.400001525878906
2017-04-10,59.279998779296875
2017-04-11,59.209999084472656
2017-04-12,59.880001068115234
2017-04-13,59.619998931884766
2017-04-17,60.290000915527344
2017-04-18,60.13999938964844
2017-04-19,59.63999938964844
2017-04-20,59.439998626708984
2017-04-21,59.79999923706055
2017-04-24,60.029998779296875
2017-04-25,60.0
2017-04-26,59.7400016784668
2017-04-27,59.77000045776367
2017-04-28,59.400001525878906
2017-05-01,59.13999938964844
2017-05-02,59.220001220703125
2017-05-03,59.11000061035156
2017-05-04,59.4900016784668
2017-05-05,59.54999923706055
2017-05-08,59.7599983215332
2017-05-09,59.349998474121094
2017-05-10,59.22999954223633
2017-05-11,59.47999954223633
2017-05-12,59.880001068115234
2017-05-15,60.150001525878906
2017-05-16,59.630001068115234
2017-05-17,60.189998626708984
2017-05-18,60.2400016784668
2017-05-19,60.11000061035156
2017-05-22,60.7400016784668
2017-05-23,61.13999938964844
2017-05-24,61.40999984741211
2017-05-25,61.84000015258789
2017-05-26,61.400001525878906
2017-05-30,61.47999954223633
2017-05-31,62.06999969482422
2017-06-01,62.349998474121094
2017-06-02,62.369998931884766
2017-06-05,62.290000915527344
2017-06-06,62.15999984741211
2017-06-07,62.58000183105469
2017-06-08,62.11000061035156
2017-06-09,62.29999923706055
2017-06-12,62.25
2017-06-13,62.15999984741211
2017-06-14,62.45000076293945
2017-06-15,62.619998931884766
2017-06-16,63.2400016784668
2017-06-19,62.790000915527344
2017-06-20,62.849998474121094
2017-06-21,62.720001220703125
2017-06-22,62.20000076293945
2017-06-23,62.25
2017-06-26,62.65999984741211
2017-06-27,61.9900016784668
2017-06-28,61.22999954223633
2017-06-29,60.70000076293945
2017-06-30,60.709999084472656
2017-07-03,60.40999984741211
2017-07-05,60.06999969482422
2017-07-06,59.9900016784668
2017-07-07,60.06999969482422
2017-07-10,59.90999984741211
2017-07-11,59.81999969482422
2017-07-12,60.02000045776367
2017-07-13,59.900001525878906
2017-07-14,60.220001220703125
2017-07-17,60.31999969482422
2017-07-18,60.439998626708984
2017-07-19,60.66999816894531
2017-07-20,61.209999084472656
2017-07-21,61.540000915527344
2017-07-24,60.7400016784668
2017-07-25,60.47999954223633
2017-07-26,60.939998626708984
2017-07-27,60.709999084472656
2017-07-28,60.529998779296875
2017-07-31,60.790000915527344
2017-08-01,60.88999938964844
2017-08-02,61.060001373291016
2017-08-03,61.880001068115234
2017-08-04,61.58000183105469
2017-08-07,62.04999923706055
2017-08-08,62.310001373291016
2017-08-09,61.72999954223633
2017-08-10,62.220001220703125
2017-08-11,61.86000061035156
2017-08-14,62.16999816894531
2017-08-15,62.56999969482422
2017-08-16,62.79999923706055
2017-08-17,62.459999084472656
2017-08-18,63.060001373291016
2017-08-21,62.970001220703125
2017-08-22,62.90999984741211
2017-08-23,63.13999938964844
2017-08-24,62.970001220703125
2017-08-25,63.08000183105469
2017-08-28,63.27000045776367
2017-08-29,63.290000915527344
2017-08-30,63.2400016784668
2017-08-31,63.0
2017-09-01,62.56999969482422
2017-09-05,62.95000076293945
2017-09-06,62.61000061035156
2017-09-07,63.20000076293945
2017-09-08,63.4900016784668
2017-09-11,64.11000061035156
2017-09-12,62.63999938964844
2017-09-13,62.369998931884766
2017-09-14,63.04999923706055
2017-09-15,62.86000061035156
2017-09-18,61.689998626708984
2017-09-19,61.77000045776367
2017-09-20,61.47999954223633
2017-09-21,61.439998626708984
2017-09-22,60.709999084472656
2017-09-25,61.470001220703125
2017-09-26,61.34000015258789
2017-09-27,60.43000030517578
2017-09-28,60.56999969482422
2017-09-29,60.439998626708984
2017-10-02,60.380001068115234
2017-10-03,60.209999084472656
2017-10-04,60.790000915527344
2017-10-05,60.630001068115234
2017-10-06,60.380001068115234
2017-10-09,60.31999969482422
2017-10-10,60.65999984741211
2017-10-11,61.29999923706055
2017-10-12,61.66999816894531
2017-10-13,61.650001525878906
2017-10-16,61.20000076293945
2017-10-17,61.7400016784668
2017-10-18,61.439998626708984
2017-10-19,62.060001373291016
2017-10-20,62.130001068115234
2017-10-23,62.369998931884766
2017-10-24,62.41999816894531
2017-10-25,62.33000183105469
2017-10-26,62.2400016784668
2017-10-27,62.790000915527344
2017-10-30,62.4900016784668
2017-10-31,62.63999938964844
2017-11-01,62.68000030517578
2017-11-02,63.22999954223633
2017-11-03,63.540000915527344
2017-11-06,63.70000076293945
2017-11-07,64.5199966430664
2017-11-08,64.62999725341797
2017-11-09,64.68000030517578
2017-11-10,64.06999969482422
2017-11-13,64.76000213623047
2017-11-14,65.80999755859375
2017-11-15,65.0
2017-11-16,64.88999938964844
2017-11-17,64.20999908447266
2017-11-20,63.84000015258789
2017-11-21,63.93000030517578
2017-11-22,63.810001373291016
2017-11-24,64.33000183105469
2017-11-27,64.41999816894531
2017-11-28,64.55999755859375
2017-11-29,64.61000061035156
2017-11-30,64.8499984741211
2017-12-01,65.43000030517578
2017-12-04,65.4800033569336
2017-12-05,64.87999725341797
2017-12-06,65.11000061035156
2017-12-07,64.91000366210938
2017-12-08,65.22000122070312
2017-12-11,65.69999694824219
2017-12-12,64.20999908447266
2017-12-13,65.08000183105469
2017-12-14,64.77999877929688
2017-12-15,64.62000274658203
2017-12-18,63.90999984741211
2017-12-19,62.59000015258789
2017-12-20,62.220001220703125
2017-12-21,61.97999954223633
2017-12-22,62.369998931884766
2017-12-26,61.959999084472656
2017-12-27,62.529998779296875
2017-12-28,62.95000076293945
2017-12-29,63.18000030517578
2018-01-02,63.150001525878906
2018-01-03,62.59000015258789
2018-01-04,61.709999084472656
2018-01-05,61.81999969482422
2018-01-08,62.25
2018-01-09,61.779998779296875
2018-01-10,61.31999969482422
2018-01-11,61.52000045776367
2018-01-12,61.349998474121094
2018-01-16,60.95000076293945
2018-01-17,61.650001525878906
2018-01-18,60.810001373291016
2018-01-19,60.790000915527344
2018-01-22,60.7599983215332
2018-01-23,61.119998931884766
2018-01-24,61.130001068115234
2018-01-25,64.56999969482422
2018-01-26,64.06999969482422
2018-01-29,62.439998626708984
2018-01-30,62.560001373291016
2018-01-31,63.09000015258789
2018-02-01,60.15999984741211
2018-02-02,59.349998474121094
2018-02-05,58.33000183105469
2018-02-06,57.540000915527344
2018-02-07,56.88999938964844
2018-02-08,56.11000061035156
2018-02-09,57.02000045776367
2018-02-12,57.529998779296875
2018-02-13,57.619998931884766
2018-02-14,57.58000183105469
2018-02-15,58.56999969482422
2018-02-16,59.119998931884766
2018-02-20,58.16999816894531
2018-02-21,57.36000061035156
2018-02-22,57.47999954223633
2018-02-23,59.470001220703125
2018-02-26,58.81999969482422
2018-02-27,57.38999938964844
2018-02-28,57.0
2018-03-01,56.54999923706055
2018-03-02,57.099998474121094
2018-03-05,57.720001220703125
2018-03-06,56.68000030517578
2018-03-07,56.290000915527344
2018-03-08,56.869998931884766
2018-03-09,57.2400016784668
2018-03-12,57.060001373291016
2018-03-13,56.68000030517578
2018-03-14,57.189998626708984
2018-03-15,57.58000183105469
2018-03-16,58.2599983215332
2018-03-19,58.040000915527344
2018-03-20,57.66999816894531
2018-03-21,57.459999084472656
2018-03-22,57.5099983215332
2018-03-23,56.790000915527344
2018-03-26,57.529998779296875
2018-03-27,58.59000015258789
2018-03-28,58.470001220703125
2018-03-29,58.91999816894531
2018-04-02,58.66999816894531
2018-04-03,59.29999923706055
2018-04-04,59.529998779296875
2018-04-05,60.0099983215332
2018-04-06,59.650001525878906
2018-04-09,59.709999084472656
2018-04-10,59.310001373291016
2018-04-11,59.40999984741211
2018-04-12,58.63999938964844
2018-04-13,59.029998779296875
2018-04-16,59.68000030517578
2018-04-17,60.2400016784668
2018-04-18,59.900001525878906
2018-04-19,59.86000061035156
2018-04-20,59.220001220703125
2018-04-23,59.209999084472656
2018-04-24,59.439998626708984
2018-04-25,59.369998931884766
2018-04-26,60.02000045776367
2018-04-27,60.619998931884766
2018-04-30,60.25
2018-05-01,59.75
2018-05-02,59.689998626708984
2018-05-03,58.869998931884766
2018-05-04,59.040000915527344
2018-05-07,58.72999954223633
2018-05-08,57.31999969482422
2018-05-09,57.0
2018-05-10,57.95000076293945
2018-05-11,58.040000915527344
2018-05-14,57.529998779296875
2018-05-15,57.38999938964844
2018-05-16,57.439998626708984
2018-05-17,57.099998474121094
2018-05-18,57.31999969482422
2018-05-21,57.470001220703125
2018-05-22,57.779998779296875
2018-05-23,56.540000915527344
2018-05-24,56.630001068115234
2018-05-25,56.2599983215332
2018-05-29,56.810001373291016
2018-05-30,57.13999938964844
2018-05-31,57.08000183105469
2018-06-01,55.79999923706055
2018-06-04,55.5
2018-06-05,54.9900016784668
2018-06-06,53.63999938964844
2018-06-07,53.599998474121094
2018-06-08,53.560001373291016
2018-06-11,52.869998931884766
2018-06-12,53.68000030517578
2018-06-13,53.43000030517578
2018-06-14,53.9900016784668
2018-06-15,54.630001068115234
2018-06-18,55.09000015258789
2018-06-19,55.7599983215332
2018-06-20,55.810001373291016
2018-06-21,55.70000076293945
2018-06-22,56.029998779296875
2018-06-25,57.33000183105469
2018-06-26,57.54999923706055
2018-06-27,57.9900016784668
2018-06-28,58.279998779296875
2018-06-29,58.61000061035156
2018-07-02,59.02000045776367
2018-07-03,59.52000045776367
2018-07-05,59.720001220703125
2018-07-06,60.310001373291016
2018-07-09,58.459999084472656
2018-07-10,58.720001220703125
2018-07-11,59.25
2018-07-12,59.13999938964844
2018-07-13,59.13999938964844
2018-07-16,59.040000915527344
2018-07-17,58.869998931884766
2018-07-18,58.52000045776367
2018-07-19,59.15999984741211
2018-07-20,58.75
2018-07-23,58.459999084472656
2018-07-24,58.81999969482422
2018-07-25,59.34000015258789
2018-07-26,60.36000061035156
2018-07-27,60.08000183105469
2018-07-30,59.7599983215332
2018-07-31,60.720001220703125
2018-08-01,59.7400016784668
2018-08-02,60.0
2018-08-03,60.93000030517578
2018-08-06,61.09000015258789
2018-08-07,60.9900016784668
2018-08-08,60.95000076293945
2018-08-09,61.13999938964844
2018-08-10,61.349998474121094
2018-08-13,61.75
2018-08-14,61.79999923706055
2018-08-15,62.34000015258789
2018-08-16,62.9900016784668
2018-08-17,63.2400016784668
2018-08-20,63.119998931884766
2018-08-21,62.810001373291016
2018-08-22,62.36000061035156
2018-08-23,62.43000030517578
2018-08-24,62.7599983215332
2018-08-27,62.209999084472656
2018-08-28,61.84000015258789
2018-08-29,62.18000030517578
2018-08-30,62.63999938964844
2018-08-31,62.43000030517578
2018-09-04,62.41999816894531
2018-09-05,63.380001068115234
2018-09-06,63.5099983215332
2018-09-07,62.810001373291016
2018-09-10,63.29999923706055
2018-09-11,63.27000045776367
2018-09-12,63.209999084472656
2018-09-13,63.61000061035156
2018-09-14,63.529998779296875
2018-09-17,63.77000045776367
2018-09-18,63.63999938964844
2018-09-19,62.029998779296875
2018-09-20,61.77000045776367
2018-09-21,62.15999984741211
2018-09-24,61.47999954223633
2018-09-25,60.68000030517578
2018-09-26,60.20000076293945
2018-09-27,60.560001373291016
2018-09-28,61.439998626708984
2018-10-01,61.52000045776367
2018-10-02,62.15999984741211
2018-10-03,61.09000015258789
2018-10-04,61.540000915527344
2018-10-05,62.400001525878906
2018-10-08,62.83000183105469
2018-10-09,63.36000061035156
2018-10-10,63.040000915527344
2018-10-11,61.68000030517578
2018-10-12,61.52000045776367
2018-10-15,61.369998931884766
2018-10-16,61.959999084472656
2018-10-17,62.4900016784668
2018-10-18,62.18000030517578
2018-10-19,63.33000183105469
2018-10-22,63.20000076293945
2018-10-23,63.29999923706055
2018-10-24,64.87000274658203
2018-10-25,63.66999816894531
2018-10-26,62.77000045776367
2018-10-29,63.93000030517578
2018-10-30,64.02999877929688
2018-10-31,63.2599983215332
2018-11-01,62.689998626708984
2018-11-02,62.189998626708984
2018-11-05,62.91999816894531
2018-11-06,63.470001220703125
2018-11-07,64.37999725341797
2018-11-08,64.54000091552734
2018-11-09,65.13999938964844
2018-11-12,65.4800033569336
2018-11-13,65.7699966430664
2018-11-14,65.43000030517578
2018-11-15,66.19999694824219
2018-11-16,67.04000091552734
2018-11-19,67.37999725341797
2018-11-20,67.63999938964844
2018-11-21,66.41999816894531
2018-11-23,66.81999969482422
2018-11-26,66.80000305175781
2018-11-27,67.44999694824219
2018-11-28,67.43000030517578
2018-11-29,67.06999969482422
2018-11-30,68.33999633789062
2018-12-03,68.73999786376953
2018-12-04,68.94999694824219
2018-12-06,69.13999938964844
2018-12-07,69.45999908447266
2018-12-10,69.63999938964844
2018-12-11,70.16999816894531
2018-12-12,69.44999694824219
2018-12-13,70.2300033569336
2018-12-14,69.7699966430664
2018-12-17,67.25
2018-12-18,67.05999755859375
2018-12-19,67.29000091552734
2018-12-20,67.16999816894531
2018-12-21,66.47000122070312
2018-12-24,63.380001068115234
2018-12-26,64.23999786376953
2018-12-27,64.77999877929688
2018-12-28,64.66999816894531
2018-12-31,65.04000091552734
2019-01-02,63.4900016784668
2019-01-03,63.45000076293945
2019-01-04,64.08999633789062
2019-01-07,63.93000030517578
2019-01-08,65.0999984741211
2019-01-09,64.75
2019-01-10,66.05000305175781
2019-01-11,65.98999786376953
2019-01-14,65.58000183105469
2019-01-15,66.41000366210938
2019-01-16,66.66000366210938
2019-01-17,67.27999877929688
2019-01-18,67.66999816894531
2019-01-22,67.48999786376953
2019-01-23,68.30000305175781
2019-01-24,68.45999908447266
2019-01-25,67.27999877929688
2019-01-28,67.11000061035156
2019-01-29,67.3499984741211
2019-01-30,67.58000183105469
2019-01-31,69.41000366210938
2019-02-01,69.13999938964844
2019-02-04,69.0199966430664
2019-02-05,69.30999755859375
2019-02-06,69.0199966430664
2019-02-07,70.0199966430664
2019-02-08,70.05000305175781
2019-02-11,70.1500015258789
2019-02-12,70.27999877929688
2019-02-13,70.05999755859375
2019-02-14,70.0999984741211
2019-02-15,70.19999694824219
2019-02-19,70.4000015258789
2019-02-20,70.2699966430664
2019-02-21,70.52999877929688
2019-02-22,70.30000305175781
2019-02-25,69.37000274658203
2019-02-26,69.66000366210938
2019-02-27,69.66000366210938
2019-02-28,69.80999755859375
2019-03-01,69.73999786376953
2019-03-04,68.97000122070312
2019-03-05,68.58999633789062
2019-03-06,69.06999969482422
2019-03-07,69.38999938964844
2019-03-08,69.68000030517578
2019-03-11,70.27999877929688
2019-03-12,70.51000213623047
2019-03-13,70.5999984741211
2019-03-14,70.91999816894531
2019-03-15,71.7300033569336
2019-03-18,71.26000213623047
2019-03-19,70.19999694824219
2019-03-20,70.22000122070312
2019-03-21,70.86000061035156
2019-03-22,71.69000244140625
2019-03-25,71.7699966430664
2019-03-26,71.94999694824219
2019-03-27,71.2300033569336
