Date,MAA
2016-02-18,63.59682083129883
2016-02-19,63.72903060913086
2016-02-22,64.68216705322266
2016-02-23,64.02818298339844
2016-02-24,63.45766830444336
2016-02-25,64.20211791992188
2016-02-26,63.83338928222656
2016-02-29,62.5740966796875
2016-03-01,65.31526947021484
2016-03-02,65.74662780761719
2016-03-03,65.46137237548828
2016-03-04,64.9604721069336
2016-03-07,65.2526626586914
2016-03-08,65.37789916992188
2016-03-09,65.46137237548828
2016-03-10,65.44049072265625
2016-03-11,66.4701919555664
2016-03-14,66.87372589111328
2016-03-15,67.62509155273438
2016-03-16,69.14180755615234
2016-03-17,70.25496673583984
2016-03-18,70.44280242919922
2016-03-21,69.22528839111328
2016-03-22,69.17659759521484
2016-03-23,68.84263610839844
2016-03-24,68.3973617553711
2016-03-28,69.16268157958984
2016-03-29,70.47066497802734
2016-03-30,70.60282897949219
2016-03-31,71.11073303222656
2016-04-01,71.32640838623047
2016-04-04,71.00636291503906
2016-04-05,70.81849670410156
2016-04-06,71.17335510253906
2016-04-07,70.92286682128906
2016-04-08,71.47944641113281
2016-04-11,70.44280242919922
2016-04-12,70.82548522949219
2016-04-13,69.61206817626953
2016-04-14,67.42376708984375
2016-04-15,68.6301498413086
2016-04-18,69.19825744628906
2016-04-19,69.47181701660156
2016-04-20,68.03399658203125
2016-04-21,67.07308959960938
2016-04-22,67.62017059326172
2016-04-25,68.20928955078125
2016-04-26,68.39869689941406
2016-04-27,67.78849029541016
2016-04-28,67.72534942626953
2016-04-29,67.12920379638672
2016-05-02,68.32154846191406
2016-05-03,68.34258270263672
2016-05-04,69.56298065185547
2016-05-05,70.53791046142578
2016-05-06,71.61100769042969
2016-05-09,71.98275756835938
2016-05-10,72.1090087890625
2016-05-11,70.61505126953125
2016-05-12,71.44971466064453
2016-05-13,72.04586791992188
2016-05-16,72.70516967773438
2016-05-17,70.9306869506836
2016-05-18,69.83654022216797
2016-05-19,69.49984741210938
2016-05-20,70.13811492919922
2016-05-23,69.73131561279297
2016-05-24,71.21124267578125
2016-05-25,70.97977447509766
2016-05-26,70.7763900756836
2016-05-27,71.78636932373047
2016-05-31,72.23527526855469
2016-06-01,72.07392120361328
2016-06-02,71.47074890136719
2016-06-03,70.31346893310547
2016-06-06,68.8405532836914
2016-06-07,68.8686294555664
2016-06-08,68.83354949951172
2016-06-09,69.07202911376953
2016-06-10,68.83354949951172
2016-06-13,70.39063262939453
2016-06-14,70.19422149658203
2016-06-15,71.09199523925781
2016-06-16,71.66014099121094
2016-06-17,71.31643676757812
2016-06-20,71.17615509033203
2016-06-21,71.37254333496094
2016-06-22,71.51982879638672
2016-06-23,71.77234649658203
2016-06-24,70.91665649414062
2016-06-27,72.17913818359375
2016-06-28,73.3995361328125
2016-06-29,73.85543823242188
2016-06-30,74.62694549560547
2016-07-01,75.27925109863281
2016-07-05,76.66095733642578
2016-07-06,76.92046356201172
2016-07-07,76.09285736083984
2016-07-08,75.75619506835938
2016-07-11,75.66498565673828
2016-07-12,76.12091064453125
2016-07-13,76.3399658203125
2016-07-14,74.96188354492188
2016-07-15,74.4601058959961
2016-07-18,74.30463409423828
2016-07-19,74.98307037353516
2016-07-20,74.91947174072266
2016-07-21,74.70746612548828
2016-07-22,75.44245147705078
2016-07-25,75.23042297363281
2016-07-26,74.74986267089844
2016-07-27,73.3364028930664
2016-07-28,73.35761260986328
2016-07-29,74.9265365600586
2016-08-01,74.71454620361328
2016-08-02,73.6685562133789
2016-08-03,72.81346130371094
2016-08-04,72.62263488769531
2016-08-05,72.93360900878906
2016-08-08,72.99012756347656
2016-08-09,72.93360900878906
2016-08-10,72.79225158691406
2016-08-11,71.6756362915039
2016-08-12,72.19154357910156
2016-08-15,68.65792846679688
2016-08-16,66.4388198852539
2016-08-17,67.15262603759766
2016-08-18,66.6437759399414
2016-08-19,66.82750701904297
2016-08-22,66.68614959716797
2016-08-23,66.68614959716797
2016-08-24,65.8310546875
2016-08-25,66.70032501220703
2016-08-26,66.26921081542969
2016-08-29,66.72151947021484
2016-08-30,66.3469467163086
2016-08-31,66.42469024658203
2016-09-01,67.13847351074219
2016-09-02,67.72504425048828
2016-09-06,67.83106231689453
2016-09-07,67.4918441772461
2016-09-08,67.13141632080078
2016-09-09,65.37875366210938
2016-09-12,66.48123168945312
2016-09-13,64.99003601074219
2016-09-14,65.70384979248047
2016-09-15,65.54129791259766
2016-09-16,65.45648956298828
2016-09-19,66.62255859375
2016-09-20,66.75685119628906
2016-09-21,67.0183334350586
2016-09-22,67.76041412353516
2016-09-23,67.97241973876953
2016-09-26,68.82047271728516
2016-09-27,67.80984497070312
2016-09-28,69.00422668457031
2016-09-29,67.95121765136719
2016-09-30,66.42469024658203
2016-10-03,65.03950500488281
2016-10-04,63.98648452758789
2016-10-05,61.97235870361328
2016-10-06,61.30094528198242
2016-10-07,60.78504180908203
2016-10-10,61.5412712097168
2016-10-11,60.735591888427734
2016-10-12,62.08415985107422
2016-10-13,63.42558670043945
2016-10-14,63.50408172607422
2016-10-17,64.61003875732422
2016-10-18,65.5804443359375
2016-10-19,65.15946197509766
2016-10-20,65.65894317626953
2016-10-21,65.8301773071289
2016-10-24,66.07991790771484
2016-10-25,66.2154769897461
2016-10-26,66.04425048828125
2016-10-27,64.2033462524414
2016-10-28,64.46734619140625
2016-10-31,66.17981719970703
2016-11-01,65.80165100097656
2016-11-02,66.05139923095703
2016-11-03,66.8433837890625
2016-11-04,67.1787338256836
2016-11-07,67.02889251708984
2016-11-08,67.9493637084961
2016-11-09,66.89334869384766
2016-11-10,65.3307113647461
2016-11-11,65.45201110839844
2016-11-14,66.1441421508789
2016-11-15,64.21762084960938
2016-11-16,64.8812026977539
2016-11-17,63.99643325805664
2016-11-18,63.53976058959961
2016-11-21,63.50408172607422
2016-11-22,64.84550476074219
2016-11-23,64.8241195678711
2016-11-25,65.30216217041016
2016-11-28,65.8301773071289
2016-11-29,66.93612670898438
2016-11-30,65.38066864013672
2016-12-01,63.432743072509766
2016-12-02,63.73955154418945
2016-12-05,63.41131591796875
2016-12-06,63.140167236328125
2016-12-07,63.50408172607422
2016-12-08,65.73741912841797
2016-12-09,66.52230072021484
2016-12-12,67.6139907836914
2016-12-13,68.23479461669922
2016-12-14,67.5711898803711
2016-12-15,68.11347198486328
2016-12-16,69.00540161132812
2016-12-19,69.13383483886719
2016-12-20,69.5191421508789
2016-12-21,67.30718994140625
2016-12-22,68.06352996826172
2016-12-23,68.16340637207031
2016-12-27,68.73424530029297
2016-12-28,68.42029571533203
2016-12-29,68.91976165771484
2016-12-30,69.86876678466797
2017-01-03,69.44062805175781
2017-01-04,70.07567596435547
2017-01-05,69.98292541503906
2017-01-06,69.92583465576172
2017-01-09,69.49774169921875
2017-01-10,69.56907653808594
2017-01-11,68.38115692138672
2017-01-12,69.19470977783203
2017-01-13,68.48194122314453
2017-01-17,69.6266860961914
2017-01-18,69.34590148925781
2017-01-19,68.5827407836914
2017-01-20,69.02191925048828
2017-01-23,69.07231140136719
2017-01-24,69.58345794677734
2017-01-25,69.60508728027344
2017-01-26,69.69866943359375
2017-01-27,68.92111206054688
2017-01-30,68.25155639648438
2017-01-31,68.35955810546875
2017-02-01,67.5172119140625
2017-02-02,70.31060028076172
2017-02-03,70.54100799560547
2017-02-06,70.4258041381836
2017-02-07,70.10185241699219
2017-02-08,70.36101531982422
2017-02-09,70.4834213256836
2017-02-10,70.9225845336914
2017-02-13,70.85059356689453
2017-02-14,71.12417602539062
2017-02-15,70.70660400390625
2017-02-16,71.6137466430664
2017-02-17,71.72174072265625
2017-02-21,72.39129638671875
2017-02-22,72.24728393554688
2017-02-23,73.1184310913086
2017-02-24,73.47122192382812
2017-02-27,73.94639587402344
2017-02-28,73.96077728271484
2017-03-01,73.84559631347656
2017-03-02,72.98884582519531
2017-03-03,72.78005981445312
2017-03-06,72.52806854248047
2017-03-07,72.55690002441406
2017-03-08,71.96650695800781
2017-03-09,70.64901733398438
2017-03-10,69.94345092773438
2017-03-13,70.38262176513672
2017-03-14,71.19618225097656
2017-03-15,72.8088607788086
2017-03-16,72.87367248535156
2017-03-17,73.2768325805664
2017-03-20,72.8304443359375
2017-03-21,72.8232650756836
2017-03-22,72.90966033935547
2017-03-23,73.37045288085938
2017-03-24,73.37045288085938
2017-03-27,72.8304443359375
2017-03-28,72.72967529296875
2017-03-29,73.45683288574219
2017-03-30,73.2768325805664
2017-03-31,73.24801635742188
2017-04-03,73.26963806152344
2017-04-04,73.83118438720703
2017-04-05,73.96077728271484
2017-04-06,74.00396728515625
2017-04-07,73.38482666015625
2017-04-10,73.9679946899414
2017-04-11,74.67955017089844
2017-04-12,73.93892669677734
2017-04-13,73.40164947509766
2017-04-17,73.85907745361328
2017-04-18,73.9897689819336
2017-04-19,73.61945343017578
2017-04-20,73.74290466308594
2017-04-21,73.53231048583984
2017-04-24,73.57591247558594
2017-04-25,73.67753601074219
2017-04-26,73.3362808227539
2017-04-27,71.15796661376953
2017-04-28,72.03656005859375
2017-05-01,72.32701110839844
2017-05-02,72.29794311523438
2017-05-03,71.47745513916016
2017-05-04,71.89859771728516
2017-05-05,72.64645385742188
2017-05-08,72.18177795410156
2017-05-09,71.70983123779297
2017-05-10,71.6662368774414
2017-05-11,71.73158264160156
2017-05-12,71.40485382080078
2017-05-15,71.99300384521484
2017-05-16,71.6662368774414
2017-05-17,72.12367248535156
2017-05-18,72.5302963256836
2017-05-19,72.61016082763672
2017-05-22,72.65374755859375
2017-05-23,72.6900634765625
2017-05-24,72.99501037597656
2017-05-25,73.1838150024414
2017-05-26,73.43065643310547
2017-05-30,73.37256622314453
2017-05-31,74.0188217163086
2017-06-01,74.20758819580078
2017-06-02,75.72516632080078
2017-06-05,76.65454864501953
2017-06-06,76.25519561767578
2017-06-07,77.54041290283203
2017-06-08,77.96155548095703
2017-06-09,77.8381118774414
2017-06-12,77.98332977294922
2017-06-13,78.53517150878906
2017-06-14,79.05794525146484
2017-06-15,79.87120819091797
2017-06-16,79.90023040771484
2017-06-19,80.10356903076172
2017-06-20,79.77679443359375
2017-06-21,80.00914001464844
2017-06-22,79.36293029785156
2017-06-23,79.27581024169922
2017-06-26,78.85462951660156
2017-06-27,77.48956298828125
2017-06-28,77.1482925415039
2017-06-29,76.67633056640625
2017-06-30,76.51661682128906
2017-07-03,76.89418029785156
2017-07-05,76.4730453491211
2017-07-06,73.73562622070312
2017-07-07,74.33103942871094
2017-07-10,73.06761932373047
2017-07-11,72.31246948242188
2017-07-12,73.12556457519531
2017-07-13,73.05963134765625
2017-07-14,73.5503921508789
2017-07-17,74.15837860107422
2017-07-18,73.92399597167969
2017-07-19,74.20232391357422
2017-07-20,73.98990631103516
2017-07-21,74.12174987792969
2017-07-24,74.79564666748047
2017-07-25,74.28292083740234
2017-07-26,74.89087677001953
2017-07-27,75.37434387207031
2017-07-28,75.96763610839844
2017-07-31,75.8358154296875
2017-08-01,76.09217071533203
2017-08-02,76.07020568847656
2017-08-03,76.13611602783203
2017-08-04,76.00428771972656
2017-08-07,76.1947250366211
2017-08-08,76.44377136230469
2017-08-09,76.97850799560547
2017-08-10,76.53167724609375
2017-08-11,76.1947250366211
2017-08-14,77.79158020019531
2017-08-15,78.45082092285156
2017-08-16,78.1504898071289
2017-08-17,78.02598571777344
2017-08-18,77.47660064697266
2017-08-21,78.70723724365234
2017-08-22,78.2969970703125
2017-08-23,78.83172607421875
2017-08-24,78.72184753417969
2017-08-25,78.4435043334961
2017-08-28,77.88681030273438
2017-08-29,77.48394775390625
2017-08-30,78.09923553466797
2017-08-31,77.98201751708984
2017-09-01,77.80622863769531
2017-09-05,78.00399780273438
2017-09-06,77.9161148071289
2017-09-07,78.39957427978516
2017-09-08,79.06612396240234
2017-09-11,79.92316436767578
2017-09-12,78.4215316772461
2017-09-13,77.82819366455078
2017-09-14,78.38490295410156
2017-09-15,79.271240234375
2017-09-18,79.3005142211914
2017-09-19,78.89032745361328
2017-09-20,78.59732818603516
2017-09-21,78.57535552978516
2017-09-22,78.49478149414062
2017-09-25,78.31167602539062
2017-09-26,78.45816040039062
2017-09-27,77.68171691894531
2017-09-28,77.63775634765625
2017-09-29,78.2896728515625
2017-10-02,78.52408599853516
2017-10-03,78.50943756103516
2017-10-04,79.02218627929688
2017-10-05,79.3005142211914
2017-10-06,79.05878448486328
2017-10-09,79.359130859375
2017-10-10,79.49097442626953
2017-10-11,79.69609069824219
2017-10-12,80.23511505126953
2017-10-13,80.32373046875
2017-10-16,79.41547393798828
2017-10-17,79.12750244140625
2017-10-18,78.1380386352539
2017-10-19,77.5989990234375
2017-10-20,77.39225006103516
2017-10-23,77.09689331054688
2017-10-24,76.91227722167969
2017-10-25,76.95659637451172
2017-10-26,73.63379669189453
2017-10-27,74.24664306640625
2017-10-30,75.30995178222656
2017-10-31,75.5757827758789
2017-11-01,76.13697814941406
2017-11-02,75.44287109375
2017-11-03,76.34371185302734
2017-11-06,77.00091552734375
2017-11-07,77.55470275878906
2017-11-08,77.98299407958984
2017-11-09,77.98299407958984
2017-11-10,77.87960815429688
2017-11-13,78.29312896728516
2017-11-14,76.74983215332031
2017-11-15,75.46501922607422
2017-11-16,76.15912628173828
2017-11-17,75.58317565917969
2017-11-20,75.89331817626953
2017-11-21,77.22982025146484
2017-11-22,76.88275146484375
2017-11-24,76.91227722167969
2017-11-27,76.2699203491211
2017-11-28,75.95977020263672
2017-11-29,75.501953125
2017-11-30,75.64224243164062
2017-12-01,75.9375991821289
2017-12-04,75.70128631591797
2017-12-05,74.88168334960938
2017-12-06,75.56101989746094
2017-12-07,75.5167007446289
2017-12-08,76.15176391601562
2017-12-11,75.96713256835938
2017-12-12,76.70552825927734
2017-12-13,75.73824310302734
2017-12-14,75.64960479736328
2017-12-15,76.12957763671875
2017-12-18,76.01882934570312
2017-12-19,73.47132110595703
2017-12-20,73.4565658569336
2017-12-21,72.93228149414062
2017-12-22,73.65593719482422
2017-12-26,73.9512939453125
2017-12-27,73.89221954345703
2017-12-28,74.25404357910156
2017-12-29,74.25404357910156
2018-01-02,73.545166015625
2018-01-03,73.46395111083984
2018-01-04,71.31519317626953
2018-01-05,70.99767303466797
2018-01-08,71.24136352539062
2018-01-09,70.1558837890625
2018-01-10,69.34363555908203
2018-01-11,68.6597900390625
2018-01-12,68.10050201416016
2018-01-16,68.75674438476562
2018-01-17,69.25640869140625
2018-01-18,68.26456451416016
2018-01-19,68.99540710449219
2018-01-22,69.53977966308594
2018-01-23,70.84481048583984
2018-01-24,70.55397033691406
2018-01-25,70.4719467163086
2018-01-26,70.4793930053711
2018-01-29,69.53977966308594
2018-01-30,69.32349395751953
2018-01-31,71.12073516845703
2018-02-01,68.42115020751953
2018-02-02,68.37643432617188
2018-02-05,66.29582214355469
2018-02-06,66.51209259033203
2018-02-07,65.57247161865234
2018-02-08,63.678287506103516
2018-02-09,65.43824005126953
2018-02-12,65.43077087402344
2018-02-13,65.6172103881836
2018-02-14,65.5128173828125
2018-02-15,66.35549926757812
2018-02-16,66.18396759033203
2018-02-20,65.81108856201172
2018-02-21,63.76778030395508
2018-02-22,64.06607055664062
2018-02-23,65.6619644165039
2018-02-26,65.4531478881836
2018-02-27,63.827430725097656
2018-02-28,63.99897766113281
2018-03-01,64.06607055664062
2018-03-02,63.89458465576172
2018-03-05,64.6925048828125
2018-03-06,64.29725646972656
2018-03-07,64.65520477294922
2018-03-08,64.90129852294922
2018-03-09,66.63885498046875
2018-03-12,66.62393951416016
2018-03-13,66.72087860107422
2018-03-14,67.39950561523438
2018-03-15,67.75000762939453
2018-03-16,68.53302764892578
2018-03-19,67.88423156738281
2018-03-20,67.0042724609375
2018-03-21,66.72087860107422
2018-03-22,65.74398040771484
2018-03-23,64.75216674804688
2018-03-26,65.5128173828125
2018-03-27,65.77381896972656
2018-03-28,67.8171157836914
2018-03-29,68.04084777832031
2018-04-02,67.32492065429688
2018-04-03,68.33912658691406
2018-04-04,68.98046875
2018-04-05,68.93572998046875
2018-04-06,68.59270477294922
2018-04-09,68.52557373046875
2018-04-10,68.74185943603516
2018-04-11,68.80895233154297
2018-04-12,68.11820220947266
2018-04-13,68.92418670654297
2018-04-16,69.06730651855469
2018-04-17,69.79045867919922
2018-04-18,69.30081939697266
2018-04-19,68.05039978027344
2018-04-20,67.50051879882812
2018-04-23,67.65869903564453
2018-04-24,67.69638061523438
2018-04-25,67.58335876464844
2018-04-26,68.31405639648438
2018-04-27,69.23304748535156
2018-04-30,68.8940658569336
2018-05-01,69.69254302978516
2018-05-02,69.3158950805664
2018-05-03,69.12760162353516
2018-05-04,69.55693817138672
2018-05-07,70.09175872802734
2018-05-08,69.32342529296875
2018-05-09,69.6774673461914
2018-05-10,70.06163024902344
2018-05-11,69.28579711914062
2018-05-14,68.94679260253906
2018-05-15,67.21428680419922
2018-05-16,66.9656982421875
2018-05-17,66.46855163574219
2018-05-18,66.23503875732422
2018-05-21,66.732177734375
2018-05-22,67.6662368774414
2018-05-23,69.03719329833984
2018-05-24,68.45719909667969
2018-05-25,68.95433807373047
2018-05-29,69.10498046875
2018-05-30,70.79984283447266
2018-05-31,70.4759521484375
2018-06-01,71.2216796875
2018-06-04,71.9749526977539
2018-06-05,71.77910614013672
2018-06-06,71.7941665649414
2018-06-07,71.82430267333984
2018-06-08,72.53237915039062
2018-06-11,72.53990936279297
2018-06-12,73.13497161865234
2018-06-13,72.31390380859375
2018-06-14,72.9692611694336
2018-06-15,72.69056701660156
2018-06-18,72.32898712158203
2018-06-19,72.53237915039062
2018-06-20,73.73004913330078
2018-06-21,74.4456787109375
2018-06-22,75.01061248779297
2018-06-25,75.1612777709961
2018-06-26,75.36463928222656
2018-06-27,75.244140625
2018-06-28,76.2685775756836
2018-06-29,75.83168029785156
2018-07-02,74.89010620117188
2018-07-03,74.90518188476562
2018-07-05,75.06334686279297
2018-07-06,75.52283477783203
2018-07-09,74.61138916015625
2018-07-10,75.18387603759766
2018-07-11,75.47010040283203
2018-07-12,75.78411102294922
2018-07-13,75.6092529296875
2018-07-16,75.37357330322266
2018-07-17,74.84896087646484
2018-07-18,74.82615661621094
2018-07-19,75.66246795654297
2018-07-20,74.4308090209961
2018-07-23,74.4232406616211
2018-07-24,74.20272064208984
2018-07-25,74.9021987915039
2018-07-26,75.35075378417969
2018-07-27,75.00863647460938
2018-07-30,75.00104522705078
2018-07-31,76.62039947509766
2018-08-01,76.87890625
2018-08-02,75.95897674560547
2018-08-03,77.43390655517578
2018-08-06,77.03855895996094
2018-08-07,76.81049346923828
2018-08-08,76.392333984375
2018-08-09,76.94734954833984
2018-08-10,75.91334533691406
2018-08-13,76.57479095458984
2018-08-14,76.9017105102539
2018-08-15,77.31224822998047
2018-08-16,77.8824691772461
2018-08-17,78.37665557861328
2018-08-20,78.40707397460938
2018-08-21,77.57835388183594
2018-08-22,77.61637878417969
2018-08-23,77.73040771484375
2018-08-24,78.71117401123047
2018-08-27,78.7415771484375
2018-08-28,79.4410171508789
2018-08-29,79.07609558105469
2018-08-30,78.63513946533203
2018-08-31,78.73397827148438
2018-09-04,78.3158187866211
2018-09-05,78.69597625732422
2018-09-06,78.81000518798828
2018-09-07,78.11814880371094
2018-09-10,79.07609558105469
2018-09-11,79.09131622314453
2018-09-12,78.8556137084961
2018-09-13,78.87843322753906
2018-09-14,77.76081848144531
2018-09-17,78.39945220947266
2018-09-18,78.30821990966797
2018-09-19,77.3883056640625
2018-09-20,77.92047119140625
2018-09-21,78.34622192382812
2018-09-24,76.50635528564453
2018-09-25,76.74205017089844
2018-09-26,75.71568298339844
2018-09-27,75.1987075805664
2018-09-28,76.16426086425781
2018-10-01,75.69288635253906
2018-10-02,75.89815521240234
2018-10-03,74.99342346191406
2018-10-04,74.5372543334961
2018-10-05,74.68931579589844
2018-10-08,75.91334533691406
2018-10-09,76.0197982788086
2018-10-10,74.8641586303711
2018-10-11,72.8266372680664
2018-10-12,72.62935638427734
2018-10-15,73.94206237792969
2018-10-16,75.41600036621094
2018-10-17,75.31619262695312
2018-10-18,75.41600036621094
2018-10-19,76.31419372558594
2018-10-22,74.46409606933594
2018-10-23,74.87095642089844
2018-10-24,76.0685043334961
2018-10-25,76.79013061523438
2018-10-26,75.1319580078125
2018-10-29,76.46002197265625
2018-10-30,76.7671127319336
2018-10-31,75.00914001464844
2018-11-01,75.37762451171875
2018-11-02,74.04955291748047
2018-11-05,74.74046325683594
2018-11-06,75.11663055419922
2018-11-07,75.5311508178711
2018-11-08,76.68264770507812
2018-11-09,77.16630554199219
2018-11-12,77.5194320678711
2018-11-13,77.96466064453125
2018-11-14,77.0280990600586
2018-11-15,75.99943542480469
2018-11-16,77.55781555175781
2018-11-19,77.88021850585938
2018-11-20,77.48102569580078
2018-11-21,77.6115493774414
2018-11-23,77.37353515625
2018-11-26,77.88021850585938
2018-11-27,78.3561782836914
2018-11-28,78.72465515136719
2018-11-29,78.47135162353516
2018-11-30,79.5000228881836
2018-12-03,79.36949920654297
2018-12-04,77.53478240966797
2018-12-06,79.39252471923828
2018-12-07,78.17960357666016
2018-12-10,78.21031951904297
2018-12-11,78.24870300292969
2018-12-12,76.6903305053711
2018-12-13,77.89556884765625
2018-12-14,77.84951782226562
2018-12-17,74.54083251953125
2018-12-18,75.45438385009766
2018-12-19,75.26246643066406
2018-12-20,74.70207977294922
2018-12-21,74.61762237548828
2018-12-24,70.80229949951172
2018-12-26,73.12832641601562
2018-12-27,73.2972183227539
2018-12-28,73.01319885253906
2018-12-31,73.46611022949219
2019-01-02,71.12470245361328
2019-01-03,71.63906860351562
2019-01-04,71.64674377441406
2019-01-07,71.54693603515625
2019-01-08,72.99017333984375
2019-01-09,72.92107391357422
2019-01-10,74.13398742675781
2019-01-11,74.6099624633789
2019-01-14,74.83479309082031
2019-01-15,75.95901489257812
2019-01-16,77.05223083496094
2019-01-17,77.53294372558594
2019-01-18,77.64149475097656
2019-01-22,77.41664123535156
2019-01-23,77.24608612060547
2019-01-24,77.50968933105469
2019-01-25,78.36251831054688
2019-01-28,79.35498046875
2019-01-29,80.1380386352539
2019-01-30,80.73506164550781
2019-01-31,78.5253677368164
2019-02-01,78.1221923828125
2019-02-04,79.57980346679688
2019-02-05,79.62631225585938
2019-02-06,79.6108169555664
2019-02-07,80.23884582519531
2019-02-08,80.50244903564453
2019-02-11,80.55672454833984
2019-02-12,79.92095184326172
2019-02-13,80.6652603149414
2019-02-14,80.3473892211914
2019-02-15,80.77378845214844
2019-02-19,80.6342544555664
2019-02-20,80.02175903320312
2019-02-21,80.8513412475586
2019-02-22,81.02191925048828
2019-02-25,80.40941619873047
2019-02-26,80.6342544555664
2019-02-27,80.01399230957031
2019-02-28,80.30860137939453
2019-03-01,79.93645477294922
2019-03-04,80.6963119506836
2019-03-05,80.92887115478516
2019-03-06,80.99866485595703
2019-03-07,81.3940658569336
2019-03-08,81.73522186279297
2019-03-11,82.79743194580078
2019-03-12,83.26261138916016
2019-03-13,83.31690979003906
2019-03-14,83.92940521240234
2019-03-15,83.47969055175781
2019-03-18,82.64234161376953
