Date,DPZ
2022-10-06,308.0431823730469
2022-10-07,298.8271789550781
2022-10-10,294.2192077636719
2022-10-11,288.3570556640625
2022-10-12,286.7038269042969
2022-10-13,316.6321716308594
2022-10-14,301.50653076171875
2022-10-17,305.1358947753906
2022-10-18,312.48974609375
2022-10-19,307.2641296386719
2022-10-20,303.55877685546875
2022-10-21,305.5159912109375
2022-10-24,307.0361633300781
2022-10-25,312.470703125
2022-10-26,305.9530029296875
2022-10-27,314.9599609375
2022-10-28,318.0953674316406
2022-10-31,315.6630554199219
2022-11-01,316.80322265625
2022-11-02,322.1142578125
2022-11-03,334.5036926269531
2022-11-04,341.7054138183594
2022-11-07,330.57025146484375
2022-11-08,320.6511535644531
2022-11-09,321.6487731933594
2022-11-10,339.96673583984375
2022-11-11,348.2326965332031
2022-11-14,351.757568359375
2022-11-15,348.44171142578125
2022-11-16,346.28497314453125
2022-11-17,348.4321594238281
2022-11-18,349.5343322753906
2022-11-21,358.9784240722656
2022-11-22,357.30621337890625
2022-11-23,372.1943054199219
2022-11-25,369.6480712890625
2022-11-28,363.2158508300781
2022-11-29,363.9474792480469
2022-11-30,369.3345947265625
2022-12-01,366.3417053222656
2022-12-02,363.6624450683594
2022-12-05,362.2372741699219
2022-12-06,350.93096923828125
2022-12-07,353.5723571777344
2022-12-08,356.23260498046875
2022-12-09,344.5557861328125
2022-12-12,345.2208557128906
2022-12-13,343.81463623046875
2022-12-14,349.504150390625
2022-12-15,340.21234130859375
2022-12-16,340.4411315917969
2022-12-19,339.5833435058594
2022-12-20,337.1055908203125
2022-12-21,341.4893493652344
2022-12-22,335.656982421875
2022-12-23,336.428955078125
2022-12-27,337.7440490722656
2022-12-28,328.2235412597656
2022-12-29,333.3602600097656
2022-12-30,330.12005615234375
2023-01-03,323.32513427734375
2023-01-04,328.20452880859375
2023-01-05,322.90576171875
2023-01-06,326.5177001953125
2023-01-09,318.1885070800781
2023-01-10,323.7635803222656
2023-01-11,333.4079284667969
2023-01-12,321.75274658203125
2023-01-13,321.5811462402344
2023-01-17,328.013916015625
2023-01-18,330.1963195800781
2023-01-19,332.4549255371094
2023-01-20,331.6829528808594
2023-01-23,329.2147216796875
2023-01-24,323.391845703125
2023-01-25,334.1607971191406
2023-01-26,337.4010009765625
2023-01-27,338.4778747558594
2023-01-30,332.1118469238281
2023-01-31,336.4098815917969
2023-02-01,342.88079833984375
2023-02-02,343.5287780761719
2023-02-03,342.7187194824219
2023-02-06,339.24981689453125
2023-02-07,340.4125061035156
2023-02-08,336.97216796875
2023-02-09,338.2873229980469
2023-02-10,337.42010498046875
2023-02-13,338.363525390625
2023-02-14,331.24456787109375
2023-02-15,343.1761779785156
2023-02-16,340.05987548828125
2023-02-17,340.56494140625
2023-02-21,333.77008056640625
2023-02-22,332.08319091796875
2023-02-23,293.39141845703125
2023-02-24,283.4896545410156
2023-02-27,281.7361145019531
2023-02-28,280.1922302246094
2023-03-01,287.5494384765625
2023-03-02,290.970703125
2023-03-03,290.4370422363281
2023-03-06,301.45379638671875
2023-03-07,296.2408752441406
2023-03-08,297.4606628417969
2023-03-09,294.59210205078125
2023-03-10,286.0532531738281
2023-03-13,288.3690490722656
2023-03-14,293.842041015625
2023-03-15,299.1046142578125
2023-03-16,300.38677978515625
2023-03-17,297.2580261230469
2023-03-20,303.4869384765625
2023-03-21,303.9270935058594
2023-03-22,298.7984619140625
2023-03-23,301.81243896484375
2023-03-24,298.06170654296875
2023-03-27,308.3093566894531
2023-03-28,310.2325439453125
2023-03-29,313.4378967285156
2023-03-30,313.5049133300781
2023-03-31,315.6290588378906
2023-04-03,318.1646728515625
2023-04-04,314.7679138183594
2023-04-05,314.2034606933594
2023-04-06,316.308349609375
2023-04-10,315.4759826660156
2023-04-11,318.0881042480469
2023-04-12,312.3471374511719
2023-04-13,318.24127197265625
2023-04-14,316.1170349121094
2023-04-17,315.6578063964844
2023-04-18,312.5959777832031
2023-04-19,311.6007995605469
2023-04-20,308.9599609375
2023-04-21,316.2510070800781
2023-04-24,316.0118408203125
2023-04-25,315.3994445800781
2023-04-26,324.39361572265625
2023-04-27,303.4486999511719
2023-04-28,303.764404296875
2023-05-01,297.8128967285156
2023-05-02,298.13824462890625
2023-05-03,301.26702880859375
2023-05-04,297.9659729003906
2023-05-05,297.678955078125
2023-05-08,295.6026611328125
2023-05-09,295.3156433105469
2023-05-10,293.6412048339844
2023-05-11,293.6794128417969
2023-05-12,294.30126953125
2023-05-15,294.55975341796875
2023-05-16,288.8187561035156
2023-05-17,291.8805847167969
2023-05-18,297.91815185546875
2023-05-19,298.97064208984375
2023-05-22,295.5739440917969
2023-05-23,291.1534423828125
2023-05-24,293.55499267578125
2023-05-25,291.3543395996094
2023-05-26,286.8859558105469
2023-05-30,278.8103332519531
2023-05-31,277.3368225097656
2023-06-01,283.8623352050781
2023-06-02,290.10089111328125
2023-06-05,284.9722595214844
2023-06-06,284.8861999511719
2023-06-07,284.71392822265625
2023-06-08,286.9529113769531
2023-06-09,285.201904296875
2023-06-12,288.82830810546875
2023-06-13,288.85699462890625
2023-06-14,293.6988220214844
2023-06-15,312.66265869140625
2023-06-16,318.378662109375
2023-06-20,312.7394714355469
2023-06-21,310.4050598144531
2023-06-22,308.41644287109375
2023-06-23,304.3623352050781
2023-06-26,306.6872253417969
2023-06-27,312.1534729003906
2023-06-28,312.7203063964844
2023-06-29,317.72540283203125
2023-06-30,323.7392578125
2023-07-03,323.4222717285156
2023-07-05,321.7890319824219
2023-07-06,320.7803955078125
2023-07-07,328.24481201171875
2023-07-10,333.7495422363281
2023-07-11,336.03594970703125
