Date,GPS
2016-11-01,26.84000015258789
2016-11-02,26.90999984741211
2016-11-03,25.6299991607666
2016-11-04,25.760000228881836
2016-11-07,26.969999313354492
2016-11-08,26.479999542236328
2016-11-09,27.40999984741211
2016-11-10,28.579999923706055
2016-11-11,29.06999969482422
2016-11-14,30.100000381469727
2016-11-15,29.84000015258789
2016-11-16,30.43000030517578
2016-11-17,30.709999084472656
2016-11-18,25.610000610351562
2016-11-21,24.989999771118164
2016-11-22,25.8700008392334
2016-11-23,26.18000030517578
2016-11-25,25.56999969482422
2016-11-28,25.479999542236328
2016-11-29,25.239999771118164
2016-11-30,24.969999313354492
2016-12-01,25.049999237060547
2016-12-02,24.299999237060547
2016-12-05,24.950000762939453
2016-12-06,25.270000457763672
2016-12-07,26.5
2016-12-08,26.479999542236328
2016-12-09,25.940000534057617
2016-12-12,25.860000610351562
2016-12-13,25.489999771118164
2016-12-14,25.389999389648438
2016-12-15,25.56999969482422
2016-12-16,23.90999984741211
2016-12-19,23.93000030517578
2016-12-20,24.139999389648438
2016-12-21,23.75
2016-12-22,22.479999542236328
2016-12-23,22.579999923706055
2016-12-27,22.719999313354492
2016-12-28,22.700000762939453
2016-12-29,22.729999542236328
2016-12-30,22.440000534057617
2017-01-03,23.479999542236328
2017-01-04,24.200000762939453
2017-01-05,23.25
2017-01-06,23.34000015258789
2017-01-09,23.84000015258789
2017-01-10,23.90999984741211
2017-01-11,23.700000762939453
2017-01-12,24.0
2017-01-13,23.65999984741211
2017-01-17,24.149999618530273
2017-01-18,23.969999313354492
2017-01-19,23.8700008392334
2017-01-20,24.200000762939453
2017-01-23,23.760000228881836
2017-01-24,24.18000030517578
2017-01-25,24.34000015258789
2017-01-26,23.8700008392334
2017-01-27,22.579999923706055
2017-01-30,22.8799991607666
2017-01-31,23.030000686645508
2017-02-01,22.530000686645508
2017-02-02,22.790000915527344
2017-02-03,22.969999313354492
2017-02-06,22.979999542236328
2017-02-07,22.739999771118164
2017-02-08,23.309999465942383
2017-02-09,23.969999313354492
2017-02-10,24.360000610351562
2017-02-13,23.6299991607666
2017-02-14,24.200000762939453
2017-02-15,24.389999389648438
2017-02-16,24.059999465942383
2017-02-17,24.469999313354492
2017-02-21,25.030000686645508
2017-02-22,24.8700008392334
2017-02-23,23.969999313354492
2017-02-24,24.700000762939453
2017-02-27,25.200000762939453
2017-02-28,24.81999969482422
2017-03-01,24.329999923706055
2017-03-02,25.1299991607666
2017-03-03,24.690000534057617
2017-03-06,24.389999389648438
2017-03-07,24.18000030517578
2017-03-08,24.229999542236328
2017-03-09,24.1299991607666
2017-03-10,24.270000457763672
2017-03-13,23.540000915527344
2017-03-14,23.700000762939453
2017-03-15,23.8700008392334
2017-03-16,23.93000030517578
2017-03-17,24.100000381469727
2017-03-20,23.459999084472656
2017-03-21,22.81999969482422
2017-03-22,23.06999969482422
2017-03-23,23.299999237060547
2017-03-24,23.270000457763672
2017-03-27,23.280000686645508
2017-03-28,23.780000686645508
2017-03-29,24.719999313354492
2017-03-30,24.450000762939453
2017-03-31,24.290000915527344
2017-04-03,23.709999084472656
2017-04-04,23.190000534057617
2017-04-05,22.899999618530273
2017-04-06,24.049999237060547
2017-04-07,24.030000686645508
2017-04-10,24.299999237060547
2017-04-11,24.5
2017-04-12,24.299999237060547
2017-04-13,23.690000534057617
2017-04-17,23.889999389648438
2017-04-18,23.920000076293945
2017-04-19,24.219999313354492
2017-04-20,25.420000076293945
2017-04-21,25.610000610351562
2017-04-24,25.8700008392334
2017-04-25,25.920000076293945
2017-04-26,26.25
2017-04-27,26.350000381469727
2017-04-28,26.200000762939453
2017-05-01,25.899999618530273
2017-05-02,26.25
2017-05-03,26.110000610351562
2017-05-04,25.700000762939453
2017-05-05,26.329999923706055
2017-05-08,26.31999969482422
2017-05-09,26.40999984741211
2017-05-10,26.729999542236328
2017-05-11,25.760000228881836
2017-05-12,25.06999969482422
2017-05-15,25.110000610351562
2017-05-16,24.59000015258789
2017-05-17,23.549999237060547
2017-05-18,23.190000534057617
2017-05-19,22.280000686645508
2017-05-22,22.239999771118164
2017-05-23,22.31999969482422
2017-05-24,22.190000534057617
2017-05-25,22.020000457763672
2017-05-26,22.420000076293945
2017-05-30,22.540000915527344
2017-05-31,22.5
2017-06-01,22.790000915527344
2017-06-02,22.559999465942383
2017-06-05,22.440000534057617
2017-06-06,22.09000015258789
2017-06-07,22.1299991607666
2017-06-08,22.290000915527344
2017-06-09,22.829999923706055
2017-06-12,23.1299991607666
2017-06-13,23.420000076293945
2017-06-14,23.25
2017-06-15,23.09000015258789
2017-06-16,22.889999389648438
2017-06-19,23.030000686645508
2017-06-20,22.1299991607666
2017-06-21,21.899999618530273
2017-06-22,22.020000457763672
2017-06-23,21.969999313354492
2017-06-26,22.170000076293945
2017-06-27,22.520000457763672
2017-06-28,22.479999542236328
2017-06-29,22.229999542236328
2017-06-30,21.989999771118164
2017-07-03,22.90999984741211
2017-07-05,23.079999923706055
2017-07-06,22.709999084472656
2017-07-07,22.639999389648438
2017-07-10,21.209999084472656
2017-07-11,21.200000762939453
2017-07-12,21.56999969482422
2017-07-13,22.780000686645508
2017-07-14,23.280000686645508
2017-07-17,23.360000610351562
2017-07-18,23.06999969482422
2017-07-19,23.290000915527344
2017-07-20,23.510000228881836
2017-07-21,23.780000686645508
2017-07-24,23.170000076293945
2017-07-25,23.969999313354492
2017-07-26,23.959999084472656
2017-07-27,24.260000228881836
2017-07-28,23.790000915527344
2017-07-31,23.829999923706055
2017-08-01,23.8799991607666
2017-08-02,23.420000076293945
2017-08-03,23.469999313354492
2017-08-04,23.8700008392334
2017-08-07,24.040000915527344
2017-08-08,24.579999923706055
2017-08-09,23.770000457763672
2017-08-10,23.049999237060547
2017-08-11,23.149999618530273
2017-08-14,23.100000381469727
2017-08-15,22.06999969482422
2017-08-16,22.56999969482422
2017-08-17,22.68000030517578
2017-08-18,22.649999618530273
2017-08-21,22.56999969482422
2017-08-22,22.959999084472656
2017-08-23,23.190000534057617
2017-08-24,23.309999465942383
2017-08-25,23.770000457763672
2017-08-28,23.389999389648438
2017-08-29,23.59000015258789
2017-08-30,23.479999542236328
2017-08-31,23.6200008392334
2017-09-01,24.25
2017-09-05,24.030000686645508
2017-09-06,25.81999969482422
2017-09-07,25.90999984741211
2017-09-08,25.700000762939453
2017-09-11,25.940000534057617
2017-09-12,27.610000610351562
2017-09-13,28.219999313354492
2017-09-14,27.799999237060547
2017-09-15,27.989999771118164
2017-09-18,27.899999618530273
2017-09-19,27.940000534057617
2017-09-20,28.0
2017-09-21,27.860000610351562
2017-09-22,28.360000610351562
2017-09-25,29.1200008392334
2017-09-26,29.309999465942383
2017-09-27,29.700000762939453
2017-09-28,29.520000457763672
2017-09-29,29.530000686645508
2017-10-02,29.5
2017-10-03,28.959999084472656
2017-10-04,28.989999771118164
2017-10-05,29.579999923706055
2017-10-06,29.389999389648438
2017-10-09,28.729999542236328
2017-10-10,28.700000762939453
2017-10-11,28.420000076293945
2017-10-12,27.209999084472656
2017-10-13,27.25
2017-10-16,27.200000762939453
2017-10-17,26.549999237060547
2017-10-18,26.65999984741211
2017-10-19,26.610000610351562
2017-10-20,26.959999084472656
2017-10-23,27.200000762939453
2017-10-24,27.18000030517578
2017-10-25,27.110000610351562
2017-10-26,27.280000686645508
2017-10-27,26.68000030517578
2017-10-30,26.079999923706055
2017-10-31,25.989999771118164
2017-11-01,25.979999542236328
2017-11-02,26.450000762939453
2017-11-03,26.3799991607666
2017-11-06,26.059999465942383
2017-11-07,25.709999084472656
2017-11-08,25.670000076293945
2017-11-09,26.350000381469727
2017-11-10,27.229999542236328
2017-11-13,26.719999313354492
2017-11-14,26.729999542236328
2017-11-15,26.899999618530273
2017-11-16,27.479999542236328
2017-11-17,29.399999618530273
2017-11-20,29.93000030517578
2017-11-21,29.709999084472656
2017-11-22,29.170000076293945
2017-11-24,29.639999389648438
2017-11-27,30.0
2017-11-28,30.979999542236328
2017-11-29,32.5
2017-11-30,32.310001373291016
2017-12-01,31.979999542236328
2017-12-04,34.09000015258789
2017-12-05,33.31999969482422
2017-12-06,33.400001525878906
2017-12-07,33.68000030517578
2017-12-08,33.4900016784668
2017-12-11,33.599998474121094
2017-12-12,33.959999084472656
2017-12-13,34.2599983215332
2017-12-14,33.18000030517578
2017-12-15,33.560001373291016
2017-12-18,34.43000030517578
2017-12-19,34.310001373291016
2017-12-20,34.31999969482422
2017-12-21,34.45000076293945
2017-12-22,34.439998626708984
2017-12-26,34.939998626708984
2017-12-27,34.4900016784668
2017-12-28,34.439998626708984
2017-12-29,34.060001373291016
2018-01-02,33.869998931884766
2018-01-03,33.16999816894531
2018-01-04,32.7400016784668
2018-01-05,32.54999923706055
2018-01-08,32.29999923706055
2018-01-09,31.989999771118164
2018-01-10,32.029998779296875
2018-01-11,33.189998626708984
2018-01-12,33.869998931884766
2018-01-16,32.709999084472656
2018-01-17,33.2599983215332
2018-01-18,33.7599983215332
2018-01-19,34.810001373291016
2018-01-22,35.47999954223633
2018-01-23,35.459999084472656
2018-01-24,34.880001068115234
2018-01-25,34.58000183105469
2018-01-26,34.849998474121094
2018-01-29,35.08000183105469
2018-01-30,34.38999938964844
2018-01-31,33.2400016784668
2018-02-01,32.880001068115234
2018-02-02,32.09000015258789
2018-02-05,30.559999465942383
2018-02-06,32.15999984741211
2018-02-07,32.619998931884766
2018-02-08,31.170000076293945
2018-02-09,32.290000915527344
2018-02-12,31.420000076293945
2018-02-13,32.43000030517578
2018-02-14,33.11000061035156
2018-02-15,33.33000183105469
2018-02-16,33.27000045776367
2018-02-20,31.610000610351562
2018-02-21,32.220001220703125
2018-02-22,32.369998931884766
2018-02-23,32.689998626708984
2018-02-26,32.130001068115234
2018-02-27,31.219999313354492
2018-02-28,31.579999923706055
2018-03-01,31.700000762939453
2018-03-02,34.18000030517578
2018-03-05,34.09000015258789
2018-03-06,34.59000015258789
2018-03-07,33.279998779296875
2018-03-08,32.599998474121094
2018-03-09,33.06999969482422
2018-03-12,32.2400016784668
2018-03-13,32.66999816894531
2018-03-14,32.41999816894531
2018-03-15,31.829999923706055
2018-03-16,31.739999771118164
2018-03-19,32.22999954223633
2018-03-20,32.31999969482422
2018-03-21,32.11000061035156
2018-03-22,31.18000030517578
2018-03-23,31.040000915527344
2018-03-26,30.959999084472656
2018-03-27,30.520000457763672
2018-03-28,30.899999618530273
2018-03-29,31.200000762939453
2018-04-02,30.75
2018-04-03,31.190000534057617
2018-04-04,31.8799991607666
2018-04-05,32.0099983215332
2018-04-06,30.84000015258789
2018-04-09,30.06999969482422
2018-04-10,30.780000686645508
2018-04-11,30.549999237060547
2018-04-12,30.639999389648438
2018-04-13,30.049999237060547
2018-04-16,30.15999984741211
2018-04-17,30.540000915527344
2018-04-18,29.540000915527344
2018-04-19,29.549999237060547
2018-04-20,28.440000534057617
2018-04-23,28.780000686645508
2018-04-24,29.190000534057617
2018-04-25,29.90999984741211
2018-04-26,30.1200008392334
2018-04-27,30.40999984741211
2018-04-30,29.239999771118164
2018-05-01,28.850000381469727
2018-05-02,29.1200008392334
2018-05-03,28.989999771118164
2018-05-04,28.799999237060547
2018-05-07,28.350000381469727
2018-05-08,28.719999313354492
2018-05-09,29.209999084472656
2018-05-10,28.799999237060547
2018-05-11,29.190000534057617
2018-05-14,30.3799991607666
2018-05-15,31.15999984741211
2018-05-16,31.56999969482422
2018-05-17,31.389999389648438
2018-05-18,31.56999969482422
2018-05-21,31.700000762939453
2018-05-22,31.75
2018-05-23,31.979999542236328
2018-05-24,32.95000076293945
2018-05-25,28.149999618530273
2018-05-29,28.290000915527344
2018-05-30,28.8799991607666
2018-05-31,27.979999542236328
2018-06-01,28.959999084472656
2018-06-04,29.190000534057617
2018-06-05,31.18000030517578
2018-06-06,31.09000015258789
2018-06-07,31.540000915527344
2018-06-08,31.739999771118164
2018-06-11,32.75
2018-06-12,32.93000030517578
2018-06-13,32.22999954223633
2018-06-14,31.329999923706055
2018-06-15,31.6299991607666
2018-06-18,32.540000915527344
2018-06-19,32.529998779296875
2018-06-20,33.08000183105469
2018-06-21,33.75
2018-06-22,33.38999938964844
2018-06-25,33.540000915527344
2018-06-26,33.72999954223633
2018-06-27,33.2400016784668
2018-06-28,33.5099983215332
2018-06-29,32.38999938964844
2018-07-02,31.729999542236328
2018-07-03,32.2400016784668
2018-07-05,31.600000381469727
2018-07-06,31.260000228881836
2018-07-09,30.81999969482422
2018-07-10,31.010000228881836
2018-07-11,30.200000762939453
2018-07-12,29.59000015258789
2018-07-13,29.399999618530273
2018-07-16,29.479999542236328
2018-07-17,29.899999618530273
2018-07-18,30.15999984741211
2018-07-19,30.709999084472656
2018-07-20,30.049999237060547
2018-07-23,30.049999237060547
2018-07-24,29.540000915527344
2018-07-25,30.06999969482422
2018-07-26,30.149999618530273
2018-07-27,29.43000030517578
2018-07-30,29.8700008392334
2018-07-31,30.170000076293945
2018-08-01,29.209999084472656
2018-08-02,30.06999969482422
2018-08-03,30.350000381469727
2018-08-06,30.469999313354492
2018-08-07,30.709999084472656
2018-08-08,30.889999389648438
2018-08-09,31.18000030517578
2018-08-10,31.329999923706055
2018-08-13,31.149999618530273
2018-08-14,32.70000076293945
2018-08-15,31.049999237060547
2018-08-16,30.75
2018-08-17,31.280000686645508
2018-08-20,32.16999816894531
2018-08-21,32.310001373291016
2018-08-22,32.209999084472656
2018-08-23,32.439998626708984
2018-08-24,29.649999618530273
2018-08-27,30.190000534057617
2018-08-28,30.709999084472656
2018-08-29,30.670000076293945
2018-08-30,30.149999618530273
2018-08-31,30.350000381469727
2018-09-04,30.3700008392334
2018-09-05,30.260000228881836
2018-09-06,29.020000457763672
2018-09-07,28.940000534057617
2018-09-10,28.899999618530273
2018-09-11,28.68000030517578
2018-09-12,28.360000610351562
2018-09-13,28.229999542236328
2018-09-14,27.780000686645508
2018-09-17,27.049999237060547
2018-09-18,26.989999771118164
2018-09-19,27.209999084472656
2018-09-20,27.479999542236328
2018-09-21,27.799999237060547
2018-09-24,27.700000762939453
2018-09-25,27.959999084472656
2018-09-26,28.579999923706055
2018-09-27,28.68000030517578
2018-09-28,28.850000381469727
2018-10-01,28.719999313354492
2018-10-02,27.309999465942383
2018-10-03,27.389999389648438
2018-10-04,27.110000610351562
2018-10-05,27.59000015258789
2018-10-08,27.93000030517578
2018-10-09,27.530000686645508
2018-10-10,27.030000686645508
2018-10-11,26.6299991607666
2018-10-12,26.670000076293945
2018-10-15,27.1200008392334
2018-10-16,27.25
2018-10-17,27.1299991607666
2018-10-18,25.559999465942383
2018-10-19,25.280000686645508
2018-10-22,26.15999984741211
2018-10-23,26.3700008392334
2018-10-24,26.15999984741211
2018-10-25,26.6200008392334
2018-10-26,27.079999923706055
2018-10-29,27.639999389648438
2018-10-30,28.479999542236328
2018-10-31,27.299999237060547
2018-11-01,27.270000457763672
2018-11-02,27.90999984741211
2018-11-05,27.760000228881836
2018-11-06,27.860000610351562
2018-11-07,27.399999618530273
2018-11-08,27.829999923706055
2018-11-09,27.479999542236328
2018-11-12,27.40999984741211
2018-11-13,27.059999465942383
2018-11-14,26.860000610351562
2018-11-15,26.219999313354492
2018-11-16,25.899999618530273
2018-11-19,25.440000534057617
2018-11-20,24.65999984741211
2018-11-21,25.809999465942383
2018-11-23,26.0
2018-11-26,26.479999542236328
2018-11-27,26.469999313354492
2018-11-28,27.139999389648438
2018-11-29,26.649999618530273
2018-11-30,27.290000915527344
2018-12-03,28.18000030517578
2018-12-04,26.920000076293945
2018-12-06,27.610000610351562
2018-12-07,26.989999771118164
2018-12-10,26.959999084472656
2018-12-11,27.149999618530273
2018-12-12,27.469999313354492
2018-12-13,26.6299991607666
2018-12-14,26.610000610351562
2018-12-17,25.459999084472656
2018-12-18,25.559999465942383
2018-12-19,25.170000076293945
2018-12-20,25.049999237060547
2018-12-21,24.600000381469727
2018-12-24,24.68000030517578
2018-12-26,25.81999969482422
2018-12-27,26.139999389648438
2018-12-28,25.6200008392334
2018-12-31,25.760000228881836
2019-01-02,25.75
2019-01-03,25.790000915527344
2019-01-04,25.399999618530273
2019-01-07,26.56999969482422
2019-01-08,25.219999313354492
2019-01-09,26.059999465942383
2019-01-10,25.25
2019-01-11,25.239999771118164
2019-01-14,25.329999923706055
2019-01-15,24.90999984741211
2019-01-16,24.90999984741211
2019-01-17,25.59000015258789
2019-01-18,26.010000228881836
2019-01-22,24.940000534057617
2019-01-23,25.3799991607666
2019-01-24,25.25
2019-01-25,25.68000030517578
2019-01-28,25.770000457763672
2019-01-29,25.489999771118164
2019-01-30,25.25
2019-01-31,25.440000534057617
2019-02-01,25.0
2019-02-04,25.280000686645508
2019-02-05,25.219999313354492
2019-02-06,24.690000534057617
2019-02-07,24.93000030517578
2019-02-08,24.899999618530273
2019-02-11,24.84000015258789
2019-02-12,25.139999389648438
2019-02-13,25.110000610351562
2019-02-14,24.920000076293945
2019-02-15,25.06999969482422
2019-02-19,25.190000534057617
2019-02-20,25.15999984741211
2019-02-21,24.780000686645508
2019-02-22,24.760000228881836
2019-02-25,25.1299991607666
2019-02-26,24.850000381469727
2019-02-27,25.360000610351562
2019-02-28,25.399999618530273
2019-03-01,29.510000228881836
2019-03-04,27.739999771118164
2019-03-05,27.209999084472656
2019-03-06,26.579999923706055
2019-03-07,26.719999313354492
2019-03-08,25.93000030517578
2019-03-11,26.299999237060547
2019-03-12,25.969999313354492
2019-03-13,26.0
2019-03-14,25.520000457763672
2019-03-15,25.290000915527344
2019-03-18,25.559999465942383
2019-03-19,25.700000762939453
2019-03-20,25.329999923706055
2019-03-21,25.1200008392334
2019-03-22,24.520000457763672
2019-03-25,24.809999465942383
2019-03-26,25.329999923706055
2019-03-27,25.989999771118164
2019-03-28,26.110000610351562
2019-03-29,26.18000030517578
2019-04-01,26.100000381469727
2019-04-02,25.799999237060547
2019-04-03,26.1200008392334
2019-04-04,26.729999542236328
2019-04-05,26.239999771118164
2019-04-08,26.43000030517578
2019-04-09,25.649999618530273
2019-04-10,25.899999618530273
2019-04-11,25.469999313354492
2019-04-12,25.780000686645508
2019-04-15,26.15999984741211
2019-04-16,26.059999465942383
2019-04-17,26.15999984741211
2019-04-18,25.969999313354492
2019-04-22,25.209999084472656
2019-04-23,25.049999237060547
2019-04-24,25.8799991607666
2019-04-25,26.030000686645508
2019-04-26,26.18000030517578
2019-04-29,26.239999771118164
2019-04-30,26.079999923706055
2019-05-01,25.729999542236328
2019-05-02,25.8799991607666
2019-05-03,25.979999542236328
2019-05-06,25.65999984741211
2019-05-07,24.920000076293945
2019-05-08,25.059999465942383
2019-05-09,24.979999542236328
2019-05-10,24.360000610351562
2019-05-13,22.739999771118164
2019-05-14,22.84000015258789
2019-05-15,22.389999389648438
2019-05-16,22.270000457763672
2019-05-17,22.280000686645508
2019-05-20,22.030000686645508
2019-05-21,22.350000381469727
2019-05-22,21.68000030517578
2019-05-23,21.260000228881836
2019-05-24,21.459999084472656
2019-05-28,21.3700008392334
2019-05-29,20.829999923706055
2019-05-30,20.600000381469727
2019-05-31,18.68000030517578
2019-06-03,18.790000915527344
2019-06-04,18.93000030517578
2019-06-05,18.440000534057617
2019-06-06,17.979999542236328
2019-06-07,18.209999084472656
2019-06-10,18.139999389648438
2019-06-11,18.290000915527344
2019-06-12,17.829999923706055
2019-06-13,18.15999984741211
2019-06-14,18.18000030517578
2019-06-17,18.329999923706055
2019-06-18,18.010000228881836
2019-06-19,18.030000686645508
2019-06-20,18.100000381469727
2019-06-21,18.219999313354492
2019-06-24,17.68000030517578
2019-06-25,17.489999771118164
2019-06-26,17.639999389648438
2019-06-27,17.719999313354492
2019-06-28,17.969999313354492
2019-07-01,17.959999084472656
2019-07-02,17.670000076293945
2019-07-03,18.1200008392334
2019-07-05,18.299999237060547
2019-07-08,18.479999542236328
2019-07-09,17.979999542236328
2019-07-10,17.860000610351562
2019-07-11,18.170000076293945
2019-07-12,18.65999984741211
2019-07-15,18.90999984741211
2019-07-16,19.229999542236328
2019-07-17,18.739999771118164
2019-07-18,18.540000915527344
2019-07-19,18.780000686645508
2019-07-22,18.719999313354492
2019-07-23,18.709999084472656
2019-07-24,19.31999969482422
2019-07-25,19.260000228881836
2019-07-26,19.540000915527344
2019-07-29,19.520000457763672
2019-07-30,19.399999618530273
2019-07-31,19.5
2019-08-01,17.959999084472656
2019-08-02,18.040000915527344
2019-08-05,17.829999923706055
2019-08-06,17.829999923706055
2019-08-07,17.850000381469727
2019-08-08,18.200000762939453
2019-08-09,17.809999465942383
2019-08-12,17.459999084472656
2019-08-13,17.950000762939453
2019-08-14,16.530000686645508
2019-08-15,15.359999656677246
2019-08-16,15.970000267028809
2019-08-19,16.670000076293945
2019-08-20,16.309999465942383
2019-08-21,16.959999084472656
2019-08-22,17.75
2019-08-23,16.920000076293945
2019-08-26,16.3799991607666
2019-08-27,15.579999923706055
2019-08-28,15.859999656677246
2019-08-29,15.90999984741211
2019-08-30,15.789999961853027
2019-09-03,15.59000015258789
2019-09-04,16.110000610351562
2019-09-05,16.989999771118164
2019-09-06,16.860000610351562
2019-09-09,17.959999084472656
2019-09-10,18.3799991607666
2019-09-11,19.25
2019-09-12,19.18000030517578
2019-09-13,19.239999771118164
2019-09-16,18.549999237060547
2019-09-17,18.209999084472656
2019-09-18,17.940000534057617
2019-09-19,17.540000915527344
2019-09-20,17.190000534057617
2019-09-23,17.440000534057617
2019-09-24,17.18000030517578
2019-09-25,17.229999542236328
2019-09-26,16.989999771118164
2019-09-27,17.18000030517578
