Date,IEX
2022-02-04,187.3350372314453
2022-02-07,187.80938720703125
2022-02-08,187.5817108154297
2022-02-09,188.63467407226562
2022-02-10,184.65045166015625
2022-02-11,180.08755493164062
2022-02-14,181.8330078125
2022-02-15,181.444091796875
2022-02-16,180.2203369140625
2022-02-17,179.01560974121094
2022-02-18,179.6132049560547
2022-02-22,178.9871368408203
2022-02-23,175.95150756835938
2022-02-24,179.28121948242188
2022-02-25,182.60142517089844
2022-02-28,182.04171752929688
2022-03-01,179.02508544921875
2022-03-02,183.1705780029297
2022-03-03,184.54611206054688
2022-03-04,182.2883758544922
2022-03-07,178.7025146484375
2022-03-08,173.87403869628906
2022-03-09,182.07969665527344
2022-03-10,179.13893127441406
2022-03-11,179.89779663085938
2022-03-14,179.37606811523438
2022-03-15,182.78163146972656
2022-03-16,186.05442810058594
2022-03-17,187.79986572265625
2022-03-18,188.76751708984375
2022-03-21,188.2742156982422
2022-03-22,187.11688232421875
2022-03-23,183.46466064453125
2022-03-24,184.23306274414062
2022-03-25,185.14373779296875
2022-03-28,184.70741271972656
2022-03-29,188.25523376464844
2022-03-30,185.33343505859375
2022-03-31,181.88046264648438
2022-04-01,182.2883758544922
2022-04-04,183.54055786132812
2022-04-05,182.25991821289062
2022-04-06,184.59353637695312
2022-04-07,188.51136779785156
2022-04-08,186.7279510498047
2022-04-11,185.10577392578125
2022-04-12,183.80615234375
2022-04-13,185.07730102539062
2022-04-14,180.77056884765625
2022-04-18,179.338134765625
2022-04-19,183.6638641357422
2022-04-20,187.0409698486328
2022-04-21,185.9595489501953
2022-04-22,181.5863800048828
2022-04-25,181.86148071289062
2022-04-26,177.25115966796875
2022-04-27,182.2788848876953
2022-04-28,185.87420654296875
2022-04-29,180.06858825683594
2022-05-02,180.3152313232422
2022-05-03,181.32077026367188
2022-05-04,187.3445281982422
2022-05-05,180.01165771484375
2022-05-06,178.3990020751953
2022-05-09,179.2906951904297
2022-05-10,175.2969512939453
2022-05-11,173.16256713867188
2022-05-12,175.00289916992188
2022-05-13,176.60606384277344
2022-05-16,176.51089477539062
2022-05-17,179.994140625
2022-05-18,172.76124572753906
2022-05-19,174.34104919433594
2022-05-20,176.52996826171875
2022-05-23,176.53945922851562
2022-05-24,178.414306640625
2022-05-25,176.29205322265625
2022-05-26,179.97508239746094
2022-05-27,182.85874938964844
2022-05-31,182.29722595214844
2022-06-01,182.1544647216797
2022-06-02,186.7035675048828
2022-06-03,185.73284912109375
2022-06-06,185.59007263183594
2022-06-07,187.3126678466797
2022-06-08,185.03811645507812
2022-06-09,181.91656494140625
2022-06-10,176.33009338378906
2022-06-13,171.41937255859375
2022-06-14,170.74366760253906
2022-06-15,170.9815673828125
2022-06-16,165.03347778320312
2022-06-17,164.7003631591797
2022-06-21,167.7362823486328
2022-06-22,168.4405517578125
2022-06-23,170.92446899414062
2022-06-24,176.59657287597656
2022-06-27,175.29273986816406
2022-06-28,172.10458374023438
2022-06-29,172.3330078125
2022-06-30,172.8564453125
2022-07-01,174.78834533691406
2022-07-05,175.53065490722656
2022-07-06,176.33009338378906
2022-07-07,178.3096160888672
2022-07-08,176.72027587890625
2022-07-11,177.28179931640625
2022-07-12,173.46551513671875
2022-07-13,172.65658569335938
2022-07-14,173.1721954345703
2022-07-15,177.85098266601562
2022-07-18,174.5089569091797
2022-07-19,180.83963012695312
2022-07-20,180.75369262695312
2022-07-21,183.94293212890625
2022-07-22,184.06707763671875
2022-07-25,184.1625213623047
2022-07-26,185.82395935058594
2022-07-27,190.7032928466797
2022-07-28,196.77615356445312
2022-07-29,199.3256072998047
2022-08-01,198.8959197998047
2022-08-02,197.29173278808594
2022-08-03,200.37596130371094
2022-08-04,201.40716552734375
2022-08-05,202.36203002929688
2022-08-08,201.59815979003906
2022-08-09,200.0035400390625
2022-08-10,204.0712127685547
2022-08-11,204.35768127441406
2022-08-12,205.4844207763672
2022-08-15,206.3628692626953
2022-08-16,207.5946044921875
2022-08-17,206.15281677246094
2022-08-18,207.80470275878906
2022-08-19,205.80902099609375
2022-08-22,201.48355102539062
2022-08-23,201.88458251953125
2022-08-24,201.88458251953125
2022-08-25,203.82296752929688
2022-08-26,196.1841583251953
2022-08-29,195.553955078125
2022-08-30,193.44369506835938
2022-08-31,192.12603759765625
2022-09-01,193.46279907226562
2022-09-02,190.98971557617188
2022-09-06,191.85862731933594
2022-09-07,197.88375854492188
2022-09-08,199.1728515625
2022-09-09,200.55735778808594
2022-09-12,201.6363525390625
2022-09-13,198.5807647705078
2022-09-14,198.6476287841797
2022-09-15,196.54698181152344
2022-09-16,195.67808532714844
2022-09-19,199.93670654296875
2022-09-20,196.9098358154297
2022-09-21,195.09561157226562
2022-09-22,192.6511688232422
2022-09-23,190.31179809570312
2022-09-26,190.60780334472656
2022-09-27,189.56698608398438
2022-09-28,193.7779083251953
2022-09-29,191.20936584472656
2022-09-30,190.82740783691406
2022-10-03,195.8308563232422
2022-10-04,201.13027954101562
2022-10-05,199.43064880371094
2022-10-06,198.02699279785156
2022-10-07,192.90896606445312
2022-10-10,194.49404907226562
2022-10-11,196.27963256835938
2022-10-12,191.35255432128906
2022-10-13,195.19305419921875
2022-10-14,188.77630615234375
2022-10-17,194.9727325439453
2022-10-18,197.39578247070312
2022-10-19,195.43247985839844
2022-10-20,190.8641357421875
2022-10-21,195.32711791992188
2022-10-24,198.34393310546875
2022-10-25,203.36239624023438
2022-10-26,210.53570556640625
2022-10-27,208.342529296875
2022-10-28,213.49508666992188
2022-10-31,212.91085815429688
2022-11-01,213.92604064941406
2022-11-02,209.185302734375
2022-11-03,211.40724182128906
2022-11-04,213.17901611328125
2022-11-07,216.20542907714844
2022-11-08,215.3817901611328
2022-11-09,212.412841796875
2022-11-10,223.110595703125
2022-11-11,220.3523406982422
2022-11-14,218.4560546875
2022-11-15,221.8272247314453
2022-11-16,222.89990234375
2022-11-17,221.68359375
2022-11-18,223.6756591796875
2022-11-21,223.41705322265625
2022-11-22,224.89193725585938
2022-11-23,225.44741821289062
2022-11-25,226.6541748046875
2022-11-28,222.02835083007812
2022-11-29,221.29090881347656
2022-11-30,227.44906616210938
2022-12-01,230.56167602539062
2022-12-02,231.61512756347656
2022-12-05,226.8553009033203
2022-12-06,223.8959197998047
2022-12-07,225.1121826171875
2022-12-08,224.24072265625
2022-12-09,225.26544189453125
2022-12-12,229.8625030517578
2022-12-13,231.81626892089844
2022-12-14,228.4546661376953
2022-12-15,219.8734893798828
2022-12-16,218.35072326660156
2022-12-19,216.70343017578125
2022-12-20,218.4752197265625
2022-12-21,222.19119262695312
2022-12-22,219.94052124023438
2022-12-23,219.63404846191406
2022-12-27,220.33319091796875
2022-12-28,217.55581665039062
2022-12-29,220.7545928955078
2022-12-30,218.67633056640625
2023-01-03,219.78729248046875
2023-01-04,219.5765838623047
2023-01-05,216.1958770751953
2023-01-06,222.3252716064453
2023-01-09,223.9725341796875
2023-01-10,224.872802734375
2023-01-11,225.52401733398438
2023-01-12,226.8394775390625
2023-01-13,229.3839111328125
2023-01-17,227.27154541015625
2023-01-18,224.65028381347656
2023-01-19,217.44903564453125
2023-01-20,221.9906005859375
2023-01-23,221.66416931152344
2023-01-24,223.09483337402344
2023-01-25,223.52688598632812
2023-01-26,224.82310485839844
2023-01-27,229.2206573486328
2023-01-30,223.70932006835938
2023-01-31,230.13282775878906
2023-02-01,218.65884399414062
2023-02-02,216.6040802001953
2023-02-03,220.68479919433594
2023-02-06,216.29684448242188
2023-02-07,215.90316772460938
2023-02-08,215.6151123046875
2023-02-09,214.77017211914062
2023-02-10,216.9209442138672
2023-02-13,217.64108276367188
2023-02-14,216.37367248535156
2023-02-15,218.3612060546875
2023-02-16,216.12400817871094
2023-02-17,221.79856872558594
2023-02-21,215.92239379882812
2023-02-22,215.89358520507812
2023-02-23,216.70010375976562
2023-02-24,215.8839569091797
2023-02-27,216.2488250732422
2023-02-28,216.01837158203125
2023-03-01,214.57814025878906
2023-03-02,215.49029541015625
2023-03-03,219.14852905273438
2023-03-06,218.21719360351562
2023-03-07,215.13504028320312
2023-03-08,214.5397491455078
2023-03-09,214.24209594726562
2023-03-10,211.16952514648438
2023-03-13,210.29579162597656
2023-03-14,215.03904724121094
2023-03-15,207.2040557861328
2023-03-16,210.3917999267578
2023-03-17,207.14645385742188
2023-03-20,211.32315063476562
2023-03-21,213.64678955078125
2023-03-22,210.132568359375
2023-03-23,209.31643676757812
2023-03-24,210.69908142089844
2023-03-27,212.89784240722656
2023-03-28,214.0308380126953
2023-03-29,217.06497192382812
2023-03-30,217.9195556640625
2023-03-31,221.82737731933594
2023-04-03,220.09906005859375
2023-04-04,213.3779296875
2023-04-05,209.16278076171875
2023-04-06,208.1354217529297
2023-04-10,210.70867919921875
2023-04-11,211.6304168701172
2023-04-12,213.0226593017578
2023-04-13,212.61940002441406
2023-04-14,210.7854461669922
2023-04-17,212.0720977783203
2023-04-18,211.76487731933594
2023-04-19,209.16278076171875
2023-04-20,208.57705688476562
2023-04-21,209.0859832763672
2023-04-24,209.5564727783203
2023-04-25,206.79119873046875
2023-04-26,201.42385864257812
2023-04-27,199.55149841308594
2023-04-28,198.1016845703125
2023-05-01,198.60093688964844
2023-05-02,198.49530029296875
2023-05-03,201.73109436035156
2023-05-04,199.2250518798828
2023-05-05,202.52804565429688
2023-05-08,202.24960327148438
2023-05-09,199.86837768554688
2023-05-10,199.42669677734375
2023-05-11,199.66671752929688
2023-05-12,200.16603088378906
2023-05-15,199.60911560058594
2023-05-16,194.6258544921875
2023-05-17,196.6326141357422
2023-05-18,197.11270141601562
2023-05-19,196.82467651367188
2023-05-22,200.36766052246094
2023-05-23,196.43101501464844
2023-05-24,192.18702697753906
2023-05-25,193.7521209716797
2023-05-26,195.37477111816406
2023-05-30,194.7122802734375
2023-05-31,191.22686767578125
2023-06-01,193.30084228515625
2023-06-02,200.7709197998047
2023-06-05,197.20870971679688
2023-06-06,197.35272216796875
2023-06-07,199.89718627929688
2023-06-08,199.79124450683594
2023-06-09,199.23265075683594
2023-06-12,199.3674774169922
2023-06-13,201.12997436523438
2023-06-14,200.1957550048828
2023-06-15,202.64208984375
2023-06-16,202.01605224609375
2023-06-20,197.57603454589844
2023-06-21,199.0496368408203
2023-06-22,196.1121063232422
2023-06-23,195.553466796875
2023-06-26,198.3369140625
2023-06-27,202.9791717529297
2023-06-28,202.237548828125
2023-06-29,205.65670776367188
2023-06-30,207.32290649414062
2023-07-03,204.9824981689453
2023-07-05,203.09475708007812
2023-07-06,202.37242126464844
2023-07-07,202.237548828125
2023-07-10,208.9698486328125
2023-07-11,208.47866821289062
2023-07-12,207.61183166503906
2023-07-13,205.3900604248047
2023-07-14,202.4630889892578
2023-07-17,203.438720703125
2023-07-18,202.71426391601562
2023-07-19,203.9990234375
2023-07-20,204.51101684570312
2023-07-21,205.40936279296875
2023-07-24,207.5442352294922
2023-07-25,203.3228302001953
2023-07-26,204.77182006835938
2023-07-27,211.37924194335938
2023-07-28,214.68292236328125
2023-07-31,218.13153076171875
2023-08-01,214.31585693359375
2023-08-02,211.94915771484375
2023-08-03,214.50904846191406
2023-08-04,213.3788299560547
2023-08-07,216.228515625
2023-08-08,216.28648376464844
2023-08-09,215.2528533935547
2023-08-10,213.9487762451172
2023-08-11,215.81314086914062
2023-08-14,215.1659393310547
2023-08-15,213.08901977539062
2023-08-16,211.95883178710938
2023-08-17,211.45648193359375
2023-08-18,211.95883178710938
2023-08-21,213.69761657714844
2023-08-22,214.0840301513672
2023-08-23,216.07394409179688
2023-08-24,215.1176300048828
2023-08-25,218.4503173828125
2023-08-28,219.22311401367188
2023-08-29,219.9862518310547
2023-08-30,220.95220947265625
2023-08-31,218.70147705078125
2023-09-01,220.5175323486328
2023-09-05,215.20455932617188
2023-09-06,215.26251220703125
2023-09-07,211.07009887695312
2023-09-08,208.7420654296875
2023-09-11,207.6891326904297
2023-09-12,206.62652587890625
2023-09-13,207.90162658691406
2023-09-14,208.94491577148438
2023-09-15,206.95498657226562
2023-09-18,205.13890075683594
2023-09-19,203.73817443847656
2023-09-20,202.8011932373047
2023-09-21,199.75827026367188
2023-09-22,200.08673095703125
2023-09-25,200.67596435546875
2023-09-26,196.87962341308594
2023-09-27,200.3861846923828
2023-09-28,201.9510955810547
2023-09-29,200.94647216796875
2023-10-02,199.74859619140625
2023-10-03,199.90318298339844
2023-10-04,201.3521728515625
2023-10-05,198.16441345214844
2023-10-06,198.97581481933594
2023-10-09,201.07203674316406
2023-10-10,201.207275390625
2023-10-11,201.92210388183594
2023-10-12,199.23809814453125
2023-10-13,194.41265869140625
2023-10-16,196.36026000976562
2023-10-17,196.88352966308594
2023-10-18,190.8177947998047
2023-10-19,189.52906799316406
2023-10-20,186.7481689453125
2023-10-23,186.8450469970703
2023-10-24,186.75784301757812
2023-10-25,181.19602966308594
2023-10-26,187.21328735351562
2023-10-27,184.9943389892578
2023-10-30,184.61647033691406
2023-10-31,185.46914672851562
2023-11-01,182.5137939453125
2023-11-02,187.58148193359375
2023-11-03,189.11241149902344
2023-11-06,187.48458862304688
2023-11-07,185.6338653564453
2023-11-08,186.360595703125
2023-11-09,184.3451385498047
2023-11-10,185.76951599121094
2023-11-13,186.3218231201172
2023-11-14,191.9224090576172
2023-11-15,192.9010772705078
2023-11-16,191.45733642578125
2023-11-17,191.86427307128906
2023-11-20,189.64537048339844
2023-11-21,192.42628479003906
2023-11-22,191.1278839111328
2023-11-24,193.0270538330078
2023-11-27,192.4359893798828
2023-11-28,190.50775146484375
2023-11-29,192.14529418945312
2023-11-30,195.42037963867188
2023-12-01,196.73817443847656
2023-12-04,197.8621826171875
2023-12-05,195.33316040039062
