Date,DD
2015-11-09,24.328125
2015-11-10,24.332834243774414
2015-11-11,24.328125
2015-11-12,23.73050308227539
2015-11-13,24.064603805541992
2015-11-16,24.304594039916992
2015-11-17,24.304594039916992
2015-11-18,25.015138626098633
2015-11-19,25.09043312072754
2015-11-20,25.09043312072754
2015-11-23,24.939855575561523
2015-11-24,25.118667602539062
2015-11-25,24.431642532348633
2015-11-27,24.473997116088867
2015-11-30,24.530466079711914
2015-12-01,25.13749122619629
2015-12-02,24.605756759643555
2015-12-03,24.403413772583008
2015-12-04,25.085731506347656
2015-12-07,24.483407974243164
2015-12-08,23.95167350769043
2015-12-09,26.807992935180664
2015-12-10,25.8386287689209
2015-12-11,25.11396598815918
2015-12-14,24.135190963745117
2015-12-15,23.79638671875
2015-12-16,23.86697006225586
2015-12-17,23.64580726623535
2015-12-18,23.354061126708984
2015-12-21,23.984615325927734
2015-12-22,24.23401641845703
2015-12-23,24.71868896484375
2015-12-24,24.615163803100586
2015-12-28,24.577518463134766
2015-12-29,25.06175994873047
2015-12-30,24.525300979614258
2015-12-31,24.439844131469727
2016-01-04,23.70399284362793
2016-01-05,23.52359390258789
2016-01-06,23.00611686706543
2016-01-07,22.142080307006836
2016-01-08,21.971172332763672
2016-01-11,21.553394317626953
2016-01-12,21.263803482055664
2016-01-13,20.713104248046875
2016-01-14,21.002700805664062
2016-01-15,20.395017623901367
2016-01-19,19.97249984741211
2016-01-20,19.616437911987305
2016-01-21,19.939268112182617
2016-01-22,20.518461227416992
2016-01-25,20.02471923828125
2016-01-26,20.157651901245117
2016-01-27,19.65916633605957
2016-01-28,19.725631713867188
2016-01-29,19.939268112182617
2016-02-01,20.21461296081543
2016-02-02,21.37774085998535
2016-02-03,22.18956184387207
2016-02-04,22.498140335083008
2016-02-05,22.16581916809082
2016-02-08,21.94743537902832
2016-02-09,22.123088836669922
2016-02-10,21.914201736450195
2016-02-11,21.268550872802734
2016-02-12,21.84299087524414
2016-02-16,22.232280731201172
2016-02-17,22.782989501953125
2016-02-18,22.58359146118164
2016-02-19,22.350969314575195
2016-02-22,22.73551368713379
2016-02-23,22.303491592407227
2016-02-24,22.40319061279297
2016-02-25,22.835208892822266
2016-02-26,23.139041900634766
2016-02-29,23.07732582092285
2016-03-01,23.77045440673828
2016-03-02,23.556819915771484
2016-03-03,23.547325134277344
2016-03-04,23.87489891052246
2016-03-07,23.62328338623047
2016-03-08,23.181766510009766
2016-03-09,23.29096031188965
2016-03-10,23.324199676513672
2016-03-11,24.03156089782715
2016-03-14,23.870147705078125
2016-03-15,23.827421188354492
2016-03-16,24.050556182861328
2016-03-17,24.40186309814453
2016-03-18,24.525300979614258
2016-03-21,24.46833038330078
2016-03-22,24.330656051635742
2016-03-23,24.29741859436035
2016-03-24,24.3638858795166
2016-03-28,24.47782325744629
2016-03-29,24.487401962280273
2016-03-30,24.65985107421875
2016-03-31,24.36285972595215
2016-04-01,24.496992111206055
2016-04-04,24.463457107543945
2016-04-05,24.30537986755371
2016-04-06,24.396390914916992
2016-04-07,24.16167449951172
2016-04-08,24.319746017456055
2016-04-11,24.314958572387695
2016-04-12,24.726909637451172
2016-04-13,25.009536743164062
2016-04-14,25.081384658813477
2016-04-15,25.0861759185791
2016-04-18,25.16761016845703
2016-04-19,25.41191291809082
2016-04-20,24.880199432373047
2016-04-21,24.89935874938965
2016-04-22,25.201143264770508
2016-04-25,25.16761016845703
2016-04-26,25.708898544311523
2016-04-27,25.675369262695312
2016-04-28,25.58914566040039
2016-04-29,25.201143264770508
2016-05-02,25.22029685974121
2016-05-03,24.798765182495117
2016-05-04,24.616737365722656
2016-05-05,24.35807228088379
2016-05-06,24.506561279296875
2016-05-09,24.353273391723633
2016-05-10,24.68859100341797
2016-05-11,24.5496768951416
2016-05-12,24.68859100341797
2016-05-13,24.214365005493164
2016-05-16,24.717330932617188
2016-05-17,24.67421531677246
2016-05-18,24.338909149169922
2016-05-19,24.319746017456055
2016-05-20,24.60236167907715
2016-05-23,25.03348159790039
2016-05-24,25.301740646362305
2016-05-25,25.32088851928711
2016-05-26,24.904150009155273
2016-05-27,24.995166778564453
2016-05-31,24.60236167907715
2016-06-01,24.707765579223633
2016-06-02,25.023902893066406
2016-06-03,25.464599609375
2016-06-06,25.689739227294922
2016-06-07,25.723270416259766
2016-06-08,25.71368980407715
2016-06-09,25.670578002929688
2016-06-10,25.56998634338379
2016-06-13,25.23946762084961
2016-06-14,24.97121238708496
2016-06-15,24.841875076293945
2016-06-16,24.99995231628418
2016-06-17,25.354427337646484
2016-06-20,25.421485900878906
2016-06-21,25.517290115356445
2016-06-22,25.493349075317383
2016-06-23,25.71368980407715
2016-06-24,24.702960968017578
2016-06-27,23.93653106689453
2016-06-28,23.448225021362305
2016-06-29,23.883350372314453
2016-06-30,24.03322982788086
2016-07-01,23.951040267944336
2016-07-05,23.573928833007812
2016-07-06,23.26451301574707
2016-07-07,23.303184509277344
2016-07-08,23.883350372314453
2016-07-11,24.100914001464844
2016-07-12,24.63272476196289
2016-07-13,24.743921279907227
2016-07-14,25.043676376342773
2016-07-15,25.16938018798828
2016-07-18,25.43045425415039
2016-07-19,25.314416885375977
2016-07-20,25.599660873413086
2016-07-21,25.382102966308594
2016-07-22,25.681861877441406
2016-07-25,25.754375457763672
2016-07-26,25.884912490844727
2016-07-27,25.928422927856445
2016-07-28,25.947763442993164
2016-07-29,25.947763442993164
2016-08-01,25.938098907470703
2016-08-02,25.686695098876953
2016-08-03,25.831727981567383
2016-08-04,25.860733032226562
2016-08-05,25.933258056640625
2016-08-08,25.913925170898438
2016-08-09,25.81239128112793
2016-08-10,25.841400146484375
2016-08-11,25.933258056640625
2016-08-12,25.299915313720703
2016-08-15,25.522310256958008
2016-08-16,25.314416885375977
2016-08-17,25.449790954589844
2016-08-18,25.735034942626953
2016-08-19,25.826892852783203
2016-08-22,25.86557388305664
2016-08-23,26.000940322875977
2016-08-24,25.918750762939453
2016-08-25,26.116973876953125
2016-08-26,25.928422927856445
2016-08-29,26.17015838623047
2016-08-30,26.10247230529785
2016-08-31,25.933258056640625
2016-09-01,26.01061248779297
2016-09-02,26.19434356689453
2016-09-06,26.058961868286133
2016-09-07,26.058961868286133
2016-09-08,26.24751091003418
2016-09-09,25.82206153869629
2016-09-12,25.580326080322266
2016-09-13,25.159709930419922
2016-09-14,25.324081420898438
2016-09-15,25.551313400268555
2016-09-16,25.488468170166016
2016-09-19,25.62866973876953
2016-09-20,25.415939331054688
2016-09-21,25.498138427734375
2016-09-22,25.411113739013672
2016-09-23,25.256404876708984
2016-09-26,25.203222274780273
2016-09-27,25.415939331054688
2016-09-28,25.523242950439453
2016-09-29,25.230607986450195
2016-09-30,25.279380798339844
2016-10-03,25.5671443939209
2016-10-04,25.294017791748047
2016-10-05,25.703710556030273
2016-10-06,26.137798309326172
2016-10-07,25.845157623291016
2016-10-10,26.11341094970703
2016-10-11,26.103652954101562
2016-10-12,25.952455520629883
2016-10-13,25.806137084960938
2016-10-14,26.035375595092773
2016-10-17,25.850034713745117
2016-10-18,26.186569213867188
2016-10-19,26.30362319946289
2016-10-20,26.249977111816406
2016-10-21,26.386537551879883
2016-10-24,26.454830169677734
2016-10-25,26.391416549682617
2016-10-26,26.220720291137695
2016-10-27,26.61090087890625
2016-10-28,26.298751831054688
2016-10-31,26.245101928710938
2016-11-01,26.2304630279541
2016-11-02,26.142681121826172
2016-11-03,25.976844787597656
2016-11-04,25.913440704345703
2016-11-07,26.167068481445312
2016-11-08,26.059755325317383
2016-11-09,26.27436065673828
2016-11-10,26.41092872619629
2016-11-11,26.167068481445312
2016-11-14,26.07439422607422
2016-11-15,25.932950973510742
2016-11-16,25.937828063964844
2016-11-17,26.025619506835938
2016-11-18,25.962215423583984
2016-11-21,26.3377685546875
2016-11-22,26.49872589111328
2016-11-23,26.37190818786621
2016-11-25,26.425561904907227
2016-11-28,26.493844985961914
2016-11-29,26.332895278930664
2016-11-30,27.176673889160156
2016-12-01,27.366886138916016
2016-12-02,27.030364990234375
2016-12-05,27.34250831604004
2016-12-06,27.420534133911133
2016-12-07,27.752201080322266
2016-12-08,28.010709762573242
2016-12-09,28.147274017333984
2016-12-12,28.420413970947266
2016-12-13,28.361875534057617
2016-12-14,28.12289047241211
2016-12-15,28.459426879882812
2016-12-16,28.488693237304688
2016-12-19,28.669153213500977
2016-12-20,28.678905487060547
2016-12-21,28.815471649169922
2016-12-22,28.654521942138672
2016-12-23,28.72334098815918
2016-12-27,28.718427658081055
2016-12-28,28.462799072265625
2016-12-29,28.22684669494629
2016-12-30,28.128520965576172
2017-01-03,28.31532096862793
2017-01-04,28.54145050048828
2017-01-05,28.413639068603516
2017-01-06,28.236677169799805
2017-01-09,28.408729553222656
2017-01-10,28.3497371673584
2017-01-11,28.639772415161133
2017-01-12,28.654525756835938
2017-01-13,28.413639068603516
2017-01-17,28.182592391967773
2017-01-18,28.36939811706543
2017-01-19,28.06460952758789
2017-01-20,28.207178115844727
2017-01-23,28.089195251464844
2017-01-24,29.318161010742188
2017-01-25,29.598363876342773
2017-01-26,30.193178176879883
2017-01-27,30.13910484313965
2017-01-30,29.568866729736328
2017-01-31,29.313232421875
2017-02-01,29.64259147644043
2017-02-02,29.426313400268555
2017-02-03,29.598363876342773
2017-02-06,29.504959106445312
2017-02-07,29.391887664794922
2017-02-08,29.362396240234375
2017-02-09,29.622934341430664
2017-02-10,30.080123901367188
2017-02-13,30.262001037597656
2017-02-14,30.340646743774414
2017-02-15,30.035865783691406
2017-02-16,30.18825912475586
2017-02-17,30.114526748657227
2017-02-21,30.094867706298828
2017-02-22,31.299251556396484
2017-02-23,31.15176773071289
2017-02-24,31.240257263183594
2017-02-27,30.925640106201172
2017-02-28,30.606109619140625
2017-03-01,31.196016311645508
2017-03-02,31.14194679260254
2017-03-03,31.097707748413086
2017-03-06,31.22060203552246
2017-03-07,31.04362678527832
2017-03-08,31.107519149780273
2017-03-09,31.23533821105957
2017-03-10,31.3828125
2017-03-13,31.515541076660156
2017-03-14,31.304170608520508
2017-03-15,31.677770614624023
2017-03-16,31.39264488220215
2017-03-17,31.47621726989746
2017-03-20,31.70726203918457
2017-03-21,31.00921058654785
2017-03-22,30.866657257080078
2017-03-23,31.377901077270508
2017-03-24,31.00921058654785
2017-03-27,31.471288681030273
2017-03-28,31.95305633544922
2017-03-29,31.89364242553711
2017-03-30,31.774822235107422
2017-03-31,31.457971572875977
2017-04-03,31.220317840576172
2017-04-04,31.28964614868164
2017-04-05,31.448074340820312
2017-04-06,31.492616653442383
2017-04-07,31.284690856933594
2017-04-10,31.324298858642578
2017-04-11,30.93813133239746
2017-04-12,30.65592384338379
2017-04-13,30.23015022277832
2017-04-17,30.561859130859375
2017-04-18,30.43808364868164
2017-04-19,30.472736358642578
2017-04-20,30.66582489013672
2017-04-21,30.77474594116211
2017-04-24,31.101499557495117
2017-04-25,32.08672332763672
2017-04-26,31.849092483520508
2017-04-27,31.284690856933594
2017-04-28,31.091596603393555
2017-05-01,30.95297622680664
2017-05-02,30.95297622680664
2017-05-03,30.551944732666016
2017-05-04,30.408382415771484
2017-05-05,31.235179901123047
2017-05-08,30.878705978393555
2017-05-09,30.611360549926758
2017-05-10,30.551944732666016
2017-05-11,30.626209259033203
2017-05-12,30.71533203125
2017-05-15,30.893571853637695
2017-05-16,30.84406280517578
2017-05-17,29.804365158081055
2017-05-18,29.992504119873047
2017-05-19,30.344017028808594
2017-05-22,30.190532684326172
2017-05-23,30.091520309448242
2017-05-24,30.423234939575195
2017-05-25,30.027151107788086
2017-05-26,30.23015022277832
2017-05-30,30.145984649658203
2017-05-31,30.675739288330078
2017-06-01,31.071792602539062
2017-06-02,31.215377807617188
2017-06-05,31.294574737548828
2017-06-06,31.552026748657227
2017-06-07,31.675800323486328
2017-06-08,31.670848846435547
2017-06-09,32.052059173583984
2017-06-12,31.690664291381836
2017-06-13,32.30952072143555
2017-06-14,31.94809913635254
2017-06-15,31.735214233398438
2017-06-16,31.87879180908203
2017-06-19,32.28971481323242
2017-06-20,32.230308532714844
2017-06-21,31.527280807495117
2017-06-22,31.601543426513672
2017-06-23,31.42331314086914
2017-06-26,31.472808837890625
2017-06-27,31.235179901123047
2017-06-28,31.544391632080078
2017-06-29,31.27507972717285
2017-06-30,31.454620361328125
2017-07-03,31.88850212097168
2017-07-05,31.629175186157227
2017-07-06,31.698991775512695
2017-07-07,31.863567352294922
2017-07-10,32.17776870727539
2017-07-11,32.19273376464844
2017-07-12,33.055519104003906
2017-07-13,32.721378326416016
2017-07-14,33.03559494018555
2017-07-17,32.975730895996094
2017-07-18,32.791194915771484
2017-07-19,33.29989242553711
2017-07-20,33.110382080078125
2017-07-21,32.98571014404297
2017-07-24,33.02559280395508
2017-07-25,33.33979797363281
2017-07-26,33.12534713745117
2017-07-27,33.19566345214844
2017-07-28,32.9847297668457
2017-07-31,32.26155471801758
2017-08-01,32.487545013427734
2017-08-02,32.29168701171875
2017-08-03,31.854778289794922
2017-08-04,32.19626998901367
2017-08-07,32.080772399902344
2017-08-08,31.844724655151367
2017-08-09,31.889925003051758
2017-08-10,31.694068908691406
2017-08-11,31.76940155029297
2017-08-14,31.844724655151367
2017-08-15,31.975297927856445
2017-08-16,32.11089324951172
2017-08-17,31.729219436645508
2017-08-18,31.83971405029297
2017-08-21,32.07072067260742
2017-08-22,32.532745361328125
2017-08-23,32.432308197021484
2017-08-24,32.31680679321289
2017-08-25,32.41221618652344
2017-08-28,32.47751235961914
2017-08-29,32.25151062011719
2017-08-30,32.59300994873047
2017-08-31,33.47187042236328
2017-09-01,33.73802947998047
2017-09-05,32.63318634033203
2017-09-06,32.57795333862305
2017-09-07,32.48252487182617
2017-09-08,32.567893981933594
2017-09-11,33.57230758666992
2017-09-12,34.41099548339844
2017-09-13,34.90314865112305
2017-09-14,35.1642951965332
2017-09-15,35.08394241333008
2017-09-18,35.03873825073242
2017-09-19,35.17937088012695
2017-09-20,35.36015319824219
2017-09-21,35.31494903564453
2017-09-22,35.134159088134766
2017-09-25,35.32499313354492
2017-09-26,34.82781219482422
2017-09-27,34.55160903930664
2017-09-28,34.68218231201172
2017-09-29,34.76755142211914
2017-10-02,35.365177154541016
2017-10-03,35.33504104614258
2017-10-04,35.38025665283203
2017-10-05,35.64139175415039
2017-10-06,35.76694107055664
2017-10-09,35.99794387817383
2017-10-10,35.94270324707031
2017-10-11,35.96782684326172
2017-10-12,35.857330322265625
2017-10-13,35.872398376464844
2017-10-16,35.62129592895508
2017-10-17,35.596195220947266
2017-10-18,35.54597091674805
2017-10-19,35.6012077331543
2017-10-20,35.74685287475586
2017-10-23,35.93267059326172
2017-10-24,36.08834457397461
2017-10-25,35.70165252685547
2017-10-26,36.68596649169922
2017-10-27,36.429847717285156
2017-10-30,35.99794387817383
2017-10-31,36.3143424987793
2017-11-01,36.821571350097656
2017-11-02,36.178749084472656
2017-11-03,35.73680877685547
2017-11-06,35.274776458740234
2017-11-07,35.726776123046875
2017-11-08,35.5610237121582
2017-11-09,35.26975631713867
2017-11-10,35.139183044433594
2017-11-13,35.3852653503418
2017-11-14,34.62282943725586
2017-11-15,34.824806213378906
2017-11-16,35.688228607177734
2017-11-17,35.718509674072266
2017-11-20,35.77405548095703
2017-11-21,35.981082916259766
2017-11-22,35.647830963134766
2017-11-24,35.93058395385742
2017-11-27,35.41050720214844
2017-11-28,35.895240783691406
2017-11-29,36.24364471435547
2017-11-30,36.334529876708984
2017-12-01,35.85484313964844
2017-12-04,36.42036819458008
2017-12-05,36.122459411621094
2017-12-06,35.89018630981445
2017-12-07,36.03662109375
2017-12-08,35.71347427368164
2017-12-11,35.75385284423828
2017-12-12,35.74375915527344
2017-12-13,35.62763595581055
2017-12-14,35.506439208984375
2017-12-15,35.344879150390625
2017-12-18,36.04671096801758
2017-12-19,36.06187438964844
2017-12-20,35.986122131347656
2017-12-21,36.17295455932617
2017-12-22,36.4102668762207
2017-12-26,36.07197189331055
2017-12-27,36.07197189331055
2017-12-28,36.1073112487793
2017-12-29,35.96088409423828
2018-01-02,36.304237365722656
2018-01-03,36.88489532470703
2018-01-04,37.591796875
2018-01-05,38.08157730102539
2018-01-08,37.950286865234375
2018-01-09,38.04118728637695
2018-01-10,37.46556091308594
2018-01-11,37.980587005615234
2018-01-12,38.07652282714844
2018-01-16,37.84425735473633
2018-01-17,38.25830078125
2018-01-18,38.38958740234375
2018-01-19,38.37948989868164
2018-01-22,38.46531295776367
2018-01-23,38.44512176513672
2018-01-24,38.37948989868164
2018-01-25,38.70264434814453
2018-01-26,38.88944625854492
2018-01-29,38.30878829956055
2018-01-30,37.93514633178711
2018-01-31,38.16236114501953
2018-02-01,37.11211395263672
2018-02-02,35.794246673583984
2018-02-05,34.25421905517578
2018-02-06,36.2991828918457
2018-02-07,35.647830963134766
2018-02-08,34.44105911254883
2018-02-09,35.08231735229492
2018-02-12,36.27393341064453
2018-02-13,35.723567962646484
2018-02-14,36.016422271728516
2018-02-15,36.27897644042969
2018-02-16,36.3294792175293
2018-02-20,36.1628532409668
2018-02-21,35.8296012878418
2018-02-22,36.31938171386719
2018-02-23,36.99094009399414
2018-02-26,37.394859313964844
2018-02-27,36.724937438964844
2018-02-28,35.67942810058594
2018-03-01,34.8978271484375
2018-03-02,34.73033905029297
2018-03-05,35.354591369628906
2018-03-06,35.92810821533203
2018-03-07,35.61343765258789
2018-03-08,35.821537017822266
2018-03-09,36.658958435058594
2018-03-12,36.207244873046875
2018-03-13,35.816444396972656
2018-03-14,35.01455307006836
2018-03-15,34.45119094848633
2018-03-16,34.491798400878906
2018-03-19,33.781253814697266
2018-03-20,33.694969177246094
2018-03-21,34.222816467285156
2018-03-22,33.304168701171875
2018-03-23,32.00489807128906
2018-03-26,32.7255859375
2018-03-27,32.29925537109375
2018-03-28,31.67500114440918
2018-03-29,32.33478927612305
2018-04-02,31.48721694946289
2018-04-03,32.1368522644043
2018-04-04,32.32463836669922
2018-04-05,33.21281433105469
2018-04-06,32.33478927612305
2018-04-09,32.32463836669922
2018-04-10,33.44121170043945
2018-04-11,32.85247039794922
2018-04-12,33.735572814941406
2018-04-13,33.58331298828125
2018-04-16,34.0096435546875
2018-04-17,34.28371810913086
2018-04-18,34.54255294799805
2018-04-19,33.766029357910156
2018-04-20,33.51734161376953
2018-04-23,33.29402160644531
2018-04-24,32.0658073425293
2018-04-25,32.29925537109375
2018-04-26,32.50227737426758
2018-04-27,32.64437484741211
2018-04-30,32.096256256103516
2018-05-01,32.00489807128906
2018-05-02,32.2231330871582
2018-05-03,32.212989807128906
2018-05-04,32.720516204833984
2018-05-07,32.94889831542969
2018-05-08,32.59870147705078
2018-05-09,33.51226043701172
2018-05-10,33.97918701171875
2018-05-11,33.96903991699219
2018-05-14,34.27355194091797
2018-05-15,34.08070755004883
2018-05-16,34.5273323059082
2018-05-17,34.59330368041992
2018-05-18,34.293861389160156
2018-05-21,34.831851959228516
2018-05-22,34.24311447143555
2018-05-23,34.024871826171875
2018-05-24,33.68989181518555
2018-05-25,33.349849700927734
2018-05-29,32.45151901245117
2018-05-30,33.07951354980469
2018-05-31,32.73232650756836
2018-06-01,33.78409957885742
2018-06-04,34.27423095703125
2018-06-05,34.66226577758789
2018-06-06,35.759986877441406
2018-06-07,35.44342803955078
2018-06-08,35.479183197021484
2018-06-11,35.479183197021484
2018-06-12,35.62724304199219
2018-06-13,35.00946044921875
2018-06-14,34.91244125366211
2018-06-15,34.59080123901367
2018-06-18,34.61121368408203
2018-06-19,33.881099700927734
2018-06-20,33.641143798828125
2018-06-21,33.32969284057617
2018-06-22,34.207862854003906
2018-06-25,33.68708801269531
2018-06-26,33.85557556152344
2018-06-27,33.4981803894043
2018-06-28,33.77388381958008
2018-06-29,33.656463623046875
2018-07-02,33.57987976074219
2018-07-03,33.26332092285156
2018-07-05,33.73303985595703
2018-07-06,33.661556243896484
2018-07-09,34.080230712890625
2018-07-10,34.62142562866211
2018-07-11,33.85047912597656
2018-07-12,33.8249397277832
2018-07-13,33.881099700927734
2018-07-16,33.554344177246094
2018-07-17,34.238502502441406
2018-07-18,33.99853515625
2018-07-19,33.76877975463867
2018-07-20,33.60540008544922
2018-07-23,33.544132232666016
2018-07-24,34.167022705078125
2018-07-25,34.478458404541016
2018-07-26,34.846073150634766
2018-07-27,34.9073486328125
2018-07-30,34.74395751953125
2018-07-31,35.11156463623047
2018-08-01,34.6980094909668
2018-08-02,33.92195510864258
2018-08-03,34.115966796875
2018-08-06,34.595890045166016
2018-08-07,34.78990936279297
2018-08-08,34.54484176635742
2018-08-09,35.23921203613281
2018-08-10,34.585689544677734
2018-08-13,33.99853515625
2018-08-14,34.493778228759766
2018-08-15,33.932167053222656
2018-08-16,34.24871826171875
2018-08-17,34.61121368408203
2018-08-20,34.96350860595703
2018-08-21,35.14219284057617
2018-08-22,35.10646438598633
2018-08-23,34.77458572387695
2018-08-24,35.33621597290039
2018-08-27,36.153114318847656
2018-08-28,36.117393493652344
2018-08-29,36.47478103637695
2018-08-30,36.033348083496094
2018-08-31,35.99740982055664
2018-09-04,35.78696060180664
2018-09-05,35.95634460449219
2018-09-06,35.971744537353516
2018-09-07,35.930686950683594
2018-09-10,35.96148681640625
2018-09-11,35.971744537353516
2018-09-12,35.54057312011719
2018-09-13,35.376319885253906
2018-09-14,35.20180892944336
2018-09-17,35.32500076293945
2018-09-18,34.919498443603516
2018-09-19,35.2787971496582
2018-09-20,35.94608688354492
2018-09-21,35.77156448364258
2018-09-24,35.00674819946289
2018-09-25,34.87843322753906
2018-09-26,34.33433532714844
2018-09-27,33.533599853515625
2018-09-28,33.01003646850586
2018-10-01,33.27182388305664
2018-10-02,33.27182388305664
2018-10-03,33.05109405517578
2018-10-04,32.85603713989258
2018-10-05,32.435142517089844
2018-10-08,32.419742584228516
2018-10-09,31.22888946533203
2018-10-10,30.44868278503418
2018-10-11,30.274173736572266
2018-10-12,30.623205184936523
2018-10-15,30.253637313842773
2018-10-16,30.93118667602539
2018-10-17,30.577016830444336
2018-10-18,30.068859100341797
2018-10-19,29.509361267089844
2018-10-22,28.78048324584961
2018-10-23,28.066997528076172
2018-10-24,27.0404052734375
2018-10-25,27.163597106933594
2018-10-26,26.691362380981445
2018-10-29,26.727298736572266
2018-10-30,27.014739990234375
2018-10-31,27.676889419555664
2018-11-01,29.90972137451172
2018-11-02,29.632543563842773
2018-11-05,29.581220626831055
2018-11-06,29.78140640258789
2018-11-07,30.710477828979492
2018-11-08,30.510286331176758
2018-11-09,30.12019157409668
2018-11-12,29.61715316772461
2018-11-13,29.49909019470215
2018-11-14,29.760875701904297
2018-11-15,30.145849227905273
2018-11-16,30.38197135925293
2018-11-19,29.668474197387695
2018-11-20,28.934471130371094
2018-11-21,29.24244499206543
2018-11-23,28.965267181396484
2018-11-26,29.596616744995117
2018-11-27,29.350238800048828
2018-11-28,29.37076759338379
2018-11-29,29.57745933532715
2018-11-30,29.89266586303711
2018-12-03,30.5695743560791
2018-12-04,29.18992042541504
2018-12-06,28.895376205444336
2018-12-07,27.774084091186523
2018-12-10,27.79991340637207
2018-12-11,27.520885467529297
2018-12-12,28.084117889404297
2018-12-13,27.789579391479492
2018-12-14,27.27285385131836
2018-12-17,26.704450607299805
2018-12-18,27.01966094970703
2018-12-19,26.952489852905273
2018-12-20,26.373748779296875
2018-12-21,26.14122200012207
2018-12-24,25.366134643554688
2018-12-26,26.9886531829834
2018-12-27,27.557056427001953
2018-12-28,27.396867752075195
2018-12-31,27.634567260742188
2019-01-02,28.171960830688477
2019-01-03,27.133338928222656
2019-01-04,28.280466079711914
2019-01-07,28.29597282409668
2019-01-08,28.621511459350586
2019-01-09,28.74036407470703
2019-01-10,28.77136993408203
2019-01-11,28.564678192138672
2019-01-14,28.616342544555664
2019-01-15,28.42516326904297
2019-01-16,28.62668800354004
2019-01-17,29.474109649658203
2019-01-18,30.00118064880371
2019-01-22,29.06072998046875
2019-01-23,29.158912658691406
2019-01-24,29.107227325439453
2019-01-25,29.846155166625977
2019-01-28,30.037338256835938
2019-01-29,30.238872528076172
2019-01-30,30.63158416748047
2019-01-31,27.80508041381836
2019-02-01,27.629396438598633
2019-02-04,27.45370864868164
2019-02-05,28.037616729736328
2019-02-06,27.49504852294922
2019-02-07,26.962820053100586
2019-02-08,26.71995735168457
2019-02-11,26.869808197021484
2019-02-12,27.572561264038086
2019-02-13,27.45887565612793
2019-02-14,27.21084976196289
2019-02-15,28.02728271484375
2019-02-19,28.208127975463867
2019-02-20,29.06072998046875
2019-02-21,28.554338455200195
2019-02-22,28.40448760986328
2019-02-25,28.978055953979492
2019-02-26,28.874706268310547
2019-02-27,28.46889877319336
2019-02-28,27.693710327148438
2019-03-01,27.750940322875977
2019-03-04,28.224380493164062
2019-03-05,27.927827835083008
2019-03-06,28.338838577270508
2019-03-07,28.364852905273438
2019-03-08,28.44809913635254
2019-03-11,28.916332244873047
2019-03-12,28.911128997802734
2019-03-13,29.08281898498535
2019-03-14,28.63018226623535
2019-03-15,28.760255813598633
